Assamese,Bengali
সক্ৰিয় গ্ৰহণ,সক্রিয় গ্রহণ
কাৰ্য্যকলাপ সহগ*,কার্যকলাপ সহগ*
কাৰ্য্যকলাপ সূচকাংক,কার্যকলাপ সূচক
কাৰ্য্যকলাপৰ অনুপাত,কার্যকলাপ অনুপাত
কাৰ্য্যকলাপ ভেক্টৰ,কার্যকলাপ ভেক্টর
প্ৰকৃত মনিটৰ,বাস্তব মনিটর
প্ৰকৃত মানসিক চাপ,প্রকৃত চাপ
ট্ৰিগাৰ কৰা,ট্রিগার করতে
উৎপত্তিকাৰী,জন্মদাতা
উৎপত্তিকাৰী,জন্মদাতা
acuityometer,acuityometer
শ্ৰৱণ ক্ষমতা,শ্রবণ তীক্ষ্ণতা
ফটো তীক্ষ্ণতা মূল্য,ছবির তীক্ষ্ণতা মান
তীব্ৰ কোণ,তীব্র কোণ
ফুচফুচাই কোৱা,ফিসফিস
তীব্ৰ ত্ৰিভুজ,তীব্র ত্রিভুজ
অচক্ৰীয়,অ্যাসাইক্লিক
অনুকূলন প্ৰয়োগ,অপ্টিমাইজেশান অ্যাপ্লিকেশন
অনুকূলিত অৱস্থা,অপ্টিমাইজ করা অবস্থা
অভিযোজিত নিয়ন্ত্ৰণ ব্যৱস্থা,অভিযোজিত নিয়ন্ত্রণ ব্যবস্থা
এডাপ্টোমিটাৰ,অ্যাডাপ্টোমিটার
এডকক এন্টেনা,অ্যাডকক অ্যান্টেনা
সামৰণিত,যোগফল
সংকলনৰ সময়,সংকলন সময়
সংকলন-বিয়োগ সময়,সংকলন-বিয়োগের সময়
adder,যোগকারী
"যোগফল, যোগ, যোগফল (ed.), যোগ (v.)","যোগফল, যোগ, যোগফল (সম্পাদনা), যোজক (v.)"
যোগ ধ্ৰুৱক,যোগ ধ্রুবক
ত্বৰণ-যোগফল নিয়ম,ত্বরণ-সমষ্টি নিয়ম
দূৰত্ব-যোগফল নিয়ম,দূরত্ব-সমষ্টি নিয়ম
বেগ-যোগফল নিয়ম,বেগ-সমষ্টি নিয়ম
ভেক্টৰৰ যোগফল,ভেক্টরের সমষ্টি
সংগ্ৰহ বিক্ৰিয়া,সংগ্রহ প্রতিক্রিয়া
অতিৰিক্ত মজিয়া,অতিরিক্ত মেঝে
"সংযোগী সুৰ, অতিৰিক্ত সুৰ (স্বৰ)","সংযোজক স্বর, অতিরিক্ত স্বর (স্বর)"
"যোগকৰণ, যোগকৰণ","additive, additive"
যোগকৰণ ব্যৱস্থা,সংযোজন ব্যবস্থা
সংমিশ্ৰিত আখৰ,যৌগিক অক্ষর
সৰ্বমুঠ আখৰ প্ৰক্ৰিয়া,সামগ্রিক অক্ষর প্রক্রিয়া
যোগকৰণৰ পৰিপূৰক ৰং,সংযোজন পরিপূরক রঙ
যোগকৰণ ধ্ৰুৱক,additive ধ্রুবক
যোগকৰণ ট্ৰেকচন,সংযোজন ট্র্যাকশন
যোগকৰণ প্ৰভাৱ,সংযোজন প্রভাব
যোগকৰণ কাৰক,সংযোজন ফ্যাক্টর
যোগকৰণ কাৰ্য্য,সংযোজন ফাংশন
যোগকৰণৰ মিশ্ৰণ,সংযোজন মিশ্রণ
যোগকৰণৰ মূল,সংযোজক মূল
যোগকৰণ প্ৰক্ৰিয়া,সংযোজন প্রক্রিয়া
যোগযোগ্যতা,যোগযোগ্যতা
যোগকৰণ কোৱাণ্টাম সংখ্যা,সংযোজন কোয়ান্টাম সংখ্যা
সংগ্ৰহ বিক্ৰিয়া,সংগ্রহ প্রতিক্রিয়া
যোগযোগ্যতা,যোগযোগ্যতা
aditron,aditron
ঠিকনা*,জানি*
ঠিকনা গণনা,ঠিকানা গণনা
ঠিকনা,ঠিকানা
ঠিকনা এনক্ৰিপচন,ঠিকানা এনক্রিপশন
ঠিকনা প্ৰকাশ,ঠিকানা অভিব্যক্তি
ঠিকনাযোগ্যতা,ঠিকানাযোগ্যতা
ঠিকনা বাৰ,ঠিকানার অংশ
ঠিকনা পোহৰ,ঠিকানা আলো
ঠিকনা সলনি কৰা,ঠিকানা পরিবর্তন
পতনশ,পতনশ
ঠিকনা পঞ্জীয়ন,ঠিকানা রেজিস্টার
ঠিকনা নিৰ্বাচন চুইচ,ঠিকানা নির্বাচন সুইচ
ঠিকনা সজাই পৰাই তোলা টেবুল,ঠিকানা সাজানোর টেবিল
সম্বোধন কৰা,সম্বোধন
এড্রেছ&#39;গ্ৰাফ,adresograph
ঠিকনা ব্যৱস্থাপ্ৰণালী,ঠিকানা সিস্টেম
আঠাযুক্ততা,আনুগত্য
আঠাযুক্ত চাপ,আনুগত্য চাপ
আঠাযুক্ত শক্তি,আঠালো শক্তি
আঠাযুক্ত ব্লক কৰা,আঠালো ব্লকিং
আদিয়াবাট,adiabat
adiabatic,adiabatic
এডিয়াবেটিক ত্বৰণ,adiabatic ত্বরণ
এডিয়াবেটিক আনুমানিককৰণ,adiabatic অনুমান
এডিয়াবেটিক আয়তন সহগ,adiabatic ভলিউম সহগ
এডিয়াবেটিক থাৰ্মোমিটাৰ,adiabatic থার্মোমিটার
এডিয়াবেটিক পৰিৱৰ্তন,adiabatic পরিবর্তন
"এডিয়াবেটিক চাৰ্ট, এডিয়াবেটিক চাৰ্ট","adiabatic চার্ট, adiabatic চার্ট"
এডিয়াবেটিক সংকোচন ক্ষমতা,adiabatic কম্প্রেসিবিলিটি
এডিয়াবেটিক কম্প্ৰেছন,adiabatic কম্প্রেশন
এডিয়াবেটিক গৰ্ভনিৰোধক,adiabatic গর্ভনিরোধক
এডিয়াবেটিক শীতল সীমা,adiabatic কুলিং সীমা
এডিয়াবেটিক বক্ৰ,adiabatic বক্ররেখা
এডিয়াবেটিক বিকৃতি,adiabatic বিকৃতি
এডিয়াবেটিক বিচুম্বকীয়কৰণ,adiabatic demagnetization
এডিয়াবেটিক ৰিজ&#39;লিউচন,adiabatic রেজল্যুশন
এডিয়াবেটিক বিচ্যুতি,adiabatic স্থানচ্যুতি
এডিয়াবেটিক ইফেক্ট,adiabatic প্রভাব
এডিয়াবেটিক ইলাষ্টিকতা,adiabatic স্থিতিস্থাপকতা
এডিয়াবেটিক এলিপছয়ড,adiabatic ellipsoid
adiabatic পূৰ্ণ-তাপ ক্ষতি,adiabatic পূর্ণ-তাপ ক্ষতি
এডিয়াবেটিক সমীকৰণ,adiabatic সমীকরণ
এডিয়াবেটিক অৱস্থা সমীকৰণ,adiabatic রাষ্ট্র সমীকরণ
এডিয়াবেটিক ভাৰসাম্য উষ্ণতা,adiabatic ভারসাম্য তাপমাত্রা
এডিয়াবেটিক ভাৰসাম্য,adiabatic ভারসাম্য
adiabatic বিস্তাৰ,adiabatic স্প্রেড
এডিয়াবেটিক শিখাৰ উষ্ণতা,adiabatic শিখা তাপমাত্রা
এডিয়াবেটিক প্ৰবাহ,adiabatic প্রবাহ
adiabatic উচ্চাৰণ,adiabatic উচ্চারণ
এডিয়াবেটিক গেছ সমীকৰণ,adiabatic গ্যাস সমীকরণ
এডিয়াবেটিক গ্ৰেডিয়েন্ট,adiabatic গ্রেডিয়েন্ট
এডিয়াবেটিক তাপ ক্ষতি,adiabatic তাপ ক্ষতি
এডিয়াবেটিক আয়নীয়কৰণ বিভৱ,adiabatic ionization সম্ভাব্যতা
এডিয়াবেটিক মূল্য হ্ৰাসৰ হাৰ,adiabatic অবচয় হার
এডিয়াবেটিক গতিবেগ আধান,adiabatic ভরবেগ চার্জ
এডিয়াবেটিক প্ৰক্ৰিয়া,adiabatic প্রক্রিয়া
এডিয়াবেটিক বিক্ৰিয়া,adiabatic প্রতিক্রিয়া
adiabatic খোজ,adiabatic নড়াচড়া
এডিয়াবেটিক বিকৃতি শক্তি,adiabatic বিকৃতি শক্তি
এডিয়াবেটিক বডি,adiabatic শরীর
এডিয়াবেটিক তাপ গ্ৰেডিয়েণ্ট,adiabatic তাপ গ্রেডিয়েন্ট
&#39;এডিয়াবেটিক এবেটমেন্ট&#39;,adiabatic abatement
এডিয়াবেটিক ৰূপান্তৰ,adiabatic রূপান্তর
"সালোক সংশ্লেষণ, বিকিৰণ বিৰোধী","সালোকসংশ্লেষণ, বিকিরণ বিরোধী"
তাপৰ অপৰ্যাপ্ততা,তাপ অপর্যাপ্ততা
তাপ নিৰোধক,তাপ নিরোধক
আইডেন,AIden
সংলগ্নতা প্ৰভাৱ,সংলগ্ন প্রভাব
"কাষৰীয়া, কাষৰীয়া, কাষৰীয়া","সংলগ্ন, সংলগ্ন, সংলগ্ন"
কাষৰীয়া কোণ,সংলগ্ন কোণ
