Punjabi,Bengali
ਧੁਨੀ ਅਪਵਰਤਨ,শাব্দ প্রতিসরণ
ਧੁਨੀ ਪ੍ਰਤੀਰੋਧ,শাব্দ প্রতিরোধের
ਧੁਨੀ ਜਵਾਬ,শাব্দ প্রতিক্রিয়া
ਐਕੋਸਟਿਕ ਸਕੈਟਰਿੰਗ,শাব্দ বিচ্ছুরণ
ਸੁਣਵਾਈ ਬਿੰਦੂ,শ্রবণ বিন্দু
ਧੁਨੀ ਕਠੋਰਤਾ,শাব্দিক অনমনীয়তা
ਧੁਨੀ ਸਿਸਟਮ,শাব্দ ব্যবস্থা
ਧੁਨੀ ਥਰਮਾਮੀਟਰ,শাব্দ থার্মোমিটার
ਧੁਨੀ ਗਤੀ,শাব্দ বেগ
ਆਵਾਜ਼ ਦੀ ਲਹਿਰ,শব্দ - তরঙ্গ
ਧੁਨੀ,শাব্দিক
ਆਵਾਜ਼ ਸਮਾਈ ਗੁਣਾਂਕ,শব্দ শোষণ সহগ
ਧੁਨੀ ਸਮਾਈ ਭਾਗ,শব্দ শোষণ উপাদান
ਧੁਨੀ ਸਰਕਟ,শাব্দ সার্কিট
ਧੁਨੀ ਜਵਾਬ,শাব্দ প্রতিক্রিয়া
ਧੁਨੀ ਦੇਰੀ ਲਾਈਨ,শাব্দ বিলম্ব লাইন
ਧੁਨੀ ਵਿਗਾੜ,শাব্দ বিকৃতি
ਧੁਨੀ ਧੁਨੀ,শাব্দিক ধ্বনিবিদ্যা
ਧੁਨੀ ਫਿਲਟਰ,শাব্দ ফিল্টার
ਧੁਨੀ ਰੁਕਾਵਟ*,শব্দের সংরোধ*
ਫੋਨੋਗ੍ਰਾਫ,ফোনোগ্রাফ
ਧੁਨੀ ਓਮ*,শাব্দিক ওহম*
ਧੁਨੀ ਸਥਿਰ,শাব্দিক ধ্রুবক
ਧੁਨੀ ਫੋਨੋਨ,শাব্দিক ফোনন
ਧੁਨੀ ਪ੍ਰਸਾਰਣ ਸਥਿਰ,শাব্দ সংক্রমণ ধ্রুবক
ਧੁਨੀ ਤਬਦੀਲੀ ਗੁਣਾਂਕ,শব্দ পরিবর্তন সহগ
ਧੁਨੀ ਪ੍ਰਤੀਰੋਧ,শাব্দ প্রতিরোধের
ਧੁਨੀ ਕਠੋਰਤਾ,শাব্দিক অনমনীয়তা
ਆਵਾਜ਼ ਯੂਨਿਟ,শব্দ ইউনিট
ਸਾਊਂਡਪਰੂਫ਼,শব্দরোধী
ਧੁਨੀ ਪਾਸੇ ਲਾਈਨ,শাব্দ পার্শ্ব লাইন
"ਧੁਨੀ ਵਿਗਿਆਨ, ਧੁਨੀ ਵਿਗਿਆਨ","ধ্বনিবিদ্যা, ধ্বনিবিদ্যা"
ਆਵਾਜ਼ ਮੀਟਰ,শব্দ মিটার
ਆਵਾਜ਼ ਦਾ ਦਬਾਅ,শব্দ চাপ
ਪ੍ਰਾਪਤੀ ਰਾਡਾਰ,অধিগ্রহণ রাডার
ਪ੍ਰਕਾਸ਼ ਸੰਸ਼ਲੇਸ਼ਣ ਰੇਡੀਏਸ਼ਨ,সালোকসংশ্লেষী বিকিরণ
ਐਕਟਿਨੀਅਮ ਨਿਕਾਸ,অ্যাক্টিনিয়াম নির্গমন
ਐਕਟਿਨੋ-ਯੂਰੇਨੀਅਮ,অ্যাক্টিনো-ইউরেনিয়াম
ਐਕਟਿਨੋ-ਯੂਰੇਨੀਅਮ ਲੜੀ,অ্যাক্টিনো-ইউরেনিয়াম সিরিজ
ਰੇਡੀਓਇਲੈਕਟ੍ਰਿਕ,তেজস্ক্রিয়
"ਐਕਟਿਨੋਮੀਟਰ, ਫੋਟੋਮਾਈਕ੍ਰੋਮੀਟਰ","অ্যাক্টিনোমিটার, ফটোমাইক্রোমিটার"
"ਕਾਰਵਾਈ, ਕੰਮ","কর্ম, কাজ"
ਕਾਰਵਾਈ ਅਤੇ ਪ੍ਰਤੀਕਰਮ,কর্ম এবং প্রতিক্রিয়া
ਕਾਰਵਾਈ ਸਥਿਰ,কর্ম ধ্রুবক
ਪ੍ਰਭਾਵ ਦਾ ਖੇਤਰ,প্রভাব গোলক
"ਸਰਗਰਮ, ਸਰਗਰਮ","সক্রিয়, সক্রিয়"
ਸਰਗਰਮ ਫੈਲਾਅ,সক্রিয় বিস্তার
"ਸਰਗਰਮ ਫਾਈਬਰ, ਸਰਗਰਮ ਫਾਈਬਰ","সক্রিয় ফাইবার, সক্রিয় ফাইবার"
ਸਰਗਰਮੀ ਪ੍ਰਭਾਵ,সক্রিয়করণ প্রভাব
ਸਰਗਰਮੀ ਪ੍ਰਭਾਵ,সক্রিয়করণ প্রভাব
ਸਰਗਰਮੀ ਵਿਸ਼ਲੇਸ਼ਣ,সক্রিয়করণ বিশ্লেষণ
ਗਤੀਵਿਧੀ ਕੇਂਦਰ,কার্যকলাপ কেন্দ্র
ਐਕਟੀਵੇਸ਼ਨ ਟੈਸਟਰ,সক্রিয়করণ পরীক্ষক
ਸਰਗਰਮੀ ਊਰਜਾ,অ্যাক্টিভেশন শক্তি
ਐਕਟੀਵੇਸ਼ਨ ਐਂਟਰੌਪੀ,সক্রিয়করণ এনট্রপি
ਐਕਟੀਵੇਸ਼ਨ ਓਵਰਵੋਲਟੇਜ,সক্রিয়করণ ওভারভোল্টেজ
ਸਰਗਰਮੀ ਦੀ ਦਰ,সক্রিয়করণ হার
"ਐਕਟੀਵੇਟਰ, ਐਕਟੀਵੇਟਰ","সক্রিয়কারী, সক্রিয়কারী"
ਐਕਟੀਵੇਟਰ ਐਟਮ,অ্যাক্টিভেটর পরমাণু
ਐਕਸਲੇਟਰ,এক্সিলারেটর
ਸਰਗਰਮ ਸਮਾਈ,সক্রিয় শোষণ
ਸਰਗਰਮ ਏਰੀਅਲ,সক্রিয় বায়বীয়
ਰੇਡੀਏਸ਼ਨ ਖ਼ਤਰਾ ਜ਼ੋਨ,বিকিরণ বিপদ অঞ্চল
ਸਰਗਰਮ ਜੰਤਰ,সক্রিয় ডিভাইস
ਸਰਗਰਮ ਨਿਸ਼ਾਨਾ,সক্রিয় টার্গেটিং
ਕਿਰਿਆਸ਼ੀਲ ਹਾਈਡ੍ਰੋਜਨ*,সক্রিয় হাইড্রোজেন*
ਸਰਗਰਮ ਜਾਲ,সক্রিয় জাল
ਸਰਗਰਮ ਲਾਈਨ ਸਰਗਰਮ ਲਾਈਨ,সক্রিয় লাইন সক্রিয় লাইন
ਸਰਗਰਮ ਲੂਪ,সক্রিয় লুপ
ਐਕਟਿਵ ਕੋਡ*,সক্রিয় কোড*
ਸਰਗਰਮ ਸਮੱਗਰੀ,সক্রিয় উপাদান
ਸਰਗਰਮ ਅਣੂ,সক্রিয় অণু
ਸਰਗਰਮ ਜਾਲ,সক্রিয় জাল
ਸਰਗਰਮ ਮੁੜ-ਸੋਸ਼ਣ,সক্রিয় পুনর্শোষণ
ਸਰਗਰਮ ਖੇਤਰ,সক্রিয় এলাকা
ਸਰਗਰਮ ਨਿਯਮ,সক্রিয় নিয়ন্ত্রণ
ਸਰਗਰਮ ਸੈਟੇਲਾਈਟ,সক্রিয় স্যাটেলাইট
ਸਰਗਰਮ ਫਿਸਿਲ ਸੂਰਜੀ ਲਾਟ,সক্রিয় বিচ্ছিন্ন সৌর শিখা
ਸਰਗਰਮ ਸੂਖਮ ਪੌਸ਼ਟਿਕ ਤੱਤ,সক্রিয় মাইক্রোনিউট্রিয়েন্ট
ਸਰਗਰਮ ਟਰੈਕਿੰਗ ਸਿਸਟਮ,সক্রিয় ট্র্যাকিং সিস্টেম
ਸਰਗਰਮ transducer,সক্রিয় ট্রান্সডুসার
ਸਰਗਰਮ ਸੇਵਨ,সক্রিয় গ্রহণ
ਗਤੀਵਿਧੀ ਗੁਣਾਂਕ*,কার্যকলাপ সহগ*
ਗਤੀਵਿਧੀ ਸੂਚਕਾਂਕ,কার্যকলাপ সূচক
ਗਤੀਵਿਧੀ ਅਨੁਪਾਤ,কার্যকলাপ অনুপাত
ਸਰਗਰਮੀ ਵੈਕਟਰ,কার্যকলাপ ভেক্টর
ਅਸਲ ਮਾਨੀਟਰ,বাস্তব মনিটর
ਅਸਲ ਤਣਾਅ,প্রকৃত চাপ
ਟਰਿੱਗਰ ਕਰਨ ਲਈ,ট্রিগার করতে
ਪੈਦਾ ਕਰਨ ਵਾਲਾ,জন্মদাতা
ਪੈਦਾ ਕਰਨ ਵਾਲਾ,জন্মদাতা
ਐਕਿਊਟੀਮੀਟਰ,acuityometer
ਸੁਣਨ ਦੀ ਤੀਬਰਤਾ,শ্রবণ তীক্ষ্ণতা
ਫੋਟੋ ਤੀਬਰਤਾ ਮੁੱਲ,ছবির তীক্ষ্ণতা মান
ਤੀਬਰ ਕੋਣ,তীব্র কোণ
ਘੁਸਰ-ਮੁਸਰ,ফিসফিস
ਤੀਬਰ ਤਿਕੋਣ,তীব্র ত্রিভুজ
acyclic,অ্যাসাইক্লিক
ਅਨੁਕੂਲਨ ਕਾਰਜ,অপ্টিমাইজেশান অ্যাপ্লিকেশন
ਅਨੁਕੂਲ ਸਥਿਤੀ,অপ্টিমাইজ করা অবস্থা
ਅਨੁਕੂਲ ਕੰਟਰੋਲ ਸਿਸਟਮ,অভিযোজিত নিয়ন্ত্রণ ব্যবস্থা
ਅਡਾਪਟੋਮੀਟਰ,অ্যাডাপ্টোমিটার
ਐਡਕੌਕ ਐਂਟੀਨਾ,অ্যাডকক অ্যান্টেনা
ਸੰਪੇਕਸ਼ਤ,যোগফল
ਸੰਕਲਨ ਦਾ ਸਮਾਂ,সংকলন সময়
ਸੰਕਲਨ-ਘਟਾਓ ਦਾ ਸਮਾਂ,সংকলন-বিয়োগের সময়
ਜੋੜਨ ਵਾਲਾ,যোগকারী
"ਜੋੜ, ਜੋੜ, ਜੋੜ (ਐਡੀ.), ਜੋੜ (v.)","যোগফল, যোগ, যোগফল (সম্পাদনা), যোজক (v.)"
ਜੋੜ ਸਥਿਰ,যোগ ধ্রুবক
ਪ੍ਰਵੇਗ-ਜੋੜ ਨਿਯਮ,ত্বরণ-সমষ্টি নিয়ম
ਦੂਰੀ-ਜੋੜ ਨਿਯਮ,দূরত্ব-সমষ্টি নিয়ম
ਵੇਗ-ਜੋੜ ਨਿਯਮ,বেগ-সমষ্টি নিয়ম
ਵੈਕਟਰਾਂ ਦਾ ਜੋੜ,ভেক্টরের সমষ্টি
ਸੰਗ੍ਰਹਿ ਪ੍ਰਤੀਕਰਮ,সংগ্রহ প্রতিক্রিয়া
ਵਾਧੂ ਮੰਜ਼ਿਲ,অতিরিক্ত মেঝে
"ਕਨੈਕਟਿਵ ਟੋਨ, ਵਾਧੂ ਟੋਨ (ਸਵਰ)","সংযোজক স্বর, অতিরিক্ত স্বর (স্বর)"
"additive, additive","additive, additive"
additive ਸਿਸਟਮ,সংযোজন ব্যবস্থা
ਸੰਯੁਕਤ ਅੱਖਰ,যৌগিক অক্ষর
ਸਮੁੱਚੀ ਅੱਖਰ ਪ੍ਰਕਿਰਿਆ,সামগ্রিক অক্ষর প্রক্রিয়া
ਜੋੜਨ ਵਾਲਾ ਪੂਰਕ ਰੰਗ,সংযোজন পরিপূরক রঙ
additive ਸਥਿਰ,additive ধ্রুবক
additive ਟ੍ਰੈਕਸ਼ਨ,সংযোজন ট্র্যাকশন
additive ਪ੍ਰਭਾਵ,সংযোজন প্রভাব
additive ਕਾਰਕ,সংযোজন ফ্যাক্টর
additive ਫੰਕਸ਼ਨ,সংযোজন ফাংশন
additive ਮਿਸ਼ਰਣ,সংযোজন মিশ্রণ
additive ਰੂਟ,সংযোজক মূল
additive ਕਾਰਜ,সংযোজন প্রক্রিয়া
ਜੋੜਨ ਦੀ ਯੋਗਤਾ,যোগযোগ্যতা
ਜੋੜੀ ਕੁਆਂਟਮ ਸੰਖਿਆ,সংযোজন কোয়ান্টাম সংখ্যা
ਸੰਗ੍ਰਹਿ ਪ੍ਰਤੀਕਰਮ,সংগ্রহ প্রতিক্রিয়া
ਜੋੜਨ ਦੀ ਯੋਗਤਾ,যোগযোগ্যতা
aditron,aditron
ਜਾਣੋ*,জানি*
ਪਤਾ ਗਣਨਾ,ঠিকানা গণনা
ਪਤਾ,ঠিকানা
ਪਤਾ ਇਨਕ੍ਰਿਪਸ਼ਨ,ঠিকানা এনক্রিপশন
ਪਤਾ ਸਮੀਕਰਨ,ঠিকানা অভিব্যক্তি
ਪਤਾਯੋਗਤਾ,ঠিকানাযোগ্যতা
ਪਤਾ ਪੱਟੀ,ঠিকানার অংশ
ਪਤਾ ਰੋਸ਼ਨੀ,ঠিকানা আলো
ਪਤਾ ਦੀ ਤਬਦੀਲੀ,ঠিকানা পরিবর্তন
ਪਤੰਸ਼,পতনশ
ਪਤਾ ਰਜਿਸਟਰ,ঠিকানা রেজিস্টার
ਪਤਾ ਚੋਣ ਸਵਿੱਚ,ঠিকানা নির্বাচন সুইচ
ਪਤਾ ਲੜੀਬੱਧ ਸਾਰਣੀ,ঠিকানা সাজানোর টেবিল
ਸੰਬੋਧਨ ਕਰਦੇ ਹੋਏ,সম্বোধন
adresograph,adresograph
ਪਤਾ ਸਿਸਟਮ,ঠিকানা সিস্টেম
adhesion,আনুগত্য
ਚਿਪਕਣ ਤਣਾਅ,আনুগত্য চাপ
ਚਿਪਕਣ ਵਾਲੀ ਊਰਜਾ,আঠালো শক্তি
ਿਚਪਕਣ ਬਲਾਕਿੰਗ,আঠালো ব্লকিং
adiabat,adiabat
adiabatic,adiabatic
adiabatic ਪ੍ਰਵੇਗ,adiabatic ত্বরণ
adiabatic ਅਨੁਮਾਨ,adiabatic অনুমান
adiabatic ਵਾਲੀਅਮ ਗੁਣਾਂਕ,adiabatic ভলিউম সহগ
adiabatic ਥਰਮਾਮੀਟਰ,adiabatic থার্মোমিটার
adiabatic ਤਬਦੀਲੀ,adiabatic পরিবর্তন
"adiabatic ਚਾਰਟ, adiabatic ਚਾਰਟ","adiabatic চার্ট, adiabatic চার্ট"
adiabatic ਸੰਕੁਚਿਤਤਾ,adiabatic কম্প্রেসিবিলিটি
adiabatic ਕੰਪਰੈਸ਼ਨ,adiabatic কম্প্রেশন
adiabatic ਗਰਭ ਨਿਰੋਧ,adiabatic গর্ভনিরোধক
adiabatic ਕੂਲਿੰਗ ਸੀਮਾ,adiabatic কুলিং সীমা
adiabatic ਵਕਰ,adiabatic বক্ররেখা
adiabatic ਵਿਗਾੜ,adiabatic বিকৃতি
adiabatic demagnetization,adiabatic demagnetization
adiabatic ਰੈਜ਼ੋਲੂਸ਼ਨ,adiabatic রেজল্যুশন
adiabatic ਵਿਸਥਾਪਨ,adiabatic স্থানচ্যুতি
adiabatic ਪ੍ਰਭਾਵ,adiabatic প্রভাব
adiabatic ਲਚਕਤਾ,adiabatic স্থিতিস্থাপকতা
adiabatic ellipsoid,adiabatic ellipsoid
adiabatic ਪੂਰੀ-ਗਰਮੀ ਦਾ ਨੁਕਸਾਨ,adiabatic পূর্ণ-তাপ ক্ষতি
adiabatic ਸਮੀਕਰਨ,adiabatic সমীকরণ
adiabatic ਰਾਜ ਸਮੀਕਰਨ,adiabatic রাষ্ট্র সমীকরণ
adiabatic ਸੰਤੁਲਨ ਦਾ ਤਾਪਮਾਨ,adiabatic ভারসাম্য তাপমাত্রা
adiabatic ਸੰਤੁਲਨ,adiabatic ভারসাম্য
adiabatic ਫੈਲਾਅ,adiabatic স্প্রেড
adiabatic ਲਾਟ ਦਾ ਤਾਪਮਾਨ,adiabatic শিখা তাপমাত্রা
adiabatic ਵਹਾਅ,adiabatic প্রবাহ
adiabatic ਉਚਾਰਨ,adiabatic উচ্চারণ
adiabatic ਗੈਸ ਸਮੀਕਰਨ,adiabatic গ্যাস সমীকরণ
adiabatic gradient,adiabatic গ্রেডিয়েন্ট
adiabatic ਗਰਮੀ ਦਾ ਨੁਕਸਾਨ,adiabatic তাপ ক্ষতি
adiabatic ionization ਸੰਭਾਵੀ,adiabatic ionization সম্ভাব্যতা
adiabatic ਘਟਾਓ ਦਰ,adiabatic অবচয় হার
adiabatic ਮੋਮੈਂਟਮ ਚਾਰਜ,adiabatic ভরবেগ চার্জ
adiabatic ਪ੍ਰਕਿਰਿਆ,adiabatic প্রক্রিয়া
adiabatic ਪ੍ਰਤੀਕਰਮ,adiabatic প্রতিক্রিয়া
adiabatic ਚਾਲ,adiabatic নড়াচড়া
adiabatic ਵਿਗਾੜ ਊਰਜਾ,adiabatic বিকৃতি শক্তি
adiabatic ਸਰੀਰ,adiabatic শরীর
adiabatic ਹੀਟ ਗਰੇਡੀਐਂਟ,adiabatic তাপ গ্রেডিয়েন্ট
adiabatic ਕਮੀ,adiabatic abatement
adiabatic ਪਰਿਵਰਤਨ,adiabatic রূপান্তর
"ਪ੍ਰਕਾਸ਼ ਸੰਸ਼ਲੇਸ਼ਣ, ਵਿਰੋਧੀ ਰੇਡੀਏਸ਼ਨ","সালোকসংশ্লেষণ, বিকিরণ বিরোধী"
ਗਰਮੀ ਦੀ ਘਾਟ,তাপ অপর্যাপ্ততা
ਗਰਮੀ ਇੰਸੂਲੇਟਿੰਗ,তাপ নিরোধক
ਏਡਨ,AIden
ਨਜ਼ਦੀਕੀ ਪ੍ਰਭਾਵ,সংলগ্ন প্রভাব
"ਨੇੜੇ, ਨਾਲ ਲੱਗਦੇ, ਨਾਲ ਲੱਗਦੇ","সংলগ্ন, সংলগ্ন, সংলগ্ন"
ਨੇੜੇ ਦੇ ਕੋਣ,সংলগ্ন কোণ
ਨੱਥੀ ਚੈਨਲ ਅਟੈਨਯੂਏਸ਼ਨ,আবদ্ধ চ্যানেল অ্যাটেন্যুয়েশন
ਬੰਦ ਸਰਕਟ,আবদ্ধ সার্কিট
ਬੰਦ ਪੜਾਅ,আবদ্ধ পর্যায়
"ਨੱਥੀ ਵੀਡੀਓ ਕੈਰੀਅਰ, ਨੱਥੀ ਚਿੱਤਰ ਕੈਰੀਅਰ","সংযুক্ত ভিডিও ক্যারিয়ার, সংযুক্ত ইমেজ ক্যারিয়ার"
ਬੰਦ ਆਵਾਜ਼ ਕੈਰੀਅਰ,আবদ্ধ শব্দ বাহক
ਨੱਥੀ ਚੈਨਲ ਦੀ ਚੋਣ,আবদ্ধ চ্যানেল নির্বাচন
ਨੱਥੀ ਚੈਨਲ ਬੈਰੀਅਰ,আবদ্ধ চ্যানেল বাধা
ਵਿਵਸਥਿਤ ਕੈਪਸੀਟਰ,সামঞ্জস্যযোগ্য ক্যাপাসিটর
ਵਿਵਸਥਿਤ ਲੈਂਸ ਧਾਰਕ,সামঞ্জস্যযোগ্য লেন্স ধারক
ਵਿਵਸਥਿਤ ਵੱਡਦਰਸ਼ੀ,সামঞ্জস্যযোগ্য ম্যাগনিফায়ার
ਅਨੁਕੂਲ ਦਬਾਅ,নিয়মিত চাপ
ਵਿਵਸਥਿਤ ਸ਼ਾਰਟ ਸਰਕਟ,সামঞ্জস্যযোগ্য শর্ট সার্কিট
ਸਮਾਯੋਜਨ,সমন্বয়
ਪ੍ਰਵੇਸ਼,অনুপ্রবেশ
ਪ੍ਰਵੇਸ਼ ਆਪਰੇਟਰ,অনুপ্রবেশ অপারেটর
ਸੋਸ਼ਣ*,শোষণ*
ਅਗਾਊਂ ਗੇਂਦ,অগ্রিম বল
ਅੱਗੇ,এগিয়ে
ਵਧੀ ਹੋਈ ਸੰਚਾਲਕ ਬਹਿਰਾਪਨ,বর্ধিত পরিবাহী বধিরতা
ਅੱਗੇ ਸੰਭਾਵਨਾ,সামনের সম্ভাবনা
ਪ੍ਰਗਤੀਸ਼ੀਲ ਲਹਿਰ,প্রগতিশীল তরঙ্গ
ਪ੍ਰਗਤੀਸ਼ੀਲ ਲਹਿਰ ਫਰੰਟ,প্রগতিশীল তরঙ্গ সামনে
ਵੈਂਟ੍ਰਲ ਹਾਰਪ,ভেন্ট্রাল বীণা
aeolian ਟੋਨ,বায়বীয় স্বন
"ਈਓਨ (ਸਾਲ), ਯੁੱਗ","eon (বছর), যুগ"
"ਆਕਾਸ਼ੀ, ਵੈਵਾ (ਵੀ.) ਏਰੀਅਲ (ਐਡੀ.)","আকাশি, ভাইভা (v.) Ariel (ed.)"
ਹਵਾਈ ਐਰੇ,বায়বীয় অ্যারে
antenna attenuator,অ্যান্টেনা অ্যাটেনুয়েটর
ਐਂਟੀਨਾ ਬੂਸਟਰ,অ্যান্টেনা বুস্টার
ਏਰੀਅਲ ਕੇਬਲ,বায়বীয় তারের
ਏਅਰ ਕੈਮਰਾ,এয়ার ক্যামেরা
ਐਂਟੀਨਾ ਸਰਕਟ ਬ੍ਰੇਕਰ,অ্যান্টেনা সার্কিট ব্রেকার
antenna ਕੰਟਰੋਲ ਬੋਰਡ,অ্যান্টেনা নিয়ন্ত্রণ বোর্ড
ਐਂਟੀਨਾ ਅਪ੍ਰਸੰਗਿਕ ਸਿਗਨਲ,অ্যান্টেনা অপ্রাসঙ্গিক সংকেত
ਐਂਟੀਨਾ ਸਟ੍ਰੀਮ,অ্যান্টেনা প্রবাহ
antenna damping,অ্যান্টেনা স্যাঁতসেঁতে
ਐਂਟੀਨਾ ਧਰਤੀ ਸੰਪਰਕ ਕਰਨ ਵਾਲਾ ਸਵਿੱਚ,অ্যান্টেনা আর্থ কন্টাক্টর সুইচ
ਐਂਟੀਨਾ ਕੁਸ਼ਲਤਾ,অ্যান্টেনার দক্ষতা
ਏਰੀਅਲ ਇਲੈਕਟ੍ਰਿਕ ਮਿਟਾਉਣ ਵਾਲੀ ਮਸ਼ੀਨ,বায়বীয় বৈদ্যুতিক মুছে ফেলার মেশিন
ਐਂਟੀਨਾ ਅੱਪਗਰੇਡ,অ্যান্টেনা আপগ্রডার
antenna ਉਤੇਜਨਾ,অ্যান্টেনা উত্তেজনা
ਹਵਾਈ ਧੁੰਦ,বায়বীয় কুয়াশা
ਐਂਟੀਨਾ ਰੁਕਾਵਟ,অ্যান্টেনা প্রতিবন্ধকতা
antenna inductance,অ্যান্টেনা আবেশ
ਐਂਟੀਨਾ ਇੰਸੂਲੇਟਰ ਇੰਸੂਲੇਟਰ,অ্যান্টেনা অন্তরক অন্তরক
antenna ਲਾਈਨ,অ্যান্টেনা লাইন
ਐਂਟੀਨਾ ਲੋਡ ਕੋਇਲ,অ্যান্টেনা লোড কয়েল
ਐਂਟੀਨਾ ਦਾ ਨੁਕਸਾਨ,অ্যান্টেনা ক্ষতি
ਐਂਟੀਨਾ ਸ਼ੋਰ,অ্যান্টেনার শব্দ
