English,Assamese
chart,"চাৰ্ট, চাৰ্ট"
chasing,খতিয়ান লোৱা
chasis,"আউটপোষ্ট, চেছিছ"
check,"পৰীক্ষা, পৰীক্ষা"
chemical,ৰাসায়নিক
chemi-luminescence,কেমিলুমিনেচেন্স
chip,"শ্বেভিংছ, চিপছ, চিপছ"
chi-square test,ন&#39;-ক্লাছ পৰীক্ষা
choke,"choking (দোষ), choke"
chopper amplifier,মাজে মাজে এম্প্লিফায়াৰ
choral music,গ্ৰুপ মিউজিক
chromatic,ৰঙীন
chromaticity,ৰং কৰা
chromaticness,ৰং কৰা
chromastism,ৰং কৰা
chromatograph,ক্ৰমেট&#39;গ্ৰাম
chromometer,"ৰংমাপক, ক্ৰম&#39;মিটাৰ"
chromophore,ক্ৰম’ফ’ৰ
chromosphere,"ক্ৰম’স্ফিয়াৰ, ক্ৰম’স্ফিয়াৰ"
chronograph,"ক্ৰ’ন’গ্ৰাফ, ক্ৰ’ন’গ্ৰাফ, ক্ৰ’ন’গ্ৰাফ"
chronometer,ক্ৰ&#39;নোমিটাৰ
cinema,"চলচ্চিত্ৰ, চলচ্চিত্ৰ"
cinematography,চিনেমাট&#39;গ্ৰাফী
cipher (zero),"শূন্য, চাইফাৰ"
circle in (=iris in),পুনৰাবৃত্তি
circuit,বৰ্তনী
circuitry,বৰ্তনী
circular,"বৃত্তাকাৰ, বৃত্তাকাৰ"
circulating,প্ৰচলিত
circulation,"circulation, প্ৰচলন"
circulator,চাৰ্কুলেটৰ
circumferential,পৰিধিৰ
circumuclear electron,নিউক্লিয়াৰ ইলেক্ট্ৰন
circumterrestrial satellite,পৰিভু উপগ্ৰহ
citizen's band,অসামৰিক কম্পাঙ্ক বেণ্ড
cladding,"পোছাক, দখল"
clamping,বান্ধোন
Clapeyron equation,ক্লেপেইৰন সমীকৰণ
classical,"ক্লাছিক, ক্লাছিক, ক্লাছিক"
clearance,"ব্যৱধান, আঁতৰোৱা (adj.)"
cleavage,ক্লিভেজ
climate,জলবায়ু
climb,মাউন্ট
clinical thermometer,"পাইৰ&#39;মিটাৰ, চিকিৎসা থাৰ্মোমিটাৰ"
clock voltage,ঘড়ীৰ ভল্টেজ
clockwise,ঘড়ীৰ কাঁটাৰ দিশত
closed circuit,বন্ধ বৰ্তনী
closed circuit television (=piped television),বন্ধ-চাৰ্কিট টেলিভিছন
close packed,"টানকৈ পেক কৰা, টানকৈ পেক কৰা"
close packed structure,ভালদৰে পেকেজ কৰা গঠন
closest approach,নিকটতম এপ্ৰ&#39;চ
closest packed,শেহতীয়াকৈ পেক কৰা হৈছে
close-up (=close-up view),বন্ধ দৃশ্য
cloud,"ডাৱৰ, ডাৱৰ, অস্পষ্টতা, দাগ"
cluster,মুঠি
coarse,"মোটা, মোটা, খাৰুৱা, অমান্য, অপৰিশোধিত"
coarsely crystalline,মেক্ৰ&#39; স্ফটিক
coast,"উপকূল, লক্ষ্য ঘৰ (Radar)"
coat,"আৱৰণ, কোট, কোট, আৱৰণ"
coating,"আৱৰণ, আৱৰণ, আৱৰণ"
coaxial,coax
code,"ক&#39;ড, চিহ্ন, ক&#39;ড, ক&#39;ড, ক&#39;ড"
coded,ক&#39;ড কৰা হৈছে
coding pulse,ক&#39;ডিং পালছ
coefficient,সহগ
coercive,সংযম
coercivity,ছাচপেন্স
coherence,"affiliation, সংযুক্ততা"
coherent,"সংযুক্ত, সংযুক্ত"
cohesion,সংহতি
cohesional,sansanji
coil,ৰাশিফল
coiled,কুণ্ডলীযুক্ত
coiling,"কইলিং, কইল বিল্ডিং, কইলিং"
coincidence,চেপেটা
cold,ঠাণ্ডা
cold emission,কম উষ্ণতাৰ নিৰ্গমন
cold neutron,উপতাপীয় নিউট্ৰন
collapsible state,ডেচিমেচন
collateral,"জামিন, শাখা, শাখা"
collator,"সমন্বয়ক, সমন্বয়ক, সমন্বয়ক"
collection,সংগ্ৰহ
collective,"সামূহিক, জনসংখ্যা"
collector,"সংগ্ৰাহক, সংগ্ৰাহক, সংগ্ৰাহক"
colliding particles,সংঘৰ্ষ কণা
collimate,সমান্তৰাল
collimated,"সমান্তৰাল, একদিশীয়"
collimator,সমান্তৰাল চতুৰ্ভুজ
collinear,প্ৰান্তিককৰণ
collinearity,প্ৰান্তিককৰণ
collision,"সংঘৰ্ষ, সংঘৰ্ষ, সংঘৰ্ষ"
colloidal,কলয়ড
colorimeter,"ৰংমাপক, ৰংমাপক"
colour blindness,ৰঙৰ অন্ধতা
colour,চৰিত্ৰ
column,"স্তম্ভ, স্তম্ভ"
coma,"কমা, টাফ্ট, ঠেং, ঠেং"
combination,"সংমিশ্ৰণ, সংমিশ্ৰণ, সঞ্চয়"
combinational tone,সংমিশ্ৰিত স্বৰবৰ্ণ
combination tone,সংমিশ্ৰিত স্বৰবৰ্ণ
combustibility,দায়িত্ব
combustion,দহন
commercial ferrite,বাণিজ্যিক ফেৰাইট
common,"সাধাৰণ, সাধাৰণ, সাধাৰণ, সাধাৰণ, সাধাৰণ"
communication,যোগাযোগ
commutation,"ডাইভাৰচন, ডেটাম পৰিৱৰ্তন, পাৰ্মিউটেচন"
commutator,"কমিউটেটৰ, কমিউটেটৰ, কমিউটেটৰ"
comparator,"তুলনাকাৰী, তুলনাকাৰী"
comparison,তুলনা কৰা
compass,"কম্পাছ, কম্পাছ, কম্পাছ"
compatibility,"সামঞ্জস্যতা, সামঞ্জস্যতা, সামঞ্জস্যতা, সামঞ্জস্যতা"
compensate,"ক্ষতিপূৰণ দিয়া, প্ৰতিশোধ লোৱা"
compensation,"ক্ষতিপূৰণ, ক্ষতিপূৰণ, ক্ষতিপূৰণ"
compensator,প্ৰতিকাৰৰ ব্যৱস্থা
compilation,"সংকলন, ব্যাখ্যা"
compile,"সংকলন, ব্যাখ্যা"
complementarity,পৰিপূৰকতা
comlementary,পৰিপূৰক
complete,সম্পূৰ্ণ কৰা
completed shell,সম্পূৰ্ণ কোষ
complete modulation,সম্পূৰ্ণ মডুলেচন
complex,"জটিল, জটিল, পেকেজ"
complex atom,জটিল পৰমাণু
complex function,জটিল ফলন
complexion,ফৰ্মেট
complex mechanism,জটিল ব্যৱস্থা
compliance,খতিয়ান লোৱা
component,"উপাদান, সংশ্লিষ্ট উপাদান"
composite,"সংমিশ্ৰিত, সংমিশ্ৰিত"
compound,"মিশ্ৰিত, মিশ্ৰিত, সংযুক্ত, বিত্ত, যৌগ"
compound pendulum,asral পেণ্ডুলাম
compress,"সংকোচন (সম্পা.), সংকোচন (v.)"
compressed,সংকোচিত কৰা হৈছে
compressibility,সংকোচন ক্ষমতা
compressible,সংকোচনযোগ্য
compression,সংকোচন
compressor,"কম্প্ৰেছাৰ, কম্প্ৰেছাৰ"
Compton electron,"কম্পটন ইলেক্ট্ৰন, প্ৰতিভাৰসাম্যপূৰ্ণ ইলেক্ট্ৰন"
computation,গণনা
computational,গণনামূলক
computer,"কম্পিউটাৰ, কম্পিউটাৰ, কম্পিউটাৰ"
concave,অৱতল
concavo-concave,দ্বি উত্তল
concentrate,"ঘনীভূত কৰা, ঘন কৰা, ঘনীভূত কৰা (adj.), ঘনীভূত কৰা (v.)"
concentrated,"ঘনীভূত, ঘনীভূত, ঘনীভূত"
concentration,"ঘনত্ব, ঘনত্ব, ঘনত্ব, ঘনত্ব"
concentric,"এককেন্দ্ৰিক, সমকেন্দ্ৰিক"
conception,ধাৰণা
conceptual,ধাৰণাগত
concordance,"ঘনিষ্ঠতা, যোগাযোগ"
concordant,সমন্বিত
concurrent,"সমকালীন, পিছপৰা"
condensation,"ঘনীভূতকৰণ, ঘনীভূতকৰণ"
condense,"ঘনীভূত কৰা, তৰলীকৃত কৰা, তৰলীকৃত কৰা"
condensed,"ঘনীভূত, তৰলীকৃত, সংকুচিত"
condenser,"কণ্ডেন্সাৰ, কেপাচিটৰ, সংগ্ৰাহক"
condition,"অৱস্থা, অৱস্থা, অৱস্থা, অৱস্থা"
conductance,পৰিবাহীতা
conducting,ড্ৰাইভাৰ
conduction,ড্ৰাইভিং
conductivity,পৰিবাহীতা
confidence,ফিডেলিটি
configuration,"বিন্যাস, বিন্যাস"
configurational,বিন্যাস
confocal,কনফ&#39;কেল
congruence,"সমন্বয়, দ্বিমেৰুত্ব, সমতা"
congruent,"congruent, একেধৰণৰ"
conical,কনিক
conjugate,"to conjugate (v.), সংযোগ কৰা (ver.)"
connected in parallel,পাৰ্শ্বীয় সংযুক্ত
connected in series,শৃংখল সম্পৰ্কীয়
connecting line,সংযোগকাৰী লাইন
connection,সংযোগ
connector,"পৃষ্ঠপোষক, সংযোগকাৰী"
consecutive,একেৰাহে
conservation,পৃষ্ঠপোষক
conservative,পৃষ্ঠপোষক
consistency,"স্থায়িত্ব, স্থায়িত্ব, বেধ, বেধ"
consistent,"সামঞ্জস্যপূৰ্ণ, বিপৰীত"
consonance,কথোপকথনমূলক
consonant (note),কথোপকথনমূলক
constancy,স্থিৰতা
constant,"স্থিৰ, স্থিৰ, স্থাৱৰ, অপৰিৱৰ্তিত, একেধৰণৰ"
constantan ,কনষ্টেন্টান
constant drift,অবিৰত প্ৰবাহ
constant of aberration,সহচলক সংখ্যা
constants of circuit,বৰ্তনীটোৰ বৈশিষ্ট্য
constellation,নক্ষত্ৰমণ্ডল
constitution,"ৰচনা, ৰচনা, গঠন"
constrained motion,বাধ্যতামূলক গতি
constraint,বাধা
constriction,সংকীৰ্ণ হোৱা
constructive interference,বহনক্ষম হস্তক্ষেপ
consumed energy,ব্যৱহৃত শক্তি
contact,"স্পৰ্শ, স্পৰ্শ, স্পৰ্শ"
contractor,"যোগাযোগ, যোগাযোগ"
contamination,দূষণ কৰা
content,"বিষয়বস্তু, অংশ, আধা"
continuity,"continuum, ধাৰাবাহিকতা"
continuity of state,অৱস্থাৰ ধাৰাবাহিকতা
continuous,"অবিৰত, অবিচ্ছেদ্য, অবিচ্ছেদ্য, অবিৰত, অবিৰত"
continuum,ধাৰাবাহিকতা
contract,"সংকোচন কৰা, সংকোচন কৰা (ver.)"
contracted,সংকোচন
contraction,সংকোচন
contraorbital direction,প্ৰতি-কক্ষপথৰ দিশ
contrarelated body,আপেক্ষিক শৰীৰ
contrast,"কনট্ৰাষ্ট, কনট্ৰাষ্ট"
control,নিয়ন্ত্ৰণ
convection,সংবহন
convection term,কনভেয়িং পোষ্ট
convective,ভেছকুলাৰ
conventional atomic weight,নিয়মীয়া পাৰমাণৱিক ওজন
converge,"to converge, অভিসৰণ কৰা"
convergence,"অভিসৰণ, অভিসৰণ"
convergent lens,কনভাৰ্জিং লেন্স
converse,"বিপৰীত, বিপৰীত"
conversely,VICA বিপৰীতে
conversion,ৰূপান্তৰ
converted,ৰূপান্তৰিত
converter,ৰূপান্তৰক
convertible lens,কনভাৰ্টিবল লেন্স
convex,উত্তল
convexity,উত্তলতা
convexo-concave,উত্তল
convexo-convex,দ্বি উত্তল
coolant,শীতল পদাৰ্থ
cooler,"শিতলকাৰী, চিলাৰ"
Coolidge tube,কুলিজ টিউব
cooling,শীতল কৰা
cooling agent,শীতল পদাৰ্থ
cooperative phenomenon,সমবায়ৰ পৰিঘটনা
coordinate,"স্থানাংক, স্থানাংক"
coordinate axis,পৰিচালক অক্ষ
coplanar,সমতল
coplanarity,সমতলতা
copy,"কপি, কপি, কপি"
core,মুখ্য
core electron,কোৰ ইলেক্ট্ৰন
Coriolis acceleration,ক’ৰিঅ’লিছ ত্বৰণ
Coriolis force,ক&#39;ৰিঅ&#39;লিছ বল
cornona,"কিৰিট, কৰোনা"
Corona Australis,কৰ&#39;না অষ্ট্ৰেলিয়া
Corona Borealis,corona borealis
coronal prominence,সৌৰ জ্বলন
