Kannada,Tamil
ಅಕೌಸ್ಟಿಕ್ ಮರುಸ್ಥಾಪನೆ,ஒலி மறுசீரமைப்பு
ಕ್ಲಾಡ್ನಿ ಆಕಾರಗಳು,கிளாட்னி வடிவங்கள்
ಅಕೌಸ್ಟಿಕ್ ಫಿಲ್ಟರ್,ஒலி வடிகட்டி
ಧ್ವನಿ ಜನರೇಟರ್,ஒலி ஜெனரேட்டர்
ಅಕೌಸ್ಟಿಕ್ ಗ್ರ್ಯಾಟಿಂಗ್,ஒலி தட்டு
ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿರೋಧ*,ஒலி மின்மறுப்பு*
ಅಕೌಸ್ಟಿಕ್ ಜಡತ್ವ,ஒலி மந்தநிலை
ಅಕೌಸ್ಟಿಕ್ ತೀವ್ರತೆ,ஒலி தீவிரம்
ಅಕೌಸ್ಟಿಕ್ ಹಸ್ತಕ್ಷೇಪ ಮೀಟರ್,ஒலி குறுக்கீடு மீட்டர்
ಅಕೌಸ್ಟಿಕ್ ಹಸ್ತಕ್ಷೇಪ ಪತ್ತೆಕಾರಕ,ஒலி குறுக்கீடு கண்டறிதல்
ಅಕೌಸ್ಟಿಕ್ ಲೆನ್ಸ್,ஒலி லென்ஸ்
ಧ್ವನಿ ಸಾಲು,ஒலி வரி
ಅಕೌಸ್ಟಿಕ್ ದ್ರವ್ಯರಾಶಿ,ஒலி நிறை
ಅಕೌಸ್ಟಿಕ್ ವಸ್ತು,ஒலி பொருள்
ಅಕೌಸ್ಟಿಕ್ ಎಂದರೆ ಮುಕ್ತ ಮಾರ್ಗ,ஒலியியல் என்பது இலவச பாதை
ಅಕೌಸ್ಟಿಕ್ ಮೋಡ್,ஒலி முறை
ಅಕೌಸ್ಟಿಕ್ ಶಬ್ದ,ஒலி சத்தம்
ಅಕೌಸ್ಟಿಕ್ ಓಮ್*,ஒலி ஓம்*
"ಅಕೌಸ್ಟಿಕ್ ಪ್ಯಾನಲ್, ಅಕೌಸ್ಟಿಕ್ ಬೋರ್ಡ್","ஒலியியல் குழு, ஒலி பலகை"
ಅಕೌಸ್ಟಿಕ್ ಹಂತದ ಸ್ಥಿರ,ஒலி நிலை மாறிலி
ಅಕೌಸ್ಟಿಕ್ ರಿಸೀವರ್,ஒலி ரிசீவர்
ಅಕೌಸ್ಟಿಕ್ ಒತ್ತಡ,ஒலி அழுத்தம்
ಧ್ವನಿಯ ಸಮ್ಮಿತಿ ನಿಯಮ,ஒலியின் சமச்சீர் விதி
ಅಕೌಸ್ಟಿಕ್ ಪ್ರಸರಣ,ஒலி பரிமாற்றம்
ಅಕೌಸ್ಟಿಕ್ ಗುಣಲಕ್ಷಣಗಳು,ஒலியியல் பண்புகள்
ಅಕೌಸ್ಟಿಕ್ ಕ್ವಾಡ್ರುಪೋಲ್,ஒலி நாற்புறம்
ಅಕೌಸ್ಟಿಕ್ ವಿಕಿರಣ ಅಂಶ,ஒலி கதிர்வீச்சு உறுப்பு
ಅಕೌಸ್ಟಿಕ್ ವಿಕಿರಣ,ஒலி கதிர்வீச்சு
ಧ್ವನಿ ನಿರೋಧಕ,ஒலி எதிர்ப்பு
ಅಕೌಸ್ಟಿಕ್ ರೇಡಿಯೊಮೀಟರ್,ஒலி ரேடியோமீட்டர்
ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿಕ್ರಿಯೆ,ஒலி அதிர்ச்சி
ಅಕೌಸ್ಟಿಕ್ ರೆಸಿಪ್ರೊಸಿಟಿ ಪ್ರಮೇಯ,ஒலி பரஸ்பர தேற்றம்
ಅಕೌಸ್ಟಿಕ್ ಕಡಿತದ ಅಂಶ,ஒலி குறைப்பு காரணி
ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿಫಲನ ಗುಣಾಂಕ,ஒலி பிரதிபலிப்பு குணகம்
ಅಕೌಸ್ಟಿಕ್ ವಕ್ರೀಭವನ,ஒலி ஒளிவிலகல்
ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿರೋಧ,ஒலி எதிர்ப்பு
ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿಕ್ರಿಯೆ,ஒலி பதில்
ಅಕೌಸ್ಟಿಕ್ ಸ್ಕ್ಯಾಟರಿಂಗ್,ஒலி சிதறல்
ಶ್ರವಣ ಬಿಂದು,கேட்கும் புள்ளி
ಅಕೌಸ್ಟಿಕ್ ಬಿಗಿತ,ஒலி விறைப்பு
ಅಕೌಸ್ಟಿಕ್ ವ್ಯವಸ್ಥೆ,ஒலி அமைப்பு
ಅಕೌಸ್ಟಿಕ್ ಥರ್ಮಾಮೀಟರ್,ஒலி வெப்பமானி
ಅಕೌಸ್ಟಿಕ್ ವೇಗ,ஒலி வேகம்
ಧ್ವನಿ ತರಂಗ,ஒலி அலை
ಅಕೌಸ್ಟಿಕ್,ஒலியியல்
ಧ್ವನಿ ಹೀರಿಕೊಳ್ಳುವ ಗುಣಾಂಕ,ஒலி உறிஞ்சுதல் குணகம்
ಧ್ವನಿ ಹೀರಿಕೊಳ್ಳುವ ಘಟಕ,ஒலி உறிஞ்சுதல் கூறு
ಅಕೌಸ್ಟಿಕ್ ಸರ್ಕ್ಯೂಟ್,ஒலி சுற்று
ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿಕ್ರಿಯೆ,ஒலி பதில்
ಅಕೌಸ್ಟಿಕ್ ವಿಳಂಬ ರೇಖೆ,ஒலி தாமதக் கோடு
ಅಕೌಸ್ಟಿಕ್ ಅಸ್ಪಷ್ಟತೆ,ஒலி சிதைவு
ಅಕೌಸ್ಟಿಕ್ ಅಕೌಸ್ಟಿಕ್ಸ್,ஒலி ஒலியியல்
ಅಕೌಸ್ಟಿಕ್ ಫಿಲ್ಟರ್,ஒலி வடிகட்டி
ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿರೋಧ*,ஒலி மின்மறுப்பு*
ಫೋನೋಗ್ರಾಫ್,ஃபோனோகிராஃப்
ಅಕೌಸ್ಟಿಕ್ ಓಮ್*,ஒலி ஓம்*
ಅಕೌಸ್ಟಿಕ್ ಸ್ಥಿರ,ஒலி மாறிலி
ಅಕೌಸ್ಟಿಕ್ ಫೋನಾನ್,ஒலி ஃபோனான்
ಅಕೌಸ್ಟಿಕ್ ಟ್ರಾನ್ಸ್ಮಿಷನ್ ಸ್ಥಿರ,ஒலி பரிமாற்ற மாறிலி
ಧ್ವನಿ ಪರಿವರ್ತನೆ ಗುಣಾಂಕ,ஒலி மாற்று குணகம்
ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿರೋಧ,ஒலி எதிர்ப்பு
ಅಕೌಸ್ಟಿಕ್ ಬಿಗಿತ,ஒலி விறைப்பு
ಧ್ವನಿ ಘಟಕ,ஒலி அலகு
ಧ್ವನಿ ನಿರೋಧಕ,ஒலி எதிர்ப்பு
ಅಕೌಸ್ಟಿಕ್ ಸೈಡ್ ಲೈನ್,ஒலி பக்கக் கோடு
"ಅಕೌಸ್ಟಿಕ್ಸ್, ಅಕೌಸ್ಟಿಕ್ಸ್","ஒலியியல், ஒலியியல்"
ಧ್ವನಿ ಮೀಟರ್,ஒலி மீட்டர்
ಧ್ವನಿ ಒತ್ತಡ,ஒலி அழுத்தம்
ಸ್ವಾಧೀನ ರೇಡಾರ್,கையகப்படுத்தல் ரேடார்
ದ್ಯುತಿಸಂಶ್ಲೇಷಕ ವಿಕಿರಣ,ஒளிச்சேர்க்கை கதிர்வீச்சு
ಆಕ್ಟಿನಿಯಮ್ ಹೊರಸೂಸುವಿಕೆ,ஆக்டினியம் உமிழ்வு
ಆಕ್ಟಿನೊ-ಯುರೇನಿಯಂ,ஆக்டினோ-யுரேனியம்
ಆಕ್ಟಿನೊ-ಯುರೇನಿಯಂ ಸರಣಿ,ஆக்டினோ-யுரேனியம் தொடர்
ರೇಡಿಯೊಎಲೆಕ್ಟ್ರಿಕ್,கதிரியக்க மின்சாரம்
"ಆಕ್ಟಿನೋಮೀಟರ್, ಫೋಟೋಮೈಕ್ರೋಮೀಟರ್","ஆக்டினோமீட்டர், ஃபோட்டோமிக்ரோமீட்டர்"
"ಕ್ರಿಯೆ, ಕಾರ್ಯ","செயல், செயல்"
ಕ್ರಿಯೆ ಮತ್ತು ಪ್ರತಿಕ್ರಿಯೆ,செயல் மற்றும் எதிர்வினை
ಕ್ರಮ ಸ್ಥಿರ,செயல் மாறிலி
ಪ್ರಭಾವದ ಗೋಳ,செல்வாக்கு மண்டலம்
"ಸಕ್ರಿಯಗೊಳಿಸಲಾಗಿದೆ, ಸಕ್ರಿಯಗೊಳಿಸಲಾಗಿದೆ","செயல்படுத்தப்பட்டது, செயல்படுத்தப்பட்டது"
ಸಕ್ರಿಯ ಪ್ರಸರಣ,செயலில் பரவல்
"ಸಕ್ರಿಯ ಫೈಬರ್, ಸಕ್ರಿಯ ಫೈಬರ್","செயல்படுத்தப்பட்ட ஃபைபர், செயல்படுத்தப்பட்ட ஃபைபர்"
ಸಕ್ರಿಯಗೊಳಿಸುವ ಪರಿಣಾಮ,செயல்படுத்தும் விளைவு
ಸಕ್ರಿಯಗೊಳಿಸುವ ಪರಿಣಾಮ,செயல்படுத்தும் விளைவு
ಸಕ್ರಿಯಗೊಳಿಸುವ ವಿಶ್ಲೇಷಣೆ,செயல்படுத்தும் பகுப்பாய்வு
ಚಟುವಟಿಕೆ ಕೇಂದ್ರ,செயல்பாட்டு மையம்
ಸಕ್ರಿಯಗೊಳಿಸುವ ಪರೀಕ್ಷಕ,செயல்படுத்தும் சோதனையாளர்
ಸಕ್ರಿಯಗೊಳಿಸುವ ಶಕ್ತಿ,செயல்படுத்தும் ஆற்றல்
ಸಕ್ರಿಯಗೊಳಿಸುವ ಎಂಟ್ರೊಪಿ,செயல்படுத்தும் என்ட்ரோபி
ಸಕ್ರಿಯಗೊಳಿಸುವಿಕೆ ಓವರ್ವೋಲ್ಟೇಜ್,செயல்படுத்தல் அதிக மின்னழுத்தம்
ಸಕ್ರಿಯಗೊಳಿಸುವ ದರ,செயல்படுத்தும் விகிதம்
"ಆಕ್ಟಿವೇಟರ್, ಆಕ್ಟಿವೇಟರ್","செயல்படுத்துபவர், செயல்படுத்துபவர்"
ಆಕ್ಟಿವೇಟರ್ ಪರಮಾಣು,செயல்படுத்தும் அணு
ವೇಗವರ್ಧಕ,முடுக்கி
ಸಕ್ರಿಯ ಹೀರಿಕೊಳ್ಳುವಿಕೆ,செயலில் உறிஞ்சுதல்
ಸಕ್ರಿಯ ವೈಮಾನಿಕ,செயலில் வான்வழி
ವಿಕಿರಣ ಅಪಾಯದ ವಲಯ,கதிர்வீச்சு ஆபத்து மண்டலம்
ಸಕ್ರಿಯ ಸಾಧನ,செயலில் உள்ள சாதனம்
ಸಕ್ರಿಯ ಗುರಿ,செயலில் இலக்கு
ಸಕ್ರಿಯ ಹೈಡ್ರೋಜನ್*,செயலில் உள்ள ஹைட்ரஜன்*
ಸಕ್ರಿಯ ಜಾಲರಿ,செயலில் கண்ணி
ಸಕ್ರಿಯ ಲೈನ್ ಸಕ್ರಿಯ ಲೈನ್,செயலில் வரி செயலில் வரி
ಸಕ್ರಿಯ ಲೂಪ್,செயலில் வளையம்
ಸಕ್ರಿಯ ಕೋಡ್*,செயலில் உள்ள குறியீடு*
ಸಕ್ರಿಯ ಪದಾರ್ಥಗಳು,செயலில் உள்ள பொருட்கள்
ಸಕ್ರಿಯ ಅಣು,செயலில் உள்ள மூலக்கூறு
ಸಕ್ರಿಯ ಜಾಲರಿ,செயலில் கண்ணி
ಸಕ್ರಿಯ ಮರುಹೀರಿಕೆ,செயலில் மறுஉருவாக்கம்
ಸಕ್ರಿಯ ಪ್ರದೇಶ,செயலில் உள்ள பகுதி
ಸಕ್ರಿಯ ನಿಯಂತ್ರಣ,செயலில் கட்டுப்பாடு
ಸಕ್ರಿಯ ಉಪಗ್ರಹ,செயலில் உள்ள செயற்கைக்கோள்
ಸಕ್ರಿಯ ವಿದಳನ ಸೌರ ಜ್ವಾಲೆ,செயலில் பிளவுபட்ட சூரிய சுடர்
ಸಕ್ರಿಯ ಸೂಕ್ಷ್ಮ ಪೋಷಕಾಂಶಗಳು,செயலில் நுண்ணூட்டச்சத்துக்கள்
ಸಕ್ರಿಯ ಟ್ರ್ಯಾಕಿಂಗ್ ವ್ಯವಸ್ಥೆ,செயலில் கண்காணிப்பு அமைப்பு
ಸಕ್ರಿಯ ಸಂಜ್ಞಾಪರಿವರ್ತಕ,செயலில் மின்மாற்றி
ಸಕ್ರಿಯ ಸೇವನೆ,செயலில் உட்கொள்ளல்
ಚಟುವಟಿಕೆ ಗುಣಾಂಕ*,செயல்பாட்டு குணகம்*
ಚಟುವಟಿಕೆ ಸೂಚ್ಯಂಕ,செயல்பாட்டுக் குறியீடு
ಚಟುವಟಿಕೆಯ ಅನುಪಾತ,செயல்பாட்டு விகிதம்
ಚಟುವಟಿಕೆ ವೆಕ್ಟರ್,செயல்பாட்டு திசையன்
ನಿಜವಾದ ಮಾನಿಟರ್,உண்மையான மானிட்டர்
ನಿಜವಾದ ಒತ್ತಡ,உண்மையான மன அழுத்தம்
ಹುರಿದುಂಬಿಸು,தூண்டுதல்
ಹುಟ್ಟುಗಾರ,தொடங்குபவர்
ಹುಟ್ಟುಗಾರ,தொடங்குபவர்
ಅಕ್ಯುಟಿಯೋಮೀಟರ್,தீவிரமானி
ಶ್ರವಣ ತೀಕ್ಷ್ಣತೆ,கேட்கும் கூர்மை
ಫೋಟೋ ತೀಕ್ಷ್ಣತೆಯ ಮೌಲ್ಯ,புகைப்படக் கூர்மை மதிப்பு
ತೀವ್ರ ಕೋನ,குறுங்கோணம்
ಗುಸುಗುಸು,கிசுகிசுத்தல்
ತೀವ್ರ ತ್ರಿಕೋನ,கடுமையான முக்கோணம்
ಅಸೈಕ್ಲಿಕ್,அசைக்ளிக்
ಆಪ್ಟಿಮೈಸೇಶನ್ ಅಪ್ಲಿಕೇಶನ್,தேர்வுமுறை பயன்பாடு
ಆಪ್ಟಿಮೈಸ್ಡ್ ಸ್ಥಿತಿ,உகந்த நிலை
ಹೊಂದಾಣಿಕೆಯ ನಿಯಂತ್ರಣ ವ್ಯವಸ್ಥೆ,தகவமைப்பு கட்டுப்பாட்டு அமைப்பு
ಅಡಾಪ್ಟೋಮೀಟರ್,அடாப்டோமீட்டர்
ಅಡ್ಕಾಕ್ ಆಂಟೆನಾ,அட்காக் ஆண்டெனா
ಒಟ್ಟುಗೂಡಿಸಲು,மொத்தத்தில்
ಸಂಕಲನ ಸಮಯ,தொகுப்பு நேரம்
ಸಂಕಲನ-ವ್ಯವಕಲನ ಸಮಯ,தொகுத்தல்-கழித்தல் நேரம்
ಸೇರಿಸುವವನು,சேர்ப்பான்
"ಮೊತ್ತ, ಸಂಕಲನ, ಸಂಕಲನ (ed.), ಸಂಯೋಜಕ (v.)","தொகை, கூட்டல், கூட்டுத்தொகை (பதிப்பு), சேர்க்கை (v.)"
ಸೇರ್ಪಡೆ ಸ್ಥಿರ,கூட்டல் மாறிலி
ವೇಗವರ್ಧನೆ-ಮೊತ್ತ ನಿಯಮ,முடுக்கம்-தொகை விதி
ದೂರ-ಮೊತ್ತದ ನಿಯಮ,தூரம்-தொகை விதி
ವೇಗ-ಮೊತ್ತ ನಿಯಮ,வேகம்-தொகை விதி
ವಾಹಕಗಳ ಮೊತ್ತ,திசையன்களின் தொகை
ಸಂಗ್ರಹಣೆಯ ಪ್ರತಿಕ್ರಿಯೆ,சேகரிப்பு எதிர்வினை
ಹೆಚ್ಚುವರಿ ಮಹಡಿ,கூடுதல் தளம்
"ಸಂಯೋಜಕ ಸ್ವರ, ಹೆಚ್ಚುವರಿ ಸ್ವರ (ಸ್ವರ)","இணைப்பு தொனி, கூடுதல் தொனி (உயிர்)"
"ಸಂಯೋಜಕ, ಸಂಯೋಜಕ","சேர்க்கை, சேர்க்கை"
ಸಂಯೋಜಕ ವ್ಯವಸ್ಥೆ,சேர்க்கை அமைப்பு
ಸಂಯೋಜಿತ ಪಾತ್ರಗಳು,இணைப்பு எழுத்துக்கள்
ಒಟ್ಟು ಅಕ್ಷರ ಪ್ರಕ್ರಿಯೆ,மொத்த எழுத்து செயல்முறை
ಸಂಯೋಜಕ ಪೂರಕ ಬಣ್ಣ,கூடுதல் நிரப்பு நிறம்
ಸಂಯೋಜಕ ಸ್ಥಿರ,சேர்க்கை மாறிலி
ಸಂಯೋಜಕ ಎಳೆತ,சேர்க்கை இழுவை
ಸಂಯೋಜಕ ಪರಿಣಾಮ,சேர்க்கை விளைவு
ಸಂಯೋಜಕ ಅಂಶ,சேர்க்கை காரணி
ಸಂಯೋಜಕ ಕಾರ್ಯ,சேர்க்கை செயல்பாடு
ಸಂಯೋಜಕ ಮಿಶ್ರಣ,சேர்க்கை கலவை
ಸಂಯೋಜಕ ಮೂಲ,சேர்க்கை வேர்
ಸಂಯೋಜಕ ಪ್ರಕ್ರಿಯೆ,சேர்க்கை செயல்முறை
ಸೇರಿಸುವಿಕೆ,சேர்க்கை
ಸಂಯೋಜಕ ಕ್ವಾಂಟಮ್ ಸಂಖ್ಯೆ,சேர்க்கை குவாண்டம் எண்
ಸಂಗ್ರಹಣೆಯ ಪ್ರತಿಕ್ರಿಯೆ,சேகரிப்பு எதிர்வினை
ಸೇರಿಸುವಿಕೆ,சேர்க்கை
ಅಡಿಟ್ರಾನ್,அடிட்ரான்
ತಿಳಿಯಿರಿ*,தெரியும்*
ವಿಳಾಸ ಲೆಕ್ಕಾಚಾರ,முகவரி கணக்கீடு
ವಿಳಾಸ,முகவரி
ವಿಳಾಸ ಗೂಢಲಿಪೀಕರಣ,முகவரி குறியாக்கம்
ವಿಳಾಸ ಅಭಿವ್ಯಕ್ತಿ,முகவரி வெளிப்பாடு
ವಿಳಾಸ ಸಾಮರ್ಥ್ಯ,முகவரித்திறன்
ವಿಳಾಸ ಪಟ್ಟಿ,முகவரிப் பட்டி
ವಿಳಾಸ ಬೆಳಕು,முகவரி விளக்கு
ವಿಳಾಸ ಬದಲಾವಣೆ,முகவரி மாற்றம்
ಪತಾಂಶ,பதன்ஷ்
ವಿಳಾಸ ರಿಜಿಸ್ಟರ್,முகவரி பதிவு
ವಿಳಾಸ ಆಯ್ಕೆ ಸ್ವಿಚ್,முகவரி தேர்வு சுவிட்ச்
ವಿಳಾಸ ವಿಂಗಡಣೆ ಕೋಷ್ಟಕ,முகவரி வரிசையாக்க அட்டவணை
ಉದ್ದೇಶಿಸಿ,உரையாற்றுதல்
ಅಡ್ರೆಸೊಗ್ರಾಫ್,adresograph
ವಿಳಾಸ ವ್ಯವಸ್ಥೆ,முகவரி அமைப்பு
ಅಂಟಿಕೊಳ್ಳುವಿಕೆ,ஒட்டுதல்
