Hindi,Kannada
ध्वानिक रव,ಅಕೌಸ್ಟಿಕ್ ಶಬ್ದ
ध्वानिक ओम*,ಅಕೌಸ್ಟಿಕ್ ಓಮ್*
"ध्वानिक पैनल, ध्वानिक पट्ट","ಅಕೌಸ್ಟಿಕ್ ಪ್ಯಾನಲ್, ಅಕೌಸ್ಟಿಕ್ ಬೋರ್ಡ್"
ध्वानिक प्रावस्था स्थिरांक,ಅಕೌಸ್ಟಿಕ್ ಹಂತದ ಸ್ಥಿರ
ध्वानिक उद्ग्राही,ಅಕೌಸ್ಟಿಕ್ ರಿಸೀವರ್
ध्वानिक दाब,ಅಕೌಸ್ಟಿಕ್ ಒತ್ತಡ
ध्वनि का समरूपता नियम,ಧ್ವನಿಯ ಸಮ್ಮಿತಿ ನಿಯಮ
ध्वानिक संचरणांक,ಅಕೌಸ್ಟಿಕ್ ಪ್ರಸರಣ
ध्वानिक गुणधर्म,ಅಕೌಸ್ಟಿಕ್ ಗುಣಲಕ್ಷಣಗಳು
ध्वानिक चतुर्ध्रुवी,ಅಕೌಸ್ಟಿಕ್ ಕ್ವಾಡ್ರುಪೋಲ್
ध्वानिक विकिरक अवयव,ಅಕೌಸ್ಟಿಕ್ ವಿಕಿರಣ ಅಂಶ
ध्वनिक विकिरण,ಅಕೌಸ್ಟಿಕ್ ವಿಕಿರಣ
ध्वनि-विकिरक,ಧ್ವನಿ ನಿರೋಧಕ
ध्वानिक-विकिरणमापी,ಅಕೌಸ್ಟಿಕ್ ರೇಡಿಯೊಮೀಟರ್
ध्वानिक प्रतिघात,ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿಕ್ರಿಯೆ
ध्वानिक पारस्पर्य प्रमेय,ಅಕೌಸ್ಟಿಕ್ ರೆಸಿಪ್ರೊಸಿಟಿ ಪ್ರಮೇಯ
ध्वानिक अपचयन गुणक,ಅಕೌಸ್ಟಿಕ್ ಕಡಿತದ ಅಂಶ
ध्वानिक परावर्तन गुणांक,ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿಫಲನ ಗುಣಾಂಕ
ध्वानिक अपवर्तन,ಅಕೌಸ್ಟಿಕ್ ವಕ್ರೀಭವನ
ध्वानिक प्रतिरोध,ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿರೋಧ
ध्वानिक अनुक्रियता,ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿಕ್ರಿಯೆ
ध्वानिक प्रकीर्णन,ಅಕೌಸ್ಟಿಕ್ ಸ್ಕ್ಯಾಟರಿಂಗ್
श्रवण-बिन्दु,ಶ್ರವಣ ಬಿಂದು
ध्वानिक दुर्नम्यता,ಅಕೌಸ್ಟಿಕ್ ಬಿಗಿತ
ध्वानिक तंत्र,ಅಕೌಸ್ಟಿಕ್ ವ್ಯವಸ್ಥೆ
ध्वानिक तापमापी,ಅಕೌಸ್ಟಿಕ್ ಥರ್ಮಾಮೀಟರ್
ध्वानिक-वेग,ಅಕೌಸ್ಟಿಕ್ ವೇಗ
ध्वनि तरंग,ಧ್ವನಿ ತರಂಗ
ध्वानिक,ಅಕೌಸ್ಟಿಕ್
ध्वनि अवशोषण गुणांक,ಧ್ವನಿ ಹೀರಿಕೊಳ್ಳುವ ಗುಣಾಂಕ
ध्वनि अवशोषण घटक,ಧ್ವನಿ ಹೀರಿಕೊಳ್ಳುವ ಘಟಕ
ध्वानिक परिपथ,ಅಕೌಸ್ಟಿಕ್ ಸರ್ಕ್ಯೂಟ್
ध्वानिक अनुवृत्ति,ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿಕ್ರಿಯೆ
ध्वानिक विलंब लाइन,ಅಕೌಸ್ಟಿಕ್ ವಿಳಂಬ ರೇಖೆ
ध्वानिक विरूपण,ಅಕೌಸ್ಟಿಕ್ ಅಸ್ಪಷ್ಟತೆ
ध्वानिक और्जिकी,ಅಕೌಸ್ಟಿಕ್ ಅಕೌಸ್ಟಿಕ್ಸ್
ध्वानिक फ़िल्टर,ಅಕೌಸ್ಟಿಕ್ ಫಿಲ್ಟರ್
ध्वानिक प्रतिबाधा*,ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿರೋಧ*
ध्वनि-भ्रामिका,ಫೋನೋಗ್ರಾಫ್
ध्वानिक ओम*,ಅಕೌಸ್ಟಿಕ್ ಓಮ್*
ध्वानिक कला नियतांक,ಅಕೌಸ್ಟಿಕ್ ಸ್ಥಿರ
ध्वानिक फ़ोनान,ಅಕೌಸ್ಟಿಕ್ ಫೋನಾನ್
ध्वानिक संचरण नियतांक,ಅಕೌಸ್ಟಿಕ್ ಟ್ರಾನ್ಸ್ಮಿಷನ್ ಸ್ಥಿರ
ध्वनि परिवर्तन गुणांक,ಧ್ವನಿ ಪರಿವರ್ತನೆ ಗುಣಾಂಕ
ध्वानिक प्रतिरोध,ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿರೋಧ
ध्वानिक दुर्नम्यता,ಅಕೌಸ್ಟಿಕ್ ಬಿಗಿತ
ध्वनि-मात्रक,ಧ್ವನಿ ಘಟಕ
ध्वनिरूद्ध,ಧ್ವನಿ ನಿರೋಧಕ
ध्वानिक पार्श्व रेखा,ಅಕೌಸ್ಟಿಕ್ ಸೈಡ್ ಲೈನ್
"ध्वानिकी, ध्वानिकता","ಅಕೌಸ್ಟಿಕ್ಸ್, ಅಕೌಸ್ಟಿಕ್ಸ್"
ध्वनिमापी,ಧ್ವನಿ ಮೀಟರ್
ध्वनि दाब,ಧ್ವನಿ ಒತ್ತಡ
अर्जन रेडार,ಸ್ವಾಧೀನ ರೇಡಾರ್
प्रकाश रसोक्रिय विकिरण,ದ್ಯುತಿಸಂಶ್ಲೇಷಕ ವಿಕಿರಣ
ऐक्टिनियम उत्सर्जन,ಆಕ್ಟಿನಿಯಮ್ ಹೊರಸೂಸುವಿಕೆ
ऐक्टिनो-यूरेनियम,ಆಕ್ಟಿನೊ-ಯುರೇನಿಯಂ
ऐक्टिनो-यूरेनियम श्रेणी,ಆಕ್ಟಿನೊ-ಯುರೇನಿಯಂ ಸರಣಿ
विकिरण-विद्युत्,ರೇಡಿಯೊಎಲೆಕ್ಟ್ರಿಕ್
"ऐक्टिनोमीटर, प्रकाशरसोक्रियामापी","ಆಕ್ಟಿನೋಮೀಟರ್, ಫೋಟೋಮೈಕ್ರೋಮೀಟರ್"
"क्रिया, कर्म","ಕ್ರಿಯೆ, ಕಾರ್ಯ"
क्रिया और प्रतिक्रिया,ಕ್ರಿಯೆ ಮತ್ತು ಪ್ರತಿಕ್ರಿಯೆ
क्रिया स्थिरांक,ಕ್ರಮ ಸ್ಥಿರ
प्रभाव क्षेत्र,ಪ್ರಭಾವದ ಗೋಳ
"सक्रियित, सक्रियकृत","ಸಕ್ರಿಯಗೊಳಿಸಲಾಗಿದೆ, ಸಕ್ರಿಯಗೊಳಿಸಲಾಗಿದೆ"
सक्रियित विसरण,ಸಕ್ರಿಯ ಪ್ರಸರಣ
"साक्रियकृत तंतु, सक्रियित तंतु","ಸಕ್ರಿಯ ಫೈಬರ್, ಸಕ್ರಿಯ ಫೈಬರ್"
सक्रियण प्रभाव,ಸಕ್ರಿಯಗೊಳಿಸುವ ಪರಿಣಾಮ
सक्रियण प्रभाव,ಸಕ್ರಿಯಗೊಳಿಸುವ ಪರಿಣಾಮ
सक्रियण-विश्लेषण,ಸಕ್ರಿಯಗೊಳಿಸುವ ವಿಶ್ಲೇಷಣೆ
सक्रियता केन्द्र,ಚಟುವಟಿಕೆ ಕೇಂದ್ರ
सक्रियण-परिक्षत्र,ಸಕ್ರಿಯಗೊಳಿಸುವ ಪರೀಕ್ಷಕ
सक्रियण ऊर्जा,ಸಕ್ರಿಯಗೊಳಿಸುವ ಶಕ್ತಿ
सक्रियण ऐन्ट्रॉपी,ಸಕ್ರಿಯಗೊಳಿಸುವ ಎಂಟ್ರೊಪಿ
सक्रियण अधिवोल्टता,ಸಕ್ರಿಯಗೊಳಿಸುವಿಕೆ ಓವರ್ವೋಲ್ಟೇಜ್
सक्रियण दर,ಸಕ್ರಿಯಗೊಳಿಸುವ ದರ
"सक्रियकारक, सक्रियक","ಆಕ್ಟಿವೇಟರ್, ಆಕ್ಟಿವೇಟರ್"
सक्रियक परमाणु,ಆಕ್ಟಿವೇಟರ್ ಪರಮಾಣು
त्वरक-सक्रियक,ವೇಗವರ್ಧಕ
सक्रिय अवशोषण,ಸಕ್ರಿಯ ಹೀರಿಕೊಳ್ಳುವಿಕೆ
सक्रिय एरियल,ಸಕ್ರಿಯ ವೈಮಾನಿಕ
विकिरण ख़तरा क्षेत्र,ವಿಕಿರಣ ಅಪಾಯದ ವಲಯ
सक्रिय युक्ति,ಸಕ್ರಿಯ ಸಾಧನ
सक्रिय अभिलक्ष्यन,ಸಕ್ರಿಯ ಗುರಿ
सक्रिय हाइड्रोजन*,ಸಕ್ರಿಯ ಹೈಡ್ರೋಜನ್*
सक्रिय जालक,ಸಕ್ರಿಯ ಜಾಲರಿ
"सक्रिय लाइन, सक्रिय रेखा",ಸಕ್ರಿಯ ಲೈನ್ ಸಕ್ರಿಯ ಲೈನ್
सक्रिय पाश,ಸಕ್ರಿಯ ಲೂಪ್
सक्रिय संहति*,ಸಕ್ರಿಯ ಕೋಡ್*
सक्रिय सामग्री,ಸಕ್ರಿಯ ಪದಾರ್ಥಗಳು
सक्रिय अणु,ಸಕ್ರಿಯ ಅಣು
सक्रिय जाल,ಸಕ್ರಿಯ ಜಾಲರಿ
सक्रिय पुनरवशोषण,ಸಕ್ರಿಯ ಮರುಹೀರಿಕೆ
सक्रिय क्षेत्र,ಸಕ್ರಿಯ ಪ್ರದೇಶ
सक्रिय नियमन,ಸಕ್ರಿಯ ನಿಯಂತ್ರಣ
सक्रिय उपग्रह,ಸಕ್ರಿಯ ಉಪಗ್ರಹ
सक्रिय कलंकीय सौर ज्वाला,ಸಕ್ರಿಯ ವಿದಳನ ಸೌರ ಜ್ವಾಲೆ
सक्रिय सूक्ष्मात्रिक पदार्थ,ಸಕ್ರಿಯ ಸೂಕ್ಷ್ಮ ಪೋಷಕಾಂಶಗಳು
सक्रिय अनुवर्तन तंत्र,ಸಕ್ರಿಯ ಟ್ರ್ಯಾಕಿಂಗ್ ವ್ಯವಸ್ಥೆ
सक्रिय ट्रांसडयूसर,ಸಕ್ರಿಯ ಸಂಜ್ಞಾಪರಿವರ್ತಕ
सक्रिय उदग्रहण,ಸಕ್ರಿಯ ಸೇವನೆ
सक्रियता गुणांक*,ಚಟುವಟಿಕೆ ಗುಣಾಂಕ*
सक्रियता सूचकांक,ಚಟುವಟಿಕೆ ಸೂಚ್ಯಂಕ
सक्रियता -अनुपात,ಚಟುವಟಿಕೆಯ ಅನುಪಾತ
सक्रियता सदिश,ಚಟುವಟಿಕೆ ವೆಕ್ಟರ್
वास्तविक मानीटर,ನಿಜವಾದ ಮಾನಿಟರ್
वास्तविक प्रतिबल,ನಿಜವಾದ ಒತ್ತಡ
"चालू करना, प्रवृत्त करना",ಹುರಿದುಂಬಿಸು
प्रवर्तक,ಹುಟ್ಟುಗಾರ
प्रवर्तक,ಹುಟ್ಟುಗಾರ
सुतीक्ष्णतामापी,ಅಕ್ಯುಟಿಯೋಮೀಟರ್
श्रवण सुतीक्ष्णता,ಶ್ರವಣ ತೀಕ್ಷ್ಣತೆ
फोटोतीक्ष्णता मान,ಫೋಟೋ ತೀಕ್ಷ್ಣತೆಯ ಮೌಲ್ಯ
न्यूनकोण,ತೀವ್ರ ಕೋನ
क्षिप्र उद्भासन,ಗುಸುಗುಸು
न्यूनकोण त्रिभुज,ತೀವ್ರ ತ್ರಿಕೋನ
अचक्रीय,ಅಸೈಕ್ಲಿಕ್
अनुकूलन प्रयुक्ति,ಆಪ್ಟಿಮೈಸೇಶನ್ ಅಪ್ಲಿಕೇಶನ್
अनुकूलित अवस्था,ಆಪ್ಟಿಮೈಸ್ಡ್ ಸ್ಥಿತಿ
अनुकूली नियंत्रण तंत्र,ಹೊಂದಾಣಿಕೆಯ ನಿಯಂತ್ರಣ ವ್ಯವಸ್ಥೆ
अनुकूलनमापी,ಅಡಾಪ್ಟೋಮೀಟರ್
एडकॉक एन्टेना,ಅಡ್ಕಾಕ್ ಆಂಟೆನಾ
"योग करना, जोड़ना",ಒಟ್ಟುಗೂಡಿಸಲು
संकलन काल,ಸಂಕಲನ ಸಮಯ
संकलन-व्यवकलन काल,ಸಂಕಲನ-ವ್ಯವಕಲನ ಸಮಯ
योजक,ಸೇರಿಸುವವನು
"योग, जोड़, संकलन (सं.), योगात्मक (वि.)","ಮೊತ್ತ, ಸಂಕಲನ, ಸಂಕಲನ (ed.), ಸಂಯೋಜಕ (v.)"
अतिरिक्त स्थिरांक,ಸೇರ್ಪಡೆ ಸ್ಥಿರ
त्वरण-योग नियम,ವೇಗವರ್ಧನೆ-ಮೊತ್ತ ನಿಯಮ
दूरी-योग नियम,ದೂರ-ಮೊತ್ತದ ನಿಯಮ
वेग-योग नियम,ವೇಗ-ಮೊತ್ತ ನಿಯಮ
सदिशों का योग,ವಾಹಕಗಳ ಮೊತ್ತ
संकलन अभिक्रिया,ಸಂಗ್ರಹಣೆಯ ಪ್ರತಿಕ್ರಿಯೆ
अतिरिक्त अर्धतल,ಹೆಚ್ಚುವರಿ ಮಹಡಿ
"संयोजी स्वर, अतिरिक्त टोन (स्वर)","ಸಂಯೋಜಕ ಸ್ವರ, ಹೆಚ್ಚುವರಿ ಸ್ವರ (ಸ್ವರ)"
"योज्य, योगात्मक","ಸಂಯೋಜಕ, ಸಂಯೋಜಕ"
योज्य प्रणाल,ಸಂಯೋಜಕ ವ್ಯವಸ್ಥೆ
संयोजी वर्ण,ಸಂಯೋಜಿತ ಪಾತ್ರಗಳು
संकली वर्ण प्रक्रम,ಒಟ್ಟು ಅಕ್ಷರ ಪ್ರಕ್ರಿಯೆ
योज्य पूरक रंग,ಸಂಯೋಜಕ ಪೂರಕ ಬಣ್ಣ
योज्य स्थिरांक,ಸಂಯೋಜಕ ಸ್ಥಿರ
योज्य कर्षण,ಸಂಯೋಜಕ ಎಳೆತ
योज्य प्रभाव,ಸಂಯೋಜಕ ಪರಿಣಾಮ
योजित कारक,ಸಂಯೋಜಕ ಅಂಶ
योज्य फलन,ಸಂಯೋಜಕ ಕಾರ್ಯ
योज्य मिश्रण,ಸಂಯೋಜಕ ಮಿಶ್ರಣ
योज्य मूलवर्ण,ಸಂಯೋಜಕ ಮೂಲ
योज्य प्रक्रम,ಸಂಯೋಜಕ ಪ್ರಕ್ರಿಯೆ
"योज्यता, योगशीलता",ಸೇರಿಸುವಿಕೆ
योज्य क्वांटम संख्या,ಸಂಯೋಜಕ ಕ್ವಾಂಟಮ್ ಸಂಖ್ಯೆ
संकलन अभिक्रिया,ಸಂಗ್ರಹಣೆಯ ಪ್ರತಿಕ್ರಿಯೆ
योज्यता,ಸೇರಿಸುವಿಕೆ
एडीट्रॉन,ಅಡಿಟ್ರಾನ್
पता*,ತಿಳಿಯಿರಿ*
पता अभिकलन,ವಿಳಾಸ ಲೆಕ್ಕಾಚಾರ
पता-स्थल,ವಿಳಾಸ
पता-कूटवचन,ವಿಳಾಸ ಗೂಢಲಿಪೀಕರಣ
पता व्यंजक,ವಿಳಾಸ ಅಭಿವ್ಯಕ್ತಿ
पता-सुगमता,ವಿಳಾಸ ಸಾಮರ್ಥ್ಯ
पता पट्टिका,ವಿಳಾಸ ಪಟ್ಟಿ
पता बत्ती,ವಿಳಾಸ ಬೆಳಕು
पता-आपरिवर्तन,ವಿಳಾಸ ಬದಲಾವಣೆ
पतांश,ಪತಾಂಶ
पता पंजी,ವಿಳಾಸ ರಿಜಿಸ್ಟರ್
पता चयन स्विच,ವಿಳಾಸ ಆಯ್ಕೆ ಸ್ವಿಚ್
पता छाँटाई सारणी,ವಿಳಾಸ ವಿಂಗಡಣೆ ಕೋಷ್ಟಕ
पताभिगमन,ಉದ್ದೇಶಿಸಿ
ऐड्रेसोग्राफ़,ಅಡ್ರೆಸೊಗ್ರಾಫ್
पता-प्रणाली,ವಿಳಾಸ ವ್ಯವಸ್ಥೆ
आसंजन,ಅಂಟಿಕೊಳ್ಳುವಿಕೆ
आसंजन तनाव,ಅಂಟಿಕೊಳ್ಳುವಿಕೆಯ ಒತ್ತಡ
आसंजी ऊर्जा,ಅಂಟಿಕೊಳ್ಳುವ ಶಕ್ತಿ
आसंजक अवरोधन,ಅಂಟಿಕೊಳ್ಳುವ ತಡೆಗಟ್ಟುವಿಕೆ
ऐडियाबैट,ಅಡಿಯಾಬಟ್
रूद्धोष्म,ಅಡಿಯಾಬಾಟಿಕ್
रूद्धोष्म त्वरण,ಅಡಿಯಾಬಾಟಿಕ್ ವೇಗವರ್ಧನೆ
रूद्धोष्म सन्निकटन,ಅಡಿಯಾಬಾಟಿಕ್ ಅಂದಾಜು
रूद्धोष्म आयतन गुणांक,ಅಡಿಯಾಬಾಟಿಕ್ ಪರಿಮಾಣ ಗುಣಾಂಕ
रूद्धोष्म ऊष्मामापी,ಅಡಿಯಾಬಾಟಿಕ್ ಥರ್ಮಾಮೀಟರ್
रूद्धोष्म परिवर्तन,ಅಡಿಯಾಬಾಟಿಕ್ ಬದಲಾವಣೆ
"ऐडियाबेटिक चार्ट, रूद्धोष्म संचित्र","ಅಡಿಯಾಬಾಟಿಕ್ ಚಾರ್ಟ್, ಅಡಿಯಾಬಾಟಿಕ್ ಚಾರ್ಟ್"
रूद्धोष्म संपीड्यता,ಅಡಿಯಾಬಾಟಿಕ್ ಸಂಕುಚಿತತೆ
रूद्धोष्म संपीडन,ಅಡಿಯಾಬಾಟಿಕ್ ಕಂಪ್ರೆಷನ್
रूद्धोष्म संरोध,ಅಡಿಯಾಬಾಟಿಕ್ ಗರ್ಭನಿರೋಧಕ
रूद्धोष्म शीतलन सीमा,ಅಡಿಯಾಬಾಟಿಕ್ ಕೂಲಿಂಗ್ ಮಿತಿ
रूद्धोष्म वक्र,ಅಡಿಯಾಬಾಟಿಕ್ ಕರ್ವ್
रूद्धोष्म विरूपण,ಅಡಿಯಾಬಾಟಿಕ್ ಅಸ್ಪಷ್ಟತೆ
रूद्धोष्म विचुंबकन,ಅಡಿಯಾಬಾಟಿಕ್ ಡಿಮ್ಯಾಗ್ನೆಟೈಸೇಶನ್
रूद्धोष्म वियोजन,ಅಡಿಯಾಬಾಟಿಕ್ ರೆಸಲ್ಯೂಶನ್
रूद्धोष्म विस्थापन,ಅಡಿಯಾಬಾಟಿಕ್ ಸ್ಥಳಾಂತರ
रूद्धोष्म प्रभाव,ಅಡಿಯಾಬಾಟಿಕ್ ಪರಿಣಾಮ
रूद्धोष्म प्रत्यास्थता,ಅಡಿಯಾಬಾಟಿಕ್ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ
रूद्धोष्म दीर्घवृत्त,ಅಡಿಯಾಬಾಟಿಕ್ ದೀರ್ಘವೃತ್ತ
रूद्धोष्म पूर्ण-ऊष्मा हास,ಅಡಿಯಾಬಾಟಿಕ್ ಪೂರ್ಣ-ಶಾಖದ ನಷ್ಟ
रूद्धोष्म-समीकरण,ಅಡಿಯಾಬಾಟಿಕ್ ಸಮೀಕರಣ
रूद्धोष्म अवस्था समीकरण,ಅಡಿಯಾಬಾಟಿಕ್ ರಾಜ್ಯ ಸಮೀಕರಣ
रूद्धोष्म संतुलन-ताप,ಅಡಿಯಾಬಾಟಿಕ್ ಸಮತೋಲನ ತಾಪಮಾನ
रूद्धोष्म संतुलन,ಅಡಿಯಾಬಾಟಿಕ್ ಸಮತೋಲನ
