Assamese,Malayalam
চকুত পটি পৰীক্ষা কৰা,കണ്ണടച്ച് പരിശോധന
shimmer,മിന്നിത്തിളങ്ങുക
অৱৰুদ্ধ কৰা,തടയുക
"1. ব্লক কেচ, 2. ব্লক কেচ / চুংক মেমৰি","1. ബ്ലോക്ക് കാഷെ, 2. ബ്ലോക്ക് കാഷെ / ചങ്ക് മെമ്മറി"
ব্লক প্ৰ&#39;ব,ബ്ലോക്ക് അന്വേഷണം
ভলিউম কপি,വോളിയം കോപ്പി
ব্লক ডায়াগ্ৰাম,ബ്ലോക്ക് ഡയഗ്രം
"1. ব্লক কৰা নেটৱৰ্ক, 2. ব্লক কৰা নেটৱাৰ্ক","1. ബ്ലോക്ക്ഡ് നെറ്റ്‌വർക്ക്, 2. ബ്ലോക്ക്ഡ് നെറ്റ്‌വർക്ക്"
ব’ৰ্ড,ബോർഡ്
পৃষ্ঠাৰ স্মৃতিশক্তি,പേജ് മെമ്മറി
বুলিয়ান বীজগণিত,ബൂളിയൻ ബീജഗണിതം
বুলিয়ান সম্পৰ্ক,ബൂളിയൻ ബന്ധം
বুট বিভাজন,ബൂട്ട് പാർട്ടീഷൻ
বুট ষ্ট্ৰেপিং,ബൂട്ട് സ്ട്രാപ്പിംഗ്
1.বুটষ্ট্ৰেপ লোডাৰ,1.ബൂട്ട്സ്ട്രാപ്പ് ലോഡർ
"১.দলং, ২.দলং","1.പാലം, 2.പാലം"
ব্ৰডবেণ্ড নেটৱৰ্ক,ബ്രോഡ്ബാൻഡ് നെറ്റ്വർക്ക്
সম্প্ৰচাৰ,പ്രക്ഷേപണം
সম্প্ৰচাৰ ৰেডিঅ&#39;,പ്രക്ഷേപണം റേഡിയോ
(নেট) ভ্যাৰিয়েন্স,(നെറ്റ്) വ്യത്യാസം
(নেট) ভিকাৰ,(നെറ്റ്) വികാരി
বি-ট্ৰু,ബി-ട്രൂ
"1.বাবল মেমৰি, 2.বাবল মেমৰি","1.ബബിൾ മെമ്മറി, 2.ബബിൾ മെമ്മറി"
বুদবুদ সজাই পৰাই তোলা,ബബിൾ അടുക്കുക
"১.বাল্টি, ২.বাল্টি","1.ബക്കറ്റ്, 2.ബക്കറ്റ്"
"১.ভ্ৰাতৃত্ববোধ ব্যৱস্থা, ২.বৃহৎ ব্যৱস্থা","1. സാഹോദര്യ വ്യവസ്ഥ, 2. വലിയ സംവിധാനം"
বাজেট ফলপ্ৰসূ নিয়ন্ত্ৰণ,ഫലപ്രദമായ ബജറ്റ് നിയന്ത്രണം
বাফাৰ,ബഫർ
অভাৱ,പോരായ്മ
বাছ,മതി
"১.অষ্ট ব্যাংক, ২. বিট (আঠটা বিট)","1. അഷ്ട വ്യാങ്ക്, 2. ബിറ്റ് (എട്ട് ബിറ്റുകൾ)"
বাইট ক&#39;ড,ബൈറ്റ് കോഡ്
C (কম্পিউটাৰ ভাষা),സി (കമ്പ്യൂട്ടർ ഭാഷ)
"1.C Plus Plus, 2.C++ (কম্পিউটাৰ ভাষা)","1.സി പ്ലസ് പ്ലസ്, 2.സി++ (കമ്പ്യൂട്ടർ ഭാഷ)"
"১.নগদ ধন, ২. বেগাই","1. പണം, 2. വേഗം, 3.വേഗത"
"1.কেচ বাফাৰ, 2.মেমৰি বাফাৰ","1.കാഷെ ബഫർ, 2.മെമ്മറി ബഫർ"
"1.কেচ মেমৰি, 2.কেচ মেমৰি, 3.দ্ৰুত মেমৰি","1.കാഷെ മെമ്മറി, 2.കാഷെ മെമ്മറി, 3.ഫാസ്റ്റ് മെമ്മറി"
গণনা কৰা,കണക്കുകൂട്ടല്
"১.কেলকুলেটৰ, ২.কেলকুলেটৰ","1.കാൽക്കുലേറ്റർ, 2.കാൽക്കുലേറ്റർ"
"1.কেলকুলেটৰ চিপ,2. কেলকুলেটৰ চিপ","1.കാൽക്കുലേറ്റർ ചിപ്പ്, 2. കാൽക്കുലേറ്റർ ചിപ്പ്"
আমন্ত্ৰণ কৰক,അഭ്യർത്ഥിക്കുക
নাম কল,പേര് വിളി
ৰেফাৰেন্স কল,റഫറൻസ് കോൾ
সন্মানীয় আহ্বান,ബഹുമാന കോൾ
ভেৰিয়েবল কল,വേരിയബിൾ കോൾ
আমন্ত্ৰণ গেট,അഭ്യർത്ഥന കവാടം
"1. বাতিল কৰক, 2. বাতিল কৰক","1. റദ്ദാക്കുക, 2. റദ്ദാക്കുക"
বাতিল বুটাম,അസാധുവാക്കൽ ബട്ടൺ
"১.নিৰ্দিষ্ট কৰা, ২. কেননিক","1. നിർദേശിക്കപ്പെട്ടത്, 2. കാനോനിക്കൽ"
কেননিক ৰূপ,കാനോനിക്കൽ രൂപം
সক্ষমতা,കഴിവ്
ক্ষমতা তালিকা,ശേഷി പട്ടിക
"১.সামৰ্থ্য, ২. ধৰি ৰখা","1. കഴിവ്, 2. പിടിക്കുന്നു"
caps লক চাবি,ക്യാപ്സ് ലോക്ക് കീ
"১.কাৰ্ড, ২. চাদৰ","1.കാർഡ്, 2. ഷീറ്റ്"
কাৰ্ড ৰিডাৰ,കാർഡ് റീഡർ
প্ৰাধান্য,പ്രാധാന്യം
বাহক,വാഹകൻ
বাহক বেণ্ড,കാരിയർ ബാൻഡ്
বাহক বোজা,കാരിയർ ലോഡ്
বাহক সংকেত,കാരിയർ സിഗ്നൽ
বাহক তৰংগ,കാരിയർ തരംഗം
লাভ কৰা হৈছে,നേടിയത്
স্ক’ৰ লাভ কৰা হৈছে,സ്കോർ നേടി
অৰ্জন কৰা পতাকা,പതാക നേടി
"1.কাৰটিজ ডিস্ক, 2.কাৰটিজ ডিস্ক","1.കാട്രിഡ്ജ് ഡിസ്ക്, 2.കാട്രിഡ്ജ് ഡിസ്ക്"
"1. কেছকেড, 2. কেছকেড","1. കാസ്കേഡ്, 2. കാസ്കേഡ്"
ঘটনা,കേസ്
কেথ&#39;ড-ৰে-টিউব (CRT),കാഥോഡ്-റേ-ട്യൂബ് (CRT)
কেথ’ড ৰে টিউব (CRT) কেথ’ড ৰে টিউব,കാഥോഡ് റേ ട്യൂബ് (CRT) കാഥോഡ് റേ ട്യൂബ്
cd rom ডিস্ক ড্ৰাইভ,സിഡി റോം ഡിസ്ക് ഡ്രൈവ്
কোষ,സെൽ
কোষ এনিমেচন,സെൽ ആനിമേഷൻ
চেলুলাৰ ফোন,സെല്ലുലാർ ഫോൺ
"১.কেন্দ্ৰীয় স্মৃতি, ২. কেন্দ্ৰীয় স্মৃতিশক্তি","1. സെൻട്രൽ മെമ്മറി, 2. കേന്ദ്ര മെമ്മറി"
কেন্দ্ৰীয় প্ৰক্ৰিয়াকৰণ একক (CPU),സെൻട്രൽ പ്രോസസ്സിംഗ് യൂണിറ്റ് (സിപിയു)
কেন্দ্ৰীভূত ব্যৱস্থা,കേന്ദ്രീകൃത സംവിധാനം
প্ৰমাণীকৃত টেপ,ആധികാരികതയുള്ള ടേപ്പ്
শিকলি,ചങ്ങല
"1.series ডাটা, 2.series বিষয়বস্তু","1.സീരീസ് ഡാറ്റ, 2.സീരീസ് ഉള്ളടക്കം"
শৃংখল সংযোগ,ചെയിൻ ലിങ്ക്
চেইনিং,ചങ്ങല
"১.চেনেল, ২.চেনেল","1.ചാനൽ, 2.ചാനൽ"
"1.চেনেল ব্যস্ত টোন, 2.চেনেল ব্যস্ত টোন","1.ചാനൽ തിരക്കുള്ള ടോൺ, 2.ചാനൽ തിരക്കുള്ള ടോൺ"
"1.চেনেল ক্ষমতা, 2.চেনেল ক্ষমতা","1.ചാനൽ കപ്പാസിറ്റി, 2.ചാനൽ കപ്പാസിറ്റി"
"1.চেনেল নিয়ন্ত্ৰক, 2.চেনেল নিয়ন্ত্ৰক","1.ചാനൽ കൺട്രോളർ, 2.ചാനൽ കൺട്രോളർ"
"1. চেনেল ত্ৰুটি, 2.চেনেল ত্ৰুটি","1. ചാനൽ പിശക്, 2.ചാനൽ പിശക്"
"১.চেনেল প্ৰগ্ৰেম, ২.চেনেল প্ৰগ্ৰেম","1.ചാനൽ പ്രോഗ്രാം, 2.ചാനൽ പ്രോഗ്രാം"
"1.চেনেল নিৰ্ভৰযোগ্যতা, 2.চেনেল নিৰ্ভৰযোগ্যতা","1.ചാനൽ വിശ്വാസ്യത, 2.ചാനൽ വിശ്വാസ്യത"
"1.চেনেল ছেট, 2.চেনেল ছেট","1.ചാനൽ സെറ്റ്, 2.ചാനൽ സെറ്റ്"
প্ৰতীক,ചിഹ്നം
"১.আখৰৰ ক&#39;ড, ২. আখৰৰ ক&#39;ড","1. പ്രതീക കോഡ്, 2. പ്രതീക കോഡ്"
আখৰৰ চাবি,പ്രതീക കീ
চৰিত্ৰ পাঠক,പ്രതീക വായനക്കാരൻ
"১.প্ৰতীকৰ আকাৰ, ২.প্ৰতীকৰ আকাৰ","1. എംബ്ലം സൈസ്, 2. എംബ്ലം സൈസ്"
চিত্ৰকল্প,ചിത്രപരമായ
"১.চেছিছ, ২.চেছিছ","1. ചേസിസ്, 2. ചേസിസ്"
বিট পৰীক্ষা কৰক,ചെക്ക് ബിറ്റ്
চেক পইণ্ট,ചെക്ക് പോയിന്റുകൾ
মুঠ পৰীক্ষা কৰক,മൊത്തം പരിശോധിക്കുക
শব্দ পৰীক্ষা কৰক,ചെക്ക് വാക്ക്
চিপ,ചിപ്പ്
চিপ চেট,ചിപ്പ് സെറ്റ്
"1.বাছি লোৱা, 2.বাছি লোৱা","1.തിരഞ്ഞെടുക്കുക, 2.തിരഞ്ഞെടുക്കുക"
বৰ্ণানুক্ৰমে,അക്ഷരമാലാക്രമത്തിൽ
"১.ছাফাৰ, ২. শূন্য, ৩. নাৱিক","1.സഫർ, 2. പൂജ്യം, 3. നാവികൻ"
বৰ্তনী,സർക്യൂട്ട്
বৃত্ত তালিকা,സർക്കിൾ ലിസ്റ്റ്
চেৰেছ,സെറസ്
উল্লেখ,പരാമർശിക്കുക
"1.শ্ৰেণী, 2.শ্ৰেণী","1.വിഭാഗം, 2.വിഭാഗം"
ক্লাছ ভেৰিয়েবল,ക്ലാസ് വേരിയബിൾ
শ্ৰেণীবিভাজন,വർഗ്ഗീകരണം
স্ক্যাভেঞ্জিং,തോട്ടിപ്പണി
ক্লিয়াৰ কৰা অঞ্চল,വൃത്തിയാക്കിയ പ്രദേശം
"1. চিস্টেম পৰিষ্কাৰ কৰক, 2. চেনেল পৰিষ্কাৰ কৰক","1. ക്ലീൻ അപ്പ് സിസ്റ്റം, 2. ചാനൽ മായ്‌ക്കുക"
টিপক,അമർത്തുക
"১.গ্ৰাহক, ২. গ্ৰাহক","1. ഉപഭോക്താവ്, 2. കക്ഷി"
"1.ক্লায়েন্ট চাৰ্ভাৰ, 2.ক্লায়েন্ট চাৰ্ভাৰ","1. ക്ലയന്റ് സെർവർ, 2. ക്ലയന്റ് സെർവർ"
গ্ৰাহকৰ ষ্টাব,ഉപഭോക്തൃ അപൂർണ്ണം
শ্বিয়াৰিং আৰ্ট,ഷയറിംഗ് ആർട്ട്
শ্বিয়াৰিং আৰ্ট লাইব্ৰেৰী,ഷീറിംഗ് ആർട്ട് ലൈബ്രറി
ক্লিপ বৰ্ড,ക്ലിപ്പ് ബോർഡ്
ক্লিপাৰ,ക്ലിപ്പർ
ক্লিপাৰ চিপ,ക്ലിപ്പർ ചിപ്പ്
ফৈদ,വിഭാഗം
"1.ৱাচ, ২. calad","1. വാച്ച്, 2. കാലാഡ്"
ঘড়ীৰ চক্ৰ,ക്ലോക്ക് സൈക്കിൾ
ঘড়ীৰ কম্পাঙ্ক,ക്ലോക്ക് ആവൃത്തി
কালাদ হাৰ্ডৱেৰ,കാലാഡ് ഹാർഡ്‌വെയർ
কালাদ স্পেণ্ড,കലാഡ് സ്പാൻഡ്
ঘড়ীৰ গতি,ക്ലോക്ക് വേഗത
সময় সমন্বয়,സമയ സമന്വയം
ঘড়ীৰ টিক,ക്ലോക്ക് ടിക്ക്
ক্ল&#39;ন,ക്ലോൺ
বন্ধ কৰা,ഓഫ്
বন্ধ চাৰ্কিট টিভি (চিচিটিভি),ക്ലോസ്ഡ് സർക്യൂട്ട് ടിവി (സിസിടിവി)
বিৱৰণ,വിവരണം
"১.ক্লাউড কম্পিউটিং, ২.ক্লাউড কম্পিউটিং","1.ക്ലൗഡ് കമ്പ്യൂട്ടിംഗ്, 2.ക്ലൗഡ് കമ്പ്യൂട്ടിംഗ്"
মুঠি,കുല
"১.আবৃত কাৰ্ড, ২. আৱৰণযুক্ত শ্বীট","1. കവർഡ് കാർഡ്, 2. പൊതിഞ്ഞ ഷീറ്റ്"
আৱৰণযুক্ত কাগজ,പൊതിഞ്ഞ പേപ്പർ
সমাক্ষীয়,ഏകപക്ഷീയമായ
সমাক্ষীয় কেবল,ഏകോപന കേബിൾ
কোডাচিল,കോഡാസിൽ
"১.কোড, ২.কোড","1.കോഡ്, 2.കോഡ്"
"1. ক&#39;ড জেনেৰেটৰ, 2. ক&#39;ড জেনেৰেটৰ","1. കോഡ് ജനറേറ്റർ, 2. കോഡ് ജനറേറ്റര്"
ক&#39;ড পৃষ্ঠা,കോഡ് പേജ്
