Punjabi,Tamil
ਫਾਸਫੇਟ ਸੋਲਬਾਲਾਈਜ਼ੇਸ਼ਨ,பாஸ்பேட் கரைதிறன்
ਫਾਸਫੇਟ ਸੋਲਬਾਲਿੰਗ,பாஸ்பேட் கரைதிறன்
ਫਾਸਫੇਟਾਈਡ,பாஸ்படைடு
ਫਾਸਫੋ-ਜਿਪਸਮ,பாஸ்போ-ஜிப்சம்
ਫਾਸਫੋਲੀਪਿਡ,பாஸ்போலிபிட்
ਫਾਸੋਰੀਲੇਸ਼ਨ,பாஸ்போரிலேஷன்
ਫੋਟੋ ਸਪੈਕਟ੍ਰੋਮੀਟਰ,புகைப்பட நிறமாலை
ਫੋਟੋ ਆਟੋਟਰੋ,ஃபோட்டோட்ரோஃப்
ਫੋਟੋਚੋਮਿਕਲ ਪ੍ਰਤੀਕਰਮ,ஒளி எதிர்வினை
ਫੋਟੋਡਿਆਣ,ஒளிச்சேர்க்கை
ਫੋਟੋਮੈਟਰੀ,ஃபோட்டோமெட்ரி
ਫੋਟੋੋਮੋਰਪ੍ਰੋਜੀਨੇਸਿਸ,ஃபோட்டோமார்போஜெனெஸிஸ்
ਫੋਟੋਨ,ஃபோட்டான்
ਫੋਟੋ-ਆਕਸੀਕਰਨ,புகைப்படம்-ஆக்சிஜனேற்றம்
ਫੋਟੋਪੇਰਿਓਡ,ஒளிச்சேர்க்கை
ਫੋਟੋਪੇਨਿਡੋਜ਼ਿਜ਼ਮ,ஒளிச்சேர்க்கை
ਫੋਟੋਫ਼ੋਫੋਲੇਸ਼ਨ,ஃபோட்டோபாஸ்போரிலேஷன்
ਜਾਸੂਸੀ,ஒளிச்சேர்க்கை
ਫੋਟੋਰੇਸੈਪਟਰ,ஒளிச்சேர்க்கை
ਫੋਟੋਸਸੀ,ஒளிச்சேர்க்கை
ਪ੍ਰਕਾਸ਼ ਸੰਸਲੇਸ਼ਣ,ஒளிச்சேர்க்கை
ਫੋਟੋਸੈਨਥੈਟਿਕ ਕੁਸ਼ਲਤਾ,ஒளிச்சேர்க்கை செயல்திறன்
ਫੋਟੋਸੀਟੀਨੈਟਿਕ quitent,ஒளிச்சேர்க்கை
ਫੋਟੋਸਤੀਥੈਟਿਕ ਤੌਰ ਤੇ,ஒளிச்சேர்க்கை
ਫੋਟੋ ਟਾਪੂ,ஃபோட்டோட்ரோபிசம்
ਫੇਲੋਡੀ,பைலோடி
ਫਾਈਲੋਟੈਕਸੀ,பைலோடாக்ஸி
ਸਰੀਰਕ ਮੌਸਮ,உடல் வானிலை
ਸਰੀਰਕ ਵਿਗਾੜ,உடலியல் கோளாறு
ਸਰੀਰਕ ਸੋਕਾ,உடலியல் வறட்சி
ਸਰੀਰਕ ਨੁਕਸਾਨ,உடலியல் இழப்பு
ਸਰੀਰਕ ਪਰਿਪੱਕਤਾ,உடலியல் முதிர்ச்சி
ਫਾਈਟੋਕ੍ਰੋਮ,பைட்டோக்ரோம்
ਫਾਈਟੈਟੈਕਸੈਕਸ਼ਨ,பைட்டோ எக்ஸ்ட்ராக்ஷன்
ਫਾਈਟੋਮਾਸ,பைட்டோமாஸ்
ਫਾਈਟੋਨਮੇਟੋਡ,பைட்டோனெமடோட்
Fytraemedion,பைட்டோரேமீடியேஷன்
ਫਾਈਟੋਸੀਡਰਫੋਨ,பைட்டோசைடர்ஃபோர்
ਫਾਈਟੋਟੋਕਸਿਕ,பைட்டோடாக்ஸிக்
ਫਾਈਟਰਨ,பைட்டோட்ரான்
ਪਿਕਟੋਗ੍ਰਾਫ,பிக்சோகிராப்
ਪਾਈ ਚਿੱਤਰ,பை வரைபடம்
ਪਾਇਜ਼ੋਮੀਟਰ,பைசோமீட்டர்
ਪਥਰ ਫਾਰਮਿੰਗ,பிட்சர் விவசாயம்
ਪਲੇਸਮੈਂਟ (ਖਾਦ),வேலை வாய்ப்பு (உரம்)
ਪਲੇਸੈਂਟਾ,நஞ்சுக்கொடி
ਯੋਜਨਾਬੰਦੀ,பிளானிங்
ਪੌਦੇ ਦਾ ਪਾਲਣ ਪੋਸ਼ਣ,தாவர இனப்பெருக்கம்
ਪੌਦਾ ਘਣਤਾ,தாவர அடர்த்தி
ਪੌਦਾ ਹਾਵੋਲੋਜੀ,தாவர சூழலியல்
ਪੌਦੇ ਦੇ ਵਾਧੇ ਦੇ ਪ੍ਰਮੋਟਰ,தாவர வளர்ச்சி ஊக்குவிப்பாளர்
ਪੌਦੇ ਦੇ ਵਿਕਾਸ ਰੈਗੂਲੇਟਰ,தாவர வளர்ச்சி சீராக்கி
ਪਲਾਂਟ ਜਾਣ-ਪਛਾਣ,தாவர அறிமுகம்
ਪੌਦਾ ਪੌਸ਼ਟਿਕ ਤੱਤ,தாவர ஊட்டச்சத்துக்கள்
ਪੌਦਾ ਪੋਸ਼ਣ,தாவர ஊட்டச்சத்து
ਪੌਦਾ ਕੁਆਰੰਟੀਨ ਰੈਗੂਲੇਸ਼ਨ,தாவர தனிமைப்படுத்தல் ஒழுங்குமுறை
ਪੌਦੇ ਟਿਸ਼ੂ ਟੈਸਟ,தாவர திசு சோதனை
ਪੌਦੇ ਲਗਾਉਣ ਦੀਆਂ ਫਸਲਾਂ,தோட்ட பயிர்கள்
ਪਲਾਂਟਰ,தோட்டக்காரர்
ਲਾਉਣਾ ਸਮੱਗਰੀ,நடவு பொருள்
ਲਾਉਣਾ ਅਨੁਪਾਤ,நடவு விகிதம்
ਪਲਾਜ਼ਮਾ,பிளாஸ்மா
ਪਲਾਜ਼ਮਾ ਝਿੱਲੀ,பிளாஸ்மா சவ்வு
ਪਲਾਜ਼ਮੀਡ,பிளாஸ்மிட்
ਪਲਾਜ਼ਮੋਡੇਸਮਾ,பிளாஸ்மோடெஸ்மாட்டா
ਪਲਾਜ਼ਮੋਲਸਿਸ,பிளாஸ்மோலிசிஸ்
ਪਲਾਸਟਿਕਟੀ,பிளாஸ்டிசிட்டி
ਪਲਾਸਟਿਕਲਟਲਰਟ,பிளாஸ்டிக் வளர்ப்பு
ਪਲਾਸਟਿਕ,பிளாஸ்டிட்
ਵਾਈਨੀਓਟਰੋਪਿਕ ਜੀਨ,ப்ளியோட்ரோபிக் மரபணு
ਪਲਾਟ (ਪ੍ਰਯੋਗਾਤਮਕ),சதி (சோதனை)
ਹਲ ਵਾਹੁਣ,உழவு
ਹਲ-ਇਕੋ,பிளக்-சோல்
ਹਲ--ਇਕੋ ਪਲੇਸਮੈਂਟ,பிளக்-சோல் பிளேஸ்மென்ட்
ਚਾਵਲ ਦੀਆਂ ਜ਼ਮੀਨਾਂ,ப்ளூவல் அரிசி நிலங்கள்
ਪਲਵਿਕ,Pluvic
ਪਨੀਮੂਤਮ ਸਪਰੇਅਰ,நியூமேடிக் ஸ்ப்ரேயர்
Pneumatophore,நியூமாடோபோர்
ਪੋਡਜ਼ੋਲ ਮਿੱਟੀ,போட்ஸோல் மண்
ਪੋਡਜ਼ੋਲਾਈਜ਼ੇਸ਼ਨ,போட்ஸோலைசேஷன்
ਬਿੰਦੂ ਪਰਿਵਰਤਨ,புள்ளி பிறழ்வு
ਪੋਸੋਨ ਡਿਸਟ੍ਰੀਬਿ .ਸ਼ਨ,பாய்சன் விநியோகம்
ਪਰਾਗਿਤ ਕਰਨ ਵਾਲਾ,மகரந்தச் சேர்க்கை
ਪੌਲੀਮਬਰਨੀ,பாலிம்பிரோனி
ਪੌਲੀਸਿਮਰਾਈਜ਼ੇਸ਼ਨ,பாலிமரைசேஷன்
ਪੌਲੀਮੋਰਫਿਜ਼ਮ,பாலிமார்பிசம்
ਪੋਲੀਸਪਰਮੀ,பாலிஸ்பெர்மி
ਪੌਲੀਟੇਨ ਕ੍ਰੋਮੋਸੋਮ,பாலிடீன் குரோமோசோம்
ਪੋਮੋਲੋਜੀ,POMOLOGY
ਆਬਾਦੀ,மக்கள் தொகை
ਪੋਰਸਿਟੀ (ਪੋਰੀਨ-ਸਪੇਸ),போரோசிட்டி (துளை-இடம்)
ਉਭਰਨ ਤੋਂ ਬਾਅਦ,பிந்தைய வெளிப்பாடு
ਪੋਸਟ ਹਾਰਵੈਸਟ,அறுவடை பிந்தைய
ਹਾਰ-ਸਟੈਵ ਟਿਲਗੇਟ,அறுவடைக்கு பிந்தைய உழவு
ਪੋਟਾਸ਼ੀਅਮ ਸਮਾਈ ਅਨੁਪਾਤ,பொட்டாசியம் உறிஞ்சுதல் விகிதம்
ਪੋਟਾਸ਼ੀਅਮ ਨਿਰਧਾਰਨ,பொட்டாசியம் சரிசெய்தல்
ਸੰਭਾਵੀ ਤੇਜ਼ਾਬੀ,சாத்தியமான அமிலத்தன்மை
ਸੰਭਾਵਿਤ ਫਸਲ ਦਾ ਉਪਜ,சாத்தியமான பயிர் மகசூல்
ਸੰਭਾਵਿਤ ਭਾਫ,சாத்தியமான ஆவியாதல்
ਸੰਭਾਵਿਤ ਈਵੈਪੋਟ੍ਰਾਂਸਫ੍ਰੇਸ਼ਨ,சாத்தியமான ஆவியாதல் செயல்திறன்
ਪੋਲਟਰੀ ਖੇਤੀ,கோழி விவசாயம்
ਪ੍ਰੇਰੀ,புல்வெளி
ਪ੍ਰੀ-ਬੇਅਰਿੰਗ ਅਵਧੀ,முன் தாங்கும் காலம்
ਮੀਂਹ,மழைப்பொழிவு
ਸ਼ੁੱਧਤਾ ਫਾਰਮਿੰਗ,துல்லிய விவசாயம்
ਸ਼ੁੱਧਤਾ ਖੇਤੀਬਾੜੀ,துல்லிய விவசாயம்
ਸ਼ਿਕਾਰੀ,பிரிடேட்டர்
ਪ੍ਰੀ-ਉਭਰਨ,முன் வெளிப்பாடு
ਪ੍ਰੀ-ਪ੍ਰਜਨਨ ਇਲਾਜ,முன் வெளிப்பாடு சிகிச்சை
ਪ੍ਰੀਪਲਿੰਗ ਇਲਾਜ,சிகிச்சையை முன்கூட்டியே
ਪ੍ਰੈਸਮਡ,அழுத்தவும்
ਦਬਾਅ ਗਰੇਡੀਐਂਟ,அழுத்தம் சாய்வு
ਕੀਮਤ ਲਚਕਤਾ,விலை நெகிழ்ச்சி
ਮੁੱਲ ਸੂਚਕਾਂਕ,விலை அட்டவணை
ਪ੍ਰਾਇਮਰੀ ਸਭਿਆਚਾਰ,முதன்மை கலாச்சாரம்
ਮੁ ly ਲੀ ਵਾਧਾ,முதன்மை வளர்ச்சி
ਪ੍ਰਾਇਮਰੀ ਖੇਤ,முதன்மை உழவு
ਪ੍ਰਾਈਮਰ,ப்ரைமர்
ਪ੍ਰਾਈਮਿੰਗ (ਤੰਬਾਕੂ),ஆரம்பம் (புகையிலை)
ਪ੍ਰਾਇਮਰੀ ਸਟੇਜ,ஆதிகால நிலை
ਦੌਰ,ப்ரியான்
ਸੰਭਾਵਨਾ,நிகழ்தகவு
ਪੜਤਾਲ,விசாரணை
ਸਮੱਸਿਆ ਵਾਲੀ ਮਿੱਟੀ,சிக்கல் மண்
ਕਾਰਵਾਈ,செயலாக்கம்
ਉਤਪਾਦਨ ਦੇ ਫੰਕਸ਼ਨ,உற்பத்தி செயல்பாடு
ਉਤਪਾਦਕਤਾ,உற்பத்தித்திறன்
ਲਾਭ,லாபம்
ਪਰਗੇਨੀ-ਟੈਸਟਿੰਗ,வம்சாவளி சோதனை
ਪ੍ਰਗਤੀਸ਼ੀਲ ਕਿਸਾਨ,முற்போக்கான விவசாயி
ਪ੍ਰੋਜੈਕਟ ਮੁਲਾਂਕਣ,திட்ட மதிப்பீடு
ਪ੍ਰੋਕਰਿਯੋਟ,புரோகாரியோட்
ਪ੍ਰਮੋਟਰ,விளம்பரதாரர்
ਪ੍ਰੋਫਾਈਲੈਕਟਿਕ ਸਪਰੇਅ,முற்காப்பு தெளிப்பு
ਮਲਕੀਅਤ ਦੀ ਕਾਸ਼ਤਕਾਰ,தனியுரிம சாகுபடி
ਪ੍ਰੋਟੈਰੇਸ,புரோட்டான்ட்ரஸ்
ਪ੍ਰੋਟੀਨ,புரத
ਪ੍ਰੋਟੀਨ ਇੰਜੀਨੀਅਰਿੰਗ,புரத பொறியியல்
ਪ੍ਰੋਟੀਨ ਸੀਕੁਇਨਸਿੰਗ,புரத வரிசைமுறை
ਪ੍ਰੋਟੀਨ ਸਿੰਥੇਸਿਸ,புரத தொகுப்பு
ਬਚਾਅ,புரோட்டியோமிக்ஸ்
ਪ੍ਰੋਟੋਗੁਨੀ,புரோட்டோஜினி
ਪ੍ਰੋਟੋਪਲਾਸਸਮ,புரோட்டோபிளாசம்
ਪ੍ਰੋਟੋਟ੍ਰੋਪ,புரோட்டோட்ரோஃப்
ਪ੍ਰੋਸੈਟੀ ਐਸਿਡ (HCN / Dhurin),பிரஸ்ஸிக் அமிலம் (எச்.சி.என்/துரின்)
ਛੱਤ,போலி
Pseudohermaphrodite,சூடோஹெர்மாஃப்ரோடைட்
ਮਨੋਵਿਟਰੋਮੀਟਰ,மனநிலை
ਛੱਪੜ,குட்டை
ਮਿੱਟੀ ਨੂੰ ਪੁੱਟਿਆ,குட்டையான மண்
Puddling,குட்டை
ਮਿੱਠੇ,கூழ்
ਨਬਜ਼ ਬੀਜ,துடிப்பு விதை
ਪਲਵਰਾਈਜ਼ੇਸ਼ਨ,துளையிடல்
ਪਲਵਰਾਈਜ਼ੇਸ਼ਨ (ਮਿੱਟੀ),துளையிடுதல் (மண்)
ਪੰਛੀ,கடுமையான
ਸ਼ੁੱਧ ਸਭਿਆਚਾਰ,தூய கலாச்சாரம்
ਸ਼ੁੱਧ ਲਾਈਨ,தூய வரி
ਸ਼ੁੱਧ ਲਾਈਨ ਚੋਣ,தூய வரி தேர்வு
ਸ਼ੁੱਧ,சுத்திகரிப்பு
ਸ਼ੁੱਧਤਾ,சுத்திகரிப்பு
ਸ਼ੁੱਧਤਾ ਦਾ ਟੈਸਟ,தூய்மை சோதனை
ਪਾਇਰੇਨੋਮੀਟਰ,பைரனோமீட்டர்
ਪਾਇਰੇਜੋਮੀਟਰ,பைர்ஜோமீட்டர்
ਪਰਫੇਲੋਮੀਟਰ,பைரெலியோமீட்டர்
ਝੋਨਾ,நெல்
ਪਾਲੀਮਾਰੋਸਾ,பால்மரோசா
ਪਾਲਮੀਰਾ ਪਾਮ,பாமிரா பாம்
ਪਾਂਡਨਸ,பாண்டனஸ்
ਪਪੀਤਾ,பப்பாளி
ਪੈਰਾ ਘਾਹ,பாரா புல்
ਪਾਰਸਲੇ,வோக்கோசு
"ਭਾਗਨੀਅਮ, (ਕਾਂਗਰਸ ਦਾ ਘਾਹ)","பார்த்தீனியம், (காங்கிரஸ் புல்)"
ਪਚੌਲੀ,பேட்ச ou லி
ਆੜੂ,பீச்
"ਮੋਰ ਫੁੱਲ, ਪੈਰਾਡਾਈਜ਼ ਫੁੱਲ","மயில் மலர், சொர்க்க மலர்"
ਨਾਸ਼ਪਾਤੀ,பேரிக்காய்
ਪਰਲ ਬਾਜਰੇ,முத்து தினை
ਮਟਰ,பட்டாணி
ਪੇਕਨ ਗਿਰੀ,பெக்கன் நட்டு
ਪੇਨਲ,பென்னல்
ਪੇਪਿਨੋ,பெபினோ
ਮਿਰਚ,மிளகு
ਪੈਲੀਲਾ,பெரில்லா
ਪੈਰੀਵਿੰਕਲ,பெரிவிங்கிள்
ਦਿਲਚਸਪ,பெர்சிமோன்
ਫੇਲਸ,ஃபால்சா
ਕਬੂਤਰ,புறா
ਮੁਹਾਸੇ (anagallis),பிம்பர்னல் (அனகல்லிஸ்)
ਪਾਈਨ,பைன்
ਅਨਾਨਾਸ,அன்னாசி
"ਪਿਸਤਾਿਓ, ਗ੍ਰੀਨ ਬਦਾਮ","பிஸ்தா, பச்சை பாதாம்"
ਬੇਰ,பிளம்
ਧੱਕਾ ਕੀਤਾ,சுட்டிக்காட்டப்பட்ட சுண்டைக்காய்
ਅਨਾਰ,மாதுளை
ਪੋਂਗਮ,பொங்கம்
ਪੌਪਲਰ,போப்லர்
ਭੁੱਕੀ,பாப்பி
ਪੋਰੂਲਕਾ,போர்டுலாக்கா
ਆਲੂ,உருளைக்கிழங்கு
ਪੱਕੇ ਭੁੱਕੀ,முட்கள் நிறைந்த பாப்பி
"ਭਾਰਤ, ਚੀਨ ਦੇ ਰੁੱਖ ਦਾ ਹੰਕਾਰ","பிரைட் ஆஃப் இந்தியா, சீனா மரம்"
ਪ੍ਰੋਸ ਬਾਜਿਟ,புரோசோ தினை
ਸਾਈਕਲਿਅਮ,சைலியம்
ਪੂਲਸਾਨ,புலாசான்
ਪੁੰਕਿਨ,பும்கின்
Pummelo,பம்மலோ
ਪੇਂਟ ਕੀਤਾ ਬੱਗ,வர்ணம் பூசப்பட்ட பிழை
ਤੋਤਾ,கிளி
ਮੋਰ,மயில்
ਪੋਡ ਬੋਰਰ,நெற்று துளைப்பான்
ਪੋਡ ਫਲਾਈ,நெற்று பறக்க
ਪਲਸ ਬੀਟਲ,துடிப்பு வண்டு
ਪਿਰਿੱਲਾ,பைரில்லா
ਪੈਥੋਲੋਜਿਸਟ,நோயியல் நிபுணர்
ਪੈਡੋਲੋਜਿਸਟ,பாததையாளர்
ਪਲਾਂਟ ਬਰੇਡਰ,தாவர வளர்ப்பாளர்
ਪੌਦੇ ਦੇ ਪੈਥੋਲੋਜਿਸਟ,தாவர நோயியல் நிபுணர்
ਪੌਦੇ ਫਿਜ਼ੀਓਲੋਜਿਸਟ,தாவர உடலியல் நிபுணர்
ਪੋਮੋਲੋਜਿਸਟ,போமாலஜிஸ்ட்
ਪ੍ਰ 10,கே 10
Qtl (ਮਾਤਰਾਤਮਕ ਗੁਣਾਂ ਵਾਲੀ ਲੋਕੀ),QTL (அளவு பண்பு லோகி)
ਕਵਾਡਰੇਟ,நாற்காலி
ਚਤੁਰਭੁਜ ਜਵਾਬ,இருபடி பதில்
ਚਤੁਰਭੁਜ,நான்கு மடங்கு பயிர்
ਗੁਣਾਤਮਕ ਵਿਰਾਸਤ,தரமான பரம்பரை
ਗੁਣਵੱਤਾ ਦਾ ਬੀਜ,தரமான விதை
ਮਾਤਰਾਤਮਕ ਜੈਨੇਟਿਕਸ,அளவு மரபியல்
ਮਾਤਰਾਤਮਕ ਵਿਰਾਸਤ,அளவு பரம்பரை
ਕੁਆਂਟਮ ਬੀਜ,குவாண்டம் விதை
ਅਲਹਿਦਗੀ,தனிமைப்படுத்துதல்
ਕੁਆਰੰਟੀਨ ਕੀਟ,தனிமைப்படுத்தப்பட்ட பூச்சி
ਕੁਆਰਟਜ਼,குவார்ட்ஸ்
ਤੇਜ਼ ਟੈਸਟ,விரைவான சோதனை
ਪੁੱਛਦਾ ਹੈ,Quescence
ਬਿਰਧ ਸੈਂਟਰ,குவிஸ் சென்டர் மையம்
ਬਟੇਲ,காடை
ਮਹਾਰਾਣੀ ਬੀ,ராணி தேனீ
R ਮੁੱਲ,R மதிப்பு
ਰਬੀ (ਸਰਦੀ) ਫਸਲ,ரபி (குளிர்காலம்) பயிர்
ਰੇਸਮ,ரேஸ்ம்
ਰੇਡੀਏਸ਼ਨ,கதிர்வீச்சு
ਰੈਡੀਕਲ,ரேடிகல்
ਰੇਡੀਓ ਐਕਟਿਵਿਟੀ,கதிரியக்கத்தன்மை
ਰੇਡੀਓਬਾਇਓਲੋਜੀ,கதிரியக்கவியல்
ਗ੍ਰੇਡ,ரேடியோமுனோ மதிப்பீடு
ਰੇਡੀਓਸੋਟੋਪ,ரேடியோஐசோடோப்
ਮੀਂਹ ਦੇ ਪਾਣੀ ਦੀ ਕਟਾਈ,மழைநீர் சேகரிப்பு
ਸਤਰੰਗੀ ਇਨਕਲਾਬ,ரெயின்போ புரட்சி
ਮੀਂਹ,மழை
ਮੀਂਹ,மழைக்காலம்
ਮੀਂਹ-ਗੇਜ,மழை அளவி
ਬਰਸਾਤੀ ਮੌਸਮ,மழைக்காலம்
ਬਿਸਤਰੇ,உயர்த்தப்பட்ட படுக்கை
ਿੰਗ,பண்ணையில்
ਰਣਦੀ,Rancidity
ਬੇਤਰਤੀਬੇ ਅਪੀਲ ਬਹੁਪੱਖੀ,சீரற்ற பெருக்கப்பட்ட பாலிமார்பிக்
ਬੇਤਰਤੀਬ ਨਮੂਨਾ,சீரற்ற மாதிரி
ਰੈਂਡਮਾਈਜ਼ੇਸ਼ਨ,சீரற்றமயமாக்கல்
ਬੇਤਰਤੀਬੇ ਬਲਾਕ ਡਿਜ਼ਾਈਨ,சீரற்ற தொகுதி வடிவமைப்பு
ਸੀਮਾ (ਅੰਕੜੇ),வரம்பு (புள்ளிவிவரம்)
ਰੇਂਜਲੈਂਡ,ரேஞ்ச்லேண்ட்
ਸੀਮਾ ਪ੍ਰਬੰਧਨ,வரம்பு மேலாண்மை
ਰੈਪਿਡ ਪੇਂਡੂ ਮੁਲਾਂਕਣ (ਆਰ.ਆਰ.ਏ.ਆਰ.ਏ.),விரைவான கிராமப்புற மதிப்பீடு (ஆர்ஆர்ஏ)
ਰਾਸ਼ਨ,ரேஷன்
ਰੈਟਨ,ரட்டூன்
ਰੋਟਾ ਫਸਲ,ரட்டூன் பயிர்
ਰੀਪਰ,அறுவடை
ਰੀਕਲਸਿਟਰੈਂਟ ਬੀਜ,மறுபரிசீலனை விதை
ਮੰਦੀ ਦਾ ਖੇਤੀ,மந்தநிலை விவசாயம்
ਮੰਦੀ ਪੜਾਅ,மந்தநிலை கட்டம்
ਰੁਝਾਨ,பின்னடைவு
ਰੀਚਾਰਜ,மீள்நிரப்பு
ਮੁੜ-ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲੇ ਜੀਨ,பரஸ்பர மரபணுக்கள்
ਮੁੜ ਪ੍ਰਾਪਤ ਕੀਤੀ ਜ਼ਮੀਨ,மீட்டெடுக்கப்பட்ட நிலம்
ਮੁੜ,மறுசீரமைப்பு
ਰੀਜੋਮਿਨੀਨਟ ਡੀ ਐਨ ਏ ਟੈਕਨੋਲੋਜੀ,மறுசீரமைப்பு டி.என்.ஏ தொழில்நுட்பம்
ਲੈਸਸ਼ਨ,மறுசீரமைப்பு
ਰੀਕਨ,மறுபரிசீலனை செய்யுங்கள்
ਜਾਦੂ ਦਾ ਸਰਵੇਖਣ,உளவு ஆய்வு
ਵਾਰ ਵਾਰ ਮਾਪੇ,தொடர்ச்சியான பெற்றோர்
ਰੀਸਾਈਕਲੇਬਲ ਰਹਿੰਦ,மறுசுழற்சி செய்யக்கூடிய கழிவு
ਲਾਲ ਐਲਗੀ,சிவப்பு ஆல்கா
ਲਾਲ ਡਾਟਾ ਕਿਤਾਬ,சிவப்பு தரவு புத்தகம்
ਲਾਲ ਮਿੱਟੀ,சிவப்பு மண்
ਰੈਡੌਕਸ ਸਮਰੱਥਾ,ரெடாக்ஸ் ஆற்றல்
ਘੱਟ ਨਮੂਨਾ,குறைக்கப்பட்ட மாதிரி
ਘਟੀ,குறைக்கப்பட்ட உழவு
ਖੰਡ ਨੂੰ ਘਟਾਉਣ,சர்க்கரையை குறைத்தல்
ਕਮੀ,குறைப்பு
ਸੰਦਰਭ ਦੀ ਫਸਲ,குறிப்பு பயிர்
ਰਿਫਲਿਕਸ਼ਨ ਕਾਫੀ,பிரதிபலிப்பு குணகம்
ਪ੍ਰਤੀਬਿੰਬ,பிரதிபலிப்பு
ਰਿਫਲੈਕਸਡ ਸਟੈਮਿਨ,ரிஃப்ளெக்ஸ் ஸ்டேமன்
ਸੁਧਾਰਕ ਸੂਚਕਾਂਕ,ஒளிவிலகல்
ਰਿਫ੍ਰੈਕਟੋਮੀਟਰ,ரிஃப்ராக்டோமீட்டர்
ਪੁਨਰਜਨਮ,மீளுருவாக்கம்
ਰਜਿਸਟਰਡ ਬੀਜ,பதிவுசெய்யப்பட்ட விதை
ਰੈਗੌਲੀਥ,ரெகோலித்
ਰੈਗ੍ਰੇਸ਼ਨ,பின்னடைவு
ਰੈਗ੍ਰੇਸ਼ਨ ਕਾਫੀ,பின்னடைவு குணகம்
ਰੈਗੂਲੇਟਰ ਜੀਨ,சீராக்கி மரபணு
ਅਨੁਸਾਰੀ ਫਸਲਾਂ ਦੀ ਤੀਬਰਤਾ ਸੂਚਕਾਂਕ,உறவினர் பயிர்-தீவிரம் அட்டவணை
ਰਿਸ਼ਤੇਦਾਰ ਭੀੜ ਦਾ ਗੁਣਕ (ਕੇ),உறவினர் கூட்டக் குணகம் (கே)
ਰਿਸ਼ਤੇਦਾਰ ਵਿਕਾਸ ਦਰ (RGR),உறவினர் வளர்ச்சி விகிதம் (ஆர்.ஜி.ஆர்)
ਰਿਸ਼ਤੇਦਾਰ ਨਮੀ (ਆਰ.ਐਚ.),உறவினர் ஈரப்பதம் (ஆர்.எச்)
ਰਿਸ਼ਤੇਦਾਰ ਫੈਲਣ ਵਾਲਾ ਇੰਡੈਕਸ,உறவினர் பரவல் குறியீடு
ਅਨੁਸਾਰੀ ਪਾਣੀ ਦੀ ਸਮੱਗਰੀ,உறவினர் நீர் உள்ளடக்கம்
ਰਿਸ਼ਤੇਦਾਰ ਬੂਟੀ,உறவினர் களை
ਰਿਸ਼ਤੇਦਾਰ ਉਪਜ ਇੰਡੈਕਸ,உறவினர் மகசூல் அட்டவணை
ਰਿਸ਼ਤੇਦਾਰ ਉਪਜ ਕੁੱਲ,உறவினர் மகசூல் மொத்தம்
ਰੀਲੇਅ ਫਸਲ,ரிலே பயிர்
ਰਾਹਤ,துயர் நீக்கம்
ਰਿਮੋਟ ਸੈਂਸਿੰਗ,தொலை உணர்வு
Energy ਰਜਾ ਦੇ ਨਵਿਆਉਣਯੋਗ ਸਰੋਤ,புதுப்பிக்கத்தக்க ஆற்றல் ஆதாரங்கள்
ਨਵੀਨੀਕਰਣ,புதுப்பித்தல்
ਭਜਾਉਣਾ,விரட்டும்
ਪ੍ਰਤੀਕ੍ਰਿਤੀ ਫੋਰਕ,பிரதி முட்கரண்டி
ਪ੍ਰਤੀਕ੍ਰਿਤੀ,பிரதிசெய்கை
ਰਿਪੋਰਟਰ ਜੀਨ,நிருபர் மரபணு
ਖਾਦ ਦਾ ਬਚਿਆ ਪ੍ਰਭਾਵ,உரத்தின் எஞ்சிய விளைவு
ਖਾਦ ਦਾ ਬਚਾਓ ਪ੍ਰਭਾਵ,உரம் மீதமுள்ள விளைவு
ਰਹਿੰਦ-ਖੂੰਹਦ ਸੋਡੀਅਮ ਕਾਰਬੋਨੇਟ,மீதமுள்ள சோடியம் கார்பனேட்
ਰਹਿੰਦ-ਖੂੰਹਦ ਮਿੱਟੀ ਜਣਨ ਸ਼ਕਤੀ,மீதமுள்ள மண் கருவுறுதல்
ਬਾਕੀ ਦੇ,எச்சம்
ਲਚਕੀਲ (ਫਸਲ),பின்னடைவு
ਸਰੋਤ-ਵਰਤੋਂ ਸੂਚਕਾਂਕ (rui),வள-பயன்பாட்டு குறியீடுகள் (ருய்)
ਸਾਹ ਕੁਚਾਨੀ,சுவாசம் அமைதியானது
ਸਾਹ ਦੇ ਪਿਗਮੈਂਟਸ,சுவாச நிறமிகள்
ਸਾਹ ਦੀ ਹਵਾਲੇ,சுவாச மேற்கோள்
ਜਵਾਬ ਕਰਵ,மறுமொழி வளைவு
ਜਵਾਬ,பதில்
ਨਿਪਟਾਰਾ ਨਿ nuc ਕਲੀਅਸ,மறுசீரமைப்பு கரு
ਰੀਸਟੋਰਲ ਲਾਈਨ,மீட்டெடுப்பவர் வரி
ਪਾਬੰਦੀ ਪਾਚਕ,கட்டுப்பாடு நொதி
ਪਾਬੰਦੀ ਟੁਕੜਾ,கட்டுப்பாடு துண்டு
ਨਤੀਜਾ ਪ੍ਰਦਰਸ਼ਨ,முடிவு ஆர்ப்பாட்டம்
ਰਵਾਨਾ,சில்லறை விற்பனை
ਰਿਟੇਰਡਰ,ரிடார்டர்
ਰੀਟਰੋ ਵਾਇਰਸ,ரெட்ரோவைரஸ்
