Malayalam,Odiya
ശബ്ദ ചാലകത,ଆକାଶବାଣୀ
അക്കോസ്റ്റിക് ഡാംപിംഗ്,ଆକାଶବାଣୀ ଡମ୍ପିଂ |
അക്കോസ്റ്റിക് ഡിസ്പർഷൻ,ଆକାଶବାଣୀ ବିଚ୍ଛେଦ |
സൗണ്ട് ഹാക്കർ,ସାଉଣ୍ଡ ହ୍ୟାକର୍ |
ശബ്ദ ഊർജ്ജം*,ଶବ୍ଦ ଶକ୍ତି *
അക്കോസ്റ്റിക് ഊർജ്ജ സമവാക്യം,ଶବ୍ଦ ଶକ୍ତି ସମୀକରଣ |
ശബ്ദ സമവാക്യം,ଆକାଶବାଣୀ ସମୀକରଣ |
അക്കോസ്റ്റിക് പുനഃസ്ഥാപിക്കൽ,ଶବ୍ଦ ପୁନ st ସ୍ଥାପନ |
ക്ലാഡ്നി രൂപങ്ങൾ,କ୍ଲାଡନି ଆକୃତି |
അക്കോസ്റ്റിക് ഫിൽട്ടർ,ଶବ୍ଦ ଫିଲ୍ଟର୍ |
ശബ്ദ ജനറേറ്റർ,ଶବ୍ଦ ଜେନେରେଟର
അക്കോസ്റ്റിക് ഗ്രേറ്റിംഗ്,ଆକାଶବାଣୀ
ശബ്ദ തടസ്സം*,ଶବ୍ଦଗତ ପ୍ରତିରୋଧ *
അക്കോസ്റ്റിക് ജഡത്വം,ଶବ୍ଦଗତ ନିଷ୍କ୍ରିୟତା |
ശബ്ദ തീവ്രത,ଶବ୍ଦ ତୀବ୍ରତା |
അക്കോസ്റ്റിക് ഇടപെടൽ മീറ്റർ,ଆକାଶବାଣୀ ବାଧା ମିଟର |
അക്കോസ്റ്റിക് ഇടപെടൽ ഡിറ്റക്ടർ,ଆକାଶବାଣୀ ବାଧା ଚିହ୍ନଟକାରୀ |
അക്കോസ്റ്റിക് ലെൻസ്,ଶବ୍ଦ ଲେନ୍ସ |
ശബ്ദരേഖ,ଧ୍ୱନି ରେଖା |
അക്കോസ്റ്റിക് പിണ്ഡം,ଆକାଶବାଣୀ
അക്കോസ്റ്റിക് മെറ്റീരിയൽ,ଶବ୍ଦ ପଦାର୍ଥ |
അക്കോസ്റ്റിക് അർത്ഥം സ്വതന്ത്ര പാത,ଶବ୍ଦର ଅର୍ଥ ହେଉଛି ମୁକ୍ତ ପଥ |
അക്കോസ്റ്റിക് മോഡ്,ଆକାଶବାଣୀ ମୋଡ୍ |
അക്കോസ്റ്റിക് ശബ്ദം,ଶବ୍ଦ ଶବ୍ଦ
അക്കോസ്റ്റിക് ഓം*,ଆକାଶବାଣୀ ଓମ୍ *
"അക്കോസ്റ്റിക് പാനൽ, അക്കോസ്റ്റിക് ബോർഡ്","ଆକାଶବାଣୀ ପ୍ୟାନେଲ୍, ଆକାଶବାଣୀ ବୋର୍ଡ |"
അക്കോസ്റ്റിക് ഘട്ടം സ്ഥിരം,ଶବ୍ଦ ଚରଣ ସ୍ଥିର |
അക്കോസ്റ്റിക് റിസീവർ,ଆକାଶବାଣୀ
ശബ്ദ സമ്മർദ്ദം,ଶବ୍ଦ ଚାପ
ശബ്ദത്തിന്റെ സമമിതി നിയമം,ଶବ୍ଦର ସମୃଦ୍ଧ ନିୟମ |
അക്കോസ്റ്റിക് ട്രാൻസ്മിഷൻ,ଶବ୍ଦ ସଂକ୍ରମଣ
ശബ്ദ ഗുണങ്ങൾ,ଶବ୍ଦ ଗୁଣ
അക്കോസ്റ്റിക് ക്വാഡ്രുപോള്,ଆକାଶବାଣୀ ଚତୁର୍ଭୁଜ |
അക്കോസ്റ്റിക് വികിരണം മൂലകം,ଆକାଶବାଣୀ ବିକିରଣ ଉପାଦାନ |
അക്കോസ്റ്റിക് വികിരണം,ଆକାଶବାଣୀ ବିକିରଣ |
ശബ്ദപ്രതിരോധം,ସାଉଣ୍ଡ ପ୍ରୁଫ୍ |
അക്കോസ്റ്റിക് റേഡിയോമീറ്റർ,ଆକାଶବାଣୀ ରେଡିଓମିଟର |
ശബ്ദ പ്രതികരണം,ଆକାଶବାଣୀ ପ୍ରତିକ୍ରିୟା |
അക്കോസ്റ്റിക് റിസിപ്രോസിറ്റി സിദ്ധാന്തം,ଆକାଶବାଣୀ ପ୍ରତିକ୍ରିୟା ଥିଓରେମ୍ |
അക്കോസ്റ്റിക് റിഡക്ഷൻ ഘടകം,ଶବ୍ଦ ହ୍ରାସ କାରକ |
അക്കോസ്റ്റിക് പ്രതിഫലന ഗുണകം,ଆକାଶବାଣୀ ପ୍ରତିଫଳନ କୋଏଫିସିଏଣ୍ଟ୍ |
ശബ്ദ അപവർത്തനം,ଆକାଶବାଣୀ ପ୍ରତିଫଳନ |
ശബ്ദ പ്രതിരോധം,ଆକାଶବାଣୀ ପ୍ରତିରୋଧ |
ശബ്ദ പ്രതികരണം,ଆକାଶବାଣୀ ପ୍ରତିକ୍ରିୟା |
അക്കോസ്റ്റിക് ചിതറിക്കൽ,ଆକାଶବାଣୀ ବିଛାଇବା |
ശ്രവണ പോയിന്റ്,ଶ୍ରବଣ ବିନ୍ଦୁ |
അക്കോസ്റ്റിക് കാഠിന്യം,ଶବ୍ଦର ଦୃ id ତା |
ശബ്ദസംവിധാനം,ଶବ୍ଦ ପ୍ରଣାଳୀ |
അക്കോസ്റ്റിക് തെർമോമീറ്റർ,ଆକାଶବାଣୀ ଥର୍ମୋମିଟର |
ശബ്ദ പ്രവേഗം,ଆକାଶବିକ ବେଗ |
ശബ്ദ തരംഗം,ଶବ୍ଦ ତରଙ୍ଗ
അക്കോസ്റ്റിക്,ଶବ୍ଦ
ശബ്ദ ആഗിരണം ഗുണകം,ଶବ୍ଦ ଅବଶୋଷଣ କୋଏଫିସିଏଣ୍ଟ୍ |
ശബ്ദ ആഗിരണം ഘടകം,ଶବ୍ଦ ଅବଶୋଷଣ ଉପାଦାନ |
അക്കോസ്റ്റിക് സർക്യൂട്ട്,ଆକାଶବାଣୀ ସର୍କିଟ |
അക്കോസ്റ്റിക് പ്രതികരണം,ଆକାଶବାଣୀ ପ୍ରତିକ୍ରିୟା |
അക്കോസ്റ്റിക് കാലതാമസം ലൈൻ,ଶବ୍ଦ ବିଳମ୍ବ ରେଖା |
ശബ്ദ വികലത,ଶବ୍ଦ ବିକୃତି |
അക്കോസ്റ്റിക് ശബ്ദശാസ്ത്രം,ଆକାଶବାଣୀ ଆକାଶବାଣୀ |
അക്കോസ്റ്റിക് ഫിൽട്ടർ,ଶବ୍ଦ ଫିଲ୍ଟର୍ |
ശബ്ദ തടസ്സം*,ଶବ୍ଦଗତ ପ୍ରତିରୋଧ *
ഫോണോഗ്രാഫ്,ଫୋନୋଗ୍ରାଫ୍
അക്കോസ്റ്റിക് ഓം*,ଆକାଶବାଣୀ ଓମ୍ *
അക്കോസ്റ്റിക് സ്ഥിരാങ്കം,ଶବ୍ଦ ସ୍ଥିର |
അക്കോസ്റ്റിക് ഫോണോൺ,ଆକାଶବାଣୀ ଫୋନନ୍ |
അക്കോസ്റ്റിക് ട്രാൻസ്മിഷൻ സ്ഥിരാങ്കം,ଆକାଶବାଣୀ ସଂକ୍ରମଣ ସ୍ଥିର |
ശബ്ദ പരിവർത്തന ഗുണകം,ଶବ୍ଦ ରୂପାନ୍ତର କୋଏଫିସିଏଣ୍ଟ୍ |
ശബ്ദ പ്രതിരോധം,ଆକାଶବାଣୀ ପ୍ରତିରୋଧ |
അക്കോസ്റ്റിക് കാഠിന്യം,ଶବ୍ଦର ଦୃ id ତା |
ശബ്ദ യൂണിറ്റ്,ଧ୍ୱନି ଏକକ |
ശബ്ദപ്രതിരോധം,ସାଉଣ୍ଡ ପ୍ରୁଫ୍ |
അക്കോസ്റ്റിക് സൈഡ് ലൈൻ,ଆକାଶବାଣୀ ପାର୍ଶ୍ୱ ରେଖା |
"ശബ്ദശാസ്ത്രം, ശബ്ദശാസ്ത്രം","ଆକାଶବାଣୀ, ଆକାଶବାଣୀ |"
ശബ്ദ മീറ്റർ,ଧ୍ୱନି ମିଟର |
ശബ്ദ സമ്മർദ്ദം,ଶବ୍ଦ ଚାପ
ഏറ്റെടുക്കൽ റഡാർ,ଅଧିଗ୍ରହଣ ରାଡାର |
ഫോട്ടോസിന്തറ്റിക് റേഡിയേഷൻ,ଫଟୋସନ୍ଥେଟିକ୍ ବିକିରଣ |
ആക്ടിനിയം എമിഷൻ,ଆକ୍ଟିନିୟମ୍ ନିର୍ଗମନ |
ആക്ടിനോ-യുറേനിയം,ଆକ୍ଟିନୋ-ୟୁରାନିୟମ୍ |
ആക്ടിനോ-യുറേനിയം പരമ്പര,ଆକ୍ଟିନୋ-ୟୁରାନିୟମ୍ ସିରିଜ୍ |
റേഡിയോ ഇലക്ട്രിക്,ରେଡିଓଲେକ୍ଟ୍ରିକ୍ |
"ആക്ടിനോമീറ്റർ, ഫോട്ടോമൈക്രോമീറ്റർ","ଆକ୍ଟିନୋମିଟର, ଫୋଟୋମିକ୍ରୋମିଟର |"
"പ്രവൃത്തി, പ്രവൃത്തി","କାର୍ଯ୍ୟ, କାର୍ଯ୍ୟ"
പ്രവർത്തനവും പ്രതികരണവും,କାର୍ଯ୍ୟ ଏବଂ ପ୍ରତିକ୍ରିୟା
പ്രവർത്തന സ്ഥിരത,କାର୍ଯ୍ୟ ସ୍ଥିର |
സ്വാധീന മേഖല,ପ୍ରଭାବ କ୍ଷେତ୍ର
"സജീവമാക്കി, സജീവമാക്കി","ସକ୍ରିୟ, ସକ୍ରିୟ"
സജീവ വ്യാപനം,ସକ୍ରିୟ ବିସ୍ତାର
"സജീവമാക്കിയ ഫൈബർ, സജീവമാക്കിയ ഫൈബർ","ସକ୍ରିୟ ଫାଇବର, ସକ୍ରିୟ ଫାଇବର |"
സജീവമാക്കൽ പ്രഭാവം,ସକ୍ରିୟ ପ୍ରଭାବ
സജീവമാക്കൽ പ്രഭാവം,ସକ୍ରିୟ ପ୍ରଭାବ
സജീവമാക്കൽ വിശകലനം,ସକ୍ରିୟ ବିଶ୍ଳେଷଣ |
പ്രവർത്തന കേന്ദ്രം,କାର୍ଯ୍ୟକଳାପ କେନ୍ଦ୍ର
ആക്ടിവേഷൻ ടെസ്റ്റർ,ସକ୍ରିୟ ପରୀକ୍ଷଣକାରୀ |
സജീവമാക്കൽ ഊർജ്ജം,ସକ୍ରିୟ ଶକ୍ତି
സജീവമാക്കൽ എൻട്രോപ്പി,ଆକ୍ଟିଭେସନ୍ ଏଣ୍ଟ୍ରପି |
സജീവമാക്കൽ അമിത വോൾട്ടേജ്,ଆକ୍ଟିଭେସନ୍ ଓଭରଭୋଲଟେଜ୍ |
സജീവമാക്കൽ നിരക്ക്,ସକ୍ରିୟତା ହାର
"ആക്റ്റിവേറ്റർ, ആക്റ്റിവേറ്റർ","ସକ୍ରିୟକାରୀ, ସକ୍ରିୟକାରୀ |"
ആക്റ്റിവേറ്റർ ആറ്റം,ସକ୍ରିୟକାରୀ ପରମାଣୁ |
ആക്സിലറേറ്റർ,ତ୍ୱରକ
സജീവമായ ആഗിരണം,ସକ୍ରିୟ ଅବଶୋଷଣ |
സജീവമായ ഏരിയൽ,ସକ୍ରିୟ ଏରିଏଲ୍ |
റേഡിയേഷൻ അപകട മേഖല,ବିକିରଣ ବିପଦ ମଣ୍ଡଳ |
സജീവ ഉപകരണം,ସକ୍ରିୟ ଉପକରଣ
സജീവമായ ടാർഗെറ്റിംഗ്,ସକ୍ରିୟ ଟାର୍ଗେଟ୍ |
സജീവ ഹൈഡ്രജൻ*,ସକ୍ରିୟ ହାଇଡ୍ରୋଜେନ *
സജീവ മെഷ്,ସକ୍ରିୟ ଜାଲ |
സജീവ ലൈൻ സജീവ ലൈൻ,ସକ୍ରିୟ ରେଖା ସକ୍ରିୟ ରେଖା |
സജീവ ലൂപ്പ്,ସକ୍ରିୟ ଲୁପ୍ |
സജീവ കോഡ്*,ସକ୍ରିୟ କୋଡ୍ *
സജീവ ചേരുവകൾ,ସକ୍ରିୟ ଉପାଦାନ |
സജീവ തന്മാത്ര,ସକ୍ରିୟ ଅଣୁ
സജീവ മെഷ്,ସକ୍ରିୟ ଜାଲ |
സജീവമായ പുനഃശോഷണം,ସକ୍ରିୟ ପୁନ ab ସର୍ପଣ |
സജീവമായ പ്രദേശം,ସକ୍ରିୟ କ୍ଷେତ୍ର |
സജീവമായ നിയന്ത്രണം,ସକ୍ରିୟ ନିୟମ
സജീവ ഉപഗ്രഹം,ସକ୍ରିୟ ଉପଗ୍ରହ |
സജീവമായ വിഘടന സൗരജ്വാല,ସକ୍ରିୟ ଫିସିଲ୍ ସ ar ର ଅଗ୍ନି |
സജീവമായ മൈക്രോ ന്യൂട്രിയന്റുകൾ,ସକ୍ରିୟ ମାଇକ୍ରୋନ୍ୟୁଟ୍ରିଏଣ୍ଟସ୍ |
സജീവമായ ട്രാക്കിംഗ് സിസ്റ്റം,ସକ୍ରିୟ ଟ୍ରାକିଂ ସିଷ୍ଟମ୍ |
സജീവ ട്രാൻസ്ഡ്യൂസർ,ସକ୍ରିୟ ଟ୍ରାନ୍ସଡ୍ୟୁସର |
സജീവമായ ഉപഭോഗം,ସକ୍ରିୟ ଗ୍ରହଣ
പ്രവർത്തന ഗുണകം*,କାର୍ଯ୍ୟକଳାପ ଗୁଣବତ୍ତା *
പ്രവർത്തന സൂചിക,କାର୍ଯ୍ୟକଳାପ ସୂଚକାଙ୍କ
പ്രവർത്തന അനുപാതം,କାର୍ଯ୍ୟକଳାପ ଅନୁପାତ
പ്രവർത്തന വെക്റ്റർ,କାର୍ଯ୍ୟକଳାପ ଭେକ୍ଟର |
യഥാർത്ഥ മോണിറ്റർ,ପ୍ରକୃତ ମନିଟର |
യഥാർത്ഥ സമ്മർദ്ദം,ପ୍ରକୃତ ଚାପ
പ്രവർത്തനക്ഷമമാക്കാൻ,ଟ୍ରିଗର କରିବାକୁ
ഉപജ്ഞാതാവ്,ଉତ୍ପାଦକ
ഉപജ്ഞാതാവ്,ଉତ୍ପାଦକ
അക്വിറ്റിയോമീറ്റർ,ଆକ୍ୟୁଟିଓମିଟର
കേൾവിശക്തി,ଶ୍ରବଣ ଶକ୍ତି
ഫോട്ടോ അക്വിറ്റി മൂല്യം,ଫଟୋ ଆକ୍ୟୁଟି ମୂଲ୍ୟ
ന്യൂനകോണ്,ତୀବ୍ର କୋଣ
മന്ത്രിക്കുന്നു,ଫୁସ୍ଫୁସ୍
നിശിത ത്രികോണം,ତୀବ୍ର ତ୍ରିରଙ୍ଗା |
അസൈക്ലിക്,acyclic
ഒപ്റ്റിമൈസേഷൻ ആപ്ലിക്കേഷൻ,ଅପ୍ଟିମାଇଜେସନ୍ ପ୍ରୟୋଗ |
ഒപ്റ്റിമൈസ് ചെയ്ത അവസ്ഥ,ଅପ୍ଟିମାଇଜ୍ ସ୍ଥିତି |
അഡാപ്റ്റീവ് കൺട്രോൾ സിസ്റ്റം,ଆଡାପ୍ଟିଭ୍ କଣ୍ଟ୍ରୋଲ୍ ସିଷ୍ଟମ୍ |
അഡാപ്റ്റോമീറ്റർ,ଆଡାପ୍ଟୋମିଟର |
അഡ്‌കോക്ക് ആന്റിന,ଆଡକକ୍ ଆଣ୍ଟେନା |
സംഗ്രഹിക്കാനായി,ସଂକ୍ଷେପରେ
സമാഹാര സമയം,ସଂକଳନ ସମୟ
സമാഹാരം-കുറയ്ക്കൽ സമയം,ସଂକଳନ-ବିତରଣ ସମୟ |
ചേർക്കുന്നയാൾ,ଆଡର୍
"തുക, കൂട്ടിച്ചേർക്കൽ, സംഗ്രഹം (എഡി.), സങ്കലനം (വി.)","ରାଶି, ଯୋଗ, ସମୀକରଣ (ଏଡି।), ଯୋଗୀ (v।)"
കൂട്ടിച്ചേർക്കൽ സ്ഥിരം,ଯୋଗ ସ୍ଥିର |
ത്വരണം-സംഭരണം,ତ୍ୱରଣ-ରାଶି ନିୟମ |
ദൂരം-സംഭരണം,ଦୂରତା-ନିୟମ |
വേഗത-തുക നിയമം,ବେଗ-ରାଶି ନିୟମ |
വെക്റ്ററുകളുടെ ആകെത്തുക,ଭେକ୍ଟରର ରାଶି
ശേഖരണ പ്രതികരണം,ସଂଗ୍ରହ ପ୍ରତିକ୍ରିୟା
അധിക നില,ଅତିରିକ୍ତ ଚଟାଣ |
"കണക്റ്റീവ് ടോൺ, അധിക ടോൺ (സ്വരാക്ഷരങ്ങൾ)","ସଂଯୋଜକ ସ୍ୱର, ଅତିରିକ୍ତ ସ୍ୱର (ସ୍ୱର)"
"അഡിറ്റീവ്, സങ്കലനം","ଯୋଗୀ, ଯୋଗୀ |"
സങ്കലന സംവിധാനം,ଯୋଗୀ ପ୍ରଣାଳୀ |
സംയുക്ത പ്രതീകങ്ങൾ,ମିଶ୍ରିତ ବର୍ଣ୍ଣ
മൊത്തം പ്രതീക പ്രക്രിയ,ସମୁଦାୟ ଅକ୍ଷର ପ୍ରକ୍ରିୟା |
സങ്കലന പൂരക നിറം,ଯୋଗୀ ସଂପନ୍ନ ରଙ୍ଗ |
സങ്കലന സ്ഥിരാങ്കം,ଯୋଗୀ ସ୍ଥିର |
അഡിറ്റീവ് ട്രാക്ഷൻ,ଯୋଗୀ ଟ୍ରାକ୍ସନ୍ |
സങ്കലന പ്രഭാവം,ଯୋଗୀ ପ୍ରଭାବ
സങ്കലന ഘടകം,ଯୋଗୀ କାରକ |
സങ്കലന പ്രവർത്തനം,ଯୋଗୀ କାର୍ଯ୍ୟ
അഡിറ്റീവ് മിക്സ്,ଯୋଗୀ ମିଶ୍ରଣ |
സങ്കലന റൂട്ട്,ଯୋଗୀ ମୂଳ |
സങ്കലന പ്രക്രിയ,ଯୋଗ ପ୍ରକ୍ରିୟା |
കൂട്ടിച്ചേർക്കൽ,ଯୋଗନୀୟତା |
അഡിറ്റീവ് ക്വാണ്ടം നമ്പർ,ଯୋଗୀ କ୍ୱାଣ୍ଟମ୍ ସଂଖ୍ୟା |
ശേഖരണ പ്രതികരണം,ସଂଗ୍ରହ ପ୍ରତିକ୍ରିୟା
കൂട്ടിച്ചേർക്കൽ,ଯୋଗନୀୟତା |
അഡിട്രോൺ,ଆଡିଟ୍ରନ୍ |
അറിയുക*,ଜାଣନ୍ତୁ *
വിലാസ കണക്കുകൂട്ടൽ,ଠିକଣା ଗଣନା
വിലാസം,ଠିକଣା
വിലാസ എൻക്രിപ്ഷൻ,ଠିକଣା ଏନକ୍ରିପସନ୍
വിലാസ എക്സ്പ്രഷൻ,ଠିକଣା ଅଭିବ୍ୟକ୍ତି
വിലാസം,ଠିକଣା ଯୋଗ୍ୟତା |
വിലാസ ബാർ,ଠିକଣା ଦଣ୍ଡିକା
വിലാസ വെളിച്ചം,ଠିକଣା ଆଲୋକ
വിലാസം മാറ്റം,ଠିକଣା ପରିବର୍ତ୍ତନ
പതാൻഷ്,ପତାନଶ
വിലാസ രജിസ്റ്റർ,ଠିକଣା ରେଜିଷ୍ଟର
വിലാസം തിരഞ്ഞെടുക്കൽ സ്വിച്ച്,ଠିକଣା ଚୟନ ସୁଇଚ୍
വിലാസം അടുക്കുന്നതിനുള്ള പട്ടിക,ଠିକଣା ସର୍ଟିଂ ଟେବୁଲ୍ |
അഭിസംബോധന,ଠିକଣା
അഡ്രെസോഗ്രാഫ്,adresograph
വിലാസ സംവിധാനം,ଠିକଣା ପ୍ରଣାଳୀ
അഡീഷൻ,ଆଡିଶିନ୍ |
adhesion സമ്മർദ്ദം,ଆଡେସିନ୍ ଚାପ |
പശ ഊർജ്ജം,ଆଡେସିଭ୍ ଶକ୍ତି |
പശ തടയൽ,ଆଡେସିଭ୍ ବ୍ଲକିଂ |
അടിയാബാറ്റ്,adiabat
അഡിയബാറ്റിക്,ଆଡିଆବାଟିକ୍ |
adiabatic ത്വരണം,ଆଡିଆବାଟିକ୍ ତ୍ୱରଣ |
adiabatic ഏകദേശം,ଆଡିଆବାଟିକ୍ ଆନୁମାନିକତା |
അഡിയബാറ്റിക് വോളിയം കോഫിഫിഷ്യന്റ്,ଆଡିଆବାଟିକ୍ ଭଲ୍ୟୁମ୍ କୋଏଫିସିଏଣ୍ଟ୍ |
