Telugu,Kannada
ఆటోమేటిక్,ಸ್ವಯಂಚಾಲಿತ
స్వయంచాలక నియంత్రణ,ಸ್ವಯಂಚಾಲಿತ ನಿಯಂತ್ರಣ
ఆటోమేటిక్ డిటెక్షన్,ಸ್ವಯಂಚಾಲಿತ ಪತ್ತೆ
స్వయంచాలక పరికరాలు,ಸ್ವಯಂಚಾಲಿತ ಉಪಕರಣಗಳು
ఆటోమేటిక్ ఫ్రీక్వెన్సీ కంట్రోల్,ಸ್ವಯಂಚಾಲಿತ ಆವರ್ತನ ನಿಯಂತ್ರಣ
ఆటోమేటిక్ లిమిటర్,ಸ್ವಯಂಚಾಲಿತ ಮಿತಿ
ఆటోమేటిక్ మెషిన్,ಸ್ವಯಂಚಾಲಿತ ಯಂತ್ರ
ఆటోమేటిక్ ఫేసే నియంత్రణ,ಸ್ವಯಂಚಾಲಿತ ಫಾಸೆ ನಿಯಂತ್ರಣ
ఆటోమేటిక్ పిక్చర్ ట్రాన్స్మిషన్,ಸ್ವಯಂಚಾಲಿತ ಚಿತ್ರ ಪ್ರಸರಣ
ఆటోమేటిక్ ప్లేబ్యాక్,ಸ್ವಯಂಚಾಲಿತ ಪ್ಲೇಬ್ಯಾಕ್
ఆటోమేటిక్ పవర్ కంట్రోల్,ಸ್ವಯಂಚಾಲಿತ ವಿದ್ಯುತ್ ನಿಯಂತ್ರಣ
ఆటోమేటిక్ ప్రోగ్రామింగ్,ಸ್ವಯಂಚಾಲಿತ ಪ್ರೋಗ್ರಾಮಿಂಗ್
ఆటోమేటిక్ రికార్డింగ్,ಸ್ವಯಂಚಾಲಿತ ರೆಕಾರ್ಡಿಂಗ್
ఆటోమేటిక్ రీసెట్,ಸ್ವಯಂಚಾಲಿತ ಮರುಹೊಂದಿಸಿ
ఆటోమేటిక్ షట్టర్,ಸ್ವಯಂಚಾಲಿತ ಶಟರ್
ఆటోమేటిక్ సిస్టమ్,ಸ್ವಯಂಚಾಲಿತ ವ್ಯವಸ್ಥೆ
ఆటోమేటిక్ టెలిఫోన్,ಸ್ವಯಂಚಾಲಿತ ದೂರವಾಣಿ
స్వయంచాలక ఉష్ణోగ్రత నియంత్రణ,ಸ್ವಯಂಚಾಲಿತ ತಾಪಮಾನ ನಿಯಂತ್ರಣ
ఆటోమేటిక్ వోల్టేజ్ రెగ్యులేటర్,ಸ್ವಯಂಚಾಲಿತ ವೋಲ್ಟೇಜ್ ನಿಯಂತ್ರಕ
ఆటోమేటిక్ వాల్యూమ్ కంప్రెసర్,ಸ್ವಯಂಚಾಲಿತ ಪರಿಮಾಣ ಸಂಕೋಚಕ
ఆటోమేటిక్ వాల్యూమ్ కంట్రోల్,ಸ್ವಯಂಚಾಲಿತ ಪರಿಮಾಣ ನಿಯಂತ್ರಣ
ఆటోమేటిక్ వాల్యూమ్ ఎక్స్‌పాండర్,ಸ್ವಯಂಚಾಲಿತ ಪರಿಮಾಣ ವಿಸ್ತರಣೆ
ఆటోమేషన్,ಸ್ವಯಂಚಾಲಿತ
ఆటోమేషన్ నియంత్రణ,ಆಟೊಮೇಷನ್ ನಿಯಂತ್ರಣ
ఆటోమేషన్ ఫ్రీక్వెన్సీ కంట్రోలర్,ಆಟೊಮೇಷನ್ ಆವರ್ತನ ನಿಯಂತ್ರಕ
సహాయక,ಸಹಾಯಕ
సహాయక ఆడియో బస్సు,ಸಹಾಯಕ ಆಡಿಯೊ ಬಸ್
అందుబాటులో ఉన్న శక్తి,ಲಭ್ಯವಿರುವ ಶಕ್ತಿ
హిమపాతం విచ్ఛిన్నం,ಹಿಮಪಾತ ಸ್ಥಗಿತ
సగటు జీవితం,ಸರಾಸರಿ ಜೀವನ
సగటు పీడనం,ಸರಾಸರಿ ಒತ್ತಡ
సగటు వేగం,ಸರಾಸರಿ ವೇಗ
స్పిన్ యొక్క అక్షం,ಸ್ಪಿನ್ ನ ಅಕ್ಷ
అజిముత్,ಅಜಿಮತ್
అజిముత్ కోణం,ಅಜಿಮತ್ ಕೋನ
అజిముత్ లోపం,ಅಜಿಮುತ್ ದೋಷ
బ్యాక్ లైట్,ಬ್ಯಾಕ್ ಲೈಟ್
బ్యాక్ ప్రొజెక్షన్,ಬ್ಯಾಕ್ ಪ್ರೊಜೆಕ್ಷನ್
వెనుక వోల్టేజ్ (= రివర్స్ వోల్టేజ్),ಹಿಂದಿನ ವೋಲ್ಟೇಜ್ (= ರಿವರ್ಸ್ ವೋಲ್ಟೇಜ್)
బ్యాక్‌ఫైర్ (ఆర్క్ బ్యాక్),ಬ್ಯಾಕ್‌ಫೈರ್ (ಆರ್ಕ್ ಬ್ಯಾಕ್)
నేపథ్య కాంతి,ಹಿನ್ನೆಲೆ ಬೆಳಕು
వెనుకవైపు శబ్ధం,ಹಿನ್ನೆಲೆ ಶಬ್ದ
నేపథ్య ప్రొజెక్షన్,ಹಿನ್ನೆಲೆ
బ్యాకప్,ಬಾಗುತ್ತಾ ಹೋಗು
అడ్డుపడే,ಅಡ್ಡಿ
బేకింగ్,ಕಪಾಟಿ
సమతుల్య ఆడియో,ಸಮತೋಲಿತ ಆಡಿಯೊ
సమతుల్య ఆడియో లైన్,ಸಮತೋಲಿತ ಆಡಿಯೊ ಮಾರ್ಗ
సమతుల్య ప్రసార రేఖ,ಸಮತೋಲಿತ ಪ್ರಸರಣ ಮಾರ್ಗ
బ్యాలెన్సింగ్,ಸಮತೋಲನ
బ్యాలస్ట్,ನಿಲುಗಡೆ
బ్యాలస్ట్ కారకం,ನಿಲುಗಡೆ
బలున్,ಬಲೂನ
బ్యాండ్,ಬಂಡಿ
బ్యాండ్ పాస్ ఫిల్టర్,ಬ್ಯಾಂಡ್ ಪಾಸ್ ಫಿಲ್ಟರ್
బ్యాండ్ సెలెక్టర్,ತಂಡದ ತಂಡ
బ్యాండ్ విభజన,ಬ್ಯಾಂಡ್ ವಿಭಜನೆ
బ్యాండ్ స్టాప్ ఫిల్టర్,ಬ್ಯಾಂಡ್ ಸ್ಟಾಪ್ ಫಿಲ್ಟರ್
బ్యాండ్ స్విచ్,ಬ್ಯಾಂಡ್ ಸ್ವಿಚ್
బ్యాండ్ ట్యూనింగ్,ಬ್ಯಾಂಡ್ ಟ್ಯೂನಿಂಗ್
బ్యాండ్‌విడ్త్,ಬಂಡಿಡಿ
బార్,ಗಡಿ
బార్ కోడ్,ಪಾಂಡಿತ್ಯ
బార్ డేటా,ಬಾರ್ -ಡೇಟಾ
బేర్ బ్యాండ్,ಬರಿ ಬ್ಯಾಂಡ್
బేర్ లాంప్,ಬರಿ ದೀಪ
బార్న్ డోర్,ಕೊಟ್ಟಿಗೆ ಬಾಗಿಲು
బేస్ బ్యాండ్,ಬೇಸ್ ಬಂಡಿ
బేస్ బ్యాండ్ సిగ్నల్,ಬೇಸ್ ಬ್ಯಾಂಡ್ ಸಂಕೇತ
బేస్ బ్యాండ్ వ్యవస్థ,ಬೇಸ್ ಬ್ಯಾಂಡ್ ವ್ಯವಸ್ಥೆ
బేస్ బ్రౌజర్,ಬೇಸ್ ಬ್ರೌಸಿ
బేస్ కలెక్టర్ జంక్షన్,ಬೇಸ್ ಕಲೆಕ್ಟರ್ ಜಂಕ್ಷನ್
బేస్ ఇన్సులేటర్,ಬೇಸ್ ನಿರೋಧಕ
బాస్,ಬಾವಲಿ
బాస్ పరిహారం,ಬಾಸ್ ಪರಿಹಾರ
బాస్ లౌడ్‌స్పీకర్ (వూఫర్),ಬಾಸ್ ಧ್ವನಿವರ್ಧಕ (ವೂಫರ್)
బ్యాచ్ స్కానింగ్,ಜರಡಿ ಸ್ಕ್ಯಾನಿಂಗ್
బ్యాటరీ ఛార్జింగ్,ಬ್ಯಾಟರಿ ಚಾರ್ಜಿಂಗ್
బీమ్,ಕಿರಣ
బీట్,ಹೊಡೆ
బీట్ ఫ్రీక్వెన్సీ ఓసిలేటర్,ಬೀಟ್ ಆವರ್ತನ ಆಂದೋಲಕ
బెల్,ಬೆಳ್ಳೆ
బయాస్,ಪಕ್ಷಪಾತ
బయాస్ సర్క్యూట్,ಪಕ್ಷಪಾತ ಸರ್ಕ್ಯೂಟ್
బయాస్ ఫ్రీక్వెన్సీ,ಪಕ್ಷಪಾತ ಆವರ್ತನ
బయాస్ వోల్టేజ్,ಪಕ್ಷಪಾತ ವಾತಾವರಣ
ఫార్వర్డ్ దిశలో పక్షపాతం,ಫಾರ್ವರ್ಡ್ ದಿಕ್ಕಿನಲ್ಲಿ ಪಕ್ಷಪಾತ
ద్వి-దిశాత్మక మైక్రోఫోన్,ದ್ವಿ-ದಿಕ್ಕಿನ ಮೈಕ್ರೊಫೋನ್
బిల్‌బోర్డ్,ಬಿಡಿ ಹಲಗೆ
బిల్‌బోర్డ్ అప్లికేషన్,ಬಿಲ್ಬೋರ್ಡ್ ಅಪ್ಲಿಕೇಶನ್
ద్వి-మెటాలిక్ మూలకం,ದ್ವಿ-ರೂಪಕ ಅಂಶ
బైనరీ,ಬೈನರಿ
బైనరీ కోడెడ్ దశాంశం,ಬೈನರಿ ಕೋಡೆಡ್ ದಶಮಾಂಶ
బైనరీ అంకెలు,ಬೈನರಿ ಅಂಕೆ (ಬಿಟ್)
బైనరీ సంఖ్య,ಬೈನರಿ ಸಂಖ್ಯೆ
బైనరల్ హియరింగ్,ಬೈನೌರಲ್ ವಿಚಾರಣೆ
బైనాక్యులర్,ಜೈಲು ಪ್ರದೇಶದ
బయోమెట్రిక్,ಬಯೋಕಾಲಕ
బైపోలార్ ట్రాన్సిస్టర్,ಬೈಪೋಲಾರ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್
బిట్ కేటాయింపు,ಬಿಟ್ ಹಂಚಿಕೆ
బిట్ రేటు,ಬಿಟ್ ದರ
బ్లాక్ & వైట్ టీవీ,ಕಪ್ಪು ಮತ್ತು ಬಿಳಿ ಟಿವಿ
ఖాళీ,ಖಾಲಿ
ఖాళీ విరామం,ಖಾಲಿ ಮಧ್ಯಂತರ
బ్లాంకింగ్ స్థాయి,ಖಾಲಿ ಮಟ್ಟ
బ్లీడర్ రెసిస్టెన్స్,ಬ್ಲೀಡರ್ ಪ್ರತಿರೋಧ
బ్లింపెడ్ కెమెరా,ಮಿನುಗಿದ ಕ್ಯಾಮೆರಾ
బ్లైండింగ్ గ్లేర్,ಕುರುಡು ಪ್ರಜ್ವಲಿಸುವ
బ్లింక్,ಮಿಟುಕಿಸು
బ్లింకింగ్,ಮಿಟುಕಿಸುವ
బ్లాక్ కోడ్,ಕವಣೆ
బ్లాక్ రేఖాచిత్రం,ಬ್ಲಾಕ್ ರೇಖಾಚಿತ್ರ
బ్లాక్ ఇంటర్‌లీవ్,ಬ್ಲಾಕ್ ಇಂಟರ್ಲೀವ್
కెపాసిటర్ నిరోధించడం,ಕೆಪಾಸಿಟರ್ ಅನ್ನು ನಿರ್ಬಂಧಿಸಲಾಗುತ್ತಿದೆ
ఓసిలేటర్‌ను నిరోధించడం,ಆಂದೋಲಕವನ್ನು ನಿರ್ಬಂಧಿಸಲಾಗುತ್ತಿದೆ
బ్లూమ్,ಅರಳು
బ్లో లాంప్,ಬೀಸುವ ದೀಪ
బ్లో పైప్,ಹೊಡೆತ
బ్లోవర్,ಚೂರು
బ్లూటూత్,ಕಾಲ್ಪನಿಕ
బాడీ కెపాసిటెన్స్,ದೇಹದ ಧಾರಾವಶನ
బుక్‌మార్క్,ಬುಕ್‌ ಲಕ್ಷಣ
బూలియన్ బీజగణితం,ಬೂಲಿಯನ್ ಬೀಜಗಣಿತ
బూమ్,ಹೆಚ್ಚಿಸು
బూస్ట్,ಹೆಚ್ಚಿಸು
బూస్టర్,ಪ್ರೌoster
బూస్టర్ లైట్,ಬೂಸ್ಟರ್ ಬೆಳಕು
బూస్టింగ్,ವರ್ಧಕ
బూటింగ్,ಬೂಟಾಟಿಕೆ
బూట్స్ట్రాప్,ಬೂಟಾಟಿಕೆ
దిగువ కాంతి,ಕೆಳಗಡೆ
బౌన్స్ లైట్,ಬೌನ್ಸ್ ಲೈಟ್
విచ్ఛిన్నం,ಒಡೆಯುವುದು
వోల్టేజ్ను విచ్ఛిన్నం చేయండి,ವೋಲ್ಟೇಜ್ ಅನ್ನು ಒಡೆಯಿರಿ
వంతెన మూలకం,ಸೇತುವೆ ಅಂಶ
బ్రిడ్జ్ రెక్టిఫైయర్,ಸೇತುವೆ ಸರಿಪಡಿಸುವಿಕೆ
వంతెన ‘టి’ అటెన్యూయేటర్,ಸೇತುವೆಯ ‘ಟಿ’ ಅಟೆನ್ಯುವೇಟರ್
వంతెన నిర్మాణం,ಸೇತುವೆಯ ರಚನೆ
బ్రిడ్జింగ్,ಸೇತುವೆ
బ్రిడ్జింగ్ యాంప్లిఫైయర్,ಆಂಪ್ಲಿಫೈಯರ್
వంతెన నష్టం,ಸೇತುವೆ ನಷ್ಟ
ప్రకాశం,ಹೊಳಪು
ప్రకాశం నియంత్రణ,ಹೊಳಪು ನಿಯಂತ್ರಣ
పెళుసు,ಸ್ಥಿರವಾದ
పెళుసైన పదార్ధం,ಸ್ಥಿರವಾದ ವಸ್ತು
బ్రాడ్‌బ్యాండ్,ಪ್ರಸಾರ
బ్రాడ్‌బ్యాండ్ యాంప్లిఫైయర్,ಬ್ರಾಡ್‌ಬ್ಯಾಂಡ್ ವರ್ಧಕ
బ్రాడ్‌బ్యాండ్ ISDN,ಬ್ರಾಡ್‌ಬ್ಯಾಂಡ್ ಐಎಸ್‌ಡಿಎನ್
బ్రాడ్‌బ్యాండ్ వ్యవస్థ,ಬ್ರಾಡ್‌ಬ್ಯಾಂಡ್ ವ್ಯವಸ್ಥೆಯ
ప్రసార మరియు కమ్యూనికేషన్ టెక్నాలజీ,ಪ್ರಸಾರ ಮತ್ತು ಸಂವಹನ ತಂತ್ರಜ್ಞಾನ
ప్రసార కవరేజ్,ಪ್ರಸಾರ ಪ್ರಸಾರ
ప్రసార రిసీవర్,ಪ್ರಸಾರ ರಿಸೀವರ್
ప్రసార సేవా ప్రణాళిక,ಪ್ರಸಾರ ಸೇವಾ ಯೋಜನೆ
ప్రసార ట్రాన్స్మిటర్,ಪ್ರಸಾರ ಟ್ರಾನ್ಸ್ಮಿಟರ್
బ్రాడ్‌కాస్టర్,ಪ್ರಸಾರಕ
ప్రసారం,ಪ್ರಸಾರ
బ్రాడ్కాస్టింగ్ స్టేషన్,ಪ್ರಸಾರ ಕೇಂದ್ರ
విరిగింది,ಒಡೆದ
బ్రౌజర్,ಬ್ರೌಸರ್
బ్రౌజింగ్,ಉಜ್ಜುವುದು
బుడగ,ಗುಂಡು
బఫర్,ಬಫಲು
బఫర్ యాంప్లిఫైయర్,ಬಫರ್ ವರ್ಧಕ
బఫర్ ట్యూబ్,ಬಫುರಿ
బగ్,ಬಗೆಗಿನ
అంతర్నిర్మిత యాంటెన్నా,ಅಂತರ್ಗತ ಆಂಟೆನಾ
బర్నర్,ಬರ್ದಿ
బర్నింగ్,ಸುಟ್ಟುಹೋಗುವುದು
పేలుడు లోపం,ಸ್ಫೋಟಕ ದೋಷ
పేలుడు చొప్పించే పల్స్,ಬರ್ಸ್ಟ್ ಒಳಸೇರಿಸುವಿಕೆಯ ನಾಡಿ
పేలుడు దశ,ಬರ್ಸ್ಟ್ ಹಂತ
బస్సు,ಬೂಸು
వ్యాపార నైపుణ్యం,ಉದ್ಯಮ ಚತುರತೆ
బజర్,ಬಜಣಸು
పాస్ ద్వారా,ಬೈಪಾಸ್
ఉత్తీర్ణత ద్వారా,ಹಾದುಹೋಗುವ ಮೂಲಕ
బైపాస్ కండెన్సర్,ಬೈಪಾಸ್ ಕಂಡೆನ್ಸರ್
సి,ಸಿ
సి+ప్రోగ్రామింగ్ భాష,ಸಿ+ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಭಾಷೆ
క్యాబినెట్,ಸಂಚಾರಿ
కేబుల్,ಕೇಬಲ್
కేబుల్ సమ్మేళనం,ಕೇಬಲ್ ಸಂಯುಕ್ತ
కేబుల్ ఈక్వలైజేషన్,ಕೇಬಲ್ ಸಮೀಕರಣ
కేబుల్ నష్టం,ಕೇಬಲ್ ನಷ್ಟ
కాష్,ಸಂಗ್ರಹ
కాషింగ్,ಷಚ
కాడ్మియం సెల్,ಕೋಶಕ ಕೋಶ
మెషీన్ లెక్కిస్తోంది,ಲೆಕ್ಕಾಚಾರ ಮಾಡುವುದು ಯಂತ್ರ
లెక్కింపు,ಲೆಕ್ಕಾಚಾರ
కాలిక్యులేటర్,ಕ್ಯಾಲ್ಕುಲೇಟರ್
క్రమాంకనం,ಅಳಿಸು
కాలిపర్స్,ಚಕಮಕಿ
కేలరీమీటర్,ಕ್ಯಾಲೋರಿಮೀಟರ್
క్యామ్‌కార్డర్,ಕ್ಯಾಮ್‌ಕಾರ್ಗೆ
కెమెరా,ಕ್ಯಾಮೆರಾ
కెమెరా అమరిక,ಕ್ಯಾಮೆರಾ ಜೋಡಣೆ
కెమెరా ఎపర్చరు,ಕ್ಯಾಮೆರಾ ದ್ಯುತಿರಂಧ್ರ
కెమెరా కవరేజ్,ಕ್ಯಾಮೆರಾ ವ್ಯಾಪ್ತಿ
కెమెరా లైనప్,ಕ್ಯಾಮೆರಾ ಶ್ರೇಣಿ
కెమెరా ట్యూబ్,ಕ್ಯಾಮೆರಾ ಟ್ಯೂಬ್
పందిరి,ಮೇಲಾವರಣ
సామర్ధ్యం,ಸಾಮರ್ಥ್ಯ
కెపాసిటెన్స్,ಧಾರ್ಮಿಕತೆ
కెపాసిటివ్ లోడ్,ಕೆಪರಿಟಿವ್ ಹೊರೆ
కెపాసిటివ్ రియాక్టెన్స్,ಕೆಪ್ಪೆಯುಳ್ಳ ಪ್ರತಿಕ್ರಿಯಾತ್ಮಕತೆ
కెపాసిటర్,ಕಂದಕ
కెపాసిటర్ ఇన్పుట్ ఫిల్టర్,ಕೆಪಾಸಿಟರ್ ಇನ್ಪುಟ್ ಫಿಲ್ಟರ್
సామర్థ్యం,ಸಾಮರ್ಥ್ಯ
క్యాప్సూల్,ಬಿರಡೆ
శీర్షిక,ಶೀರ್ಷಿಕೆ
సంగ్రహ ప్రభావం,ಸೆರೆಹಿಡಿಯುವ ಪರಿಣಾಮ
కార్డు,ಚೀಟಿ
కార్డియోయిడ్,ಹೃದಯದ
కార్డియోయిడ్ మైక్రోఫోన్,ಹೃದಯಪ್ರಮೀತಿ
క్యారియర్,ವಾಹಕ
క్యారియర్ ఫ్రీక్వెన్సీ,ವಾಹಕ ಆವರ್ತನ
క్యారియర్ ఫ్రీక్వెన్సీ షిఫ్ట్,ವಾಹಕ ಆವರ್ತನ ಶಿಫ್ಟ್
క్యారియర్ శక్తి,ವಾಹಕ ಶಕ್ತಿ
క్యారియర్ సెన్స్ సిగ్నల్,ವಾಹಕ ಸೆನ್ಸ್ ಸಿಗ್ನಲ್
క్యారియర్ సున్నితత్వం,ವಾಹಕ ಸೂಕ್ಷ್ಮತೆ
క్యారియర్ విభజన,ವಾಹಕ ಪ್ರತ್ಯೇಕತೆ
క్యారియర్ షిఫ్ట్,ವಾಹಕ ಶಿಖರ
క్యారియర్ స్పేసింగ్,ವಾಹಕ ಅಂತರ
క్యారియర్ అణచివేత,ವಾಹಕ ನಿಗ್ರಹ
క్యారియర్ వేవ్,ವಾಹಕ ತರಂಗ
గుళిక,ಕಾರ್ಟ್ರಿಡ್ಜ್
చెక్కడం,ಕೆತ್ತನೆ
క్యాస్కేడ్,ಕಸಾಯಿಖಾನೆ
క్యాస్కేడ్ సర్క్యూట్,ಸರ್ಕ್ಯೂಟ್
క్యాసెట్,ಕ್ಯಾಸೆಲೆ
తారాగణం ఇనుము,ಎರಕಹೊಯ್ದ ಕಬ್ಬಿಣದ
కాస్టింగ్,ಬಿಂಚು
జాబితా,ಪಟ್ಟಿ
