Marathi,Kannada
"कॅनॉनिकल मॅट्रिक्स, के कॅनॉनिकल मॅट्रिक्स","ಕ್ಯಾನೋನಿಕಲ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್, ಕೆ ಕ್ಯಾನೋನಿಕಲ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್"
cantor सेट,ಕ್ಯಾಂಟರ್ ಸೆಟ್
cantor त्रिकोणी संच,ಕ್ಯಾಂಟರ್ ತ್ರಿಕೋನ ಸೆಟ್
वाहतुकीची अडचण,ನಿರ್ಬಂಧಿತ ಸಾರಿಗೆ ಸಮಸ್ಯೆ
क्षमता,ಸಾಮರ್ಥ್ಯ
केशिका शक्ती,ಕ್ಯಾಪಿಲ್ಲರಿ ಬಲ
"संख्या संख्या, मुख्य संख्या","ಎಣಿಕೆ ಸಂಖ್ಯೆ, ಕಾರ್ಡಿನಲ್ ಸಂಖ್ಯೆ"
कार्टेशियन अक्ष,ಕಾರ್ಟೇಶಿಯನ್ ಅಕ್ಷ
कार्टेशियन समन्वय,ಕಾರ್ಟೇಶಿಯನ್ ನಿರ್ದೇಶಾಂಕಗಳು
कार्टेशियन उत्पादन,ಕಾರ್ಟೇಶಿಯನ್ ಉತ್ಪನ್ನ
संचांचे कार्टेशियन गुणाकार,ಸೆಟ್‌ಗಳ ಕಾರ್ಟೇಶಿಯನ್ ಗುಣಾಕಾರ
"केस स्टडी, केस स्टडी","ಕೇಸ್ ಸ್ಟಡಿ, ಕೇಸ್ ಸ್ಟಡಿ"
आपत्तीजनक भाषण,ದುರಂತ ಭಾಷಣ
कॅटिनरी,ಕ್ಯಾಟನರಿ
कॉची वितरण,ಕೌಚಿ ವಿತರಣೆ
कौशीचें सूत्र,ಕೌಶಿಯ ಸೂತ್ರ
कौशी-गुरसा-प्रमेय,ಕೌಶಿ-ಗುರ್ಸಾ-ಪ್ರಮೇಯ
कौशी-रिमन-बॅन,ಕೌಶಿ-ರೀಮನ್-ಬಾನ್
कॉची क्रम,ಕೌಚಿ ಅನುಕ್ರಮ
कौशी अभिन्न,ಕೌಶಿ ಅವಿಭಾಜ್ಯ
कौशी मुख्य-मूल्य,ಕೌಶಿ ಮುಖ್ಯ-ಮೌಲ್ಯ
कॉची शेष प्रमेय,ಕೌಚಿ ಶೇಷ ಪ್ರಮೇಯ
कॅले-हॅमिल्टन-प्रमेय,ಕ್ಯಾಲೆ-ಹ್ಯಾಮಿಲ್ಟನ್-ಪ್ರಮೇಯ
आकाशीय शरीर,ಆಕಾಶಕಾಯ
खगोलशास्त्रीय मोजमाप,ಖಗೋಳ ಮಾಪನ
खगोलीय यांत्रिकी,ಆಕಾಶ ಯಂತ್ರಶಾಸ್ತ್ರ
आकाशीय शरीर,ಆಕಾಶಕಾಯ
सेल वारंवारता,ಜೀವಕೋಶದ ಆವರ್ತನ
"जनगणना, जनगणना","ಜನಗಣತಿ, ಜನಗಣತಿ"
टक्केवारी,ಶೇಕಡಾವಾರು
सेंटीमीटर,ಸೆಂಟಿಮೀಟರ್
सेंटीमीटर-ग्राम-सेकंद पद्धत,ಸೆಂಟಿಮೀಟರ್-ಗ್ರಾಂ-ಎರಡನೆಯ ವಿಧಾನ
"मध्यवर्ती, केंद्रीत","ಕೇಂದ್ರ, ಕೇಂದ್ರೀಕೃತ"
मध्य अक्ष,ಕೇಂದ್ರ ಅಕ್ಷ
मध्यवर्ती अंतर,ಕೇಂದ್ರ ಅಂತರ
केंद्रीय फरक सूत्र,ಕೇಂದ್ರ ವ್ಯತ್ಯಾಸ ಸೂತ್ರ
केंद्रीय भिन्नता सारणी,ಕೇಂದ್ರ ಭೇದಾತ್ಮಕ ಕೋಷ್ಟಕ
केंद्रीय मर्यादा प्रमेय,ಕೇಂದ್ರ ಮಿತಿ ಪ್ರಮೇಯ
मध्यवर्ती क्षण,ಕೇಂದ್ರ ಕ್ಷಣ
केंद्रीय संसाधन युनिट,ಕೇಂದ್ರ ಸಂಪನ್ಮೂಲ ಘಟಕ
केंद्रीय अंतःप्रेरणा,ಕೇಂದ್ರ ಪ್ರವೃತ್ತಿ
केंद्र*,ಕೇಂದ್ರ*
गुरुत्व मध्यभागी,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಕೇಂದ್ರ
गट केंद्र,ಗುಂಪು ಕೇಂದ್ರ
वस्तुमान केंद्र,ಸಮೂಹ ಕೇಂದ್ರ
सममितीचे केंद्र,ಸಮ್ಮಿತಿಯ ಕೇಂದ್ರ
केंद्रापसारक शक्ती,ಕೇಂದ್ರಾಪಗಾಮಿ ಬಲದ
केंद्राभिमुख शक्ती,ಕೇಂದ್ರಾಭಿಮುಖ ಬಲ
"मध्यवर्ती मेरिडियन,",ಕೇಂದ್ರಾಭಿಮುಖ ಮೆರಿಡಿಯನ್
निश्चितता,ಖಚಿತತೆ
cgs पद्धत,cgs ವಿಧಾನ
cgs युनिट,cgs ಘಟಕ
भिन्नतेचा साखळी नियम,ವಿಭಿನ್ನತೆಯ ಸರಪಳಿ ನಿಯಮ
दैवयोगाने,ಅಕಸ್ಮಾತ್ತಾಗಿ
यादृच्छिक हालचाल,ಯಾದೃಚ್ಛಿಕ ಚಲನೆ
अक्ष शिफ्ट,ಅಕ್ಷದ ಶಿಫ್ಟ್
"आधार बदल Payadhar-बदल,",ಬೇಸ್ ಬದಲಾವಣೆ ಪೇಯಾಧರ್-ಬದಲಾವಣೆ
क्रमपरिवर्तन,ಕ್ರಮಪಲ್ಲಟನೆ
वैशिष्ट्यपूर्ण गुणांक,ವಿಶಿಷ್ಟ ಗುಣಾಂಕ
वैशिष्ट्यपूर्ण निर्धारक,ವಿಶಿಷ್ಟ ನಿರ್ಧಾರಕ
वैशिष्ट्यपूर्ण समीकरण,ವಿಶಿಷ್ಟ ಸಮೀಕರಣ
"वैशिष्ट्यपूर्ण कार्य, वैशिष्ट्यपूर्ण कार्य","ವಿಶಿಷ್ಟ ಕಾರ್ಯ, ವಿಶಿಷ್ಟ ಕಾರ್ಯ"
लॉगरिदमची पूर्णांक,ಲಾಗರಿಥಮ್ನ ಪೂರ್ಣಾಂಕ
"वैशिष्ट्यपूर्ण बहुपदी,",ವಿಶಿಷ್ಟ ಬಹುಪದೋಕ್ತಿ
वैशिष्ट्यपूर्ण मूल्य,ವಿಶಿಷ್ಟ ಮೌಲ್ಯ
वैशिष्ट्यपूर्ण वेक्टर,ವಿಶಿಷ್ಟ ವೆಕ್ಟರ್
वर्ण समुदाय,ಪಾತ್ರ ಸಮುದಾಯ
"तक्ते, तक्ते,","ಚಾರ್ಟ್‌ಗಳು, ಚಾರ್ಟ್‌ಗಳು"
ची-स्क्वेअर वितरण,ಚಿ-ಚದರ ವಿತರಣೆ
ची-स्क्वेअर सूत्र,ಚಿ-ಚದರ ಸೂತ್ರ
ची-स्क्वेअर चाचणी,ಚಿ-ಚದರ ಪರೀಕ್ಷೆ
जीवा*,ಸ್ವರಮೇಳ*
जीवा विभाजित करण्याची पद्धत,ಸ್ವರಮೇಳ ವಿಭಜಿಸುವ ವಿಧಾನ
लिखित संदेश,ಲಿಖಿತ ಸಂದೇಶ
"शून्य, सायफर","ಶೂನ್ಯ, ಸೈಫರ್"
मंडळ*,ವೃತ್ತ*
अभिसरण मंडळ,ಒಮ್ಮುಖ ವೃತ್ತ
सर्किट मॅट्रिक्स,ಸರ್ಕ್ಯೂಟ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್
"गोलाकार, गोलाकार,","ವೃತ್ತಾಕಾರದ, ವೃತ್ತಾಕಾರದ"
वर्तुळाकार लक्षणे,ವೃತ್ತದ ರೋಗಲಕ್ಷಣಗಳು
गोलाकार कंड्युलिन,ವೃತ್ತಾಕಾರದ ನಾಳ
गोलाकार हालचाल,ವೃತ್ತಾಕಾರದ ಚಲನೆ
परिघ,ಸುತ್ತಳತೆ
सेवानिवृत्त*,ನಿವೃತ್ತ*
प्रदक्षिणा करणे,ಪ್ರದಕ್ಷಿಣೆ ಮಾಡಲು
भूतकाळ,ಹಿಂದಿನ
घेरलेले,ಸುತ್ತುವರಿದ
प्रख्यात कॉर्पोरेट,ಪ್ರಖ್ಯಾತ ಕಾರ್ಪೊರೇಟ್
क्लासिक डायनॅमिक्स,ಕ್ಲಾಸಿಕ್ ಡೈನಾಮಿಕ್ಸ್
क्लासिक ऑप्टिमायझेशन,ಕ್ಲಾಸಿಕ್ ಆಪ್ಟಿಮೈಸೇಶನ್
दीर्घकालीन आर्थिक समस्या,ದೀರ್ಘಕಾಲದ ಹಣಕಾಸಿನ ಸಮಸ್ಯೆ
शास्त्रीय सांख्यिकीय यांत्रिकी,ಶಾಸ್ತ್ರೀಯ ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ಯಂತ್ರಶಾಸ್ತ್ರ
त्रुटींचे वर्गीकरण,ದೋಷಗಳ ವರ್ಗೀಕರಣ
वर्ग मध्यांतर,ವರ್ಗ ಮಧ್ಯಂತರ
वर्ग मध्यांतर युनिट,ವರ್ಗ ಮಧ್ಯಂತರ ಘಟಕ
वर्ग मर्यादा,ವರ್ಗ ಮಿತಿ
घड्याळाच्या दिशेने,ಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ
बंद,ಮುಚ್ಚಲಾಗಿದೆ
"बंद, बंद","ಮುಚ್ಚಲಾಗಿದೆ, ಮುಚ್ಚಲಾಗಿದೆ"
बंद थर कव्हर,ಮುಚ್ಚಿದ ಪದರದ ಕವರ್
बंद घन,ಮುಚ್ಚಿದ ಘನ
"बंद वक्र, बंद वक्र","ಮುಚ್ಚಿದ ವಕ್ರರೇಖೆ, ಮುಚ್ಚಿದ ವಕ್ರರೇಖೆ"
बंद प्रांत,ಮುಚ್ಚಿದ ಪ್ರಾಂತ್ಯ
बंद आकार,ಮುಚ್ಚಿದ ಆಕಾರ
बंद अंतराल,ಮುಚ್ಚಿದ ಮಧ್ಯಂತರ
"बंद प्रदेश, बंद प्रदेश","ಮುಚ್ಚಿದ ಪ್ರದೇಶ, ಮುಚ್ಚಿದ ಪ್ರದೇಶ"
बंद संच,ಮುಚ್ಚಿದ ಸೆಟ್
"बंद पान, बंद पान","ಮುಚ್ಚಿದ ಪುಟ, ಮುಚ್ಚಿದ ಪುಟ"
नीलमन,ನೆಮೆಸಿಸ್
pronator,ಪ್ರತಿಪಾದಕ
बहिर्वक्र बिंदू,ಪೀನ ಬಿಂದು
बंदिस्त-स्वीकृत,ಬಂಧಿತ-ಸ್ವೀಕರಿಸಲಾಗಿದೆ
बंदिस्त संच,ಬಂಧಿತ ಸೆಟ್
क्लस्टर पॉइंट,ಕ್ಲಸ್ಟರ್ ಪಾಯಿಂಟ್
क्लस्टर सॅम्पलिंग,ಕ್ಲಸ್ಟರ್ ಮಾದರಿ
क्लस्टर एकूण,ಕ್ಲಸ್ಟರ್ ಒಟ್ಟು
समाक्षीय वर्तुळ,ಏಕಾಕ್ಷ ವೃತ್ತ
समाक्षीय पॅराबोला,ಏಕಾಕ್ಷ ಪ್ಯಾರಾಬೋಲಾ
समाक्षीय विमान,ಏಕಾಕ್ಷ ಸಮತಲ
समाक्षीय त्रिकोण,ಏಕಾಕ್ಷ ತ್ರಿಕೋನ
कोब-डग्लस फंक्शन,ಕಾಬ್-ಡೌಗ್ಲಾಸ್ ಕಾರ್ಯ
"एन्कोडिंग, कोडिंग, नोटेशन","ಎನ್ಕೋಡಿಂಗ್, ಕೋಡಿಂಗ್, ಸಂಕೇತ"
साहित्य नोटेशन,ವಸ್ತು ಸಂಕೇತ
सह-प्रांत,ಸಹ-ಪ್ರಾಂತ್ಯ
गुणांक मॅट्रिक्स,ಗುಣಾಂಕ ಮ್ಯಾಟ್ರಿಕ್ಸ್
सहसंबंध गुणांक,ಪರಸ್ಪರ ಸಂಬಂಧ ಗುಣಾಂಕ
निर्धार गुणांक,ನಿರ್ಣಯ ಗುಣಾಂಕ
लवचिकता गुणांक,ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ ಗುಣಾಂಕ
प्रसार गुणांक,ಪ್ರಸರಣ ಗುಣಾಂಕ
घर्षण गुणांक,ಘರ್ಷಣೆ ಗುಣಾಂಕ
अनुदैर्ध्य विस्ताराचे गुणांक,ರೇಖಾಂಶದ ವಿಸ್ತರಣೆಯ ಗುಣಾಂಕ
प्रतिगमन गुणांक,ಹಿಂಜರಿತ ಗುಣಾಂಕ
पृष्ठभाग तणावाचे गुणांक,ಮೇಲ್ಮೈ ಒತ್ತಡದ ಗುಣಾಂಕ
भिन्नता गुणांक,ವ್ಯತ್ಯಾಸದ ಗುಣಾಂಕ
"सह-घटक, सह-घटक, सह-घटक","ಸಹ-ಫ್ಯಾಕ್ಟರ್, ಸಹ-ಫ್ಯಾಕ್ಟರ್, ಸಹ-ಫ್ಯಾಕ್ಟರ್"
नाणेफेक,ನಾಣ್ಯ ಟಾಸ್
नमुना संकलन,ಮಾದರಿ ಸಂಗ್ರಹ
समरेख,ಕೊಲಿನಿಯರ್
संरेखन,ಜೋಡಣೆ
"स्तंभ, स्तंभ","ಕಾಲಮ್, ಕಾಲಮ್"
स्तंभलेखन,ಅಂಕಣಾತ್ಮಕತೆ
स्तंभ,ಸ್ತಂಭಾಕಾರದ
स्तंभीय मॅट्रिक्स,ಸ್ತಂಭಾಕಾರದ ಮ್ಯಾಟ್ರಿಕ್ಸ್
स्तंभ मॅट्रिक्स,ಕಾಲಮ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್
स्तंभ क्रम,ಕಾಲಮ್ ಆದೇಶ
स्तंभ श्रेणीबद्ध मॅट्रिक्स,ಸ್ತಂಭಾಕಾರದ ಕ್ರಮಾನುಗತ ಮ್ಯಾಟ್ರಿಕ್ಸ್
स्तंभ वेक्टर,ಕಾಲಮ್ ವೆಕ್ಟರ್
स्तंभानुसार,ಕಾಲಮ್ ಬುದ್ಧಿವಂತ
संयुक्त समीकरण,ಜಂಟಿ ಸಮೀಕರಣ
"सामान्य कोन, सामान्य कोन","ಸಾಮಾನ್ಯ ಕೋನ, ಸಾಮಾನ್ಯ ಕೋನ"
सामान्य अक्ष,ಸಾಮಾನ್ಯ ಅಕ್ಷ
"कॉमन बेस, कॉमन बेस","ಸಾಮಾನ್ಯ ನೆಲೆ, ಸಾಮಾನ್ಯ ನೆಲೆ"
सार्वत्रिक,ಸಾರ್ವತ್ರಿಕ
सामान्य फरक,ಸಾಮಾನ್ಯ ವ್ಯತ್ಯಾಸ
"कॉमन फॅक्टर, कॉमन फॅक्टर, कॉमन फॅक्टर","ಸಾಮಾನ್ಯ ಅಂಶ, ಸಾಮಾನ್ಯ ಅಂಶ, ಸಾಮಾನ್ಯ ಅಂಶ"
"साधे लॉगरिथम, साधे लॉगरिदम","ಸರಳ ಲಾಗರಿಥಮ್, ಸರಳ ಲಾಗರಿಥಮ್"
"सामान्य एकाधिक, सामान्य","ಸಾಮಾನ್ಯ ಬಹು, ಸಾಮಾನ್ಯ"
सामान्य प्रमाण,ಸಾಮಾನ್ಯ ಅನುಪಾತ
छेदनबिंदू खंड,ಛೇದನದ ಷರತ್ತು
सामान्य हात,ಸಾಮಾನ್ಯ ತೋಳು
"सामान्य स्पर्शिका, सामान्य स्पर्शिका","ಸಾಮಾನ್ಯ ಸ್ಪರ್ಶಕ, ಸಾಮಾನ್ಯ ಸ್ಪರ್ಶಕ"
सामान्य स्थिती,ಸಾಮಾನ್ಯ ಸ್ಥಾನ
बदली नियम,ಪರಿವರ್ತಕ ನಿಯಮ
बदली मालमत्ता,ಪರಿವರ್ತಕ ಆಸ್ತಿ
बदली नियम,ಪರಿವರ್ತಕ ನಿಯಮ
बेरीजचा कम्युटेटिव्ह कायदा,ಮೊತ್ತದ ಪರಿವರ್ತಕ ಕಾನೂನು
गुणाकाराचा कम्युटेटिव्ह नियम,ಗುಣಾಕಾರದ ಪರಿವರ್ತಕ ನಿಯಮ
बदली ऑपरेशन,ಪರಿವರ್ತಕ ಕಾರ್ಯಾಚರಣೆ
बदली गट,ಪರಿವರ್ತಕ ಗುಂಪು
मॅट्रिक्सचे कम्युटेटिव्ह,ಮಾತೃಕೆಗಳ ಪರಿವರ್ತಕ
कॉम्पॅक्ट सेट,ಕಾಂಪ್ಯಾಕ್ಟ್ ಸೆಟ್
"तुलना, तुलना","ಹೋಲಿಕೆ, ಹೋಲಿಕೆ"
साधनांची तुलना,ಸಾಧನಗಳ ಹೋಲಿಕೆ
टक्केवारी तुलना,ಶೇಕಡಾವಾರು ಹೋಲಿಕೆ
तुलना चाचणी,ಹೋಲಿಕೆ ಪರೀಕ್ಷೆ
सुसंगत समीकरण,ಸುಸಂಬದ್ಧ ಸಮೀಕರಣ
स्पर्धात्मक खेळ,ಸ್ಪರ್ಧಾತ್ಮಕ ಆಟ
स्पर्धात्मक स्थिती,ಸ್ಪರ್ಧಾತ್ಮಕ ಸ್ಥಾನ
स्पर्धात्मक धोरण,ಸ್ಪರ್ಧಾತ್ಮಕ ತಂತ್ರ
"दुभाषी, संकलक","ಇಂಟರ್ಪ್ರಿಟರ್, ಕಂಪೈಲರ್"
पुरवणी,ಪೂರಕ
पूरक कोन,ಪೂರಕ ಕೋನ
पूरक कार्यक्रम,ಪೂರಕ ಘಟನೆ
पूरक घटक,ಪೂರಕ ಅಂಶ
पूरक कार्य,ಪೂರಕ ಕಾರ್ಯ
पूरक अर्धी लोकसंख्या,ಪೂರಕ ಅರ್ಧ ಜನಸಂಖ್ಯೆ
पूरक अंतराल,ಪೂರಕ ಮಧ್ಯಂತರ
पूरक संच,ಪೂರಕ ಸೆಟ್
"पूरकता, पूरकता","ಪೂರಕ, ಪೂರಕ"
पूरक संच,ಪೂರಕ ಸೆಟ್
परिपूर्ण स्कोअर,ಪರಿಪೂರ್ಣ ಸ್ಕೋರ್
पूर्ण सहसंबंध मॅट्रिक्स,ಪೂರ್ಣ ಪರಸ್ಪರ ಸಂಬಂಧದ ಮ್ಯಾಟ್ರಿಕ್ಸ್
संपूर्ण श्रेणीची लोकसंख्या,ಪೂರ್ಣ ಶ್ರೇಣಿಯ ಜನಸಂಖ್ಯೆ
परिपूर्ण सामान्य ऑर्थोगोनल सेट,ಪರಿಪೂರ್ಣ ಸಾಮಾನ್ಯ ಆರ್ಥೋಗೋನಲ್ ಸೆಟ್
परिपूर्ण चतुर्भुज,ಪರಿಪೂರ್ಣ ಚತುರ್ಭುಜ
परिपूर्ण भागफल,ಪರಿಪೂರ್ಣ ಅಂಶ
पूर्ण संच,ಸಂಪೂರ್ಣ ಸೆಟ್
पूर्ण समाधान,ಸಂಪೂರ್ಣ ಪರಿಹಾರ
पूर्णपणे यादृच्छिक डिझाइन,ಸಂಪೂರ್ಣವಾಗಿ ಯಾದೃಚ್ಛಿಕ ವಿನ್ಯಾಸ
जटिल स्वतंत्र चल,ಸಂಕೀರ್ಣ ಸ್ವತಂತ್ರ ವೇರಿಯಬಲ್
जटिल संयुग्म,ಸಂಕೀರ್ಣ ಸಂಯೋಜಕ
