Punjabi,Tamil
ਦੋ-ਦਿਸ਼ਾ ਸੰਚਾਰ,இருதரப்பு தொடர்பு
ਸਿੱਧਾ ਲਿੰਕ,நேரடி இணைப்பு
ਬਾਈਨਰੀ ਕੋਡ,பைனரி குறியீடு
ਬਾਈਨਰੀ ਅੰਕ,பைனரி இலக்கங்கள்
ਬਾਈਨਰੀ ਨਿਵੇਸ਼ ਆਉਟਪੁੱਟ ਸਿਸਟਮ (BIOS),பைனரி இன்வெஸ்ட்மென்ட் அவுட்புட் சிஸ்டம் (பயாஸ்)
ਬਾਈਨਰੀ ਨੰਬਰ,பைனரி எண்
ਬਾਈਨਰੀ ਆਪਰੇਟਰ,பைனரி ஆபரேட்டர்
ਬਾਈਨਰੀ ਸਬੰਧ,பைனரி உறவு
ਬਾਈਨਰੀ ਖੋਜ,பைனரி தேடல்
ਬਾਈਨਰੀ ਐਕਸਪਲੋਰੇਸ਼ਨ ਟ੍ਰੀ (BST),பைனரி ஆய்வு மரம் (BST)
"1. ਬਾਈਨਰੀ ਟ੍ਰਾਂਸਫਰ ਟ੍ਰੀ, 2. ਬਾਈਨਰੀ ਟ੍ਰਾਂਸਫਰ","1. பைனரி பரிமாற்ற மரம், 2. பைனரி பரிமாற்றம்"
ਬਾਈਨਰੀ ਰੁੱਖ,பைனரி மரம்
"1. ਬਾਈਪੋਲਰ ਮੈਮੋਰੀ, 2. ਬਾਈਪੋਲਰ ਮੈਮੋਰੀ","1. இருமுனை நினைவகம், 2. இருமுனை நினைவகம்"
"1. ਜਨਮ ਅਤੇ ਮੌਤ ਦਾ ਮਾਡਲ, 2. ਜਨਮ ਮੌਤ ਮਾਡਲ","1. பிறப்பு மற்றும் இறப்பு மாதிரி, 2. பிறப்பு இறப்பு மாதிரி"
ਜਨਮ ਮੌਤ ਦੀ ਪ੍ਰਕਿਰਿਆ,பிறப்பு இறப்பு செயல்முறை
"1. ਡੁਏਕ, 2. ਬਿੱਟ","1. டூக், 2. பிட்"
ਬਿੱਟ ਨੁਕਸ,சிறிய தவறு
ਬਿੱਟ ਨਕਸ਼ਾ,பிட் வரைபடம்
"1. ਬਿੱਟ, 2. ਨਕਸ਼ਾ, 3. ਪਿਕਸਲ (BMP)","1. பிட், 2. வரைபடம், 3. பிக்சல் (BMP)"
"1. ਬਿੱਟ ਮੈਟ੍ਰਿਕਸ, 2. ਬਿੱਟ ਟੇਬਲ","1. பிட் மேட்ரிக்ஸ், 2. பிட் டேபிள்"
ਬਿੱਟ ਪੈਟਰਨ,பிட் முறை
ਬਿੱਟ ਸਥਿਤੀ,பிட் நிலை
"1. ਬਿੱਟ ਰੇਟ, 2. ਬਿੱਟ ਰੇਟ","1. பிட் வீதம், 2. பிட் விகிதம்"
ਅੰਨ੍ਹੇਵਾਹ ਟੈਸਟ,கண்மூடி சோதனை
ਚਮਕਣਾ,மின்னும்
ਬਲਾਕ,தொகுதி
"1. ਬਲਾਕ ਕੈਸ਼, 2. ਬਲਾਕ ਕੈਸ਼/ਚੰਕ ਮੈਮੋਰੀ","1. பிளாக் கேச், 2. பிளாக் கேச் / துண் நினைவகம்"
ਬਲਾਕ ਪੜਤਾਲ,தடுப்பு ஆய்வு
ਵਾਲੀਅਮ ਕਾਪੀ,தொகுதி நகல்
ਬਲਾਕ ਚਿੱਤਰ,தொகுதி வரைபடம்
"1. ਬਲੌਕ ਕੀਤਾ ਨੈੱਟਵਰਕ, 2. ਬਲੌਕ ਕੀਤਾ ਨੈੱਟਵਰਕ","1. தடுக்கப்பட்ட நெட்வொர்க், 2. தடுக்கப்பட்ட நெட்வொர்க்"
ਫੱਟੀ,பலகை
ਪੰਨਾ ਮੈਮੋਰੀ,பக்க நினைவகம்
ਬੂਲੀਅਨ ਅਲਜਬਰਾ,பூலியன் இயற்கணிதம்
ਬੂਲੀਅਨ ਸਬੰਧ,பூலியன் உறவு
ਬੂਟ ਭਾਗ,துவக்க பகிர்வு
ਬੂਟ ਸਟ੍ਰੈਪਿੰਗ,பூட் ஸ்ட்ராப்பிங்
1. ਬੂਟਸਟਰੈਪ ਲੋਡਰ,1.பூட்ஸ்ட்ராப் ஏற்றி
"1.ਬ੍ਰਿਜ, 2.ਬ੍ਰਿਜ","1.பாலம், 2.பாலம்"
ਬਰਾਡਬੈਂਡ ਨੈੱਟਵਰਕ,பிராட்பேண்ட் நெட்வொர்க்
ਪ੍ਰਸਾਰਣ,ஒளிபரப்பு
ਪ੍ਰਸਾਰਣ ਰੇਡੀਓ,ஒலிபரப்பு வானொலி
(ਨੈੱਟ) ਪਰਿਵਰਤਨ,(நிகர) மாறுபாடு
(ਜਾਲ) ਵਿਕਾਰ,(net) vicar
ਬੀ-ਟ੍ਰੂ,பி-ட்ரூ
"1.ਬਬਲ ਮੈਮੋਰੀ, 2.ਬਬਲ ਮੈਮੋਰੀ","1.குமிழி நினைவகம், 2.குமிழி நினைவகம்"
ਬੁਲਬੁਲਾ ਲੜੀਬੱਧ,குமிழி வகை
"1. ਬਾਲਟੀ, 2. ਬਾਲਟੀ","1.வாளி, 2.வாளி"
"1.ਭਾਈਚਾਰਾ ਸਿਸਟਮ, 2.ਵੱਡਾ ਸਿਸਟਮ","1.சகோதர அமைப்பு, 2.பெரிய அமைப்பு"
ਬਜਟ ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਨਿਯੰਤਰਣ,பயனுள்ள பட்ஜெட் கட்டுப்பாடு
ਬਫਰ,தாங்கல்
ਕਮੀ,குறைபாடு
ਕਾਫ਼ੀ,போதும்
"1. ਅਸ਼ਟ ਵਿਅੰਕ, 2. ਬਿੱਟ (ਅੱਠ ਬਿੱਟ)","1. அஷ்ட வியாங்க், 2. பிட் (எட்டு பிட்கள்)"
ਬਾਈਟ ਕੋਡ,பைட் குறியீடு
ਸੀ (ਕੰਪਿਊਟਰ ਭਾਸ਼ਾ),சி (கணினி மொழி)
"1.C ਪਲੱਸ ਪਲੱਸ, 2.C++ (ਕੰਪਿਊਟਰ ਭਾਸ਼ਾ)","1.சி பிளஸ் பிளஸ், 2.சி++ (கணினி மொழி)"
"1. ਨਕਦੀ, 2. ਤੇਜ਼","1.பணம், 2. வேகமாக, 3.வேகமாக"
"1.ਕੈਸ਼ ਬਫਰ, 2.ਮੈਮੋਰੀ ਬਫਰ","1.கேச் பஃபர், 2.மெமரி பஃபர்"
"1.ਕੈਸ਼ ਮੈਮੋਰੀ, 2.ਕੈਸ਼ ਮੈਮੋਰੀ, 3.ਫਾਸਟ ਮੈਮੋਰੀ","1.கேச் மெமரி, 2.கேச் மெமரி, 3.ஃபாஸ்ட் மெமரி"
ਗਣਨਾ,கணக்கீடு
"1. ਕੈਲਕੁਲੇਟਰ, 2. ਕੈਲਕੁਲੇਟਰ","1.கால்குலேட்டர், 2.கால்குலேட்டர்"
"1. ਕੈਲਕੁਲੇਟਰ ਚਿੱਪ, 2. ਕੈਲਕੁਲੇਟਰ ਚਿੱਪ","1.கால்குலேட்டர் சிப், 2. கால்குலேட்டர் சிப்"
ਬੁਲਾਓ,அழைக்கவும்
ਨਾਮ ਕਾਲ,பெயர் அழைப்பு
ਹਵਾਲਾ ਕਾਲ,குறிப்பு அழைப்பு
ਸਨਮਾਨ ਕਾਲ,மரியாதை அழைப்பு
ਵੇਰੀਏਬਲ ਕਾਲ,மாறி அழைப்பு
ਸੱਦਾ ਗੇਟ,அழைப்பு வாயில்
"1. ਰੱਦ ਕਰੋ, 2. ਰੱਦ ਕਰੋ","1. ரத்து, 2. ரத்து"
ਰੱਦ ਕਰਨ ਦਾ ਬਟਨ,திரும்பப்பெறுதல் பொத்தான்
"1. ਨਿਰਧਾਰਤ, 2. ਕੈਨੋਨੀਕਲ","1. பரிந்துரைக்கப்பட்ட, 2. நியமனம்"
ਕੈਨੋਨੀਕਲ ਰੂਪ,நியமன வடிவம்
ਯੋਗਤਾ,திறன்
ਸਮਰੱਥਾ ਸੂਚੀ,திறன் பட்டியல்
"1. ਸਮਰੱਥਾ, 2. ਹੋਲਡ","1. திறன், 2. வைத்திருக்கும்"
ਕੈਪਸ ਲਾਕ ਕੁੰਜੀ,தொப்பி பூட்டு விசை
"1.ਕਾਰਡ, 2. ਸ਼ੀਟ","1. அட்டை, 2. தாள்"
ਕਾਰਡ ਰੀਡਰ,கார்டு ரீடர்
ਪ੍ਰਮੁੱਖਤਾ,முக்கியத்துவம்
ਕੈਰੀਅਰ,கேரியர்
ਕੈਰੀਅਰ ਬੈਂਡ,கேரியர் பேண்ட்
ਕੈਰੀਅਰ ਲੋਡ,கேரியர் சுமை
ਕੈਰੀਅਰ ਸਿਗਨਲ,கேரியர் சிக்னல்
ਕੈਰੀਅਰ ਲਹਿਰ,கேரியர் அலை
ਪ੍ਰਾਪਤ ਕੀਤਾ,சாதித்தது
ਸਕੋਰ ਪ੍ਰਾਪਤ ਕੀਤਾ,மதிப்பெண் பெற்றார்
ਝੰਡਾ ਪ੍ਰਾਪਤ ਕੀਤਾ,அடைந்த கொடி
"1.ਕਾਰਟ੍ਰੀਜ ਡਿਸਕ, 2.ਕਾਰਟ੍ਰੀਜ ਡਿਸਕ","1.கார்ட்ரிட்ஜ் டிஸ்க், 2.கார்ட்ரிட்ஜ் டிஸ்க்"
"1. ਕੈਸਕੇਡ, 2. ਕੈਸਕੇਡ","1. அருவி, 2. அருவி"
ਕੇਸ,வழக்கு
ਕੈਥੋਡ-ਰੇ-ਟਿਊਬ (ਸੀਆਰਟੀ),கேத்தோடு-கதிர் குழாய் (CRT)
ਕੈਥੋਡ ਰੇ ਟਿਊਬ (CRT) ਕੈਥੋਡ ਰੇ ਟਿਊਬ,கத்தோட் கதிர் குழாய் (CRT) கத்தோட் கதிர் குழாய்
ਸੀਡੀ ਰੋਮ ਡਿਸਕ ਡਰਾਈਵ,சிடி ரோம் டிஸ்க் டிரைவ்
ਸੈੱਲ,செல்
ਸੈੱਲ ਐਨੀਮੇਸ਼ਨ,செல் அனிமேஷன்
ਸੈਲੂਲਰ ਫ਼ੋਨ,கை பேசி
"1. ਕੇਂਦਰੀ ਮੈਮੋਰੀ, 2. ਕੇਂਦਰੀ ਮੈਮੋਰੀ","1. மைய நினைவகம், 2. மைய நினைவகம்"
ਕੇਂਦਰੀ ਪ੍ਰੋਸੈਸਿੰਗ ਯੂਨਿਟ (CPU),மத்திய செயலாக்க அலகு (CPU)
ਕੇਂਦਰੀ ਸਿਸਟਮ,மையப்படுத்தப்பட்ட அமைப்பு
ਪ੍ਰਮਾਣਿਤ ਟੇਪ,அங்கீகரிக்கப்பட்ட டேப்
ਚੇਨ,சங்கிலி
"1. ਸੀਰੀਜ਼ ਡਾਟਾ, 2. ਸੀਰੀਜ਼ ਸਮੱਗਰੀ","1.தொடர் தரவு, 2.தொடர் உள்ளடக்கம்"
ਚੇਨ ਲਿੰਕ,சங்கிலி இணைப்பு
ਚੇਨਿੰਗ,சங்கிலியிடுதல்
"1.ਚੈਨਲ, 2.ਚੈਨਲ","1.சேனல், 2.சேனல்"
"1.ਚੈਨਲ ਬਿਜ਼ੀ ਟੋਨ, 2.ਚੈਨਲ ਬਿਜ਼ੀ ਟੋਨ","1.சேனல் பிஸி டோன், 2.சேனல் பிஸி டோன்"
"1.ਚੈਨਲ ਸਮਰੱਥਾ, 2.ਚੈਨਲ ਸਮਰੱਥਾ","1.சேனல் திறன், 2.சேனல் திறன்"
"1.ਚੈਨਲ ਕੰਟਰੋਲਰ, 2.ਚੈਨਲ ਕੰਟਰੋਲਰ","1.சேனல் கன்ட்ரோலர், 2.சேனல் கன்ட்ரோலர்"
"1.ਚੈਨਲ ਗਲਤੀ, 2.ਚੈਨਲ ਗਲਤੀ","1. சேனல் பிழை, 2. சேனல் பிழை"
"1.ਚੈਨਲ ਪ੍ਰੋਗਰਾਮ, 2.ਚੈਨਲ ਪ੍ਰੋਗਰਾਮ","1.சேனல் புரோகிராம், 2.சேனல் புரோகிராம்"
"1.ਚੈਨਲ ਭਰੋਸੇਯੋਗਤਾ, 2.ਚੈਨਲ ਭਰੋਸੇਯੋਗਤਾ","1.சேனல் நம்பகத்தன்மை, 2.சேனல் நம்பகத்தன்மை"
"1.ਚੈਨਲ ਸੈੱਟ, 2.ਚੈਨਲ ਸੈੱਟ","1.சேனல் தொகுப்பு, 2.சேனல் தொகுப்பு"
ਪ੍ਰਤੀਕ,சின்னம்
"1. ਅੱਖਰ ਕੋਡ, 2. ਅੱਖਰ ਕੋਡ","1.எழுத்து குறியீடு, 2. எழுத்து குறியீடு"
ਅੱਖਰ ਕੁੰਜੀ,எழுத்து திறவுகோல்
ਅੱਖਰ ਪਾਠਕ,பாத்திர வாசகர்
"1. ਚਿੰਨ੍ਹ ਦਾ ਆਕਾਰ, 2. ਚਿੰਨ੍ਹ ਦਾ ਆਕਾਰ","1. சின்ன அளவு, 2. சின்ன அளவு"
ਚਿੱਤਰਕਾਰੀ,சித்திரமான
"1.ਚੈਸਿਸ, 2.ਚੈਸਿਸ","1.சேஸ், 2.சேஸ்"
ਚੈੱਕ ਬਿੱਟ,சோதனை பிட்
ਚੈੱਕ ਪੁਆਇੰਟ,சோதனை புள்ளிகள்
ਕੁੱਲ ਚੈੱਕ ਕਰੋ,மொத்தத்தை சரிபார்க்கவும்
ਚੈੱਕ ਸ਼ਬਦ,சரிபார்ப்பு வார்த்தை
ਚਿੱਪ,சிப்
ਚਿੱਪ ਸੈੱਟ,சிப் தொகுப்பு
"1. ਚੁਣੋ, 2. ਚੁਣੋ","1.தேர்வு, 2.தேர்வு"
ਵਰਣਮਾਲਾ ਅਨੁਸਾਰ,அகரவரிசைப்படி
"1.ਸਫਰ, 2. ਜ਼ੀਰੋ, 3. ਸਮੁੰਦਰੀ ਜਹਾਜ਼","1.சஃபர், 2. பூஜ்யம், 3. கடலோடி"
ਸਰਕਟ,சுற்று
ਚੱਕਰ ਸੂਚੀ,வட்ட பட்டியல்
ਸੇਰੇਸ,செரிஸ்
ਜ਼ਿਕਰ,குறிப்பிடவும்
"1.ਸ਼੍ਰੇਣੀ, 2.ਸ਼੍ਰੇਣੀ","1.வகை, 2.வகை"
ਕਲਾਸ ਵੇਰੀਏਬਲ,வர்க்க மாறி
ਵਰਗੀਕਰਨ,வகைப்பாடு
ਸਫ਼ਾਈ,துப்புரவு
ਸਾਫ਼ ਕੀਤਾ ਖੇਤਰ,அழிக்கப்பட்ட பகுதி
"1. ਸਿਸਟਮ ਸਾਫ਼ ਕਰੋ, 2. ਚੈਨਲ ਸਾਫ਼ ਕਰੋ","1. அமைப்பு சுத்தம், 2. சேனல் அழிக்க"
ਪ੍ਰੈਸ,அச்சகம்
"1. ਗਾਹਕ, 2. ਗਾਹਕ","1. வாடிக்கையாளர், 2. வாடிக்கையாளர்"
"1. ਕਲਾਇੰਟ ਸਰਵਰ, 2. ਕਲਾਇੰਟ ਸਰਵਰ","1.கிளையண்ட் சர்வர், 2.கிளையண்ட் சர்வர்"
ਗਾਹਕ ਸਟੱਬ,வாடிக்கையாளர் ஸ்டப்
ਕਟਾਈ,வெட்டுதல் கலை
ਸ਼ੀਅਰਿੰਗ ਆਰਟ ਲਾਇਬ੍ਰੇਰੀ,ஷேரிங் கலை நூலகம்
ਕਲਿੱਪ ਬੋਰਡ,கிளிப் போர்டு
ਕਲਿੱਪਰ,கிளிப்பர்
ਕਲਿਪਰ ਚਿੱਪ,கிளிப்பர் சிப்
ਧੜੇ,பிரிவு
"1. ਵਾਚ, 2. ਕੈਲਾਡ","1. கடிகாரம், 2. காலட்"
ਘੜੀ ਚੱਕਰ,கடிகார சுழற்சி
ਘੜੀ ਦੀ ਬਾਰੰਬਾਰਤਾ,கடிகார அதிர்வெண்
ਕਲਾਡ ਹਾਰਡਵੇਅਰ,கலாட் வன்பொருள்
ਕਲਾਡ ਸਪੈਂਡ,கலாட் ஸ்பாண்ட்
ਘੜੀ ਦੀ ਗਤੀ,கடிகார வேகம்
ਸਮਾਂ ਸਮਕਾਲੀਕਰਨ,நேர ஒத்திசைவு
ਘੜੀ ਦੀ ਟਿੱਕ,கடிகார டிக்
ਕਲੋਨ,குளோன்
ਬੰਦ,ஆஃப்
ਬੰਦ ਸਰਕਟ ਟੀ.ਵੀ (ਸੀ.ਸੀ.ਟੀ.ਵੀ.),மூடிய சர்க்யூட் டிவி (மறைகாணி)
ਵਰਣਨ,விளக்கம்
"1. ਕਲਾਉਡ ਕੰਪਿਊਟਿੰਗ, 2. ਕਲਾਉਡ ਕੰਪਿਊਟਿੰਗ","1.கிளவுட் கம்ப்யூட்டிங், 2.கிளவுட் கம்ப்யூட்டிங்"
ਝੁੰਡ,கொத்து
"1. ਕਵਰਡ ਕਾਰਡ, 2. ਕੋਟੇਡ ਸ਼ੀਟ","1. மூடிய அட்டை, 2. பூசிய தாள்"
ਕੋਟੇਡ ਕਾਗਜ਼,பூசிய காகித
coaxial,கோஆக்சியல்
coaxial ਕੇਬਲ,கோஆக்சியல் கேபிள்
ਕੋਡਾਸਿਲ,கோடாசில்
"1. ਕੋਡ, 2. ਕੋਡ","1.குறியீடு, 2.குறியீடு"
"1. ਕੋਡ ਜਨਰੇਟਰ, 2. ਕੋਡ ਜਨਰੇਟਰ","1. குறியீடு ஜெனரேட்டர், 2. குறியீடு உற்பத்தியாளர்"
ਕੋਡ ਪੰਨਾ,குறியீடு பக்கம்
"1. ਕੋਡ ਸ਼ਬਦ, 2. ਕੋਡ ਸ਼ਬਦ","1.குறியீடு, 2.குறியீடு"
"1.ਕੋਡਰ, 2.ਕੋਡਰ","1.குறியீடு, 2.குறியீடு"
"1. ਏਨਕੋਡਿੰਗ ਟੈਸਟ, 2. ਕੋਡਿੰਗ ਟੈਸਟ","1. குறியீட்டு சோதனை, 2. குறியீட்டு சோதனை"
ਏਨਕੋਡਿੰਗ ਫਾਰਮ,குறியாக்க வடிவம்
"1. ਏਨਕੋਡਿੰਗ ਸ਼ੀਟ, 2. ਕੋਡਿੰਗ ਸ਼ੀਟ","1. குறியாக்க தாள், 2. குறியீட்டு தாள்"
ਗੁਣਾਂਕ,குணகம்
ਤਾਲਮੇਲ,ஒற்றுமை
"1.ਕੋਲਡ ਬੂਟ, 2.ਕੋਲਡ ਸਟਾਰਟ","1.கோல்ட் பூட், 2.கோல்ட் ஸ்டார்ட்"
ਠੰਡੀ ਸ਼ੁਰੂਆਤ,குளிர் ஆரம்பம்
ਮਦਦ ਕਰੋ,உதவி
ਢਹਿ,சரிவு
"1.ਇਨਕਾਰਪੋਰੇਸ਼ਨ, 2.ਕੰਕਟੇਨੇਟ","1.இணைத்தல், 2.இணைத்தல்"
"1. ਇੰਡੈਕਸਡ ਟੇਪ, 2. callet ਟੇਪ","1.இன்டெக்ஸ் டேப், 2. காலட் டேப்"
ਟੱਕਰ,மோதல்
ਕੋਲਨ,பெருங்குடல்
"1.ਅੱਖਰ, 2.ਰੰਗ","1. பாத்திரங்கள், 2. நிறங்கள்"
ਰੰਗ ਸੰਤ੍ਰਿਪਤਾ,வண்ண செறிவு
ਰੰਗ ਸਾਰਣੀ,வண்ண அட்டவணை
ਥੰਮ੍ਹ,தூண்
ਸੁਮੇਲ,சேர்க்கை
ਮਿਸ਼ਰਿਤ ਬਾਕਸ,கலப்பு பெட்டி
"1.command, 2.command","1.கட்டளை, 2.கட்டளை"
ਕਮਾਂਡ ਬਟਨ,கட்டளை பொத்தான்
ਹੁਕਮ ਸੂਚੀ,கட்டளை பட்டியல்
ਟਿੱਪਣੀ,கருத்து
"1. ਵਚਨਬੱਧਤਾ, 2. ਵਚਨਬੱਧਤਾ","1. அர்ப்பணிப்பு, 2. அர்ப்பணிப்பு"
ਗੱਲ,விஷயம்
ਕਾਮਨ ਬਿਜ਼ਨਸ ਓਰੀਐਂਟਿਡ ਲੈਂਗੂਏਜ (COBOL),பொது வணிகம் சார்ந்த மொழி (COBOL)
ਆਮ ਗਲਤੀ,பொதுவான பிழை
ਆਮ ਭਾਸ਼ਾ,பொது மொழி
"1. ਆਮ ਨਾਮ, 2. ਆਮ ਰੁਟੀਨ","1.பொதுப்பெயர், 2. சாதாரண வழக்கமான"
ਸੰਚਾਰ,தொடர்புகள்
ਸੰਚਾਰ ਲਾਈਨ,தொடர்பு வரி
ਸੰਚਾਰ ਮੋਡ,தொடர்பு முறை
"1. ਸੰਚਾਰ ਨੈੱਟਵਰਕ, 2. ਸੰਚਾਰ ਨੈੱਟਵਰਕ","1. தொடர்பு நெட்வொர்க், 2. தொடர்பு நெட்வொர்க்"
ਸੰਚਾਰ ਪੈਰਾਮੀਟਰ,தொடர்பு அளவுரு
ਸੰਚਾਰ ਸਿਸਟਮ,தொடர்பு அமைப்பு
ਸੰਕੁਚਿਤ,சுருக்கம்
ਕੰਪ੍ਰੈਸਰ,அமுக்கி
ਸੰਕੁਚਨ ਸੰਚਾਰ,சுருக்க பரிமாற்றம்
ਕੰਪਨੀ ਨੈੱਟਵਰਕ,நிறுவனத்தின் நெட்வொர்க்
