Marathi,English
"कॉन्फिगरेशन, कॉन्फिगरेशन",configuration
कॉन्फिगरेशन,configurational
confocal,confocal
"एकरूपता, द्विध्रुवीयता, समानता",congruence
"एकरूप, समान",congruent
कोनिक,conical
"संयुग्मित करणे (v.), संयुग्मित होणे (ver.)",conjugate
लॅटरल असोसिएटेड,connected in parallel
साखळी संबंधित,connected in series
कनेक्टर लाइन,connecting line
कनेक्शन,connection
"प्रायोजक, कनेक्टर",connector
सलग,consecutive
संरक्षक,conservation
संरक्षक,conservative
"सुसंगतता, सुसंगतता, जाडी, जाडी",consistency
"सुसंगत, विरुद्ध",consistent
संवादात्मक,consonance
संवादात्मक,consonant (note)
स्थिरता,constancy
"स्थिर, स्थिर, अचल, न बदलणारा, एकसमान",constant
कॉन्स्टंटन,constantan
सतत प्रवाह,constant drift
covariate संख्या,constant of aberration
सर्किटची वैशिष्ट्ये,constants of circuit
नक्षत्र,constellation
"रचना, रचना, रचना",constitution
प्रतिबंधित गती,constrained motion
मर्यादा,constraint
अरुंद करणे,constriction
शाश्वत हस्तक्षेप,constructive interference
ऊर्जा वापरली,consumed energy
"स्पर्श, स्पर्श, स्पर्श",contact
"संपर्क, संपर्क",contractor
दूषित होणे,contamination
"सामग्री, भाग, अर्धा",content
"सातत्य, सातत्य",continuity
राज्य सातत्य,continuity of state
"अखंड, अखंड, अखंड, अखंड, अखंड",continuous
सातत्य,continuum
"संकुचित करणे, संकुचित करणे (ver.)",contract
संकुचित,contracted
आकुंचन,contraction
काउंटर-ऑर्बिटल दिशा,contraorbital direction
संबंधित शरीर,contrarelated body
"कॉन्ट्रास्ट, कॉन्ट्रास्ट",contrast
नियंत्रण,control
संवहन,convection
पोचवणारी पोस्ट,convection term
रक्तवहिन्यासंबंधीचा,convective
नियमित अणु वजन,conventional atomic weight
"अभिसरण करणे, अभिसरण करणे",converge
"अभिसरण, अभिसरण",convergence
अभिसरण लेन्स,convergent lens
"विरुद्ध, विरुद्ध",converse
VICA उलट,conversely
रूपांतरण,conversion
रूपांतरित,converted
कनवर्टर,converter
परिवर्तनीय लेन्स,convertible lens
उत्तल,convex
बहिर्वक्रता,convexity
उत्तल,convexo-concave
द्विउत्तल,convexo-convex
शीतलक,coolant
"थंडगार, थंडगार",cooler
कूलिज ट्यूब,Coolidge tube
थंड करणे,cooling
शीतलक,cooling agent
सहकारी घटना,cooperative phenomenon
"समन्वय, समन्वय",coordinate
दिग्दर्शक अक्ष,coordinate axis
प्लॅनर,coplanar
सपाटपणा,coplanarity
"कॉपी, कॉपी, कॉपी",copy
कोर,core
कोर इलेक्ट्रॉन,core electron
कोरिओलिस प्रवेग,Coriolis acceleration
कोरिओलिस बल,Coriolis force
"किरीट, कोरोना",cornona
कोरोना ऑस्ट्रेलिया,Corona Australis
कोरोना बोरेलिस,Corona Borealis
सौर भडकणे,coronal prominence
ग्रेन्युल,corpuscle
दाणेदार,corpuscular
"बरोबर, बरोबर",correct
सुधारित,corrected
"सुधारणा, सुधारणा",correction
सह - संबंध,Correlation
"पत्रव्यवहार करणे, पत्रव्यवहार करणे",correspond
असोसिएशनचे नियम,correspondence principle
साथीदार,Corresponding
कोसाइन नियम,cosine law
जागा विपुलता,cosmic abundance
वैश्विक,Cosmical
अंतराळ किरण फुटला,cosmic burst
"अंतराळ किरण, वैश्विक किरण",cosmic ray
जागा पर्जन्य,cosmic shower
जागा,cosmic space
वैश्विक,cosmological
"कॉस्मॉलॉजी, कॉस्मॉलॉजी",cosmology
अंतराळवीर,Cosmonaut
अंतराळविज्ञान,Cosmonautics
"कॉसमॉस, ब्रह्मांड",Cosmos
कूलॉम्ब,Coulomb
कुलोमी क्षेत्र,Coulombic field
क्युलोमीटर,Coulometer
"मोजणे, मोजणे, मोजणे, मोजणे",Count
"मोजणी, उलट मोजणी",count down
"कॅल्क्युलेटर, काउंटर, पॅनेल",Counter
घड्याळाच्या उलट दिशेने,counter clockwise
"रिव्हर्स करंट, काउंटर करंट",counter current
विरोधी इलेक्ट्रोमोटिव्ह शक्ती,counter electromotive force
प्रतिनियुक्ती,counter measures
उलट धड,Counterpoise
गणना दर,counting rate
"मोजणे, मोजणे-संख्या, मोजणे, मोजणे",Counts
सक्तीची जोडी,Couple
जोडलेले,coupled
जोडणारा,coupler
जोडणी,coupling
"इच्छित दिशा, मार्ग, मार्ग",course
सहसंयोजकता,Covalence
सहसंयोजकता,Covalency
