Malayalam,Assamese
ബൈകോൺവെക്സ്,দ্বি উত্তল
"ബൈ-ക്രിസ്റ്റൽ, ഡ്യുവൽ-ക്രിസ്റ്റൽ","দ্বি-স্ফটিক, দ্বৈত-স্ফটিক"
ദ്വിദിശ മൈക്രോഫോൺ,দ্বিমুখী মাইক্ৰ&#39;ফোন
ദ്വിപദ മാതൃക,দ্বিপদ আৰ্হি
ഡയീഷ്യസ്,ডাইঅ&#39;ইচিয়াছ
ഉഭയകക്ഷി,দ্বিপাক্ষিক
ബൈലിനയർ,দ্বিৰেখা
ദ്വിതന്മാത്ര,দ্বি আণৱিক
"ദ്വി-വേരിയബിൾ, ബൈ-ബേസ്, ഡ്യുവൽ","দ্বি-চলক, দ্বি-ভিত্তিক, দ্বৈত"
"ബൈനറി കോഡ്, ബൈനറി കോഡ്","বাইনাৰী ক&#39;ড, বাইনাৰী ক&#39;ড"
കളി താരം,গেম ষ্টাৰ
ബൈനറി രീതി,বাইনাৰী পদ্ধতি
ദ്വിമുഖം,biparietal
ബോണ്ട്,বান্ধোন
"ബൈനോക്കുലർ, ബൈനോക്കുലർ","বাইনোকুলাৰ, বাইনোকুলাৰ"
ബൈനറി,বাইনাৰী
ദ്വിപദ വിതരണം,দ্বিপদ বিতৰণ
"ദ്വികേന്ദ്രം, ദ്വികേന്ദ്രം, ബൈന്യൂക്ലിയേറ്റഡ്","দ্বিকেন্দ্ৰীয়, দ্বিকেন্দ্ৰীয়, দ্বি-নিউক্লিয়েট"
ബയോഡൈനാമിക്സ്,জৈৱগতিবিদ্যা
ബയോ ഇലക്ട്രോണിക്സ്,বায়&#39; ইলেক্ট্ৰনিক্স
ജൈവഭൗതികശാസ്ത്രജ്ഞൻ,জৈৱপদাৰ্থবিজ্ঞানী
ബയോഫിസിക്സ്,জৈৱপদাৰ্থ বিজ্ঞান
ജൈവ ഉപഗ്രഹം,জৈৱিক উপগ্ৰহ
"ഛായാഗ്രാഹകൻ, ബയോസ്കോപ്പ്","চিনেমাটোগ্ৰাফাৰ, বায়স্কোপ"
ബയോ-സാവാർട്ട് നിയമം,বায়&#39;-ছাভাৰ্ট নিয়ম
ബൈഫാസിക് കറന്റ്,দ্বিফেজিক কাৰেণ্ট
ദ്വിധ്രുവം,ডাইপোল
"ബിപ്രിസം, ബൈപ്രിസം","বাইপ্ৰিজম, বাইপ্ৰিজম"
"biquartz, biquartz","বাইকোৱাৰ্টছ, বাইকোৱাৰ্ট"
ദ്വിമുഖ സ്വഭാവം,দ্বিপৰ্যায়ৰ আখৰ
രണ്ട്-ഘട്ട മൾട്ടിവൈബ്രേറ്റർ,দুটা পৰ্যায়ৰ মাল্টিভাইব্ৰেটৰ
"ഡ്വയങ്ക്* (ബൈനറി സംഖ്യ), ബർമീസ്, ആനി, തുക്","ড্ৱায়াংক* (বাইনাৰী সংখ্যা), বাৰ্মিজ, অনি, টুক"
"കറുപ്പ്, കൃഷ്ണ","ক&#39;লা, কৃষ্ণ"
കറുത്ത ശരീരം,ক&#39;লা শৰীৰ
അദൃശ്യ വെളിച്ചം,অদৃশ্য পোহৰ
തിമിരയൻ റേഡിയോ തിമിരയൻ,timirayan ৰেডিঅ&#39; timirayan
എജക്ഷൻ പൾസ്,ইজেকচন পালছ
അവസാന പക്ഷപാതം,end bias
കറുത്ത വികിരണം,ক&#39;লা বিকিৰণ
"പൂർത്തിയാകാത്ത, ശൂന്യമായ","অসম্পূৰ্ণ, খালী"
മൂടുക,আৱৰণ
അസാധുവാക്കൽ,বাতিল কৰা
"സ്ഫോടനം, സ്ഫോടനം, ആഘാതം","বিস্ফোৰণ, বিস্ফোৰণ, ধুমুহা"
"സാവിക, ബ്ലീഡർ, സവി","সবিকা, ব্লিডাৰ, সবি"
"വേഷംമാറി, അന്ധൻ","ছদ্মবেশত, অন্ধ"
ബ്ലോച്ചിന്റെ സിദ്ധാന്തം,ব্লকৰ উপপাদ্য
"തടയുക, തടയുക, തടയുക","ব্লক, ব্লক, ব্লক"
"ഊതുക, അടിക്കുക","blow, blow, আঘাত কৰা"
നീല പ്രിന്റ്,নীলা প্ৰিন্ট
അവ്യക്തത വൃത്തം,অস্পষ্টতা বৃত্ত
അവ്യക്തമായ,তৰংগ
"പന്ത്, ഗോളം, പെൻഡന്റ്","বল, গোলক, লকেট"
"ശരീരം, വസ്തു","শৰীৰ, বস্তু"
ശാരീരിക ശേഷി,শাৰীৰিক ক্ষমতা
കേന്ദ്രീകരിച്ചു,কেন্দ্ৰীভূত
"ശരീരം-ഡയഗണൽ, അവസാനം-ഡയഗണൽ","শৰীৰ-তিৰ্যক, শেষ-তিৰ্যক"
"ബോഗി, അജ്ഞാത കണ്ടെത്തൽ (റഡാർ)","bogie, অজ্ঞাত ধৰা পেলোৱা (ৰাডাৰ)"
ബോർ പ്രഭാവം,ব&#39;ৰ ইফেক্ট
ബോർ മാഗ്നെറ്റൺ,ব&#39;ৰ মেগনেটন
"ബോയിലർ, ബോയിലർ","বয়লাৰ, বয়লাৰ"
"തിളയ്ക്കുന്ന, തിളയ്ക്കുന്ന","উতলা, উতলা"
ബോൾട്ട്സ്മാൻ സമവാക്യം,বোল্টছমেন সমীকৰণ
ബോംബർ ഇലക്ട്രോൺ,বোমাৰু ইলেক্ট্ৰন
"ട്രോമാറ്റിക് ഊർജ്ജം, ബോംബിംഗ് ഊർജ്ജം","আঘাতজনিত শক্তি, বোমা বিস্ফোৰণ শক্তি"
ജാമ്യം,বন্ধক
"ബന്ധിക്കപ്പെട്ട, ബന്ധിക്കപ്പെട്ട, ബന്ധിക്കപ്പെട്ട","বণ্ডেড, বণ্ডেড, বণ্ডেড"
എൻഹാൻസർ,এনহান্সাৰ
ബോറോൺ,বোৰন
ബോസ്-കണിക,বস-কণা
ബോസോൺ,ব&#39;চন
"ഞെട്ടൽ, ചാടുക","জোকাৰণি, জাম্প"
ബന്ധിക്കപ്പെട്ടിരിക്കുന്നു,বাধ্যতা
"പരിധി, പരിധി (എഡി.), മാർജിനൽ (വി.)","সীমা, সীমা (সম্পা.), প্ৰান্তীয় (v.)"
ബന്ധിക്കപ്പെട്ടിരിക്കുന്നു,বাধ্যতা
ധനു മുറ്റം,ধনু ৰাশিৰ চোতাল
കപ്പലോട്ട തിരമാല,পালতোলা ঢৌ
ബോയിലർ ചൂടാക്കൽ,বয়লাৰ গৰম কৰা
ബോയ്ലിന്റെ നിയമം,ল&#39;ৰাৰ আইন
ബോയിലർ ചൂടാക്കൽ,বয়লাৰ গৰম কৰা
ബ്രാക്കറ്റ്-ക്ലാസ്,বন্ধনী-শ্ৰেণী
ബാഗ് നിയമം,বেগ নিয়ম
ഇഴചേർന്ന വയർ,আন্তঃসংলগ্ন তাঁৰ
ബ്രേക്ക് ക്ലാസ്,ব্ৰেক ক্লাছ
ബ്രാമ കംപ്രസർ,ব্ৰামা কম্প্ৰেছাৰ
ശാഖകൾ,শাখা-প্ৰশাখা
"ബ്രേവ് ലാറ്റിസ്, ബ്രേവ് ലാറ്റിസ്","ব্ৰেভ লেটিছ, ব্ৰেভ লেটিছ"
പിച്ചള ബ്രേസിംഗ്,ব্ৰাছ ব্ৰেজিং
വേർപിരിയൽ,ছেভাৰেন্স
ബ്രേക്ക് കണക്റ്റർ,সংযোগকাৰী ভাঙি পেলাওক
"ഫ്രാക്ചർ ഡയോഡ്, സെനർ ഡയോഡ്","ফ্ৰেক্টৰ ডাইঅ’ড, জেনাৰ ডাইঅ’ড"
ഒടിവ്,হাড়ভঙা
"ബ്രീഡർ റിയാക്ടർ, ബ്രീഡർ ന്യൂക്ലിയർ ഫർണസ്, ബ്രീഡർ ഫർണസ്","ব্ৰীডাৰ ৰিয়েক্টৰ, ব্ৰীডাৰ নিউক্লিয়াৰ ফাৰ্নেচ, ব্ৰীডাৰ ফাৰ্নেচ"
പുനരുൽപാദനം,প্ৰজনন
"റിട്ടാർഡന്റ് റേഡിയേഷൻ, ബ്രാസ്ട്രലുങ്","ৰিটাৰ্ডেণ্ট ৰেডিয়চন, brastralung"
ബ്രൂസ്റ്റർ ആംഗിൾ,ব্ৰুষ্টাৰ-কোণ
ബ്രൂസ്റ്റർ ഫ്രിഡ്ജ്,ব্ৰুষ্টাৰ ফ্ৰীজ
പാലം,সেঁতু
പാലം ബോണ്ട്,দলং বন্ধন
"ശോഭയുള്ള, തിളക്കമുള്ള, മിന്നുന്ന","উজ্জ্বল, উজ্জ্বল, চকু কপালত তুলিব পৰা"
പ്രകാശകൻ,ইলুমিনেটৰ
റേഡിയൻസ്,ৰেডিয়েন্স
"ദ്യുതി, പ്രഭ","দ্যুতি, প্ৰভা"
ബ്രിലുവൻ പ്രദേശം,ব্ৰীলুৱান অঞ্চল
ബ്രിട്ടീഷ് സ്റ്റാൻഡേർഡ് മെഴുകുതിരി,ব্ৰিটিছ ষ্টেণ্ডাৰ্ড মমবাতি
പൊട്ടുന്ന,ভংগুৰ
പൊട്ടൽ,ভংগুৰতা
പ്രക്ഷേപണം,সম্প্ৰচাৰ
വിശദമായ,বিস্তৃত
പിന്തിരിപ്പൻ,ৰেট্ৰ&#39;গ্ৰেড
ബ്രോഗ്ലി ഫോർമുല,ব্ৰগলি সূত্ৰ
വിഘടിച്ചു,খণ্ডিত
ബ്രൗണി ചലനം,ব্ৰাউনি গতি
"കുച്ചി, ബുരുഷ്, കുർച്ച്, ഗുൽം","কুচি, বুৰুষ, কুৰ্চ, গুলম"
"കുമിള, ബബിൾ (എഡി.), മംബിൾ (വി.)","বুদবুদ, বুদবুদ (ed.), mumble (v.)"
ജ്വലനം,effervescence
പ്രതിരോധ നടപടികൾ,প্ৰতিকাৰৰ ব্যৱস্থা
സങ്കോചം,সংকোচন
"amp-resistance, buffer","amp-প্ৰতিৰোধ, বাফাৰ"
ശബ്ദശാസ്ത്രം,শব্দবিজ্ঞান
ബർധൻ,বৰধন
ബൾബ്,বাল্ব
ഉദിക്കുക,আবির্ভূত
"വോള്യം, ബൾക്ക്, പിണ്ഡം, പിണ്ഡം, വോള്യം","আয়তন, বাল্ক, ভৰ, ভৰ, আয়তন"
വോളിയം ഇലാസ്തികത ഗുണകം,আয়তন স্থিতিস্থাপকতা সহগ
ജനസംഖ്യ സ്വത്ത്,জনসংখ্যাৰ সম্পত্তি
പരമാവധി താപനില,সৰ্বোচ্চ উষ্ণতা
വീർപ്പുമുട്ടൽ,উখহি উঠা
"കുല, കൂട്ടം (n.), കൂട്ടമായിരിക്കുക (ver.)","bunch, bunch (n.), থুপ খাই থকা (ver.)"
കുല,মুঠি
ബൺസെൻ സെൽ,বুনচেন কোষ
ഉന്മേഷം,প্লাৱন ক্ষমতা
"ബൂയൻസി, ബൂയൻസി","buoyancy, প্লাৱন ক্ষমতা"
ബർഗർ സർക്യൂട്ട്,বাৰ্গাৰ চাৰ্কিট
കള്ളൻ മണി,চোৰৰ ঘণ্টা
"ബർണർ, ഇഗ്നിറ്റർ","বাৰ্নাৰ, ইগনিটাৰ"
പൂർണ്ണ ജ്വലനം,সম্পূৰ্ণ ইগনিচন
"സ്ഫോടനം, പൊട്ടിത്തെറി, വിള്ളൽ","বিস্ফোৰণ, বিস্ফোৰণ, ফাট"
ലൈൻ തിരക്കിലാണ്,লাইন ব্যস্ত
തിരക്കുള്ള ടോൺ,ব্যস্ত সুৰ
ബസർ,buzzer
ബൈപാസ്,পাৰ হোৱা
സർക്യൂട്ട്,বৰ্তনী
"കടൽ വയർ, കേബിൾ","সাগৰৰ তাঁৰ, কেবল"
കാഡ്മിയം,কেডমিয়াম
സീസിയം-കോശം,চিজিয়াম-কোষ
പഞ്ചാർ ദ്വിധ്രുവം,পাঞ্জাৰ ডাইপোল
പഞ്ചാർ പ്രഭാവം,পাঞ্জাৰ ইফেক্ট
കണക്കാക്കാൻ,গণনা কৰা
കാൽക്കുലേറ്റർ,কেলকুলেটৰ
കലണ്ടർ,কেলেণ্ডাৰ
"കാലിബ്രേഷൻ, കാലിബ്രേഷൻ, റിവിഷൻ","মানাংকন, মানাংকন, পুনৰীক্ষণ"
"കാലിബ്രേഷൻ മൾട്ടിപ്ലയർ, കാലിബ്രേഷൻ മൾട്ടിപ്ലയർ","মানাংকন বহুগুণক, মানাংকন বহুগুণক"
