English,Punjabi
Arginine,ਅਰਜੀਨਾਈਨ
Arid region,ਸੁੱਕੇ ਖੇਤਰ
Aristolochiaceae,ਅਰਸਤੋਲੋਕੀਸੀ
Arm feeding,ਬਾਂਦਰ ਖਾਣਾ
Armyworm,ਫੌਜ ਦੇ ਕੀੜੇ
Aroid,ਅਰਾਦ
Aroma,ਖੁਸ਼ਬੂ
Arrester,ਅਰੈਸਟਰ
Artemisia,ਅਰਤਿਮਿਸੀਆ
Arterial systolic,ਧਮਾਕਾ ਕਰੋ ਸਿੰਸਟੋਲਿਕ
Arteriosclerotic,ਆਰਟੀਰੀਓਸਕਲੇਰੋਟਿਕ
Arthropod,ਆਰਥਰੋਪੋਡ
Arthritis,ਗਠੀਏ
Arthropoda,ਆਰਥਰੋਪੋਡਾ
Articular cartilage,ਆਰਟਿਕਲ ਕਾਰਟਿਲੇਜ
Articulate,ਬਿਆਨ
Articulated,ਬਿਆਨ
Artificial pacemaker,ਨਕਲੀ ਪੇਸਮੇਕਰ
Artificial selection,ਨਕਲੀ ਚੋਣ
Artocarpus heterophyllus,ਆਰਕਕ੍ਰਿਪਸ ਹੈਟਰੋਫਾਈਲਸ
Asbestos fibre,ਐਸਬੈਸਟਸ ਫਾਈਬਰ
Asbestosis,Sesbestosis
Ascaris,ਐਸਕਾਰਿਸ
Ascending chromatography,ਚੱਲੀ ਚੱਲੀ ਕ੍ਰੋਮਾਮੋਗ੍ਰਾਫੀ
Ascidia,ਐਸਸੀਡੀਆ
Ascidian,ਐਸਸੀਡਿਅਨ
Ascocarp,Ascocarp
Ascomycetes,Ascomycesetes
Ascorbic acid,ਐਸਕੋਰਬਿਕ ਐਸਿਡ
Ascospore,ਐਸਕੋਸਪੋਰ
Ascus,ਅਸ੍ਸਕਸ
Aseptate,Sseptate
Asexual reproduction,ਅਸ਼ਜਿਆ ਪ੍ਰਜਨਨ
Asexual spore,ਅਸਪਸ਼ਟ ਸਪੋਰ
Asparagine synthetase,Asparagine ਸਿੰਥੇਟੇਸ
Asparagus,ਐਸਪੈਰਾਗਸ
Aspartic acid,ਐਸਪਾਰਟਿਕ ਐਸਿਡ
Aspergillus niger,ASPREGLLUS ਨਾਈਜਰ
Aspergillus,ਅਸਪਰਗੇਲਸ
Asphodelus tenuifolius,Assphoodelus tinguleifios
Aspirin,ਐਸਪਰੀਨ
Assay,ਅਨੀ
Assemblage,ਅਸੈਂਬਲੀ
Assimilation efficiency,ਅਸਮੁਸ਼ੀ ਕੁਸ਼ਲਤਾ
Assimilatory root,ਅਸਮਿਲੈਲੀਅਲ ਰੂਟ
Assisted reproductive technique,ਸਹਾਇਤਾ ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲੀ ਤਕਨੀਕ
Association area,ਐਸੋਸੀਏਸ਼ਨ ਖੇਤਰ
Associative symbiosis,ਐਸੋਸੀਏਟਿਵ ਚਿੰਨ੍ਹ
Assortment and recombination,ਉਲਟਾ ਅਤੇ ਲੈਸਸ਼ਨ
Assortment of factor,ਕਾਰਕ ਦੀ ਉਲੰਘਣਾ
Astacus,ਐਸਟੈਕਸ
Asteraceae,ਅਸਤੇਰੇਸੀ
Asterales,Aseterales
Asteroid,ਅਸਾਧਾਰਣ
Asthma,ਦਮਾ
Astragalus gummifer,ਅਸਟ੍ਰੌਲਸ ਗਮਮੀਫਾਇਰ
Astral spindle pole,ਸੂਟ੍ਰਲ ਸਪਿੰਡਲ ਖੰਭੇ
Astronomer,ਖਗੋਲ ਵਿਗਿਆਨੀ
Asymmetric karyotype,ਅਸਮੈਟ੍ਰਿਕ ਕੈਰੀਓਟਾਈਪ
Asymmetrical,ਅਸਮੈਟ੍ਰਿਕਲ
Atheromatous,ਐਥਰੋਮੋਮੋਟਸ
Atherosclerosis,ਐਥੀਰੋਸਕਲੇਰੋਟਿਕ
Atherosclerotic plaque,ਐਥੀਰੋਸਕਲੇਰੋਟਿਕ ਪਲੇਕ
Atlas,ਐਟਲਸ
Atlas vertebra,ਐਟਲਸ ਵਰਟੀਬਰਾ
Atmosphere,ਵਾਤਾਵਰਣ
Atmospheric,ਵਾਯੂਮੰਡਲ
Atmospheric inputs,ਵਾਯੂਮੰਡਲ ਦੇ ਉਪਕਰਣ
Atomic force microscope,ਪਰਮਾਣੂ ਤਾਕਤ ਮਾਈਕਰੋਸਕੋਪ
Atom,ਐਟਮ
ATP ase,Atp ase
Atrial contraction,ਐਟਰੀਅਲ ਸੁੰਗੜਨ
Atrial fibrillation,ਐਟਰੀਅਲ ਫਾਈਬ੍ਰਿਲੇਸ਼ਨ
Atrial natriuretic factor (ANF),ਐਟਲਿਕ ਨਟ੍ਰਿ su ਫ ਫੈਕਟਰ (ਏ ਐਨ ਐਫ)
Atrial node,ਐਟਰੀਅਲ ਨੋਡ
Atrial systole,ਐਟਿਅਲ ਈਸਟੋਲ
Atrioventricular node,ਐਟਰੀਓਵੈਂਟ੍ਰਿਕੂਲਰ ਨੋਡ
Atrioventricular valve,ਐਟਰੀਓਵੈਂਟ੍ਰਿਕੂਲਰ ਵਾਲਵ
Atrium (peatria),ਐਟ੍ਰੀਅਮ (ਮੋਟੀਰੀਆ)
Atrium (peatria),ਐਟ੍ਰੀਅਮ (ਮੋਟੀਰੀਆ)
Atropa belladonna,ਐਟੋਰੋਸਾ ਬੇਲਾਡੋਨਾ
Atrophy,ਸ਼ੋਸ਼ਣ
Atropine alkaloid,ਐਟ੍ਰੋਪਾਈਨ ਐਲਕਾਲਾਇਡ
Attachment plate,ਅਟੈਚਮੈਂਟ ਪਲੇਟ
Auditory cortex,ਆਡਿਟਟਰੀ ਕੋਰਟੇਕਸ
Aulosira,Uloseira
Auricle (auricula),ਅੌਰਲਿਕ (ਅੰਨਿਕੁਲਾ)
Auricle (auricula),ਅੌਰਲਿਕ (ਅੰਨਿਕੁਲਾ)
Auricle (auricula),ਅੌਰਲਿਕ (ਅੰਨਿਕੁਲਾ)
Auricle (auricula),ਅੌਰਲਿਕ (ਅੰਨਿਕੁਲਾ)
Australopithecines,ਆਸਟਰੇਲਿਓਪੀਟੀਕੇਨਸ
Autecology,ਅਨਾਜ
Automated DNA sequencer,ਸਵੈਚਾਲਿਤ ਡੀ ਐਨ ਏ ਸੀਕੁਇੰਸਰ
Autopolyploid,ਆਟੋਪਲਿਪਲਾਈਡ
Autoanalyser,ਆਟੋਮੈਟੇਲਸਰ
Autogamy,ਆਟੋਗ੍ਰਾਮ
Autogamy,ਆਟੋਗ੍ਰਾਮ
Autograft,ਆਟੋਗ੍ਰਾਫਟ
Autoimmune disease,ਸਵੈ-ਇਮਿਜਨ ਬਿਮਾਰੀ
Automobile exhaust,ਆਟੋਮੋਬਾਈਲ ਐਗਜ਼ਸਟ
Autonomic (involuntary) nervous system,ਆਟੋਨੋਮਿਕ (ਅਣਇੱਛਤ) ਦਿਮਾਗੀ ਪ੍ਰਣਾਲੀ
Autophagic lysosome,ਆਟੋਫਿਕ ਲਾਇਸੋਸੋਮ
Autoploid,ਆਟੋਪਲੋਇਡ
Autopodium,ਆਟੋਪੋਡਿਅਮ
Autopolyploid,ਆਟੋਪਲਿਪਲਾਈਡ
Autosomal chromorome,ਆਟੋਸੋਮਲ ਕ੍ਰੋਮੋਰੋਮ
Autosomal gene,ਆਟੋਸੋਮਲ ਜੀਨ
Autosome,ਆਟੋਸੋਮ
Autotetraploid,ਆਟੋਟੇਟਰਪਲੋਇਡ
Autotomy,ਆਟੋਟਮੀ
Autotriploid variety,ਆਟੋਟ੍ਰਿਪਲਾਈਡ ਕਿਸਮਾਂ
Autotroph,ਆਟੋਟ੍ਰੋਫ
Autumn wood,ਪਤਝੜ ਦੀ ਲੱਕੜ
Auxanograph,ਏਯੂਕਸਨੋਗ੍ਰਾਫ
Auxanometer,Auxanometer
Auxetic growth,Auxtic ਵਾਧਾ
Auxin,Auxin
Auxotroph,Auxotrof
A V bundle,ਇੱਕ ਵੀ ਬੰਡਲ
Aves,Aves
Avicennia,ਐਵੀਸਨੀਆ
Awn,Awn
Axial skeleton,ਐਕਸਿਅਲ ਸਕੈਲਟਨ
Axile,ਧੁਰਾ
Axillary bud,Axillary ਮੁਕੁਲ
Axillary,ਐਕਸੀਲਰੀ
Axis vertebra,ਐਕਸਿਸ ਵਰਟੀਬਰਾ
Axon,ਐਕਸਨ
Axonal membrane,ਐਕਸੋਨਲ ਝਿੱਲੀ
Axonally,ਧੁਨੀ
Axoneme,ਐਕਸੋਨਮ
Azospirillum,ਅਜ਼ੀਸਪਿਰਿਲਮ
Azotobacter,ਅਜ਼ੋਟੋਬੈਟਰ
Azygous vein,ਅਜ਼ੀਘਰ ਨਾੜੀ
Bacillus anthracis,ਬੇਸਿਲਸ ਐਂਥਰੇਸਿਸ
Bacillus thuringiensis (Bt),ਬੈਡੀਸ ਥਿਨੀਨਸਿਸ (ਬੀਟੀ)
Bacillus,ਬੈਸੀਲਸ
Bacteria,ਬੈਕਟੀਰੀਆ
Bacterial,ਬੈਕਟੀਰੀਆ
Bacterial artificial chromosome (BAC),ਬੈਕਟਰੀਆ ਨਕਲੀ ਕ੍ਰੋਮੋਸੋਮ (ਬੈਕ)
Bacterial pathogen,ਬੈਕਟਰੀਆ ਜਰਾਸੀਮ
Bacterial plasma membrane,ਬੈਕਟਰੀਆ ਪਲਾਜ਼ਾ ਝਿੱਲੀ
Bacterial strain,ਬੈਕਟਰੀਆ ਦੇ ਦਬਾਅ
Bacteriological,ਬੈਕਟੀਰੀਆ ਸੰਬੰਧੀ
Bacteriological nomenclature,ਬੈਕਟੀਰੀਅਲ ਨਾਮਕਰਨ
Bacteriophage,ਬੈਕਟੀਰਿਓਫੇਜ
Bacterium,ਬੈਕਟੀਰੀਆ
Baculovirus,ਬੈਕੂਲੋਵਾਇਰਸ
Bagging,ਬੈਗਿੰਗ
Balaenoptera,ਬਾਲੋਪ੍ਰਟਾ
Balanced polymorphism,ਸੰਤੁਲਿਤ ਪੌਲੀਮੋਰਫਿਜ਼ਮ
Balancing selection,ਸੰਤੁਲਨ ਚੋਣ
Balanoglossus,ਬਾਲਨੋੋਗਲੋਸਸ
Balanus,ਬਾਲਨੁਸ
Balausta,ਬਾਲੋਤਾ
Ball and socket joint,ਬਾਲ ਅਤੇ ਸਾਕਟ ਜੋੜ
Balloon catherization,ਗੁਬਾਰਾ ਕੈਥਰੀਟਾਈਕੂ
Bam H I,ਬਾਮ ਐਚ ਆਈ
Bamboo-shoot,ਬਾਂਸ-ਸ਼ੂਟ
Banded anteater,ਬੈਂਡਡ ਐਂਟੀਟਰ
Banding technique,ਬੈਂਡਿੰਗ ਤਕਨੀਕ
Barbiturate,ਬਾਰਬੰਦ
Bare rock,ਨੰਗੇ ਚੱਟਾਨ
Barrier,ਬੈਰੀਅਰ
Bark,ਸੱਕ
Barnacle,ਰੁਕਾਵਟ
Basal body,ਬੇਸਲ ਬਾਡੀ
Basal cover,ਬੇਸਲ ਕਵਰ
Basal ganglion,ਬੇਸਲ ਗੈਂਗਲੀਅਨ
Basal pad,ਬੇਸਲ ਪੈਡ
Base,ਅਧਾਰ
Base pair,ਅਧਾਰ ਜੋੜਾ
Basement membrane,ਬੇਸਮੈਂਟ ਝਿੱਲੀ
Basidiocarp,ਬੇਸਿਡਿਓਕਾਰੈਪ
Basidiomycetes,ਬੇਸਿਡਿਓਮਾਈਸਾਈਟਸ
Basidiospore,ਬੇਸਿਡੀਓਸਪੋਰ
Basidium,ਬੇਸਿਡਿਅਮ
Basifixed,ਬੇਸਿਫਿਕਸਡ
Basilar membrane,ਬਾਸਲਰ ਵਾਬਲ
Basipetal internode order,ਬਾਸਿਪਟਲ ਇੰਟਰਨੋਡ ਆਰਡਰ
Basophil,ਬਾਸੋਫਿਲ
Basophilic,ਬਾਸੋਫਿਲਿਕ
Batesian mimicry,ਹਿਸਟੀਅਨ ਨਕਲ
Bath sponge,ਇਸ਼ਨਾਨ ਸਪੰਜ
Bath sponge,ਇਸ਼ਨਾਨ ਸਪੰਜ
Bauhinia,Bauhinia
Beat,ਕੁੱਟਿਆ
Beehive,ਮਧੂ ਮੱਖੀ
Beewax,ਮਧੂ
Begonia,ਬੇਗੋਨਿਆ
Behavioural adaptation,ਵਿਵਹਾਰ ਅਨੁਕੂਲਤਾ
Bel,ਬੇਲ
Belladonna,ਬੇਲਾਡੋਨਾ
Benign tumour,ਸੁਹਜ ਟਿ or ਮਰ
Benthic,ਬਰਥਿਕ
Benzene hexachloride (BHC),ਬੈਂਜਾਨ ਹੇਕਸਾਥੋਰਾਈਡ (ਬੀਐਚਸੀ)
Benzene,ਬੈਂਜਿਨ
Berenil,Berenil
Berry,ਬੇਰੀ
Beta diversity,ਬੀਟਾ ਵਿਭਿੰਨਤਾ
Betula,Betula
B-globin,ਬੀ-ਗ੍ਰੇਬਿਨ
Bhang,ਭੰਗ
Bhetki,ਬਥੇਕਿਕੀ
B-horizon,ਬੀ-ਦੂਰੀ
Bicarbonate,ਬਾਈਕਾਰਬੋਨੇਟ
Bicarpellary,ਬਿਕਰਚਾਈ
Bicarpellatae,ਬਾਇਆਪੈਲਟਾ
Biceps,ਬਾਈਸੈਪਸ
Biconcave,ਬਿਕੋਨੇਕੈਵ
Biconvex,ਬਿਕੋਨਵੈਕਸ
Biconvex-spherical lens,ਬਾਈਕੋਨਵੈਕਸ-ਗੋਲਾਕਾਰ ਲੈਂਜ਼
Bicuspid valve,ਬਿਕਸਪਿਡ ਵਾਲਵ
Bidder's canal,ਬੋਲੀਕਾਰ ਦੀ ਨਹਿਰ
Bidder's organ,ਬੋਲੀਕਾਰ ਦਾ ਅੰਗ
Biennial,ਬਨੀਅਲ
Big Bang theory,ਵੱਡਾ ਬੈਂਗ ਥਿ .ਲ
Bilabiate,ਬਿਲਬੇਟ
Bilateral symmetry,ਦੁਵੱਲੀ ਸਮਮਿਤੀ
Bilateria,ਬਿਲੇਟੀਆ
Bilayer,ਬਿਲੀਅਰ
Bile,ਪਿਤਾਈ
Bile pigment,ਪਾਇਲ ਪਿਗਮੈਂਟ
Bile salt,ਪਿਤ ਲੂਣ
Binary fission,ਬਾਈਨਰੀ ਫਿਸ਼ਨ
Binding fluorochrome,ਬੰਨ੍ਹਣਾ ਫਲੋਰੋਕਰੋਮ
Binding of substrate,ਘਟਾਓਣਾ ਦਾ ਬਾਈਡਿੰਗ
Binocular,ਦੂਰਬੀਨ
Binocular head,ਦੂਰਬੀਨ ਸਿਰ
Binocular vision,ਦੂਰਬੀਨ ਦ੍ਰਿਸ਼ਟੀਕੋਣ
Binomial,ਬਿਨੀਮਾਇਲ
Binomial nomenclature,ਨਾਜ਼ੀਅਲ ਨਾਮਕਰਨ
Binomial system,ਬਿਨੀਮਿਆਲ ਸਿਸਟਮ
Binuleate,ਬਾਈਨਲੈਟ
Bioactive microbial product,ਬਾਇਓਐਕਟਿਵ ਮਾਈਕਰੋਬਾਇਲ ਉਤਪਾਦ
Biochemical pathway,ਬਾਇਓਕੈਮੀਕਲ ਮਾਰਗ
Biochemical reaction,ਬਾਇਓਕੈਮੀਕਲ ਪ੍ਰਤੀਕ੍ਰਿਆ
Biomedical engineering,ਬਾਇਓਮੈਡੀਕਲ ਇੰਜੀਨੀਅਰਿੰਗ
Biosynthetic phase,ਬਾਇਓਸਿਨਥੈਟਿਕ ਪੜਾਅ
Bioweapon agent,ਬਾਇਓਵੈਪਨ ਏਜੰਟ
Bioassay,ਬਾਇਓਸੈ
Biochemical,ਬਾਇਓਕੈਮੀਕਲ
Biochemical autoanalyser,ਬਾਇਓਕੈਮੀਕਲ ਆਟੌਨਲਸਰ
Biochemical characterization,ਬਾਇਓਕੈਮੀਕਲ ਗੁਣ
Biochemical oxygen demand (BOD),ਬਾਇਓਚੇਮਿਕਲ ਆਕਸੀਜਨ ਦੀ ਮੰਗ (ਬੌਡ)
Biochemical pathway,ਬਾਇਓਕੈਮੀਕਲ ਮਾਰਗ
Biochemical taxonomy,ਬਾਇਓਕੈਮੀਕਲ ਟੈਕਨੀਮੀ
Biochemical technique,ਬਾਇਓਕੈਮੀਕਲ ਤਕਨੀਕ
Biochemistry,ਬਾਇਓਕੈਮਿਸਟਰੀ
Biocide,ਬਾਇਓਸਾਈਡ
Biocide residue,ਬਾਇਓਸਾਈਡ ਰਹਿੰਦ-ਖੂੰਹਦ
Biodegradable insecticide,ਬਾਇਓਡੀਗਰੇਡੇਬਲ ਕੀਟਨਾਸ਼ਕ
Biodegradable organic waste,ਬਾਇਓਡੀਗਰੇਡੇਬਲ ਜੈਵਿਕ ਰਹਿੰਦ-ਖੂੰਹਦ
Biodegradable pesticide,ਬਾਇਓਡੀਗਰੇਡੇਬਲ ਕੀਟਨਾਸ਼ਕ
Biodiversity,ਜੈਵ ਵਿਭਿੰਨਤਾ
Bioethics,ਬਾਇਓਥਿਕਸ
Biofertilizer,ਬਾਇਓਫੋਰਟਿਲਾਈਜ਼ਰ
Biofortification,ਬਾਇਓਫੋਰਟੀਫਿਕੇਸ਼ਨ
Biogenesis,ਬਾਇਓਜੀਨੇਸਿਸ
Biogenetic law,ਬਾਇਓਜਨੇਟਿਕ ਕਾਨੂੰਨ
Biogeochemical cycle,ਬਾਇਓਜੀਓਕੈਮੀਕਲ ਚੱਕਰ
Biogeographical region,ਬਾਇਓਜੋਗ੍ਰਾਫਿਕ ਖੇਤਰ
Biogeography,ਬਾਇਓਜੀਗ੍ਰਾਫੀ
Bioinformatics,ਬਾਇਓਇਨਫਾਰਮੈਟਿਕਸ
Biolistic gun (gene gun),ਬਾਇਓਲਿਸਟਿਕ ਬੰਦੂਕ (ਜੀਨ ਗਨ)
Biolistics,ਬਾਇਓਲਿਸਟਿਕਸ
Biological and physical barrier,ਜੀਵ-ਵਿਗਿਆਨਕ ਅਤੇ ਸਰੀਰਕ ਬੈਰੀਅਰ
Biological being,ਜੀਵ-ਵਿਗਿਆਨਕ
Biological chemistry,ਜੀਵ-ਵਿਗਿਆਨਕ ਰਸਾਇਣ
Biological classification,ਜੀਵ-ਵਿਗਿਆਨ ਦਾ ਵਰਗੀਕਰਣ
Biological community,ਜੀਵ-ਵਿਗਿਆਨਕ ਕਮਿ community ਨਿਟੀ
Biological control,ਜੀਵ-ਵਿਗਿਆਨਕ ਨਿਯੰਤਰਣ
Biological diversity,ਜੀਵ-ਵਿਗਿਆਨਕ ਵਿਭਿੰਨਤਾ
Biological evolution,ਜੀਵ-ਵਿਗਿਆਨਕ ਵਿਕਾਸ
Biological farming,ਜੀਵ-ਵਿਗਿਆਨਕ ਖੇਤੀ
Biological legacy,ਜੀਵ-ਵਿਗਿਆਨ ਦੀ ਵਿਰਾਸਤ
Biological magnification,ਜੀਵ-ਵਿਗਿਆਨਕ ਵਿਸਤਾਰ
Biological nitrogen fixation,ਜੀਵ-ਵਿਗਿਆਨਕ ਨਾਈਟ੍ਰੋਜਨ ਨਿਰਧਾਰਨ
Biological pigment,ਜੈਵਿਕ ਰੰਗ
Biological species concept,ਜੀਵ ਵਿਗਿਆਨ ਪ੍ਰਜਮ ਸੰਕਲਪ
Biological system,ਜੀਵ-ਵਿਗਿਆਨ ਪ੍ਰਣਾਲੀ
Biological war (bio-war),ਜੀਵ-ਵਿਗਿਆਨਕ ਯੁੱਧ (ਬਾਇਓ-ਯੁੱਧ)
Biological weapon (bio-weapon),ਜੀਵ-ਵਿਗਿਆਨਕ ਹਥਿਆਰ (ਬਾਇਓ-ਹਥਿਆਰ)
Biologicals,ਜੀਵ-ਵਿਗਿਆਨ
Biologist,ਜੀਵ ਵਿਗਿਆਨੀ
Biology,ਜੀਵ ਵਿਗਿਆਨ
Bioluminescence,Biolumincece
Biomass,ਬਾਇਓਮਾਸ
Biomass fuel,ਬਾਇਓਮਾਸ ਬਾਲਣ
Biome,ਬਾਇਓਮ
Biomedical engineering,ਬਾਇਓਮੈਡੀਕਲ ਇੰਜੀਨੀਅਰਿੰਗ
Biomedical technology,ਬਾਇਓਮੈਡੀਕਲ ਟੈਕਨੋਲੋਜੀ
Biomolecule,ਬਾਇਓਮੋਲੈਕੂਲਕੂਲ
Biopatent,ਬਾਇਓਪੇਟੈਂਟ
Biopharmaceutical,ਬਾਇਓਫਰਮਸੈਟਕਲ
Biophysical,ਜੀਵਨੀ
Biophysics,ਬਾਇਓਫਿਜ਼ਿਕਸ
Biopiracy,ਬਾਇਓਪਰਾਸੀ
Biopotential amplifier,ਬਾਇਓਪੈਟੀਸ਼ੀਰਸ ਐਂਪਲੀਫਾਇਰ
Bioreactor,ਬਾਇਓਰੇਟਰ
Bioremediation,ਬਾਇਓਰੇਮੇਡੀਏਸ਼ਨ
Biosolid,ਬਾਇਓਸੋਲਿਡ
Biosphere resources,BIOSpier ਸਰੋਤ
Biosphere,ਬਾਇਓਸਪੇਅਰ
Biosynthetic pathway,ਬਾਇਓਸਿਨਥੈਟਿਕ ਮਾਰਗ
Biosynthetic phase,ਬਾਇਓਸਿਨਥੈਟਿਕ ਪੜਾਅ
Biosystematics,ਬਾਇਓਸਿਸਟਮੈਟਿਕਸ
Biotechnology,ਬਾਇਓਟੈਕਨਾਲੋਜੀ
Bioterrorism,ਬਾਇਓਟ੍ਰੀਅਰ
Biotic,ਬਾਇਓਟਿਕ
Biotic community,ਬਾਇਓਟਿਕ ਕਮਿ Community ਨਿਟੀ
Biotic factor,ਬਾਇਓਟਿਕ ਫੈਕਟਰ
Biowar,ਬਾਇਓਵਰ
Bioweapon agent,ਬਾਇਓਵੈਪਨ ਏਜੰਟ
Biparous,ਬਾਈਪਾਰਸ
Biphosphoglycerate,ਬਿਪੋਸਫੋਗਲਿਸਰੇਟ
Bipinnate,ਬਿਪਿਨਟ
Bipolar nerve cell,ਬਾਈਪੋਲਰ ਨਰਵ ਸੈੱਲ
Bipolar neuron,ਬਾਈਪੋਲਰ ਨਿ ur ਰੋਨ
Bird,ਪੰਛੀ
Bird flu virus,ਬਰਡ ਫਲੂ ਵਾਇਰਸ
Bisexual,ਲਿੰਗੀ
Bisexual flower,ਦੁਸੀਚ ਦਾ ਫੁੱਲ
Biting and chewing type,ਚੱਕਣ ਅਤੇ ਚਬਾਉਣ ਦੀ ਕਿਸਮ
Bivalent,ਬਾਇਵੇਲੈਂਟ
Bizarre behavior,ਬਿਜ਼ਰ ਵਿਵਹਾਰ
Black berry,ਕਾਲੀ ਬੇਰੀ
Black foot disease,ਕਾਲੇ ਪੈਰ ਦੀ ਬਿਮਾਰੀ
Black rot of crucifer,ਸਲੀਬਿਡਰ ਦਾ ਕਾਲਾ ਸੜਿਆ
Bladder wort,ਬਲੈਡਰ ਵੌਰਟ
Bladder,ਬਲੈਡਰ
Bladderwort,ਬਲੈਡਰਵਰਪੋਰਟ
Bladderworm,ਬਲੈਡਰ ਕੀੜੇ
Blastocole,ਬਲਾਸਕੋਲ
Blastocyst,ਬਲਾਸਟੋਸੈਸਟ
Blastomere,ਬਲਾਸਟੋਮਰੇ
Blastula,ਬਲਾਸਲਾਲਾ
Blended,ਮਿਲਾਇਆ
Blind sac,ਅੰਨ੍ਹੀ
Blind spot,ਅੰਨ੍ਹੇ ਸਥਾਨ
Blood clotting factor,ਖੂਨ ਦੇ ਜੰਮ ਦਾ ਕਾਰਕ
Blood corpuscle,ਖੂਨ ਦੇ ਲਾਸ਼
Blood flow,ਖੂਨ ਦਾ ਵਹਾਅ
Blood group,ਬਲੱਡ ਗਰੁੱਪ
Blood serum,ਬਲੱਡ ਸੀਰਮ
Blood vessel,ਖੂਨ ਦੇ ਕੰਮਾ
Bloodstream,ਖੂਨ ਦੀ ਧਾਰਾ
Blotting,ਧੱਕਾ
Blue baby syndrome,ਨੀਲੇ ਬੱਚੇ ਸਿੰਡਰੋਮ
Blue berry,ਬਲੂਬੈਰੀ
Blue green algae,ਨੀਲੀ ਹਰੇ ਐਲਗੀ
Blue revolution,ਨੀਲਾ ਇਨਕਲਾਬ
Blue whale,ਨੀਲੀ ਵ੍ਹੇਲ
Blue end ligation,ਨੀਲੀ ਅੰਤ ਦਾ ਖੰਡ
Blurring of vision,ਨਜ਼ਰ ਦਾ ਧੁੰਦਲਾ
Bobcat,ਬੌਬਕੈਟ
Body,ਸਰੀਰ
Body (somatic) cell,ਸਰੀਰ (ਸੋਮੈਟਿਕ) ਸੈੱਲ
Body fluid,ਸਰੀਰ ਦਾ ਤਰਲ
Boerhaavia,ਬੋਫਰੀਆਵੀਆ
Bog,ਬੋਗ
Boll worm,ਬੁਲ ਕੀੜਾ
Bolus,ਬੋਲਸ
Bomb caloriometer,ਬੰਬ ਕੈਲੀਓਰੀਮੀਟਰ
Bombay duck,ਬੰਬੇ ਡਕ
Bombyx,ਬੌਮੈਕਸ
Bone marrow,ਬੋਨ ਮੈਰੋ
Bonellia,ਬੋਨਲਿਆ
Bony labyrinth,ਬੋਨੀ ਭੁਲੱਕੜ
Bony structure,ਹੱਡੀ structure ਾਂਚਾ
Book gill,ਕਿਤਾਬ ਗਿੱਲ
Bordered pit,ਬਰੀਡਰਡ ਟੋਏ
Botanical,ਬੋਟੈਨੀਕਲ
Botanical garden,ਬੋਟੈਨੀਕਲ ਬਾਗ਼
Botanical nomenclature,ਬੋਟੈਨੀਕਲ ਨਾਮਕਲਾਚਰ
Botanist,ਬੋਟੈਨਿਸਟ
Botany,ਬੋਟਨੀ
Bottleneck effect,Bottlneck ਪ੍ਰਭਾਵ
Bottom dweller,ਥੱਲੇ ਡਵਾਈਲਰ
Bottom dwelling,ਤਲ ਨਿਵਾਸ
Bougainvillea,ਬੌਗੇਨਵਿਲੇਸਾ
Bowman capsule,ਬੋਮੈਨ ਕੈਪਸੂਲ
Bowman's gland,ਬੋਮਨ ਦੀ ਗਲੈਂਡ
Bracket fungi,ਬਰੈਕਟ ਫੰਜਾਈ
Bract,ਬਰੇਕਟ
Bracteate,ਬ੍ਰੈਕਟੇਟ
Bracteolate,ਬ੍ਰੈਕਟੀਲੇਟ
Bracteole,ਬ੍ਰੈਕਟੋਲ
Brain,ਦਿਮਾਗ
Brain box,ਦਿਮਾਗ ਦਾ ਬਕਸਾ
Brain dead,ਦਿਮਾਗ ਮਰੇ
Brain ganglion,ਦਿਮਾਗ ਦੀ ਗੈਂਗਲੀਅਨ
Brain stem,ਦਿਮਾਗੀ ਸਟੈਮ
Branching,ਸ਼ਾਖਾ
Branchiostoma,ਸ਼ਾਖਾ
Brazzein,ਬ੍ਰਜ਼ਾਈਨ
Bread mould,ਰੋਟੀ ਮੋਲਡ
Breast milk,ਛਾਤੀ ਦਾ ਦੁੱਧ
Breeder,ਬ੍ਰੀਡਰ
Breeding biology,ਪ੍ਰਜਨਨ ਜੀਵ ਵਿਗਿਆਨ
Brewer's yeast,ਬਰੂਅਰ ਦਾ ਖਮੀਰ
Bridge,ਬ੍ਰਿਜ
Bright field microscope,ਚਮਕਦਾਰ ਖੇਤਰ ਮਾਈਕਰੋਸਕੋਪ
Brittle star,ਭੁਰਭੁਰਾ ਸਟਾਰ
Broad bean,ਬ੍ਰੌਡ ਬੀਨ
Broccoli,ਬ੍ਰੋ CC ਓਲਿ
Bronchiole,ਬ੍ਰੋਂਚਿਓਲ
Bronchitis,ਸੋਜ਼ਸ਼
Bronchodilator drug,ਬ੍ਰੌਨਕੋਡਿਲਟਰ ਦਵਾਈ
Brood,ਬਰੂਦ
Brood,ਬਰੂਦ
Brood parasitism,ਬ੍ਰੋਡ ਪਰਜੀਵੀ
Brood pouch,ਬ੍ਰੂਡ ਪਾਉਚ
Broth,ਬਰੋਥ
Brown bear,ਭੂਰੇ ਰਿੱਛ
Brown rust,ਭੂਰੇ ਜੰਗਾਲ
Browser,ਬਰਾ ser ਜ਼ਰ
Brush-border ciliated epithelium,ਬੁਰਸ਼-ਬਾਰਡਰ ਸਿਮਟੀਅਮ
