Hindi,English
निर्देशांक समतल,coordinate plane
निर्देशांक,coordinates
"निर्देशांक पद्‌धति, निर्देश तंत्र",coordinate system
कोपर्निकस-निकाय,Copernican system
समतलीय,Coplanar
समतलीय बल,coplanar forces
समतलीयता,coplanarity
असहभाज्य संख्या,coprime numbers
"संशोधन गुणक, संशुद्‌धिगुणक",correction factor
सही हल,correct solution
सहसंबंध,correlation
सहसंबंध गुणांक,correlation coefficient
सहसंबंध आरेख,correlation diagram
सहसंबंध फलन,correlation function
"सहसंबंध आव्यूह, सहसंबंध मैट्रिक्स",correlation matrix
सहसंबंधानुपात,correlation ratio
सहसंबंध-चित्र,correlogram
सहसंबंध-चित्र विश्लेषण,correlogram analysis
"संगत होना, तदनुरूपी होना",correspond
संगति-नियम,correspondence principle
संगत कोण,corresponding angle
संगत पार्श्व,corresponding side
सहसमुच्चय,coset
"कोसाइन, कोटिज्या",cosine
कोटिज्या नियम,cosine law
लागत विश्लेषण,cost analysis
लागत अधिकतमीकरण,cost maximization
गणनीयता-अभिगृहीत,countability axiom
गणनीय,countable
गणनीय योज्यता,countable additivity
गणनीय आधार,countable base
गणनीय आधार,countable basis
गणनीय समुच्चय,countable set
गणनीयतः अनंत,countably infinite
" गणित्र , फलक, काउंटर",counter
वामावर्त अपसव्य,counter clockwise
प्रत्युदाहरण,counter example
सहप्रसरण,covariance
सहप्रसरण नियम,covariance law
सहप्रसरण आव्यूह,covariance matrix
