Gujarati,Assamese
સંદર્ભ કૉલ,ৰেফাৰেন্স কল
સન્માન કૉલ,সন্মানীয় আহ্বান
ચલ કોલ,ভেৰিয়েবল কল
આમંત્રણ દ્વાર,আমন্ত্ৰণ গেট
"1. રદ કરો, 2. રદ કરો","1. বাতিল কৰক, 2. বাতিল কৰক"
રદબાતલ બટન,বাতিল বুটাম
"1. નિર્ધારિત, 2. કેનોનિકલ","১.নিৰ্দিষ্ট কৰা, ২. কেননিক"
પ્રમાણભૂત સ્વરૂપ,কেননিক ৰূপ
ક્ષમતા,সক্ষমতা
ક્ષમતા યાદી,ক্ষমতা তালিকা
"1. ક્ષમતા, 2. હોલ્ડિંગ","১.সামৰ্থ্য, ২. ধৰি ৰখা"
કેપ્સ લોક કી,caps লক চাবি
"1.કાર્ડ, 2. શીટ","১.কাৰ্ড, ২. চাদৰ"
કાર્ડ રીડર,কাৰ্ড ৰিডাৰ
પ્રાધાન્ય,প্ৰাধান্য
વાહક,বাহক
વાહક બેન્ડ,বাহক বেণ্ড
વાહક લોડ,বাহক বোজা
વાહક સંકેત,বাহক সংকেত
વાહક તરંગ,বাহক তৰংগ
હાંસલ કર્યું,লাভ কৰা হৈছে
સ્કોર હાંસલ કર્યો,স্ক’ৰ লাভ কৰা হৈছে
ધ્વજ હાંસલ કર્યો,অৰ্জন কৰা পতাকা
"1.કાર્ટિજ ડિસ્ક, 2.કાર્ટ્રિજ ડિસ્ક","1.কাৰটিজ ডিস্ক, 2.কাৰটিজ ডিস্ক"
"1. કાસ્કેડ, 2. કાસ્કેડ","1. কেছকেড, 2. কেছকেড"
કેસ,ঘটনা
કેથોડ-રે-ટ્યુબ (CRT),কেথ&#39;ড-ৰে-টিউব (CRT)
કેથોડ રે ટ્યુબ (સીઆરટી) કેથોડ રે ટ્યુબ,কেথ’ড ৰে টিউব (CRT) কেথ’ড ৰে টিউব
સીડી રોમ ડિસ્ક ડ્રાઇવ,cd rom ডিস্ক ড্ৰাইভ
કોષ,কোষ
સેલ એનિમેશન,কোষ এনিমেচন
સેલ્યુલર ફોન,চেলুলাৰ ফোন
"1. સેન્ટ્રલ મેમરી, 2. કેન્દ્રીય મેમરી","১.কেন্দ্ৰীয় স্মৃতি, ২. কেন্দ্ৰীয় স্মৃতিশক্তি"
સેન્ટ્રલ પ્રોસેસિંગ યુનિટ (CPU),কেন্দ্ৰীয় প্ৰক্ৰিয়াকৰণ একক (CPU)
કેન્દ્રીયકૃત સિસ્ટમ,কেন্দ্ৰীভূত ব্যৱস্থা
પ્રમાણિત ટેપ,প্ৰমাণীকৃত টেপ
સાંકળ,শিকলি
"1. શ્રેણી ડેટા, 2. શ્રેણી સામગ્રી","1.series ডাটা, 2.series বিষয়বস্তু"
સાંકળ કડી,শৃংখল সংযোগ
સાંકળ,চেইনিং
"1.ચેનલ, 2.ચેનલ","১.চেনেল, ২.চেনেল"
"1.ચેનલ વ્યસ્ત ટોન, 2.ચેનલ વ્યસ્ત ટોન","1.চেনেল ব্যস্ত টোন, 2.চেনেল ব্যস্ত টোন"
"1.ચેનલ ક્ષમતા, 2.ચેનલ ક્ષમતા","1.চেনেল ক্ষমতা, 2.চেনেল ক্ষমতা"
"1.ચેનલ કંટ્રોલર, 2.ચેનલ કંટ્રોલર","1.চেনেল নিয়ন্ত্ৰক, 2.চেনেল নিয়ন্ত্ৰক"
"1. ચેનલ ભૂલ, 2.ચેનલ ભૂલ","1. চেনেল ত্ৰুটি, 2.চেনেল ত্ৰুটি"
"1.ચેનલ પ્રોગ્રામ, 2.ચેનલ પ્રોગ્રામ","১.চেনেল প্ৰগ্ৰেম, ২.চেনেল প্ৰগ্ৰেম"
"1.ચેનલ વિશ્વસનીયતા, 2.ચેનલ વિશ્વસનીયતા","1.চেনেল নিৰ্ভৰযোগ্যতা, 2.চেনেল নিৰ্ভৰযোগ্যতা"
"1.ચેનલ સેટ, 2.ચેનલ સેટ","1.চেনেল ছেট, 2.চেনেল ছেট"
પ્રતીક,প্ৰতীক
"1.કેરેક્ટર કોડ, 2. અક્ષર કોડ","১.আখৰৰ ক&#39;ড, ২. আখৰৰ ক&#39;ড"
અક્ષર કી,আখৰৰ চাবি
પાત્ર વાચક,চৰিত্ৰ পাঠক
"1. પ્રતીકનું કદ, 2. પ્રતીકનું કદ","১.প্ৰতীকৰ আকাৰ, ২.প্ৰতীকৰ আকাৰ"
ચિત્રાત્મક,চিত্ৰকল্প
"1.ચેસીસ, 2.ચેસીસ","১.চেছিছ, ২.চেছিছ"
બીટ તપાસો,বিট পৰীক্ষা কৰক
ચેક પોઈન્ટ,চেক পইণ্ট
કુલ તપાસો,মুঠ পৰীক্ষা কৰক
શબ્દ તપાસો,শব্দ পৰীক্ষা কৰক
ચિપ,চিপ
ચિપ સેટ,চিপ চেট
"1.પસંદ કરો, 2.પસંદ કરો","1.বাছি লোৱা, 2.বাছি লোৱা"
મૂળાક્ષરો પ્રમાણે,বৰ্ণানুক্ৰমে
"1.સફર, 2. શૂન્ય, 3. નાવિક","১.ছাফাৰ, ২. শূন্য, ৩. নাৱিক"
સર્કિટ,বৰ্তনী
વર્તુળ યાદી,বৃত্ত তালিকা
સેરેસ,চেৰেছ
ઉલ્લેખ,উল্লেখ
"1.શ્રેણી, 2.વર્ગ","1.শ্ৰেণী, 2.শ্ৰেণী"
વર્ગ ચલ,ক্লাছ ভেৰিয়েবল
વર્ગીકરણ,শ্ৰেণীবিভাজন
સફાઈ,স্ক্যাভেঞ্জিং
સાફ કરેલ વિસ્તાર,ক্লিয়াৰ কৰা অঞ্চল
"1. સિસ્ટમ સાફ કરો, 2. ચેનલ સાફ કરો","1. চিস্টেম পৰিষ্কাৰ কৰক, 2. চেনেল পৰিষ্কাৰ কৰক"
દબાવો,টিপক
"1. ગ્રાહક, 2. ગ્રાહક","১.গ্ৰাহক, ২. গ্ৰাহক"
"1.ક્લાયન્ટ સર્વર, 2.ક્લાયન્ટ સર્વર","1.ক্লায়েন্ট চাৰ্ভাৰ, 2.ক্লায়েন্ট চাৰ্ভাৰ"
ગ્રાહક સ્ટબ,গ্ৰাহকৰ ষ্টাব
કાપવાની કળા,শ্বিয়াৰিং আৰ্ট
ઉતારવાની કલા પુસ્તકાલય,শ্বিয়াৰিং আৰ্ট লাইব্ৰেৰী
ક્લિપ બોર્ડ,ক্লিপ বৰ্ড
ક્લિપર,ক্লিপাৰ
ક્લિપર ચિપ,ক্লিপাৰ চিপ
જૂથ,ফৈদ
"1.ઘડિયાળ, 2. કેલાડ","1.ৱাচ, ২. calad"
ઘડિયાળ ચક્ર,ঘড়ীৰ চক্ৰ
ઘડિયાળની આવર્તન,ঘড়ীৰ কম্পাঙ্ক
કલાદ હાર્ડવેર,কালাদ হাৰ্ডৱেৰ
કલાદ સ્પાન્ડ,কালাদ স্পেণ্ড
ઘડિયાળની ઝડપ,ঘড়ীৰ গতি
સમય સુમેળ,সময় সমন্বয়
ઘડિયાળની ટીક,ঘড়ীৰ টিক
ક્લોન,ক্ল&#39;ন
બંધ,বন্ধ কৰা
ક્લોઝ્ડ સર્કિટ ટીવી (CCTV),বন্ধ চাৰ্কিট টিভি (চিচিটিভি)
વર્ણન,বিৱৰণ
"1.ક્લાઉડ કમ્પ્યુટિંગ, 2.ક્લાઉડ કમ્પ્યુટિંગ","১.ক্লাউড কম্পিউটিং, ২.ক্লাউড কম্পিউটিং"
ટોળું,মুঠি
"1.કવર્ડ કાર્ડ, 2. કોટેડ શીટ","১.আবৃত কাৰ্ড, ২. আৱৰণযুক্ত শ্বীট"
કોટેડ કાગળ,আৱৰণযুক্ত কাগজ
કોક્સિયલ,সমাক্ষীয়
કો - એક્ષેલ કેબલ,সমাক্ষীয় কেবল
કોડાસિલ,কোডাচিল
"1.કોડ, 2.કોડ","১.কোড, ২.কোড"
"1. કોડ જનરેટર, 2. કોડ જનરેટર","1. ক&#39;ড জেনেৰেটৰ, 2. ক&#39;ড জেনেৰেটৰ"
કોડ પેજ,ক&#39;ড পৃষ্ঠা
"1.કોડ શબ્દ, 2.કોડ શબ્દ","১.কোড শব্দ, ২.কোড শব্দ"
"1.કોડર, 2.કોડર","১.কোডাৰ, ২.কোডাৰ"
"1. એન્કોડિંગ ટેસ્ટ, 2. કોડિંગ ટેસ્ટ","1. এনকোডিং পৰীক্ষা, 2. ক&#39;ডিং পৰীক্ষা"
એન્કોડિંગ ફોર્મ,এনকোডিং ফৰ্ম
"1. એન્કોડિંગ શીટ, 2. કોડિંગ શીટ","1. এনকোডিং শ্বীট, 2. ক&#39;ডিং শ্বীট"
ગુણાંક,সহগ
સંયોગ,সংহতি
"1.કોલ્ડ બૂટ, 2.કોલ્ડ સ્ટાર્ટ","1.কল্ড বুট, 2.কল্ড ষ্টাৰ্ট"
ઠંડી શરૂઆત,ঠাণ্ডা আৰম্ভণি
મદદ,সহযোগ
પતન,পতন হোৱা
"1.ઇન્કોર્પોરેશન, 2.કોન્કેટનેટ","১.সংলগ্নকৰণ, ২.সংযুক্ত কৰা"
"1.અનુક્રમિત ટેપ,2. કૉલેટ ટેપ","1.সূচীভুক্ত টেপ, 2. callet টেপ"
અથડામણ,সংঘৰ্ষ
કોલોન,বৃহদান্ত্ৰ
"1.અક્ષરો, 2.રંગો","১.আখৰ, ২.ৰং"
રંગ સંતૃપ્તિ,ৰঙৰ পৰিপূৰকতা
રંગ ટેબલ,ৰঙৰ টেবুল
આધારસ્તંભ,স্তম্ভ
સંયોજન,সংমিশ্ৰণ
સંયુક્ત બોક્સ,কম্পোজিট বাকচ
"1.command, 2.command","১.আদেশ, ২.আদেশ"
આદેશ બટન,কমাণ্ড বুটাম
આદેશ યાદી,কমাণ্ড তালিকা
ટિપ્પણી,টোকা
"1. પ્રતિબદ્ધતા, 2. પ્રતિબદ્ધતા","১/ প্ৰতিশ্ৰুতি, ২/ প্ৰতিশ্ৰুতি"
વસ્તુ,বস্তু
કોમન બિઝનેસ ઓરિએન્ટેડ લેંગ્વેજ (COBOL),সাধাৰণ ব্যৱসায়মুখী ভাষা (COBOL)
સામાન્ય ભૂલ,সাধাৰণ ভুল
સામાન્ય ભાષા,সাধাৰণ ভাষা
"1.સામાન્ય નામ, 2. સામાન્ય દિનચર્યા","১.সাধাৰণ নাম, ২. স্বাভাৱিক ৰুটিন"
કોમ્યુનિકેશન્સ,যোগাযোগ
સંચાર લાઇન,যোগাযোগ লাইন
સંચાર મોડ,যোগাযোগ ধৰণ
"1. કોમ્યુનિકેશન નેટવર્ક, 2. કોમ્યુનિકેશન નેટવર્ક","1. যোগাযোগ নেটৱৰ্ক, 2. যোগাযোগ নেটৱৰ্ক"
સંચાર પરિમાણ,যোগাযোগ প্ৰাচল
સંચાર વ્યવસ્થા,যোগাযোগ ব্যৱস্থা
કોમ્પેક્શન,সংকোচন
કોમ્પ્રેસર,কম্প্ৰেছাৰ
કમ્પ્રેશન ટ્રાન્સમિશન,কম্প্ৰেছন ট্ৰেন্সমিছন
કંપની નેટવર્ક,কোম্পানী নেটৱৰ্ক
સરખામણી કસોટી,তুলনামূলক পৰীক্ষা
"1. સુસંગતતા, 2. સુસંગતતા","১.সামঞ্জস্যতা, ২.সামঞ্জস্যতা"
સુસંગત,উপযুক্ত
સંકલન,সংকলন
સંકલન અને અમલ,সংকলন আৰু নিষ্পাদন
"1.કમ્પાઇલર, 2.પ્રોગ્રામ ટ્રાન્સફર","1.কম্পাইলাৰ, 2.প্ৰগ্ৰেম ট্ৰেন্সফাৰ"
કમ્પાઇલર ભાષા,কম্পাইলাৰ ভাষা
પૂરક,পৰিপূৰক
