Bengali,Odiya
অ্যাকোস্টিক রেডিওমিটার,ଆକାଶବାଣୀ ରେଡିଓମିଟର |
শাব্দ প্রতিক্রিয়া,ଆକାଶବାଣୀ ପ୍ରତିକ୍ରିୟା |
অ্যাকোস্টিক পারস্পরিক তত্ত্ব,ଆକାଶବାଣୀ ପ୍ରତିକ୍ରିୟା ଥିଓରେମ୍ |
শাব্দ হ্রাস ফ্যাক্টর,ଶବ୍ଦ ହ୍ରାସ କାରକ |
শাব্দ প্রতিফলন সহগ,ଆକାଶବାଣୀ ପ୍ରତିଫଳନ କୋଏଫିସିଏଣ୍ଟ୍ |
শাব্দ প্রতিসরণ,ଆକାଶବାଣୀ ପ୍ରତିଫଳନ |
শাব্দ প্রতিরোধের,ଆକାଶବାଣୀ ପ୍ରତିରୋଧ |
শাব্দ প্রতিক্রিয়া,ଆକାଶବାଣୀ ପ୍ରତିକ୍ରିୟା |
শাব্দ বিচ্ছুরণ,ଆକାଶବାଣୀ ବିଛାଇବା |
শ্রবণ বিন্দু,ଶ୍ରବଣ ବିନ୍ଦୁ |
শাব্দিক অনমনীয়তা,ଶବ୍ଦର ଦୃ id ତା |
শাব্দ ব্যবস্থা,ଶବ୍ଦ ପ୍ରଣାଳୀ |
শাব্দ থার্মোমিটার,ଆକାଶବାଣୀ ଥର୍ମୋମିଟର |
শাব্দ বেগ,ଆକାଶବିକ ବେଗ |
শব্দ - তরঙ্গ,ଶବ୍ଦ ତରଙ୍ଗ
শাব্দিক,ଶବ୍ଦ
শব্দ শোষণ সহগ,ଶବ୍ଦ ଅବଶୋଷଣ କୋଏଫିସିଏଣ୍ଟ୍ |
শব্দ শোষণ উপাদান,ଶବ୍ଦ ଅବଶୋଷଣ ଉପାଦାନ |
শাব্দ সার্কিট,ଆକାଶବାଣୀ ସର୍କିଟ |
শাব্দ প্রতিক্রিয়া,ଆକାଶବାଣୀ ପ୍ରତିକ୍ରିୟା |
শাব্দ বিলম্ব লাইন,ଶବ୍ଦ ବିଳମ୍ବ ରେଖା |
শাব্দ বিকৃতি,ଶବ୍ଦ ବିକୃତି |
শাব্দিক ধ্বনিবিদ্যা,ଆକାଶବାଣୀ ଆକାଶବାଣୀ |
শাব্দ ফিল্টার,ଶବ୍ଦ ଫିଲ୍ଟର୍ |
শব্দের সংরোধ*,ଶବ୍ଦଗତ ପ୍ରତିରୋଧ *
ফোনোগ্রাফ,ଫୋନୋଗ୍ରାଫ୍
শাব্দিক ওহম*,ଆକାଶବାଣୀ ଓମ୍ *
শাব্দিক ধ্রুবক,ଶବ୍ଦ ସ୍ଥିର |
শাব্দিক ফোনন,ଆକାଶବାଣୀ ଫୋନନ୍ |
শাব্দ সংক্রমণ ধ্রুবক,ଆକାଶବାଣୀ ସଂକ୍ରମଣ ସ୍ଥିର |
শব্দ পরিবর্তন সহগ,ଶବ୍ଦ ରୂପାନ୍ତର କୋଏଫିସିଏଣ୍ଟ୍ |
শাব্দ প্রতিরোধের,ଆକାଶବାଣୀ ପ୍ରତିରୋଧ |
শাব্দিক অনমনীয়তা,ଶବ୍ଦର ଦୃ id ତା |
শব্দ ইউনিট,ଧ୍ୱନି ଏକକ |
শব্দরোধী,ସାଉଣ୍ଡ ପ୍ରୁଫ୍ |
শাব্দ পার্শ্ব লাইন,ଆକାଶବାଣୀ ପାର୍ଶ୍ୱ ରେଖା |
"ধ্বনিবিদ্যা, ধ্বনিবিদ্যা","ଆକାଶବାଣୀ, ଆକାଶବାଣୀ |"
শব্দ মিটার,ଧ୍ୱନି ମିଟର |
শব্দ চাপ,ଶବ୍ଦ ଚାପ
অধিগ্রহণ রাডার,ଅଧିଗ୍ରହଣ ରାଡାର |
সালোকসংশ্লেষী বিকিরণ,ଫଟୋସନ୍ଥେଟିକ୍ ବିକିରଣ |
অ্যাক্টিনিয়াম নির্গমন,ଆକ୍ଟିନିୟମ୍ ନିର୍ଗମନ |
অ্যাক্টিনো-ইউরেনিয়াম,ଆକ୍ଟିନୋ-ୟୁରାନିୟମ୍ |
অ্যাক্টিনো-ইউরেনিয়াম সিরিজ,ଆକ୍ଟିନୋ-ୟୁରାନିୟମ୍ ସିରିଜ୍ |
তেজস্ক্রিয়,ରେଡିଓଲେକ୍ଟ୍ରିକ୍ |
"অ্যাক্টিনোমিটার, ফটোমাইক্রোমিটার","ଆକ୍ଟିନୋମିଟର, ଫୋଟୋମିକ୍ରୋମିଟର |"
"কর্ম, কাজ","କାର୍ଯ୍ୟ, କାର୍ଯ୍ୟ"
কর্ম এবং প্রতিক্রিয়া,କାର୍ଯ୍ୟ ଏବଂ ପ୍ରତିକ୍ରିୟା
কর্ম ধ্রুবক,କାର୍ଯ୍ୟ ସ୍ଥିର |
প্রভাব গোলক,ପ୍ରଭାବ କ୍ଷେତ୍ର
"সক্রিয়, সক্রিয়","ସକ୍ରିୟ, ସକ୍ରିୟ"
সক্রিয় বিস্তার,ସକ୍ରିୟ ବିସ୍ତାର
"সক্রিয় ফাইবার, সক্রিয় ফাইবার","ସକ୍ରିୟ ଫାଇବର, ସକ୍ରିୟ ଫାଇବର |"
সক্রিয়করণ প্রভাব,ସକ୍ରିୟ ପ୍ରଭାବ
সক্রিয়করণ প্রভাব,ସକ୍ରିୟ ପ୍ରଭାବ
সক্রিয়করণ বিশ্লেষণ,ସକ୍ରିୟ ବିଶ୍ଳେଷଣ |
কার্যকলাপ কেন্দ্র,କାର୍ଯ୍ୟକଳାପ କେନ୍ଦ୍ର
সক্রিয়করণ পরীক্ষক,ସକ୍ରିୟ ପରୀକ୍ଷଣକାରୀ |
অ্যাক্টিভেশন শক্তি,ସକ୍ରିୟ ଶକ୍ତି
সক্রিয়করণ এনট্রপি,ଆକ୍ଟିଭେସନ୍ ଏଣ୍ଟ୍ରପି |
সক্রিয়করণ ওভারভোল্টেজ,ଆକ୍ଟିଭେସନ୍ ଓଭରଭୋଲଟେଜ୍ |
সক্রিয়করণ হার,ସକ୍ରିୟତା ହାର
"সক্রিয়কারী, সক্রিয়কারী","ସକ୍ରିୟକାରୀ, ସକ୍ରିୟକାରୀ |"
অ্যাক্টিভেটর পরমাণু,ସକ୍ରିୟକାରୀ ପରମାଣୁ |
এক্সিলারেটর,ତ୍ୱରକ
সক্রিয় শোষণ,ସକ୍ରିୟ ଅବଶୋଷଣ |
সক্রিয় বায়বীয়,ସକ୍ରିୟ ଏରିଏଲ୍ |
বিকিরণ বিপদ অঞ্চল,ବିକିରଣ ବିପଦ ମଣ୍ଡଳ |
সক্রিয় ডিভাইস,ସକ୍ରିୟ ଉପକରଣ
সক্রিয় টার্গেটিং,ସକ୍ରିୟ ଟାର୍ଗେଟ୍ |
সক্রিয় হাইড্রোজেন*,ସକ୍ରିୟ ହାଇଡ୍ରୋଜେନ *
সক্রিয় জাল,ସକ୍ରିୟ ଜାଲ |
সক্রিয় লাইন সক্রিয় লাইন,ସକ୍ରିୟ ରେଖା ସକ୍ରିୟ ରେଖା |
সক্রিয় লুপ,ସକ୍ରିୟ ଲୁପ୍ |
সক্রিয় কোড*,ସକ୍ରିୟ କୋଡ୍ *
সক্রিয় উপাদান,ସକ୍ରିୟ ଉପାଦାନ |
সক্রিয় অণু,ସକ୍ରିୟ ଅଣୁ
সক্রিয় জাল,ସକ୍ରିୟ ଜାଲ |
সক্রিয় পুনর্শোষণ,ସକ୍ରିୟ ପୁନ ab ସର୍ପଣ |
সক্রিয় এলাকা,ସକ୍ରିୟ କ୍ଷେତ୍ର |
সক্রিয় নিয়ন্ত্রণ,ସକ୍ରିୟ ନିୟମ
সক্রিয় স্যাটেলাইট,ସକ୍ରିୟ ଉପଗ୍ରହ |
সক্রিয় বিচ্ছিন্ন সৌর শিখা,ସକ୍ରିୟ ଫିସିଲ୍ ସ ar ର ଅଗ୍ନି |
সক্রিয় মাইক্রোনিউট্রিয়েন্ট,ସକ୍ରିୟ ମାଇକ୍ରୋନ୍ୟୁଟ୍ରିଏଣ୍ଟସ୍ |
সক্রিয় ট্র্যাকিং সিস্টেম,ସକ୍ରିୟ ଟ୍ରାକିଂ ସିଷ୍ଟମ୍ |
সক্রিয় ট্রান্সডুসার,ସକ୍ରିୟ ଟ୍ରାନ୍ସଡ୍ୟୁସର |
সক্রিয় গ্রহণ,ସକ୍ରିୟ ଗ୍ରହଣ
কার্যকলাপ সহগ*,କାର୍ଯ୍ୟକଳାପ ଗୁଣବତ୍ତା *
কার্যকলাপ সূচক,କାର୍ଯ୍ୟକଳାପ ସୂଚକାଙ୍କ
কার্যকলাপ অনুপাত,କାର୍ଯ୍ୟକଳାପ ଅନୁପାତ
কার্যকলাপ ভেক্টর,କାର୍ଯ୍ୟକଳାପ ଭେକ୍ଟର |
বাস্তব মনিটর,ପ୍ରକୃତ ମନିଟର |
প্রকৃত চাপ,ପ୍ରକୃତ ଚାପ
ট্রিগার করতে,ଟ୍ରିଗର କରିବାକୁ
জন্মদাতা,ଉତ୍ପାଦକ
জন্মদাতা,ଉତ୍ପାଦକ
acuityometer,ଆକ୍ୟୁଟିଓମିଟର
শ্রবণ তীক্ষ্ণতা,ଶ୍ରବଣ ଶକ୍ତି
ছবির তীক্ষ্ণতা মান,ଫଟୋ ଆକ୍ୟୁଟି ମୂଲ୍ୟ
তীব্র কোণ,ତୀବ୍ର କୋଣ
ফিসফিস,ଫୁସ୍ଫୁସ୍
তীব্র ত্রিভুজ,ତୀବ୍ର ତ୍ରିରଙ୍ଗା |
অ্যাসাইক্লিক,acyclic
অপ্টিমাইজেশান অ্যাপ্লিকেশন,ଅପ୍ଟିମାଇଜେସନ୍ ପ୍ରୟୋଗ |
অপ্টিমাইজ করা অবস্থা,ଅପ୍ଟିମାଇଜ୍ ସ୍ଥିତି |
অভিযোজিত নিয়ন্ত্রণ ব্যবস্থা,ଆଡାପ୍ଟିଭ୍ କଣ୍ଟ୍ରୋଲ୍ ସିଷ୍ଟମ୍ |
অ্যাডাপ্টোমিটার,ଆଡାପ୍ଟୋମିଟର |
অ্যাডকক অ্যান্টেনা,ଆଡକକ୍ ଆଣ୍ଟେନା |
যোগফল,ସଂକ୍ଷେପରେ
সংকলন সময়,ସଂକଳନ ସମୟ
সংকলন-বিয়োগের সময়,ସଂକଳନ-ବିତରଣ ସମୟ |
যোগকারী,ଆଡର୍
"যোগফল, যোগ, যোগফল (সম্পাদনা), যোজক (v.)","ରାଶି, ଯୋଗ, ସମୀକରଣ (ଏଡି।), ଯୋଗୀ (v।)"
যোগ ধ্রুবক,ଯୋଗ ସ୍ଥିର |
ত্বরণ-সমষ্টি নিয়ম,ତ୍ୱରଣ-ରାଶି ନିୟମ |
দূরত্ব-সমষ্টি নিয়ম,ଦୂରତା-ନିୟମ |
বেগ-সমষ্টি নিয়ম,ବେଗ-ରାଶି ନିୟମ |
ভেক্টরের সমষ্টি,ଭେକ୍ଟରର ରାଶି
সংগ্রহ প্রতিক্রিয়া,ସଂଗ୍ରହ ପ୍ରତିକ୍ରିୟା
অতিরিক্ত মেঝে,ଅତିରିକ୍ତ ଚଟାଣ |
"সংযোজক স্বর, অতিরিক্ত স্বর (স্বর)","ସଂଯୋଜକ ସ୍ୱର, ଅତିରିକ୍ତ ସ୍ୱର (ସ୍ୱର)"
"additive, additive","ଯୋଗୀ, ଯୋଗୀ |"
সংযোজন ব্যবস্থা,ଯୋଗୀ ପ୍ରଣାଳୀ |
যৌগিক অক্ষর,ମିଶ୍ରିତ ବର୍ଣ୍ଣ
সামগ্রিক অক্ষর প্রক্রিয়া,ସମୁଦାୟ ଅକ୍ଷର ପ୍ରକ୍ରିୟା |
সংযোজন পরিপূরক রঙ,ଯୋଗୀ ସଂପନ୍ନ ରଙ୍ଗ |
additive ধ্রুবক,ଯୋଗୀ ସ୍ଥିର |
সংযোজন ট্র্যাকশন,ଯୋଗୀ ଟ୍ରାକ୍ସନ୍ |
সংযোজন প্রভাব,ଯୋଗୀ ପ୍ରଭାବ
সংযোজন ফ্যাক্টর,ଯୋଗୀ କାରକ |
সংযোজন ফাংশন,ଯୋଗୀ କାର୍ଯ୍ୟ
সংযোজন মিশ্রণ,ଯୋଗୀ ମିଶ୍ରଣ |
সংযোজক মূল,ଯୋଗୀ ମୂଳ |
সংযোজন প্রক্রিয়া,ଯୋଗ ପ୍ରକ୍ରିୟା |
যোগযোগ্যতা,ଯୋଗନୀୟତା |
সংযোজন কোয়ান্টাম সংখ্যা,ଯୋଗୀ କ୍ୱାଣ୍ଟମ୍ ସଂଖ୍ୟା |
সংগ্রহ প্রতিক্রিয়া,ସଂଗ୍ରହ ପ୍ରତିକ୍ରିୟା
যোগযোগ্যতা,ଯୋଗନୀୟତା |
aditron,ଆଡିଟ୍ରନ୍ |
জানি*,ଜାଣନ୍ତୁ *
ঠিকানা গণনা,ଠିକଣା ଗଣନା
ঠিকানা,ଠିକଣା
ঠিকানা এনক্রিপশন,ଠିକଣା ଏନକ୍ରିପସନ୍
ঠিকানা অভিব্যক্তি,ଠିକଣା ଅଭିବ୍ୟକ୍ତି
ঠিকানাযোগ্যতা,ଠିକଣା ଯୋଗ୍ୟତା |
ঠিকানার অংশ,ଠିକଣା ଦଣ୍ଡିକା
ঠিকানা আলো,ଠିକଣା ଆଲୋକ
ঠিকানা পরিবর্তন,ଠିକଣା ପରିବର୍ତ୍ତନ
পতনশ,ପତାନଶ
ঠিকানা রেজিস্টার,ଠିକଣା ରେଜିଷ୍ଟର
ঠিকানা নির্বাচন সুইচ,ଠିକଣା ଚୟନ ସୁଇଚ୍
ঠিকানা সাজানোর টেবিল,ଠିକଣା ସର୍ଟିଂ ଟେବୁଲ୍ |
সম্বোধন,ଠିକଣା
adresograph,adresograph
ঠিকানা সিস্টেম,ଠିକଣା ପ୍ରଣାଳୀ
আনুগত্য,ଆଡିଶିନ୍ |
আনুগত্য চাপ,ଆଡେସିନ୍ ଚାପ |
আঠালো শক্তি,ଆଡେସିଭ୍ ଶକ୍ତି |
আঠালো ব্লকিং,ଆଡେସିଭ୍ ବ୍ଲକିଂ |
adiabat,adiabat
adiabatic,ଆଡିଆବାଟିକ୍ |
adiabatic ত্বরণ,ଆଡିଆବାଟିକ୍ ତ୍ୱରଣ |
adiabatic অনুমান,ଆଡିଆବାଟିକ୍ ଆନୁମାନିକତା |
adiabatic ভলিউম সহগ,ଆଡିଆବାଟିକ୍ ଭଲ୍ୟୁମ୍ କୋଏଫିସିଏଣ୍ଟ୍ |
adiabatic থার্মোমিটার,ଆଡିଆବାଟିକ୍ ଥର୍ମୋମିଟର |
adiabatic পরিবর্তন,ଆଡିଆବିକ୍ ପରିବର୍ତ୍ତନ |
"adiabatic চার্ট, adiabatic চার্ট","ଆଡିଆବାଟିକ୍ ଚାର୍ଟ, ଆଡିଆବାଟିକ୍ ଚାର୍ଟ |"
adiabatic কম্প্রেসিবিলিটি,ଆଡିଆବାଟିକ୍ ସଙ୍କୋଚନ |
adiabatic কম্প্রেশন,ଆଡିଆବାଟିକ୍ ସଙ୍କୋଚନ |
adiabatic গর্ভনিরোধক,ଆଡିଆବାଟିକ୍ ଗର୍ଭନିରୋଧକ |
adiabatic কুলিং সীমা,ଆଡିଆବାଟିକ୍ କୁଲିଂ ସୀମା |
adiabatic বক্ররেখা,ଆଡିଆବାଟିକ୍ ବକ୍ର
adiabatic বিকৃতি,ଆଡିଆବାଟିକ୍ ବିକୃତି |
adiabatic demagnetization,adiabatic demagnetization |
adiabatic রেজল্যুশন,ଆଡିଆବାଟିକ୍ ରିଜୋଲ୍ୟୁସନ୍ |
adiabatic স্থানচ্যুতি,ଆଡିଆବାଟିକ୍ ବିସ୍ଥାପନ |
adiabatic প্রভাব,ଆଡିଆବାଟିକ୍ ପ୍ରଭାବ |
adiabatic স্থিতিস্থাপকতা,ଆଡିଆବାଟିକ୍ ଇଲାସ୍ଟିସିଟି |
adiabatic ellipsoid,ଆଡିଆବାଟିକ୍ ଏଲିପସଏଡ୍ |
adiabatic পূর্ণ-তাপ ক্ষতি,ଆଡିଆବାଟିକ୍ ପୂର୍ଣ୍ଣ-ଉତ୍ତାପ ହ୍ରାସ |
adiabatic সমীকরণ,ଆଡିଆବାଟିକ୍ ସମୀକରଣ |
adiabatic রাষ্ট্র সমীকরণ,ଆଡିଆବାଟିକ୍ ରାଜ୍ୟ ସମୀକରଣ |
adiabatic ভারসাম্য তাপমাত্রা,ଆଡିଆବାଟିକ୍ ସନ୍ତୁଳନ ତାପମାତ୍ରା |
adiabatic ভারসাম্য,ଆଡିଆବାଟିକ୍ ସନ୍ତୁଳନ |
adiabatic স্প্রেড,ଆଡିଆବାଟିକ୍ ବିସ୍ତାର |
adiabatic শিখা তাপমাত্রা,ଆଡିଆବାଟିକ୍ ଅଗ୍ନି ତାପମାତ୍ରା |
adiabatic প্রবাহ,ଆଡିଆବାଟିକ୍ ପ୍ରବାହ |
adiabatic উচ্চারণ,ଆଡିଆବାଟିକ୍ ଉଚ୍ଚାରଣ |
adiabatic গ্যাস সমীকরণ,ଆଡିଆବାଟିକ୍ ଗ୍ୟାସ୍ ସମୀକରଣ |
adiabatic গ্রেডিয়েন্ট,ଆଡିଆବାଟିକ୍ ଗ୍ରେଡିଏଣ୍ଟ୍ |
adiabatic তাপ ক্ষতি,ଆଡିଆବାଟିକ୍ ଉତ୍ତାପ ହ୍ରାସ |
adiabatic ionization সম্ভাব্যতা,ଆଡିଆବାଟିକ୍ ଆୟନାଇଜେସନ୍ ସମ୍ଭାବନା |
adiabatic অবচয় হার,ଆଡିଆବାଟିକ୍ ଅବନତି ହାର |
adiabatic ভরবেগ চার্জ,ଆଡିଆବାଟିକ୍ ଗତି ଚାର୍ଜ |
adiabatic প্রক্রিয়া,ଆଡିଆବାଟିକ୍ ପ୍ରକ୍ରିୟା |
adiabatic প্রতিক্রিয়া,ଆଡିଆବାଟିକ୍ ପ୍ରତିକ୍ରିୟା |
adiabatic নড়াচড়া,ଆଡିଆବିକ୍ ପଦକ୍ଷେପ |
adiabatic বিকৃতি শক্তি,ଆଡିଆବାଟିକ୍ ବିକୃତ ଶକ୍ତି |
adiabatic শরীর,ଆଡିଆବାଟିକ୍ ଶରୀର |
adiabatic তাপ গ্রেডিয়েন্ট,ଆଡିଆବାଟିକ୍ ଉତ୍ତାପ ଗ୍ରେଡିଏଣ୍ଟ୍ |
adiabatic abatement,ଆଡିଆବାଟିକ୍ ଅବ୍ୟାଟେମେଣ୍ଟ୍ |
adiabatic রূপান্তর,ଆଡିଆବିକ୍ ରୂପାନ୍ତର |
