Tamil,Kannada
"நெடுவரிசை, பட்டை, கோப், தொகுதி, பட்டை, கம்பி, பட்டை, 8. சுவர், 9. கோடு, 10. விளிம்பு, 1 தொகுதி, 1, பட்டை, 1, கோடு, 1, சோதனைக் கோடு","ಕಾಲಮ್, ಬಾರ್, ಕೋಬ್, ಬ್ಲಾಕ್, ಬಾರ್, ರಾಡ್, ಬಾರ್, 8. ಗೋಡೆ, 9. ಲೈನ್, 10. ಎಡ್ಜ್, 1 ಬ್ಲಾಕ್, 1, ಬಾರ್, 1, ಲೈನ್, 1, ಟೆಸ್ಟ್ ಲೈನ್"
பார்டீன் கொள்கை,ಬಾರ್ಡೀನ್ ತತ್ವ
barkhausen விளைவு,ಬರ್ಖೌಸೆನ್ ಪರಿಣಾಮ
பார்லோ சுழற்சி,ಬಾರ್ಲೋ ಸೈಕಲ್
பட்டை காந்தம்,ಬಾರ್ ಮ್ಯಾಗ್ನೆಟ್
கொட்டகை,ಕೊಟ್ಟಿಗೆ
காற்று அழுத்த வரைபடம்,ವಾಯು ಒತ್ತಡದ ಗ್ರಾಫ್
"barograph, barograph","ಬರೋಗ್ರಾಫ್, ಬರೋಗ್ರಾಫ್"
காற்றழுத்தமானி,ವಾಯುಭಾರ ಮಾಪಕ
வளிமண்டல அழுத்தம்,ವಾತಾವರಣದ ಒತ್ತಡ
"அண்டம், காற்றழுத்தம்","ಬ್ರಹ್ಮಾಂಡ, ವಾಯುಮಂಡಲ"
ஊசல்,ಲೋಲಕ ಲೋಲಕ
"தடை, அணு, அணு தடை","ತಡೆಗೋಡೆ, ಪರಮಾಣು ತಡೆಗೋಡೆ, ಪರಮಾಣು ತಡೆಗೋಡೆ"
தடை நிலை,ತಡೆ ಮಟ್ಟ
பேரியன்,ಬೇರಿಯನ್
குருமண்டலம்,ಗುರುಮಂಡಲ
அடிப்படை இசைக்குழு,ಬೇಸ್ ಬ್ಯಾಂಡ್
"அடிப்படை, அடிப்படை, கார","ಮೂಲ, ಮೂಲ, ಕ್ಷಾರೀಯ"
அடித்தளம்,ಬೇಸ್
"கணக்கெடுப்பு, குழு உருவாக்கம்","ಎಣಿಕೆ, ತಂಡ ರಚನೆ"
"தொட்டி, தொட்டி, ஹீட்டர், வெப்பமூட்டும் பானை, குளியல்","ತೊಟ್ಟಿ, ತೊಟ್ಟಿ, ಹೀಟರ್, ತಾಪನ ಮಡಕೆ, ಸ್ನಾನ"
மின்கலம்,ಬ್ಯಾಟರಿ
"வரிசை பிரிவு, அறை, விரிகுடா","ಅರೇ ವಿಭಾಗ, ಚೇಂಬರ್, ಕೊಲ್ಲಿ"
கண்காட்சி,ಪ್ರದರ್ಶನ
கிபான்,ಕಿಬಾನ್
"மாணிக்கா, பீட்","ಮಾಣಿಕ, ಬೀಡು"
"பீம், பீம், பீம், டிரம்ப்","ಕಿರಣ, ಕಿರಣ, ಕಿರಣ, ಟ್ರಂಪ್"
"டிக்மன், டிக்கான்","ಡಿಕ್ಮನ್, ಡಿಕನ್"
"டோல், விஸ்பாண்ட்","ಡೋಲ್, ವಿಸ್ಪಾಂಡ್"
பெக்கரல் விளைவு,ಬೆಕ್ವೆರೆಲ್ ಪರಿಣಾಮ
மணி ஜாடி,ಬೆಲ್ ಜಾರ್
பெல்லோஸ்,ಬೆಲ್ಲೋಸ್
மணி கடிகாரம்,ಗಂಟೆ ಗಡಿಯಾರ
"வேதிகா, பெஞ்ச்","ವೇದಿಕಾ, ಪೀಠ"
"முறை, பங்க் (எட்.), வளைவு (வி.)","ಮೋಡ್, ಬಂಕ್ (ಸಂ.), ಬೆಂಡ್ (ವಿ.)"
வங்கியாளர்,ಬ್ಯಾಂಕನ್
"வளைந்த, வளைந்த","ಬಾಗಿದ, ಬಾಗಿದ"
பெர்னோலி-சமன்பாடு,ಬರ್ನೌಲ್ಲಿ-ಸಮೀಕರಣ
அடிப்படை-செயல்பாடு,ತಳದ-ಕಾರ್ಯ
சிறந்த ஒட்டுதல்,ಅತ್ಯುತ್ತಮ ಅಂಟಿಕೊಳ್ಳುವಿಕೆ
பீட்டா (பி),ಬೀಟಾ (ಬಿ)
பீட்டாட்ரான்,ಬೆಟಾಟ್ರಾನ್
bethe மாதிரி,ಮಾದರಿ
bivatron,ಬಿವಟ್ರಾನ್
BH வளைவு,BH ಕರ್ವ್
இருகோணமானது,ದ್ವಿಕೋನ
"சார்பு, சார்பு","ಪಕ್ಷಪಾತ, ಪಕ್ಷಪಾತ"
இரு-அச்சு,ದ್ವಿ-ಅಕ್ಷೀಯ
பைக்ரோமேட் செல்,ಬೈಕ್ರೋಮೇಟ್ ಕೋಶ
அப்யவடல்,ಅಭ್ಯವತಲ್
இரட்டை ஆண்டெனா,ಡಬಲ್ ಆಂಟೆನಾ
பைன்வெக்ஸ்,ಬೈಕಾನ್ವೆಕ್ಸ್
"இரு-படிகம், இரட்டை-படிகம்","ದ್ವಿ-ಸ್ಫಟಿಕ, ದ್ವಿ-ಸ್ಫಟಿಕ"
இருதரப்பு ஒலிவாங்கி,ದ್ವಿಮುಖ ಮೈಕ್ರೊಫೋನ್
இருவகை மாதிரி,ದ್ವಿಪದ ಮಾದರಿ
டையோசியஸ்,ಡಿಪ್ಲಾಯ್ಡ್
இருதரப்பு,ದ್ವಿಪಕ್ಷೀಯ
இருமுனை,ಬೈಲಿನಿಯರ್
இரு மூலக்கூறு,ದ್ವಿಮಾಣು
"இரு-மாறி, இரு-அடிப்படை, இரட்டை","ದ್ವಿ-ವೇರಿಯಬಲ್, ಬೈ-ಬೇಸ್, ಡ್ಯುಯಲ್"
"பைனரி குறியீடு, பைனரி குறியீடு","ಬೈನರಿ ಕೋಡ್, ಬೈನರಿ ಕೋಡ್"
விளையாட்டு நட்சத்திரம்,ಆಟದ ತಾರೆ
பைனரி முறை,ಬೈನರಿ ವಿಧಾನ
இரட்டை பக்க,ದ್ವಿಮುಖ
பத்திரம்,ಕರಾರುಪತ್ರ
"தொலைநோக்கி, தொலைநோக்கி","ದುರ್ಬೀನು, ದುರ್ಬೀನು"
பைனரி,ಅವಳಿ
இருவகைப் பரவல்,ದ್ವಿಪದ ವಿತರಣೆ
"இருமைய, இருமைய, இரு அணுக்கரு","ದ್ವಿಕೇಂದ್ರ, ದ್ವಿಕೇಂದ್ರ, ಬೈನ್ಯೂಕ್ಲಿಯೇಟೆಡ್"
உயிரியக்கவியல்,ಬಯೋಡೈನಾಮಿಕ್ಸ್
உயிர் மின்னணுவியல்,ಜೈವಿಕ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್
உயிர் இயற்பியலாளர்,ಜೈವಿಕ ಭೌತಶಾಸ್ತ್ರಜ್ಞ
உயிர் இயற்பியல்,ಜೈವಿಕ ಭೌತಶಾಸ್ತ್ರ
உயிரியல் செயற்கைக்கோள்,ಜೈವಿಕ ಉಪಗ್ರಹ
"ஒளிப்பதிவாளர், பயாஸ்கோப்","ಸಿನಿಮಾಟೋಗ್ರಾಫರ್, ಬಯೋಸ್ಕೋಪ್"
பயோ-சாவர்ட் விதி,ಬಯೋ-ಸಾವರ್ಟ್ ನಿಯಮ
இருமுனை மின்னோட்டம்,ಬೈಫಾಸಿಕ್ ಕರೆಂಟ್
இருமுனை,ದ್ವಿಧ್ರುವಿ
"இருபிரிசம், இருபிரிசம்","ಬಿಪ್ರಿಸಂ, ಬಿಪ್ರಿಸಂ"
"biquartz, biquartz","biquartz, biquartz"
இருமுனை பாத்திரம்,ಬೈಫಾಸಿಕ್ ಪಾತ್ರ
இரண்டு-நிலை மல்டிவிபிரேட்டர்,ಎರಡು ಹಂತದ ಮಲ್ಟಿವೈಬ್ರೇಟರ್
"ட்வயங்க்* (பைனரி எண்), பர்மிஸ், அனி, துக்","ದ್ವಯಾಂಕ್* (ದ್ವಿಮಾನ ಸಂಖ್ಯೆ), ಬರ್ಮೀಸ್, ಆನಿ, ತುಕ್"
"கருப்பு, கிருஷ்ணா","ಕಪ್ಪು, ಕೃಷ್ಣ"
கருப்பு உடல்,ಕಪ್ಪು ದೇಹ
கண்ணுக்கு தெரியாத ஒளி,ಅದೃಶ್ಯ ಬೆಳಕು
திமிராயன் வானொலி திமிராயன்,ತಿಮಿರಾಯನ್ ರೇಡಿಯೋ ತಿಮಿರಾಯನ್
வெளியேற்ற துடிப்பு,ಎಜೆಕ್ಷನ್ ನಾಡಿ
முடிவு சார்பு,ಅಂತ್ಯ ಪಕ್ಷಪಾತ
கருப்பு கதிர்வீச்சு,ಕಪ್ಪು ವಿಕಿರಣ
"முடிக்கப்படாத, வெற்று","ಅಪೂರ್ಣ, ಖಾಲಿ"
கவர்,ಕವರ್
ரத்து,ರದ್ದತಿ
"வெடிப்பு, வெடிப்பு, புயல்","ಸ್ಫೋಟ, ಸ್ಫೋಟ, ಬಿರುಗಾಳಿ"
"savika, bleeder, savi","ಸವಿಕಾ, ಬ್ಲೀಡರ್, ಸವಿ"
"மாறுவேடமிட்டு, குருடர்","ವೇಷಧಾರಿ, ಕುರುಡ"
ப்ளாச்சின் தேற்றம்,ಬ್ಲೋಚ್ ಪ್ರಮೇಯ
"தொகுதி, தொகுதி, தொகுதி","ಬ್ಲಾಕ್, ಬ್ಲಾಕ್, ಬ್ಲಾಕ್"
"அடி, அடி, அடி","ಬ್ಲೋ, ಬ್ಲೋ, ಬ್ಲೋ"
நீல அச்சு,ನೀಲನಕ್ಷೆ
தெளிவின்மை வட்டம்,ಅಸ್ಪಷ್ಟತೆಯ ವೃತ್ತ
தெளிவற்ற,ಅಸ್ಪಷ್ಟ
"பந்து, கோளம், பதக்கம்","ಚೆಂಡು, ಗೋಳ, ಪೆಂಡೆಂಟ್"
"உடல், பொருள்","ದೇಹ, ವಸ್ತು"
உடல் திறன்,ದೈಹಿಕ ಸಾಮರ್ಥ್ಯ
மையம் கொண்டது,ಕೇಂದ್ರೀಕೃತವಾಗಿದೆ
"உடல்-மூலைவிட்ட, இறுதி-மூலைவிட்ட","ದೇಹ-ಕರ್ಣೀಯ, ಅಂತ್ಯ-ಕರ್ಣೀಯ"
"போகி, தெரியாத கண்டறிதல் (ரேடார்)","ಬೋಗಿ, ಅಜ್ಞಾತ ಪತ್ತೆ (ರಾಡಾರ್)"
துளை விளைவு,ಬೋರ್ ಪರಿಣಾಮ
துளை காந்தம்,ಬೋರ್ ಮ್ಯಾಗ್ನೆಟನ್
"கொதிகலன், கொதிகலன்","ಬಾಯ್ಲರ್, ಬಾಯ್ಲರ್"
"கொதிக்கும், கொதிக்கும்","ಕುದಿಯುವ, ಕುದಿಯುವ"
போல்ட்ஸ்மேன் சமன்பாடு,ಬೋಲ್ಟ್ಸ್‌ಮನ್ ಸಮೀಕರಣ
குண்டுவீச்சு எலக்ட்ரான்,ಬಾಂಬರ್ ಎಲೆಕ್ಟ್ರಾನ್
"அதிர்ச்சிகரமான ஆற்றல், குண்டுவீச்சு ஆற்றல்","ಆಘಾತಕಾರಿ ಶಕ್ತಿ, ಬಾಂಬ್ ಶಕ್ತಿ"
அடமானம்,ಅಡಮಾನ
"பிணைக்கப்பட்ட, பிணைக்கப்பட்ட, பிணைக்கப்பட்ட","ಬಂಧಿತ, ಬಂಧಿತ, ಬಂಧಿತ"
மேம்படுத்துபவர்,ವರ್ಧಕ
பழுப்பம்,ಬೋರಾನ್
போஸ்-துகள்,ಬೋಸ್-ಕಣ
போஸான்,ಬೋಸಾನ್
"முட்டாள், குதி","ಜಂಪ್, ಜಂಪ್"
கட்டுப்பட்டது,ಬಂಧಿಸಲಾಗಿದೆ
"வரம்பு, வரம்பு (பதிப்பு), விளிம்பு (வி.)","ಮಿತಿ, ಮಿತಿ (ಸಂ.), ಕನಿಷ್ಠ (ವಿ.)"
பிணைக்கப்பட்ட,ಬಂಧಿಸಲಾಗಿದೆ
தனுசு முற்றம்,ಧನು ರಾಶಿ ಅಂಗಳ
பாய்மர அலை,ನೌಕಾಯಾನ ಅಲೆ
கொதிகலன் வெப்பமூட்டும்,ಬಾಯ್ಲರ್ ತಾಪನ
பாயின் சட்டம்,ಬಾಯ್ಲೆ ಕಾನೂನು
கொதிகலன் வெப்பமூட்டும்,ಬಾಯ್ಲರ್ ತಾಪನ
அடைப்பு-வகுப்பு,ಬ್ರಾಕೆಟ್-ವರ್ಗ
பை விதி,ಚೀಲ ನಿಯಮ
பின்னிப் பிணைந்த கம்பி,ಹೆಣೆದುಕೊಂಡ ತಂತಿ
பிரேக் வகுப்பு,ಬ್ರೇಕ್ ವರ್ಗ
பிரமா அமுக்கி,ಬ್ರಾಮಾ ಸಂಕೋಚಕ
கிளைகள்,ಕವಲೊಡೆಯುತ್ತಿದೆ
"துணிச்சலான லட்டு, துணிச்சலான லட்டு","ಬ್ರೇವ್ ಲ್ಯಾಟಿಸ್, ಬ್ರೇವ್ ಲ್ಯಾಟಿಸ್"
"பித்தளை பிரேசிங், பித்தளை சாலிடரிங்",ಹಿತ್ತಾಳೆ ಬ್ರೇಜಿಂಗ್
துண்டித்தல்,ಬೇರ್ಪಡುವಿಕೆ
இணைப்பு உடைப்பு,ಬ್ರೇಕ್ ಕನೆಕ್ಟರ್
"எலும்பு முறிவு டையோடு, ஜீனர் டையோடு","ಫ್ರಾಕ್ಚರ್ ಡಯೋಡ್, ಝೀನರ್ ಡಯೋಡ್"
எலும்பு முறிவு,ಮುರಿತ
"ப்ரீடர் ரியாக்டர், ப்ரீடர் நியூக்ளியர் ஃபர்னஸ், பிரீடர் ஃபர்னஸ்","ಬ್ರೀಡರ್ ರಿಯಾಕ್ಟರ್, ಬ್ರೀಡರ್ ನ್ಯೂಕ್ಲಿಯರ್ ಫರ್ನೇಸ್, ಬ್ರೀಡರ್ ಫರ್ನೇಸ್"
இனப்பெருக்கம்,ಸಂತಾನೋತ್ಪತ್ತಿ
"retardant கதிர்வீச்சு, brastralung","ನಿವಾರಕ ವಿಕಿರಣ, ಬ್ರಾಸ್ಟ್ರಾಲಂಗ್"
brewster-angle,ಬ್ರೂಸ್ಟರ್-ಕೋನ
ப்ரூஸ்டர் குளிர்சாதன பெட்டி,ಬ್ರೂಸ್ಟರ್ ಫ್ರಿಜ್
பாலம்,ಸೇತುವೆ
பாலம் பிணைப்பு,ಸೇತುವೆ ಬಂಧ
"பிரகாசமான, பளபளப்பான, திகைப்பூட்டும்","ಪ್ರಕಾಶಮಾನವಾದ, ಹೊಳಪುಳ್ಳ, ಬೆರಗುಗೊಳಿಸುವ"
ஒளிரும்,ಪ್ರಕಾಶಕ
பிரகாசம்,ಕಾಂತಿ
"தியுதி, பிரபா","ದ್ಯುತಿ, ಪ್ರಭಾ"
பிருலுவான் பகுதி,ಬ್ರಿಲುವಾನ್ ಪ್ರದೇಶ
பிரிட்டிஷ் நிலையான மெழுகுவர்த்தி,ಬ್ರಿಟಿಷ್ ಸ್ಟ್ಯಾಂಡರ್ಡ್ ಕ್ಯಾಂಡಲ್
உடையக்கூடிய,ಸುಲಭವಾಗಿ
உடையக்கூடிய தன்மை,ಸೂಕ್ಷ್ಮತೆ
ஒளிபரப்பு,ಪ್ರಸಾರ
விரிவான,ವಿವರವಾದ
பிற்போக்கு,ಹಿಮ್ಮೆಟ್ಟುವಿಕೆ
ப்ரோக்லி சூத்திரம்,ಬ್ರೋಗ್ಲಿ ಸೂತ್ರ
துண்டு துண்டாக,ಛಿದ್ರಗೊಂಡಿದೆ
பிரவுனி இயக்கம்,ಬ್ರೌನಿ ಚಲನೆ
"குச்சி, புருஷ், குர்ச், குல்ம்","ಕುಚಿ, ಬುರುಶ್, ಕರ್ಚ್, ಗುಲ್ಮ್"
"குமிழி, குமிழி (பதிப்பு), முணுமுணுப்பு (வி.)","ಗುಳ್ಳೆ, ಬಬಲ್ (ed.), mumble (v.)"
உமிழும்,ಹೊಮ್ಮುವಿಕೆ
எதிர் நடவடிக்கைகள்,ಪ್ರತಿಕ್ರಮಗಳು
சுருக்கம்,ಸಂಕೋಚನ
"amphoteric, buffered","ಆಂಫೋಟೆರಿಕ್, ಬಫರ್ಡ್"
ஒலியியல்,ಅಕೌಸ್ಟಿಕ್ಸ್
பர்தன்,ಬರ್ಧನ್
பல்பு,ಬಲ್ಬ್
வெளிப்படு,ಹೊರಹೊಮ್ಮು
"தொகுதி, மொத்த, நிறை, நிறை, தொகுதி","ಪರಿಮಾಣ, ಬೃಹತ್, ದ್ರವ್ಯರಾಶಿ, ದ್ರವ್ಯರಾಶಿ, ಪರಿಮಾಣ"
தொகுதி நெகிழ்ச்சி குணகம்,ಪರಿಮಾಣ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ ಗುಣಾಂಕ
மக்கள் சொத்து,ಜನಸಂಖ್ಯೆಯ ಆಸ್ತಿ
அதிகபட்ச வெப்பநிலை,ಗರಿಷ್ಠ ತಾಪಮಾನ
வீக்கம்,ಉಬ್ಬು
"கொத்து, கொத்து (n.), கொத்தாக இருக்க வேண்டும் (ver.)","ಗೊಂಚಲು, ಗೊಂಚಲು (ಎನ್.), ಕ್ಲಸ್ಟರ್ಡ್ (ವರ್.)"
கொத்து,ಗುಂಪನ್ನು
பன்சென் செல்,ಬನ್ಸೆನ್ ಕೋಶ
மிதப்பு,ತೇಲುವಿಕೆ
"மிதப்பு, மிதப்பு","ತೇಲುವಿಕೆ, ತೇಲುವಿಕೆ"
பர்கர் சுற்று,ಬರ್ಗರ್ ಸರ್ಕ್ಯೂಟ್
திருடன் மணி,ಕಳ್ಳ ಗಂಟೆ
"எரிப்பான், பற்றவைப்பான்","ಬರ್ನರ್, ಇಗ್ನಿಟರ್"
முழு பற்றவைப்பு,ಪೂರ್ಣ ದಹನ
"வெடிப்பு, வெடிப்பு, பிளவு","ಸ್ಫೋಟ, ಸ್ಫೋಟ, ಬಿರುಕು"
வரிசை பிஸி,ಸಾಲು ಕಾರ್ಯನಿರತವಾಗಿದೆ
பிஸியான தொனி,ಬಿಡುವಿಲ್ಲದ ಟೋನ್
ஒலிப்பவர்,ಬಜರ್
