English,Odiya
Assembler language,ଏକତ୍ରିତ ଭାଷା |
Assembling,ଏକତ୍ର କରିବା
Assembling phase,ଏକତ୍ର କରିବା ପର୍ଯ୍ୟାୟ |
Assembling time,ସମୟ ଆସୁଛି
Assembly,ସଭା
Assembly language,ଆସେମ୍ବଲି ଭାଷା |
Assembly language programming,ବିଧାନସଭା ଭାଷା ପ୍ରୋଗ୍ରାମିଂ |
Assembly language software flexibility,ବିଧାନସଭା ଭାଷା ସଫ୍ଟୱେର୍ ନମନୀୟତା |
Assembly listing,ଆସେମ୍ବଲି ତାଲିକା |
Assembly phase,ଆସେମ୍ବଲି ପର୍ଯ୍ୟାୟ |
Assembly routine,ଏକତ୍ର ବିଚ୍ଛିନ୍ନ ରୁଟିନ୍ |
Assembly time,ସଭା ସମୟ
Assembly unit,ଏକତ୍ରତା ଏକକ |
Assignment indexing,ଆସାଇନମେଣ୍ଟ ଇଣ୍ଡେକ୍ସ କରିବା |
Assignment operation,ଆସାଇନମେଣ୍ଟ ଅପରେସନ୍ |
Assignment statement,ଆସାଇନମେଣ୍ଟ ଷ୍ଟେଟମେଣ୍ଟ
Associative address,ଆସିବେଗତ ଠିକଣା |
Associative array register,ଆସୋସିଟିଭ୍ ଆରେ ପଞ୍ଜିକରଣ |
Associative key,ସନ୍ଦେହଜନକ କି?
Associative language,ଆସୋସିଟିଭ୍ ଭାଷା |
Associative memory,ଆସୋସିଟିଭ୍ ମେମୋରୀ |
Associative storage,ଆସିବେସିଭ୍ ଷ୍ଟୋରେଜ୍ |
Assumed decimal point,ଦଶମିକ ପଏଣ୍ଟ ଅନୁମାନ କରାଯାଏ |
Asymmetric device,ଅସୀମା ପ୍ରତୀକ ଉପକରଣ |
Asymmetric i/o,ଅସୀମେଟ୍ରିକ୍ I / O
Asynchronous,ଅସନ୍ତୁଳିତ
Asynchronous computer,ଅସନ୍ତୁଳିତ କମ୍ପ୍ୟୁଟର |
Asynchronous data transfer,ଅସନ୍ତୁଳିତ ତଥ୍ୟ ସ୍ଥାନାନ୍ତର |
Asynchronous data transmission,ଅସନ୍ତୁଳିତ ତଥ୍ୟ ପ୍ରସାରଣ |
Asynchronous devices,ଅସନ୍ତୁଳିତ ଉପକରଣଗୁଡ଼ିକ |
Asynchronous operation,ଅସନ୍ତୁଳିତ ଅପରେସନ୍ |
Asynchronous signalling,ଅସନ୍ତୁଳିତ ସଙ୍କେତ |
Asynchronous time division multiplexing,ଅସନ୍ତୁଳିତ ସମୟ ବିଭାଗ ମିଲିସନ୍ |
Asynchronous transmission,ଅସନ୍ତୁଳିତ ଟ୍ରାନ୍ସମିସନ୍ |
Asynchronous working,ଅସନ୍ତୁଳିତ କାର୍ଯ୍ୟ
Attached processing,ସଂଲଗ୍ନ ପ୍ରକ୍ରିୟାକରଣ |
Attached processor,ସଂଲଗ୍ନ ସଞ୍ଚାଳକ |
Attached support processor,ସଂଲଗ୍ନ ସମର୍ଥନ ସଞ୍ଚାଳକ |
Attended operation,ଯୋଗଦାନ ଅପରେସନ୍ |
Attended trail printer,ଟ୍ରେଲ୍ ପ୍ରିଣ୍ଟର୍
Attention interruption,ଧ୍ୟାନ ବାଧା
Attention key,ଧ୍ୟାନ ଚାବି |
Attenuation,ସାଧନ
Attenuation constant,ଆଭେନ୍ୟୁଏସନ୍ ସ୍ଥିର |
Attenuation distortion,ଆଭେନ୍ୟୁସନ୍ ବିକୃତି |
Attenuation equalizer,ଆଟେନୋଏନ୍ସିଆଲ୍ ସାଇକେଲାଇଜର୍ |
Attenuator,ଆଟେଟୋଲେଟର୍ |
Attribute,ଗୁଣ
Audible alarm,ଶ୍ରୋତା ଆଲାର୍ମ |
Audio cassette,ଅଡିଓ କ୍ୟାସେଟ୍ |
Audio enquiry,ଅଡିଓ ଅନୁସନ୍ଧାନ |
Audio line,ଅଡିଓ ରେଖା |
Audio response,ଅଡିଓ ପ୍ରତିକ୍ରିୟା |
Audio response message,ଅଡିଓ ପ୍ରତିକ୍ରିୟା ବାର୍ତ୍ତା |
Audio response unit,ଅଡିଓ ପ୍ରତିକ୍ରିୟା ୟୁନିଟ୍ |
Audiotape storage unit,ଅଡିଓଟୋଟା ଆପ୍ ଷ୍ଟୋରେଜ୍ ୟୁନିଟ୍ |
Audio telecommunication line,ଅଡିଓ ଟେଲିକମ୍ ମେମ୍ବୂରଣ ରେଖା |
Audio terminal,ଅଡିଓ ଟର୍ମିନାଲ୍ |
Audit command language,ଅଡିଟ୍ କମାଣ୍ଡ୍ ଭାଷା |
Audit programming,ଅଡିଟ୍ ପ୍ରୋଗ୍ରାମିଂ |
Audit trail,ଅଡିଟ୍ ଟ୍ରେଲ୍ |
Augend,Augeend
Augment,ବୃଦ୍ଧି
Augmenter,ଅଗମେଣ୍ଟର୍ |
Author,ଲେଖକ
Authoring,ଲେଖକ
Authoring system,ଲେଖକ ସିଷ୍ଟମ୍ |
Authority,ପ୍ରାଧିକରଣ
Authorization code,ପ୍ରାଧିକରଣ କୋଡ୍
Authorized library,ପ୍ରାଧିକୃତ ଲାଇବ୍ରେରୀ |
Authorized program,ପ୍ରାଧିକୃତ ପ୍ରୋଗ୍ରାମ |
Authorized program facility,ପ୍ରାଧିକୃତ ପ୍ରୋଗ୍ରାମ ସୁବିଧା |
Auto abstract,ଅଟୋ ବିସ୍ତୃତ
Autoanswer,ଅଟୋ ଥାଇନର୍ |
Auto booting,ଅଟୋ ବୁଟିଙ୍ଗ୍ |
Auto bypass,ଅଟୋ ବାଇପାସ୍ |
Auto call (=automatic calling),ଅଟୋ କଲ୍ (= ସ୍ୱୟଂଚାଳିତ କଲ୍)
Auto coder,ଅଟୋ କୋଡର୍ |
Auto dial,ଅଟୋ ଡାଏଲ୍ |
Autoflow,ଅଟୋଫ୍ଲୋ |
Auto index,ଅଟୋ ଇଣ୍ଡେକ୍ସ |
Auto indexed addressing,ଅଟୋ ଇଣ୍ଡେକ୍ସଡ୍ ଠିକଣା |
Automata,ସ୍ୱୟଂଚାଳିତଟି
Automata theory,ସ୍ୱୟଂଚାଳିତ ଥିଓରୀ |
Automata type,ସ୍ୱୟଂଚାଳିତ ପ୍ରକାର |
Automated bibliography,ସ୍ୱୟଂଚାଳିତ ବିବାଲିଓକ୍ରାଫି |
Automated data medium,ସ୍ୱୟଂଚାଳିତ ଡାଟା ମାଧ୍ୟମ |
Automated dictionary,ସ୍ୱୟଂଚାଳିତ ଅଭିଧାନ
Automated glossary,ସ୍ୱୟଂଚାଳିତ ଶବ୍ଦକୋଷ |
Automated logic diagram,ସ୍ୱୟଂଚାଳିତ ଲୋଗିକ୍ ଚିତ୍ର |
Automated management,ସ୍ୱୟଂଚାଳିତ ପରିଚାଳନାମ
Automated production management,ସ୍ୱୟଂଚାଳିତ ଉତ୍ପାଦନ ପରିଚାଳନା
Automated stock control,ସ୍ୱୟଂଚାଳିତ ଷ୍ଟକ୍ କଣ୍ଟ୍ରୋଲ୍ |
Automatic abstract,ସ୍ୱୟଂଚାଳିତ ଅବଷ୍ଟ୍ରାକ୍ଟ |
Automatic abstracting,ସ୍ୱୟଂଚାଳିତ ଅବକ୍ଷୟ
Automatically programmed tools,ସ୍ୱୟଂଚାଳିତ ଭାବରେ ଉପକରଣଗୁଡ଼ିକ ପ୍ରୋଗ୍ରାମ କରେ |
Automatic answering,ସ୍ୱୟଂଚାଳିତ ଉତ୍ତର
Automatic call distributor,ସ୍ୱୟଂଚାଳିତ କଲ୍ ବିତରକ |
Automatic calling,ସ୍ୱୟଂଚାଳିତ କଲ୍
Automatic check,ସ୍ୱୟଂଚାଳିତ ଯାଞ୍ଚ |
Automatic coding,ସ୍ୱୟଂଚାଳିତ କୋଡିଂ |
Automatic computing,ସ୍ୱୟଂଚାଳିତ ଗଣନା |
Automatic computing engine,ସ୍ୱୟଂଚାଳିତ ଗଣନା ଇଞ୍ଜିନ୍ |
Automatic constant,ସ୍ୱୟଂଚାଳିତ ସ୍ଥିର |
Automatic control engineering,ସ୍ୱୟଂଚାଳିତ ନିୟନ୍ତ୍ରଣ ଇଞ୍ଜିନିୟରିଂ
Automatic data processing,ସ୍ୱୟଂଚାଳିତ ତଥ୍ୟ ପ୍ରକ୍ରିୟାକରଣ |
Automatic data processing system,ସ୍ୱୟଂଚାଳିତ ଡାଟା ପ୍ରକ୍ରିୟାକରଣ ସିଷ୍ଟମ |
Automatic decimal alignment,ସ୍ୱୟଂଚାଳିତ ଦଶମିକ ଆଲାଇନ୍ମେଣ୍ଟ |
Automatic dialing unit,ସ୍ୱୟଂଚାଳିତ ଡାଏଲିଂ ୟୁନିଟ୍ |
Automatic dictionary,ସ୍ୱୟଂଚାଳିତ ଅଭିଧାନ |
Automatic equalization,ସ୍ୱୟଂଚାଳିତ ସମାନତା |
Automatic error correction,ସ୍ୱୟଂଚାଳିତ ତ୍ରୁଟି ସଂଶୋଧନ |
Automatic feed punch,ସ୍ୱୟଂଚାଳିତ ଫିଡ୍ ପିଚ୍ |
Automatic function,ସ୍ୱୟଂଚାଳିତ କାର୍ଯ୍ୟ |
Automatic indexing,ସ୍ୱୟଂଚାଳିତ ଇଣ୍ଡେକ୍ସ କରିବା |
Automatic library call,ସ୍ୱୟଂଚାଳିତ ଲାଇବ୍ରେରୀ କଲ୍ |
Automatic message accounting,ସ୍ୱୟଂଚାଳିତ ବାର୍ତ୍ତା ଆକାଉଣ୍ଟିଂ |
Automatic number identification,ସ୍ୱୟଂଚାଳିତ ନମ୍ବର ପରିଚୟ |
Automatic pagination,ସ୍ୱୟଂଚାଳିତ ପାଗନ୍ |
Automatic programming,ସ୍ୱୟଂଚାଳିତ ପ୍ରୋଗ୍ରାମିଂ |
Automatic punch,ସ୍ୱୟଂଚାଳିତ ପୁଚ୍ |
Automatic recovery program,ସ୍ୱୟଂଚାଳିତ ପୁନରୁଦ୍ଧାର ପ୍ରୋଗ୍ରାମ୍ |
Automatic repeat request,ସ୍ୱୟଂଚାଳିତ ପୁନରାବୃତ୍ତି ଅନୁରୋଧ |
Automatic restart,ସ୍ୱୟଂଚାଳିତ ପୁନ art ଆରମ୍ଭ |
Automatic routine,ସ୍ୱୟଂଚାଳିତ ରୁଟିନ୍ |
Automatic sequencing,ସ୍ୱୟଂଚାଳିତ କ୍ରମିକ |
Automatic sequential operation,ସ୍ୱୟଂଚାଳିତ କ୍ରମରେ ସକ୍ରିୟ କାର୍ଯ୍ୟ |
Automatic stop,ସ୍ୱୟଂଚାଳିତ ଷ୍ଟପ୍ |
Automatic variable,ସ୍ୱୟଂଚାଳିତ ଭେରିଏବଲ୍ |
Automatic volume recognition,ସ୍ୱୟଂଚାଳିତ ଭଲ୍ୟୁମ୍ ଚିହ୍ନିତ |
Automatic volume switching,ସ୍ୱୟଂଚାଳିତ ଭଲ୍ୟୁମ୍ ସୁଇଚ୍ |
Automation,ସ୍ୱୟଂଚାଳିତ
Automation concept,ସ୍ୱୟଂଚାଳିତ ଧାରଣା
Automatisation,ସ୍ୱୟଂଚାଳିତଟି
Automaton,ସ୍ୱୟଂଚାଳିତ
Automatic message routing,ସ୍ୱୟଂଚାଳିତ ବାର୍ତ୍ତା ରାଉଟିଙ୍ଗ୍ |
Automoniter,ଅଟୋମୋନିଅର୍
Automoniter routine,ଅଟୋମୋନିଅର୍ ରୁଟିନ୍ |
Autonomous channel operation,ସ୍ୱୟଂଶାସିତ ଚ୍ୟାନେଲ ଅପରେସନ୍ |
Autonomous working,ସ୍ୱୟଂଶାସିତ କାର୍ଯ୍ୟ
Autoplotter,ଅଟୋପୋଲଷ୍ଟର |
Auxiliary console,ସହାୟକ କୋନୋଲ୍ |
Auxiliary equipment,ସହାୟକ ଉପକରଣ |
Auxiliary memory,ସହାୟକ ସ୍ମୃତି
Auxiliary operation,ସହାୟକ କାର୍ଯ୍ୟ
Auxiliary routine,ସହାୟକ ରୁଟିନ୍ |
Auxiliary storage,ସହାୟକ ସଂରକ୍ଷଣ |
Auxiliary store,ସହାୟକ ଦୋକାନ |
Availability,ଉପଲବ୍ଧତା |
Available machine time,ଉପଲବ୍ଧ ମେସିନ୍ ସମୟ |
Available point,ଉପଲବ୍ଧ ବିନ୍ଦୁଗୁଡିକ
Available space list,ଉପଲବ୍ଧ ସ୍ପେସ୍ ତାଲିକା |
Available time,ଉପଲବ୍ଧ ସମୟ
Available access time,ଉପଲବ୍ଧ ଆକ୍ସେସ୍ ସମୟ ଉପଲବ୍ଧ |
Average conditional information,ହାରାହାରି ସର୍ତ୍ତମୂଳକ ସୂଚନା |
Average edge time,ହାରାହାରି ଏଜ୍ ସମୟ |
Average information content,ହାରାହାରି ସୂଚନା ବିଷୟବସ୍ତୁ |
Average information rate,ହାରାହାରି ସୂଚନା ହାର |
Average transinformation content,ହାରାହାରି ଟ୍ରାନ୍ସକନଫେସନ୍ ବିଷୟବସ୍ତୁ |
Average transinformation rate,ହାରାହାରି ଟ୍ରାନ୍ସନଫାଇନେସନ୍ ହାର |
Background display image (= static display  Image),ପୃଷ୍ଠଭୂମି ପ୍ରଦର୍ଶନ ପ୍ରତିଛବି (= ପରିସଂଖ୍ୟାନ ପ୍ରଦର୍ଶନ |  ପ୍ରତିଛବି)
Backgrounding (= background processing),ପୃଷ୍ଠଭୂମି (= ପୃଷ୍ଠଭୂମି ପ୍ରକ୍ରିୟାକରଣ)
Background job,ପୃଷ୍ଠଭୂମି କାର୍ଯ୍ୟ
Background noise,ପୃଷ୍ଠଭୂମି ଶବ୍ଦ
Background printing,ପୃଷ୍ଠଭୂମି ମୁଦ୍ରଣ
Background processing,ପୃଷ୍ଠଭୂମି ପ୍ରକ୍ରିୟାକରଣ |
Background program,ପୃଷ୍ଠଭୂମି କାର୍ଯ୍ୟକ୍ରମ
Background reader,ପୃଷ୍ଠଭୂମି ପାଠକ |
Background region,ପୃଷ୍ଠଭୂମି ଅଞ୍ଚଳରେ ବ୍ୟାକଗ୍ରାଉଣ୍ଡ୍ ଏରନ୍ |
Backing storage (= auxiliary  Storage),ବ୍ୟାକିଂ ଷ୍ଟୋରେଜ୍ (= ସହାୟକକାରୀ |  ସଂରକ୍ଷଣ)
Backing store,ପୃଷ୍ଠଭୂମି ଷ୍ଟୋର୍
Back plane,ପଛ ପ ଧନ୍ୟ
Backspace,ପଛେପ୍ରଦ ପଥ
Backspace character,BAGPSPACE ବର୍ଣ୍ଣ
Backspacing,Ompspaccing
Backtracking,ବ୍ୟାକଟ୍ରାକିଂ
Backtracking structured programming,ବ୍ୟାକଟ୍ରାକିଂ ସଂରଚନା ପ୍ରୋଗ୍ରାମିଂ |
Backup,ନକଲ ସଂରକ୍ଷଣ
Backup copy,ନକଲ ସଂରକ୍ଷଣ କପି
Backup file,ନକଲ ସଂରକ୍ଷଣ ଫାଇଲ
Backup memory,ନକଲ ସଂରକ୍ଷଣ ମେମୋରୀ
Backup programmer,ବ୍ୟାକଅପ୍ ପ୍ରୋଗ୍ରାମର୍
Backup store,ପୃଷ୍ଠଭୂମି ଷ୍ଟୋର୍ |
Backward channel,ପଛୁଆ ଚ୍ୟାନେଲ |
Backward error analysis,ପଛୁଆ ତ୍ରୁଟି ବିଶ୍ଳେଷଣ |
Backward file recovery,ପଛୁଆ ଫାଇଲ୍ ପୁନରୁଦ୍ଧାର
Backward recovery,ପଛୁଆ ପୁନରୁଦ୍ଧାର
Backward supervision,ପଛୁଆ ତଦାରଖ
Backward trace,ପଛୁଆ ଟ୍ରେସ
Balance,ସନ୍ତୁଳନ
Balanced circuit,ସନ୍ତୁଳିତ ସର୍କିଟ |
Balanced digit system,ସନ୍ତୁଳିତ ଅଙ୍କ ସିଷ୍ଟମ୍ |
Balanced error,ସନ୍ତୁଳିତ ତ୍ରୁଟି |
Balanced merge,ସନ୍ତୁଳିତ ମିଶ୍ରଣ
Balanced merge sort,ସନ୍ତୁଳିତ ମିଶ୍ରଣ ସର୍ଟ |
Balanced sorting,ସନ୍ତୁଳିତ ସର୍ଟିଂ
Balanced station,ସନ୍ତୁଳିତ ଷ୍ଟେସନ
Balanced ternary system,ସନ୍ତୁଳିତ ଟର୍ନାରୀ ସିଷ୍ଟମ୍ |
Balanced forward statement,ସନ୍ତୁଳିତ ଅଗ୍ରଗତି ଷ୍ଟେଟମେଣ୍ଟ |
Balanced network,ସନ୍ତୁଳିତ ନେଟୱାର୍କ
Band,ବ୍ୟାଣ୍ଡ
Bandpass,ବ୍ୟାଣ୍ଡପାସ୍
Bandpass filter,ବ୍ୟାଣ୍ଡପାସ୍ ଫିଲ୍ଟର୍ |
Band printer,ବ୍ୟାଣ୍ଡ ପ୍ରିଣ୍ଟର୍ |
Band stop filter,ବ୍ୟାଣ୍ଡ ଷ୍ଟପ୍ ଫିଲ୍ଟର୍ |
Bandwidth,ବ୍ୟାଣ୍ଡୱିଡଥ୍ |
Banner word,ବ୍ୟାନର ଶବ୍ଦ |
Bar code,ବାର୍ କୋଡ୍
Bar code reader,ବାର୍ କୋଡ୍ ରିଡର୍ |
Bar code scanner,ବାର୍ କୋଡ୍ ସ୍କାନର୍ |
Bar printer,ଦଣ୍ଡିକ ମୁଦ୍ରଣୀ |
Barrel printing (= drum printing),ବ୍ୟାରେଲ୍ ପ୍ରିଣ୍ଟିଙ୍ଗ୍ (= ଡ୍ରମ୍ ପ୍ରିଣ୍ଟିଙ୍ଗ୍)
Base,ଆଧାର
Base address,ମୂଳ ଠିକଣା
Base addressing,ବେସର ଠିକଣା
Base address register,ବେସ୍ ଠିକଣା ରେଜିଷ୍ଟର |
Base band,ମୂଳା ବ୍ୟାଣ୍ଡ
Base band channel,ବେସ୍ ବ୍ୟାଣ୍ଡ ଚ୍ୟାନେଲ |
Based storage allocation,ଆଧାରିତ ଷ୍ଟୋରେଜ୍ ଆବଣ୍ଟନ |
Based variable,ଆଧାରିତ ଭେରିଏବଲ୍ |
Base element,ମୂଳ ଉପାଦାନ |
Base item,ମୂଳ ଆଇଟମ୍ |
Base language,ମୂଳ ଭାଷା
Base notation,ମୂଳ ଟିପ୍ପଣୀ |
Base number,ମୂଳ ସଂଖ୍ୟା
Base register,ମୂଳ ରେଜିଷ୍ଟର |
Base volume,ବେସ୍ ଭଲ୍ୟୁମ୍ |
BASIC,ମ basic ଳିକ
Basic access method,ମ Basic ଳିକ ପ୍ରବେଶ ପଦ୍ଧତି |
Basic binary loader,ମ Basic ଳିକ ବାଇନାରୀ ଲୋଡର୍ |
Basic code,ମ Basic ଳିକ କୋଡ୍
Basic coding,ମ basic ଳିକ କୋଡିଂ |
Basic direct access method,ମ basic ଳିକ ପ୍ରତ୍ୟକ୍ଷ ପ୍ରବେଶ ପଦ୍ଧତି |
Basic exchange  Format,ମ Basic ଳିକ ବିନିମୟ |  ଫର୍ମାଟ୍
Basic external  Function,ମ basic ଳିକ ବାହ୍ୟ  କାର୍ଯ୍ୟ
Basic input/output,ମ Basic ଳିକ ଇନପୁଟ୍ / ଆଉଟପୁଟ୍ |
Basic instruction,ମ basic ଳିକ ନିର୍ଦ୍ଦେଶାବଳୀ |
Basic linkage,ମ Basic ଳିକ ସଂଯୋଗ |
Basic looping,ମ basic ଳିକ ଲୁପ୍ |
Basic matrix,ମ Basic ଳିକ ମ୍ୟାଟ୍ରିକ୍ସ |
Basic matrix instruction,ମ Basic ଳିକ ଗଣିତ ନିର୍ଦ୍ଦେଶ |
Basic real constant,ମ basic ଳିକ ପ୍ରକୃତ ସ୍ଥିର |
Basic sequential access method,ମ basic ଳିକ କ୍ରମିକ ଆକ୍ସେସ୍ ପଦ୍ଧତି |
Basic service,ମ Basic ଳିକ ସେବା |
Basic subscript,ମ Basic ଳିକ ବିବରଣୀ
Basic system instruction,ମ Basic ଳିକ ତନ୍ତ୍ର ନିର୍ଦ୍ଦେଶ |
Basic telecommunications access method,ମ Basic ଳିକ ଟେଲି କମିଟି ଆକ୍ସେସ୍ ପଦ୍ଧତି |
Basic weight,ମ basic ଳିକ ଓଜନ
Batch,ବ୍ୟାଚ୍
Batch control record,ବ୍ୟାଚ୍ ନିୟନ୍ତ୍ରଣ ରେକର୍ଡ |
Batched communication,ସ୍ନାନ ଯୋଗାଯୋଗ |
Batched job,ବ୍ୟାଟ୍ କରିବା
Batch header document,ବ୍ୟାଚ୍ ହେଡର୍ ଡକ୍ୟୁମେଣ୍ଟ୍ |
Batching,ବ୍ୟାଚିଂ
Batch operating system,ବ୍ୟାଚ୍ ଅପରେଟିଂ ସିଷ୍ଟମ୍ |
Batch partition,ବ୍ୟାଚ୍ ବିଭାଜନ |
Batch position,ବ୍ୟାଚ୍ ସ୍ଥିତି |
Batch processing,ବ୍ୟାଚ୍ ପ୍ରକ୍ରିୟାକରଣ |
Batch region,ବ୍ୟାଚ୍ ଅଞ୍ଚଳ |
Batch session,ବ୍ୟାଚ୍ ଅଧିବେଶନ |
Batch terminal,ବ୍ୟାଚ୍ ଟର୍ମିନାଲ୍ |
Batch ticket,ବ୍ୟାଚ୍ ଟିକେଟ୍
Batch total,ସମୁଦାୟ ବ୍ୟାଚ୍
Batch transaction file,ବ୍ୟାଚ୍ କାରବାର ଫାଇଲ |
Batten system (= cordonnier system = peek-a-- boo system),ବ୍ୟାଟେନ୍ ସିଷ୍ଟମ୍ (= cardonnier ସିଷ୍ଟମ୍ = peeek-a-- ବୋମା ସିଷ୍ଟମ୍)
Baud,ବାଉଡ୍
Baudot code,Baudot କୋଡ୍
Baud code,ବାଉଡ୍ କୋଡ୍
Baud rate,ବାଉଡ୍ ହାର
Bead,ବିଡ୍
Beam deflection,ବିମ୍ ଡିଫଲେସନ୍ |
Beam store,ବିମ୍ ଷ୍ଟୋର୍ |
Beamwidth (= aperture angle),Beamwidth (= ଆପେଚର କୋଣ)
Beat,Beat
Begin,ଆରମ୍ଭ କର |
Begin block,ବ୍ଲକ ଆରମ୍ଭ କରନ୍ତୁ |
Beginning of a file label,ଏକ ଫାଇଲ୍ ଲେବଲ୍ ର ଆରମ୍ଭ |
Beginning of information marker,ସୂଚନା ମାର୍କର ଆରମ୍ଭ |
Beginning of tape mark,ଟେପ୍ ମାର୍କର ଆରମ୍ଭ |
Beginning of volume label,ଭଲ୍ୟୁମ୍ ଲେବଲ୍ ର ଆରମ୍ଭ |
Bell character,ଘଣ୍ଟି ଚରିତ୍ର
Bellfast,ଜୀବନ୍ତ
Bench mark,ବେଞ୍ଚ ମାର୍କ
Benchmark routine,ବେଞ୍ଚମାର୍କ ରୁଟିନ୍ |
Benchmark test,ବେଞ୍ଚମାର୍କ ପରୀକ୍ଷା |
Bias,ପକ୍ଷ
Bias distortion,ପକ୍ଷପାତର ଶିକାର |
Bias testing,ପକ୍ଷପାତ ପରୀକ୍ଷା
Bibliography,ବିବିଡୋ ରୋଗଗ୍ରାଫି |
Biconditional operation (=equivalence   Operation),ବିଚ୍ଛିନ୍ନତା କାର୍ଯ୍ୟ (= ସମାନତା) |  ଅପରେସନ୍)
Biconnected graph,ବିଚୋନ୍ସେଡ୍ ଗ୍ରାଫ୍ |
Bid,ବିଡ୍
Bidirectional bus,ଦ୍ୱି-ଅପ୍ରାକୃତିକ ବସ୍ |
Bidirectional flow,ଦ୍ୱିପାକ୍ଷିକ ପ୍ରବାହ |
Bidirectional printing,ଦ୍ୱି-ଦିଗ ମୁଦ୍ରଣ |
