Gujarati,English
કમ્પ્યુટર ગ્રાફ,Computer graphics
કમ્પ્યુટર ભાષા,Computer languages
કમ્પ્યુટર મેમરી,Computer memory
કમ્પ્યુટર નેટવર્ક,Computer network
કમ્પ્યુટર પ્રોગ્રામ,Computer program
કમ્પ્યુટર વાયરસ,Computer viruses
કમ્પ્યુટર વાયરસ,Computer virus
"કેન્દ્રિત, એકાગ્રતા",Concentrator
પ્રતિબંધિત શાખા,Conditional branching
પ્રતિબંધિત જમ્પ,Conditional jump
પ્રતિબંધિત સ્થાયીતા,Conditional stability
ડ્રાઈવર કાચ,Conducting glass
ડ્રાઈવર પ્લાસ્ટિક,Conducting plastic
ડ્રાઇવર પોલિમર,Conducting polymer
વહન કોણ,Conduction angle
વહન બેન્ડ,Conduction band
વહન પ્રસરણ,Conduction diffusion
વાહકતા,Conductivity
શંકુ એન્ટેના,Cone antenna
શંકુ આકારનું શિંગડું,Conical horn
સંયુક્ત અવબાધ,Conjugate impedance
નિશ્ચિત વેગ રેકોર્ડર,Connection diagram
સંરક્ષણ નિયમ,Conservation law
કન્સોલ,Console
સ્થિર વર્તમાન સ્ત્રોત,Constant current source
સ્થિર K-ફિલ્ટર,Constant K-filter
સ્થિર વોલ્ટેજ ટ્રાન્સફોર્મર,Constant voltage transformer
ગ્રાહક ઇલેક્ટ્રોનિક્સ,Consumer electronic
સંપર્ક કરો,Contact
સંપર્ક જમ્પ,Contact bounce
સંપર્ક સંભવિત,Contact potential
સંપર્ક વસંત,Contact spring
સાતત્ય,Continuity
સાતત્ય કાર્ય,Continuous function
સતત સ્પેક્ટ્રમ,Continuous spectrum
સતત તરંગ ઓસિલેટર,Continuous wave oscillator
વિપરીત,Contrast (TV)
કોન્ટ્રાસ્ટ રેશિયો,Contrast ratio (TV)
નિયંત્રક બસ,Control bus
નિયંત્રક ગ્રીડ,Control grid
નિયંત્રણ કી,Control key
કંટ્રોલ પેનલ,Control panel
નિયંત્રણ કક્ષ,Control room
નિયંત્રણ માર્ગ,Control track
નિયંત્રણ વિભાગ,Control unit
કન્વર્જન્સ,Convergence
રૂપાંતર કાર્યક્ષમતા,Conversion efficiency
રૂપાંતર સમય,Conversion time
કાટ,Corrosion
નકલ,Copiers (photocopiers)
"તાંબુ, તાંબુ",Copper
તાંબાની ખોટ,Copper loss
તાંબાનો તાર,Copper wire
કોપ્રોસેસર,Coprocessor
કોર,Core
મુખ્ય નુકશાન,Core loss
મુખ્ય સામગ્રી,Core- materials
વર્તુળ નિમજ્જન,Corona discharge
કોસ્ટા-લૂપ,Costa's loop
ગણિતની આવર્તન,Counter frequency
ગણતરી દર ગેજ,Counting rate meter
કોમ્પવેલ બ્રિજ,Campbell bridge
જોડી સર્કિટ,Coupled circuit
કપલિંગ કેપેસિટર,Coupling capacitor
જોડી બનાવવાની પદ્ધતિ,Coupling methods
સહ સંયોજક બંધન,Covalent bond
મૂળ બટન,Cradle switch
ક્રેશ,Crash
ટોચ,Crest
ટોચ,Crest factor
અશાંતિ,Crimpling
નિર્ણાયક કોણ,Critical angle
જટિલ જોડાણ,Critical coupling
ગંભીર રીતે હતાશ,Critical damped
જટિલ આવર્તન,Critical frequency
નિર્ણાયક પ્રેરણા,Critical inductance
નિર્ણાયક રેસ,Critical race
નિર્ણાયક પ્રતિકાર,Critical resistance
ક્રોસ એસેમ્બલર,Cross assembler
ક્રોસ કપલિંગ,Cross coupling
ઊભી ચિત્ર,Cross hatch pattern
સંક્રમણ વિકૃતિ,Cross over distortion
સંક્રમણ મોડ્યુલેશન,Crossover modulation
અપ્રસ્તુત સંકેત,Crosstalk
ક્રોસબાર વિનિમય,Crossbar exchange
ટ્રાંસવર્સ ફીલ્ડ એમ્પ્લીફાયર,Cross-field amplifier
ક્રોસઓવર ડિટેક્ટર,Crossover detector
સંક્રમણ સર્કિટ,Crossover network
ક્રિસ્ટલ માઇક્રોફોન,Crystal microphone
ક્રિસ્ટલ ઓસિલેટર,Crystal oscillator
ક્યુરી પોઈન્ટ,Curei point (temperature)
સ્ટ્રીમ એમ્પ્લીફાયર,Current amplifier
વર્તમાન નિયંત્રિત વર્તમાન સ્ત્રોત (CCCS),Current controlled current source  (CCCS)
વર્તમાન નિયંત્રિત વોલ્ટેજ સ્ત્રોત (CCVS),Current controlled voltage source  (CCVS)
સ્ટ્રીમ રિચાર્જ,Current feedback
વર્તમાન લાભ,Current hogging
વર્તમાન મર્યાદા,Current limit
સીમાંત વર્તમાન રેઝિસ્ટર,Current limiting resistor
સ્ટ્રીમ પ્રતિબિંબ,Current mirror
સ્ટ્રીમ મોડ લોજિક,Current mode logic
સ્ટ્રીમ એક્સેસ,Current sink
સ્ટ્રીમ સ્ત્રોત,Current source
વર્તમાન-વોલ્ટેજ કન્વર્ટર,Current to voltage converter
વર્તમાન ટ્રાન્સફર રેશિયો,Current transfer ratio
વર્તમાન ટ્રાન્સફોર્મર,Current transformer
સ્થિર વર્તમાન,Currentrating
"નિર્દેશક, કર્સર",Cursor
નીચા ડ્રાઈવર વોલ્ટેજ,Cut in voltage
"પૂર્વગ્રહ સમાપ્ત કરો, પૂર્વગ્રહ સમાપ્ત કરો",Cut off bias
અંતિમ આવર્તન,Cut off frequency
અંત ઝોન,Cut-off region
વળાંક ટ્રેસ,Curve traces
ચક્ર,Cycle
ચક્ર ચૌર્ય,Cycle stealing
નળાકાર લેન્સ,Cylindrical lens
ક્રિસ્ટલ ડિસ્પ્લે,Crystal display
ડિજિટલ થી એનાલોગ કન્વર્ટર,D to A converter
ડીસી રીસ્ટોર સર્કિટ,D.C. restorer circuit
ડિજિટલ/એનાલોગ કન્વર્ટર,D/A converter
"ડિજિટલ એનાલોગ કન્વર્ટર, DAC",DAC (digital analog converter)
ખરાબ રોકાણ,Damaged input
ભીના ઓસિલેશન,Damped oscillation
હતાશ સમય,Damped period
ભીનાશ,Damping
ભીનાશ પડતો વમળ પ્રવાહ,Damping eddy current
ભીનાશ ગુણાંક,Damping factor
શ્યામ પ્રવાહ,Dark current
ડાર્લિંગ્ટન એમ્પ્લીફાયર,Darlington amplifier
ડાર્લિંગ્ટન સર્કિટ,Darlington circuit
ડાર્લિંગ્ટન જોડી,Darlington pair
dos,Das
"ડેટા, વિશ્વાસ",Data
કમાતા શરીર પર વિશ્વાસ કરો,Data acquisition system
માહિતી સંગ્રાહક,Data base
ડેટા કોડ,Data code
ડેટા લેખક,Data logger
ડેટા મલ્ટિપ્લેક્સર,Data multiplexer
"ડેટા પોર્ટ, ડેટા પોર્ટ",Data port
ડેટા પીકર,Data selector
ડેટા શીટ,Data sheet
dB/ઓક્ટો,DB/octane
ડીસી એમ્પ્લીફાયર,Dc amplifier
ડીસી મોટર,DC motor
ડીસી ઓફસેટ,Dc offset
ડીસી. વીજ પુરવઠો,Dc power supply
ડીસી. પુનર્વસન,Dc restoration
ડીસી. પુનઃસ્થાપિત કરનાર,Dc restorer
ડીસી થી એસી કન્વર્ટર,Dc to ac converter
ડીસી. મોટેથી નિયંત્રણ,Dc volume control
Mh-કનેક્ટર,D-connector
ડાયરેક્ટ કપલ્ડ ટ્રાન્ઝિસ્ટર લોજિક ગેટ/ડીસી ટી.એલ.,DCTL (direct coupled transistor logic gate)
ડીસી. ક્ષતિગ્રસ્ત ઓપરેશનલ એમ્પ્લીફાયર,De compensated op-amp
બિન-મજબૂતીકરણ,De emphasis
ડીમોર્ગનનો કાયદો,De Morgan's law
ડી સૌતી પુલ,De sauty bride
આરામ નો સમય,Dead time
આરામ ઝોન,Dead zone
ખામી ક્લિયરન્સ,Debugging
દાયકા કેલ્ક્યુલેટર,Decade counter
ડેસિબલ,Decibel
દશાંશ કેલ્ક્યુલેટર,Decimal counter
દશાંશ-દ્વિસંગી રૂપાંતરણ,Decimal to binary conversion
સરનામું ડીકોડિંગ,Decoding address
ડીકોડર,Decoder
એલિલ્સ,Decoupling
સમર્પિત એપ્લિકેશન,Dedicated application
સમર્પિત નિયંત્રક,Dedicated controller
ડીસી. પૂર્વ-મજબૂતીકરણ સર્કિટ,De-emphasis circuit
ખામી ઘનતા,Deflect density
ડિફ્લેક્શન કોઇલ,Deflection coil
ડિફ્લેક્શન પ્લેટ,Deflection plate
વિચલન એકમ,Deflection unit
નિષ્ફળતા,Defluxing
(ચુંબકીય) વિક્ષેપ,Degaussing
ડી ગૌસન જન્માક્ષર,Degaussing coil
ડી ગોસન,Degaussing
વિલંબ સર્કિટ,Delay circuit
વિલંબ રેખા,Delay line
વિલંબ સમય,Delay time
વિલંબિત સ્વચાલિત લાભ નિયંત્રક,Delayed (AGC) automatic gain controller
વિલંબિત સ્વચાલિત લાભ નિયંત્રક,Delayed AGC
વિલંબિત સ્વચાલિત લાઉડનેસ કંટ્રોલર / વિલંબિત AVC,Delayed AVC
ડેલોન મિકેનિકલ રેક્ટિફાયર,Delon mechanical rectifier
ડેલ્ટા કનેક્શન,Delta connection
ડેલ્ટા બંદૂક,Delta gun
ડેલ્ટા બંદૂકની નળી,Delta gun tube
ડેલ્ટા મોડ્યુલેશન,Delta modulation
ડેલ્ટા-સિગ્મા એનાલોગ-અંક કન્વર્ટર,Delta-sigma ADC
ડિમેગ્નેટાઇઝેશન,Demagnetisation
ડિમેગ્નેટાઇઝેશન વળાંક,Demagnetization curve
ડિમેગ્નેટાઇઝેશન ગુણક,Demagnetizing factor
