Gujarati,Tamil
ચાર્જ કેરિયર,சார்ஜ் கேரியர்
ચાર્જ નિયંત્રણ પરિમાણ,கட்டணம் கட்டுப்பாட்டு அளவுரு
ચાર્જ જોડી ઉપકરણ,சார்ஜ் இணைக்கப்பட்ட சாதனம்
ચાર્જ જોડી રેન્ડમ એક્સેસ મેમરી,சார்ஜ் இணைந்த சீரற்ற அணுகல் நினைவகம்
ચાર્જ ઘનતા,கட்டணம் அடர்த்தி
ચાર્જ ઈન્જેક્શન ઉપકરણ,கட்டணம் செலுத்தும் ஊசி சாதனம்
ચાર્જ નુકશાન,கட்டணம் இழப்பு
ચાર્જ પમ્પિંગ,கட்டணம் உந்தி
ચાર્જ સેન્સિંગ એમ્પ્લીફાયર,சார்ஜ் உணர்திறன் பெருக்கி
ચાર્જ સંગ્રહ,கட்டணம் சேமிப்பு
ચાર્જ કણો,சார்ஜ் துகள்கள்
જુસ્સાદાર,உணர்ச்சிமிக்க
ફ્રેમ,சட்டகம்
રોબીશેવ ફિલ્ટર,robyshev வடிகட்டி
કુલ તપાસો,மொத்தத்தை சரிபார்க்கவும்
આવર્તન તપાસો,அதிர்வெண் சரிபார்க்கவும்
રાસાયણિક બંધન,இரசாயன பிணைப்பு
રાસાયણિક વરાળ જુબાની,இரசாயன நீராவி படிவு
ચાઇલ્ડ લોક સુવિધા,குழந்தை பூட்டு வசதி
બાળકનો કાયદો,குழந்தை சட்டம்
ચિપ,சிப்
ચિપ સક્રિયકરણ,சிப் செயல்படுத்தல்
ગૂંગળામણ,மூச்சுத்திணறல்
તૂટક તૂટક,இடைப்பட்ட
તૂટક તૂટક એમ્પ્લીફાયર,இடைப்பட்ட பெருக்கி
તૂટક તૂટક એમ્પ્લીફાયર,இடைப்பட்ட பெருக்கி
તૂટક તૂટક મોડ,இடைப்பட்ட முறை
ક્રોમા એમ્પ્લીફાયર,குரோமா பெருக்கி
લાક્ષણિકતા રેખાકૃતિ,குணாதிசய வரைபடம்
પિગમેન્ટેશન,நிறமி
વર્તુળ રેખાકૃતિ,வட்ட வரைபடம்
સર્કિટ,சுற்று
સર્કિટ વિશ્લેષણ,சுற்று பகுப்பாய்வு
સર્કિટ બ્રેકર,சுற்று பிரிப்பான்
પરિપથ આકૃતિ,சுற்று வரைபடம்
સર્કિટ નોટેશન,சுற்று குறியீடு
સર્કિટ સ્વિચિંગ,சுற்று மாறுதல்
ગોળાકાર તરંગ માર્ગ,வட்ட அலை பாதை
ફરતી મેમરી,சுற்றும் நினைவகம்
બંધન સર્કિટ,பிணைப்பு சுற்று
ક્લૅપ ઓસિલેટર,கைதட்டல் ஆஸிலேட்டர்
વર્ગ A એમ્પ્લીફાયર,வகுப்பு A பெருக்கி
વર્ગ A] B] C] D કામગીરી,வகுப்பு A] B] C] D செயல்பாடுகள்
વર્ગ બી એમ્પ્લીફાયર,வகுப்பு B பெருக்கி
વર્ગ સી એમ્પ્લીફાયર,வகுப்பு C பெருக்கி
વર્ગ ડી એમ્પ્લીફાયર,வகுப்பு D பெருக்கி
એસ વર્ગ શરીર,எஸ் வகுப்பு உடல்
"હકાલપટ્ટી, સ્વચ્છ","வெளியேற்றம், சுத்தமான"
ઉતારવું,வெட்டுதல்
ઉતારવાની સર્કિટ,வெட்டும் சுற்று
કેલાડ,காலட்
ઘડિયાળની આવર્તન,கடிகார அதிர்வெண்
ઘડિયાળ પલ્સ જનરેટર,கடிகார துடிப்பு ஜெனரேட்டர்
કદલ આરએસ ફ્લિપ ફ્લોપ,காதல் ஆர்எஸ் ஃபிளிப் ஃப்ளாப்
બંધ સર્કિટ ટેલિવિઝન,மூடிய சுற்று தொலைக்காட்சி
બંધ લૂપ કામગીરી,மூடிய வளைய செயல்பாடு
બંધ લૂપ ગેઇન,மூடிய வளைய ஆதாயம்
પૂરક મેટાલિક સેમિકન્ડક્ટર,நிரப்பு உலோக செமிகண்டக்டர்
CMOS ઉપકરણ,CMOS சாதனம்
સીએમઆરઆર (કોમન મોડ ન્યુટ્રલાઇઝેશન રેશિયો),CMRR (பொதுவான முறை நடுநிலைப்படுத்தல் விகிதம்)
CO2 લેસર,CO2லேசர்
કો - એક્ષેલ કેબલ,கோஆக்சியல் கேபிள்
કોક્સિયલ કોટર,கோஆக்சியல் கோட்டர்
કોક્સિયલ કનેક્ટર,கோஆக்சியல் இணைப்பான்
"કોક્સિયલ કનેક્ટર, કોક્સિયલ કનેક્ટર","கோஆக்சியல் கனெக்டர், கோஆக்சியல் கனெக்டர்"
કોક્સિયલ રેખા,கோஆக்சியல் கோடு
કોક્સિયલ રેખા,கோஆக்சியல் கோடு
કોક્સિયલ વેવ પાથ,கோஆக்சியல் அலை பாதை
કોડ ફેરફાર,குறியீடு மாற்றம்
કોડ ચેન્જર,குறியீடு மாற்றி
"કોડેક, કોડર-ડીકોડર","கோடெக், கோடர்-டிகோடர்"
સ્ટીરિયો કોડિંગ,ஸ்டீரியோ குறியீட்டு முறை
જોડાણ ગુણાંક,இணைத்தல் குணகம்
પ્રતિબંધક બળ,கட்டுப்படுத்தும் சக்தி
સુસંગત પ્રકાશ,ஒத்திசைவான ஒளி
