Telugu,English
స్టాండ్బై పరికరాలు,Standby equipment
స్టాండింగ్ వేవ్,Standing wave
స్టాండింగ్ వేవ్ రేషియో,Standing wave ratio
టార్క్ ప్రారంభించడం,Starting torque
ప్రారంభ-స్టాప్,Start-stop
స్టాటిక్,Static
గణాంక పద్ధతి,Statistical method
స్థితి,Status
స్థితి సూచన,Status indication
స్థిరమైన,Steady
స్టీరియో,Stereo
స్టీరియో బ్యాలెన్స్,Stereo balance
స్టీరియో ఎన్కోడర్,Stereo encoder
స్టీరియో జనరేటర్,Stereo generator
స్టీరియో మోడ్,Stereo mode
స్టీరియో ట్రాన్స్మిషన్,Stereo transmission
స్టీరియోఫోనిక్ సౌండ్ పునరుత్పత్తి,Stereophonic sound reproduction
స్టీరియోఫోనీ,Stereophony
స్టీరియోస్కోపీ,Stereoscopy
ఇప్పటికీ చిత్రం,Still picture
ఉద్దీపన,Stimulus
స్టాప్‌బ్యాండ్,Stopband
నిల్వ,Storage
నిల్వ బ్యాటరీ గది,Storage battery room
నిల్వ పరికరం,Storage device
స్ట్రాటో ఆవరణ,Stratosphere
స్ట్రీమింగ్,Streaming
సాగదీయడం,Stretch
స్ట్రింగ్,String
నిర్మాణాత్మక,Structured
స్టూడియో బ్లాక్,Studio block
స్టూడియో సెంటర్,Studio centre
స్టూడియో లైటింగ్,Studio lighting
స్టూడియో మానిటర్లు,Studio monitors
స్టైలస్,Stylus
సబ్‌బ్యాండ్ ఎన్‌కోడింగ్,Subband encoding
సబ్‌బ్యాండ్ మాస్కింగ్,Subband masking
సబ్‌బ్యాండ్ నమూనాలు,Subband samples
సబ్‌నెట్,Subnet
సబ్‌యాంప్లింగ్,Subsampling
చందాదారుడు,Subscriber
ఆకస్మిక అయానోస్పియర్ భంగం,Sudden ionosphere disturbance
సన్ స్పాట్ కార్యాచరణ,Sun spot activity
సూపర్ పవర్ ట్రాన్స్మిటర్,Super power transmitter
సూపర్ నమూనా,Super sampling
సూపర్ సాకెట్,Super socket
సూపర్హీట్ ఆవిరి,Superheated vapour
సూపర్హెటెరోడిన్,Superheterodyne
సూపర్హెటెరోడైన్ కన్వర్టర్,Superheterodyne converter
సూపర్హెటెరోడైన్ రిసీవర్,Superheterodyne receiver
అతిశయోక్తి,Superimposed (current)
సూపర్‌పోజిషన్,Superimposition
సూపర్ స్థానం,Superposition
సూపర్సోనిక్,Supersonic
సరఫరా వాహిక,Supply duct
అణచివేత గ్రిడ్,Suppression grid
ఉపరితల శబ్దం,Surface noise
ఉపరితల తరంగం,Surface wave
సర్ఫింగ్,Surfing
ఉప్పెన,Surge
పరిసరాలు,Surroundings
ససెప్టెన్స్,Susceptance
ససెప్టబిలిటీ,Susceptibility
సస్పెండ్,Suspended
స్వాప్,Swap
స్వీప్ సర్క్యూట్,Sweep circuit
స్విచ్,Switch
స్విచ్ బోర్డు,Switch board
నియంత్రణ యూనిట్ ఆన్ చేయండి,Switch on control unit
మారడం,Switching
చిహ్నం రేటు,Symbol rate
సుష్ట,Symmetrical
సమకాలీన,Sync (synchronous)
సమకాలీకరణ పల్స్,Sync pulse
సమకాలీకరణ బదిలీ,Sync transfer
సమకాలీకరణ,Synchronization
సమకాలీకరించబడింది,Synchronized
సింక్రోనస్,Synchronous
సింక్రోనస్ మోటారు,Synchronous motor
సినర్జిక్,Synergic
సినర్జిస్టిక్,Synergistic
సినర్జీ,Synergy
వాక్యనిర్మాణం,Syntactic
సింటాక్స్,Syntax
సింటాక్స్ లోపం,Syntax error
సింథసైజర్,Synthesizer
సింథసైజర్ కార్డులు,Synthesizer cards
వ్యవస్థ,System
సిస్టమ్ ఆర్కిటెక్చర్,System architecture
సిస్టమ్ డిజైన్,System design
సిస్టమ్ మెను,System menu
ట్యాగ్,Tag
తిరిగి మాట్లాడు,Talk back
టేప్,Tape
టేప్ రికార్డర్,Tape recorder
టేప్ స్లైసింగ్,Tape slicing
దెబ్బతింది,Tapered
లక్ష్యం,Target
సుంకం,Tariff
టాస్క్ బార్,Task bar
సాంకేతిక,Technical
సాంకేతిక సవాలు,Technical challenge
సాంకేతిక అంశాలు,Technical features
సాంకేతిక మార్గదర్శకాలు,Technical guidelines
సాంకేతిక పరామితి,Technical parameter
సాంకేతిక నాణ్యత,Technical quality
సాంకేతిక స్నాగ్,Technical snag
టెక్నిక్,Technique
సాంకేతిక పరిమితి,Technological constraint
సాంకేతికం,Technology
టెక్నాలజీ అసెస్‌మెంట్,Technology assessment
టెలికాస్టింగ్,Telecasting
టెలిసిన్,Telecine
టెలిగ్రఫీ,Telegraphy
టెలిమాటిక్స్,Telematics
టెలిమెటరింగ్,Telemetering
టెలిఫోన్,Telephone
టెలిటెక్స్ట్,Teletext
టెలివిజన్,Television
ఉష్ణోగ్రత,Temperature
ఉష్ణోగ్రత నియంత్రణ,Temperature control
తాత్కాలిక,Temporal
తాత్కాలిక నిర్వహణ,Temporal management
తాత్కాలిక పునరావృతం,Temporal redundancy
తన్యత బలం,Tensile strength
టెన్టకిల్,Tentacle
టెరాలి,Terabyte (TB)
టెర్మినల్,Terminal
టెర్మినల్ ఎడాప్టర్లు,Terminal adapters
టెర్మినల్ పరికరాలు,Terminal equipment
ముగించడం,Terminating
ప్రతిఘటనను ముగించడం,Terminating resistance
ముగింపు,Termination
టెర్మినేటర్,Terminator
టెర్రైన్ ప్రొఫైల్స్,Terrain profiles
తృతీయ వైండింగ్,Tertiary winding
పరీక్ష,Test
పరీక్ష డేటా,Test data
పరీక్ష చిత్రం,Test image
పరీక్ష సిగ్నల్,Test signal
టెస్టర్,Tester
పరీక్ష,Testing
పరీక్షలు మరియు కొలత,Tests and measurement
ఉష్ణ శబ్దం,Thermal noise
థర్మల్ ఓవర్లోడ్ రిలే,Thermal overload relay
థర్మియోనిక్ రెక్టిఫైయర్,Thermionic rectifier
థర్మోకపుల్,Thermocouple
థర్మామీటర్,Thermometer
థర్మోస్టాట్,Thermostat
థింబుల్,Thimble
థోరియేటెడ్ ఫిలమెంట్,Thoriated filament
థ్రెడ్,Thread
మూడు దశల సరఫరా,Three phase supply
మూడు దశల ట్రాన్స్ఫార్మర్,Three phase transformer
ప్రవేశం,Threshold
గొంతు మైక్రోఫోన్,Throat microphone
థ్రస్ట్,Thrust
థైరాట్రాన్,Thyratron
థైరిస్టర్,Thyristor
వంపు,Tilt
టింబ్రే,Timbre
సమయం,Time
టైమ్ బేస్,Time base
సమయ కోడ్,Time code
సమయం స్థిరాంకం,Time constant
సమయం ఆలస్యం,Time delay
టైమ్ డొమైన్,Time domain
సమయం నమూనా,Time sampling
సమయం సాగదీయడం,Time stretching
టైమర్,Timer
టైటిల్ బార్,Title bar
To మరియు fro కదలిక,To and fro motion
టోగుల్ స్విచ్,Toggle switch
టోకెన్ రింగ్ నెట్‌వర్క్,Token ring network
ఓరిమి,Tolerance
టోన్ కంట్రోల్,Tone control
టూల్ బార్,Tool bar
సాధనాలు,Tools
దంతాల గేరింగ్,Toothed gearing
టోపోలాజీ,Topology
టొరాయిడల్ వైండింగ్,Toroidal winding
టార్క్,Torque
మొత్తం నాణ్యత నిర్వహణ (TQM),Total quality management (TQM)
టోటలైజర్,Totalizer
టవర్,Tower
ట్రేసర్,Tracer
ట్రేసింగ్,Tracing
ట్రాక్,Track
ట్రాక్ బాల్,Track ball
ట్రాకింగ్,Tracking
ట్రాఫిక్ నిర్వహణ,Traffic management
లావాదేవీల ఫైల్ సిస్టమ్,Transactional file system
ట్రాన్స్‌కోడ్,Transcode
ట్రాన్స్‌డ్యూసెర్,Transducer
ట్రాన్సీవర్,Transeiver
బదిలీ లక్షణాలు,Transfer characteristics
బదిలీ ఫంక్షన్,Transfer function
ట్రాన్స్ఫార్మర్,Transformer
ట్రాన్స్ఫార్మర్ ఎక్సైటర్,Transformer exciter
ట్రాన్స్ఫార్మర్ ట్రాలీ,Transformer trolley
తాత్కాలిక,Transient
తాత్కాలిక కోడింగ్,Transient coding
అస్థిరమైన లోపం,Transient error
తాత్కాలిక మార్పిడి,Transient switching
ట్రాన్సిస్టర్,Transistor
అనువాదం,Translation
అనువాదకుడు,Translator
ప్రసార,Transmission
ప్రసార ఇంటర్ఫేస్,Transmission interface
ప్రసారణ తంత్రి,Transmission line
ప్రసార నష్టం,Transmission loss
ట్రాన్స్మిషన్ స్టూడియో,Transmission studio
ట్రాన్స్మిటర్,Transmitter
ట్రాన్స్మిటర్ కంట్రోలర్,Transmitter controller
ట్రాన్స్మిటర్ నిర్వహణ,Transmitter maintenance
ట్రాన్స్మిటర్ అవుట్ పుట్ పవర్,Transmitter out put power
యాంటెన్నాను ప్రసారం చేస్తుంది,Transmitting antenna
యాంటెన్నా లాభం ప్రసారం చేస్తుంది,Transmitting antenna gain
ప్రసార పౌన frequency పున్యం,Transmitting frequency
ట్రాన్స్మిటింగ్ స్టేషన్,Transmitting station
ట్రాన్స్పాండర్,Transponder
ట్రాపాట్ డయోడ్,Trapatt diode
ట్రావెలింగ్ వేవ్,Travelling wave
ట్రెల్లిస్ డీకోడింగ్,Trellis decoding
కందకం మరియు కండ్యూట్,Trench and conduit
ట్రిగ్గర్ సర్క్యూట్,Trigger circuit
ట్రిమ్,Trim
ట్రిమ్మింగ్,Trimming
త్రిపాద,Tripod
ట్రోపోస్పియర్,Troposphere
కత్తిరించడం,Truncation
ట్రూత్ టేబుల్,Truth table
ట్యూన్ చేయబడింది,Tuned
ట్యూనర్,Tuner
ట్యూనింగ్,Tuning
సొరంగం డయోడ్,Tunnel diode
టన్నెలింగ్,Tunnelling
నిర్వహణ చుట్టూ తిరగండి,Turn around management
టర్న్ టేబుల్,Turn table
ట్వీటర్,Tweeter
వక్రీకృత,Twisted
వక్రీకృత జత కేబుల్,Twisted pair cable
అసమతుల్య ఆడియో లైన్,Unbalanced audio line
వోల్టేజ్ కింద,Under voltage
యునికాస్టింగ్,Unicasting
యూనివర్సల్ గేట్,Universal gate
యూనివర్సల్ నెట్‌వర్క్,Universal network
విడదీయని వడపోత,Unweighted filter
అప్ కన్వర్టర్,Up convertor
అప్లింక్,Uplink
అప్‌లోడ్,Upload
ఉపయోగపడే క్షేత్ర బలం,Usable field strength
విలువ జోడించిన సేవలు,Value added services
వరయాక్టర్ డయోడ్,Varactor diode
వేరియబుల్,Variable
వేరియబుల్ ఏరియా సౌండ్ ట్రాక్,Variable area sound track
వేరియబుల్ డేటా రేట్ కుదింపు,Variable data rate compression
వేరియబుల్ డెన్సిటీ సౌండ్ ట్రాక్,Variable density sound track
వేరియబుల్ అవుట్పుట్ డేటా రేటు,Variable output data rate
వెక్టర్,Vector
వెక్టర్ ఇంపెడెన్స్ మీటర్,Vector impedance meter
వెక్టర్ నెట్‌వర్క్ ఎనలైజర్,Vector network analyzer
కాంతి వేగం,Velocity of light
వెంటెడ్ బాక్స్,Vented box
బహుముఖ ప్రజ్ఞ,Versatility
సంస్కరణ: Telugu,Version
నిలువు విమానం,Vertical plane
నిలువుగా ధ్రువణ,Vertically polarized
వెలిజ్రాలక బృందం,Vestigial side band (VSB)
వైబ్రేషన్,Vibration
వైబ్రేటర్,Vibrator
వీడియో,Video
వీడియో యాంప్లిఫైయర్,Video amplifier
వీడియో గొలుసు,Video chain
వీడియో లక్షణాలు,Video characteristics
వీడియో కోడ్,Video code
వీడియో కుదింపు,Video compression
వీడియో కాన్ఫరెన్సింగ్,Video conferencing
వీడియో గ్రాఫిక్స్ అడాప్టర్,Video graphics adapter
వీడియో స్ట్రీమింగ్,Video streaming
వీడియో స్విచ్చర్,Video switcher
వీడియోగ్రఫీ,Videography
చూడండి,View
దూరం చూస్తున్నారు,Viewing distance
వర్చువల్,Virtual
వర్చువల్ చిరునామా,Virtual address
వర్చువల్ ఎత్తు,Virtual height
వర్చువల్ మెమరీ,Virtual memory
వర్చువల్ ప్రైవేట్ నెట్‌వర్క్,Virtual private network
వర్చువల్ రియాలిటీ,Virtual reality
వైరస్,Virus
స్నిగ్ధత,Viscosity
దృశ్యమానత,Visibility
దృష్టి,Vision
దృశ్య ప్రదర్శన,Visual display
దృశ్య తనిఖీ,Visual inspection
విజువల్ రేడియో,Visual radio
వాయిస్ ఫ్రీక్వెన్సీ,Voice frequency
వాయిస్ మెయిల్,Voice mail
వాయిస్ ఓవర్ ఐపి,Voice over IP
వాయిస్ ఓవర్ రికార్డింగ్ (VOR),Voice over recording (VOR)
అస్థిర ద్రవ,Volatile liquid
అస్థిర జ్ఞాపకం,Volatile memory
వోల్ట్,Volt
వోల్టేజ్,Voltage
వోల్టేజ్ నియంత్రిత ఓసిలేటర్ (VCO),Voltage controlled oscillator (VCO)
వోల్టేజ్ ఫ్లేక్యుయేషన్,Voltage flactuation
వోల్టేజ్ నియంత్రణ,Voltage regulation
వోల్టేజ్ సాగ్,Voltage sag
వోల్టేజ్ స్పైక్,Voltage spike
వోల్టేజ్ స్టెబిలైజర్,Voltage stabilizer
వోల్టేజ్ స్టాండింగ్ వేవ్ నిష్పత్తి,Voltage standing wave ratio
వోల్టమీటర్,Voltmeter
వాల్యూమ్,Volume
వాల్యూమ్ నియంత్రణ,Volume control
వేచి ఉన్న సమయం,Waiting time
వాటర్‌మార్కింగ్,Watermarking
వాట్ (w),Watt (W)
వాట్ అవర్,Watt hour
వాట్లెస్ భాగం,Wattless component
అల,Wave
వేవ్ మోషన్,Wave motion
తరంగ రూపం,Waveform
వేవ్ ఫ్రంట్,Wavefront
వేవ్‌గైడ్,Waveguide
తరంగదైర్ఘ్యం,Wavelength
వేవ్లెట్,Wavelet
వెబ్,Web
వెబ్ బ్రౌజర్,Web browser
వెబ్ పేజీ,Web page
వెబ్ పోర్టల్,Web portal
వెబ్ సర్వర్,Web server
వెబ్‌కాస్టింగ్,Webcasting
వెబ్‌పీడియా,Webopedia
వెబ్‌సైట్,Website
వెయిటెడ్ ఫిల్టర్,Weighted filter
తడి బల్బ్ ఉష్ణోగ్రత,Wet bulb temperature
తెలుపు శబ్దం,White noise
వైడ్ యాంగిల్ లెన్స్,Wide angle lens
వైడ్ ఏరియా నెట్‌వర్క్,Wide area network
వైడ్‌బ్యాండ్,Wideband
వికీమీడియా,Wikimedia
వికీపీడియా,Wikipedia
వించెస్టర్ డిస్క్,Winchester disk
విండోస్,Windows
విండోస్ మీడియా ప్లేయర్,Windows media player
విండ్‌షీల్డ్,Windshield
వైర్,Wire
వైర్‌లెస్,Wireless
వైర్‌లెస్ ట్రాన్స్మిషన్,Wireless transmission
వైరింగ్,Wiring
వూఫర్,Woofer
పద విశ్లేషణం,Word processing
పదాల ప్రవాహిక,Word processor
పని ప్రక్రియ,Work process
పని స్థలం,Work space
వర్క్‌గ్రూప్,Workgroup
పనిభారం,Workload
వర్క్‌షాప్,Workshop
వర్క్‌స్టేషన్,Workstation
ప్రపంచవ్యాప్త వెబ్ (www),Worldwide web (www)
గాయం రోటర్,Wound rotor
వావ్ మరియు ఫ్లట్టర్,Wow and flutter
మీరు ట్యూబ్,You tube
జెనిత్,Zenith
గజిబిజి,Zigzag
జిప్,Zip
జిప్ ఫైల్స్,Zip files
జిప్,Zipped
జోన్,Zone
జూమ్,Zoom
పెద్దదిగా చూపు,Zoom in
జూమ్ మైక్రోఫోన్,Zoom microphone
పెద్దది చెయ్యి,Zoom out
జూమ్,Zooming
