Bengali,Hindi
জ্যোতির্বিজ্ঞানী,खगोलज्ञ
অসম্পূর্ণ ক্যারিওটাইপ,असममित गुणसूत्रप्ररूप
অসম্পূর্ণ,असममित
এথেরোমাটাস,धमनीवसाकठिन्यमय
এথেরোস্ক্লেরোসিস,"धमनीवसाकाठिन्य, ऐथिरोस्कलेरोसिस"
এথেরোস্ক্লেরোটিক ফলক,धमनीवसाकठिन्यकारी लवांक
অ্যাটলাস,"शीर्षधर, ऐटलस"
অ্যাটলাস ভার্টিব্রা,"शीर्षधर कशेरुक, ऐटलस कशेरुक"
বায়ুমণ্ডল,वायुमंडल
বায়ুমণ্ডলীয়,वायुमंडलीय
বায়ুমণ্ডলীয় ইনপুট,वायुमंडलीय निवेश
পারমাণবিক শক্তি মাইক্রোস্কোপ,परमाणु बल सूक्ष्मदर्शी
পরমাণু,परमाणु
এটিপি এএসই,ए. टी. पी. ऐज
অ্যাট্রিয়াল সংকোচনের,अलिंद संकुचन
অ্যাট্রিয়াল ফাইব্রিলেশন,परिकोष्ठी रेशकीयन
অ্যাট্রিয়াল ন্যাট্রিওরেটিক ফ্যাক্টর (এএনএফ),परिकोष्ठी नैट्रीयूरेटिक कारक
অ্যাট্রিয়াল নোড,अलिंद ग्रंथिक
অ্যাট্রিয়াল সিস্টোল,अलिंद प्रकुंचन
Atrioventricular নোড,अलिंद-निलय ग्रंथिक
Atrioventricular ভালভ,अलिंद-निलय कपाट
অ্যাট্রিয়াম (পিয়েরিয়া),अलिंद
অ্যাট্রিয়াম (পিয়েরিয়া),परिकोष्ठ
অ্যাট্রোপা বেলাদোনা,ऐट्रोपा बेलाडोना
অ্যাট্রোফি,क्षीणता
অ্যাট্রোপাইন ক্ষারক,ऐट्रोपीन ऐल्केलॉइड
সংযুক্তি প্লেট,संलग्नी पट्ट
শ্রুতি কর্টেক্স,श्रवण वल्कुट
আউলোসিরা,ऑलोसाइरा
অরিকল (অরিকুলা),पालि
অরিকল (অরিকুলা),अलिंद
অরিকল (অরিকুলা),परिकोष्ठ
অরিকল (অরিকুলা),कर्णपल्लव
অস্ট্রেলোপিথসাইনস,ऑस्ट्रेलोपिथेसिनीस
অটেকোলজি,स्वपारिस्थितिकी
স্বয়ংক্রিয় ডিএনএ সিকোয়েন্সার,स्वचालित डी. एन. ए. अनुक्रमक
অটোপলিপ্লয়েড,स्वबहुगुणित
অটোয়ানালাইজার,स्वविश्लेषित्र
অটোগামি,स्वयुग्मन
অটোগামি,स्वनिषेचन
অটোগ্রাফ্ট,स्वनिरोप
Autoimmune রোগ,स्वप्रतिरक्षा रोग
অটোমোবাইল নিষ্কাশন,ऑटोमोबाइल निष्कासित पदार्थ
স্বায়ত্তশাসিত (অনৈচ্ছিক) স্নায়ুতন্ত্র,स्वायत्त (अनैच्छिक) तंत्रिका-तंत्र
অটোফাজিক লাইসোসোম,स्वभोजी लयनकाय
অটোপ্লয়েড,स्वगुणित
অটোপোডিয়াম,"प्रचलपाद, ऑटोपोडियम"
অটোপলিপ্লয়েড,स्वबहुगुणित
অটোসোমাল ক্রোমোরোম,अलिंगी गुणसूत्र
অটোসোমাল জিন,अलिंगसूत्री जीन
অটোসোম,अलिंगसूत्र
অটোটেট্র্যাপ্লয়েড,स्वचतुर्गुणित
অটোটমি,स्वांगोच्छेदन
অটোট্রিপলয়েড বিভিন্ন,स्वत्रिगुणित किस्म
অটোট্রফ,"स्वपोषी, स्वपोषित"
শরত্কাল কাঠ,"शरद काष्ठ, बसंत काष्ठ"
অক্সানোগ্রাফ,वृद्धि आलेख
অক্সানোমিটার,वृद्धिमापी
অক্সেটিক বৃদ্ধি,आयतनी वृद्धि
অক্সিন,ऑक्सिन
অক্সোট্রফ,विपोषी
একটি ভি বান্ডিল,अलिंद निलय बंडल
Aves,एवीज
অ্যাভিসেনিয়া,एविसेनिया
আওন,शूक
অক্ষীয় কঙ্কাল,अक्षीय कंकाल
অক্ষ,अक्षीय
অ্যাক্সিলারি কুঁড়ি,कक्षीय कलिका
অ্যাক্সিলারি,कक्षीय
অক্ষ ভার্টেব্রা,अक्ष-कशेरूक
অ্যাক্সন,तंत्रिकाक्ष
অ্যাকোনাল মেমব্রেন,तंत्रिकाक्ष कला
অ্যাকোনালি,तंत्रिकाक्षतः
