Telugu,Gujarati
శ్రద్ధ అంతరాయం,વિક્ષેપ
శ్రద్ధ కీ,ધ્યાન
అటెన్యుయేషన్,વ્યવહાલ
అటెన్యుయేషన్ స్థిరాంకం,વિકેન્દ્રિત સ્થિરતા
అటెన్యుయేషన్ వక్రీకరణ,વ્યથિત વિકૃતિ
అటెన్యుయేషన్ ఈక్వలైజర్,વિકેન્દ્રિત બરાબરી
అటెన్యూయేటర్,હલકાઈ કરનાર
గుణం,લક્ષણ
వినగల అలారం,શ્રાહ
ఆడియో క్యాసెట్,Audio ડિઓ કેસેટ
ఆడియో విచారణ,Ation ડિઓની તપાસ
ఆడియో లైన్,Audષધિ
ఆడియో ప్రతిస్పందన,Audio ડિઓનો પ્રતિભાવ
ఆడియో ప్రతిస్పందన సందేశం,Auduy ડિઓ પ્રતિસાદ સંદેશ
ఆడియో ప్రతిస్పందన యూనిట్,Audit ડિઓ પ્રતિસાદ એકમ
ఆడియోటేప్ స్టోరేజ్ యూనిట్,ખવડ -સંગ્રહ એકમ
ఆడియో టెలికమ్యూనికేషన్ లైన్,Audડતી ટેલિકમ્યુનિકેશન રેખા
ఆడియో టెర్మినల్,Audio ડિઓ ટર્મિન
ఆడిట్ కమాండ్ లాంగ్వేజ్,ઓડિટ ભાષા
ఆడిట్ ప్రోగ్రామింగ్,હિસાબ -તપાસણી
తనిఖీ శోధన,વિષ્લેષણ
ఆగెండ్,યોજવું
ఆజ్మెంట్,વૃદ્ધિ
ఆగ్మెంటర్,વૃદ્ધિ કરનાર
రచయిత,લેખક
రచయిత,લેખક
రచయిత వ్యవస్థ,અર્થતંત્ર
అధికారం,અધિકાર
అధికారిక కోడ్,સત્તાપત્ર
అధీకృత లైబ్రరీ,અધિકૃત ગ્રંથાલય
అధీకృత కార్యక్రమం,અધિકૃત કાર્યક્રમ
అధీకృత ప్రోగ్రామ్ సౌకర్యం,અધિકૃત કાર્યક્રમ સુવિધા
ఆటో వియుక్త,સ્વત abstractભાશ્રલ
ఆటో సమాధానం,શૌર્ય
ఆటో బూటింగ్,સ્વત bootટ -બુટિંગ
ఆటో బైపాస్,સ્વત by બાયપાસ
ఆటో కాల్ (= ఆటోమేటిక్ కాలింగ్),Auto ટો ક call લ (= સ્વચાલિત ક calling લિંગ)
ఆటో కోడర్,સ્વત autoાંડ
ఆటో డయల్,ઓટો ડાયલ
ఆటోఫ్లో,સ્વચ્છતા
ఆటో సూచిక,ઓટો અનુક્રમણિકા
ఆటో ఇండెక్స్డ్ చిరునామా,ઓટો અનુક્રમિત સરનામાં
ఆటోమాటా,નકલો
ఆటోమాటా సిద్ధాంతం,આપમેળે સિદ્ધાંત
ఆటోమాటా రకం,સ્વત્વાર્પણ પ્રકાર
స్వయంచాలక గ్రంథ పట్టిక,સ્વચાલિત ગ્રંથસૂચિ
స్వయంచాలక డేటా మాధ్యమం,સ્વચાલિત ડેટા માધ્યમ
ఆటోమేటెడ్ డిక్షనరీ,સ્વચાલિત શબ્દકોશ
ఆటోమేటెడ్ గ్లోసరీ,સ્વચાલિત સ્થગિત
ఆటోమేటెడ్ లాజిక్ రేఖాచిత్రం,સ્વચાલિત તર્ક આકૃતિ
స్వయంచాలక నిర్వహణ,સ્વચાલિત સંચાલન
ఆటోమేటెడ్ ప్రొడక్షన్ మేనేజ్‌మెంట్,સ્વચાલિત ઉત્પાદન વ્યવસ્થાપન
ఆటోమేటెడ్ స్టాక్ కంట్రోల్,સ્વચાલિત સ્ટોક નિયંત્રણ
స్వయంచాలక వియుక్త,સ્વચાલિત મુદ્દો
ఆటోమేటిక్ వియుక్త,સ્વચાલિત અમૂર્તતા
స్వయంచాలకంగా ప్రోగ్రామ్ చేయబడిన సాధనాలు,આપમેળે પ્રોગ્રામ કરેલા સાધનો
స్వయంచాలక సమాధానం,સ્વચાલિત જવાબ
ఆటోమేటిక్ కాల్ డిస్ట్రిబ్యూటర్,સ્વચાલિત ક call લ વિતરક
ఆటోమేటిక్ కాలింగ్,સ્વચાલિત બોલાવવું
ఆటోమేటిక్ చెక్,સ્વચાલિત તપાસ
ఆటోమేటిక్ కోడింగ్,સ્વચાલિત કોડિંગ
ఆటోమేటిక్ కంప్యూటింగ్,સ્વચાલિત કમ્પ્યુટિંગ
ఆటోమేటిక్ కంప్యూటింగ్ ఇంజిన్,સ્વચાલિત કમ્પ્યુટિંગ એન્જિન
ఆటోమేటిక్ స్థిరాంకం,સ્વચાલિત સ્થિર
ఆటోమేటిక్ కంట్రోల్ ఇంజనీరింగ్,સ્વચાલિત નિયંત્રણ ઇજનેર
ఆటోమేటిక్ డేటా ప్రాసెసింగ్,સ્વચાલિત ડેટા પ્રોસેસિંગ
స్వయంచాలక డేటా ప్రాసెసింగ్ సిస్టమ్,સ્વચાલિત ડેટા પ્રોસેસિંગ સિસ્ટમ
స్వయంచాలక దశాంశ అమరిక,સ્વચાલિત દશાંશ ગોઠવણી
ఆటోమేటిక్ డయలింగ్ యూనిట్,સ્વચાલિત ડાયલિંગ એકમ
ఆటోమేటిక్ డిక్షనరీ,સ્વચાલિત શબ્દકોશ
ఆటోమేటిక్ ఈక్వలైజేషన్,સ્વચાલિત સમાનતા
స్వయంచాలక లోపం దిద్దుబాటు,સ્વચાલિત ભૂલ સુધારણા
ఆటోమేటిక్ ఫీడ్ పంచ్,સ્વચાલિત ફીડ પંચ
ఆటోమేటిక్ ఫంక్షన్,સ્વચાલિત કાર્ય
ఆటోమేటిక్ ఇండెక్సింగ్,સ્વચાલિત અનુક્રમણિકા
ఆటోమేటిక్ లైబ్రరీ కాల్,સ્વચાલિત ગ્રંથાલય
ఆటోమేటిక్ మెసేజ్ అకౌంటింగ్,સ્વચાલિત સંદેશ હિસાબ
స్వయంచాలక సంఖ్య గుర్తింపు,સ્વચાલિત સંખ્યા ઓળખ
ఆటోమేటిక్ పాజినేషన్,સ્વચાલિત પૃષ્ઠભૂમિ
ఆటోమేటిక్ ప్రోగ్రామింగ్,સ્વચાલિત કાર્યક્રમ
ఆటోమేటిక్ పంచ్,સ્વચાલિત પંચ
ఆటోమేటిక్ రికవరీ ప్రోగ్రామ్,સ્વચાલિત પુન recovery પ્રાપ્તિ કાર્યક્રમ
