Hindi,Malayalam
"सक्रिय लाइन, सक्रिय रेखा",സജീവ ലൈൻ സജീവ ലൈൻ
सक्रिय पाश,സജീവ ലൂപ്പ്
सक्रिय संहति*,സജീവ കോഡ്*
सक्रिय सामग्री,സജീവ ചേരുവകൾ
सक्रिय अणु,സജീവ തന്മാത്ര
सक्रिय जाल,സജീവ മെഷ്
सक्रिय पुनरवशोषण,സജീവമായ പുനഃശോഷണം
सक्रिय क्षेत्र,സജീവമായ പ്രദേശം
सक्रिय नियमन,സജീവമായ നിയന്ത്രണം
सक्रिय उपग्रह,സജീവ ഉപഗ്രഹം
सक्रिय कलंकीय सौर ज्वाला,സജീവമായ വിഘടന സൗരജ്വാല
सक्रिय सूक्ष्मात्रिक पदार्थ,സജീവമായ മൈക്രോ ന്യൂട്രിയന്റുകൾ
सक्रिय अनुवर्तन तंत्र,സജീവമായ ട്രാക്കിംഗ് സിസ്റ്റം
सक्रिय ट्रांसडयूसर,സജീവ ട്രാൻസ്ഡ്യൂസർ
सक्रिय उदग्रहण,സജീവമായ ഉപഭോഗം
सक्रियता गुणांक*,പ്രവർത്തന ഗുണകം*
सक्रियता सूचकांक,പ്രവർത്തന സൂചിക
सक्रियता -अनुपात,പ്രവർത്തന അനുപാതം
सक्रियता सदिश,പ്രവർത്തന വെക്റ്റർ
वास्तविक मानीटर,യഥാർത്ഥ മോണിറ്റർ
वास्तविक प्रतिबल,യഥാർത്ഥ സമ്മർദ്ദം
"चालू करना, प्रवृत्त करना",പ്രവർത്തനക്ഷമമാക്കാൻ
प्रवर्तक,ഉപജ്ഞാതാവ്
प्रवर्तक,ഉപജ്ഞാതാവ്
सुतीक्ष्णतामापी,അക്വിറ്റിയോമീറ്റർ
श्रवण सुतीक्ष्णता,കേൾവിശക്തി
फोटोतीक्ष्णता मान,ഫോട്ടോ അക്വിറ്റി മൂല്യം
न्यूनकोण,ന്യൂനകോണ്
क्षिप्र उद्भासन,മന്ത്രിക്കുന്നു
न्यूनकोण त्रिभुज,നിശിത ത്രികോണം
अचक्रीय,അസൈക്ലിക്
अनुकूलन प्रयुक्ति,ഒപ്റ്റിമൈസേഷൻ ആപ്ലിക്കേഷൻ
अनुकूलित अवस्था,ഒപ്റ്റിമൈസ് ചെയ്ത അവസ്ഥ
अनुकूली नियंत्रण तंत्र,അഡാപ്റ്റീവ് കൺട്രോൾ സിസ്റ്റം
अनुकूलनमापी,അഡാപ്റ്റോമീറ്റർ
एडकॉक एन्टेना,അഡ്‌കോക്ക് ആന്റിന
"योग करना, जोड़ना",സംഗ്രഹിക്കാനായി
संकलन काल,സമാഹാര സമയം
संकलन-व्यवकलन काल,സമാഹാരം-കുറയ്ക്കൽ സമയം
योजक,ചേർക്കുന്നയാൾ
"योग, जोड़, संकलन (सं.), योगात्मक (वि.)","തുക, കൂട്ടിച്ചേർക്കൽ, സംഗ്രഹം (എഡി.), സങ്കലനം (വി.)"
अतिरिक्त स्थिरांक,കൂട്ടിച്ചേർക്കൽ സ്ഥിരം
त्वरण-योग नियम,ത്വരണം-സംഭരണം
दूरी-योग नियम,ദൂരം-സംഭരണം
वेग-योग नियम,വേഗത-തുക നിയമം
सदिशों का योग,വെക്റ്ററുകളുടെ ആകെത്തുക
संकलन अभिक्रिया,ശേഖരണ പ്രതികരണം
अतिरिक्त अर्धतल,അധിക നില
"संयोजी स्वर, अतिरिक्त टोन (स्वर)","കണക്റ്റീവ് ടോൺ, അധിക ടോൺ (സ്വരാക്ഷരങ്ങൾ)"
"योज्य, योगात्मक","അഡിറ്റീവ്, സങ്കലനം"
योज्य प्रणाल,സങ്കലന സംവിധാനം
संयोजी वर्ण,സംയുക്ത പ്രതീകങ്ങൾ
संकली वर्ण प्रक्रम,മൊത്തം പ്രതീക പ്രക്രിയ
योज्य पूरक रंग,സങ്കലന പൂരക നിറം
योज्य स्थिरांक,സങ്കലന സ്ഥിരാങ്കം
योज्य कर्षण,അഡിറ്റീവ് ട്രാക്ഷൻ
योज्य प्रभाव,സങ്കലന പ്രഭാവം
योजित कारक,സങ്കലന ഘടകം
योज्य फलन,സങ്കലന പ്രവർത്തനം
योज्य मिश्रण,അഡിറ്റീവ് മിക്സ്
योज्य मूलवर्ण,സങ്കലന റൂട്ട്
योज्य प्रक्रम,സങ്കലന പ്രക്രിയ
"योज्यता, योगशीलता",കൂട്ടിച്ചേർക്കൽ
योज्य क्वांटम संख्या,അഡിറ്റീവ് ക്വാണ്ടം നമ്പർ
संकलन अभिक्रिया,ശേഖരണ പ്രതികരണം
योज्यता,കൂട്ടിച്ചേർക്കൽ
एडीट्रॉन,അഡിട്രോൺ
पता*,അറിയുക*
पता अभिकलन,വിലാസ കണക്കുകൂട്ടൽ
पता-स्थल,വിലാസം
पता-कूटवचन,വിലാസ എൻക്രിപ്ഷൻ
पता व्यंजक,വിലാസ എക്സ്പ്രഷൻ
पता-सुगमता,വിലാസം
पता पट्टिका,വിലാസ ബാർ
पता बत्ती,വിലാസ വെളിച്ചം
पता-आपरिवर्तन,വിലാസം മാറ്റം
पतांश,പതാൻഷ്
पता पंजी,വിലാസ രജിസ്റ്റർ
पता चयन स्विच,വിലാസം തിരഞ്ഞെടുക്കൽ സ്വിച്ച്
पता छाँटाई सारणी,വിലാസം അടുക്കുന്നതിനുള്ള പട്ടിക
पताभिगमन,അഭിസംബോധന
ऐड्रेसोग्राफ़,അഡ്രെസോഗ്രാഫ്
पता-प्रणाली,വിലാസ സംവിധാനം
आसंजन,അഡീഷൻ
आसंजन तनाव,adhesion സമ്മർദ്ദം
आसंजी ऊर्जा,പശ ഊർജ്ജം
आसंजक अवरोधन,പശ തടയൽ
ऐडियाबैट,അടിയാബാറ്റ്
रूद्धोष्म,അഡിയബാറ്റിക്
रूद्धोष्म त्वरण,adiabatic ത്വരണം
रूद्धोष्म सन्निकटन,adiabatic ഏകദേശം
रूद्धोष्म आयतन गुणांक,അഡിയബാറ്റിക് വോളിയം കോഫിഫിഷ്യന്റ്
रूद्धोष्म ऊष्मामापी,അഡിയബാറ്റിക് തെർമോമീറ്റർ
रूद्धोष्म परिवर्तन,adiabatic മാറ്റം
"ऐडियाबेटिक चार्ट, रूद्धोष्म संचित्र","അഡിയബാറ്റിക് ചാർട്ട്, അഡിയബാറ്റിക് ചാർട്ട്"
रूद्धोष्म संपीड्यता,adiabatic compressibility
रूद्धोष्म संपीडन,അഡിയബാറ്റിക് കംപ്രഷൻ
रूद्धोष्म संरोध,adiabatic ഗർഭനിരോധനം
रूद्धोष्म शीतलन सीमा,adiabatic കൂളിംഗ് പരിധി
रूद्धोष्म वक्र,അഡിയബാറ്റിക് കർവ്
रूद्धोष्म विरूपण,adiabatic വക്രീകരണം
