Bengali,Marathi
adiabatic ত্বরণ,adiabatic प्रवेग
adiabatic অনুমান,adiabatic अंदाजे
adiabatic ভলিউম সহগ,adiabatic खंड गुणांक
adiabatic থার্মোমিটার,adiabatic थर्मामीटर
adiabatic পরিবর্তন,adiabatic बदल
"adiabatic চার্ট, adiabatic চার্ট","adiabatic चार्ट, adiabatic चार्ट"
adiabatic কম্প্রেসিবিলিটি,adiabatic compressibility
adiabatic কম্প্রেশন,adiabatic कॉम्प्रेशन
adiabatic গর্ভনিরোধক,adiabatic गर्भनिरोधक
adiabatic কুলিং সীমা,adiabatic कूलिंग मर्यादा
adiabatic বক্ররেখা,adiabatic वक्र
adiabatic বিকৃতি,adiabatic विरूपण
adiabatic demagnetization,adiabatic demagnetization
adiabatic রেজল্যুশন,adiabatic रिझोल्यूशन
adiabatic স্থানচ্যুতি,adiabatic विस्थापन
adiabatic প্রভাব,adiabatic प्रभाव
adiabatic স্থিতিস্থাপকতা,adiabatic लवचिकता
adiabatic ellipsoid,adiabatic ellipsoid
adiabatic পূর্ণ-তাপ ক্ষতি,adiabatic पूर्ण-उष्णतेचे नुकसान
adiabatic সমীকরণ,adiabatic समीकरण
adiabatic রাষ্ট্র সমীকরণ,adiabatic राज्य समीकरण
adiabatic ভারসাম্য তাপমাত্রা,adiabatic समतोल तापमान
adiabatic ভারসাম্য,adiabatic शिल्लक
adiabatic স্প্রেড,adiabatic प्रसार
adiabatic শিখা তাপমাত্রা,adiabatic ज्वाला तापमान
adiabatic প্রবাহ,adiabatic प्रवाह
adiabatic উচ্চারণ,adiabatic उच्चार
adiabatic গ্যাস সমীকরণ,adiabatic वायू समीकरण
adiabatic গ্রেডিয়েন্ট,adiabatic ग्रेडियंट
adiabatic তাপ ক্ষতি,adiabatic उष्णता नुकसान
adiabatic ionization সম্ভাব্যতা,adiabatic ionization क्षमता
adiabatic অবচয় হার,adiabatic घसारा दर
adiabatic ভরবেগ চার্জ,adiabatic मोमेंटम चार्ज
adiabatic প্রক্রিয়া,adiabatic प्रक्रिया
adiabatic প্রতিক্রিয়া,adiabatic प्रतिक्रिया
adiabatic নড়াচড়া,adiabatic हलवा
adiabatic বিকৃতি শক্তি,adiabatic विरूपण ऊर्जा
adiabatic শরীর,adiabatic शरीर
adiabatic তাপ গ্রেডিয়েন্ট,adiabatic उष्णता ग्रेडियंट
adiabatic abatement,adiabatic abatement
adiabatic রূপান্তর,adiabatic रूपांतरण
"সালোকসংশ্লেষণ, বিকিরণ বিরোধী","प्रकाशसंश्लेषण, विरोधी विकिरण"
তাপ অপর্যাপ্ততা,उष्णता अपुरेपणा
তাপ নিরোধক,उष्णता इन्सुलेट
AIden,एडन
সংলগ্ন প্রভাব,संलग्नता प्रभाव
"সংলগ্ন, সংলগ্ন, সংলগ্ন","समीप, समीप, समीप"
সংলগ্ন কোণ,समीप कोन
আবদ্ধ চ্যানেল অ্যাটেন্যুয়েশন,संलग्न चॅनेल क्षीणन
আবদ্ধ সার্কিট,बंद सर्किट
আবদ্ধ পর্যায়,संलग्न टप्पा
"সংযুক্ত ভিডিও ক্যারিয়ার, সংযুক্ত ইমেজ ক্যারিয়ার","संलग्न व्हिडिओ वाहक, संलग्न प्रतिमा वाहक"
আবদ্ধ শব্দ বাহক,बंद ध्वनी वाहक
আবদ্ধ চ্যানেল নির্বাচন,संलग्न चॅनेल निवडकता
আবদ্ধ চ্যানেল বাধা,बंद चॅनेल अडथळा
সামঞ্জস্যযোগ্য ক্যাপাসিটর,समायोज्य कॅपेसिटर
সামঞ্জস্যযোগ্য লেন্স ধারক,समायोज्य लेन्स धारक
সামঞ্জস্যযোগ্য ম্যাগনিফায়ার,समायोज्य भिंग
নিয়মিত চাপ,समायोज्य दबाव
সামঞ্জস্যযোগ্য শর্ট সার্কিট,समायोज्य शॉर्ट सर्किट
সমন্বয়,समायोजित करणे
অনুপ্রবেশ,प्रवेश
অনুপ্রবেশ অপারেটর,प्रवेश ऑपरेटर
শোষণ*,शोषण*
অগ্রিম বল,आगाऊ चेंडू
এগিয়ে,पुढे
বর্ধিত পরিবাহী বধিরতা,वर्धित प्रवाहकीय बहिरेपणा
সামনের সম্ভাবনা,पुढे क्षमता
প্রগতিশীল তরঙ্গ,प्रगतीशील लाट
প্রগতিশীল তরঙ্গ সামনে,प्रगतीशील लहर आघाडी
ভেন্ট্রাল বীণা,वेंट्रल वीणा
