Bengali,Odiya
ভি ব্যান্ড,ଭି ବ୍ୟାଣ୍ଡ |
সি ব্যান্ড অ্যান্টেনা,ସି ବ୍ୟାଣ୍ଡ ଆଣ୍ଟେନା |
তার,ତାର
তারের রাউটিং,ତାର ମାର୍ଗ
টেলিগ্রাফ টেলিভিশন,ଟେଲିଗ୍ରାଫ୍ ଟେଲିଭିଜନ |
ক্যাশ মেমরি,କ୍ୟାଶେ ମେମୋରୀ
সিসিম ফ্রিকোয়েন্সি স্ট্যান্ডার্ড,ସିସିମ୍ ଫ୍ରିକ୍ୱେନ୍ସି ଷ୍ଟାଣ୍ଡାର୍ଡ |
ক্যালকুলেটর,କାଲକୁଲେଟର
ক্রমাঙ্কন,କାଲିବ୍ରେସନ୍ |
কল ঠিকানা,କଲ୍ ଠିକଣା
কলপিট অসিলেটর,କଲ୍ପିଟ୍ ଓସିଲେଟର |
ক্যাম কর্ডার,କ୍ୟାମ ସୀମା
ক্যামেরা,କ୍ୟାମେରା
ক্যামেরার পায়ের পাতার মোজাবিশেষ,କ୍ୟାମେରା ହୋସ୍
candela,କ୍ୟାଣ୍ଡେଲା |
মোমবাতি শক্তি,ମହମବତୀ ଶକ୍ତି |
ক্যান্টিলিভার স্ট্রেন গেজ,କ୍ୟାଣ୍ଟିଲାଇଭର ଷ୍ଟ୍ରେନ୍ ଗେଜ୍ |
ধারণ,ଧରିବା
ক্যাপাসিট্যান্স রক্তচাপ ট্রান্সডুসার,କ୍ଷମତା ରକ୍ତଚାପ ଟ୍ରାନ୍ସଡ୍ୟୁସର |
হোল্ডিং ডিস্ট্রিবিউটর,ବିତରକ
চুক্তি ধারণ,ଚୁକ୍ତିନାମା
ক্যাপাসিট্যান্স গেজ,କ୍ୟାପିଟାନ୍ସ ଗେଜ୍ |
সংগ্রাহক হোল্ডিং,ସଂଗ୍ରହକାରୀ
ক্যাপাসিট্যান্স বিক্রিয়া,କ୍ଷମତା ପ୍ରତିକ୍ରିୟା
"ক্যাপাসিটিভ এনার্জি কনভার্টার, ট্রান্সডুসার","କ୍ଷମତା ସମ୍ପନ୍ନ ଶକ୍ତି ରୂପାନ୍ତରକାରୀ, ଟ୍ରାନ୍ସଡ୍ୟୁସର |"
ক্যাপাসিটর,କ୍ୟାପେସିଟର
ক্যাপাসিটর ব্যাংক,କ୍ୟାପେସିଟର୍ ବ୍ୟାଙ୍କ |
ক্যাপাসিটর ফিল্টার,କ୍ୟାପେସିଟର୍ ଫିଲ୍ଟର୍ |
ক্যাপাসিটর ইনপুট ফিল্টার,କ୍ୟାପେସିଟର୍ ଇନପୁଟ୍ ଫିଲ୍ଟର୍ |
উইঞ্চ মোটর,ୱିଚ୍ ମୋଟର |
পুলি সার্ভো বডি,ପଲି ସର୍ଭୋ ଶରୀର |
চরখী,ଚାର୍କି
ক্যাপচার,ଧରିବା
ক্যাপচার ধারা,ଧାରା ଧରିବା |
ক্যাপচার প্রভাব,ପ୍ରଭାବ ପ୍ରଭାବ
ক্যারিয়ারের শব্দ অনুপাত,ବାହକ ଶବ୍ଦ ଅନୁପାତ |
গাড়ির রেডিও,କାର୍ ରେଡିଓ |
কার্বন প্রতিরোধক,କାର୍ବନ ପ୍ରତିରୋଧକ |
কার্ড পাঠক,କାର୍ଡ ରିଡର୍ |
কার্ডিওড ডায়াগ্রাম,କାର୍ଡିଓଏଡ୍ ଚିତ୍ର
বহন,ଗାଡି
গাড়ি ফেরত,ରଥ ଫେରସ୍ତ
বাহক,ବାହକ
ক্যারিয়ার যোগাযোগ,ବାହକ ଯୋଗାଯୋଗ |
ক্যারিয়ারের ঘনত্ব,ବାହକ ଏକାଗ୍ରତା |
ক্যারিয়ার ফ্রিকোয়েন্সি,ବାହକ ଫ୍ରିକ୍ୱେନ୍ସି |
ক্যারিয়ার প্রজনন,ବାହକ ପ୍ରଜନନ |
ক্যারিয়ার স্তর,ବାହକ ସ୍ତର
ক্যারিয়ার জীবন,ବାହକ ଜୀବନ
ক্যারিয়ারের গতিশীলতা,ବାହକ ଗତିଶୀଳତା |
বাহক গুণন,ବାହକ ଗୁଣନ
ক্যারিয়ারের শব্দ স্তর,ବାହକ ଶବ୍ଦ ସ୍ତର |
ক্যারিয়ার পরিসীমা,ବାହକ ପରିସର |
ক্যারিয়ার রিকভারি সার্কিট,ବାହକ ପୁନରୁଦ୍ଧାର ସର୍କିଟ |
ক্যারিয়ার পুনঃনিবেশ,ବାହକ ପୁନ ins ସନ୍ନିବେଶ |
পরিবাহী বিক্ষিপ্তকরণ,କଣ୍ଡକ୍ଟିଭ୍ ବିଛାଇବା |
ক্যারিয়ার দমন,ବାହକ ଦମନ
বাহক খাঁচা,ବାହକ କେଜ୍ |
ক্যারিয়ার বেগ,ବାହକ ବେଗ
হাত বিট,ହାତ ବିଟ୍ |
পতাকা রাখা,ପତାକା ଧରିଛି |
"দখলের রেজিস্টার, দখলের রেজিস্টার","ଅଧିକାରର ରେଜିଷ୍ଟର, ଅଧିକାରର ରେଜିଷ୍ଟର |"
বহনযোগ্য জেনারেটর,ପୋର୍ଟେବଲ୍ ଜେନେରେଟର
কার্সনের আইন,କାର୍ସନ୍ ନିୟମ |
কার্তুজ ফিউজ,କାର୍ଟ୍ରିଜ୍ ଫ୍ୟୁଜ୍ |
কার্তুজ টেপ,କାର୍ଟ୍ରିଜ୍ ଟେପ୍ |
ক্যারি ফস্টার ব্রিজ,କ୍ୟାରି ଫୋଷ୍ଟର ବ୍ରିଜ୍ |
ধাপ পরিবর্ধক,ଷ୍ଟେପ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
গ্রেডেশন,ଗ୍ରେଡେସନ୍
ক্যাসকেড পরিবর্ধক,କ୍ୟାସକେଡ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
"ক্যাসকোড অ্যামপ্লিফায়ার, স্টেপ অ্যামপ্লিফায়ার","କାସ୍କୋଡ୍ ଆମ୍ପ୍ଲିଫାୟର୍, ଷ୍ଟେପ୍ ଆମ୍ପ୍ଲିଫାୟର୍ |"
ক্যাসেট,କ୍ୟାସେଟ୍
প্ররোচনা,ପ୍ରେରଣା
ক্যাপটিভ কোটার,ବନ୍ଦୀ କୋଟର |
ক্যাথোড,କ୍ୟାଥୋଡ୍ |
ক্যাথোড ট্রেলিং,କ୍ୟାଥୋଡ୍ ଟ୍ରେଲିଂ |
ক্যাথোড ট্রেলিং পরিবর্ধক,କ୍ୟାଥୋଡ୍ ଟ୍ରେଲିଂ ଏମ୍ପ୍ଲିଫାୟର୍ |
ক্যাথোড আলোকসজ্জা,କ୍ୟାଥୋଡ୍ ଆଲୋକ
ক্যাথোড উপাদান,କ୍ୟାଥୋଡ୍ ସାମଗ୍ରୀ |
ক্যাথোড রে অসিলোস্কোপ,କ୍ୟାଥୋଡ୍ ରେସ୍ ଓସିଲୋସ୍କୋପ୍ |
ক্যাথোড রশ্মি নল,କ୍ୟାଥୋଡ୍ ରେଶ୍ ଟ୍ୟୁବ୍ |
ক্যাথোড কণা জমা,କ୍ୟାଥୋଡ୍ କଣିକା ଜମା |
ক্যাথোড আলোকসজ্জা,କ୍ୟାଥୋଡ୍ ଆଲୋକ
কয়ার ফিল্টার,coir ଫିଲ୍ଟର୍ |
kaver ফিল্টার,କାଭର୍ ଫିଲ୍ଟର୍ |
কোটর,କୋଟୋର |
এন্ট্রাল বিকিরণ,ଆଣ୍ଟ୍ରାଲ୍ ବିକିରଣ |
cotter অনুরণক,କୋଟର ରିଜୋନେଟର |
ফ্যাট চার্জ কাপলড ডিভাইস (CCD),ଫ୍ୟାଟ୍ ଚାର୍ଜ ଯୁଗ୍ମ ଉପକରଣ (ସିସିଡି)
সিডি রম,ସିଡି ରୋମ୍
সিডি রম ড্রাইভ,ସିଡି ରୋମ୍ ଡ୍ରାଇଭ୍ |
সেল (ব্যাটারি),କକ୍ଷ (ବ୍ୟାଟେରୀ)
কেন্দ্রীয় সম্পদ উপাদান,କେନ୍ଦ୍ରୀୟ ଉତ୍ସ ଉପାଦାନ |
কেন্দ্রীয় সম্পদ ইউনিট,କେନ୍ଦ୍ରୀୟ ଉତ୍ସ ଏକକ |
কেন্দ্রীয় প্রসেসর,କେନ୍ଦ୍ରୀୟ ସଞ୍ଚାଳକ |
গড় স্কেল,ଅର୍ଥ
মধ্য ফ্রিকোয়েন্সি,ମଧ୍ୟମ ଫ୍ରିକ୍ୱେନ୍ସି |
মাঝারি নিষ্কাশন ট্রান্সফরমার,ମଧ୍ୟମ ନିଷ୍କାସନ ଟ୍ରାନ୍ସଫର୍ମର |
"সিরামিক, কাদামাটি","ସିରାମିକ୍, ମାଟି"
সিরামিক ফিলার,ସେରାମିକ୍ ଫିଲର୍ |
সিরামিক ফিল্টার,ସେରାମିକ୍ ଫିଲ୍ଟର୍ |
সিরামিক উপাদান,ସିରାମିକ୍ ସାମଗ୍ରୀ |
সিরামিক রেজোনেটর,ସେରାମିକ୍ ରେଜୋନେଟର |
সিরামিক শব্দ রিসিভার,ସିରାମିକ୍ ସାଉଣ୍ଡ୍ ରିସିଭର୍ |
সেরেনকভ ক্যালকুলেটর,ସେରେନକୋଭ୍ କାଲକୁଲେଟର |
সরমাত,ସରମାତ୍ |
চ্যালকোজেনাইড,କଲକୋଜେନାଇଡ୍ |
ক্যালকোপিরাইট,କାଲକୋପାଇରାଇଟ୍ |
"চ্যানেল, চ্যানেল","ଚ୍ୟାନେଲ୍, ଚ୍ୟାନେଲ୍ |"
চ্যানেল ব্যান্ড সম্প্রসারণ,ଚ୍ୟାନେଲ ବ୍ୟାଣ୍ଡ ବିସ୍ତାର |
চ্যানেল কোডার,ଚ୍ୟାନେଲ୍ କୋଡର୍ |
চ্যানেল ফ্রিকোয়েন্সি,ଚ୍ୟାନେଲ ଆବୃତ୍ତି
চ্যানেল চরিত্র,ଚ୍ୟାନେଲ ବର୍ଣ୍ଣ
চ্যানেল বিচ্ছেদ,ଚ୍ୟାନେଲ ପୃଥକତା |
চ্যানেল তত্ত্ব,ଚ୍ୟାନେଲ ସିଦ୍ଧାନ୍ତ |
চরিত্র জেনারেটর,ବର୍ଣ୍ଣ ଜେନେରେଟର
চরিত্রের স্বীকৃতি,ବର୍ଣ୍ଣ ଚିହ୍ନ
বৈশিষ্ট্যগত প্রতিবন্ধকতা,ଚରିତ୍ରଗତ ପ୍ରତିବନ୍ଧକ |
চার্জ ক্যারিয়ার,ଚାର୍ଜ ବାହକ
চার্জ নিয়ন্ত্রণ পরামিতি,ଚାର୍ଜ ନିୟନ୍ତ୍ରଣ ପାରାମିଟର |
মিলিত ডিভাইস চার্জ,ସଂଯୁକ୍ତ ଉପକରଣ ଚାର୍ଜ କରନ୍ତୁ |
চার্জ যুগল র্যান্ডম অ্যাক্সেস মেমরি,ରାଣ୍ଡମ ଆକସେସ୍ ମେମୋରୀ ଚାର୍ଜ କରନ୍ତୁ |
চার্জ ঘনত্ব,ଚାର୍ଜ ଘନତା |
চার্জ ইনজেকশন ডিভাইস,ଚାର୍ଜ ଇଞ୍ଜେକ୍ସନ୍ ଉପକରଣ |
চার্জ ক্ষতি,ଚାର୍ଜ କ୍ଷତି
চার্জ পাম্পিং,ଚାର୍ଜ ପମ୍ପିଂ |
চার্জ সেন্সিং এমপ্লিফায়ার,ଚାର୍ଜ ସେନ୍ସିଂ ଏମ୍ପ୍ଲିଫାୟର୍ |
চার্জ স্টোরেজ,ଚାର୍ଜ ଷ୍ଟୋରେଜ୍ |
চার্জিত কণা,ଚାର୍ଜ ହୋଇଥିବା କଣିକା |
অনুরাগী,ଉତ୍ସାହୀ
ফ্রেম,ଫ୍ରେମ୍
robyshev ফিল্টার,robyshev ଫିଲ୍ଟର୍ |
মোট চেক,ସମୁଦାୟ ଯାଞ୍ଚ କରନ୍ତୁ |
ফ্রিকোয়েন্সি পরীক্ষা করুন,ବାରମ୍ବାର ଯାଞ୍ଚ କରନ୍ତୁ |
রাসায়নিক বন্ধন,ରାସାୟନିକ ବନ୍ଧ |
রাসায়নিক বাষ্প এজাহার,ରାସାୟନିକ ବାଷ୍ପ ଜମା
চাইল্ড লক সুবিধা,ଶିଶୁ ଲକ୍ ସୁବିଧା |
শিশুর আইন,ଶିଶୁ ନିୟମ
চিপ,ଚିପ୍
চিপ সক্রিয়করণ,ଚିପ୍ ଆକ୍ଟିଭେସନ୍ |
দম বন্ধ করা,ଚକ୍କର
বিরতিহীন,ମଧ୍ୟବର୍ତ୍ତୀ
বিরতিহীন পরিবর্ধক,ମଧ୍ୟବର୍ତ୍ତୀ ଏମ୍ପ୍ଲିଫାୟର୍ |
বিরতিহীন পরিবর্ধক,ମଧ୍ୟବର୍ତ୍ତୀ ଏମ୍ପ୍ଲିଫାୟର୍ |
বিরতিহীন মোড,ମଧ୍ୟବର୍ତ୍ତୀ ମୋଡ୍ |
ক্রোমা পরিবর্ধক,କ୍ରୋମା ଏମ୍ପ୍ଲିଫାୟର୍ |
চরিত্রায়ন চিত্র,ବର୍ଣ୍ଣକରଣ ଚିତ୍ର
পিগমেন্টেশন,pigmentation
বৃত্ত চিত্র,ବୃତ୍ତ ଚିତ୍ର
সার্কিট,ସର୍କିଟ
সার্কিট বিশ্লেষণ,ସର୍କିଟ ବିଶ୍ଳେଷଣ |
সার্কিট ব্রেকার,ସର୍କିଟ ବ୍ରେକର୍ |
বর্তনী চিত্র,ସର୍କିଟ ଚିତ୍ର
সার্কিট স্বরলিপি,ସର୍କିଟ୍ ନୋଟେସନ୍ |
সার্কিট বদল,ସର୍କିଟ୍ ସୁଇଚ୍
বৃত্তাকার তরঙ্গ পথ,ବୃତ୍ତାକାର ତରଙ୍ଗ ପଥ |
সঞ্চালন স্মৃতি,ବୁଲୁଥିବା ସ୍ମୃତି
বন্ধন সার্কিট,ବନ୍ଧନ ସର୍କିଟ |
ক্ল্যাপ অসিলেটর,କରତାଳି ଓସିଲେଟର |
ক্লাস A পরিবর্ধক,ଶ୍ରେଣୀ ଏ ଏମ୍ପ୍ଲିଫାୟର୍ |
ক্লাস A] B] C] D অপারেশন,କ୍ଲାସ୍ A] B] C] D ଅପରେସନ୍ସ |
ক্লাস B পরিবর্ধক,କ୍ଲାସ୍ ବି ଏମ୍ପ୍ଲିଫାୟର୍ |
ক্লাস সি পরিবর্ধক,କ୍ଲାସ୍ ସି ଏମ୍ପ୍ଲିଫାୟର୍ |
ক্লাস ডি পরিবর্ধক,କ୍ଲାସ୍ ଡି ଏମ୍ପ୍ଲିଫାୟର୍ |
এস ক্লাস বডি,S ଶ୍ରେଣୀ ଶରୀର |
"বহিষ্কার, পরিষ্কার","ବହିଷ୍କାର, ପରିଷ୍କାର"
কর্তন,କାଟିବା
শিয়ারিং সার্কিট,କାଟିବା ସର୍କିଟ |
ক্যালাড,କାଲାଡ |
ঘড়ি ফ্রিকোয়েন্সি,ଘଣ୍ଟା ଆବୃତ୍ତି
ঘড়ির পালস জেনারেটর,ଘଣ୍ଟା ପଲ୍ସ ଜେନେରେଟର |
কদল আরএস ফ্লিপ ফ্লপ,କାଦଲ ଆରଏସ୍ ଫ୍ଲିପ୍ ଫ୍ଲପ୍ |
ক্লোজড সার্কিট টেলিভিশন,ବନ୍ଦ ସର୍କିଟ ଟେଲିଭିଜନ |
বন্ধ লুপ অপারেশন,ବନ୍ଦ ଲୁପ୍ ଅପରେସନ୍ |
বন্ধ লুপ লাভ,ବନ୍ଦ ଲୁପ୍ ଲାଭ |
পরিপূরক ধাতব সেমিকন্ডাক্টর,ସପ୍ଲିମେଣ୍ଟାରୀ ମେଟାଲିକ୍ ସେମିକଣ୍ଡକ୍ଟର |
CMOS ডিভাইস,CMOS ଉପକରଣ |
সিএমআরআর (সাধারণ মোড নিরপেক্ষকরণ অনুপাত),CMRR (ସାଧାରଣ ମୋଡ୍ ନିରପେକ୍ଷତା ଅନୁପାତ)
CO2 লেজার,CO2laser
সমাক্ষ তারের,ସମବାୟ କେବୁଲ୍ |
সমাক্ষ কোটার,ସମବାୟ କୋଟର୍ |
সমাক্ষ সংযোগকারী,ସମବାୟ ସଂଯୋଜକ |
"সমাক্ষ সংযোগকারী, সমাক্ষ সংযোগকারী","ସମବାୟ ସଂଯୋଜକ, ସମବାୟ ସଂଯୋଜକ |"
সমাক্ষ রেখা,ସମବାୟ ରେଖା |
সমাক্ষ রেখা,ସମବାୟ ରେଖା |
সমাক্ষ তরঙ্গ পথ,ସମବାୟ ତରଙ୍ଗ ପଥ
কোড পরিবর্তন,କୋଡ୍ ପରିବର୍ତ୍ତନ
কোড পরিবর্তনকারী,କୋଡ୍ ଚେଞ୍ଜର
"কোডেক, কোডার-ডিকোডার","କୋଡେକ୍, କୋଡର୍-ଡିକୋଡର୍ |"
স্টেরিও কোডিং,ଷ୍ଟେରିଓ କୋଡିଂ
কাপলিং সহগ,ଯୁଗ୍ମ ଗୁଣବତ୍ତା
নিয়ন্ত্রক শক্তি,ପ୍ରତିବନ୍ଧକ ଶକ୍ତି
