Bengali,Tamil
"বন্ধ পাতা, বন্ধ পাতা","மூடிய பக்கம், மூடிய பக்கம்"
নেমেসিস,விரோதி
pronator,முன்மொழிபவர்
উত্তল বিন্দু,குவிந்த புள்ளி
বন্দী-স্বীকৃত,சிறைப்பட்ட-ஏற்றுக்கொள்ளப்பட்ட
বন্দী সেট,சிறைப்பிடிக்கப்பட்ட தொகுப்பு
ক্লাস্টার পয়েন্ট,கொத்து புள்ளி
গুচ্ছের আদর্শ,கொத்து மாதிரி
ক্লাস্টার সমষ্টি,கொத்து மொத்த
সমাক্ষীয় বৃত্ত,கோஆக்சியல் வட்டம்
সমাক্ষীয় প্যারাবোলা,கோஆக்சியல் பரவளையம்
সমাক্ষ সমতল,கோஆக்சியல் விமானம்
সমাক্ষীয় ত্রিভুজ,கோஆக்சியல் முக்கோணம்
কোব-ডগলাস ফাংশন,கோப்-டக்ளஸ் செயல்பாடு
"এনকোডিং, কোডিং, স্বরলিপি","குறியாக்கம், குறியீட்டு முறை, குறியீடு"
উপাদান স্বরলিপি,பொருள் குறியீடு
সহ-প্রদেশ,இணை மாகாணம்
সহগ ম্যাট্রিক্স,குணகம் அணி
পারস্পরিক সম্পর্ক সহগ,தொடர்பு குணகம்
সংকল্প সহগ,தீர்மான குணகம்
স্থিতিস্থাপকতা সহগ,நெகிழ்ச்சி குணகம்
ব্যাপন সহগ,பரவல் குணகம்
ঘর্ষণ গুণাঙ্ক,உராய்வு குணகம்
অনুদৈর্ঘ্য প্রসারণের সহগ,நீளமான விரிவாக்கத்தின் குணகம்
রিগ্রেশন সহগ,பின்னடைவு குணகம்
পৃষ্ঠ টান সহগ,மேற்பரப்பு பதற்றத்தின் குணகம்
ভিন্নতার সহগ,மாறுபாட்டின் குணகம்
"কো-ফ্যাক্টর, কো-ফ্যাক্টর, কো-ফ্যাক্টর","இணை காரணி, இணை காரணி, இணை காரணி"
মুদ্রা শিরসঁচালন,நாணயத்தை சுண்டி எறி
নমুনা সংগ্রহ,மாதிரி சேகரிப்பு
সমরেখার,கோலினியர்
প্রান্তিককরণ,சீரமைப்பு
"কলাম, কলাম","நிரல், நிரல்"
স্তম্ভ,நெடுவரிசை
স্তম্ভ,நெடுவரிசை
কলামার ম্যাট্রিক্স,நெடுவரிசை அணி
কলাম ম্যাট্রিক্স,நிரல் அணி
কলামের ক্রম,நெடுவரிசை ஒழுங்கு
স্তম্ভিক শ্রেণিবিন্যাস ম্যাট্রিক্স,நெடுவரிசை படிநிலை அணி
কলাম ভেক্টর,நெடுவரிசை திசையன்
কলাম অনুযায়ী,பத்தி வாரியாக
যৌথ সমীকরণ,கூட்டு சமன்பாடு
"সাধারণ কোণ, সাধারণ কোণ","பொதுவான கோணம், பொதுவான கோணம்"
সাধারণ অক্ষ,பொதுவான அச்சு
"সাধারণ ভিত্তি, সাধারণ ভিত্তি","பொதுவான அடிப்படை, பொதுவான அடிப்படை"
সর্বজনীন,உலகளாவிய
সাধারণ পার্থক্য,பொதுவான வேறுபாடு
"সাধারণ গুণনীয়ক, সাধারণ গুণনীয়ক, সাধারণ গুণনীয়ক","பொதுவான காரணி, பொதுவான காரணி, பொதுவான காரணி"
"সরল লগারিদম, সরল লগারিদম","எளிய மடக்கை, எளிய மடக்கை"
"সাধারণ একাধিক, সাধারণ","பொதுவான பல, பொதுவான"
সাধারণ অনুপাত,பொதுவான விகிதம்
ছেদ ধারা,வெட்டும் விதி
