Bengali,Punjabi
গণনামূলক কর্ম পদ্ধতি,ਕੰਪਿਊਟੇਸ਼ਨਲ ਐਕਸ਼ਨ ਵਿਧੀ
"ক্যালকুলেটর, ক্যালকুলেটর","ਕੈਲਕੁਲੇਟਰ, ਕੈਲਕੁਲੇਟਰ"
"ক্যালকুলাস, ক্যালকুলাস","ਕੈਲਕੂਲਸ, ਕੈਲਕੂਲਸ"
প্রকরণ ক্যালকুলাস,ਪਰਿਵਰਤਨ ਕੈਲਕੂਲਸ
ক্যালোরি,ਕੈਲੋਰੀ
বিধি বাতিল করা,ਨਿਯਮ ਨੂੰ ਰੱਦ ਕਰੋ
ক্যানোনিকাল সমীকরণ,ਕੈਨੋਨੀਕਲ ਸਮੀਕਰਨ
ক্যানোনিকাল ফর্ম,ਕੈਨੋਨੀਕਲ ਰੂਪ
"ক্যানোনিকাল ম্যাট্রিক্স, কে ক্যানোনিকাল ম্যাট্রিক্স","ਕੈਨੋਨੀਕਲ ਮੈਟ੍ਰਿਕਸ, ਕੇ ਕੈਨੋਨੀਕਲ ਮੈਟ੍ਰਿਕਸ"
ক্যান্টর সেট,cantor ਸੈੱਟ
ক্যান্টর ত্রিভুজাকার সেট,cantor ਤਿਕੋਣਾ ਸੈੱਟ
সীমাবদ্ধ পরিবহন সমস্যা,ਸੀਮਤ ਆਵਾਜਾਈ ਸਮੱਸਿਆ
ক্ষমতা,ਯੋਗਤਾ
কৈশিক বল,ਕੇਸ਼ੀਲ ਸ਼ਕਤੀ
"গণনা সংখ্যা, কার্ডিনাল সংখ্যা","ਗਿਣਤੀ ਸੰਖਿਆ, ਮੁੱਖ ਸੰਖਿਆ"
কার্টেসিয়ান অক্ষ,ਕਾਰਟੇਸੀਅਨ ਧੁਰਾ
কার্টেসিয়ান স্থানাঙ্ক,ਕਾਰਟੇਸੀਅਨ ਕੋਆਰਡੀਨੇਟਸ
কার্টিজিয়ান পণ্য,ਕਾਰਟੇਸੀਅਨ ਉਤਪਾਦ
সেটের কার্টেসিয়ান গুন,ਸੈੱਟਾਂ ਦਾ ਕਾਰਟੇਸੀਅਨ ਗੁਣਾ
"কেস স্টাডি, কেস স্টাডি","ਕੇਸ ਸਟੱਡੀ, ਕੇਸ ਸਟੱਡੀ"
বিপর্যয়মূলক বক্তৃতা,ਵਿਨਾਸ਼ਕਾਰੀ ਭਾਸ਼ਣ
ক্যাটিনারি,ਕੈਟਿਨਰੀ
কচি বন্টন,ਕੌਚੀ ਵੰਡ
কৌশির সূত্র,ਕੌਸ਼ੀ ਦਾ ਸੂਤਰ
কচি-গুর্সা-তত্ত্ব,ਕੌਸ਼ੀ-ਗੁਰਸਾ-ਪ੍ਰਮੇਯ
কৌশি-রিম্যান-বান,ਕੌਸ਼ੀ-ਰਿਮਨ-ਬਾਨ
কচি সিকোয়েন্স,ਕਾਚੀ ਕ੍ਰਮ
কৌশি অবিচ্ছেদ্য,ਕੌਸ਼ੀ ਅਟੁੱਟ
কৌশি প্রধান-মূল্য,ਕੌਸ਼ਿ ਮੁਖ—ਮੁੱਲ
কচি অবশিষ্ট উপপাদ্য,ਕਾਚੀ ਬਾਕੀ ਪ੍ਰਮੇਯ
ক্যালে-হ্যামিল্টন-উপাত্ত,ਕੈਲੇ-ਹੈਮਿਲਟਨ-ਪ੍ਰਮੇਯ
স্বর্গীয় শরীরের,ਆਕਾਸ਼ੀ ਸਰੀਰ
জ্যোতির্বিদ্যা পরিমাপ,ਖਗੋਲ-ਵਿਗਿਆਨਕ ਮਾਪ
স্বর্গীয় বলবিদ্যা,ਆਕਾਸ਼ੀ ਮਕੈਨਿਕਸ
স্বর্গীয় শরীরের,ਆਕਾਸ਼ੀ ਸਰੀਰ
সেল ফ্রিকোয়েন্সি,ਸੈੱਲ ਬਾਰੰਬਾਰਤਾ
"আদমশুমারি, আদমশুমারি","ਮਰਦਮਸ਼ੁਮਾਰੀ, ਮਰਦਮਸ਼ੁਮਾਰੀ"
শতাংশ,ਪ੍ਰਤੀਸ਼ਤ
সেন্টিমিটার,ਸੈਂਟੀਮੀਟਰ
সেন্টিমিটার-গ্রাম-সেকেন্ড পদ্ধতি,ਸੈਂਟੀਮੀਟਰ-ਗ੍ਰਾਮ-ਦੂਜੀ ਵਿਧੀ
"কেন্দ্রীয়, কেন্দ্রীভূত","ਕੇਂਦਰੀ, ਕੇਂਦਰਿਤ"
কেন্দ্রীয় অক্ষ,ਕੇਂਦਰੀ ਧੁਰਾ
কেন্দ্রীয় ফাঁক,ਕੇਂਦਰੀ ਪਾੜਾ
কেন্দ্রীয় পার্থক্য সূত্র,ਕੇਂਦਰੀ ਅੰਤਰ ਫਾਰਮੂਲਾ
কেন্দ্রীয় ডিফারেনশিয়াল টেবিল,ਕੇਂਦਰੀ ਅੰਤਰ ਸਾਰਣੀ
কেন্দ্রীয় সীমা উপপাদ্য,ਕੇਂਦਰੀ ਸੀਮਾ ਪ੍ਰਮੇਯ
কেন্দ্রীয় মুহূর্ত,ਕੇਂਦਰੀ ਪਲ
কেন্দ্রীয় সম্পদ ইউনিট,ਕੇਂਦਰੀ ਸਰੋਤ ਇਕਾਈ
কেন্দ্রীয় প্রবৃত্তি,ਕੇਂਦਰੀ ਪ੍ਰਵਿਰਤੀ
কেন্দ্র*,ਕੇਂਦਰ*
অভিকর্ষের কেন্দ্র,ਗੰਭੀਰਤਾ ਦਾ ਕੇਂਦਰ
গ্রুপ কেন্দ্র,ਸਮੂਹ ਕੇਂਦਰ
ভর কেন্দ্র,ਪੁੰਜ ਕੇਂਦਰ
প্রতিসাম্য কেন্দ্র,ਸਮਰੂਪਤਾ ਦਾ ਕੇਂਦਰ
অপকেন্দ্র বল,ਸੈਂਟਰਿਫਿਊਗਲ ਫੋਰਸ
কেন্দ্রমুখী বল,centripetal ਫੋਰਸ
"কেন্দ্রমুখী মেরিডিয়ান,",ਸੈਂਟਰੀਪੇਟਲ ਮੈਰੀਡੀਅਨ
নিশ্চিততা,ਨਿਸ਼ਚਤਤਾ
সিজিএস পদ্ধতি,cgs ਵਿਧੀ
সিজিএস ইউনিট,cgs ਯੂਨਿਟ
পার্থক্যের চেইন নিয়ম,ਵਿਭਿੰਨਤਾ ਦਾ ਚੇਨ ਨਿਯਮ
"ভাগ্যে, ভাগ্যক্রমে",ਮੌਕਾ ਦੇ ਕੇ
এলোমেলো পদক্ষেপ,ਬੇਤਰਤੀਬ ਚਾਲ
অক্ষ স্থানান্তর,ਧੁਰੀ ਸ਼ਿਫਟ
"ভিত্তি পরিবর্তন পয়ধর-পরিবর্তন,",ਅਧਾਰ ਪਰਿਵਰਤਨ ਪਯਾਧਰ-ਤਬਦੀਲੀ
স্থানান্তর,ਪਰਮਿਊਟੇਸ਼ਨ
বৈশিষ্ট্য সহগ,ਗੁਣ ਗੁਣ
চরিত্রগত নির্ধারক,ਵਿਸ਼ੇਸ਼ਤਾ ਨਿਰਧਾਰਕ
চরিত্রগত সমীকরণ,ਗੁਣ ਸਮੀਕਰਨ
"চারিত্রিক ফাংশন, চরিত্রগত ফাংশন","ਚਰਿੱਤਰ-ਕਾਰਜ, ਗੁਣ-ਕਾਰ"
লগারিদমের পূর্ণসংখ্যা,ਲਘੂਗਣਕ ਦਾ ਪੂਰਨ ਅੰਕ
"চরিত্রগত বহুপদ,",ਗੁਣ ਬਹੁਪਦ
বৈশিষ্ট্যগত মান,ਗੁਣ ਮੁੱਲ
চরিত্রগত ভেক্টর,ਗੁਣ ਵੈਕਟਰ
চরিত্র সম্প্রদায়,ਅੱਖਰ ਭਾਈਚਾਰੇ
"চার্ট, চার্ট,","ਚਾਰਟ, ਚਾਰਟ"
চি-স্কোয়ার বিতরণ,ਚੀ-ਵਰਗ ਵੰਡ
চি-বর্গাকার সূত্র,ਚੀ-ਵਰਗ ਫਾਰਮੂਲਾ
চি-স্কয়ার পরীক্ষা,ਚੀ-ਵਰਗ ਟੈਸਟ
জ্যা*,ਤਾਰ*
জ্যা বিভাজন পদ্ধতি,ਤਾਰ ਵੰਡਣ ਦੀ ਵਿਧੀ
লিখিত বার্তা,ਲਿਖਤੀ ਸੁਨੇਹਾ
"শূন্য, সাইফার","ਜ਼ੀਰੋ, ਸਿਫਰ"
বৃত্ত*,ਚੱਕਰ*
অভিসারী বৃত্ত,ਕਨਵਰਜੈਂਸ ਸਰਕਲ
সার্কিট ম্যাট্রিক্স,ਸਰਕਟ ਮੈਟਰਿਕਸ
"বৃত্তাকার, বৃত্তাকার,","ਸਰਕੂਲਰ, ਸਰਕੂਲਰ"
বৃত্তাকার উপসর্গ,ਚੱਕਰ asymptoes
বৃত্তাকার কন্ডুলাইন,ਸਰਕੂਲਰ ਕੰਡਿਊਲਾਈਨ
বৃত্তাকার গতি,ਸਰਕੂਲਰ ਮੋਸ਼ਨ
পরিধি কেন্দ্র,ਘੇਰਾ ਕੇਂਦਰ
অবসরপ্রাপ্ত*,ਸੇਵਾਮੁਕਤ*
"প্রদক্ষিণ করা, চারপাশে আঁকা","ਚੱਕਰ ਲਗਾਉਣ ਲਈ, ਆਲੇ ਦੁਆਲੇ ਖਿੱਚਣ ਲਈ"
অতীত,ਬੀਤੇ
পরিধিকৃত,ਘੇਰਾਬੰਦ
বিশিষ্ট কর্পোরেট,ਉੱਘੇ ਕਾਰਪੋਰੇਟ
ক্লাসিক গতিবিদ্যা,ਕਲਾਸਿਕ ਗਤੀਸ਼ੀਲਤਾ
ক্লাসিক অপ্টিমাইজেশান,ਕਲਾਸਿਕ ਓਪਟੀਮਾਈਜੇਸ਼ਨ
দীর্ঘস্থায়ী আর্থিক সমস্যা,ਪੁਰਾਣੀ ਵਿੱਤੀ ਸਮੱਸਿਆ
শাস্ত্রীয় পরিসংখ্যানগত বলবিদ্যা,ਕਲਾਸੀਕਲ ਅੰਕੜਾ ਮਕੈਨਿਕਸ
ত্রুটির শ্রেণীবিভাগ,ਗਲਤੀਆਂ ਦਾ ਵਰਗੀਕਰਨ
ক্লাসের ব্যবধান,ਕਲਾਸ ਅੰਤਰਾਲ
ক্লাস ব্যবধান ইউনিট,ਕਲਾਸ ਅੰਤਰਾਲ ਇਕਾਈ
শ্রেণীর সীমা,ਕਲਾਸ ਸੀਮਾ
ঘড়ির কাঁটার দিকে,ਘੜੀ ਦੀ ਦਿਸ਼ਾ ਵਿੱਚ
বন্ধ,ਬੰਦ
"বন্ধ, বন্ধ","ਬੰਦ, ਬੰਦ"
বন্ধ স্তর আবরণ,ਬੰਦ ਪਰਤ ਕਵਰ
বন্ধ ঘনক্ষেত্র,ਬੰਦ ਘਣ
"বন্ধ বক্ররেখা, বন্ধ বক্ররেখা","ਬੰਦ ਕਰਵ, ਬੰਦ ਕਰਵ"
বন্ধ প্রদেশ,ਬੰਦ ਸੂਬਾ
বন্ধ আকৃতি,ਬੰਦ ਸ਼ਕਲ
বন্ধ ব্যবধান,ਬੰਦ ਅੰਤਰਾਲ
"বদ্ধ অঞ্চল, বদ্ধ অঞ্চল","ਬੰਦ ਖੇਤਰ, ਬੰਦ ਖੇਤਰ"
বন্ধ সেট,ਬੰਦ ਸੈੱਟ
"বন্ধ পাতা, বন্ধ পাতা","ਬੰਦ ਪੰਨਾ, ਬੰਦ ਪੰਨਾ"
নেমেসিস,ਨੇਮੇਸਿਸ
pronator,pronator
উত্তল বিন্দু,ਕਨਵੈਕਸ ਬਿੰਦੂ
বন্দী-স্বীকৃত,ਬੰਦੀ-ਪ੍ਰਵਾਨ ਕੀਤਾ
বন্দী সেট,ਬੰਦੀ ਸੈੱਟ
ক্লাস্টার পয়েন্ট,ਕਲੱਸਟਰ ਪੁਆਇੰਟ
গুচ্ছের আদর্শ,ਕਲੱਸਟਰ ਨਮੂਨਾ
ক্লাস্টার সমষ্টি,ਸਮੂਹ ਕਲੱਸਟਰ
সমাক্ষীয় বৃত্ত,coaxial ਚੱਕਰ
সমাক্ষীয় প্যারাবোলা,coaxial parabola
সমাক্ষ সমতল,coaxial ਜਹਾਜ਼
সমাক্ষীয় ত্রিভুজ,coaxial ਤਿਕੋਣ
কোব-ডগলাস ফাংশন,ਕੋਬ-ਡਗਲਸ ਫੰਕਸ਼ਨ
"এনকোডিং, কোডিং, স্বরলিপি","ਏਨਕੋਡਿੰਗ, ਕੋਡਿੰਗ, ਨੋਟੇਸ਼ਨ"
উপাদান স্বরলিপি,ਸਮੱਗਰੀ ਸੰਕੇਤ
সহ-প্রদেশ,ਸਹਿ-ਸੂਬਾ
সহগ ম্যাট্রিক্স,ਗੁਣਾਂਕ ਮੈਟ੍ਰਿਕਸ
পারস্পরিক সম্পর্ক সহগ,ਸਬੰਧ ਗੁਣਾਂਕ
সংকল্প সহগ,ਨਿਰਧਾਰਨ ਗੁਣਾਂਕ
স্থিতিস্থাপকতা সহগ,ਲਚਕੀਲੇ ਗੁਣਾਂਕ
ব্যাপন সহগ,ਪ੍ਰਸਾਰ ਗੁਣਾਂਕ
ঘর্ষণ গুণাঙ্ক,ਰਗੜ ਗੁਣਾਂਕ
অনুদৈর্ঘ্য প্রসারণের সহগ,ਲੰਬਕਾਰੀ ਵਿਸਤਾਰ ਦਾ ਗੁਣਾਂਕ
রিগ্রেশন সহগ,ਰਿਗਰੈਸ਼ਨ ਗੁਣਾਂਕ
পৃষ্ঠ টান সহগ,ਸਤਹ ਤਣਾਅ ਦੇ ਗੁਣਾਂਕ
ভিন্নতার সহগ,ਵਿਭਿੰਨਤਾ ਦਾ ਗੁਣਾਂਕ
"কো-ফ্যাক্টর, কো-ফ্যাক্টর, কো-ফ্যাক্টর","ਸਹਿ-ਕਾਰਕ, ਸਹਿ-ਕਾਰਕ, ਸਹਿ-ਕਾਰਕ"
মুদ্রা শিরসঁচালন,ਸਿੱਕਾ ਟੌਸ
নমুনা সংগ্রহ,ਨਮੂਨਾ ਸੰਗ੍ਰਹਿ
সমরেখার,ਸਮਰੇਖਾ
প্রান্তিককরণ,ਅਲਾਈਨਮੈਂਟ
"কলাম, কলাম","ਕਾਲਮ, ਕਾਲਮ"
স্তম্ভ,ਕਾਲਮਨਾਰੀਟੀ
স্তম্ভ,ਕਾਲਮ
কলামার ম্যাট্রিক্স,ਕਾਲਮ ਮੈਟ੍ਰਿਕਸ
কলাম ম্যাট্রিক্স,ਕਾਲਮ ਮੈਟਰਿਕਸ
কলামের ক্রম,ਕਾਲਮ ਕ੍ਰਮ
স্তম্ভিক শ্রেণিবিন্যাস ম্যাট্রিক্স,ਕਾਲਮ ਲੜੀਵਾਰ ਮੈਟ੍ਰਿਕਸ
কলাম ভেক্টর,ਕਾਲਮ ਵੈਕਟਰ
কলাম অনুযায়ী,ਕਾਲਮ ਅਨੁਸਾਰ
যৌথ সমীকরণ,ਸੰਯੁਕਤ ਸਮੀਕਰਨ
"সাধারণ কোণ, সাধারণ কোণ","ਸਾਂਝਾ ਕੋਣ, ਸਾਂਝਾ ਕੋਣ"
সাধারণ অক্ষ,ਆਮ ਧੁਰਾ
"সাধারণ ভিত্তি, সাধারণ ভিত্তি","ਸਾਂਝਾ ਅਧਾਰ, ਸਾਂਝਾ ਅਧਾਰ"
সর্বজনীন,ਯੂਨੀਵਰਸਲ
সাধারণ পার্থক্য,ਆਮ ਅੰਤਰ
"সাধারণ গুণনীয়ক, সাধারণ গুণনীয়ক, সাধারণ গুণনীয়ক","ਸਾਂਝਾ ਕਾਰਕ, ਸਾਂਝਾ ਕਾਰਕ, ਸਾਂਝਾ ਕਾਰਕ"
"সরল লগারিদম, সরল লগারিদম","ਸਧਾਰਨ ਲਘੂਗਣਕ, ਸਧਾਰਨ ਲਘੂਗਣਕ"
"সাধারণ একাধিক, সাধারণ","ਆਮ ਮਲਟੀਪਲ, ਆਮ"
সাধারণ অনুপাত,ਆਮ ਅਨੁਪਾਤ
ছেদ ধারা,ਇੰਟਰਸੈਕਸ਼ਨ ਧਾਰਾ
সাধারণ বাহু,ਆਮ ਬਾਂਹ
"সাধারণ স্পর্শক, সাধারণ স্পর্শক","ਸਾਂਝਾ ਸਪਰਸ਼, ਸਾਂਝਾ ਸਪਰਸ਼"
সাধারণ অবস্থান,ਆਮ ਸਥਿਤੀ
পরিবর্তনমূলক নিয়ম,ਬਦਲਣ ਵਾਲਾ ਨਿਯਮ
পরিবর্তনমূলক সম্পত্তি,ਪਰਿਵਰਤਨਸ਼ੀਲ ਸੰਪਤੀ
পরিবর্তনমূলক নিয়ম,ਬਦਲਣ ਵਾਲਾ ਨਿਯਮ
যোগফলের পরিবর্তনমূলক আইন,ਜੋੜ ਦਾ ਵਟਾਂਦਰਾ ਕਾਨੂੰਨ
গুণের পরিবর্তনমূলক নিয়ম,ਗੁਣਾ ਦਾ ਵਟਾਂਦਰਾ ਨਿਯਮ
পরিবর্তনমূলক অপারেশন,ਬਦਲਣਯੋਗ ਕਾਰਵਾਈ
পরিবর্তনশীল দল,ਪਰਿਵਰਤਨਸ਼ੀਲ ਸਮੂਹ
ম্যাট্রিক্সের পরিবর্তনশীল,ਮੈਟ੍ਰਿਕਸ ਦਾ ਵਟਾਂਦਰਾ
কমপ্যাক্ট সেট,ਸੰਖੇਪ ਸੈੱਟ
"তুলনা, তুলনা","ਤੁਲਨਾਤਮਕਤਾ, ਤੁਲਨਾਤਮਕਤਾ"
উপায়ের তুলনা,ਸਾਧਨਾਂ ਦੀ ਤੁਲਨਾ
শতাংশ তুলনা,ਪ੍ਰਤੀਸ਼ਤ ਦੀ ਤੁਲਨਾ
তুলনা পরীক্ষা,ਤੁਲਨਾ ਟੈਸਟ
সুসংগত সমীকরণ,ਇਕਸਾਰ ਸਮੀਕਰਨ
প্রতিযোগিতামূলক খেলা,ਮੁਕਾਬਲੇ ਵਾਲੀ ਖੇਡ
প্রতিযোগিতামূলক অবস্থান,ਮੁਕਾਬਲੇ ਵਾਲੀ ਸਥਿਤੀ
প্রতিযোগিতামূলক কৌশল,ਪ੍ਰਤੀਯੋਗੀ ਰਣਨੀਤੀ
"দোভাষী, কম্পাইলার","ਦੁਭਾਸ਼ੀਏ, ਕੰਪਾਈਲਰ"
সাপ্লিমেন্ট,ਪੂਰਕ
পরিপূরক কোণ,ਪੂਰਕ ਕੋਣ
পরিপূরক ঘটনা,ਪੂਰਕ ਘਟਨਾ
পরিপূরক ফ্যাক্টর,ਪੂਰਕ ਕਾਰਕ
পরিপূরক ফাংশন,ਪੂਰਕ ਫੰਕਸ਼ਨ
পরিপূরক অর্ধেক জনসংখ্যা,ਪੂਰਕ ਅੱਧੀ ਆਬਾਦੀ
পরিপূরক ব্যবধান,ਪੂਰਕ ਅੰਤਰਾਲ
পরিপূরক সেট,ਪੂਰਕ ਸੈੱਟ
"পরিপূরক, পরিপূরক","ਪੂਰਕ, ਪੂਰਕ"
পরিপূরক সেট,ਪੂਰਕ ਸੈੱਟ
নিখুঁত স্কোর,ਸੰਪੂਰਣ ਸਕੋਰ
সম্পূর্ণ পারস্পরিক সম্পর্ক ম্যাট্রিক্স,ਪੂਰਾ ਸਬੰਧ ਮੈਟ੍ਰਿਕਸ
সম্পূর্ণ পরিসরের জনসংখ্যা,ਪੂਰੀ ਸੀਮਾ ਆਬਾਦੀ
নিখুঁত স্বাভাবিক অর্থোগোনাল সেট,ਸੰਪੂਰਣ ਆਮ ਆਰਥੋਗੋਨਲ ਸੈੱਟ
নিখুঁত চতুর্ভুজ,ਸੰਪੂਰਣ ਚਤੁਰਭੁਜ
নিখুঁত ভাগফল,ਸੰਪੂਰਣ ਭਾਗ
সম্পূর্ণ সেট,ਪੂਰਾ ਸੈੱਟ
সম্পূর্ণ সমাধান,ਪੂਰਾ ਹੱਲ
সম্পূর্ণরূপে এলোমেলো নকশা,ਪੂਰੀ ਤਰ੍ਹਾਂ ਬੇਤਰਤੀਬ ਡਿਜ਼ਾਈਨ
জটিল স্বাধীন পরিবর্তনশীল,ਗੁੰਝਲਦਾਰ ਸੁਤੰਤਰ ਵੇਰੀਏਬਲ
জটিল অনুবন্ধী,ਗੁੰਝਲਦਾਰ ਸੰਜੋਗ
জটিল ডিফারেনশিয়াল,ਗੁੰਝਲਦਾਰ ਅੰਤਰ
জটিল ফাংশন,ਗੁੰਝਲਦਾਰ ਫੰਕਸ਼ਨ
জটিল একীকরণ,ਗੁੰਝਲਦਾਰ ਏਕੀਕਰਣ
জটিল ম্যাট্রিক্স,ਗੁੰਝਲਦਾਰ ਮੈਟ੍ਰਿਕਸ
জটিল সংখ্যা,ਕੰਪਲੈਕਸ ਨੰਬਰ
জটিল সংখ্যা ক্ষেত্র,ਕੰਪਲੈਕਸ ਨੰਬਰ ਖੇਤਰ
জটিল উল্লম্ব ম্যাট্রিক্স,ਗੁੰਝਲਦਾਰ ਲੰਬਕਾਰੀ ਮੈਟ੍ਰਿਕਸ
যৌগিক সমতল,ਮਿਸ਼ਰਿਤ ਜਹਾਜ਼
জটিল সমষ্টি,ਗੁੰਝਲਦਾਰ ਜੋੜ
জটিল বিপরীত,ਗੁੰਝਲਦਾਰ ਉਲਟ
যৌগিক ফলাফল,ਮਿਸ਼ਰਿਤ ਨਤੀਜਾ
জটিল জনসংখ্যা,ਗੁੰਝਲਦਾਰ ਆਬਾਦੀ
যৌগিক ফাংশন,ਮਿਸ਼ਰਿਤ ਫੰਕਸ਼ਨ
জটিল পরিবর্তনশীল,ਗੁੰਝਲਦਾਰ ਵੇਰੀਏਬਲ
সমষ্টি অনুপাত,ਸਮੀਕਰਨ ਅਨੁਪਾਤ
"উপাদান, সম্পর্কিত উপাদান","ਕੰਪੋਨੈਂਟ, ਸੰਬੰਧਿਤ ਕੰਪੋਨੈਂਟ"
উপাদান বিশ্লেষণ,ਭਾਗ ਵਿਸ਼ਲੇਸ਼ਣ
পার্থক্য ফ্যাক্টর,ਪਰਿਵਰਤਨ ਕਾਰਕ
ভেক্টর উপাদান,ਵੈਕਟਰ ਕੰਪੋਨੈਂਟ
যৌগিক ফাংশন,ਮਿਸ਼ਰਿਤ ਫੰਕਸ਼ਨ
যৌথ দৃষ্টি,ਸੰਯੁਕਤ ਨਜ਼ਰ
যৌগিক সংখ্যা,ਮਿਸ਼ਰਿਤ ਸੰਖਿਆ
সম্মিলিত বিভাগ,ਸੰਯੁਕਤ ਸ਼੍ਰੇਣੀ
ভেক্টর সংমিশ্রণ,ਵੈਕਟਰ ਸੁਮੇਲ
