Gujarati,Telugu
પૂરક ક્રિયાપ્રતિક્રિયા,అనుబంధ పరస్పర చర్య
દબાવી જનીન,సప్రెజర్ జన్యువు
સરફેક્ટર,సర్ఫ్యాక్టెంట్
સંવેદનશીલ,అవకాశం
બંધબેસતુ સંસ્કૃતિ,సస్పెన్షన్ సంస్కృతి
ટકાઉ કૃષિ,స్థిరమైన వ్యవసాయం
ટકાઉ વિકાસ,స్థిరమైన అభివృద్ధి
Ingણ,సమూహ
તલવારનું પાન,కత్తి ఆకు
સાંકેત,సైకియం
સહજીવીઓ,సహజీవనం
સાંકેતિક,సింగామి
ચોખાની તીવ્ર પદ્ધતિ,బియ్యం తీవ్రత యొక్క వ్యవస్థ
પ્રણાલીગત હર્બિસાઇડ,దైహిక హెర్బిసైడ్
ક્ષમાણી,కుసుమ
કેસો,కుంకుమ
Sાળ,సేజ్
સાલ,సాల్
તલવાર,సాల్వియా
ચંદણનું લાકડું,చెప్పు కలప
સાધનો,సపోటా
ડુક્કર,స్క్రూపైన్
દરિયાકાંઠે,సీబక్‌హార్న్
સણગન,సెన్నా
સર્પ,పాము కలప
તલ,నువ్వులు
સાપ ખાડો,పాము పొట్లకాయ
ત્વરિત તરબૂચ,పుచ్చకాయ స్నాప్
સાબુ,సబ్బు నట్
નાણું,జొన్న
સોયાબીન,సోయాబీన్
સ્પેચશ ચેરી,స్పానిష్ చెర్రీ
વિસ્તાર,బచ్చలికూర
ગંજીાર,కుదురు కలప
સ્પોન્જ,స్పాంజ్ పొట్లకాయ
સ્ટીવિયા,స్టెవియా
ડંખ મારનાર,స్టింగ్ రేగుట
પથ્થર,రాతి పువ్వు
મંરીલો,స్ట్రాబెర్రీ
સુદાન ઘાસ,సుడాన్ గడ్డి
શેરડી,చెరుకుగడ
ઉનાળો,సమ్మర్ స్క్వాష్
સૂર્યમુખી,పొద్దుతిరుగుడు
તડ,సన్‌హెంప్
મીઠી ક્લોવર,తీపి క్లోవర్
મીઠાઈ,తీపి పొట్లకాయ
શક્કરિયા,తీపి బంగాళాదుంప
મીઠી વાયોલેટ,తీపి వైలెట్
સ p પ સકર,సాప్ సక్కర్
જોયું,చూసింది ఫ్లై
માપેલ જંતુ,స్కేల్ క్రిమి
સેમિલૂપર,సెమిలూపర్
શૂટ બોરર,షూట్ బోరర్
રેશમનો કીડો,పట్టు పురుగు
ગોકળગાય,నత్త
ચકલી,స్పారో
કરોળિયા,సాలీడు
ખડકો,ఉడుత
દાંડીનું બોરર,కొమ్మ బోర్
સ્ટેમ બોરર,కాండం బోరర్
સ્ટેમ કમરપુન,కాండం గిర్డ్లర్
પથ્થર નળી,స్టోన్ వీవిల్
ભૂમિ -વૈજ્ scientાનિક,నేల శాస్త్రవేత్త
યુદ્ધની યુક્તિ,వ్యూహాత్మక ఉద్యమం
ટેગિંગ (લેબલિંગ),ట్యాగింగ్
ટાંકી કાંપ,ట్యాంక్ సిల్ట్
મૂળ,రూట్ నొక్కండి
ટાસેલ (મકાઈ),మొక్క
વર્ગીકરણ,వర్గీకరణ
પ્રાતળતા,సాంకేతికం
સમશીતોષ્ણ વિસ્તાર,సమశీతోష్ణ జోన్
હંગામી ઝબૂકવું,తాత్కాలిక విల్టింగ్
નિવારણ,టెండ్రిల్
તનમાક્ષમાપક,టెన్సియోమీటర్
તંગ,టెపాల్
ટેરાટોજેની,టెరాటోజెని
સમાપ્તિ કોડન,ముగింపు కోడాన్
Terrંચું,టెర్రేస్
ટેરેસ અંતરાલ,టెర్రస్ విరామం
પાર્થિવ કિરણોત્સર્ગ,భూగోళ రేడియేషన్
પાર્થિવ નીંદણ,భూసంబంధమైన కలుపు మొక్కలు
પરીક્ષણ -ક્રોસ,టెస్ట్ క్రాస్
પરીક્ષણ -વજન,పరీక్ష బరువు
વસૂલાત,టెస్టా
એક જાતનો રંગીન ભાગ,టెట్రాడ్
ટેટ્રાપ્લોઇડ,టెట్రాప్లాయిడ్
ટેટ્રાપ્લોઇડ,టెట్రాప్లాయిడి
થેલેમસ,థాలమస్
ઉષ્ણતાઈ,ఉష్ణ వాహకత
થર્મલ વિભાજન,థర్మల్ డిఫ్యూసివిటీ
ઉષ્ણતાઈ,థర్మల్ ఇండక్షన్
તાપમાર્ગ,థర్మోకపుల్
ઉષ્ણતામાળા,థర్మోగ్రాఫ్
તાપમાર્ગ,థర్మోపెడిసిటీ
તાપમાન,థర్మోపెరియోడిజం
તાપમાન,థర్మోఫైల్
તૃષ્ણા,థర్మోటాక్సిస్
પાતળું,సన్నబడటం
કરચલીવાળું,నూర్పిడి
ટી.આઈ. પ્લાઝ્મિડ,టి ప్లాస్మిడ్
ભરતીની swભી,టైడల్ చిత్తడి నేలలు
ટાઇલ ગટર,టైల్ డ్రైనేజ్
અતિશયતા,టిల్లియబిలిటీ
ખેતી,పండించడం
ટેલર (છોડ),టిల్లర్ (మొక్క)
પિલરેટીંગ,టిల్లరింగ్
પગલે ભરતી,టిల్లరింగ్ దశ
ગાલ,టిల్త్
પેશી પરીક્ષણ,కణజాల పరీక్ష
તોડી,పసిపిల్లలు
સહનશીલતા,ఓరిమి
ટોચની માટી,పై నేల
ટોપો,టోపాటో
ટોચના પોશાક,టాప్-డ్రెస్సింగ్
યથાવત્વિજ્ologyાન,టోపోక్లిమాటాలజీ
ટોપિંગ (તમાકુ),పైన ఉండిపోయిన పొగాకు)
કુલ સુપાચ્ય પોષક તત્વો,మొత్తం జీర్ణమయ్యే పోషకం
કુલ પરિબળ ઉત્પાદકતા,మొత్తం కారకాల ఉత్పాదకత
કુલ દ્રાવ્ય ઘનતા,మొత్తం కరిగే ఘనపదార్థాలు
થાપણ,టోటిపోటెన్సీ
વિષવિજ્ityાન,విషపూరితం
ઝેરી દવા,టాక్సిన్
તલક્ષર તત્વો,ట్రేస్ ఎలిమెంట్స్
ટ્રેઝર તત્વો,ట్రేసర్ ఎలిమెంట్స్
વ્યવહાર,లావాదేవీలు
અનુલેખન,ట్రాన్స్క్రిప్షన్
પરિવર્તન,పరివర్తన
રોષ,ట్రాన్స్‌జెనిక్
ભાષાંતર,అనువాదం
પ્રસારણ,ట్రాన్స్‌లోకేషన్
પરિવર્તન,ప్రసారం
ફાડતા ગુણાંક,ట్రాన్స్పిరేషన్ గుణకం
ફાડાં -લાપણું,ట్రాన్స్పిరేషన్ పుల్
રક્ષા ગુણોત્તર,ట్రాన్స్పిరేషన్ నిష్పత్తి
પ્રત્યારોપણ,మార్పిడి షాక్
પ્રત્યારોપણ,మార్పిడి
પ્રત્યારોપણ,మార్పిడి
પરિવહન કરેલી જમીન,రవాణా చేసిన నేల
ફેરબદલ,ట్రాన్స్‌పోసన్
ટ્રાંસ્વર્સ ગટર,విలోమ పారుదల
જાળ,ఉచ్చు పంటలు
કચરો,చెత్త
સારવાર,చికిత్స
ઝાડનું પાક,చెట్టు పంట
વૃક્ષ,చెట్టు ఉంగరం
સુનાવણી,ట్రయల్
પગની સિંચાઈ,ఇరిగేషన్ మోసగించండి
ઉત્તેજન પરિબળ,ట్రిగ్గర్ కారకం
ત્રિપિક,ట్రిప్లాయిడ్
કાપી નાખવો,ట్రిపుల్ క్రాపింగ్
ઉષ્ણકટિબંધનું સ્તર,ట్రోఫిక్ స్థాయి
ઉષ્ણકટિબંધ,ట్రాపిక్ కదలికలు
ઉષ્ણકટિબંધનો પ્રદેશ,ఉష్ణమండల ప్రాంతం
ઉષ્ણકટિબંધ,ఉష్ణమండల
સાચી ઘનતા,నిజమైన సాంద్రత
સાચી પાચનક્ષમતા,నిజమైన డైజెస్టిబిలిటీ
ક્ષીણ રૂપરેખા,కత్తిరించబడిన ప్రొఫైల్
કાપેલી માટી,కత్తిరించిన నేల
સુનામી,సునామి
કંદનાં પાક,గడ్డ దినుసు పంటలు
કંદ,ట్యూబర్
ગાંઠ,కణితి
માટીનો ભોગ,మట్టి యొక్క పంక్తి
વાટકો,టండ్రా
ટર્ફ,మట్టిగడ్డ
અંગારું,టర్గిడ్
ગાંઠની ચળવળ,టర్గర్ ఉద్యమం
ગાંઠ દબાણ,టర్గర్ పీడనం
અંગાર,టర్గర్
ટર્નર સિન્ડ્રોમ,టర్నర్ సిండ్రోమ్
પ્રકાર (છોડ),రకం (మొక్క)
પ્રકાર I ભૂલ,టైప్ I లోపం
પ્રકાર II ભૂલ,టైప్ II లోపం
વાસ,టైఫూన్
આધિપત્ય,చింతపండు
અણી,టార్రాగన్
મંદિર અથવા પેગોડા વૃક્ષ,ఆలయం లేదా పుచ్చోమ చెట్టు
થિસ્ટલ,తిస్టిల్
થુજા,థుజా
થાઇમ,థైమ్
તમાકુ,పొగాకు
ટામેટા,టమోటా
દુ: ખનું વૃક્ષ,దు orrow ఖం చెట్టు
ત્રિકોણાકાર,ట్రిటికేల్
રણકાર,ట్రంపెట్ వైన్
ક્ષુદ્ર,ట్యూబెరోస్
હળદર,పసుపు
સલગમ,టర్నిప్
ટાઇફા (ભારતીય રીડ મેસ),భారతీయుగపు ఎర్ర ఖున్నము
ચા મચ્છર,టీ దోమ
મનુષ્ય (સફેદ કીડી),చెంప
ઝગઝગટ,త్రిప్స్
અલ્ટ્રાસેન્ટ્રિફ્યુગેશન,అల్ట్రాసెంట్రిఫ్యూగేషన్
અલંકાર,అల్ట్రాసౌండ్
દંભ,అంబెల్
કર્કશ,అన్‌కౌప్లింగ్
ફળ,అవాంఛనీయమైనది
એકાંત,వివేకం
સાર્વત્રિક આનુવંશિક સંહિતા,యూనివర్సల్ జన్యు కోడ్
સાર્વત્રિક જમીન -ખોટ સમીકરણ,సార్వత్రిక నేల నష్టం
અસંતૃપ્ત ફેટી એસિડ્સ,అసంతృప్త కొవ్వు ఆమ్లాలు
Andંચા વિસ્તરણ ચોખા,అప్‌ల్యాండ్ రైస్
ઉચ્ચાદન,ఎత్తైన చోటు
શહેરી ખાતર,పట్టణ కంపోస్ట్
Urતર,యూరియా
ખલાસી,యూరియా
ઉલ્લા ઘાસ,ఉల్లా గడ్డి
રસી,టీకా
શૂન્યતા,వాక్యూల్
મૂલ્યવર્ગીય કૃષિ,విలువ-ఆధారిత వ్యవసాయం
મૂલ્ય -ઉત્પાદન,విలువ జోడించిన ఉత్పత్తి
મૂલ્ય -પરિવર્તન,విలువ అదనంగా
મૂલ્ય ખર્ચ ગુણોત્તર,విలువ ఖర్చు నిష్పత్తి
VAM (વેસિક્યુલર આર્બસ્ક્યુલર),దవడ ఎముక
વરાળની ગરમી સારવાર,ఆవిరి వేడి చికిత్స
વરાળનું દબાણ,ఆవిరి పీడనం
ચક્રાભક્ષી ખર્ચ,వేరియబుల్ ఖర్చు
ચક્રાકાર જનીણ,వేరియబుల్ జన్యువు
વધઘટ દર તકનીક,వేరియబుల్ రేట్ టెక్నాలజీ
ભિન્નતા,వ్యత్యాసం
વિવિધતા,వైవిధ్యం
જાત,వెరైటీ
વેક્ટર,వెక్టర్
વનસ્પતિ,వృక్ష సంపద
વનસ્પતિના અધોગતિ,వృక్షసంపద క్షీణత
વનસ્પતિ -અવરોધ,ఏపుగా ఉండే అవరోధం
વનસ્પતિ -આવરણ,ఏపుగా కవర్
વનસ્પતિ પ્રચાર,ఏపుగా ప్రచారం
વનસ્પતિ તબક્કો,ఏపుగా ఉండే దశ
શણગાર,వెనిషన్
શબ્દમાળા,వర్మికాస్టింగ్స్
કૃત્રિમ રંગ,వర్మికంపోస్ట్
પ્રધ્ધરણ,వర్నలైజేషన్
Verંચી ગુંડાગીરી,నిలువు మల్చింగ్
વર્ટિસોલ,వెర్టిసోల్
સધ્ધરતા (બીજ),సాధ్యత (విత్తనం)
વેલો,వైన్
સરકો,వెనిగర్
વીર જીન,వీర్ జీన్
કુમારિકા જમીન,వర్జిన్ ల్యాండ్
કુંવારી માટી,వర్జిన్ మట్టి
ક virંગું,వైరలెన్స్
વાઇરસ,వైరస్
વાયરસનો કોટ પ્રોટીન,వైరస్ కోట్ ప్రోటీన్
વાયરસ અનુક્રમણિકા,వైరస్ ఇండెక్సింగ్
સ્નિગ્ધતા,స్నిగ్ధత
દૃશ્ય -કિરણોત્સર્ગ,కనిపించే రేడియేషన్
વિટામિન,విటమిన్లు
વહાણની ખેતી,విటికల్చర్
વૈવિધ્ય,వివిపరస్
રદિયો જગ્યા,శూన్య స్థలం
અનિશ્ચિતતા,అస్థిరత
સ્વયંસેવક છોડ,వాలంటీర్ ప్లాంట్లు
વેનિલા,వనిల్లా
જાડું,వెటివర్
પીટરનાનિયન ડોક્ટર,పశువైద్య వైద్యుడు
ગિરિમાળા,వైరాలజిస్ట్
વેતન,వేతనం
ગરમ લોહીવાળું પ્રાણી,వెచ్చని రక్తపాత జంతువు
બગાડ વ્યવસ્થા,వ్యర్థ పదార్థాల నిర్వహణ
કચરો,బంజర భూములు
જળ અરજી કાર્યક્ષમતા,నీటి అప్లికేషన్ సామర్థ్యం
પાણી -અરજી -દર,నీటి దరఖాస్తు రేటు
પાણી -સિલક,నీటి సమతుల్యత
જળ સંકલન,నీటి సంపీడనం
જળ -સંરક્ષણ,నీటి పొదుపు
પાણી -વપરાશ,నీటి వినియోగం
જળ -વાહન કાર્યક્ષમતા,నీటి రవాణా సామర్థ్యం
જળ સંસ્કૃતિ,నీటి సంస్కృతి
પાણીની ખોટ,నీటి లోటు
જળ વિતરણ કાર્યક્ષમતા,నీటి పంపిణీ సామర్థ్యం
જળ -શુલ્ક,వాటర్ డ్యూటీ
પાણીનો ઘેરો,నీటి బొచ్చు
જળમાર્ગ,నీటి ద్వారాలు
પાણી,నీటి లాగింగ్
પાણીનું સંચાલન,నీటి నిర్వహణ
પાણીની આવશ્યકતા,పంటల నీటి అవసరం
પાણીની સંતૃપ્તિની ખોટ,నీటి సంతృప్త లోటు
પાણીનો સોદો,నీటి పట్టిక
પાણીનો ઉપયોગ કાર્યક્ષમતા,నీటి వినియోగ సామర్థ్యం
પાણી yieldપજ,నీటి దిగుబడి
જળ-હાર્વેસ્ટીંગ,నీటి పెంపకం
જળશેષ,వాటర్‌షెడ్
જાંબુડી વ્યવસ્થા,వాటర్‌షెడ్ మేనేజ్‌మెంట్
જળાશસ્તાની સારવાર,వాటర్‌షెడ్ చికిత్స
જખહારી આધારિત પદ્ધતિ,వాటర్‌షెడ్-ఆధారిత వ్యవస్థ
જળમાર્ગ,జలమార్గం
તરંગ,వేవ్-లెంగ్త్
મીણ,వాక్సింగ్
હવામાન,వాతావరణం
હવામાન,వాతావరణం
નીંદણ,కలుపు
નીંદણ નિયંત્રણ,కలుపు నియంత్రణ
નીંદણ નિયંત્રણ કાર્યક્ષમતા,కలుపు నియంత్రణ సామర్థ్యం
નીંદણ નાબૂદી,కలుపు నిర్మూలన
નીંદણ અનુક્રમણિકા,కలుపు సూచిక
પાશ્ચાત્ય,వెస్ట్రన్ బ్లాటింగ్
નીંદણ,కలుపు స్పెక్ట్రం
નીરસ,కలుపు తీయుట
ભીનું-બલ્બ ડિપ્રેસન,తడి-బల్బ్ మాంద్యం
ભીડનું તાપમાન,తడి-బల్బ్ ఉష్ణోగ్రత
ભીનું-બલ્બ થર્મોમીટર,తడి-బల్బ్ థర్మామీటర్
મસ્ત ભૂમિ,చిత్తడి నేల
ભીનું વાવેતર,తడి నాటడం
ભીની મોસમ,తడి సీజన్
ભીનું બીજ,తడి విత్తనాలు
ભીનું વર્ષ,తడి సంవత్సరం
વેન્ટિબલ પાવડર,తడి చేయదగిన పౌడర్
ભીનું એજન્ટ,చెమ్మగిల్లడం ఏజెంట్
વાવધૂજ,సుడిగాలి సైకోమీటర్
વ્હાઇટ ક્રાંતિ,తెలుపు విప్లవం
સંપૂર્ણ ફાર્મ વિશ્લેષણ,మొత్తం వ్యవసాయ విశ్లేషణ
સંપૂર્ણ ફાર્મ અભિગમ,మొత్తం వ్యవసాయ విధానం
વ્યાપક અનુકૂલનક્ષમતા,విస్తృత అనుకూలత
વિલ્ટીંગ પોઇન્ટ,విల్టింగ్ పాయింట్
પવનનો પળો,గాలి విరామం
પવન ઊર્જા,గాలి శక్తి
પવન ધોવાણ,గాలి కోత
પવન -ઉત્પાદન,గాలి ఉత్పత్తి
પવનની મિલ,విండ్మిల్
પવન ઊર્જા,పవన శక్తి
પવનની ઝડપ,గాలి వేగం
પવનની પટ્ટી,విండ్ స్ట్రిప్ క్రాపింగ్
પવનનો વેગ,గాలి వేగం
પવન,గాలి
વિન્ડરો,విండ్రో
વિન્ડરોવર,విండ్‌రోవర్
પવનની અસ્થિર,స న్న టి గా లి
જખમ,విన్నోవర్
વાનગી,విన్నోవింగ్
પ્રેમાળ પૂર્વધારણા,చలనం ఉన్న పరికల్పన
ગર્ભાશય,గర్భం
લાકડાનો છોડ,కలప బూడిద
લાકડાનો ગેસ,కలప వాయువు
કામ,పని
અખરોટ,వాల్నట్
પાણીનો ઘાટો,వాటర్ క్రెస్
પાણીનો જીવ,నీటి హైసింత్
તરબૂચ,నీటి పుచ్చకాయ
પાણીનો ફુદીનો,నీటి పుదీనా
વિપિંગ વિલો,విల్లో ఏడుపు
પશ્ચિમ ભારતીય મહોગની,వెస్ట్ ఇండియన్ మహోగని
ઘઉં,గోధుమ
સફેદ ક્લોવર,వైట్ క్లోవర్
સફેદ રંગની વાતો,వైట్ మల్బరీ
સફેદ પોપિનેક,వైట్ పాపినెక్
સફેદ વિલો,వైట్ విల్లో
જંગલી માર્જોરીમ,వైల్డ్ మార్జోరిమ్
જંગલી ઓટ,వైల్డ్ వోట్
પાંખવાળી બીન,రెక్కలుగల బీన్
શિયાળુ સ્ક્વોશ,చలికాలం లో ఆడే ఆట
નીડ,విథానియా
"લાકડાનો સોરેલ, ઓક્સાલી","వుడ్ సోరెల్, ఆక్సాలిస్"
ભમરી,కందిరీగ
વણકર,వీవర్ బర్డ్
છાવણી,వీవిల్
સફેદ રંગનો ગ્રુપ,వైట్ గ్రప్
Apનલી એફિડ,వూలీ అఫిడ్
ઝેન્થિન્યુરિયા,శాంతినురియా
ઝેન્થોફિલ,క్శాంతోఫిల్
એક્સ-ક્રોમોઝમ,X- క్రోమోజోమ్
ઝેનીયા,జెనియా
ઝેરોોડર્મા રંગદ્રવ્ય,జిరోడెర్మా పిగ్మెంటోసమ్
ઝેરોફાઇટ,ఎరోఫైట్
ઝેરોતાન,జిరోఫైటిజం
એક્સ-રે વિક્ષેપ,ఎక్స్-రే డిఫ్రాక్షన్
ઝેલેમ,జిలేమ్
ઝાયલોફાઇટ,జిలోఫైట్
વાય 'ટ્રેલીસ,Y 'ట్రెల్లిస్
વાય-રંગસૂત્ર,Y- క్రోమోజోమ్
આથો,ఈస్ట్
ખમીરનો અર્ક,ఈస్ట్ సారం
પીળા ક્રાંતિ,పసుపు విప్లవం
ગડહડ,పసుపు
ઉપજ ઘટક,దిగుబడి భాగం
ઉપજ નિરીક્ષણ,దిగుబడి పర్యవేక్షణ
ઉપજ સંભવિત,దిగుబడి సంభావ్యత
ઉપજ સ્થિરતા,దిగుబడి స్థిరత్వం
જરદી,పచ్చసొన
પીળા રંગના નાઇટશેડ,పసుపు బెర్రీడ్ నైట్ షేడ్
પીળો માયરોબાલન,పసుపు మైరోబాలన్
ઝેર,జైద్
ઝેડ-ક્રોમોઝમ,Z- క్రోమోజోమ్
ઝેડ ડીએનએ,Z-DNA
ઝેટિન,జీటిన్
શૂન્ય energy ર્જા ઠંડી ચેમ્બર,చనుమొన శూన్యము
ખેતી,సున్నా సాగు
જરા પણ નહિ ચલાવી લેવાય,సున్నా సహనం
જસત,జింక్ లోపం
જસત આંગળી પ્રોટીન,జింక్ ఫింగర్ ప్రోటీన్
ઝિંકટેડ યુરિયા,జింక్యూటెడ్ యూరియా
ઝોના પેલુસિડા,జోనా పెలుసిడా
પ્રાણીસૃષ્ટિથી,జూఫిలీ
ઝૂપ્લાંકટોન,జూప్లాంక్టన్
ઝાયગોટ,జైగోట్
ઝાયગોટિક ઘાતક જનીન,జైగోటిక్ ప్రాణాంతక జన్యువు
ઝેન્થોફિલિયમ,జాంతోఫిలం
પ્રાણીવિજ્ologistાન,జంతుశాస్త్రవేత్త
