Tamil,English
"1.சைபரைசேஷன், 2. இணையமயமாக்கல்",cybernation
மிதிவண்டி,cycle
"1.சக்ரா நினைவகம், 2.சக்கர நினைவகம்",cycle memory
சுழற்சி இழப்பு,cycle steal
சுழற்சி நேரம்,cycle time
சுழற்சி,cyclic
டீமான்,daemon
டெய்சி வட்டம்,daisy wheel
தரவு நிர்வாகி,data administrator
தரவு ஒதுக்கீடு,data allocation
"1.தரவு புலம், 2.தரவு புலம்",data area
"1.தரவு வரிசை, 2. தரவு வரிசை",data array
"1.தரவுத்தளம், 2.தரவுத்தளம்",data base
தரவு துண்டு துண்டாக,data break
"1. டேட்டா பஸ், 2. டேட்டா பஸ்",data bus
"1.டேட்டா கேரியர், 2.டேட்டா கேரியர்",data carrier
தரவு செல்,data cell
"1.டேட்டா சிஸ்டம், 2.டேட்டா சேனல்",data channel
தரவு தொடர்பு,data communication
"1.தரவு சுருக்கம், 2.தரவு சுருக்கம்",data compression
தரவு புலம்,data field
தரவு கோப்பு,data file
"1. தரவு ஓட்டம், 2. தரவு ஓட்டம்",data flow
"1.தரவு ஃப்ளோசார்ட், 2. விளக்கப்படம்",data flow Chart
தரவு படிநிலை,data hierarchy
தரவு நிலை,data level
"1.தரவு சேகரிப்பு, 2.தரவு நூலகம்",data library
தரவு இணைப்பு அடுக்கு,data link layer
தரவு இணைப்பு அடுக்கு (DLL),data link layer (DLL)
"1.தரவு மேலாண்மை, 2.தரவு மேலாண்மை",data management
"1.தரவு கணக்கீடு, 2.தரவு கணக்கீடு",data manipulation
தரவு செயலாக்க மொழி (DML),data manipulation language (DML)
தரவு மோடம் தரவு மோடம்,data modem
"1.தரவு மாற்றம், 2.தரவு மாற்றம்",data modification
"1.டேட்டா நெட்வொர்க், 2.டேட்டா நெட்வொர்க்",data network
"1.டேட்டா ஆபரேஷன், 2.டேட்டா ஆபரேஷன்",data operation
"1. தரவு நிறுவனங்கள், 2. தரவு அமைப்பு",data organization
"1. தரவு வெளியீடு, 2. தரவு வெளியீடு",data output
"1.தரவு பாதை, 2.தரவு பாதை",data path
"1.தரவு தயாரித்தல், 2. தரவு தயாரித்தல்",data prepration
"1.தரவு தனியுரிமை, 2.தரவு தனியுரிமை",data privacy
"1. தரவுச் செயலி, 2. தரவுச் செயலி",data processor
"1.தரவு பாதுகாப்பு, 2.தரவு பாதுகாப்பு",data protection
"1. தரவு பதிவு, 2. தரவு பதிவு",data record
"1. தரவு மீட்டெடுப்பு, 2. தரவு மீட்டெடுப்பு",data retrieval
"1. தரவு வழக்கம், 2. தரவு வழக்கம்",data routine
"1.தரவு பாதுகாப்பு, 2.தரவு பாதுகாப்பு",data security
"1.தரவு தொகுப்பு, 2. தரவு தொகுப்பு",data set
"1.தரவு சமிக்ஞை, 2.தரவு சமிக்ஞை",data signal
"1. தரவு அணுகல், 2. தரவு அணுகல்",data sink
"1.தரவு ஆதாரம், 2.தரவு ஆதாரம்",data source
"1.தரவு விவரக்குறிப்பு, 2. தரவு விவரக்குறிப்பு",data specification
"1.தரவு மையம், 2.தரவு மையம்",data station
"1. தரவு சேமிப்பு, 2. தரவு சேமிப்பு",data storage
தரவு சேமிப்பு அமைப்பு,data storage structure
"1. தரவுக் கட்டமைப்பு, 2. தரவுக் கட்டமைப்பு",data structure
"1.டேட்டா ஸ்விட்ச், 2.டேட்டா ஸ்விட்ச்",data switch
"1.தரவு அட்டவணை, 2.தரவு அட்டவணை",data table
"1.தரவு முடிவு, 2. தரவு முடிவு",data terminal
"1. டேட்டா டிரான்ஸ்கிரிப்ஷன், 2. டேட்டா டிரான்ஸ்கிரிப்ஷன்",data transcription
"1.தரவு பரிமாற்றம், 2. தரவு பரிமாற்ற",data transfer
"1. தரவு பரிமாற்றம், 2. தரவு பரிமாற்றம்",data transmission
