Marathi,Odiya
"वेदिका, खंडपीठ","ବେଦିକା, ବେଞ୍ଚ"
"मोड, बंक (सं.), वाकणे (v.)","ମୋଡ୍, ବାଙ୍କ (ଏଡି।), ବଙ୍କା (v।)"
बँकन,ବ୍ୟାଙ୍କାନ୍
"वाकलेला, वाकलेला","ବଙ୍କା, ବଙ୍କା"
बर्नौली-समीकरण,ବର୍ନୁଲି-ସମୀକରଣ |
बेसल-फंक्शन,ବେସାଲ୍-ଫଙ୍କସନ୍
सर्वोत्तम आसंजन,ସର୍ବୋତ୍ତମ ଆଡିଶିନ୍ |
बीटा (ब),ବିଟା (ଖ)
betatron,ବେଟାଟ୍ରନ୍ |
bethe मॉडेल,ବେଥ୍ ମଡେଲ୍ |
बायव्हट्रॉन,ବିଭାଟ୍ରନ୍ |
BH वक्र,BH ବକ୍ର
द्विभुज,ଦ୍ୱିପାକ୍ଷିକ |
"पक्षपात, पक्षपात","ପକ୍ଷପାତ, ପକ୍ଷପାତ |"
द्वि-अक्षीय,ଦ୍ୱି-ଅକ୍ଷୀୟ |
बिक्रोमेट सेल,ବାଇକ୍ରୋମାଟ୍ ସେଲ୍ |
अभ्यवताल,ଅଭିଭାଟାଲ୍ |
दुहेरी अँटेना,ଡବଲ୍ ଆଣ୍ଟେନା |
द्विउत्तल,biconvex
"द्वि-क्रिस्टल, दुहेरी-क्रिस्टल","ଦ୍ୱି-ସ୍ଫଟିକ୍, ଡୁଆଲ୍-ସ୍ଫଟିକ୍ |"
द्विदिश मायक्रोफोन,ଦ୍ୱି-ଦିଗୀୟ ମାଇକ୍ରୋଫୋନ୍ |
द्विपदी मॉडेल,ଦ୍ୱିପାକ୍ଷିକ ମଡେଲ୍ |
डायओशियस,ଦ୍ୱିଗୁଣ
द्विपक्षीय,ଦ୍ୱିପାକ୍ଷିକ
द्विरेखीय,ବିଲିନାର୍
द्विमोलेक्युलर,ଦ୍ୱିମାଂଶ
"द्वि-चर, द्वि-आधार, दुहेरी","ଦ୍ୱି-ପରିବର୍ତ୍ତନଶୀଳ, ଦ୍ୱି-ଆଧାର, ଦ୍ୱ ual ତ |"
"बायनरी कोड, बायनरी कोड","ବାଇନାରୀ କୋଡ୍, ବାଇନାରୀ କୋଡ୍ |"
गेम स्टार,ଖେଳ ତାରକା
बायनरी पद्धत,ବାଇନାରୀ ପଦ୍ଧତି |
दुहेरी बाजू असलेला,ଦ୍ୱିପାକ୍ଷିକ
बंध,ବନ୍ଧନ
"द्विनेत्री, द्विनेत्री","ଦ୍ୱିପାକ୍ଷିକ, ଦ୍ୱିପାକ୍ଷିକ |"
बायनरी,ବାଇନାରୀ
द्विपदी वितरण,ଦ୍ୱିପାକ୍ଷିକ ବଣ୍ଟନ |
"द्विकेंद्रीय, द्विकेंद्री, द्विकेंद्रित","ବାଇସେଣ୍ଟ୍ରାଲ୍, ଡିସେଣ୍ଟ୍ରିକ୍, ବିନ୍ୟୁକ୍ଲିଟେଡ୍ |"
जैवगतिकी,ଜ od ବ ଡାଇନାମିକ୍ସ |
बायो इलेक्ट्रॉनिक्स,ବାୟୋ ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |
बायोफिजिस्ट,ବାୟୋଫିଜିକ୍ |
बायोफिजिक्स,ବାୟୋଫିଜିକ୍ |
जैविक उपग्रह,ଜ bi ବିକ ଉପଗ୍ରହ |
"सिनेमॅटोग्राफर, बायोस्कोप","ସିନେମାଟୋଗ୍ରାଫର, ବାୟୋସ୍କୋପ୍ |"
जैव-सावर्त नियम,ବାୟୋ-ସାବାର୍ଟ ନିୟମ |
biphasic प्रवाह,ଦ୍ୱିପାକ୍ଷିକ କରେଣ୍ଟ |
द्विध्रुव,ଡିପୋଲ୍
"biprism, biprism",ଦ୍ୱିପାକ୍ଷିକ
"biquartz, biquartz","biquartz, biquartz"
biphasic वर्ण,ଦ୍ୱିପାକ୍ଷିକ ଚରିତ୍ର |
दोन-स्टेज मल्टीव्हायब्रेटर,ଦୁଇ ପର୍ଯ୍ୟାୟ ମଲ୍ଟିଭାଇବ୍ରେଟର |
"द्वयंक* (बायनरी अंक), बर्मीज, अनी, तुक","Dwayank * (ବାଇନାରୀ ସଂଖ୍ୟା), ବର୍ମା, ଅନି, ଟୁକ୍ |"
"काळा, कृष्णा","କଳା, କୃଷ୍ଣ"
काळे शरीर,କଳା ଶରୀର
अदृश्य प्रकाश,ଅଦୃଶ୍ୟ ଆଲୋକ |
timirayan रेडिओ timirayan,ତିମିରାୟାନ୍ ରେଡିଓ ତିମିରାୟାନ୍ |
इजेक्शन नाडी,ଇଜେକସନ ପଲ୍ସ |
पूर्वाग्रह समाप्त करा,ଶେଷ ପକ୍ଷପାତ |
काळा विकिरण,କଳା ବିକିରଣ |
"अपूर्ण, रिक्त","ଅସମ୍ପୂର୍ଣ୍ଣ, ଖାଲି"
कव्हर,ଆବରଣ |
रद्द करणे,ବାତିଲ
"स्फोट, स्फोट, वाफा","ବିସ୍ଫୋରଣ, ବିସ୍ଫୋରଣ, ଗୁଷ୍ଟ"
"savika, bleeder, savi","ସାଭିକା, ବ୍ଲେଡର୍, ସାଭି |"
"वेशात, आंधळा","ଛଦ୍ମବେଶୀ, ଅନ୍ଧ"
ब्लोचचे प्रमेय,ବ୍ଲୋଚ୍ ର ଥିଓରେମ୍ |
"अवरोधित करणे, अवरोधित करणे, अडथळा आणणे","ବ୍ଲକ, ବ୍ଲକ, ବ୍ଲକ"
"फुंकणे, फुंकणे, फुंकणे","blow ଟକା, blow ଟକା"
ब्लू प्रिंट,ନୀଳ ପ୍ରିଣ୍ଟ୍ |
अस्पष्टता वर्तुळ,ଅସ୍ପଷ୍ଟତା ବୃତ୍ତ |
अस्पष्ट,ଅସ୍ପଷ୍ଟ
"बॉल, गोलाकार, लटकन","ବଲ୍, ଗୋଲାକାର, ପେଣ୍ଡାଲ୍ |"
"शरीर, वस्तू","ଶରୀର, ବସ୍ତୁ"
शारीरिक क्षमता,ଶାରୀରିକ କ୍ଷମତା |
केंद्रीत,କେନ୍ଦ୍ରିତ |
"शरीर-कर्ण, अंत-कर्ण","ଶରୀର-ତ୍ରିକୋଣୀୟ, ଶେଷ-ତ୍ରିକୋଣୀୟ |"
"बोगी, अज्ञात शोध (रडार)","ବଗି, ଅଜ୍ଞାତ ଚିହ୍ନଟ (ରାଡାର)"
बोअर इफेक्ट,ପ୍ରଭାବ
बोर मॅग्नेटन,ଚୁମ୍ବକୀୟ
"बॉयलर, बॉयलर","ବଏଲର, ବଏଲର"
"उकळणे, उकळणे","ଫୁଟିବା, ଫୁଟିବା |"
बोल्ट्समन समीकरण,ବୋଲ୍ଟସମ୍ୟାନ୍ ସମୀକରଣ |
बॉम्बर इलेक्ट्रॉन,ବିସ୍ଫୋରଣକାରୀ ଇଲେକ୍ଟ୍ରନ୍ |
"क्लेशकारक ऊर्जा, बॉम्बस्फोट ऊर्जा","ଆଘାତଜନିତ ଶକ୍ତି, ବୋମା ବିସ୍ଫୋରଣ ଶକ୍ତି |"
गहाण,ବନ୍ଧକ
"बंधलेले, बंधलेले, बंधलेले","ବନ୍ଧିତ, ବନ୍ଧିତ, ବନ୍ଧିତ |"
वर्धक,ଉନ୍ନତିକାରୀ
बोरॉन,ବୋରନ୍
बोस-कण,ବୋଷ-କଣିକା |
बोसॉन,ବୋସନ
"धक्का, उडी","ଥଟ୍ଟା, ଡେଇଁବା |"
बद्ध,ବନ୍ଧା
"मर्यादा, मर्यादा (सं.), सीमांत (वि.)","ସୀମା, ସୀମା (ଏଡି।), ମାର୍ଜିନାଲ (v।)"
बद्ध,ବନ୍ଧା
धनु राशीचे अंगण,ଧନୁ ରାଶି
नौकानयन लाट,ଜାହାଜ ତରଙ୍ଗ
बॉयलर गरम करणे,ବଏଲର ଗରମ
बॉयलचा कायदा,ବୋଇଲର ନିୟମ |
बॉयलर गरम करणे,ବଏଲର ଗରମ
कंस-वर्ग,ବ୍ରାକେଟ୍-ଶ୍ରେଣୀ
पिशवी नियम,ବ୍ୟାଗ୍ ନିୟମ |
गुंफलेली तार,ଅନ୍ତର୍ନିହିତ ତାର
ब्रेक वर्ग,ବ୍ରେକ୍ କ୍ଲାସ୍
ब्रामा कंप्रेसर,ବ୍ରାମା ସଙ୍କୋଚକ |
शाखा,ଶାଖା
"धाडसी जाळी, धाडसी जाळी","ସାହସୀ ଲାଟାଇସ୍, ସାହସୀ ଲାଟାଇସ୍ |"
ब्रास ब्रॅझिंग,ପିତ୍ତଳ ବ୍ରଜ
विच्छेदन,ବିଚ୍ଛିନ୍ନତା |
ब्रेक कनेक्टर,ବ୍ରେକ ସଂଯୋଜକ
"फ्रॅक्चर डायोड, जेनर डायोड","ଭଙ୍ଗା ଡାୟୋଡ୍, ଜେନେର୍ ଡାୟୋଡ୍ |"
फ्रॅक्चर,ଭଙ୍ଗା
"ब्रीडर रिएक्टर, ब्रीडर न्यूक्लियर फर्नेस, ब्रीडर फर्नेस","ପ୍ରଜନକ ରିଆକ୍ଟର, ପ୍ରଜନକ ଆଣବିକ ଚୁଲା, ପ୍ରଜନକ ଚୁଲା |"
पुनरुत्पादन,ପ୍ରଜନନ
"retardant विकिरण, brastralung","ରିଟାର୍ଡାଣ୍ଟ ବିକିରଣ, ବ୍ରାଷ୍ଟ୍ରାଲଙ୍ଗ |"
brewster-कोन,ବ୍ରୁଷ୍ଟର୍-ଆଙ୍ଗଲ୍ |
ब्रुस्टर फ्रीज,ବ୍ରୁଷ୍ଟର୍ ଫ୍ରିଜ୍ |
पूल,ସେତୁ
ब्रिज बाँड,ବ୍ରିଜ୍ ବନ୍ଧ
"तेजस्वी, तेजस्वी, चमकदार","ଉଜ୍ଜ୍ୱଳ, ଉଜ୍ଜ୍ୱଳ, ଚମତ୍କାର |"
प्रकाशक,ଆଲୋକିତକାରୀ
तेज,ଜ୍ୟୋତି
"द्युती, प्रभा","ଦିୟୁଟି, ପ୍ରଭାସ |"
ब्रिलुवान क्षेत्र,ବ୍ରିଲୁୱାନ୍ ଅଞ୍ଚଳ |
ब्रिटिश मानक मेणबत्ती,ବ୍ରିଟିଶ ଷ୍ଟାଣ୍ଡାର୍ଡ କ୍ୟାଣ୍ଡେଲ |
ठिसूळ,ଭଗ୍ନ
ठिसूळपणा,ଚତୁରତା
प्रसारण,ପ୍ରସାରଣ
तपशीलवार,ବିସ୍ତୃତ |
प्रतिगामी,ପ୍ରତ୍ୟାବର୍ତ୍ତନ
ब्रोगली फॉर्म्युला,ବ୍ରୋଗଲି ସୂତ୍ର |
खंडित,ଖଣ୍ଡବିଖଣ୍ଡିତ |
ब्राउनी मोशन,ବ୍ରାଉନି ଗତି |
"कुची, बुरुश, कुर्च, गुल्म","କୁଚି, ବୁରୁଶ, କୁର୍ଚ, ଗୁଲମ୍ |"
"बबल, बबल (सं.), बडबड (v.)","ବବୁଲ୍, ବବୁଲ୍ (ଏଡି।), ଗର୍ଜନ (v।)"
उत्तेजित होणे,ଫଳପ୍ରଦତା
प्रतिकार,ପ୍ରତିବାଦ
आकुंचन,ସଂକୋଚନ
"amp-प्रतिरोध, बफर","ଆମ୍ଫୋଟେରିକ୍, ବଫର୍ଡ୍ |"
ध्वनीशास्त्र,ଆକାଶବାଣୀ
बर्धन,ବର୍ଦ୍ଧନ |
बल्ब,ବଲ୍ବ
उदयास येणे,ଏମର୍ଜେ |
"मात्रा, मोठ्या प्रमाणात, वस्तुमान, वस्तुमान, खंड","ଭଲ୍ୟୁମ୍, ବଲ୍କ, ମାସ, ମାସ, ଭଲ୍ୟୁମ୍"
व्हॉल्यूम लवचिकता गुणांक,ଭଲ୍ୟୁମ୍ ଇଲାସ୍ଟିସିଟି କୋଏଫିସିଏଣ୍ଟ୍ |
लोकसंख्या मालमत्ता,ଜନସଂଖ୍ୟା ସମ୍ପତ୍ତି
कमाल तापमान,ସର୍ବାଧିକ ତାପମାତ୍ରା
फुगवटा,bulge
"गुच्छ, गुच्छ (n.), क्लस्टर करणे (ver.)","ଗୁଣ୍ଡ, ଗୁଣ୍ଡ (n।), କ୍ଲଷ୍ଟର ହେବାକୁ (ver।)"
घड,ଗୁଣ୍ଡ |
बनसेन सेल,ବନସେନ୍ ସେଲ୍ |
उत्साह,ବୋଇତ
"उछाल, उत्साह",ବ oy ଧତା
बर्गर सर्किट,ବରଗଡ ସର୍କିଟ |
चोराची घंटा,ଚୋର ଘଣ୍ଟି
"बर्नर, इग्निटर","ବର୍ଣ୍ଣର୍, ଇଗ୍ନିଟର"
पूर्ण प्रज्वलन,ପୂର୍ଣ୍ଣ ଇଗ୍ନିସନ୍ |
"स्फोट, स्फोट, फूट","ବିସ୍ଫୋରଣ, ବିସ୍ଫୋରଣ, ଫିସର୍ |"
ओळ व्यस्त,ରେଖା ବ୍ୟସ୍ତ
व्यस्त टोन,ବ୍ୟସ୍ତ ସ୍ୱର
बजर,ବଜର୍
बायपास,ବାଇପାସ୍
सर्किट,ସର୍କିଟ
"सागरी तार, केबल","ସମୁଦ୍ର ତାର, କେବୁଲ୍ |"
कॅडमियम,କ୍ୟାଡମିୟମ୍
सीझियम सेल,ସେସିୟମ୍-ସେଲ୍ |
पांजर द्विध्रुव,ପଞ୍ଜର୍ ଡିପୋଲ୍ |
पांजर इफेक्ट,ପଞ୍ଜର୍ ପ୍ରଭାବ |
मोजणे,ଗଣନା କରିବାକୁ
कॅल्क्युलेटर,କାଲକୁଲେଟର
कॅलेंडर,କ୍ୟାଲେଣ୍ଡର
"कॅलिब्रेशन, कॅलिब्रेशन, पुनरावृत्ती","କାଲିବ୍ରେସନ୍, କାଲିବ୍ରେସନ୍, ସଂଶୋଧନ |"
"कॅलिब्रेशन गुणक, कॅलिब्रेशन गुणक","କାଲିବ୍ରେସନ୍ ମଲ୍ଟିପ୍ଲାଏର୍, କାଲିବ୍ରେସନ୍ ମଲ୍ଟିପ୍ଲାଏର୍ |"
कॅलिपर,କାଲିପର୍
"कॉल कॅल्क्युलेटर, टॉक कॅल्क्युलेटर","କଲ୍ କାଲକୁଲେଟର, ଟକ୍ କାଲକୁଲେଟର |"
"उष्णता (v.), उष्मांक (सं.)","ଉତ୍ତାପ (v।), କ୍ୟାଲୋରୀ (ଏଡି।)"
"कॅलरीमीटर, कॅलरीमीटर","କ୍ୟାଲୋରିମିଟର, କ୍ୟାଲୋରିମିଟର |"
"कॅलरीमेट्री, कॅलरीमेट्री","କ୍ୟାଲୋରିମେଟ୍ରି, କ୍ୟାଲୋରିମେଟ୍ରି |"
कॅमेरा,କ୍ୟାମେରା
"कुल्या किरण, कालवा किरण","କୁଲିଆ କିରଣ, କେନାଲ କିରଣ |"
candela,କ୍ୟାଣ୍ଡେଲା |
"मेणबत्ती, मेणबत्ती","ମହମବତୀ, ମହମବତୀ |"
प्रामाणिक,କାନୋନିକାଲ୍ |
cantilever,କ୍ୟାଣ୍ଟିଲାଇଭର |
"टोपी, झगा (सं.), इंटरलेसिंग (v.)","କ୍ୟାପ୍, ଲୁଗା (ଏଡି।), ଇଣ୍ଟରଲେସିଂ (v।)"
धारण,ଧରିବା
कॅपेसिटर,କ୍ୟାପେସିଟର
"capillarity, capillarity","କ୍ୟାପିଲିରିଟି, କ୍ୟାପିଲିରିଟି |"
"केशिका, केशिका","କ୍ୟାପିଲାରୀ, କ୍ୟାପିଲାରୀ |"
केशिका शक्ती,କ୍ୟାପିଲାରୀ ଫୋର୍ସ |
"कॅप्सूल, कॅप्सूल, कॅप्सूल","କ୍ୟାପସୁଲ, କ୍ୟାପସୁଲ, କ୍ୟାପସୁଲ |"
पकडणे,ଧରିବା
कार्बन 14 शेड्यूलिंग,କାର୍ବନ 14 ଯୋଜନା
"अविभाज्य बिंदू, मुख्य संख्या, संख्या संख्या","ପ୍ରାଇମ୍ ପଏଣ୍ଟ, କାର୍ଡିନାଲ୍ ନମ୍ବର, ଗଣନା ସଂଖ୍ୟା |"
कार्नोचे प्रमेय,କାର୍ନୋ ଥିଓରେମ୍ |
वाहक,ବାହକ
कार्टेशियन अक्ष,କାର୍ଟେସିଆନ୍ ଅକ୍ଷ |
काडतूस,କାର୍ଟ୍ରିଜ୍
"सोपानी (वि.), सोपानीपत (सं.)","ସୋପାନି (ଭି।), ସୋପାନିପାଟ (ଏଡି।)"
प्रेरित,ଅନୁପ୍ରାଣିତ
"आपत्ती, आपत्ती","ବିପର୍ଯ୍ୟୟ, ବିପର୍ଯ୍ୟୟ |"
लिमिटर डायोड,ସୀମିତ ଡାୟୋଡ୍ |
"ऑर्थोमीटर, कॅथेटोमीटर","ଅର୍ଥୋମିଟର, କ୍ୟାଥେଟୋମିଟର |"
कॅथेट्रॉन,କ୍ୟାଥେଟ୍ରନ୍ |
कॅथोड,କ୍ୟାଥୋଡ୍ |
cation,କେସନ୍
तेजस्वी पृष्ठ,ହାଲୁକା ପୃଷ୍ଠା |
कोटोर,କୋଟୋର |
"सीमांत, कव्हर, छेदनबिंदू, सर्वोच्च संख्या, आवरण","ମାର୍ଜିନାଲ୍, କଭର୍, ଛକ, ସର୍ବୋଚ୍ଚ ସଂଖ୍ୟା, କଭର୍ |"
