Kannada,Telugu
ಟಿಪ್ಪಣಿ,ఉల్లేఖనం
ಮೊಳಕೆ,అనన్సియేటర్
ಮತ್ತೆ ಉತ್ತರಿಸಿ,తిరిగి సమాధానం ఇవ్వండి
ಉತ್ತರ ವಿಳಂಬ,సమాధానం ఆలస్యం
ಸಮಯಕ್ಕೆ ಉತ್ತರಿಸುವುದು,సమయం సమాధానం
ಉತ್ತರ ದೀಪ,సమాధానం దీపం
ಉತ್ತರ ಪಟ್ಟಿ,జవాబు జాబితా
ಉತ್ತರ ಮಾತ್ರ,సమాధానం మాత్రమే
ನಿರೀಕ್ಷೆಯ ಕ್ರಮ,Ntic హించే మోడ్
ನಿರೀಕ್ಷಿತ ಬಫರಿಂಗ್,ముందస్తు బఫరింగ్
ನಿರೀಕ್ಷಿತ ಸಾಗಣೆ,ముందస్తు క్యారీ
ನಿರೀಕ್ಷಿತ ಪೇಜಿಂಗ್,ముందస్తు పేజింగ్
ಪ್ರತಿಕೂಲ ಕಾರ್ಯಾಚರಣೆ,ప్రతిస్కందకం ఆపరేషన్
ಪ್ರತಿಷ್ಠಾನದ ಅಂಶ,ప్రతిస్కందకం మూలకం
ಅಪೇಕ್ಷಣೀಯ ಆಂಟೆನಾ,అపెరియోడిక్ యాంటెన్నా
ದ್ಯುತಿರಂಧ್ರ ಚೀಲು,ఎపర్చరు కార్డు
ದ್ಯುತಿರಂಧ್ರ ಸಂಹಿತೆ,ఎపర్చరు కోడ్
ದ್ಯುತಿರಂಧ್ರ ಸಮಯ,ఎపర్చరు సమయం
ಅನುಬಂಧ,అనుబంధం
ಅನುಬಂಧ ಕಾರ್ಯ,అనుబంధ పని
ಅಪ್ಲಿಕೇಶನ್ ಡೆವಲಪರ್,అప్లికేషన్ డెవలపర్
ಅಪ್ಲಿಕೇಶನ್ ಪದರ,అప్లికేషన్ లేయర్
ಅಪ್ಲಿಕೇಶನ್ ಆಧಾರಿತ ಭಾಷೆ,అప్లికేషన్ ఓరియెంటెడ్ లాంగ్వేజ్
ಅಪ್ಲಿಕೇಶನ್ ಪ್ಯಾಕೇಜ್,అప్లికేషన్ ప్యాకేజీ
ಅಪ್ಲಿಕೇಶನ್ ಕಾರ್ಯಕ್ರಮ,అప్లికేషన్ ప్రోగ్రామ్
ಅರ್ಜಿ ಪ್ರೋಗ್ರಾಮಿಂಗ್,అప్లికేషన్ ప్రోగ్రామింగ్
ಅಪ್ಲಿಕೇಶನ್ ಅಗತ್ಯವಿದೆ ಭಾಷೆ,అప్లికేషన్ అవసరం భాష
ಅಪ್ಲಿಕೇಶನ್ ಸಾಫ್ಟ್‌ವೇರ್,అప్లికేషన్ సాఫ్ట్‌వేర్
ಬೆಲೆತುಂಬು,అప్లిక్
ಅಂದಾಜು ಸಿದ್ಧಾಂತ,ఉజ్జాయింపు సిద్ధాంతం
ಅನಿಯಂತ್ರಿತ ಪ್ರವೇಶ,ఏకపక్ష ప్రాప్యత
ಅನಿಯಂತ್ರಿತ ಅನುಕ್ರಮ ಕಂಪ್ಯೂಟರ್,ఏకపక్ష సీక్వెన్స్ కంప్యూటర్
ಮಧ್ಯಸ್ಥಿಕೆ,మధ్యవర్తిత్వ
ವಾಸ್ತುಶಿಲ್ಪಿ,వాస్తుశిల్పం
ದಬಡೆ,ఆర్కైవింగ్
ಪ್ರದೇಶ ಸಂಹಿತೆ,స్థల సంకేతం
ಪ್ರದೇಶ ಹುಡುಕಾಟ,ప్రాంత శోధన
ಪ್ರದೇಶ ವರ್ಗಾವಣೆ,ప్రాంత బదిలీ
ಪ್ರದೇಶ ವೇರಿಯಬಲ್,ఏరియా వేరియబుల్
ವಾದ,వాదన
ವಾದದ ವಿಳಾಸ,ఆర్గ్యుమెంట్ చిరునామా
ವಾದದ ಪಟ್ಟಿ,ఆర్గ్యుమెంట్ జాబితా
ಅಂಕಗಣಿತ,అంకగణిత బోధన
ಅಂಕಗಣಿತ ಮತ್ತು ತರ್ಕ ಘಟಕ,అంకగణిత మరియు అంకగణిత విభాగం
ಅಂಕಗಣಿತದ ನಿಯೋಜನೆ ಹೇಳಿಕೆ,అంకగణిత అసైన్‌మెంట్ స్టేట్మెంట్
ಅಂಕಗಣಿತದ ಪರಿಶೀಲನೆ,అంకగణిత చెక్
ಅಂಕಗಣಿತದ,అంకగణిత స్థిరాంకం
ಅಂಕಗಣಿತ ಪರಿವರ್ತನೆ,అంకగణిత మార్పిడి
ಅಂಕಗಣಿತದ ದತ್ತ,అంకగణిత డేటా
ಅಂಕಗಣಿತದ ಅಪವಾದ,అంకగణిత మినహాయింపు
ಅಂಕಗಣಿತದ ಅಭಿವ್ಯಕ್ತಿ,అంకగణిత వ్యక్తీకరణ
ಅಂಕಗಣಿತದ ಸ್ಥಿರ ಬಿಂದು,అంకగణిత స్థిర బిందువు
ಅಂಕಗಣಿತದ ಶ್ರೇಣಿ,అంకగణిత సోపానక్రమం
ಹೇಳಿಕೆಯಿದ್ದರೆ ಅಂಕಗಣಿತ,అంకగణితం ఉంటే స్టేట్మెంట్
ಅಂಕಗಣಿತದ ತರ್ಕ,అంకగణిత తర్కం
ಅಂಕಗಣಿತದ ತರ್ಕ ಘಟಕ,అంకగణిత లాజిక్ యూనిట్
ಅಂಕಗಣಿತದ ಕಾರ್ಯಾಚರಣೆ,అంకగణిత ఆపరేషన్
ಅಂಕಗಣಿತದ ನಿರ್ವಾಹಕ,అంకగణిత ఆపరేటర్
ಅಂಕಗಣಿತದ ಉಕ್ಕಿ,అంకగణిత ఓవర్ఫ్లో
ಅಂಕಗಣಿತದ ಚಿತ್ರ ಡೇಟಾ,అంకగణిత చిత్ర డేటా
ಅಂಕಗಣಿತದ ಆದ್ಯತೆ,అంకగణిత ప్రాధాన్యత
ಅಂಕಗಣಿತದ ಪ್ರಾಥಮಿಕ,అంకగణిత ప్రాధమిక
ಅಂಕಗಣಿತ,అంకగణిత రిజిస్టర్
ಅಂಕಗಣಿತದ ಸಂಬಂಧ,అంకగణిత సంబంధం
ಅಂಕಗಣಿತ,అంకగణిత స్కాన్
ಅಂಕಗಣಿತದ ವಿಭಾಗ,అంకగణిత విభాగం
ಅಂಕಗಣಿತದ ಶಿಫ್ಟ್,అంకగణిత మార్పు
ಅಂಕಗಣಿತದ ಸ್ಥಳಾಂತರ,అంకగణిత బదిలీ
ಅಂಕಗಣಿತದ ಹೇಳಿಕೆ,అంకగణిత ప్రకటన
ಅಂಕಗಣಿತದ ಪದ,అంకగణిత పదం
ಅಂಕಗಣಿತದ ಕೆಳವರ್ಗ,అంకగణిత అండర్ఫ్లో
ಅಂಕಗಣಿತದ ಘಟಕ,అంకగణిత యూనిట్
ರಂಗ,అమరిక
ಸರಿದೂಗಿಸು,శ్రేణి బౌండ్
ಅರೌಂಡ್ ಕಂಪ್ಯೂಟರ್,అర్రే కంప్యూటర్
ದಾಟಲು,శ్రేణి పరిమాణం
ರಚನೆ ಅಂಶ,శ్రేణి మూలకం
ರಚನೆ ಅಭಿವ್ಯಕ್ತಿ,శ్రేణి వ్యక్తీకరణ
ರಾಸಾಯನಿಕ,శ్రేణి పేరు
ರಚನೆಗಳ ಶ್ರೇಣಿ,నిర్మాణాల శ్రేణి
ಸ ೦ ಗೀತ ಮುದ್ರಣ,అర్రే ప్రింటింగ్
ರಚನೆ ಸಂಸ್ಕರಣೆ,శ్రేణి ప్రాసెసింగ్
ರಚನೆ ಸಂಸ್ಕಾರಕ,అర్రే ప్రాసెసర్
ಉಚ್ಚಾರಣಾ ಬಿಂದು,ఉచ్చారణ పాయింట్
ಕೃತಕ ಅರಿವು,కృత్రిమ జ్ఞానం
ಕೃತಕ ಬುದ್ಧಿವಂತಿಕೆ,కృత్రిమ మేధస్సు
ಕೃತಕ ಭಾಷೆ,కృత్రిమ భాష
ಕೃತಕ ವೇರಿಯಬಲ್,కృత్రిమ వేరియబుల్
ಆರ್ಟ್ಸ್ ಅಪ್ಲಿಕೇಶನ್ ಡೇಟಾ ಬ್ಯಾಂಕ್,ఆర్ట్స్ అప్లికేషన్ డేటా బ్యాంక్
ಆರ್ಟ್ಸ್ ಅಪ್ಲಿಕೇಶನ್ ಸಂಗೀತ,ఆర్ట్స్ అప్లికేషన్ మ్యూజిక్
ಕಲೆಗಳ ಅಪ್ಲಿಕೇಶನ್ ಮಾದರಿ ಉತ್ಪಾದನೆ,ఆర్ట్స్ అప్లికేషన్ సరళి తరం
ತುತ್ತಾಗುವವನು,ఆరోహణ
ಆರೋಹಣ ರೀತಿಯ,ఆరోహణ క్రమబద్ధీకరణ
ಮನ್ನಣೆ,అస్సిల్
ASCII ನಿಯಂತ್ರಣ ಪಾತ್ರ,ASCII నియంత్రణ అక్షరం
ಎಎಸ್ಸಿಐಐ ಕೀ ಬೋರ್ಡ್,ASCII కీ బోర్డు
ಆಕಾರ,కారక
ಆಕಾರ ಮತ್ತು,కారకం మరియు
ಜೋಡಿಸು,సమీకరించటం
ಜೋಡಿಸಲಾದ ಮೂಲ,సమావేశమైన మూలం
ಅವಧಿಯನ್ನು ಜೋಡಿಸಿ,వ్యవధిని సమీకరించండి
ಷೋಬರೆ,సమీకరించేవాడు
ಅಸೆಂಬ್ಲರ್ ನಿರ್ದೇಶನ,సమీకరించే ఆదేశం
ಅಸೆಂಬ್ಲರ್ ಸೌಲಭ್ಯ,సమీకరించే సౌకర్యం
ಅಸೆಂಬ್ಲರ್ ಭಾಷೆ,సమీకరించే భాష
ಜೋಡಣೆ,సమీకరించడం
ಜೋಡಣೆ ಹಂತ,సమీకరించే దశ
ಜೋಡಣೆ ಸಮಯ,సమీకరించే సమయాన్ని
ಸಭೆ,అసెంబ్లీ
ಜೋಡಣೆ ಭಾಷೆ,అసెంబ్లీ భాష
ಅಸೆಂಬ್ಲಿ ಭಾಷಾ ಪ್ರೋಗ್ರಾಮಿಂಗ್,అసెంబ్లీ భాషా ప్రోగ్రామింగ్
ಅಸೆಂಬ್ಲಿ ಭಾಷಾ ಸಾಫ್ಟ್‌ವೇರ್ ನಮ್ಯತೆ,అసెంబ్లీ భాషా సాఫ్ట్‌వేర్ వశ్యత
ಅಸೆಂಬ್ಲಿ ಪಟ್ಟಿ,అసెంబ్లీ జాబితా
ಅಸೆಂಬ್ಲಿ ಹಂತ,అసెంబ్లీ దశ
ಜೋಡಣೆ ದಿನಚರಿ,అసెంబ్లీ దినచర్య
ಜೋಡಣೆ ಸಮಯ,అసెంబ్లీ సమయం
ಅಸೆಂಬ್ಲಿ ಘಟಕ,అసెంబ్లీ యూనిట్
ನಿಯೋಜನೆ ಸೂಚ್ಯಂಕ,అసైన్‌మెంట్ ఇండెక్సింగ్
ನಿಯೋಜನೆ,అసైన్‌మెంట్ ఆపరేషన్
ನಿಯೋಜನೆ ಹೇಳಿಕೆ,అసైన్‌మెంట్ స్టేట్మెంట్
ಸಹಾಯಕ ವಿಳಾಸ,అసోసియేటివ్ చిరునామా
ಸಹಾಯಕ ಅರೇ ರಿಜಿಸ್ಟರ್,అసోసియేటివ్ అర్రే రిజిస్టర్
ಸಹಾಯಕ ಕೀಲಿಯ,అసోసియేటివ్ కీ
ಸಹಾಯಕ ಭಾಷೆ,అసోసియేటివ్ లాంగ్వేజ్
ಸಹಾಯಕ ಸ್ಮರಣೆ,అసోసియేటివ్ మెమరీ
ಸಹಾಯಕ ಸಂಗ್ರಹ,అసోసియేటివ్ స్టోరేజ్
ದಶಮಾಂಶ ಬಿಂದುವನ್ನು med ಹಿಸಲಾಗಿದೆ,దశాంశ బిందువు
ಅಸಾಧಾರಣವಲ್ಲದ ಸಾಧನ,అసమాన పరికరం
ಅಸಮಪಾರ್ಶ್ವದ I/O,అసమాన i/ఓ
ಅಸಮಕಾಲಿಕ,అసమకాలిక
ಅಸಮಕಾಲಿಕ ಕಂಪ್ಯೂಟರ್,అసమకాలిక కంప్యూటర్
ಅಸಮಕಾಲಿಕ ದತ್ತಾಂಶ ವರ್ಗಾವಣೆ,అసమకాలిక డేటా బదిలీ
ಅಸಮಕಾಲಿಕ ದತ್ತಾಂಶ ಪ್ರಸರಣ,అసమకాలిక డేటా ట్రాన్స్మిషన్
ಅಸಮಕಾಲಿಕ ಸಾಧನಗಳು,అసమకాలిక పరికరాలు
ಅಸಮಕಾಲಿಕ ಕಾರ್ಯಾಚರಣೆ,అసమకాలిక ఆపరేషన్
ಅಸಮಕಾಲಿಕ ಸಂಕೇತ,అసమకాలిక సిగ్నలింగ్
ಅಸಮಕಾಲಿಕ ಸಮಯ ವಿಭಾಗ ಮಲ್ಟಿಪ್ಲೆಕ್ಸಿಂಗ್,అసమకకరణం
ಅಸಮಕಾಲಿಕ ಪ್ರಸರಣ,అసమకాలిక ప్రసారం
ಅಸಮಕಾಲಿಕ ಕೆಲಸ,అసమకాలిక పని
ಲಗತ್ತಿಸಲಾದ ಸಂಸ್ಕರಣೆ,అటాచ్డ్ ప్రాసెసింగ్
ಲಗತ್ತಿಸಲಾದ ಪ್ರೊಸೆಸರ್,అటాచ్డ్ ప్రాసెసర్
ಲಗತ್ತಿಸಲಾದ ಬೆಂಬಲ ಪ್ರೊಸೆಸರ್,అటాచ్డ్ సపోర్ట్ ప్రాసెసర్
ಕಾರ್ಯಾಚರಣೆಯಲ್ಲಿ ಭಾಗವಹಿಸಿದರು,హాజరైన ఆపరేషన్
ಟ್ರಯಲ್ ಪ್ರಿಂಟರ್‌ಗೆ ಹಾಜರಾದರು,ట్రైల్ ప్రింటర్‌కు హాజరయ్యారు
ಅಡಚಣೆ,శ్రద్ధ అంతరాయం
ಗಮನ,శ్రద్ధ కీ
ಗಮನ,అటెన్యుయేషన్
ಅಟೆನ್ಯೂಯೇಷನ್ ​​ಸ್ಥಿರ,అటెన్యుయేషన్ స్థిరాంకం
ಅಟೆನ್ಯೂಯೇಷನ್ ​​ಅಸ್ಪಷ್ಟತೆ,అటెన్యుయేషన్ వక్రీకరణ
ಅಟೆನ್ಯೂಯೇಷನ್ ​​ಈಕ್ವಲೈಜರ್,అటెన్యుయేషన్ ఈక్వలైజర్
ಕೈಗೆಟುಕುವವನು,అటెన్యూయేటర్
ಗುಣಲಕ್ಷಣ,గుణం
ಶ್ರವ್ಯ ಎಚ್ಚರಿಕೆ,వినగల అలారం
ಆಡಿಯೊ ಕ್ಯಾಸೆಟ್,ఆడియో క్యాసెట్
ಆಡಿಯೊ ವಿಚಾರಣೆ,ఆడియో విచారణ
ಆಡಿಯೊ ಮಾರ್ಗ,ఆడియో లైన్
ಆಡಿಯೊ ಪ್ರತಿಕ್ರಿಯೆ,ఆడియో ప్రతిస్పందన
ಆಡಿಯೊ ಪ್ರತಿಕ್ರಿಯೆ ಸಂದೇಶ,ఆడియో ప్రతిస్పందన సందేశం
ಆಡಿಯೊ ಪ್ರತಿಕ್ರಿಯೆ ಘಟಕ,ఆడియో ప్రతిస్పందన యూనిట్
ಆಡಿಯೊಟೇಪ್ ಶೇಖರಣಾ ಘಟಕ,ఆడియోటేప్ స్టోరేజ్ యూనిట్
ಆಡಿಯೊ ದೂರಸಂಪರ್ಕ ಮಾರ್ಗ,ఆడియో టెలికమ్యూనికేషన్ లైన్
ಆಡಿಯೊ ಟರ್ಮಿನಲ್,ఆడియో టెర్మినల్
ಲೆಕ್ಕಪರಿಶೋಧನೆ ಆಜ್ಞಾ ಭಾಷೆ,ఆడిట్ కమాండ్ లాంగ్వేజ్
ಲೆಕ್ಕಪರಿಶೋಧನೆ ಪ್ರೋಗ್ರಾಮಿಂಗ್,ఆడిట్ ప్రోగ్రామింగ్
ಲೆಕ್ಕಪರಿಶೋಧನೆ,తనిఖీ శోధన
ವಾತಾವರಣ,ఆగెండ్
ಹೆಚ್ಚಿಸು,ఆజ్మెంట్
ವೃದ್ಧಕ,ఆగ్మెంటర్
ಲೇಖಕ,రచయిత
ಲೇಖಕ,రచయిత
ಲೇಖಕ ವ್ಯವಸ್ಥೆ,రచయిత వ్యవస్థ
ಅಧಿಕಾರ,అధికారం
ದೃ code,అధికారిక కోడ్
ಅಧಿಕೃತ ಗ್ರಂಥಾಲಯ,అధీకృత లైబ్రరీ
ಅಧಿಕೃತ ಕಾರ್ಯಕ್ರಮ,అధీకృత కార్యక్రమం
ಅಧಿಕೃತ ಕಾರ್ಯಕ್ರಮ ಸೌಲಭ್ಯ,అధీకృత ప్రోగ్రామ్ సౌకర్యం
ಸ್ವಯಂ ಅಮೂರ್ತ,ఆటో వియుక్త
ಆಟೀರಿಯಾನ್ಸ್ವರ್,ఆటో సమాధానం
ಆಟೋ ಬೂಟಿಂಗ್,ఆటో బూటింగ్
ಆಟೋ ಬೈಪಾಸ್,ఆటో బైపాస్
ಸ್ವಯಂ ಕರೆ (= ಸ್ವಯಂಚಾಲಿತ ಕರೆ),ఆటో కాల్ (= ఆటోమేటిక్ కాలింగ్)
ಸ್ವಯಂ ಕೋಡರ್,ఆటో కోడర్
ಸ್ವಯಂ ಡಯಲ್,ఆటో డయల్
ಸ್ವೇಚ್l,ఆటోఫ్లో
ಆಟೋ ಸೂಚ್ಯಂಕ,ఆటో సూచిక
ಸ್ವಯಂ ಸೂಚ್ಯಂಕ ವಿಳಾಸ,ఆటో ఇండెక్స్డ్ చిరునామా
ಆಟೊಮಾಟಾ,ఆటోమాటా
ಆಟೊಮ್ಯಾಟಾ ಸಿದ್ಧಾಂತ,ఆటోమాటా సిద్ధాంతం
ಆಟೊಮ್ಯಾಟಾ ಪ್ರಕಾರ,ఆటోమాటా రకం
ಸ್ವಯಂಚಾಲಿತ ಗ್ರಂಥಸೂಚಿ,స్వయంచాలక గ్రంథ పట్టిక
ಸ್ವಯಂಚಾಲಿತ ಡೇಟಾ ಮಾಧ್ಯಮ,స్వయంచాలక డేటా మాధ్యమం
ಸ್ವಯಂಚಾಲಿತ ನಿಘಂಟು,ఆటోమేటెడ్ డిక్షనరీ
ಸ್ವಯಂಚಾಲಿತ ಗ್ಲಾಸರಿ,ఆటోమేటెడ్ గ్లోసరీ
ಸ್ವಯಂಚಾಲಿತ ತರ್ಕ ರೇಖಾಚಿತ್ರ,ఆటోమేటెడ్ లాజిక్ రేఖాచిత్రం
ಸ್ವಯಂಚಾಲಿತ ನಿರ್ವಹಣೆ,స్వయంచాలక నిర్వహణ
ಸ್ವಯಂಚಾಲಿತ ಉತ್ಪಾದನಾ ನಿರ್ವಹಣೆ,ఆటోమేటెడ్ ప్రొడక్షన్ మేనేజ్‌మెంట్
ಸ್ವಯಂಚಾಲಿತ ಸ್ಟಾಕ್ ನಿಯಂತ್ರಣ,ఆటోమేటెడ్ స్టాక్ కంట్రోల్
ಸ್ವಯಂಚಾಲಿತ ಅಮೂರ್ತ,స్వయంచాలక వియుక్త
ಸ್ವಯಂಚಾಲಿತ ಅಮೂರ್ತ,ఆటోమేటిక్ వియుక్త
ಸ್ವಯಂಚಾಲಿತವಾಗಿ ಪ್ರೋಗ್ರಾಮ್ ಮಾಡಲಾದ ಪರಿಕರಗಳು,స్వయంచాలకంగా ప్రోగ్రామ్ చేయబడిన సాధనాలు
ಸ್ವಯಂಚಾಲಿತ ಉತ್ತರ,స్వయంచాలక సమాధానం
ಸ್ವಯಂಚಾಲಿತ ಕರೆ ವಿತರಕ,ఆటోమేటిక్ కాల్ డిస్ట్రిబ్యూటర్
ಸ್ವಯಂಚಾಲಿತ ಕರೆ,ఆటోమేటిక్ కాలింగ్
ಸ್ವಯಂಚಾಲಿತ ಪರಿಶೀಲನೆ,ఆటోమేటిక్ చెక్
