Tamil,Assamese
வட்ட குழாய்,বৃত্তাকাৰ কণ্ডুলাইন
வட்ட இயக்கம்,বৃত্তাকাৰ গতি
சுற்று மையம்,circumcentre
ஓய்வு பெற்ற*,অৱসৰপ্ৰাপ্ত*
"சுற்றி வர, சுற்றி வர","প্ৰদক্ষিণ কৰা, চাৰিওফালে আঁকিব পৰা"
கடந்த,অতীত
சுற்றத்தார்,পৰিসীমাবদ্ধ
புகழ்பெற்ற கார்ப்பரேட்,বিশিষ্ট কৰ্পৰেট
உன்னதமான இயக்கவியல்,ক্লাসিক গতিশীলতা
உன்னதமான தேர்வுமுறை,ক্লাসিক অপ্টিমাইজেচন
நாள்பட்ட நிதி பிரச்சனை,দীৰ্ঘদিনীয়া বিত্তীয় সমস্যা
கிளாசிக்கல் புள்ளியியல் இயக்கவியல்,ধ্ৰুপদী পৰিসংখ্যা বলবিজ্ঞান
பிழைகளின் வகைப்பாடு,ভুলৰ শ্ৰেণীবিভাজন
வகுப்பு இடைவெளி,শ্ৰেণীৰ ব্যৱধান
வகுப்பு இடைவெளி அலகு,শ্ৰেণী ব্যৱধান একক
வகுப்பு வரம்பு,শ্ৰেণী সীমা
கடிகாரகடிகாரச்சுற்று,ঘড়ীৰ কাঁটাৰ দিশত
மூடப்பட்டது,বন্ধ কৰা হৈছে
"மூடப்பட்டது, மூடப்பட்டது","বন্ধ, বন্ধ"
மூடிய அடுக்கு கவர்,বন্ধ স্তৰৰ আৱৰণ
மூடிய கன சதுரம்,বন্ধ ঘনক
"மூடிய வளைவு, மூடிய வளைவு","বন্ধ বক্ৰ, বন্ধ বক্ৰ"
மூடப்பட்ட மாகாணம்,বন্ধ প্ৰদেশ
மூடிய வடிவம்,বন্ধ আকৃতি
மூடிய இடைவெளி,বন্ধ ব্যৱধান
"மூடப்பட்ட பகுதி, மூடப்பட்ட பகுதி","বন্ধ অঞ্চল, বন্ধ অঞ্চল"
மூடிய தொகுப்பு,বন্ধ চেট
"மூடிய பக்கம், மூடிய பக்கம்","বন্ধ পৃষ্ঠা, বন্ধ পৃষ্ঠা"
விரோதி,নিলমান
முன்மொழிபவர்,pronator
குவிந்த புள்ளி,উত্তল বিন্দু
சிறைப்பட்ட-ஏற்றுக்கொள்ளப்பட்ட,বন্দী-গ্ৰহণ কৰা
சிறைப்பிடிக்கப்பட்ட தொகுப்பு,বন্দী ছেট
கொத்து புள்ளி,ক্লাষ্টাৰ পইণ্ট
கொத்து மாதிரி,ক্লাষ্টাৰ নমুনা সংগ্ৰহ কৰা
கொத்து மொத்த,ক্লাষ্টাৰ এগ্ৰিগেট
கோஆக்சியல் வட்டம்,সমাক্ষীয় বৃত্ত
கோஆக்சியல் பரவளையம்,সমাক্ষীয় প্যাৰাবোলা
கோஆக்சியல் விமானம்,সমাক্ষীয় সমতল
கோஆக்சியல் முக்கோணம்,সমাক্ষীয় ত্ৰিভুজ
கோப்-டக்ளஸ் செயல்பாடு,কব-ডাগলাছ ফাংচন
"குறியாக்கம், குறியீட்டு முறை, குறியீடு","এনকোডিং, ক&#39;ডিং, সংকেত"
பொருள் குறியீடு,উপাদান সংকেত
இணை மாகாணம்,সহ-প্ৰদেশ
குணகம் அணி,সহগ মেট্ৰিক্স
தொடர்பு குணகம்,সম্পৰ্ক সহগ
தீர்மான குணகம்,নিৰ্ণয় সহগ
நெகிழ்ச்சி குணகம்,ইলাষ্টিক সহগ
பரவல் குணகம்,প্ৰসাৰণ সহগ
உராய்வு குணகம்,ঘৰ্ষণ সহগ
நீளமான விரிவாக்கத்தின் குணகம்,দীৰ্ঘায়িত প্ৰসাৰণৰ সহগ
பின்னடைவு குணகம்,ৰিগ্ৰেছন সহগ
மேற்பரப்பு பதற்றத்தின் குணகம்,পৃষ্ঠীয় টানৰ সহগ
மாறுபாட்டின் குணகம்,ভ্যাৰিয়েন্স সহগ
"இணை காரணி, இணை காரணி, இணை காரணி","সহ-কাৰক, সহ-কাৰক, সহ-কাৰক"
நாணயத்தை சுண்டி எறி,মুদ্ৰা টছ
மாதிரி சேகரிப்பு,নমুনা সংগ্ৰহ কৰা
கோலினியர்,collinear
சீரமைப்பு,প্ৰান্তিককৰণ
"நிரல், நிரல்","স্তম্ভ, স্তম্ভ"
நெடுவரிசை,স্তম্ভৰ ৰূপ
நெடுவரிசை,স্তম্ভৰ দৰে
நெடுவரிசை அணி,স্তম্ভৰ মেট্ৰিক্স
நிரல் அணி,স্তম্ভ মেট্ৰিক্স
நெடுவரிசை ஒழுங்கு,স্তম্ভৰ ক্ৰম
நெடுவரிசை படிநிலை அணி,স্তম্ভৰ স্তৰভিত্তিক মেট্ৰিক্স
நெடுவரிசை திசையன்,স্তম্ভ ভেক্টৰ
பத்தி வாரியாக,স্তম্ভ অনুসৰি
கூட்டு சமன்பாடு,যৌথ সমীকৰণ
"பொதுவான கோணம், பொதுவான கோணம்","সাধাৰণ কোণ, সাধাৰণ কোণ"
பொதுவான அச்சு,সাধাৰণ অক্ষ
"பொதுவான அடிப்படை, பொதுவான அடிப்படை","সাধাৰণ ভিত্তি, সাধাৰণ ভিত্তি"
உலகளாவிய,সাৰ্বজনীন
பொதுவான வேறுபாடு,সাধাৰণ পাৰ্থক্য
"பொதுவான காரணி, பொதுவான காரணி, பொதுவான காரணி","সাধাৰণ কাৰক, সাধাৰণ কাৰক, সাধাৰণ কাৰক"
"எளிய மடக்கை, எளிய மடக்கை","সহজ লগাৰিদম, সৰল লগাৰিদম"
"பொதுவான பல, பொதுவான","সাধাৰণ বহুগুণ, সাধাৰণ"
பொதுவான விகிதம்,সাধাৰণ অনুপাত
வெட்டும் விதி,ছেদক দফা
பொதுவான கை,সাধাৰণ বাহু
"பொதுவான தொடுகோடு, பொதுவான தொடுகோடு","সাধাৰণ স্পৰ্শক, সাধাৰণ স্পৰ্শক"
பொதுவான நிலை,সাধাৰণ অৱস্থান
பரிமாற்ற விதி,কমিউটেটিভ নিয়ম
