Bengali,Malayalam
বুট strapping,ബൂട്ട് സ്ട്രാപ്പിംഗ്
1. বুটস্ট্র্যাপ লোডার,1.ബൂട്ട്സ്ട്രാപ്പ് ലോഡർ
"1.ব্রিজ, 2.ব্রিজ","1.പാലം, 2.പാലം"
ব্রডব্যান্ড নেটওয়ার্ক,ബ്രോഡ്ബാൻഡ് നെറ്റ്വർക്ക്
সম্প্রচার,പ്രക്ഷേപണം
রেডিও সম্প্রচার,പ്രക്ഷേപണം റേഡിയോ
(নেট) ভিন্নতা,(നെറ്റ്) വ്യത്യാസം
(net) vicar,(നെറ്റ്) വികാരി
বি-ট্রু,ബി-ട്രൂ
"1.বুদবুদ মেমরি, 2.বাবল মেমরি","1.ബബിൾ മെമ്മറി, 2.ബബിൾ മെമ്മറി"
বুদবুদ সাজানোর,ബബിൾ അടുക്കുക
"1.বালতি, 2.বালতি","1.ബക്കറ്റ്, 2.ബക്കറ്റ്"
"1. ভ্রাতৃত্ব ব্যবস্থা, 2. বড় সিস্টেম","1. സാഹോദര്യ വ്യവസ്ഥ, 2. വലിയ സംവിധാനം"
বাজেট কার্যকর নিয়ন্ত্রণ,ഫലപ്രദമായ ബജറ്റ് നിയന്ത്രണം
বাফার,ബഫർ
ঘাটতি,പോരായ്മ
যথেষ্ট,മതി
"1. অষ্ট ব্যাঙ্ক, 2. বিট (আট বিট)","1. അഷ്ട വ്യാങ്ക്, 2. ബിറ്റ് (എട്ട് ബിറ്റുകൾ)"
বাইট কোড,ബൈറ്റ് കോഡ്
সি (কম্পিউটার ভাষা),സി (കമ്പ്യൂട്ടർ ഭാഷ)
"1.C প্লাস প্লাস, 2.C++ (কম্পিউটার ভাষা)","1.സി പ്ലസ് പ്ലസ്, 2.സി++ (കമ്പ്യൂട്ടർ ഭാഷ)"
"1.নগদ, 2. দ্রুত, 3. দ্রুত","1. പണം, 2. വേഗം, 3.വേഗത"
"1.ক্যাশ বাফার, 2.মেমরি বাফার","1.കാഷെ ബഫർ, 2.മെമ്മറി ബഫർ"
"1.ক্যাশ মেমরি, 2.ক্যাশ মেমরি, 3.ফাস্ট মেমরি","1.കാഷെ മെമ്മറി, 2.കാഷെ മെമ്മറി, 3.ഫാസ്റ്റ് മെമ്മറി"
গণনা,കണക്കുകൂട്ടല്
"1.ক্যালকুলেটর, 2.ক্যালকুলেটর","1.കാൽക്കുലേറ്റർ, 2.കാൽക്കുലേറ്റർ"
"1.ক্যালকুলেটর চিপ,2. ক্যালকুলেটর চিপ","1.കാൽക്കുലേറ്റർ ചിപ്പ്, 2. കാൽക്കുലേറ്റർ ചിപ്പ്"
আহ্বান করুন,അഭ്യർത്ഥിക്കുക
নাম কল,പേര് വിളി
রেফারেন্স কল,റഫറൻസ് കോൾ
সম্মান কল,ബഹുമാന കോൾ
পরিবর্তনশীল কল,വേരിയബിൾ കോൾ
আমন্ত্রণ গেট,അഭ്യർത്ഥന കവാടം
"1. বাতিল, 2. বাতিল","1. റദ്ദാക്കുക, 2. റദ്ദാക്കുക"
প্রত্যাহার বোতাম,അസാധുവാക്കൽ ബട്ടൺ
"1. নির্ধারিত, 2. ক্যানোনিকাল","1. നിർദേശിക്കപ്പെട്ടത്, 2. കാനോനിക്കൽ"
ক্যানোনিকাল ফর্ম,കാനോനിക്കൽ രൂപം
ক্ষমতা,കഴിവ്
ক্ষমতা তালিকা,ശേഷി പട്ടിക
"1. সক্ষমতা, 2. ধারণ","1. കഴിവ്, 2. പിടിക്കുന്നു"
ক্যাপ লক কী,ക്യാപ്സ് ലോക്ക് കീ
"1.কার্ড, 2. শীট","1.കാർഡ്, 2. ഷീറ്റ്"
কার্ড পাঠক,കാർഡ് റീഡർ
বিশিষ্টতা,പ്രാധാന്യം
বাহক,വാഹകൻ
ক্যারিয়ার ব্যান্ড,കാരിയർ ബാൻഡ്
ক্যারিয়ার লোড,കാരിയർ ലോഡ്
ক্যারিয়ার সংকেত,കാരിയർ സിഗ്നൽ
ক্যারিয়ার তরঙ্গ,കാരിയർ തരംഗം
অর্জন,നേടിയത്
স্কোর অর্জিত,സ്കോർ നേടി
পতাকা অর্জন,പതാക നേടി
"1.কারটিজ ডিস্ক, 2.কারটিজ ডিস্ক","1.കാട്രിഡ്ജ് ഡിസ്ക്, 2.കാട്രിഡ്ജ് ഡിസ്ക്"
"1. ক্যাসকেড, 2. ক্যাসকেড","1. കാസ്കേഡ്, 2. കാസ്കേഡ്"
মামলা,കേസ്
ক্যাথোড-রে-টিউব (সিআরটি),കാഥോഡ്-റേ-ട്യൂബ് (CRT)
ক্যাথোড রে টিউব (CRT) ক্যাথোড রে টিউব,കാഥോഡ് റേ ട്യൂബ് (CRT) കാഥോഡ് റേ ട്യൂബ്
সিডি রম ডিস্ক ড্রাইভ,സിഡി റോം ഡിസ്ക് ഡ്രൈവ്
সেল,സെൽ
সেল অ্যানিমেশন,സെൽ ആനിമേഷൻ
মোবাইল ফোন,സെല്ലുലാർ ഫോൺ
"1. কেন্দ্রীয় স্মৃতি, 2. কেন্দ্রীয় স্মৃতি","1. സെൻട്രൽ മെമ്മറി, 2. കേന്ദ്ര മെമ്മറി"
কেন্দ্রীয় প্রক্রিয়াকরণ ইউনিট (CPU),സെൻട്രൽ പ്രോസസ്സിംഗ് യൂണിറ്റ് (സിപിയു)
কেন্দ্রীভূত ব্যবস্থা,കേന്ദ്രീകൃത സംവിധാനം
প্রমাণীকৃত টেপ,ആധികാരികതയുള്ള ടേപ്പ്
চেইন,ചങ്ങല
"1.সিরিজ ডেটা, 2.সিরিজ কন্টেন্ট","1.സീരീസ് ഡാറ്റ, 2.സീരീസ് ഉള്ളടക്കം"
চেইন লিঙ্ক,ചെയിൻ ലിങ്ക്
চেইনিং,ചങ്ങല
"1.চ্যানেল, 2.চ্যানেল","1.ചാനൽ, 2.ചാനൽ"
"1.চ্যানেল ব্যস্ত টোন, 2.চ্যানেল ব্যস্ত টোন","1.ചാനൽ തിരക്കുള്ള ടോൺ, 2.ചാനൽ തിരക്കുള്ള ടോൺ"
"1.চ্যানেল ক্ষমতা, 2.চ্যানেল ক্ষমতা","1.ചാനൽ കപ്പാസിറ്റി, 2.ചാനൽ കപ്പാസിറ്റി"
"1.চ্যানেল কন্ট্রোলার, 2.চ্যানেল কন্ট্রোলার","1.ചാനൽ കൺട്രോളർ, 2.ചാനൽ കൺട്രോളർ"
"1. চ্যানেল ত্রুটি, 2. চ্যানেল ত্রুটি৷","1. ചാനൽ പിശക്, 2.ചാനൽ പിശക്"
"1.চ্যানেল প্রোগ্রাম, 2.চ্যানেল প্রোগ্রাম","1.ചാനൽ പ്രോഗ്രാം, 2.ചാനൽ പ്രോഗ്രാം"
"1.চ্যানেল নির্ভরযোগ্যতা, 2.চ্যানেল নির্ভরযোগ্যতা","1.ചാനൽ വിശ്വാസ്യത, 2.ചാനൽ വിശ്വാസ്യത"
"1.চ্যানেল সেট, 2.চ্যানেল সেট","1.ചാനൽ സെറ്റ്, 2.ചാനൽ സെറ്റ്"
প্রতীক,ചിഹ്നം
"1. অক্ষর কোড, 2. অক্ষর কোড","1. പ്രതീക കോഡ്, 2. പ്രതീക കോഡ്"
অক্ষর কী,പ്രതീക കീ
চরিত্র পাঠক,പ്രതീക വായനക്കാരൻ
"1. প্রতীকের আকার, 2. প্রতীকের আকার","1. എംബ്ലം സൈസ്, 2. എംബ്ലം സൈസ്"
সচিত্র,ചിത്രപരമായ
"1.চ্যাসিস, 2.চ্যাসিস","1. ചേസിസ്, 2. ചേസിസ്"
বিট চেক,ചെക്ക് ബിറ്റ്
চেক পয়েন্ট,ചെക്ക് പോയിന്റുകൾ
মোট চেক,മൊത്തം പരിശോധിക്കുക
চেক শব্দ,ചെക്ക് വാക്ക്
চিপ,ചിപ്പ്
চিপ সেট,ചിപ്പ് സെറ്റ്
"1. চয়ন করুন, 2. চয়ন করুন৷","1.തിരഞ്ഞെടുക്കുക, 2.തിരഞ്ഞെടുക്കുക"
বর্ণানুক্রমিকভাবে,അക്ഷരമാലാക്രമത്തിൽ
"1.সফর, 2. শূন্য, 3. নাবিক","1.സഫർ, 2. പൂജ്യം, 3. നാവികൻ"
সার্কিট,സർക്യൂട്ട്
চেনাশোনা তালিকা,സർക്കിൾ ലിസ്റ്റ്
সেরেস,സെറസ്
উল্লেখ,പരാമർശിക്കുക
"1.শ্রেণী, 2.শ্রেণী","1.വിഭാഗം, 2.വിഭാഗം"
ক্লাস পরিবর্তনশীল,ക്ലാസ് വേരിയബിൾ
শ্রেণীবিভাগ,വർഗ്ഗീകരണം
স্ক্যাভেঞ্জিং,തോട്ടിപ്പണി
পরিষ্কার এলাকা,വൃത്തിയാക്കിയ പ്രദേശം
"1. সিস্টেম পরিষ্কার করুন, 2. চ্যানেল পরিষ্কার করুন","1. ക്ലീൻ അപ്പ് സിസ്റ്റം, 2. ചാനൽ മായ്‌ക്കുക"
চাপুন,അമർത്തുക
"1. গ্রাহক, 2. ক্লায়েন্ট","1. ഉപഭോക്താവ്, 2. കക്ഷി"
"1.ক্লায়েন্ট সার্ভার, 2.ক্লায়েন্ট সার্ভার","1. ക്ലയന്റ് സെർവർ, 2. ക്ലയന്റ് സെർവർ"
গ্রাহক স্টাব,ഉപഭോക്തൃ അപൂർണ്ണം
কর্তন,ഷയറിംഗ് ആർട്ട്
শিয়ারিং আর্ট লাইব্রেরি,ഷീറിംഗ് ആർട്ട് ലൈബ്രറി
ক্লিপ বোর্ড,ക്ലിപ്പ് ബോർഡ്
ক্লিপার,ക്ലിപ്പർ
ক্লিপার চিপ,ക്ലിപ്പർ ചിപ്പ്
উপদল,വിഭാഗം
"1.ঘড়ি, 2. ক্যালাড","1. വാച്ച്, 2. കാലാഡ്"
ঘড়ি চক্র,ക്ലോക്ക് സൈക്കിൾ
ঘড়ি ফ্রিকোয়েন্সি,ക്ലോക്ക് ആവൃത്തി
কালাদ হার্ডওয়্যার,കാലാഡ് ഹാർഡ്‌വെയർ
কালাদ স্প্যান্ড,കലാഡ് സ്പാൻഡ്
ঘরির গতি,ക്ലോക്ക് വേഗത
সময় সিঙ্ক্রোনাইজেশন,സമയ സമന്വയം
ঘড়ির টিক টিক,ക്ലോക്ക് ടിക്ക്
ক্লোন,ക്ലോൺ
বন্ধ,ഓഫ്
ক্লোজড সার্কিট টিভি (সিসিটিভি),ക്ലോസ്ഡ് സർക്യൂട്ട് ടിവി (സിസിടിവി)
বর্ণনা,വിവരണം
"1.ক্লাউড কম্পিউটিং, 2.ক্লাউড কম্পিউটিং","1.ക്ലൗഡ് കമ്പ്യൂട്ടിംഗ്, 2.ക്ലൗഡ് കമ്പ്യൂട്ടിംഗ്"
