Tamil,Odiya
"கால்குலஸ், கால்குலஸ்","କାଲକୁଲସ୍, କାଲ୍କୁଲସ୍"
மாறுபாடு கணக்கீடு,ଭିନ୍ନତା ଗଣନା
கலோரிகள்,କ୍ୟାଲୋରୀ
ரத்து விதி,ପ୍ରତ୍ୟାହାର ନିୟମ |
நியமன சமன்பாடு,କାନୋନିକାଲ୍ ସମୀକରଣ |
நியமன வடிவம்,କାନୋନିକାଲ୍ ଫର୍ମ |
"கேனானிகல் மேட்ரிக்ஸ், கே கேனானிகல் மேட்ரிக்ஸ்","କାନୋନିକାଲ୍ ମ୍ୟାଟ୍ରିକ୍ସ, କେ କାନୋନିକାଲ୍ ମ୍ୟାଟ୍ରିକ୍ସ |"
கேண்டர் தொகுப்பு,କ୍ୟାଣ୍ଟର ସେଟ୍ |
கேண்டார் முக்கோண தொகுப்பு,କ୍ୟାଣ୍ଟର ତ୍ରିକୋଣୀୟ ସେଟ୍ |
கட்டுப்படுத்தப்பட்ட போக்குவரத்து பிரச்சனை,ବାଧାପ୍ରାପ୍ତ ପରିବହନ ସମସ୍ୟା |
திறன்,ଦକ୍ଷତା
தந்துகி விசை,କ୍ୟାପିଲାରୀ ଫୋର୍ସ |
"எண்ணிக்கை எண், கார்டினல் எண்","ଗଣନା ସଂଖ୍ୟା, କାର୍ଡିନାଲ୍ ସଂଖ୍ୟା |"
கார்ட்டீசியன் அச்சு,କାର୍ଟେସିଆନ୍ ଅକ୍ଷ |
கார்ட்டீசியன் ஆயத்தொகுப்புகள்,କାର୍ଟେସିଆନ୍ ସଂଯୋଜନା |
கார்ட்டீசியன் தயாரிப்பு,କାର୍ଟେସିଆନ୍ ଉତ୍ପାଦ |
தொகுப்புகளின் கார்ட்டீசியன் பெருக்கல்,ସେଟ୍ ର କାର୍ଟେସିଆନ୍ ଗୁଣନ |
"வழக்கு ஆய்வு, வழக்கு ஆய்வு","କେସ୍ ଷ୍ଟଡି, କେସ୍ ଷ୍ଟଡି |"
பேரழிவு பேச்சு,ବିପର୍ଯ୍ୟସ୍ତ ବକ୍ତବ୍ୟ |
பூனைக்குரிய,କ୍ୟାଟିନାରୀ
காச்சி விநியோகம்,କାଚି ବଣ୍ଟନ |
கௌசியின் சூத்திரம்,କ ush ଶୀଙ୍କ ସୂତ୍ର |
கௌசி-குர்சா-தேற்றம்,କ ush ଶୀ-ଗୁରୁସା-ଥିଓରେମ୍ |
கௌஷி-ரீமான்-பான்,କ ush ସି-ରିମାନ୍-ବ୍ୟାନ୍ |
கௌச்சி வரிசை,କାଚି କ୍ରମ |
கௌஷி ஒருங்கிணைந்த,kaushi ଅବିଚ୍ଛେଦ୍ୟ |
கௌசி முக்கிய மதிப்பு,କ ush ଶୀ ମୁଖ୍ୟ ମୂଲ୍ୟ |
கௌச்சி எஞ்சிய தேற்றம்,କାଚି ରିମାଇଣ୍ଡର୍ ଥିଓରେମ୍ |
கால்-ஹாமில்டன்-தேற்றம்,କାଲ୍-ହାମିଲଟନ୍-ଥିଓରେମ୍ |
வானுலக,ସ୍ୱର୍ଗୀୟ ଶରୀର |
வானியல் அளவீடு,ଜ୍ୟୋତିର୍ବିଜ୍ଞାନ ମାପ |
வான இயக்கவியல்,ସ୍ୱର୍ଗୀୟ ଯାନ୍ତ୍ରିକ
வானுலக,ସ୍ୱର୍ଗୀୟ ଶରୀର |
செல் அலைவரிசை,କକ୍ଷ ଫ୍ରିକ୍ୱେନ୍ସି |
"மக்கள் தொகை கணக்கெடுப்பு, மக்கள் தொகை கணக்கெடுப்பு","ଜନଗଣନା, ଜନଗଣନା"
சதவீதம்,ଶତକଡା
சென்டிமீட்டர்,ସେଣ୍ଟିମିଟର |
சென்டிமீட்டர்-கிராம்-இரண்டாம் முறை,ସେଣ୍ଟିମିଟର-ଗ୍ରାମ-ଦ୍ୱିତୀୟ ପଦ୍ଧତି |
"மைய, மையமான","କେନ୍ଦ୍ରୀୟ, ଏକାଗ୍ର"
மைய அச்சு,କେନ୍ଦ୍ରୀୟ ଅକ୍ଷ
மத்திய இடைவெளி,କେନ୍ଦ୍ରୀୟ ବ୍ୟବଧାନ |
மைய வேறுபாடு சூத்திரம்,କେନ୍ଦ୍ରୀୟ ପାର୍ଥକ୍ୟ ସୂତ୍ର |
மைய வேறுபாடு அட்டவணை,କେନ୍ଦ୍ରୀୟ ଭିନ୍ନକ୍ଷମ ସାରଣୀ |
மத்திய வரம்பு தேற்றம்,କେନ୍ଦ୍ରୀୟ ସୀମା ଥିଓରେମ୍ |
மைய தருணம்,କେନ୍ଦ୍ରୀୟ ମୁହୂର୍ତ୍ତ |
மத்திய வள அலகு,କେନ୍ଦ୍ରୀୟ ଉତ୍ସ ଏକକ |
மைய உள்ளுணர்வு,କେନ୍ଦ୍ରୀୟ ପ୍ରବୃତ୍ତି |
மையம்*,କେନ୍ଦ୍ର *
ஈர்ப்பு மையம்,ମାଧ୍ୟାକର୍ଷଣ କେନ୍ଦ୍ର |
குழு மையம்,ଗୋଷ୍ଠୀ କେନ୍ଦ୍ର
வெகுஜன மையம்,ଜନ କେନ୍ଦ୍ର
சமச்சீர் மையம்,ସମୃଦ୍ଧତାର କେନ୍ଦ୍ର |
மையவிலக்கு விசை,ସେଣ୍ଟ୍ରିଫୁଗୁଲ୍ ଫୋର୍ସ |
மையவிலக்கு விசை,ସେଣ୍ଟ୍ରିପେଟାଲ୍ ଫୋର୍ସ |
"மையநோக்கு நடுக்கோடு,",ସେଣ୍ଟ୍ରିପେଟାଲ୍ ମେରିଡିଆନ୍
உறுதி,ନିଶ୍ଚିତତା
cgs முறை,cgs ପଦ୍ଧତି |
cgs அலகு,cgs ଏକକ
வேறுபாட்டின் சங்கிலி விதி,ଭିନ୍ନତାର ଶୃଙ୍ଖଳା ନିୟମ |
ஒருவேளை,ସୁଯୋଗ ଦ୍ୱାରା
சீரற்ற நகர்வு,ଅନିୟମିତ ପଦକ୍ଷେପ |
அச்சு மாற்றம்,ଅକ୍ଷ ଶିଫ୍ଟ |
"அடிப்படை மாற்றம் பயதார்-மாற்றம்,",ଆଧାର ପରିବର୍ତ୍ତନ ପାୟାଦର-ପରିବର୍ତ୍ତନ
வரிசைமாற்றம்,ଅନୁମତି
பண்பு குணகம்,ବ character ଶିଷ୍ଟ୍ୟ ଗୁଣବତ୍ତା
பண்பு நிர்ணயம்,ଚରିତ୍ର ନିର୍ଣ୍ଣୟକାରୀ |
சிறப்பியல்பு சமன்பாடு,ବ character ଶିଷ୍ଟ୍ୟ ସମୀକରଣ
"பண்பு செயல்பாடு, பண்பு செயல்பாடு","ଚରିତ୍ରଗତ କାର୍ଯ୍ୟ, ଚରିତ୍ରଗତ କାର୍ଯ୍ୟ |"
மடக்கையின் முழு எண்,ଲୋଗାରିଦମର ପୂର୍ଣ୍ଣ ସଂଖ୍ୟା
"பண்பு பல்லுறுப்புக்கோவை,",ଚରିତ୍ରିକ ବହୁଭୂତ
பண்பு மதிப்பு,ଚରିତ୍ରିକ ମୂଲ୍ୟ
பண்பு திசையன்,ଚରିତ୍ର ଭେକ୍ଟର୍ |
பாத்திர சமூகம்,ବର୍ଣ୍ଣ ସମ୍ପ୍ରଦାୟ
"விளக்கப்படங்கள், விளக்கப்படங்கள்,","ଚାର୍ଟ, ଚାର୍ଟ"
சி-சதுர விநியோகம்,ଚି-ବର୍ଗ ବଣ୍ଟନ |
சி-சதுர சூத்திரம்,ଚି-ବର୍ଗ ସୂତ୍ର |
சி-சதுர சோதனை,ଚି-ବର୍ଗ ପରୀକ୍ଷା |
நாண்*,ଧ୍ୱନି *
நாண் பிரிக்கும் முறை,କୋର୍ଡ୍ ବିଭାଜନ ପଦ୍ଧତି |
எழுதப்பட்ட செய்தி,ଲିଖିତ ବାର୍ତ୍ତା |
"பூஜ்யம், மறைக்குறியீடு","ଶୂନ, ସାଇଫର୍"
வட்டம்*,ବୃତ୍ତ *
ஒன்றிணைப்பு வட்டம்,ସମ୍ମିଶ୍ରଣ ବୃତ୍ତ |
சுற்று அணி,ସର୍କିଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
"வட்ட, வட்ட,","ବୃତ୍ତାକାର, ବୃତ୍ତାକାର"
வட்ட அறிகுறிகள்,ବୃତ୍ତ ଅସ୍ମପଟୋସ୍ |
வட்ட குழாய்,ବୃତ୍ତାକାର କଣ୍ଡୁଲିନ୍ |
வட்ட இயக்கம்,ବୃତ୍ତାକାର ଗତି |
சுற்று மையம்,ସୁନ୍ନତ
ஓய்வு பெற்ற*,ଅବସର ପ୍ରାପ୍ତ*
"சுற்றி வர, சுற்றி வர",ବୁଲିବା ପାଇଁ |
கடந்த,ଅତୀତ
சுற்றத்தார்,ସର୍କୁକ୍ରାଇଡ୍ |
புகழ்பெற்ற கார்ப்பரேட்,ବିଶିଷ୍ଟ କର୍ପୋରେଟ୍ |
உன்னதமான இயக்கவியல்,କ୍ଲାସିକ୍ ଗତିଶୀଳତା |
உன்னதமான தேர்வுமுறை,କ୍ଲାସିକ୍ ଅପ୍ଟିମାଇଜେସନ୍ |
நாள்பட்ட நிதி பிரச்சனை,କ୍ରନିକ୍ ଆର୍ଥିକ ସମସ୍ୟା |
கிளாசிக்கல் புள்ளியியல் இயக்கவியல்,ଶାସ୍ତ୍ରୀୟ ପରିସଂଖ୍ୟାନ ଯାନ୍ତ୍ରିକ |
பிழைகளின் வகைப்பாடு,ତ୍ରୁଟିର ଶ୍ରେଣୀକରଣ
வகுப்பு இடைவெளி,ଶ୍ରେଣୀ ବ୍ୟବଧାନ
வகுப்பு இடைவெளி அலகு,ଶ୍ରେଣୀ ବ୍ୟବଧାନ ଏକକ |
வகுப்பு வரம்பு,ଶ୍ରେଣୀ ସୀମା
கடிகாரகடிகாரச்சுற்று,ଘଣ୍ଟା ବୁଲାଇ |
மூடப்பட்டது,ବନ୍ଦ |
"மூடப்பட்டது, மூடப்பட்டது","ବନ୍ଦ, ବନ୍ଦ"
மூடிய அடுக்கு கவர்,ବନ୍ଦ ସ୍ତର ଆବରଣ |
மூடிய கன சதுரம்,ବନ୍ଦ କ୍ୟୁବ୍ |
"மூடிய வளைவு, மூடிய வளைவு","ବନ୍ଦ ବକ୍ର, ବନ୍ଦ ବକ୍ର"
மூடப்பட்ட மாகாணம்,ବନ୍ଦ ପ୍ରଦେଶ |
மூடிய வடிவம்,ବନ୍ଦ ଆକୃତି |
மூடிய இடைவெளி,ବନ୍ଦ ବ୍ୟବଧାନ |
"மூடப்பட்ட பகுதி, மூடப்பட்ட பகுதி","ବନ୍ଦ ଅଞ୍ଚଳ, ବନ୍ଦ ଅଞ୍ଚଳ |"
மூடிய தொகுப்பு,ବନ୍ଦ ସେଟ୍ |
"மூடிய பக்கம், மூடிய பக்கம்","ବନ୍ଦ ପୃଷ୍ଠା, ବନ୍ଦ ପୃଷ୍ଠା |"
விரோதி,ନେମେସିସ୍
முன்மொழிபவர்,pronator
குவிந்த புள்ளி,ଉନ୍ମୁକ୍ତ ବିନ୍ଦୁ |
சிறைப்பட்ட-ஏற்றுக்கொள்ளப்பட்ட,ବନ୍ଦୀ-ଗ୍ରହଣୀୟ |
சிறைப்பிடிக்கப்பட்ட தொகுப்பு,ବନ୍ଦୀ ସେଟ୍ |
கொத்து புள்ளி,କ୍ଲଷ୍ଟର ବିନ୍ଦୁ |
கொத்து மாதிரி,କ୍ଲଷ୍ଟର ନମୁନା
கொத்து மொத்த,କ୍ଲଷ୍ଟର ଏଗ୍ରିଗେଟ୍ |
கோஆக்சியல் வட்டம்,ସମବାୟ ବୃତ୍ତ |
கோஆக்சியல் பரவளையம்,ସମବାୟ ପାରାବୋଲା |
கோஆக்சியல் விமானம்,ସମବାୟ ସମତଳ |
கோஆக்சியல் முக்கோணம்,ସମବାୟ ତ୍ରିରଙ୍ଗା |
கோப்-டக்ளஸ் செயல்பாடு,କୋବ୍-ଡଗଲାସ୍ କାର୍ଯ୍ୟ |
"குறியாக்கம், குறியீட்டு முறை, குறியீடு","ଏନକୋଡିଂ, କୋଡିଂ, ନୋଟେସନ୍ |"
பொருள் குறியீடு,ବାସ୍ତୁ ବିଜ୍ not ପ୍ତି |
இணை மாகாணம்,ସହ-ପ୍ରଦେଶ
குணகம் அணி,କୋଏଫିସିଏଣ୍ଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
தொடர்பு குணகம்,ସଂଶୋଧନ ଗୁଣବତ୍ତା
தீர்மான குணகம்,ନିର୍ଣ୍ଣୟ ଗୁଣବତ୍ତା
நெகிழ்ச்சி குணகம்,ଇଲାସ୍ଟିସିଟି କୋଏଫିସିଏଣ୍ଟ୍ |
பரவல் குணகம்,ବିସ୍ତାର କୋଏଫିସିଣ୍ଟେଣ୍ଟ |
உராய்வு குணகம்,ଘର୍ଷଣ କୋଏଫିସିଣ୍ଟେଣ୍ଟ |
நீளமான விரிவாக்கத்தின் குணகம்,ଦ୍ରାଘିମା ବିସ୍ତାରର କୋଏଫିସିଏଣ୍ଟ୍ |
பின்னடைவு குணகம்,ରିଗ୍ରେସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |
மேற்பரப்பு பதற்றத்தின் குணகம்,ଭୂପୃଷ୍ଠ ଟେନସନ୍ ର କୋଏଫିସିଏଣ୍ଟ୍ |
மாறுபாட்டின் குணகம்,ଭିନ୍ନତାର କୋଏଫିସିଏଣ୍ଟ୍ |
"இணை காரணி, இணை காரணி, இணை காரணி","ସହ-କାରକ, ସହ-କାରକ, ସହ-କାରକ |"
நாணயத்தை சுண்டி எறி,ମୁଦ୍ରା ଟସ୍
மாதிரி சேகரிப்பு,ନମୁନା ସଂଗ୍ରହ
கோலினியர்,collinear
சீரமைப்பு,ଶ୍ରେଣୀବଦ୍ଧତା |
"நிரல், நிரல்","ସ୍ତମ୍ଭ, ସ୍ତମ୍ଭ"
நெடுவரிசை,ସ୍ତମ୍ଭ
நெடுவரிசை,ସ୍ତମ୍ଭ
நெடுவரிசை அணி,ସ୍ତମ୍ଭ ମ୍ୟାଟ୍ରିକ୍ସ
நிரல் அணி,ସ୍ତମ୍ଭ ମ୍ୟାଟ୍ରିକ୍ସ
நெடுவரிசை ஒழுங்கு,ସ୍ତମ୍ଭ କ୍ରମ |
நெடுவரிசை படிநிலை அணி,ସ୍ତମ୍ଭ କ୍ରମିକ ମ୍ୟାଟ୍ରିକ୍ସ |
நெடுவரிசை திசையன்,ସ୍ତମ୍ଭ ଭେକ୍ଟର୍ |
பத்தி வாரியாக,ସ୍ତମ୍ଭ ଜ୍ଞାନୀ |
கூட்டு சமன்பாடு,ମିଳିତ ସମୀକରଣ |
"பொதுவான கோணம், பொதுவான கோணம்","ସାଧାରଣ କୋଣ, ସାଧାରଣ କୋଣ |"
பொதுவான அச்சு,ସାଧାରଣ ଅକ୍ଷ
"பொதுவான அடிப்படை, பொதுவான அடிப்படை","ସାଧାରଣ ଆଧାର, ସାଧାରଣ ଆଧାର |"
உலகளாவிய,ସର୍ବଭାରତୀୟ |
பொதுவான வேறுபாடு,ସାଧାରଣ ପାର୍ଥକ୍ୟ |
