Marathi,Bengali
स्तंभ वेक्टर,কলাম ভেক্টর
स्तंभानुसार,কলাম অনুযায়ী
संयुक्त समीकरण,যৌথ সমীকরণ
"सामान्य कोन, सामान्य कोन","সাধারণ কোণ, সাধারণ কোণ"
सामान्य अक्ष,সাধারণ অক্ষ
"कॉमन बेस, कॉमन बेस","সাধারণ ভিত্তি, সাধারণ ভিত্তি"
सार्वत्रिक,সর্বজনীন
सामान्य फरक,সাধারণ পার্থক্য
"कॉमन फॅक्टर, कॉमन फॅक्टर, कॉमन फॅक्टर","সাধারণ গুণনীয়ক, সাধারণ গুণনীয়ক, সাধারণ গুণনীয়ক"
"साधे लॉगरिथम, साधे लॉगरिदम","সরল লগারিদম, সরল লগারিদম"
"सामान्य एकाधिक, सामान्य","সাধারণ একাধিক, সাধারণ"
सामान्य प्रमाण,সাধারণ অনুপাত
छेदनबिंदू खंड,ছেদ ধারা
सामान्य हात,সাধারণ বাহু
"सामान्य स्पर्शिका, सामान्य स्पर्शिका","সাধারণ স্পর্শক, সাধারণ স্পর্শক"
सामान्य स्थिती,সাধারণ অবস্থান
बदली नियम,পরিবর্তনমূলক নিয়ম
बदली मालमत्ता,পরিবর্তনমূলক সম্পত্তি
बदली नियम,পরিবর্তনমূলক নিয়ম
बेरीजचा कम्युटेटिव्ह कायदा,যোগফলের পরিবর্তনমূলক আইন
गुणाकाराचा कम्युटेटिव्ह नियम,গুণের পরিবর্তনমূলক নিয়ম
बदली ऑपरेशन,পরিবর্তনমূলক অপারেশন
बदली गट,পরিবর্তনশীল দল
मॅट्रिक्सचे कम्युटेटिव्ह,ম্যাট্রিক্সের পরিবর্তনশীল
कॉम्पॅक्ट सेट,কমপ্যাক্ট সেট
"तुलना, तुलना","তুলনা, তুলনা"
साधनांची तुलना,উপায়ের তুলনা
टक्केवारी तुलना,শতাংশ তুলনা
तुलना चाचणी,তুলনা পরীক্ষা
सुसंगत समीकरण,সুসংগত সমীকরণ
स्पर्धात्मक खेळ,প্রতিযোগিতামূলক খেলা
स्पर्धात्मक स्थिती,প্রতিযোগিতামূলক অবস্থান
स्पर्धात्मक धोरण,প্রতিযোগিতামূলক কৌশল
"दुभाषी, संकलक","দোভাষী, কম্পাইলার"
पुरवणी,সাপ্লিমেন্ট
पूरक कोन,পরিপূরক কোণ
पूरक कार्यक्रम,পরিপূরক ঘটনা
पूरक घटक,পরিপূরক ফ্যাক্টর
पूरक कार्य,পরিপূরক ফাংশন
पूरक अर्धी लोकसंख्या,পরিপূরক অর্ধেক জনসংখ্যা
पूरक अंतराल,পরিপূরক ব্যবধান
पूरक संच,পরিপূরক সেট
"पूरकता, पूरकता","পরিপূরক, পরিপূরক"
पूरक संच,পরিপূরক সেট
परिपूर्ण स्कोअर,নিখুঁত স্কোর
पूर्ण सहसंबंध मॅट्रिक्स,সম্পূর্ণ পারস্পরিক সম্পর্ক ম্যাট্রিক্স
संपूर्ण श्रेणीची लोकसंख्या,সম্পূর্ণ পরিসরের জনসংখ্যা
परिपूर्ण सामान्य ऑर्थोगोनल सेट,নিখুঁত স্বাভাবিক অর্থোগোনাল সেট
परिपूर्ण चतुर्भुज,নিখুঁত চতুর্ভুজ
परिपूर्ण भागफल,নিখুঁত ভাগফল
पूर्ण संच,সম্পূর্ণ সেট
पूर्ण समाधान,সম্পূর্ণ সমাধান
पूर्णपणे यादृच्छिक डिझाइन,সম্পূর্ণরূপে এলোমেলো নকশা
