Marathi,Hindi
संलग्नक प्लेट,संलग्नी पट्ट
श्रवणविषयक कॉर्टेक्स,श्रवण वल्कुट
औलोसिरा,ऑलोसाइरा
ऑरिकल (ऑरिकुला),पालि
ऑरिकल (ऑरिकुला),अलिंद
ऑरिकल (ऑरिकुला),परिकोष्ठ
ऑरिकल (ऑरिकुला),कर्णपल्लव
ऑस्ट्रेलोपीथिसिन,ऑस्ट्रेलोपिथेसिनीस
ऑटेकोलॉजी,स्वपारिस्थितिकी
स्वयंचलित डीएनए सिक्वेंसर,स्वचालित डी. एन. ए. अनुक्रमक
ऑटोपॉलिपॉइड,स्वबहुगुणित
ऑटोनॅलिझर,स्वविश्लेषित्र
ऑटोगॅमी,स्वयुग्मन
ऑटोगॅमी,स्वनिषेचन
ऑटोग्राफ्ट,स्वनिरोप
स्वयंप्रतिरोधक रोग,स्वप्रतिरक्षा रोग
ऑटोमोबाईल एक्झॉस्ट,ऑटोमोबाइल निष्कासित पदार्थ
स्वायत्त (अनैच्छिक) मज्जासंस्था,स्वायत्त (अनैच्छिक) तंत्रिका-तंत्र
ऑटोफॅजिक लायसोसोम,स्वभोजी लयनकाय
ऑटोप्लॉइड,स्वगुणित
ऑटोपोडियम,"प्रचलपाद, ऑटोपोडियम"
ऑटोपॉलिपॉइड,स्वबहुगुणित
ऑटोसोमल क्रोमोरोम,अलिंगी गुणसूत्र
ऑटोसोमल जनुक,अलिंगसूत्री जीन
ऑटोसोम,अलिंगसूत्र
ऑटोटेट्रॅप्लॉइड,स्वचतुर्गुणित
ऑटोमी,स्वांगोच्छेदन
ऑटोट्रिप्लॉइड विविधता,स्वत्रिगुणित किस्म
ऑटोट्रोफ,"स्वपोषी, स्वपोषित"
शरद .तूतील लाकूड,"शरद काष्ठ, बसंत काष्ठ"
ऑक्सानोग्राफ,वृद्धि आलेख
ऑक्सोनोमीटर,वृद्धिमापी
ऑक्सेटिक ग्रोथ,आयतनी वृद्धि
ऑक्सिन,ऑक्सिन
ऑक्सोट्रोफ,विपोषी
एक व्ही बंडल,अलिंद निलय बंडल
एवेज,एवीज
एव्हिसेनिया,एविसेनिया
ओएन,शूक
अक्षीय सांगाडा,अक्षीय कंकाल
अक्ष,अक्षीय
अक्षीय अंकुर,कक्षीय कलिका
अक्षीय,कक्षीय
अक्ष कशेरुका,अक्ष-कशेरूक
On क्सॉन,तंत्रिकाक्ष
अक्षीय पडदा,तंत्रिकाक्ष कला
अक्षरी,तंत्रिकाक्षतः
On क्सोनिम,"अक्षसूत्र, एक्सोनीम"
अझोस्पिरिलम,ऐजोस्पिरिलम
अझोटोबॅक्टर,ऐजोटोबैक्टर
Azygous शिर,अयुग्म शिरा
बॅसिलस अँथ्रासिस,बैसिलस ऐन्थ्रेसिस
बॅसिलस थुरिंगेनेसिस (बीटी),बैसिलस थुरिंजिएन्सिस
बॅसिलस,"दंडाणु, बैसिलस"
जिवाणू,जीवाणु
बॅक्टेरिया,"जीवाण्विक, जीवाणुक, जीवाणु"
बॅक्टेरियातील बॅक्टेरियातील गुणसूत्र (बीएसी),जीवाणुक कृतक गुणसूत्र
बॅक्टेरियातील रोगजनक,जीवाण्विक रोगाणु
बॅक्टेरियाचा प्लाझ्मा पडदा,जीवाण्विक प्लाज्मा झिल्ली
बॅक्टेरियाचा ताण,जीवाणुक प्रभेद
बॅक्टेरियोलॉजिकल,"जीवाण्वीय, जीवाणु"
बॅक्टेरियोलॉजिकल नामांकन,जीवाणु नामपद्धति
बॅक्टेरियोफेज,जीवाणुभोजी
बॅक्टेरियम,जीवाणु
बॅकुलोव्हायरस,बैक्युलोविषाणु
बॅगिंग,परिच्छादन
बालेनोप्टेरा,बैलीनोप्टेरा
संतुलित पॉलिमॉर्फिझम,संतुलित बहुरूपता
संतुलन निवड,संतोलक वरण
बालानोग्लोसस,बैलेनोग्लोसस
