Bengali,English
ফাইল শেয়ার করুন,share file
শেয়ার্ড এক্সেস,shared access
ভাগ করা,Sharing
"1. বন্ধনী, 2. আর্মার, 3. শেল, 4. শেল",Shell
স্থানচ্যুতি প্রতীক,shift character
সংক্ষিপ্ত পথ,short circuit
সংক্ষিপ্ত নির্দেশনা,short instruction
ভাইবোন,Sibling
"1. পার্শ্ব প্রতিক্রিয়া, 2. পাল্টা প্রভাব",side effect
সাইন বিট,sign bit
সংকেত,Signal
সংকেত প্রক্রিয়াজাতকরণ,signal processing
স্বরলিপি,Signalling
"1.সংকেত-শব্দ অনুপাত, 2.সংকেত-শব্দ অনুপাত",signal-to-noise ratio
"1. স্বাক্ষর, 2. স্বাক্ষর",Signature
মার্কার পরীক্ষা,signature testing
উল্লেখযোগ্য চিহ্ন,significant digit
সিলিকন চিপ,silicon chip
সাধারণ মেল ট্রান্সফার প্রোটোকল (SMTP),Simple Mail Transfer Protocol (SMTP)
একক,Simplex
"1. একটি সিগন্যালিং নোড, 2. সিমপ্লেক্স নোড",simplex node
সিমুলেশন,Simulation
অনুকরণকারী,Simulator
"1. একযোগে, 2. সমলয়",Simultaneous
যুগপত প্রক্রিয়াকরণ,simultaneous processing
একক,Singleton
"1.সাইট লাইসেন্স, 2.সাইট লাইসেন্স",site licence
"1. আকার, 2. আকার",Size
মাপা,Sizing
"1. ইলাস্ট্রেশন, 2. ইলাস্ট্রেশন",Sketching
প্লুটি,Skip
"1.প্লুটি, 2.প্লুটিকরণ",Skipping
"1.স্ল্যাশ, 2.কাট",Slash
কম্পিউটারের অধীনে,slave computer
স্নেক উইন্ডো প্রোটোকল,sliding window protocol
"1. বাদ দেওয়া, 2. আত্মসমর্পণ",Slip
স্লট,Slot
SCSI (SCSI),small computer system interface (SCSI)
স্মার্ট কার্ড,smart card
শামুক মেইল,snail mail
স্ন্যাপশট,Snapshot
"1.সফট কম্পিউটিং, 2.সফট কম্পিউটিং",soft computing
সফট কপি,soft copy
সহজ ফন্ট,soft font
সফটওয়্যার,Software
সফ্টওয়্যার প্রকৌশল,software engineering
সফ্টওয়্যার লাইসেন্স,software license
সফটওয়্যার পাইরেসি,software piracy
বর্ণালী,Spectrum
"1.স্ক্রু, 2.সর্পিল",Spiral
"1. বিস্তারিত শীট, 2. স্প্রেডশীট",spread sheet
মান,Standard
স্ট্যান্ডার্ড জেনারেলাইজড মার্কআপ ল্যাঙ্গুয়েজ (SGML),standard generalized markup language (SGML)
প্রমিতকরণ,Standardization
অপেক্ষার সময়,standby time
তারক ল্যান,star LAN
তারকা অবস্থান,star topology
বিট শুরু,start bit
"1. অভাব, 2. অভাব, 3. অভাব সংকট",Starvation
"1.স্ট্যাটিক মেমরি, 2.স্ট্যাটিক মেমরি",static memory'
স্ট্যাটাস চ্যানেল,status channel
"1. ধাপের আকার, 2. ধাপের মাত্রা",step size
বিরতি এবং অপেক্ষা প্রোটোকল,stop and wait protocol
বিরতি কোড,stop code
বিরতি কী,stop key
সঞ্চয়যোগ্যতা,Storability
সংরক্ষিত প্রোগ্রাম,stored program
সিরিজ ডেটা,string data
"1.স্ট্রাকচার্ড এনকোডিং, 2.স্ট্রাকচার্ড কোডিং",structured coding
স্ট্রাকচার্ড কোয়েরি ল্যাঙ্গুয়েজ (SQL),structured query language (SQL)
"1. ব্রোশার শীট, 2. শৈলী চিঠি",style sheet
সাব-ডিরেক্টরি,Sub-directory
"1.সাবনেট, 2.সাবনেট",Subnet
সাবট্রি,Subtree
"1. সংক্ষেপণ, 2. সংক্ষেপণ",Summarization
"1. সুপার কম্পিউটার, 2. সুপার কম্পিউটার",super computer
"1.সুপার কম্পিউটেশন, 2.সুপার কম্পিউটেশন",super computing
কী কী,super key
শীর্ষ ব্যবহারকারী,super user
তত্ত্বাবধানে শিক্ষা,supervised learning
অক্জিলিয়ারী চিপ,support chip
নেট বৈচিত্র,Surf
"1.নেট ভ্যারিয়েন্স, 2.বিভাগ, 3.সুরফান",Surfing
অদলবদল,Swap
অন্তর্মুখী,swap in
বহিঃপ্রবাহ,swap out
অদলবদল,Swapping
"1.সুইচড নেটওয়ার্ক, 2. সুইচড নেটওয়ার্ক",switched network
সুইচিং,Switching
স্যুইচিং নীতি,switching theory
প্রতীকী প্রোগ্রামিং,symbolic programming
সিঙ্ক্রোনাইজেশন,Synchronization
সিঙ্ক্রোনাইজার,Synchronizer
সিঙ্ক্রোনাস,Synchronous
সিঙ্ক্রোনাস নিউমেরিক হায়ারার্কি (SDH),synchronous digital hierarchy (SDH)
বাক্য বিশ্লেষণ,syntax analysis
ধারা বিশ্লেষণ,system analysis
সিস্টেম ইঞ্জিনিয়ারিং,system engineering
"1. সিস্টেম ব্রেকার, 2. সিস্টেম হ্যাকার",system hacker
ব্যাবস্থা সংযোগকারক,system integrator
সিস্টেম লগ,system log
সিস্টেম কভার,system mask
সিস্টেম নেটওয়ার্ক স্ট্রাকচার (SNA),system network architecture (SNA)
"1. সিস্টেম প্রোগ্রামার, 2. সিস্টেম প্রোগ্রামার",system programmer
"1. সিস্টেম রিস্টার্ট, 2. সিস্টেম রিস্টার্ট",system restart
সিস্টেম সমাপ্তি,system shutdown
সিস্টেম পরীক্ষা,system testing
সিস্টেম ইউটিলিটি,system utility
"1. পদ্ধতিগত কোড, 2. পদ্ধতিগত কোড",systematic code
ট্যাব কমান্ড,tab command
সময়সূচী,Table
সারণী ওভারভিউ,table look up
টেবিল স্পেস,table space
ফলক,Tablet
"1.সারণী, 2.অ্যারে অ্যারে",tabular array
ট্যাবুলেশন ফাংশন,tabulating function
"1. চিহ্নিত আর্কিটেকচার, 2. চিহ্নিত স্ট্রাকচার",tagged architecture
চিহ্নিত চিত্র ফাইল ফর্ম (TIFF),tagged image file format (TIFF)
টেন্ডেম সিস্টেম,tandam system
টেপ ঘনত্ব,tape density
টেপ কভার,tape mask
tar ফাইল,tar file
কাজ,Task
কাজের নির্দেশিকা,task bar
কাজের সূচি,task scheduler
ট্রান্সমিশন কন্ট্রোল প্রোটোকল/ইন্টারনেট প্রোটোকল (TCP/IP),TCP/IP (transmission control protocol/internet protocol)
কাটা অপারেশন,teardown operation
টেলিযোগাযোগ,Telecom
টেলিযোগাযোগ,Telecommunication
টেলিকম,Teleconference
টেলিকনফারেন্স,Teleconferencing
"1. টেলিগ্রাফ, 2. টেলিগ্রাফি",Telegraphy
"1. টেলিমিটার, 2. টেলিমেট্রি",Telemetry
"1.টেলিফোন, 2.টেলিফোন",Telephone
টেলিফোন,Telephony
"1.টেলিপ্রিন্টার, 2.টেলিপ্রিন্টার",Teleprinter
টেলিপ্রসেসিং,Teleprocessing
"1. দূরদর্শন, 2. টেলিভিশন, 3. দূরদর্শন",Television
টেলেক্স,Telex
"1.ফাঁদ দূরে, 2.টেলনেট",Telnet
"1.তাপ, 3.তাপমাত্রা",Temperature
"1. শেপ প্লেট, 2. টেমপ্লেট, 3. রূপা",Template
দশের পরিপূরক,ten's complement
তেরা বাইট,tera byte
টেরা ফলপস,tera flops
"1.এন্ড পয়েন্টার, 2.টার্মিনাল কার্সার",terminal cursor
"1.এন্ড নোড, 2.টার্মিনাল নোড",terminal node
টার্মিনাল উইন্ডো,terminal window
শেষ,Termination
ত্রি-বেস,Ternary
তিনটি বেস অপারেশন,ternary operation
পরীক্ষামূলক,Test
পরীক্ষার কভারেজ,test coverage
পরীক্ষা নির্বাহ,test run
পরীক্ষার তথ্য,Test-data
"1.পাঠ্য, 2. শিক্ষাসামগ্রী",Text
টেক্সট বক্স,text box
পাঠ্য কার্সার,text cursor
টেক্সট সম্পাদক,text editor
লেখার ফাইল,text file
পাঠ্যক্রম,text mode
পাঠ্য প্রক্রিয়াকরণ,text processing
স্পিচ-টেক্সট (TTS),text to speech (TTS)
টেক্সচার ম্যাপিং,texture mapping
"1.T ফ্লিপ ফ্লপ, 2.T-বাইনোমিটার",T-flip-flop
তাপ সিলার,thermal printer
"1.প্রিন্টার পাতলা ফিল্ম মেমরি, 2.পাতলা ফিল্ম মেমরি",thin film memory
(TFT) পাতলা ফিল্ম ট্রানজিস্টর (TFT),thin film transistor
"1.জেমিং, 2.হ্যাশিং",Thrashing
থ্রেড চুড়ি,Thread
থ্রেডিং,Threading
"1.ত্রিপক্ষীয় নেটওয়ার্ক, 2.ত্রিপক্ষীয় নেটওয়ার্ক",threetier network
প্রবাহ ক্ষমতা,Throughput
সময় জটিলতা,time complexity
টাইম ডিভিশন মাল্টিপ্লেক্সিং (টিডিএম),time division multiplexing (TDM)
সময় ফ্রেম,time frame
একই সময়ে,time frame
"1. কল মেশিন, 2. কল মেশিন, 3. টাইম মেশিন",time machine
সময় আপ,time out
"1.ক্যালোকেশন, 2.ক্যাল কোয়ান্টাইজেশন",time quantization
সময় সিরিজ,time series
"1. সময় বিভাজন, 2. সময় ভাগ",time sharing
সময় ভাগ করে নেওয়ার সিস্টেম,time sharing system
কল ধাপ,time stamp
সময় চিত্র,timing diagram
চরিত্র,Tint
টগল,Toggle
টগল সরান,toggling speed
"1.সিম্বল, 2.টোকেন",Token
টোকেন বাস,token bus
টোকেন বাস,token bus
টোকেন বাস নেটওয়ার্ক,token bus network
"1. প্রতীক রিং, 2. প্রতীক রিং",token ring
টোকেন আলোচনা,token talk
"1. টুলস, 2. টুলস",Tool
টপ-ফুট,top down
উপরের পায়ের নকশা,top down design
"1. পেরেক রিজ কনফিগারেশন, 2. টান ডাউন",top down parsing
"1. অবস্থান, 2. অবস্থান বিজ্ঞান",Topology
স্পর্শ প্যাড,touch pad
স্পর্শ পর্দা,touch screen
"1.মার্ক, 2.মার্ক, 3.ট্রেসিং",Trace
ট্রেসিং,Tracing
"1.পথ, 2.পথ, 3.ফাঁস",Track
"1.ট্র্যাক ডিস্ক, 2.পাথ ডিস্ক",track disk
পথ টেপ,track tape
"1.অনুসরণ করুন, 2.অনুসরণ করুন",Tracking
"1. অনুসরণ করুন, 2. অনুসরণ করুন",Trailer
গতিপথ,Trajectory
"1. লেনদেন, 2. চুক্তি, 3. লেনদেন, 4. বিনিময়",Transaction
"1. চুক্তি ফাইল, 2. কার্যকলাপ ফাইল",transaction file
"1.লেনদেন নথি, 2.লেনদেন লগ৷",transaction log
"1. প্রতিলিপি, 2. প্রতিলিপি করা",Transcribe
ট্রান্সডিউসার,Transducer
স্থানান্তর হার,transfer rate
স্থানান্তর সময়,transfer time
রূপান্তর,Transformation
ক্ষণস্থায়ী ত্রুটি,transient error
রূপান্তর সময়ের,transit time
"1. উত্তরণ, 2. অয়নকাল",Transition
সংক্রামক,Transitive
সংক্রামিত,Transitivity
"1.অনুবাদ, 2.অনুবাদ, 3.ব্যাখ্যা",Translation
"1. ট্রান্সমিশন, ট্রান্সমিট, 2. ট্রান্সমিট",Transmission
কমিউনিকেশন কন্ট্রোল প্রোটোকল (TCP),transmission control protocol (TCP)
"1.ট্রান্সমিশন লাইন, 2.ট্রান্সমিশন লাইন",transmission line
ট্রান্সমিটার,Transmitter
স্বচ্ছতা,Transparency
ট্রান্সপন্ডার,Transponder
"1.পরিবহন, 2.রিগ্রেশন",Transportation
স্থানান্তর,Transposition
ট্রান্সপুটার,Transputer
"1.ট্রান্সমিশন রিসিভার, 2.ট্রান্স রিসিভার",Transreceiver
"1. ফাঁদ, 2. ফাঁদ, 3. ধরা",Trapping
ঘূর্ণন,Traverse
গাছ (পরিবর্তন),tree (traversal)
গাছ নেটওয়ার্ক,tree network
অক্জিলিয়ারী সার্কিট,tributary circuit
তুচ্ছ চিত্র,trival graph
সমস্যা সমাধান,trouble shoot
ছিঁড়ে ফেলা,Truncate
সঠিক তালিকা,truth table
"1. টিউনার, 2. টিউনার, 3. টিউনার",Tuner
"1.টানেলিং, 2.টানেলিং",Tunnelling
"1. সমন্বয়, 2. টিউনিং, 3. টিউনিং",Tunning
টিপল,Tuple
টার্বো প্যাসকেল,turbo pascal
টুরিং মেশিন,turing machine
পরিবর্তনের সময়,turn aroud time
পরিবর্তন দলিল,turn around document
পালা ক্রম,turnaround sequence
দম্পতি তারের,twin cable
"1. উল্টানো জোড়া, 2. উল্টানো জোড়া",twisted pair
ডবল পাস অনুস্মারক,two part assembler
দুই এর পরিপূরক,two's complement
প্রকার,type
"1.প্রকার মুখ, 2.চরিত্র",type face
টাইপোগ্রাফিক্যাল শীর্ষ,type head
প্রিন্টার চাকা,type wheel
টাইপিং,Typing
নিরবচ্ছিন্ন শক্তির উৎস,un interruptable power source (UPS)
"1. একক অপারেশন, 2. এক অংশ সিস্টেম",unary operation
একক অপারেশন,unary operation
"1.একক অপারেটর, 2.একক অপারেটর",unary operator
অনিশ্চয়তা,Uncertainity
অনিয়ন্ত্রিত বিবৃতি,unconditional statement
অগণিত,Uncountable
উন্মোচন,Uncover
সিদ্ধান্তহীন,Undecidable
অনির্ধারিত,Undefined
অনির্ধারিত রেকর্ড,undefined record
বিনাশ,Undelete
"1. জবরদস্তি, 2. সমন্বয়কারী, 3, সমন্বয়কারী",Underscore
অনির্দিষ্ট,Undirected
"1.অনির্দিষ্ট গ্রাফ, 2.অনির্দিষ্ট গ্রাফ",undirected graph
একই দিক পরিষেবা সময়,undirectional service time
বাতিল,Undo
"1.আনফরম্যাটেড ডিস্ক, 2.আনফরম্যাটেড ডিস্ক",unformatted disk
ম্যাপিং,Unicasting
"1.ইউনিকোড, 2.একক কোড",Unicode
অনির্দিষ্ট গাছ,unidirected tree
ইউনিফর্ম রিসোর্স লোকেশন অ্যাসেসর (YRL),uniform resource locator (URL)
একটি প্রক্রিয়াকরণ,Uniprocessing
অনন্য,Unique
আনশিল্ডেড টুইস্টেড ডাবলস (UTP),unishielded twisted pair (UTP)
"1.ইউনিট, 2. ইউনিট",Unit
ইউনিট ঠিকানা,unit address
একক ব্যবধান,unit interval
ইউনিট পরীক্ষা,unit testing
ইউনিট কোড,unitary code
একটি পোস্ট,Uniterm
ইউনিভার্সাল অ্যাসিঙ্ক্রোনাস রিসিভার/প্রেরক (UART),universal asynchronous receiver/transmitter (UART)
সর্বজনীন ফ্লিপ-ফ্লপ,universal flip flop
সাধারণ সেট,universal set
সর্বজনীন চরিত্র সেট,universtal character set
ইউনিক্স,Unix
বিপাশা,Unlock
অসংরক্ষিত এলাকা,unprotected field
অসংরক্ষিত ফাইল (ফাইল),unprotected file
অগম্য,Unreachable
অবাঞ্ছিত,Unshade
অসংরক্ষিত,Unshielded
ব্যর্থ কল,unsuccessful call
untar,Untar
অসঙ্গতি আপডেট করুন,update anomalies
আপডেট করা ফাইল,updated file
হালনাগাদ,Updating
আপগ্রেড,Upgrade
আপগ্রেড,Upgrade
আপলিঙ্ক,Uplink
ভীষন ভারি,Uploading
ওভারহেড মেমরি এলাকা,upper memory area
"1. প্রতি প্রবাহ, 2. প্রতিকূল",Upstream
ওভারটাইম,Uptime
"1.উপরের, 2.উপরের, 3.উর্ধ্বমুখী",Upward
"1.Usenet, 2.ব্যবহার করুন",Usenet
"1. নেট ব্যবহারকারী, 2. ব্যবহারকারী",User
ব্যবহারিক দূত,user agent
ব্যবহারকারী প্রমাণীকরণ,user authentication
ব্যবহারকারীর ডেটা মনিটরিং প্রোটোকল (UDP),user datagram protocol (UDP)
ব্যবহারকারী বান্ধব,user friendly
ব্যবহারকারীর পরিচয়,user identification
ব্যবহারকারীর পরিচয় (UID),user identity (UID)
ব্যবহারকারী ইন্টারফেস,user interface
ব্যবহারকারীর নাম,user name
"1. ব্যবহারকারীর প্রোফাইল, 2. ব্যবহারকারীর প্রোফাইল",user profile
উপযোগিতা,Utility
ইউটিলিটি সফটওয়্যার,utility software
"1. বৈধ, 2. বৈধ",Valid
"1 বৈধকরণ, 2. বৈধতা",Validation
বৈধতা প্রোটোকল,validation protocols
বৈধতা পরীক্ষা,validation testing
"1. বৈধতা পরীক্ষা, 2. বৈধতা পরীক্ষা",validity check
মূল্যবান নেটওয়ার্ক (VAN),value added network (VAN)
মূল্যবান রিসেলার (VAR),value added reseller (VAR)
অনুপস্থিত বিন্দু,vanishing point
"1. ভ্যাপারওয়্যার, 2. বাষ্প জাহাজ",Vapourware
ভিন্নতা,Variable
পরিবর্তনশীল ঠিকানা,variable address
পরিবর্তনশীল বিট হার,variable bit rate
পরিবর্তনশীল ক্ষেত্রের দৈর্ঘ্য,variable field length
"1. পরিবর্তনশীল দৈর্ঘ্য কোড, 2. পরিবর্তনশীল দৈর্ঘ্য কোড",variable length code
"1. পরিবর্তনশীল নাম, 2. পরিবর্তনশীল নাম, 3. পরিবর্তনশীল নাম",variable name
"1. পরিবর্তনশীল, 2. পরিবর্তনশীল",Variale
ভেক্টর,Vector
"1.ভেক্টর গ্রাফিক্স, 2.ভেক্টর গ্রাফিক্স",vector grapdhics
ভেক্টর প্রক্রিয়াকরণ,vector precessing
ভেক্টরাইজড ইন্টারাপ্ট,vectored interrupts
ভেন ডায়াগ্রাম,venn diagram
যাচাইকরণ এবং বৈধতা (V&amp;V),verification & validation (V&V)
রূপান্তর নিয়ন্ত্রণ,version control
"1.রূপান্তর নম্বর, 2.রূপান্তর নম্বর৷",version number
শীর্ষ,Vertex
উল্লম্ব প্রসেসর,vertical processor
এক্সট্রিম ইন্টিগ্রেশন (ভিএলএসআই),very large scale integration (VLSI )
খুব দীর্ঘ নির্দেশ শব্দ (VLIW),very long instruction word (VLIW)
ভি এইচ ডি এল,VHDL
ভিডিও ক্যামেরা,video camera
ভিডিও টেলিকনফারেন্স,video conferencing
ভিডিও প্রদর্শন টার্মিনাল,video display terminal
"1.ভিডিও ডিসপ্লে ইউনিট, 2.ভিডিও ডিসপ্লে ইউনিট",video display unit
ভিডিও গেমস,video game
ভিডিও গ্রাফিক অ্যারে (ভিজিএ),video graphic adaptor (VGA)
ভিডিও গ্রাফিক্স অ্যারে (ভিজিএ),video graphics adapter (VGA)
ভিডিও সার্ভার,video server
দৃষ্টিশক্তি,View
ভিজ্যুয়াল অ্যাপারচার,view port
দৃশ্যমান দরজা,Viewport
ভার্চুয়াল সার্কিট,virtual circuit
ভার্চুয়াল ফাংশন,virtual function
ভার্চুয়াল মেমরি,virtual memory
ভার্চুয়াল প্রাইভেট নেটওয়ার্ক,virtual private network
ভার্চুয়াল বাস্তবতা,virtual reality
"1.ভার্চুয়াল বাস্তবতা, 2.ভার্চুয়াল বাস্তবতা",virtual reality
ভার্চুয়াল মার্কার বাস্তব ভাষা,virtual reality markup language
ভার্চুয়াল রিয়েলিটি মার্কআপ ল্যাঙ্গুয়েজ (ভিআরএমএল),virtual reality markup language (VRML)
ভার্চুয়াল স্টোরেজ অ্যাক্সেস পদ্ধতি,virtual storage access method
ভার্চুয়াল স্টোরেজ ব্যবস্থাপনা,virtual storage management
"1.ভাইরাস, 2.ভাইরাস",Virus
ভাইরাস সনাক্তকরণ,virus detection
"1.ভাইরাস প্রোগ্রাম, 2.ভাইরাস প্রোগ্রাম",virus programme
দৃশ্যমানতা,Visibility
দৃষ্টি,Vision
ভিজ্যুয়াল বেসিক,visual basic
দৃশ্যমান C++,visual C++
"1. ভিজ্যুয়াল ডিসপ্লে ইউনিট, 2. ভিজ্যুয়াল ডিসপ্লে ইউনিট",visual display unit
অপার্থিব,Vitual
ভার্চুয়াল ঠিকানা,vitual address
ভার্চুয়াল মেশিন (VM),vitual machine (VM)
"1. বক্তৃতা, 2. বক্তৃতা",Voice
"1.স্পিচ মেল, 2.ভয়েস মেল",voice mail
স্পিচ মেইল সার্ভার,voice mail server
কন্ঠ সনান্তকরণ,voice recognition
"1.স্পিচ নেট, 2.স্পিচ নেট",Voice-net
হারিয়ে যাওয়া স্মৃতি,volatile memory
ওয়েফার,Wafer
"1.ভয়েস ম্যানেজার, 2.WAIS ম্যানেজার",WAIS manager
অপেক্ষা শেষ,wait die
অপেক্ষা কুণ্ডলী,wait wound
"1. ওয়েটেড কোড, 2. ওয়েটেড কোড",waited code
ভরযুক্ত গড়,waited mean
অপেক্ষার সময়,waiting time
তরঙ্গ দিক,wall grade
পুনরায় প্রয়োগ,warm restart
"1. অনুর্বর ব্যান্ড প্রস্থ, 2. অনুর্বর ব্যান্ড ক্ষমতা/প্রস্থ",waste band width
জলপ্রপাত মডেল,waterfall model
তরঙ্গ,Wavelet
ওয়েভলেট ইমেজ কম্প্রেশন,wavelet image compression
তরঙ্গায়িত রূপান্তর,wavelet transform
"1. দুর্বল অস্তিত্ব, 2. দুর্বল শক্তি",weak entity
ওয়েব,Web
ওয়েব ঠিকানা,web address
ওয়েব লেখা,web authoring
"1. ওয়েব ব্রাউজার, 2. ওয়েব ব্রাউজার",web browser
ওয়েব পেজ,web page
ওয়েব সার্ভার,Web server
ওয়েবসাইট,web site
ওয়েব সমর্থিত অ্যাপ্লিকেশন,web-enabld application
ওয়েব সমর্থিত,Web-enabled
"1.ভারিত গ্রাফ, 2. ওজনযুক্ত গ্রাফ",weighted graph
সংযুক্ত,well connected
ভাল তৈরি সূত্র,well formed formula
অর্ডার করা সেট,well ordered set
"হিউমিডিফায়ার, ওয়েটওয়্যার",Wetware
"1. Wheatstone নির্দেশক স্ট্যান্ডার্ড, 2. Wheatstone বেঞ্চমার্ক",wheatstone bench mark
"1. চাকা, 2. চাকা",Wheel
যখন লুপ,while loop
সাদা বক্স পরীক্ষা,white box testing
"1.সাদা,2.সাদা আলো",white light
সাদা গোলমাল,white noise
"ওয়াইড এরিয়া নেটওয়ার্ক (WAN, WAN)",wide area network (WAN)
লার্জ এরিয়া নেটওয়ার্ক (WAN),wide area network (WAN)
প্রশস্ত ব্যান্ড,wide band
"1.ওয়াইল্ড কার্ড, 2.ওয়াইড কার্ড",wild card
WIP,Wimp
tebwin ওয়েব,win
জিপ জয়,win zip
"1.উইন্ডো, 2.উইন্ডো, 3.উইন্ডো",Window
"1. খোলা, 2. জানালা",Windowing
উইন্ডোজ,Windows
উইন্ডোজ এক্সপ্লোরার,windows explorer
উইন্ডোজ nt,windows NT
তারের ফ্রেম মডেল,wire frame model
"ওয়্যার প্রিন্টার, ওয়্যার প্রিন্টার",wire printer
তারযুক্ত যুক্তি,wired logic
বেতার বিশ্বস্ততা,wireless fidelity ( wi Fi)
বেতার ল্যান,wireless LAN
বেতার সংক্রমণ,wireless transmission
জাদুকর,Wizard
"1. একাধিক, 2. শব্দ",Word
শব্দ কী,word key
শব্দের দৈর্ঘ্য,word length
শব্দ ভিত্তিক,word oriented
শব্দ প্রক্রিয়াকরণ,word processing
শব্দ প্রক্রিয়াকরণ,word processing
শব্দ প্রসেসর,word processor
শব্দ আন্ডারলাইন অক্ষর,word underscore character
কর্মপ্রবাহ ব্যবস্থাপনা,work flow management
টাস্ক গ্রুপ,work group
"1.ওয়ার্ক ইউনিট, 2.ওয়ার্ক ইউনিট",work unit
অ্যাসাইনমেন্ট,work volume
নির্বাহী ডিরেক্টরি,working directory
কাজের সেট,working set
এক্সিকিউটিভ স্টোর,working storage
কর্মশালা,Workshop
"1.ওয়ার্ক স্টেশন, 2.ওয়ার্ক স্টেশন",Workstation
বিশ্বের স্থানাঙ্ক,world co-ordinate
ওয়ার্ল্ড ওয়াইড ওয়েব (WWW),world wide web (WWW)
সবচেয়ে খারাপ ক্ষেত্রে বিশ্লেষণ,worst case analysis
ন্যূনতম যোগ্য অ্যালগরিদম,worst fit algorithm
ঘের,Wraparound
"1. কব্জি গণনা, 2. কব্জি গণনা",wrist computing
"1.লিখনযোগ্য, 2. লিখনযোগ্য",Writable
লেখা,Write
ক্যাশে লিখুন,write cache
লেখার চক্র,write cycle
লেখার চাবি,write key
"1. A লিখুন, 2. রিড কী (কৃমি)","write once, read more (WORM)"
হেফাজত লেখা,write protection
লেখা পড়ার মাথা,write read head
x বা,X OR
X-12,X-12
x b m x বিট মানচিত্র,XBM X bitmap
জিনিক্স,Xenix
x মডেম,Xmodem
এক্স অন/এক্স অফ,X-on/X-off
এক্স টার্মিনাল,X-terminal
"1.x পাঠ্য, 2.x পাঠ্য",Xtext
x-উইন্ডো,X-window
YACC (কম্পাইলার),YACC
ইয়াহু,Yahoo
জোয়াল,Yoke
z-বাফার,Z-buffer
শূন্য ঠিকানা নির্দেশ,zero address instruction
শূন্য ফাংশন,zero function
শূন্য স্তরের ঠিকানা,zero level address
"1. জিরো ম্যাট্রিক্স, 2. জিরো ম্যাট্রিক্স",zero matrix
অকার্যকর প্রত্যাহার,zero suppression
শূন্য অপেক্ষার অবস্থা,zero wait state
শূন্য-স্লট LAN,zero-slot LAN
জিপ/কম্প্রেস,Zip
"1. সংকুচিত কোড, 2. সংকুচিত কোড",zip code
সংকুচিত ফাইল,zip file
সংকুচিত ইউপিজেড মডেম,zip UPZ modem
"1. জোন, 2. জোন",Zone
চেনাশোনা তালিকা,zone list
"1.জুম, 2.আকার বৃদ্ধি",Zoom
"1. বড় করা, 2.জুম-ইন",zoom in
আকার হ্রাস,zoom out
জুমিং / সাইজ বড় করা / সাইজ বড় করা,Zooming
z- টার্ম,Z-term
