Kannada,Marathi
ಪೊಟ್ಯಾಸಿಯಮ್ ಹೀರಿಕೊಳ್ಳುವ ಅನುಪಾತ,पोटॅशियम शोषण प्रमाण
ಪೊಟ್ಯಾಸಿಯಮ್ ಸ್ಥಿರೀಕರಣ,पोटॅशियम फिक्सेशन
ಸಂಭಾವ್ಯ ಆಮ್ಲೀಯತೆ,संभाव्य आंबटपणा
ಸಂಭಾವ್ಯ ಬೆಳೆ ಇಳುವರಿ,संभाव्य पीक उत्पन्न
ಸಂಭಾವ್ಯ ಆವಿಯಾಗುವಿಕೆ,संभाव्य बाष्पीभवन
ಸಂಭಾವ್ಯ ಎವಪೋಟ್ರಾನ್ಸ್ಫಾರ್ಮೇಶನ್,संभाव्य बाष्पीभवन
ಕೋಳಿ ಸಾಕಾಣಿಕೆ,पोल्ट्री शेती
ಹುಲ್ಲುಗಾವಲು,प्रेरी
ಪೂರ್ವ ಭರಿಸುವ ಅವಧಿ,प्री-बेअरिंग कालावधी
ಕೆಳಕ್ಕೆ ಇಳಿಯುವಿಕೆ,पर्जन्यवृष्टी
ನಿಖರ ಕೃಷಿ,अचूक शेती
ನಿಖರ ಕೃಷಿ,अचूक शेती
ಪರಭಕ್ಷಕ,शिकारी
ಪೂರ್ವದ,पूर्व-उदय
ಪೂರ್ವಭಾವಿ ಚಿಕಿತ್ಸೆ,पूर्व-उदय उपचार
ಪೂರ್ವ -ಪ್ಲಾಂಟಿಂಗ್ ಚಿಕಿತ್ಸೆ,प्रीप्लांटिंग ट्रीटमेंट
ಪ್ರೆಸ್ ಮಡ್,प्रेसमुड
ಒತ್ತಡದ ಗ್ರೇಡಿಯಂಟ್,दबाव ग्रेडियंट
ಬೆಲೆ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ,किंमत लवचिकता
ಬೆಲೆ ಸೂಚ್ಯಂಕ,किंमत निर्देशांक
ಪ್ರಾಥಮಿಕ ಸಂಸ್ಕೃತಿ,प्राथमिक संस्कृती
ಪ್ರಾಥಮಿಕ ಬೆಳವಣಿಗೆ,प्राथमिक वाढ
ಪ್ರಾಥಮಿಕ ಬೇಸಾಯ,प्राथमिक नांगरलेली जमीन
ಪ್ರಾಚೀನ,प्राइमर
ಪ್ರೈಮಿಂಗ್ (ತಂಬಾಕು),प्राइमिंग (तंबाखू)
ಆದರ್ಶವ್ಯಾಪ್ತಿ,आदिम स्टेज
ಪ್ರಿಯಾನ್,Prion
ಸಂಭವನೀಯತೆ,संभाव्यता
ಶೋಧಿಸು,चौकशी
ಸಮಸ್ಯೆ ಮಣ್ಣು,समस्या माती
ಸಂಸ್ಕರಣೆ,प्रक्रिया
ಉತ್ಪಾದಕ ಕಾರ್ಯ,उत्पादन कार्य
ಉತ್ಪಾದಕತೆ,उत्पादकता
ಲಾಭ,नफा
ಸಂತತಿ ಪರೀಕ್ಷೆ,वंश-चाचणी
ಪ್ರಗತಿಪರ ರೈತ,पुरोगामी शेतकरी
ಯೋಜನೆಯ ಮೌಲ್ಯಮಾಪನ,प्रकल्प मूल्यांकन
ಪ್ರಜಗಲಕ,प्रोकेरिओट
ಪ್ರಸರಣಕಾರ,प्रवर्तक
ರೋಗನಿರೋಧಕ ಸಿಂಪಡಣೆ,प्रोफेलेक्टिक स्प्रे
ಸ್ವಾಮ್ಯದ ತಳಿ,मालकीची लागवड
ಪ್ರಾದೇಶಿಕ,प्रख्यात
ಪಶೆಯ,प्रथिने
ಪ್ರೋಟೀನ್ ಎಂಜಿನಿಯರಿಂಗ್,प्रथिने अभियांत्रिकी
ಪ್ರೋಟೀನ್ ಅನುಕ್ರಮ,प्रथिने अनुक्रम
ಪ್ರೋಟೀನ್ ಸಂಶ್ಲೇಷಣೆ,प्रथिने संश्लेषण
ಪ್ರೋಟಿಯೋಮಿಕ್ಸ್,प्रोटीमिक्स
ಪ್ರಾದೇಶಿಕ,प्रोटोगनी
ಪ್ರಚಾರ,प्रोटोप्लाझम
ಪ್ರೋಟೋಟ್ರೋಫ್,प्रोटोट्रोफ
ಪ್ರಶಂಸಕ ಆಮ್ಲ (ಎಚ್‌ಸಿಎನ್/ಧುರಿನ್),प्रुसिक acid सिड (एचसीएन/धुरिन)
ಹುಸಿ,स्यूडोलेले
ಸ್ಯೂಡೋಹರ್ಮಾಫ್ರೋಡೈಟ್,स्यूडोहरमाफ्रोडाइट
ಮನೋವೇಶ ಎಮರ್,सायक्रोमीटर
ಕೊಚ್ಚೆಗುಂಡಿ,खड्डे
ಕೊಳೆತ ಮಣ್ಣು,मातीची माती
ಕೊಚ್ಚೆ,पुडलिंग
ತಿರುಳು,पल्पिंग
ನಾಡಿ ಬೀಜ,नाडी बियाणे
ನುಗ್ಗುವಿಕೆ,पल्व्हरायझेशन
ಪಲ್ವೆರೈಸೇಶನ್ (ಮಣ್ಣು),पल्व्हरायझेशन (माती)
ಕಟುವಾದ,तीक्ष्ण
ಶುದ್ಧ ಸಂಸ್ಕೃತಿ,शुद्ध संस्कृती
ಶುದ್ಧ ರೇಖೆ,शुद्ध ओळ
ಶುದ್ಧ ಸಾಲಿನ ಆಯ್ಕೆ,शुद्ध ओळ निवड
ಶುದ್ಧ,शुद्ध
ಶುದ್ಧೀಕರಣ,शुद्धीकरण
ಶುದ್ಧತೆ ಪರೀಕ್ಷೆ,शुद्धता चाचणी
ವಿಪತ್ತು,पिरानोमीटर
ಹುಳಿಮಾಪಕ,पायरेजोमीटर
ಕಾಲ್ಪನಿಕ ಮಾಪಕ,पायरेहेलिओमीटर
ಭತ್ತರ,भात
ಒಂದು ಬಗೆಯ ಪಡ,पाल्मरोसा
ಪಾಮರ ಅಂಗೈ,पाल्मीरा पाम
ಪಾಂಡನಸ್,पांडानस
ಪಪ್ಪಾಯಿ,पपई
ಒಂದು ಬಗೆಯ ಉಣ್ಣೆಯ ಹುಲ್ಲು,पॅरा गवत
ಪಾರ್ಸ್ಲಿ,अजमोदा (ओवा)
"ಪಾರ್ಥೆನಿಯಮ್, (ಕಾಂಗ್ರೆಸ್ ಹುಲ್ಲು)","पार्थेनियम, (कॉंग्रेस गवत)"
ತೇಪೆ,पॅचौली
ಬಿಲ್ಲೆ,पीच
"ನವಿಲು ಹೂವು, ಸ್ವರ್ಗ ಹೂವು","मयूर फ्लॉवर, नंदनवन फूल"
ಪಿಯರ್,नाशपाती
ಪರ್ಲ್ ರಾಗಿ,मोती बाजरी
ಬಟಾಣಿ,मटार
ಕಸಾಯಿಖಾನೆ,पेकन नट
ಹಸುರು,पेनेल
ಪಟ,पेपिनो
ಮೆಣಸು,मिरपूड
ಪಟ್ಟು,पेरिल्ला
ಒಂದು ಬಗೆಯ ನಾಚಿಕೆಗೇಡಿ,पेरीविंकल
ಕಡು,पर्सिमॉन
ಒಂದು ಬಗೆಯ ಪಡ,फला
ಪಾರಿವಾಳ,कबूतर
ಪಿಂಪರ್ನೆಲ್ (ಅನಾಗಲ್ಲಿಸ್),पिंपेरनेल (अनागॅलिस)
ಹಳ್ಳ,पाइन
ಅನಾನಸ್,अननस
"ಪಿಸ್ತಾ, ಹಸಿರು ಬಾದಾಮಿ","पिस्ता, हिरवा बदाम"
ನಾರು,मनुका
ಪಾಯಿಂಟೆಡ್ ಸೋರೆಕಾಯಿ,पॉइंट लबाडी
ದಾಳಿಂಬೆ,डाळिंब
ಒಂದು ಬಗೆಯ ಪಂಗಡ,पोंगम
ಚಾಚು,पोपलर
ಗಂಟು,खसखस
ಮೊಂಡುಕಳೆ,पोर्टुलाका
ಆಲೂಗಡ್ಡೆ,बटाटा
ಮುಸುಕಿನ ಗಸಗಸೆ,काटेरी खसखस
"ಪ್ರೈಡ್ ಆಫ್ ಇಂಡಿಯಾ, ಚೀನಾ ಟ್ರೀ","अभिमानाचा अभिमान, चीन ट्री"
ಪ್ರಾಸೋ ರಾಗಿ,प्रोसो बाजरी
ಒಂದು ಬಗೆಯ ಕಂತು,सायलियम
ಪುಲಸ,पुलासान
ಕಬ್ಬಿಣದ,पमकिन
ಕಬ್ಬಿಣದ,पम्मेलो
ಚಿತ್ರಿತ ದೋಷ,पेंट केलेले बग
ಗಿಳಿ,पोपट
ನವಿಲು,मोर
ಪಾಡ್ ಕೊಳೆ,पॉड बोरर
ಹರಿವು,पॉड फ्लाय
ನಾಡಿ ಜೀರುಂಡೆ,नाडी बीटल
ಒಂದು ಬಗೆಯ ಉಣ್ಣೆಯಂಥ,पायरिल्ला
ರೋಗಶಾಸ್ತ್ರಜ್ಞ,पॅथॉलॉजिस्ट
ಶಿಶುಪಾಲಕ,पेडोलॉजिस्ट
ಸಸ್ಯ ತಳಿಗಾರ,वनस्पती ब्रीडर
ಸಸ್ಯ ರೋಗಶಾಸ್ತ್ರಜ್ಞ,वनस्पती पॅथॉलॉजिस्ट
ಸಸ್ಯ ಶರೀರಶಾಸ್ತ್ರಜ್ಞ,वनस्पती फिजिओलॉजिस्ट
ಪೊಮೆಲು ಶಾಸ್ತ್ರಜ್ಞ,पोमोलॉजिस्ट
ಪ್ರಶ್ನೆ 10,प्रश्न 10
ಕ್ಯೂಟಿಎಲ್ (ಪರಿಮಾಣಾತ್ಮಕ ಲಕ್ಷಣ ಲೊಕಿ),क्यूटीएल (परिमाणात्मक वैशिष्ट्ये लोकी)
ಒಂದು ಭಾಗ,चतुष्पाद
ಚತುರ್ಭುಜ,चतुर्भुज प्रतिसाद
ಚತುಷ್ಪಥ,चौपट पीक
ಗುಣಾತ್ಮಕ ಆನುವಂಶಿಕತೆ,गुणात्मक वारसा
ಗುಣಮಟ್ಟ,गुणवत्ता बियाणे
ಪರಿಮಾಣಾತ್ಮಕ ತಳಿಶಾಸ್ತ್ರ,परिमाणवाचक अनुवंशशास्त्र
ಪರಿಮಾಣಾತ್ಮಕ ಆನುವಂಶಿಕತೆ,परिमाणवाचक वारसा
ಕ್ವಾಜಲ್ ಬೀಜ,क्वांटम बियाणे
ದಿಗ್ಬಂಧನ,विलग्नवास
ನಿರ್ಬಂಧ ಕೀಟ,अलग ठेवणे कीटक
ಭರ್ಜರಿ,क्वार्ट्ज
ತ್ವರಿತ ಪರೀಕ್ಷೆ,द्रुत चाचणी
ತಟ್ಟುವಿಕೆ,शांतता
ಚಿರತೆ ಕೇಂದ್ರ,क्विसेन्ट सेंटर
ಗಡಿಗೆ,लहान पक्षी
ರಾಣಿ ಜೇನುಹುಳು,राणी माशी
R ಮೌಲ್ಯ,आर मूल्य
ರಬಿ (ಚಳಿಗಾಲದ),रबी (हिवाळा) पीक
ರೇಸ್ಮೆ,रेसिम
ವಿಕಿರಣ,रेडिएशन
ವಾಗ್ದಾಳಿ,रेडिकल
ವಿಕಿರಣಶೀಲತೆ,रेडिओएक्टिव्हिटी
ರೇಡಿಯೋ ಜೀವವಿಜ್ಞಾನ,रेडिओबायोलॉजी
ರೇಡಿಯಾಮನೊ ಅಸ್ಸೇ,रेडिओमुनो परख
ರೇಡಿಯೋ ಐಸೋಟೋಪ್,रेडिओसोटोप
ಮಳೆ ನೀರು ಕೊಯ್ಲು,पावसाचे पाणी कापणी
ಮಳೆಬಿಲ್ಲು ಕ್ರಾಂತಿ,इंद्रधनुष्य क्रांती
ಮಳೆ,पाऊस
ಮಳೆಯ,रेनफेड
ಮಳೆ ಮಾಪಕ,पर्जन्यामापक
ಮಳೆಗಾಲ,पावसाळ्याचा हंगाम
ಬೆಳೆದ ಹಾಸಿಗೆ,बेड उंच
ರಾಟೆ,रॅन्चिंग
ಬುದ್ದಿ,खवटपणा
ಯಾದೃಚ್ om ಿಕ ಆಂಪ್ಲಿಫೈಡ್ ಪಾಲಿಮಾರ್ಫಿಕ್,यादृच्छिक एम्प्लिफाइड पॉलिमॉर्फिक
ಯಾದೃಚ್ shourcu ಿಕ ಮಾದರಿ,यादृच्छिक नमुना
ಯಾದೃಚ್izationೀಕರಣ,यादृच्छिकरण
ಯಾದೃಚ್ ized ಿಕ ಬ್ಲಾಕ್ ವಿನ್ಯಾಸ,यादृच्छिक ब्लॉक डिझाइन
ಶ್ರೇಣಿ (ಅಂಕಿಅಂಶಗಳು),श्रेणी (आकडेवारी)
ನೆಲಮಾಳಿಗೆ,रेंजलँड
ಶ್ರೇಣಿ ನಿರ್ವಹಣೆ,श्रेणी व्यवस्थापन
ಕ್ಷಿಪ್ರ ಗ್ರಾಮೀಣ ಮೌಲ್ಯಮಾಪನ (ಆರ್‌ಆರ್‌ಎ),वेगवान ग्रामीण मूल्यांकन (आरआरए)
ಪಡಿತರ,रेशन
ರಾಟೂರಿ,रेटून
ರಾಟೂನ್ ಬೆಳೆ,रॅटून पीक
ಕಣ್ಗೆ,रेपर
ಮರುಕಳಿಸುವ ಬೀಜ,Recalcitrant बियाणे
ಹಿಂಜರಿತ ಕೃಷಿ,मंदी शेती
ಹಿಂಜರಿತ ಹಂತ,मंदीचा टप्पा
ಹಿಂಜರಿಸುವ,Recasive
ಪುನರ್ಭರ್ತಿ,रिचार्ज
ಪರಸ್ಪರ ಜೀನ್‌ಗಳು,परस्पर जीन्स
ಪುನಃ ಪಡೆದುಕೊಂಡ ಭೂಮಿ,पुन्हा हक्क सांगितलेली जमीन
ಪುನಸ್ಸಂಯೋಜಕ,रिकॉम्बिनेंट
ಪುನರ್ಸಂಯೋಜಕ ಡಿಎನ್‌ಎ ತಂತ್ರಜ್ಞಾನ,रिकॉम्बिनेंट डीएनए तंत्रज्ञान
ಪುನಸ್ಸಂಗಣ,पुनर्संचय
ಮರುಸಂಗ್ರಹಿಸು,Recon
ಮರುಜೋಡಣೆ ಸಮೀಕ್ಷೆ,जादू सर्वेक्षण
ಪುನರಾವರ್ತಿತ ಪೋಷಕರು,वारंवार पालक
ಮರುಬಳಕೆ ಮಾಡಬಹುದಾದ ತ್ಯಾಜ್ಯ,पुनर्वापरयोग्य कचरा
ಕೆಂಪು ಪಾಚಿಗಳು,लाल एकपेशीय वनस्पती
ಕೆಂಪು ದತ್ತಾಂಶ ಪುಸ್ತಕ,लाल डेटा बुक
ಕೆಂಪು ಮಣ್ಣು,लाल माती
ರೆಡಾಕ್ಸ್ ಸಂಭಾವ್ಯ,रेडॉक्स संभाव्यता
ಕಡಿಮೆಯಾದ ಮಾದರಿ,नमुना कमी केला
ಬೇಸಾಯ ಕಡಿಮೆಯಾಗಿದೆ,नांगरलेली जमीन कमी केली
ಸಕ್ಕರೆ ಕಡಿಮೆ ಮಾಡುವುದು,साखर कमी करणे
ಕಡಿತ,कपात
ಉಲ್ಲೇಖ ಬೆಳೆ,संदर्भ पीक
ಪ್ರತಿಫಲನ ಗುಣಾಂಕ,प्रतिबिंब गुणांक
ಪ್ರತಿಫಲನ,प्रतिबिंब
ಪ್ರತಿಫಲಿತ ಕೇಸರ,प्रतिक्षिप्त पुंकेसर
ವಕ್ರೀಕರಣ ಸೂಚಿ,अपवर्तक सूचकांक
ವಕ್ರೀಕರಣಮಾಪಕ,रेफ्रेक्टोमीटर
ಪುನರುತ್ಪಾದನೆ,पुनर्जन्म
ನೋಂದಾಯಿತ ಬೀಜ,नोंदणीकृत बियाणे
ಪುನರಂಗ್ರಹಿಸು,रेगोलिथ
ಹಿಂಜರಿಕೆ,रीग्रेशन
ಹಿಂಜರಿತ ಗುಣಾಂಕ,रीग्रेशन गुणांक
ನಿಯಂತ್ರಕ ಜೀನ್,नियामक जनुक
ಸಾಪೇಕ್ಷ ಬೆಳೆ-ತೀವ್ರತೆಯ ಸೂಚ್ಯಂಕ,सापेक्ष पीक-तीव्रता निर्देशांक
ಸಾಪೇಕ್ಷ ಜನಸಂದಣಿ ಗುಣಾಂಕ (ಕೆ),सापेक्ष गर्दी गुणांक (के)
ಸಾಪೇಕ್ಷ ಬೆಳವಣಿಗೆಯ ದರ (ಆರ್ಜಿಆರ್),सापेक्ष वाढीचा दर (आरजीआर)
ಸಾಪೇಕ್ಷ ಆರ್ದ್ರತೆ (ಆರ್ಹೆಚ್),सापेक्ष आर्द्रता (आरएच)
ಸಾಪೇಕ್ಷ ಹರಡುವಿಕೆ ಸೂಚ್ಯಂಕ,सापेक्ष प्रसार निर्देशांक
ಸಾಪೇಕ್ಷ ನೀರಿನ ಅಂಶ,सापेक्ष पाण्याचे प्रमाण
ಸಾಪೇಕ್ಷ ಕಳೆ,सापेक्ष तण
ಸಾಪೇಕ್ಷ ಇಳುವರಿ ಸೂಚ್ಯಂಕ,सापेक्ष उत्पन्न निर्देशांक
ಸಾಪೇಕ್ಷ ಇಳುವರಿ ಒಟ್ಟು,सापेक्ष उत्पन्न एकूण
ರಿಲೇ ಬೆಳೆ,रिले पीक
ಪರಿಹಾರ,मदत
ದೂರ ಸಂವೇದಿ,रिमोट सेन्सिंग
ನವೀಕರಿಸಬಹುದಾದ ಶಕ್ತಿಯ ಮೂಲಗಳು,उर्जेचे नूतनीकरणयोग्य स्त्रोत
ನವೀಕರಣ,नूतनीकरण
ನಿವಾರಕ,रीफेलेंट
ಪುನರಾವರ್ತನೆ,प्रतिकृती काटा
ಪುನರಾವರ್ತನೆ,प्रतिकृती
ವರದಿಗಾರ,रिपोर्टर जनुक
ಗೊಬ್ಬರದ ಉಳಿದ ಪರಿಣಾಮ,खताचा अवशिष्ट प्रभाव
ಗೊಬ್ಬರದ ಉಳಿದ ಪರಿಣಾಮ,खताचा अवशिष्ट प्रभाव
ಉಳಿದಿರುವ ಸೋಡಿಯಂ ಕಾರ್ಬೊನೇಟ್,अवशिष्ट सोडियम कार्बोनेट
ಉಳಿದಿರುವ ಮಣ್ಣಿನ ಫಲವತ್ತತೆ,अवशिष्ट मातीची सुपीकता
ಶೇಷ,अवशेष
ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ (ಬೆಳೆ),लवचिकता (पीक)
ಸಂಪನ್ಮೂಲ-ಬಳಕೆಯ ಸೂಚ್ಯಂಕಗಳು (ಆರ್‌ಯುಐ),संसाधनाचा वापर निर्देशांक (आरयूआय)
ಉಸಿರಾಟ,श्वसन शांत
ಉಸಿರಾಟದ ವರ್ಣದ್ರವ್ಯಗಳು,श्वसन रंगद्रव्य
ಉಸಿರಾಟದ ಅಂಶ,श्वसन भाग
ಪ್ರತಿಕ್ರಿಯೆ,प्रतिसाद वक्र
ಪ್ರತಿಕ್ರಿಯೆ,प्रतिसाद
ಮರುಸ್ಥಾಪನೆ ನ್ಯೂಕ್ಲಿಯಸ್,पुनर्वसन केंद्रक
ಪುನಃಸ್ಥಾಪಕ ಮಾರ್ಗ,पुनर्संचयित ओळ
ನಿರ್ಬಂಧ ಕಿಣ್ವ,निर्बंध सजीवांच्या शरीरात निर्मार्ण होणारे द्रव्य
ನಿರ್ಬಂಧ ತುಣುಕು,निर्बंध तुकडा
ಫಲಿತಾಂಶ ಪ್ರದರ್ಶನ,परिणाम प्रात्यक्षिक
ಚಿಲ್ಲರೆ ವ್ಯಾಪಾರ,किरकोळ विक्री
ರಿಟಾರ್ಡುವವನು,Retarder
ರೇಖಾ,रेट्रोव्हायरस
ಪುನರಾರಂಭ,रीटिंग
ಆದಾಯ,महसूल
ಹಿಮ್ಮುಖ ತಳಿಶಾಸ್ತ್ರ,उलट अनुवंशशास्त्र
ಹಿಮ್ಮುಖ ರೂಪಾಂತರ,उलट उत्परिवर्तन
ರೈಜೋಬ್ಯಾಕ್ಟೀರಿಯಾ (ಪಿಜಿಪಿಆರ್),राइझोबॅक्टेरिया (पीजीपीआर)
ರೈಜೋಡೆಪಾಡೇಶನ್,Rhizodeposition
ರೀಜೋಯಿ,Rhizoid
ರೀಜೋಮ್,Rhizome
ರೀಜೋವರ್ಗ,Rhizosphere
ಗುಲೋಟ,राइबोसोम
ರಿಕೆಟ್ಸಿಯಾ ಜೀವಿಗಳಂತೆ,सजीवांसारखे रिकेट्सिया
ರಿಡ್ಜ್ ಹಿಂದಿನ (ರಿಡ್ಜರ್),रिज माजी (रिडर)
ಪಿರಾಯಿ,रिज लागवड
ಪಿರಾಯಿ ಟೆರೇಸ್,रिज टेरेस
ರಿಡ್ಜ್ ತನಕ,रिज पर्यंत
ಪಶು ಸವೆತ,रिल इरोशन
ಅಪಾಯ,जोखीम
ಆರ್‌ಎನ್‌ಎ ಏಣಿ,आरएनए शिडी
ಬಂಡೆ,रॉक
ಗಂಟು,नकली
ಸ್ರವಿಸುವ,Roguing
ಬೇರು ಬೆಳೆ,मूळ पीक
ರೂಟ್ ಹೊರಸೂಸುತ್ತದೆ,रूट एक्स्युडेट्स
ರೂಟ್ ಗಾಲ್ ನೆಮಟೋಡ್,रूट पित्त नेमाटोड
ರೂಟ್ ಪ್ರಚೋದಿಸುವ ಪ್ಲಾಸ್ಮಿಡ್,रूट इंड्यूकिंग प्लाझमिड
ರೂಟ್ ಗಂಟುಗಳು,रूट नोड्यूल
ಬೇರುಕಾಂಡ,रूटस्टॉक
ರೋಸೆಟ್ ಕಾಯಿಲೆ,रोसेट रोग
ರೋಸೆಟ್ ಪಾಲಿಎಂಬ್ರಿಯೊನಿ,रोसेट पॉलीमब्रोनी
ರೋಸೆಟ್ ವೈರಸ್,रोसेट व्हायरस
ರೋಟರಿ ಬೇಸಾಯ,रोटरी नांगरलेली जमीन
ಆವರ್ತಕ ಮೇಯಿಸುವಿಕೆ,रोटेशनल चरणे
ದಟ್ಟವಾದ,रगेज
ಸಾಲು ಬೆಳೆಗಳು,पंक्ती पिके
ಸಾಲು ಇಂಟರ್ ಕ್ರಾಪಿಂಗ್,पंक्ती आंतरपीक
ಆರ್ಟಿಎಸ್ ಪಾನೀಯ,आरटीएस पेय
ಓಟಗಾರ,धावपटू
ರನ್-ಆಫ್ ಕೃಷಿ,धावपळीची शेती
ಓಡಿಹೋಗುವ,धावपळ
ಗ್ರಾಮೀಣ ಪ್ರಾದೇಶಿಕ ಬ್ಯಾಂಕ್,ग्रामीण प्रादेशिक बँक
ಮೂಲನಿಶಾಲೆಯ,मुळा
ಮಳೆಯ ಮರ,पावसाचे झाड
ಒಣದ್ರಾಕ್ಷಿ,मनुका
ರಾಂಬುಟಾನ್,रामबुटन
ರಂಗೂನ್ ಕ್ರೀಪರ್,रंगून लता
ರಾಪೆಸಳೆ,बलात्कार
ರಾಸ್‌ಬೆರಿ,रास्पबेरी
ಬಲಿಪೀಠ,उंदीर-शेपटी मुळा
ನುಗ್ಗು,रतन
ಕೆಂಪು ಸೀಡರ್ (ಟೂನಾ),लाल देवदार (टूना)
ಕೆಂಪು ಕ್ಲೋವರ್,लाल क्लोव्हर
ಕೆಂಪು ರೇಷ್ಮೆ ಮರ,लाल रेशीम झाड
ರೀಡ್ ಹುಲ್ಲು,रीड गवत
ರೋಡ್ಸ್ ಹುಲ್ಲು,रोड्स गवत
Rhದಾನದ,रोडोडेंड्रॉन
ಕಸ,रुस
ಅಕ್ಕಿ,तांदूळ
ರಿಡ್ಜ್ಡ್ ಸೋರೆಕಾಯಿ,Ridged gurd
ಗುಲಾಬಿ,गुलाब
ಗುಲಾಬಿ ಬೆರ್ರಿ,गुलाब बेरी
ಪ್ರಾಸಣಿ,रोझमेरी
ಸುತ್ತಿನ,गोल घोळ
ರಬ್ಬರ್,रबर
ಇಲಿ,उंदीर
ಕೆಂಪು ತಾಳೆ ವೀವಿಲ್,लाल पाम भुंगा
ಕೆಂಪು ಕುಂಬಳಕಾಯಿ ಜೀರುಂಡೆ,लाल भोपळा बीटल
ಖಡ್ಗಮೃಗದ ಜೀರುಂಡೆ,गेंडा बीटल
ಅಕ್ಕಿ ವೆವಿಲ್,तांदूळ भुंगा
ಲವಣಯುಕ್ತ ಮಣ್ಣು,खारट क्षार माती
ಲವಣಯುಕ್ತ ಮಣ್ಣು,खारट माती
ಲವಣೀಕರಣ,खारटपणा
ಲಾಲಾರಸ ವರ್ಣತಂತು,लाळ ग्रंथी गुणसूत्र
ಉಪ್ಪು,मीठ
ಉಪ್ಪು ಪೀಡಿತ ಮಣ್ಣು,मीठ-प्रभावित माती
ಉಪ್ಪು ಸೂಚಿಕೆ,मीठ निर्देशांक
ಉಪ್ಪು ಒತ್ತಡ,मीठ तणाव
ಉಪ್ಪು ಸಹನೆ,मीठ सहिष्णुता
ಮಾದರಿ,नमुना
ಮಾದರಿ ದೋಷ,नमुना त्रुटी
ಮಾದರಿ ಘಟಕ,सॅम्पलिंग युनिट
ಮಾದರಿ,नमुना
ಮರಳು,वाळू
ಮರಳು ಜೇಡಿಮಣ್ಣು,वालुकामय चिकणमाती
ಮರಳು ಲೋಮ್,वालुकामय चिकणमाती
ಮರಳು ಮಣ್ಣು,वालुकामय माती
ಸಕಲ,एसएपी
ಸಸಿ,रोपट्या
ಸಪೋನಿಫಿಕೇಶನ್ ಮೌಲ್ಯ,Saponification मूल्य
ಉಪಗ್ರಹ,उपग्रह डीएनए
ಉಪಗ್ರಹ,उपग्रह तण
ಸ್ಯಾಚುರೇಟೆಡ್ ಆವಿಯ ಒತ್ತಡ,संतृप्त वाष्प दाब
ಸನ್ಯಾಸಿನಿ,सवाना
ಸ್ಕ್ಯಾಫೋಲ್ಡ್ ಪ್ರೋಟೀನ್,स्कॅफोल्ड प्रोटीन
ಗಾಡಿ,बळी
ಕೊಯ್ದು,स्कारिफिकेशन
ಸಿಯಾನ್,स्किओन
ರಕ್ತಸಂಬದ್ಧತೆಗಳು,सायोफाईट्स
ಕಾಲೋಚಿತ ಚಕ್ರ,हंगामी चक्र
ಕಾಲೋಚಿತ ಬರಗಾಲ,हंगामी दुष्काळ
ಕಾಲೋಚಿತ ಸಸ್ಯ,हंगामी वनस्पती
ದ್ವಿತೀಯ ಬೆಳವಣಿಗೆ,दुय्यम वाढ
ದ್ವಿತೀಯಕ ಸಸ್ಯ ಪೋಷಕಾಂಶಗಳು,दुय्यम वनस्पती पोषक
ದ್ವಿತೀಯ ಉತ್ಪಾದಕತೆ,दुय्यम उत्पादकता
ದ್ವಿತೀಯ ಬೇಸಾಯ,दुय्यम नांगरलेली जमीन
ಗಡಿ,Shedge
ಬೀಜ ಹುಟ್ಟಿದ ಶಿಲೀಂಧ್ರ,बियाणे जन्मलेले बुरशीचे
ಬೀಜ ಪ್ರಮಾಣೀಕರಣ,बियाणे प्रमाणपत्र
ಬೀಜ ಗಟ್ಟಿಯಾಗುವುದು,बियाणे कडक करणे
ಬೀಜ ಚಿಕಿತ್ಸೆ,बियाणे उपचार
ಬೀಜ-ಕಮ್-ಫರ್ಟಿಲೈಜರ್ ಡ್ರಿಲ್,बियाणे-कम-फर्टिलिझर ड्रिल
ಮೊಳಕೆ,बीपासून नुकतेच तयार झालेले रोप
ದೆವ್ವ,सीपेज
ಪ್ರತ್ಯೇಕತೆ,विभाजन
ಆಯ್ಕೆ ಮಾಡಬಹುದಾದ ಮಾರ್ಕರ್,निवडण्यायोग्य मार्कर
ಆಯ್ಕೆ ಒತ್ತಡ,निवड दबाव
ಆಯ್ದ ಸಸ್ಯನಾಶಕ,निवडक औषधी वनस्पती
ಆಯ್ದ ಸೂಚ್ಯಂಕ,सिलेक्टिव्हिटी इंडेक्स
ಸ್ವಯಂ ಫಲೀಕರಣ,सेल्फ फर्टिलायझेशन
ಸ್ವಪ್ರತಿಷ್ಠೆ,आत्मनिर्भरता
ಸ್ವಯಂ ತೆಳುವಾಗುತ್ತಿರುವ ಸಾಮರ್ಥ್ಯ,स्वत: ची पातळ क्षमता
ಆತ್ಮ ಮಣ್ಣಾದ,स्वत: ची फळफळ
ತಾನು ಅನಿರ್ದಿಷ್ಟತೆ,स्वत: ची विसंगतता
ಸ್ವಾರ್ಥಿ ಡಿಎನ್‌ಎ,स्वार्थी डीएनए
ಅರೆ ಶುಷ್ಕ,अर्ध-रखरखीत
ಸಂವೇದನಾ ಮೌಲ್ಯಮಾಪನ,संवेदी मूल्यांकन
ಸೀಸಕ,सेपल
