Gujarati,Malayalam
બુટ strapping,ബൂട്ട് സ്ട്രാപ്പിംഗ്
1.બૂટસ્ટ્રેપ લોડર,1.ബൂട്ട്സ്ട്രാപ്പ് ലോഡർ
"1.બ્રિજ, 2.બ્રિજ","1.പാലം, 2.പാലം"
બ્રોડબેન્ડ નેટવર્ક,ബ്രോഡ്ബാൻഡ് നെറ്റ്വർക്ക്
પ્રસારણ,പ്രക്ഷേപണം
પ્રસારણ રેડિયો,പ്രക്ഷേപണം റേഡിയോ
(ચોખ્ખી) ભિન્નતા,(നെറ്റ്) വ്യത്യാസം
(ચોખ્ખી) વિકાર,(നെറ്റ്) വികാരി
બી-ટ્રુ,ബി-ട്രൂ
"1.બબલ મેમરી, 2.બબલ મેમરી","1.ബബിൾ മെമ്മറി, 2.ബബിൾ മെമ്മറി"
બબલ સૉર્ટ,ബബിൾ അടുക്കുക
"1.ડોલ, 2.ડોલ","1.ബക്കറ്റ്, 2.ബക്കറ്റ്"
"1.બંધુત્વ વ્યવસ્થા, 2.મોટી વ્યવસ્થા","1. സാഹോദര്യ വ്യവസ്ഥ, 2. വലിയ സംവിധാനം"
અસરકારક બજેટ નિયંત્રણ,ഫലപ്രദമായ ബജറ്റ് നിയന്ത്രണം
બફર,ബഫർ
ખામી,പോരായ്മ
પૂરતૂ,മതി
"1. અષ્ટ વ્યંક, 2. બીટ (આઠ બિટ્સ)","1. അഷ്ട വ്യാങ്ക്, 2. ബിറ്റ് (എട്ട് ബിറ്റുകൾ)"
બાઈટ કોડ,ബൈറ്റ് കോഡ്
સી (કોમ્પ્યુટર ભાષા),സി (കമ്പ്യൂട്ടർ ഭാഷ)
"1.C પ્લસ પ્લસ, 2.C++ (કોમ્પ્યુટર ભાષા)","1.സി പ്ലസ് പ്ലസ്, 2.സി++ (കമ്പ്യൂട്ടർ ഭാഷ)"
"1.રોકડ, 2. ઝડપી","1. പണം, 2. വേഗം, 3.വേഗത"
"1.કેશ બફર, 2.મેમરી બફર","1.കാഷെ ബഫർ, 2.മെമ്മറി ബഫർ"
"1.કેશ મેમરી, 2.કેશ મેમરી, 3.ફાસ્ટ મેમરી","1.കാഷെ മെമ്മറി, 2.കാഷെ മെമ്മറി, 3.ഫാസ്റ്റ് മെമ്മറി"
ગણતરી,കണക്കുകൂട്ടല്
"1.કેલ્ક્યુલેટર, 2.કેલ્ક્યુલેટર","1.കാൽക്കുലേറ്റർ, 2.കാൽക്കുലേറ്റർ"
"1.કેલ્ક્યુલેટર ચિપ,2. કેલ્ક્યુલેટર ચિપ","1.കാൽക്കുലേറ്റർ ചിപ്പ്, 2. കാൽക്കുലേറ്റർ ചിപ്പ്"
આહવાન કરો,അഭ്യർത്ഥിക്കുക
નામ કૉલ,പേര് വിളി
સંદર્ભ કૉલ,റഫറൻസ് കോൾ
સન્માન કૉલ,ബഹുമാന കോൾ
ચલ કોલ,വേരിയബിൾ കോൾ
આમંત્રણ દ્વાર,അഭ്യർത്ഥന കവാടം
"1. રદ કરો, 2. રદ કરો","1. റദ്ദാക്കുക, 2. റദ്ദാക്കുക"
રદબાતલ બટન,അസാധുവാക്കൽ ബട്ടൺ
"1. નિર્ધારિત, 2. કેનોનિકલ","1. നിർദേശിക്കപ്പെട്ടത്, 2. കാനോനിക്കൽ"
પ્રમાણભૂત સ્વરૂપ,കാനോനിക്കൽ രൂപം
ક્ષમતા,കഴിവ്
ક્ષમતા યાદી,ശേഷി പട്ടിക
"1. ક્ષમતા, 2. હોલ્ડિંગ","1. കഴിവ്, 2. പിടിക്കുന്നു"
કેપ્સ લોક કી,ക്യാപ്സ് ലോക്ക് കീ
"1.કાર્ડ, 2. શીટ","1.കാർഡ്, 2. ഷീറ്റ്"
કાર્ડ રીડર,കാർഡ് റീഡർ
પ્રાધાન્ય,പ്രാധാന്യം
વાહક,വാഹകൻ
વાહક બેન્ડ,കാരിയർ ബാൻഡ്
વાહક લોડ,കാരിയർ ലോഡ്
વાહક સંકેત,കാരിയർ സിഗ്നൽ
વાહક તરંગ,കാരിയർ തരംഗം
હાંસલ કર્યું,നേടിയത്
સ્કોર હાંસલ કર્યો,സ്കോർ നേടി
ધ્વજ હાંસલ કર્યો,പതാക നേടി
"1.કાર્ટિજ ડિસ્ક, 2.કાર્ટ્રિજ ડિસ્ક","1.കാട്രിഡ്ജ് ഡിസ്ക്, 2.കാട്രിഡ്ജ് ഡിസ്ക്"
"1. કાસ્કેડ, 2. કાસ્કેડ","1. കാസ്കേഡ്, 2. കാസ്കേഡ്"
કેસ,കേസ്
કેથોડ-રે-ટ્યુબ (CRT),കാഥോഡ്-റേ-ട്യൂബ് (CRT)
કેથોડ રે ટ્યુબ (સીઆરટી) કેથોડ રે ટ્યુબ,കാഥോഡ് റേ ട്യൂബ് (CRT) കാഥോഡ് റേ ട്യൂബ്
સીડી રોમ ડિસ્ક ડ્રાઇવ,സിഡി റോം ഡിസ്ക് ഡ്രൈവ്
કોષ,സെൽ
સેલ એનિમેશન,സെൽ ആനിമേഷൻ
સેલ્યુલર ફોન,സെല്ലുലാർ ഫോൺ
"1. સેન્ટ્રલ મેમરી, 2. કેન્દ્રીય મેમરી","1. സെൻട്രൽ മെമ്മറി, 2. കേന്ദ്ര മെമ്മറി"
સેન્ટ્રલ પ્રોસેસિંગ યુનિટ (CPU),സെൻട്രൽ പ്രോസസ്സിംഗ് യൂണിറ്റ് (സിപിയു)
કેન્દ્રીયકૃત સિસ્ટમ,കേന്ദ്രീകൃത സംവിധാനം
પ્રમાણિત ટેપ,ആധികാരികതയുള്ള ടേപ്പ്
સાંકળ,ചങ്ങല
"1. શ્રેણી ડેટા, 2. શ્રેણી સામગ્રી","1.സീരീസ് ഡാറ്റ, 2.സീരീസ് ഉള്ളടക്കം"
સાંકળ કડી,ചെയിൻ ലിങ്ക്
સાંકળ,ചങ്ങല
"1.ચેનલ, 2.ચેનલ","1.ചാനൽ, 2.ചാനൽ"
"1.ચેનલ વ્યસ્ત ટોન, 2.ચેનલ વ્યસ્ત ટોન","1.ചാനൽ തിരക്കുള്ള ടോൺ, 2.ചാനൽ തിരക്കുള്ള ടോൺ"
"1.ચેનલ ક્ષમતા, 2.ચેનલ ક્ષમતા","1.ചാനൽ കപ്പാസിറ്റി, 2.ചാനൽ കപ്പാസിറ്റി"
"1.ચેનલ કંટ્રોલર, 2.ચેનલ કંટ્રોલર","1.ചാനൽ കൺട്രോളർ, 2.ചാനൽ കൺട്രോളർ"
"1. ચેનલ ભૂલ, 2.ચેનલ ભૂલ","1. ചാനൽ പിശക്, 2.ചാനൽ പിശക്"
"1.ચેનલ પ્રોગ્રામ, 2.ચેનલ પ્રોગ્રામ","1.ചാനൽ പ്രോഗ്രാം, 2.ചാനൽ പ്രോഗ്രാം"
"1.ચેનલ વિશ્વસનીયતા, 2.ચેનલ વિશ્વસનીયતા","1.ചാനൽ വിശ്വാസ്യത, 2.ചാനൽ വിശ്വാസ്യത"
"1.ચેનલ સેટ, 2.ચેનલ સેટ","1.ചാനൽ സെറ്റ്, 2.ചാനൽ സെറ്റ്"
પ્રતીક,ചിഹ്നം
"1.કેરેક્ટર કોડ, 2. અક્ષર કોડ","1. പ്രതീക കോഡ്, 2. പ്രതീക കോഡ്"
અક્ષર કી,പ്രതീക കീ
પાત્ર વાચક,പ്രതീക വായനക്കാരൻ
"1. પ્રતીકનું કદ, 2. પ્રતીકનું કદ","1. എംബ്ലം സൈസ്, 2. എംബ്ലം സൈസ്"
ચિત્રાત્મક,ചിത്രപരമായ
"1.ચેસીસ, 2.ચેસીસ","1. ചേസിസ്, 2. ചേസിസ്"
બીટ તપાસો,ചെക്ക് ബിറ്റ്
ચેક પોઈન્ટ,ചെക്ക് പോയിന്റുകൾ
કુલ તપાસો,മൊത്തം പരിശോധിക്കുക
શબ્દ તપાસો,ചെക്ക് വാക്ക്
ચિપ,ചിപ്പ്
ચિપ સેટ,ചിപ്പ് സെറ്റ്
"1.પસંદ કરો, 2.પસંદ કરો","1.തിരഞ്ഞെടുക്കുക, 2.തിരഞ്ഞെടുക്കുക"
મૂળાક્ષરો પ્રમાણે,അക്ഷരമാലാക്രമത്തിൽ
"1.સફર, 2. શૂન્ય, 3. નાવિક","1.സഫർ, 2. പൂജ്യം, 3. നാവികൻ"
સર્કિટ,സർക്യൂട്ട്
વર્તુળ યાદી,സർക്കിൾ ലിസ്റ്റ്
સેરેસ,സെറസ്
ઉલ્લેખ,പരാമർശിക്കുക
"1.શ્રેણી, 2.વર્ગ","1.വിഭാഗം, 2.വിഭാഗം"
વર્ગ ચલ,ക്ലാസ് വേരിയബിൾ
વર્ગીકરણ,വർഗ്ഗീകരണം
સફાઈ,തോട്ടിപ്പണി
સાફ કરેલ વિસ્તાર,വൃത്തിയാക്കിയ പ്രദേശം
"1. સિસ્ટમ સાફ કરો, 2. ચેનલ સાફ કરો","1. ക്ലീൻ അപ്പ് സിസ്റ്റം, 2. ചാനൽ മായ്‌ക്കുക"
દબાવો,അമർത്തുക
"1. ગ્રાહક, 2. ગ્રાહક","1. ഉപഭോക്താവ്, 2. കക്ഷി"
"1.ક્લાયન્ટ સર્વર, 2.ક્લાયન્ટ સર્વર","1. ക്ലയന്റ് സെർവർ, 2. ക്ലയന്റ് സെർവർ"
ગ્રાહક સ્ટબ,ഉപഭോക്തൃ അപൂർണ്ണം
કાપવાની કળા,ഷയറിംഗ് ആർട്ട്
ઉતારવાની કલા પુસ્તકાલય,ഷീറിംഗ് ആർട്ട് ലൈബ്രറി
ક્લિપ બોર્ડ,ക്ലിപ്പ് ബോർഡ്
ક્લિપર,ക്ലിപ്പർ
ક્લિપર ચિપ,ക്ലിപ്പർ ചിപ്പ്
જૂથ,വിഭാഗം
"1.ઘડિયાળ, 2. કેલાડ","1. വാച്ച്, 2. കാലാഡ്"
ઘડિયાળ ચક્ર,ക്ലോക്ക് സൈക്കിൾ
ઘડિયાળની આવર્તન,ക്ലോക്ക് ആവൃത്തി
કલાદ હાર્ડવેર,കാലാഡ് ഹാർഡ്‌വെയർ
કલાદ સ્પાન્ડ,കലാഡ് സ്പാൻഡ്
ઘડિયાળની ઝડપ,ക്ലോക്ക് വേഗത
સમય સુમેળ,സമയ സമന്വയം
ઘડિયાળની ટીક,ക്ലോക്ക് ടിക്ക്
ક્લોન,ക്ലോൺ
બંધ,ഓഫ്
ક્લોઝ્ડ સર્કિટ ટીવી (CCTV),ക്ലോസ്ഡ് സർക്യൂട്ട് ടിവി (സിസിടിവി)
વર્ણન,വിവരണം
"1.ક્લાઉડ કમ્પ્યુટિંગ, 2.ક્લાઉડ કમ્પ્યુટિંગ","1.ക്ലൗഡ് കമ്പ്യൂട്ടിംഗ്, 2.ക്ലൗഡ് കമ്പ്യൂട്ടിംഗ്"
ટોળું,കുല
"1.કવર્ડ કાર્ડ, 2. કોટેડ શીટ","1. കവർഡ് കാർഡ്, 2. പൊതിഞ്ഞ ഷീറ്റ്"
કોટેડ કાગળ,പൊതിഞ്ഞ പേപ്പർ
કોક્સિયલ,ഏകപക്ഷീയമായ
કો - એક્ષેલ કેબલ,ഏകോപന കേബിൾ
કોડાસિલ,കോഡാസിൽ
"1.કોડ, 2.કોડ","1.കോഡ്, 2.കോഡ്"
"1. કોડ જનરેટર, 2. કોડ જનરેટર","1. കോഡ് ജനറേറ്റർ, 2. കോഡ് ജനറേറ്റര്"
કોડ પેજ,കോഡ് പേജ്
"1.કોડ શબ્દ, 2.કોડ શબ્દ","1.കോഡ് വേഡ്, 2.കോഡ് വേഡ്"
"1.કોડર, 2.કોડર","1.കോഡർ, 2.കോഡർ"
"1. એન્કોડિંગ ટેસ્ટ, 2. કોડિંગ ટેસ્ટ","1. എൻകോഡിംഗ് ടെസ്റ്റ്, 2. കോഡിംഗ് ടെസ്റ്റ്"
એન્કોડિંગ ફોર્મ,എൻകോഡിംഗ് ഫോം
"1. એન્કોડિંગ શીટ, 2. કોડિંગ શીટ","1. എൻകോഡിംഗ് ഷീറ്റ്, 2. കോഡിംഗ് ഷീറ്റ്"
ગુણાંક,ഗുണകം
સંયોગ,കെട്ടുറപ്പ്
"1.કોલ્ડ બૂટ, 2.કોલ્ડ સ્ટાર્ટ","1.കോൾഡ് ബൂട്ട്, 2.കോൾഡ് സ്റ്റാർട്ട്"
ઠંડી શરૂઆત,തണുത്ത തുടക്കം
મદદ,സഹായം
પતન,തകർച്ച
"1.ઇન્કોર્પોરેશન, 2.કોન્કેટનેટ","1. ഉൾപ്പെടുത്തൽ, 2. സംയോജിപ്പിക്കുക"
"1.અનુક્રમિત ટેપ,2. કૉલેટ ટેપ","1.ഇൻഡക്സ്ഡ് ടേപ്പ്, 2. കോളറ്റ് ടേപ്പ്"
અથડામણ,കൂട്ടിയിടി
કોલોન,കോളൻ
"1.અક્ષરો, 2.રંગો","1. കഥാപാത്രങ്ങൾ, 2. നിറങ്ങൾ"
