Hindi,Tamil
अपमार्जन,துப்புரவு
अपमार्जित क्षेत्र,அழிக்கப்பட்ட பகுதி
"1.अपमार्जित प्रणाली, 2.अपमार्जित चैनल","1. அமைப்பு சுத்தம், 2. சேனல் அழிக்க"
दबाना,அச்சகம்
"1.ग्राहक,2. क्लाइट","1. வாடிக்கையாளர், 2. வாடிக்கையாளர்"
"1.ग्राहक परिसेवक, 2.ग्राहक सर्वर","1.கிளையண்ட் சர்வர், 2.கிளையண்ட் சர்வர்"
ग्राहक स्टब,வாடிக்கையாளர் ஸ்டப்
कर्तन कला,வெட்டுதல் கலை
कर्तन कला पुस्तकालय,ஷேரிங் கலை நூலகம்
क्लिप बोर्ड,கிளிப் போர்டு
क्लिपर,கிளிப்பர்
क्लिपर चिप,கிளிப்பர் சிப்
गुट,பிரிவு
"1.घड़ी,2. कालद","1. கடிகாரம், 2. காலட்"
कालद चक्र,கடிகார சுழற்சி
कालद आवृत्ति,கடிகார அதிர்வெண்
कालद हार्डवेयर,கலாட் வன்பொருள்
कालद स्पंद,கலாட் ஸ்பாண்ட்
कालद गति,கடிகார வேகம்
कालद तुल्यकालन,நேர ஒத்திசைவு
कालद टिक,கடிகார டிக்
क्लोन,குளோன்
बंद,ஆஃப்
संवृत परिपथ टी.वी. (सी.सी.टी.वी.),மூடிய சர்க்யூட் டிவி (மறைகாணி)
संवरण,விளக்கம்
"1.मेघाभिकलन,2.क्लाुड कंप्यूटिंग","1.கிளவுட் கம்ப்யூட்டிங், 2.கிளவுட் கம்ப்யூட்டிங்"
गुच्छ,கொத்து
"1.विलेपित कार्ड,2. विलेपित पत्रक","1. மூடிய அட்டை, 2. பூசிய தாள்"
लेपित कागज,பூசிய காகித
समाक्षीय,கோஆக்சியல்
समाक्ष केबल,கோஆக்சியல் கேபிள்
कोडासिल,கோடாசில்
"1.कूट, 2.कोड","1.குறியீடு, 2.குறியீடு"
"1.कूट जनक,2. कोड जनक","1. குறியீடு ஜெனரேட்டர், 2. குறியீடு உற்பத்தியாளர்"
कूट पृष्ठ,குறியீடு பக்கம்
"1.कूट शब्द, 2.कोड शब्द","1.குறியீடு, 2.குறியீடு"
"1.कोडर, 2.कूटक","1.குறியீடு, 2.குறியீடு"
"1.कूट लेखन जाँच, 2. कोडन जाँच","1. குறியீட்டு சோதனை, 2. குறியீட்டு சோதனை"
कूट लेखन रूप,குறியாக்க வடிவம்
"1.कूटलेखन पत्र, 2. कोडन शीट","1. குறியாக்க தாள், 2. குறியீட்டு தாள்"
गुणांक,குணகம்
ससंजन,ஒற்றுமை
"1.शीत बूट, 2.शीत प्रारंभ","1.கோல்ட் பூட், 2.கோல்ட் ஸ்டார்ட்"
शीत प्रारंभ,குளிர் ஆரம்பம்
सहयोग,உதவி
निपात,சரிவு
"1.परिमिलन, 2.समानुक्रमित करना","1.இணைத்தல், 2.இணைத்தல்"
"1.समानुक्रमित टेप,2. कालेट टेप","1.இன்டெக்ஸ் டேப், 2. காலட் டேப்"
टक्कर,மோதல்
कोलन,பெருங்குடல்
"1.वर्ण, 2.रंग","1. பாத்திரங்கள், 2. நிறங்கள்"
रंग संतृप्ति,வண்ண செறிவு
रंग सारणी,வண்ண அட்டவணை
स्तंभ,தூண்
संयोजन,சேர்க்கை
समिश्र पेटी,கலப்பு பெட்டி
"1.समादेश, 2.कमांड","1.கட்டளை, 2.கட்டளை"
समादेश बटन,கட்டளை பொத்தான்
समादेश सूची,கட்டளை பட்டியல்
