Tamil,English
அடிப்படை முகவரி,Base address
அடிப்படை முகவரி,Base addressing
அடிப்படை முகவரி பதிவு,Base address register
தள இசைக்குழு,Base band
அடிப்படை இசைக்குழு சேனல்,Base band channel
அடிப்படையிலான சேமிப்பக ஒதுக்கீடு,Based storage allocation
அடிப்படையிலான மாறி,Based variable
அடிப்படை உறுப்பு,Base element
தள உருப்படி,Base item
அடிப்படை மொழி,Base language
அடிப்படை குறியீடு,Base notation
அடிப்படை எண்,Base number
தள பதிவு,Base register
அடிப்படை தொகுதி,Base volume
அடிப்படை,BASIC
அடிப்படை அணுகல் முறை,Basic access method
அடிப்படை பைனரி ஏற்றி,Basic binary loader
அடிப்படை குறியீடு,Basic code
அடிப்படை குறியீட்டு முறை,Basic coding
அடிப்படை நேரடி அணுகல் முறை,Basic direct access method
அடிப்படை பரிமாற்றம்  வடிவம்,Basic exchange  Format
அடிப்படை வெளிப்புறம்  செயல்பாடு,Basic external  Function
அடிப்படை உள்ளீடு/வெளியீடு,Basic input/output
அடிப்படை அறிவுறுத்தல்,Basic instruction
அடிப்படை இணைப்பு,Basic linkage
அடிப்படை லூப்பிங்,Basic looping
அடிப்படை அணி,Basic matrix
அடிப்படை மேட்ரிக்ஸ் அறிவுறுத்தல்,Basic matrix instruction
அடிப்படை உண்மையான மாறிலி,Basic real constant
அடிப்படை தொடர்ச்சியான அணுகல் முறை,Basic sequential access method
அடிப்படை சேவை,Basic service
அடிப்படை சந்தா,Basic subscript
அடிப்படை கணினி அறிவுறுத்தல்,Basic system instruction
அடிப்படை தொலைத்தொடர்பு அணுகல் முறை,Basic telecommunications access method
அடிப்படை எடை,Basic weight
தொகுதி,Batch
தொகுதி கட்டுப்பாட்டு பதிவு,Batch control record
தொகுக்கப்பட்ட தொடர்பு,Batched communication
தொகுக்கப்பட்ட வேலை,Batched job
தொகுதி தலைப்பு ஆவணம்,Batch header document
தொகுதி,Batching
தொகுதி இயக்க முறைமை,Batch operating system
தொகுதி பகிர்வு,Batch partition
தொகுதி நிலை,Batch position
தொகுதி செயலாக்கம்,Batch processing
தொகுதி பகுதி,Batch region
தொகுதி அமர்வு,Batch session
தொகுதி முனையம்,Batch terminal
தொகுதி டிக்கெட்,Batch ticket
தொகுதி மொத்தம்,Batch total
தொகுதி பரிவர்த்தனை கோப்பு,Batch transaction file
பேட்டன் சிஸ்டம் (= கோர்டோனியர் சிஸ்டம் = பீக்-ஏ-- பூ அமைப்பு),Batten system (= cordonnier system = peek-a-- boo system)
பாட்,Baud
பாடோட் குறியீடு,Baudot code
பாட் குறியீடு,Baud code
