Assamese,Kannada
বাইভেক্টৰ,ಬೈವೆಕ್ಟರ್
বোল্টমেন সমীকৰণ,ಬೋಲ್ಟ್‌ಮನ್ ಸಮೀಕರಣ
বুলিয়ান বীজগণিত*,ಬೂಲಿಯನ್ ಬೀಜಗಣಿತ*
বস-আইনষ্টাইন পৰিসংখ্যা,ಬೋಸ್-ಐನ್ಸ್ಟೈನ್ ಅಂಕಿಅಂಶಗಳು
সীমাবদ্ধতা নিষেধাজ্ঞা,ಮಿತಿ ನಿರ್ಬಂಧಗಳು
সীমা স্তৰ,ಗಡಿ ಮಟ್ಟ
সীমাৰেখা,ಗಡಿ ರೇಖೆ
সীমা মূল্য,ಮಿತಿ ಮೌಲ್ಯ
সীমা মূল্যৰ সমস্যা,ಗಡಿ ಮೌಲ್ಯದ ಸಮಸ್ಯೆ
"সীমাবদ্ধ ফলন সীমাবদ্ধ ফল,",ಪರಿಮಿತಿ ಕಾರ್ಯ ಸೀಮಿತ ಹಣ್ಣು
"সীমাবদ্ধ মেট্ৰিক্স, সীমাবদ্ধ মেট্ৰিক্স, সীমাবদ্ধ টেবুল,","ಬೌಂಡೆಡ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್, ಬೌಂಡೆಡ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್, ಬೌಂಡೆಡ್ ಟೇಬಲ್"
"সীমাবদ্ধ ভূখণ্ড সীমাবদ্ধ ভূখণ্ড,",ಗಡಿ ಪ್ರದೇಶ ಗಡಿ ಪ್ರದೇಶ
"সীমাবদ্ধ ছেট সীমাবদ্ধ গোট,",ಬೌಂಡೆಡ್ ಸೆಟ್ ಬೌಂಡೆಡ್ ಸೆಟ್
ব্ৰাউনি গতি,ಬ್ರೌನಿ ಚಲನೆ
গণনা কৰা,ಲೆಕ್ಕಾಚಾರ ಮಾಡಲು
গণনা কৰা,ಲೆಕ್ಕಾಚಾರ
"কেলকুলেটৰ, কেলকুলেটৰ","ಕ್ಯಾಲ್ಕುಲೇಟರ್, ಕ್ಯಾಲ್ಕುಲೇಟರ್"
গণনা*,ಲೆಕ್ಕಾಚಾರ*
গণনামূলক ক্ৰিয়া পদ্ধতি,ಕಂಪ್ಯೂಟೇಶನಲ್ ಕ್ರಿಯೆಯ ವಿಧಾನ
"কেলকুলেটৰ, কেলকুলেটৰ","ಕ್ಯಾಲ್ಕುಲೇಟರ್, ಕ್ಯಾಲ್ಕುಲೇಟರ್"
"কেলকুলাছ, কেলকুলাছ","ಕಲನಶಾಸ್ತ್ರ, ಕಲನಶಾಸ್ತ್ರ"
ভ্যাৰিয়েন্স কেলকুলাছ,ವ್ಯತ್ಯಾಸ ಕಲನಶಾಸ್ತ್ರ
কেলৰি,ಕ್ಯಾಲೋರಿಗಳು
বাতিল নিয়ম,ನಿಯಮವನ್ನು ರದ್ದುಗೊಳಿಸಿ
কেননিক সমীকৰণ,ಅಂಗೀಕೃತ ಸಮೀಕರಣ
কেননিক ৰূপ,ಅಂಗೀಕೃತ ರೂಪ
"কেননিক মেট্ৰিক্স, কে কেননিক মেট্ৰিক্স","ಕ್ಯಾನೋನಿಕಲ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್, ಕೆ ಕ್ಯಾನೋನಿಕಲ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್"
কেন্টৰ ছেট,ಕ್ಯಾಂಟರ್ ಸೆಟ್
cantor ত্ৰিকোণীয় ছেট,ಕ್ಯಾಂಟರ್ ತ್ರಿಕೋನ ಸೆಟ್
বাধ্যতামূলক পৰিবহণ সমস্যা,ನಿರ್ಬಂಧಿತ ಸಾರಿಗೆ ಸಮಸ್ಯೆ
সক্ষমতা,ಸಾಮರ್ಥ್ಯ
কেপিলাৰী বল,ಕ್ಯಾಪಿಲ್ಲರಿ ಬಲ
"গণনা সংখ্যা, কাৰ্ডিনেল সংখ্যা","ಎಣಿಕೆ ಸಂಖ್ಯೆ, ಕಾರ್ಡಿನಲ್ ಸಂಖ್ಯೆ"
কাৰ্টেচিয়ান অক্ষ,ಕಾರ್ಟೇಶಿಯನ್ ಅಕ್ಷ
কাৰ্টেছিয়ান স্থানাংক,ಕಾರ್ಟೇಶಿಯನ್ ನಿರ್ದೇಶಾಂಕಗಳು
কাৰ্টেছিয়ান উৎপাদন,ಕಾರ್ಟೇಶಿಯನ್ ಉತ್ಪನ್ನ
সমষ্টিৰ কাৰ্টেছিয়ান গুণন,ಸೆಟ್‌ಗಳ ಕಾರ್ಟೇಶಿಯನ್ ಗುಣಾಕಾರ
"কেছ ষ্টডি, কেছ ষ্টডি","ಕೇಸ್ ಸ್ಟಡಿ, ಕೇಸ್ ಸ್ಟಡಿ"
দুৰ্যোগপূৰ্ণ ভাষণ,ದುರಂತ ಭಾಷಣ
catinary,ಕ್ಯಾಟನರಿ
কাউচি বিতৰণ,ಕೌಚಿ ವಿತರಣೆ
কৌশীৰ সূত্ৰ,ಕೌಶಿಯ ಸೂತ್ರ
কৌশী-গুৰ্ষ-উপাপাদ্য,ಕೌಶಿ-ಗುರ್ಸಾ-ಪ್ರಮೇಯ
কৌছি-ৰাইমান-বান,ಕೌಶಿ-ರೀಮನ್-ಬಾನ್
ক&#39;চি ক্ৰম,ಕೌಚಿ ಅನುಕ್ರಮ
কৌশি অবিচ্ছেদ্য,ಕೌಶಿ ಅವಿಭಾಜ್ಯ
কৌশী মূল-মূল্য,ಕೌಶಿ ಮುಖ್ಯ-ಮೌಲ್ಯ
ক’চি ৰেমেইণ্ডাৰ উপপাদ্য,ಕೌಚಿ ಶೇಷ ಪ್ರಮೇಯ
কেলে-হেমিল্টন-উপাপাদ্য,ಕ್ಯಾಲೆ-ಹ್ಯಾಮಿಲ್ಟನ್-ಪ್ರಮೇಯ
আকাশী দেহ,ಆಕಾಶಕಾಯ
জ্যোতিৰ্বিজ্ঞানৰ জোখ-মাখ,ಖಗೋಳ ಮಾಪನ
আকাশী যান্ত্ৰিকতা,ಆಕಾಶ ಯಂತ್ರಶಾಸ್ತ್ರ
আকাশী দেহ,ಆಕಾಶಕಾಯ
কোষ কম্পাঙ্ক,ಜೀವಕೋಶದ ಆವರ್ತನ
"লোকপিয়ল, লোকপিয়ল","ಜನಗಣತಿ, ಜನಗಣತಿ"
শতাংশ,ಶೇಕಡಾವಾರು
চেন্টিমিটাৰ,ಸೆಂಟಿಮೀಟರ್
চেণ্টিমিটাৰ-গ্ৰাম-ছেকেণ্ড পদ্ধতি,ಸೆಂಟಿಮೀಟರ್-ಗ್ರಾಂ-ಎರಡನೆಯ ವಿಧಾನ
"কেন্দ্ৰীয়, সমকেন্দ্ৰিক","ಕೇಂದ್ರ, ಕೇಂದ್ರೀಕೃತ"
কেন্দ্ৰীয় অক্ষ,ಕೇಂದ್ರ ಅಕ್ಷ
কেন্দ্ৰীয় ব্যৱধান,ಕೇಂದ್ರ ಅಂತರ
কেন্দ্ৰীয় পাৰ্থক্য সূত্ৰ,ಕೇಂದ್ರ ವ್ಯತ್ಯಾಸ ಸೂತ್ರ
কেন্দ্ৰীয় অৱভেদ্য টেবুল,ಕೇಂದ್ರ ಭೇದಾತ್ಮಕ ಕೋಷ್ಟಕ
কেন্দ্ৰীয় সীমা উপপাদ্য,ಕೇಂದ್ರ ಮಿತಿ ಪ್ರಮೇಯ
কেন্দ্ৰীয় মুহূৰ্ত,ಕೇಂದ್ರ ಕ್ಷಣ
কেন্দ্ৰীয় সম্পদ একক,ಕೇಂದ್ರ ಸಂಪನ್ಮೂಲ ಘಟಕ
কেন্দ্ৰীয় প্ৰবৃত্তি,ಕೇಂದ್ರ ಪ್ರವೃತ್ತಿ
কেন্দ্ৰ*,ಕೇಂದ್ರ*
মাধ্যাকৰ্ষণ কেন্দ্ৰ,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಕೇಂದ್ರ
গ্ৰুপ চেণ্টাৰ,ಗುಂಪು ಕೇಂದ್ರ
ভৰ কেন্দ্ৰ,ಸಮೂಹ ಕೇಂದ್ರ
প্ৰতিসমতাৰ কেন্দ্ৰ,ಸಮ್ಮಿತಿಯ ಕೇಂದ್ರ
কেন্দ্ৰপৃথক বল,ಕೇಂದ್ರಾಪಗಾಮಿ ಬಲದ
কেন্দ্ৰিক বল,ಕೇಂದ್ರಾಭಿಮುಖ ಬಲ
"কেন্দ্ৰিক মেৰিডিয়ান,",ಕೇಂದ್ರಾಭಿಮುಖ ಮೆರಿಡಿಯನ್
নিশ্চয়তা,ಖಚಿತತೆ
cgs পদ্ধতি,cgs ವಿಧಾನ
cgs ইউনিট,cgs ಘಟಕ
পাৰ্থক্যৰ শৃংখল নিয়ম,ವಿಭಿನ್ನತೆಯ ಸರಪಳಿ ನಿಯಮ
কেনেবাকৈ,ಅಕಸ್ಮಾತ್ತಾಗಿ
random move,ಯಾದೃಚ್ಛಿಕ ಚಲನೆ
অক্ষৰ স্থানান্তৰ,ಅಕ್ಷದ ಶಿಫ್ಟ್
"ভিত্তি পৰিৱৰ্তন পায়ধৰ-পৰিৱৰ্তন,",ಬೇಸ್ ಬದಲಾವಣೆ ಪೇಯಾಧರ್-ಬದಲಾವಣೆ
ক্ৰমবিন্যাস,ಕ್ರಮಪಲ್ಲಟನೆ
বৈশিষ্ট্য সহগ,ವಿಶಿಷ್ಟ ಗುಣಾಂಕ
বৈশিষ্ট্য নিৰ্ণায়ক,ವಿಶಿಷ್ಟ ನಿರ್ಧಾರಕ
বৈশিষ্ট্যপূৰ্ণ সমীকৰণ,ವಿಶಿಷ್ಟ ಸಮೀಕರಣ
"বৈশিষ্ট্যপূৰ্ণ কাৰ্য্য, বৈশিষ্ট্যপূৰ্ণ কাৰ্য্য","ವಿಶಿಷ್ಟ ಕಾರ್ಯ, ವಿಶಿಷ್ಟ ಕಾರ್ಯ"
লগাৰিদমৰ পূৰ্ণসংখ্যা,ಲಾಗರಿಥಮ್ನ ಪೂರ್ಣಾಂಕ
"বৈশিষ্ট্যপূৰ্ণ বহুপদ,",ವಿಶಿಷ್ಟ ಬಹುಪದೋಕ್ತಿ
বৈশিষ্ট্যপূৰ্ণ মূল্য,ವಿಶಿಷ್ಟ ಮೌಲ್ಯ
বৈশিষ্ট্যপূৰ্ণ ভেক্টৰ,ವಿಶಿಷ್ಟ ವೆಕ್ಟರ್
চৰিত্ৰ সম্প্ৰদায়,ಪಾತ್ರ ಸಮುದಾಯ
"লেখচিত্ৰ, লেখচিত্ৰ,","ಚಾರ್ಟ್‌ಗಳು, ಚಾರ್ಟ್‌ಗಳು"
কাই-স্কেয়াৰ বিতৰণ,ಚಿ-ಚದರ ವಿತರಣೆ
কাই-বৰ্গ সূত্ৰ,ಚಿ-ಚದರ ಸೂತ್ರ
কাই-স্কেয়াৰ পৰীক্ষা,ಚಿ-ಚದರ ಪರೀಕ್ಷೆ
কৰ্ড*,ಸ್ವರಮೇಳ*
কৰ্ড বিভাজন পদ্ধতি,ಸ್ವರಮೇಳ ವಿಭಜಿಸುವ ವಿಧಾನ
লিখিত বাৰ্তা,ಲಿಖಿತ ಸಂದೇಶ
"শূন্য, চাইফাৰ","ಶೂನ್ಯ, ಸೈಫರ್"
বৃত্ত*,ವೃತ್ತ*
অভিসৰণ বৃত্ত,ಒಮ್ಮುಖ ವೃತ್ತ
বৰ্তনী মেট্ৰিক্স,ಸರ್ಕ್ಯೂಟ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್
"বৃত্তাকাৰ, বৃত্তাকাৰ,","ವೃತ್ತಾಕಾರದ, ವೃತ್ತಾಕಾರದ"
বৃত্তৰ asymptoes,ವೃತ್ತದ ರೋಗಲಕ್ಷಣಗಳು
বৃত্তাকাৰ কণ্ডুলাইন,ವೃತ್ತಾಕಾರದ ನಾಳ
বৃত্তাকাৰ গতি,ವೃತ್ತಾಕಾರದ ಚಲನೆ
circumcentre,ಸುತ್ತಳತೆ
অৱসৰপ্ৰাপ্ত*,ನಿವೃತ್ತ*
"প্ৰদক্ষিণ কৰা, চাৰিওফালে আঁকিব পৰা",ಪ್ರದಕ್ಷಿಣೆ ಮಾಡಲು
অতীত,ಹಿಂದಿನ
পৰিসীমাবদ্ধ,ಸುತ್ತುವರಿದ
বিশিষ্ট কৰ্পৰেট,ಪ್ರಖ್ಯಾತ ಕಾರ್ಪೊರೇಟ್
ক্লাসিক গতিশীলতা,ಕ್ಲಾಸಿಕ್ ಡೈನಾಮಿಕ್ಸ್
ক্লাসিক অপ্টিমাইজেচন,ಕ್ಲಾಸಿಕ್ ಆಪ್ಟಿಮೈಸೇಶನ್
দীৰ্ঘদিনীয়া বিত্তীয় সমস্যা,ದೀರ್ಘಕಾಲದ ಹಣಕಾಸಿನ ಸಮಸ್ಯೆ
ধ্ৰুপদী পৰিসংখ্যা বলবিজ্ঞান,ಶಾಸ್ತ್ರೀಯ ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ಯಂತ್ರಶಾಸ್ತ್ರ
ভুলৰ শ্ৰেণীবিভাজন,ದೋಷಗಳ ವರ್ಗೀಕರಣ
শ্ৰেণীৰ ব্যৱধান,ವರ್ಗ ಮಧ್ಯಂತರ
শ্ৰেণী ব্যৱধান একক,ವರ್ಗ ಮಧ್ಯಂತರ ಘಟಕ
শ্ৰেণী সীমা,ವರ್ಗ ಮಿತಿ
ঘড়ীৰ কাঁটাৰ দিশত,ಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ
বন্ধ কৰা হৈছে,ಮುಚ್ಚಲಾಗಿದೆ
"বন্ধ, বন্ধ","ಮುಚ್ಚಲಾಗಿದೆ, ಮುಚ್ಚಲಾಗಿದೆ"
বন্ধ স্তৰৰ আৱৰণ,ಮುಚ್ಚಿದ ಪದರದ ಕವರ್
বন্ধ ঘনক,ಮುಚ್ಚಿದ ಘನ
"বন্ধ বক্ৰ, বন্ধ বক্ৰ","ಮುಚ್ಚಿದ ವಕ್ರರೇಖೆ, ಮುಚ್ಚಿದ ವಕ್ರರೇಖೆ"
বন্ধ প্ৰদেশ,ಮುಚ್ಚಿದ ಪ್ರಾಂತ್ಯ
বন্ধ আকৃতি,ಮುಚ್ಚಿದ ಆಕಾರ
বন্ধ ব্যৱধান,ಮುಚ್ಚಿದ ಮಧ್ಯಂತರ
"বন্ধ অঞ্চল, বন্ধ অঞ্চল","ಮುಚ್ಚಿದ ಪ್ರದೇಶ, ಮುಚ್ಚಿದ ಪ್ರದೇಶ"
বন্ধ চেট,ಮುಚ್ಚಿದ ಸೆಟ್
"বন্ধ পৃষ্ঠা, বন্ধ পৃষ্ঠা","ಮುಚ್ಚಿದ ಪುಟ, ಮುಚ್ಚಿದ ಪುಟ"
নিলমান,ನೆಮೆಸಿಸ್
pronator,ಪ್ರತಿಪಾದಕ
উত্তল বিন্দু,ಪೀನ ಬಿಂದು
বন্দী-গ্ৰহণ কৰা,ಬಂಧಿತ-ಸ್ವೀಕರಿಸಲಾಗಿದೆ
বন্দী ছেট,ಬಂಧಿತ ಸೆಟ್
ক্লাষ্টাৰ পইণ্ট,ಕ್ಲಸ್ಟರ್ ಪಾಯಿಂಟ್
ক্লাষ্টাৰ নমুনা সংগ্ৰহ কৰা,ಕ್ಲಸ್ಟರ್ ಮಾದರಿ
ক্লাষ্টাৰ এগ্ৰিগেট,ಕ್ಲಸ್ಟರ್ ಒಟ್ಟು
সমাক্ষীয় বৃত্ত,ಏಕಾಕ್ಷ ವೃತ್ತ
সমাক্ষীয় প্যাৰাবোলা,ಏಕಾಕ್ಷ ಪ್ಯಾರಾಬೋಲಾ
সমাক্ষীয় সমতল,ಏಕಾಕ್ಷ ಸಮತಲ
সমাক্ষীয় ত্ৰিভুজ,ಏಕಾಕ್ಷ ತ್ರಿಕೋನ
কব-ডাগলাছ ফাংচন,ಕಾಬ್-ಡೌಗ್ಲಾಸ್ ಕಾರ್ಯ
"এনকোডিং, ক&#39;ডিং, সংকেত","ಎನ್ಕೋಡಿಂಗ್, ಕೋಡಿಂಗ್, ಸಂಕೇತ"
উপাদান সংকেত,ವಸ್ತು ಸಂಕೇತ
সহ-প্ৰদেশ,ಸಹ-ಪ್ರಾಂತ್ಯ
সহগ মেট্ৰিক্স,ಗುಣಾಂಕ ಮ್ಯಾಟ್ರಿಕ್ಸ್
সম্পৰ্ক সহগ,ಪರಸ್ಪರ ಸಂಬಂಧ ಗುಣಾಂಕ
নিৰ্ণয় সহগ,ನಿರ್ಣಯ ಗುಣಾಂಕ
ইলাষ্টিক সহগ,ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ ಗುಣಾಂಕ
প্ৰসাৰণ সহগ,ಪ್ರಸರಣ ಗುಣಾಂಕ
ঘৰ্ষণ সহগ,ಘರ್ಷಣೆ ಗುಣಾಂಕ
দীৰ্ঘায়িত প্ৰসাৰণৰ সহগ,ರೇಖಾಂಶದ ವಿಸ್ತರಣೆಯ ಗುಣಾಂಕ
ৰিগ্ৰেছন সহগ,ಹಿಂಜರಿತ ಗುಣಾಂಕ
পৃষ্ঠীয় টানৰ সহগ,ಮೇಲ್ಮೈ ಒತ್ತಡದ ಗುಣಾಂಕ
ভ্যাৰিয়েন্স সহগ,ವ್ಯತ್ಯಾಸದ ಗುಣಾಂಕ
"সহ-কাৰক, সহ-কাৰক, সহ-কাৰক","ಸಹ-ಫ್ಯಾಕ್ಟರ್, ಸಹ-ಫ್ಯಾಕ್ಟರ್, ಸಹ-ಫ್ಯಾಕ್ಟರ್"
মুদ্ৰা টছ,ನಾಣ್ಯ ಟಾಸ್
নমুনা সংগ্ৰহ কৰা,ಮಾದರಿ ಸಂಗ್ರಹ
collinear,ಕೊಲಿನಿಯರ್
প্ৰান্তিককৰণ,ಜೋಡಣೆ
"স্তম্ভ, স্তম্ভ","ಕಾಲಮ್, ಕಾಲಮ್"
স্তম্ভৰ ৰূপ,ಅಂಕಣಾತ್ಮಕತೆ
স্তম্ভৰ দৰে,ಸ್ತಂಭಾಕಾರದ
স্তম্ভৰ মেট্ৰিক্স,ಸ್ತಂಭಾಕಾರದ ಮ್ಯಾಟ್ರಿಕ್ಸ್
স্তম্ভ মেট্ৰিক্স,ಕಾಲಮ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್
স্তম্ভৰ ক্ৰম,ಕಾಲಮ್ ಆದೇಶ
স্তম্ভৰ স্তৰভিত্তিক মেট্ৰিক্স,ಸ್ತಂಭಾಕಾರದ ಕ್ರಮಾನುಗತ ಮ್ಯಾಟ್ರಿಕ್ಸ್
স্তম্ভ ভেক্টৰ,ಕಾಲಮ್ ವೆಕ್ಟರ್
স্তম্ভ অনুসৰি,ಕಾಲಮ್ ಬುದ್ಧಿವಂತ
যৌথ সমীকৰণ,ಜಂಟಿ ಸಮೀಕರಣ
"সাধাৰণ কোণ, সাধাৰণ কোণ","ಸಾಮಾನ್ಯ ಕೋನ, ಸಾಮಾನ್ಯ ಕೋನ"
সাধাৰণ অক্ষ,ಸಾಮಾನ್ಯ ಅಕ್ಷ
"সাধাৰণ ভিত্তি, সাধাৰণ ভিত্তি","ಸಾಮಾನ್ಯ ನೆಲೆ, ಸಾಮಾನ್ಯ ನೆಲೆ"
সাৰ্বজনীন,ಸಾರ್ವತ್ರಿಕ
সাধাৰণ পাৰ্থক্য,ಸಾಮಾನ್ಯ ವ್ಯತ್ಯಾಸ
"সাধাৰণ কাৰক, সাধাৰণ কাৰক, সাধাৰণ কাৰক","ಸಾಮಾನ್ಯ ಅಂಶ, ಸಾಮಾನ್ಯ ಅಂಶ, ಸಾಮಾನ್ಯ ಅಂಶ"
"সহজ লগাৰিদম, সৰল লগাৰিদম","ಸರಳ ಲಾಗರಿಥಮ್, ಸರಳ ಲಾಗರಿಥಮ್"
"সাধাৰণ বহুগুণ, সাধাৰণ","ಸಾಮಾನ್ಯ ಬಹು, ಸಾಮಾನ್ಯ"
সাধাৰণ অনুপাত,ಸಾಮಾನ್ಯ ಅನುಪಾತ
ছেদক দফা,ಛೇದನದ ಷರತ್ತು
সাধাৰণ বাহু,ಸಾಮಾನ್ಯ ತೋಳು
"সাধাৰণ স্পৰ্শক, সাধাৰণ স্পৰ্শক","ಸಾಮಾನ್ಯ ಸ್ಪರ್ಶಕ, ಸಾಮಾನ್ಯ ಸ್ಪರ್ಶಕ"
সাধাৰণ অৱস্থান,ಸಾಮಾನ್ಯ ಸ್ಥಾನ
কমিউটেটিভ নিয়ম,ಪರಿವರ್ತಕ ನಿಯಮ
পৰিৱৰ্তনশীল বৈশিষ্ট্য,ಪರಿವರ್ತಕ ಆಸ್ತಿ
কমিউটেটিভ নিয়ম,ಪರಿವರ್ತಕ ನಿಯಮ
যোগফলৰ বিনিময়মূলক নিয়ম,ಮೊತ್ತದ ಪರಿವರ್ತಕ ಕಾನೂನು
গুণনৰ বিনিময়মূলক নিয়ম,ಗುಣಾಕಾರದ ಪರಿವರ್ತಕ ನಿಯಮ
কমিউটেটিভ অপাৰেচন,ಪರಿವರ್ತಕ ಕಾರ್ಯಾಚರಣೆ
কমিউটেটিভ গ্ৰুপ,ಪರಿವರ್ತಕ ಗುಂಪು
মেট্ৰিক্সৰ কমিউটেটিভ,ಮಾತೃಕೆಗಳ ಪರಿವರ್ತಕ
কম্পেক্ট চেট,ಕಾಂಪ್ಯಾಕ್ಟ್ ಸೆಟ್
"তুলনামূলকতা, তুলনাযোগ্যতা","ಹೋಲಿಕೆ, ಹೋಲಿಕೆ"
মাধ্যমৰ তুলনা,ಸಾಧನಗಳ ಹೋಲಿಕೆ
শতাংশ তুলনা কৰা,ಶೇಕಡಾವಾರು ಹೋಲಿಕೆ
তুলনামূলক পৰীক্ষা,ಹೋಲಿಕೆ ಪರೀಕ್ಷೆ
সুসংহত সমীকৰণ,ಸುಸಂಬದ್ಧ ಸಮೀಕರಣ
প্ৰতিযোগিতামূলক খেল,ಸ್ಪರ್ಧಾತ್ಮಕ ಆಟ
প্ৰতিযোগিতামূলক অৱস্থান,ಸ್ಪರ್ಧಾತ್ಮಕ ಸ್ಥಾನ
প্ৰতিযোগিতামূলক কৌশল,ಸ್ಪರ್ಧಾತ್ಮಕ ತಂತ್ರ
"দোভাষী, কম্পাইলাৰ","ಇಂಟರ್ಪ್ರಿಟರ್, ಕಂಪೈಲರ್"
পৰিপূৰক,ಪೂರಕ
পৰিপূৰক কোণ,ಪೂರಕ ಕೋನ
পৰিপূৰক পৰিঘটনা,ಪೂರಕ ಘಟನೆ
পৰিপূৰক কাৰক,ಪೂರಕ ಅಂಶ
পৰিপূৰক ফলন,ಪೂರಕ ಕಾರ್ಯ
পৰিপূৰক আধা জনসংখ্যা,ಪೂರಕ ಅರ್ಧ ಜನಸಂಖ್ಯೆ
পৰিপূৰক ব্যৱধান,ಪೂರಕ ಮಧ್ಯಂತರ
পৰিপূৰক গোট,ಪೂರಕ ಸೆಟ್
"পৰিপূৰকতা, পৰিপূৰকতা","ಪೂರಕ, ಪೂರಕ"
পৰিপূৰক গোট,ಪೂರಕ ಸೆಟ್
