Assamese,Tamil
caps লক চাবি,தொப்பி பூட்டு விசை
"১.কাৰ্ড, ২. চাদৰ","1. அட்டை, 2. தாள்"
কাৰ্ড ৰিডাৰ,கார்டு ரீடர்
প্ৰাধান্য,முக்கியத்துவம்
বাহক,கேரியர்
বাহক বেণ্ড,கேரியர் பேண்ட்
বাহক বোজা,கேரியர் சுமை
বাহক সংকেত,கேரியர் சிக்னல்
বাহক তৰংগ,கேரியர் அலை
লাভ কৰা হৈছে,சாதித்தது
স্ক’ৰ লাভ কৰা হৈছে,மதிப்பெண் பெற்றார்
অৰ্জন কৰা পতাকা,அடைந்த கொடி
"1.কাৰটিজ ডিস্ক, 2.কাৰটিজ ডিস্ক","1.கார்ட்ரிட்ஜ் டிஸ்க், 2.கார்ட்ரிட்ஜ் டிஸ்க்"
"1. কেছকেড, 2. কেছকেড","1. அருவி, 2. அருவி"
ঘটনা,வழக்கு
কেথ&#39;ড-ৰে-টিউব (CRT),கேத்தோடு-கதிர் குழாய் (CRT)
কেথ’ড ৰে টিউব (CRT) কেথ’ড ৰে টিউব,கத்தோட் கதிர் குழாய் (CRT) கத்தோட் கதிர் குழாய்
cd rom ডিস্ক ড্ৰাইভ,சிடி ரோம் டிஸ்க் டிரைவ்
কোষ,செல்
কোষ এনিমেচন,செல் அனிமேஷன்
চেলুলাৰ ফোন,கை பேசி
"১.কেন্দ্ৰীয় স্মৃতি, ২. কেন্দ্ৰীয় স্মৃতিশক্তি","1. மைய நினைவகம், 2. மைய நினைவகம்"
কেন্দ্ৰীয় প্ৰক্ৰিয়াকৰণ একক (CPU),மத்திய செயலாக்க அலகு (CPU)
কেন্দ্ৰীভূত ব্যৱস্থা,மையப்படுத்தப்பட்ட அமைப்பு
প্ৰমাণীকৃত টেপ,அங்கீகரிக்கப்பட்ட டேப்
শিকলি,சங்கிலி
"1.series ডাটা, 2.series বিষয়বস্তু","1.தொடர் தரவு, 2.தொடர் உள்ளடக்கம்"
শৃংখল সংযোগ,சங்கிலி இணைப்பு
চেইনিং,சங்கிலியிடுதல்
"১.চেনেল, ২.চেনেল","1.சேனல், 2.சேனல்"
"1.চেনেল ব্যস্ত টোন, 2.চেনেল ব্যস্ত টোন","1.சேனல் பிஸி டோன், 2.சேனல் பிஸி டோன்"
"1.চেনেল ক্ষমতা, 2.চেনেল ক্ষমতা","1.சேனல் திறன், 2.சேனல் திறன்"
"1.চেনেল নিয়ন্ত্ৰক, 2.চেনেল নিয়ন্ত্ৰক","1.சேனல் கன்ட்ரோலர், 2.சேனல் கன்ட்ரோலர்"
"1. চেনেল ত্ৰুটি, 2.চেনেল ত্ৰুটি","1. சேனல் பிழை, 2. சேனல் பிழை"
"১.চেনেল প্ৰগ্ৰেম, ২.চেনেল প্ৰগ্ৰেম","1.சேனல் புரோகிராம், 2.சேனல் புரோகிராம்"
"1.চেনেল নিৰ্ভৰযোগ্যতা, 2.চেনেল নিৰ্ভৰযোগ্যতা","1.சேனல் நம்பகத்தன்மை, 2.சேனல் நம்பகத்தன்மை"
"1.চেনেল ছেট, 2.চেনেল ছেট","1.சேனல் தொகுப்பு, 2.சேனல் தொகுப்பு"
প্ৰতীক,சின்னம்
"১.আখৰৰ ক&#39;ড, ২. আখৰৰ ক&#39;ড","1.எழுத்து குறியீடு, 2. எழுத்து குறியீடு"
আখৰৰ চাবি,எழுத்து திறவுகோல்
চৰিত্ৰ পাঠক,பாத்திர வாசகர்
"১.প্ৰতীকৰ আকাৰ, ২.প্ৰতীকৰ আকাৰ","1. சின்ன அளவு, 2. சின்ன அளவு"
চিত্ৰকল্প,சித்திரமான
"১.চেছিছ, ২.চেছিছ","1.சேஸ், 2.சேஸ்"
বিট পৰীক্ষা কৰক,சோதனை பிட்
চেক পইণ্ট,சோதனை புள்ளிகள்
মুঠ পৰীক্ষা কৰক,மொத்தத்தை சரிபார்க்கவும்
শব্দ পৰীক্ষা কৰক,சரிபார்ப்பு வார்த்தை
চিপ,சிப்
চিপ চেট,சிப் தொகுப்பு
"1.বাছি লোৱা, 2.বাছি লোৱা","1.தேர்வு, 2.தேர்வு"
বৰ্ণানুক্ৰমে,அகரவரிசைப்படி
"১.ছাফাৰ, ২. শূন্য, ৩. নাৱিক","1.சஃபர், 2. பூஜ்யம், 3. கடலோடி"
বৰ্তনী,சுற்று
বৃত্ত তালিকা,வட்ட பட்டியல்
চেৰেছ,செரிஸ்
উল্লেখ,குறிப்பிடவும்
"1.শ্ৰেণী, 2.শ্ৰেণী","1.வகை, 2.வகை"
ক্লাছ ভেৰিয়েবল,வர்க்க மாறி
শ্ৰেণীবিভাজন,வகைப்பாடு
স্ক্যাভেঞ্জিং,துப்புரவு
ক্লিয়াৰ কৰা অঞ্চল,அழிக்கப்பட்ட பகுதி
"1. চিস্টেম পৰিষ্কাৰ কৰক, 2. চেনেল পৰিষ্কাৰ কৰক","1. அமைப்பு சுத்தம், 2. சேனல் அழிக்க"
টিপক,அச்சகம்
"১.গ্ৰাহক, ২. গ্ৰাহক","1. வாடிக்கையாளர், 2. வாடிக்கையாளர்"
"1.ক্লায়েন্ট চাৰ্ভাৰ, 2.ক্লায়েন্ট চাৰ্ভাৰ","1.கிளையண்ட் சர்வர், 2.கிளையண்ட் சர்வர்"
গ্ৰাহকৰ ষ্টাব,வாடிக்கையாளர் ஸ்டப்
শ্বিয়াৰিং আৰ্ট,வெட்டுதல் கலை
শ্বিয়াৰিং আৰ্ট লাইব্ৰেৰী,ஷேரிங் கலை நூலகம்
ক্লিপ বৰ্ড,கிளிப் போர்டு
ক্লিপাৰ,கிளிப்பர்
ক্লিপাৰ চিপ,கிளிப்பர் சிப்
ফৈদ,பிரிவு
"1.ৱাচ, ২. calad","1. கடிகாரம், 2. காலட்"
ঘড়ীৰ চক্ৰ,கடிகார சுழற்சி
ঘড়ীৰ কম্পাঙ্ক,கடிகார அதிர்வெண்
কালাদ হাৰ্ডৱেৰ,கலாட் வன்பொருள்
কালাদ স্পেণ্ড,கலாட் ஸ்பாண்ட்
ঘড়ীৰ গতি,கடிகார வேகம்
সময় সমন্বয়,நேர ஒத்திசைவு
ঘড়ীৰ টিক,கடிகார டிக்
ক্ল&#39;ন,குளோன்
বন্ধ কৰা,ஆஃப்
বন্ধ চাৰ্কিট টিভি (চিচিটিভি),மூடிய சர்க்யூட் டிவி (மறைகாணி)
বিৱৰণ,விளக்கம்
"১.ক্লাউড কম্পিউটিং, ২.ক্লাউড কম্পিউটিং","1.கிளவுட் கம்ப்யூட்டிங், 2.கிளவுட் கம்ப்யூட்டிங்"
মুঠি,கொத்து
"১.আবৃত কাৰ্ড, ২. আৱৰণযুক্ত শ্বীট","1. மூடிய அட்டை, 2. பூசிய தாள்"
আৱৰণযুক্ত কাগজ,பூசிய காகித
সমাক্ষীয়,கோஆக்சியல்
সমাক্ষীয় কেবল,கோஆக்சியல் கேபிள்
কোডাচিল,கோடாசில்
"১.কোড, ২.কোড","1.குறியீடு, 2.குறியீடு"
"1. ক&#39;ড জেনেৰেটৰ, 2. ক&#39;ড জেনেৰেটৰ","1. குறியீடு ஜெனரேட்டர், 2. குறியீடு உற்பத்தியாளர்"
ক&#39;ড পৃষ্ঠা,குறியீடு பக்கம்
"১.কোড শব্দ, ২.কোড শব্দ","1.குறியீடு, 2.குறியீடு"
"১.কোডাৰ, ২.কোডাৰ","1.குறியீடு, 2.குறியீடு"
"1. এনকোডিং পৰীক্ষা, 2. ক&#39;ডিং পৰীক্ষা","1. குறியீட்டு சோதனை, 2. குறியீட்டு சோதனை"
এনকোডিং ফৰ্ম,குறியாக்க வடிவம்
