Marathi,Malayalam
वर्तुळाकार लक्षणे,വൃത്താകൃതിയിലുള്ള അസിംപ്റ്റോട്ടുകൾ
गोलाकार कंड्युलिन,വൃത്താകൃതിയിലുള്ള ചാലകം
गोलाकार हालचाल,വൃത്താകൃതിയിലുള്ള ചലനം
परिघ,ചുറ്റളവ്
सेवानिवृत्त*,വിരമിച്ചു*
प्रदक्षिणा करणे,പ്രദക്ഷിണം ചെയ്യാൻ
भूतकाळ,കഴിഞ്ഞ
घेरलेले,പരിമിതപ്പെടുത്തിയിരിക്കുന്നു
प्रख्यात कॉर्पोरेट,പ്രമുഖ കോർപ്പറേറ്റ്
क्लासिक डायनॅमिक्स,ക്ലാസിക് ഡൈനാമിക്സ്
क्लासिक ऑप्टिमायझेशन,ക്ലാസിക് ഒപ്റ്റിമൈസേഷൻ
दीर्घकालीन आर्थिक समस्या,വിട്ടുമാറാത്ത സാമ്പത്തിക പ്രശ്നം
शास्त्रीय सांख्यिकीय यांत्रिकी,ക്ലാസിക്കൽ സ്റ്റാറ്റിസ്റ്റിക്കൽ മെക്കാനിക്സ്
त्रुटींचे वर्गीकरण,പിശകുകളുടെ വർഗ്ഗീകരണം
वर्ग मध्यांतर,ക്ലാസ് ഇടവേള
वर्ग मध्यांतर युनिट,ക്ലാസ് ഇടവേള യൂണിറ്റ്
वर्ग मर्यादा,ക്ലാസ് പരിധി
घड्याळाच्या दिशेने,ഘടികാരദിശയിൽ
बंद,അടച്ചു
"बंद, बंद","അടഞ്ഞ, അടഞ്ഞ"
बंद थर कव्हर,അടഞ്ഞ പാളി കവർ
बंद घन,അടച്ച ക്യൂബ്
"बंद वक्र, बंद वक्र","അടഞ്ഞ വക്രം, അടഞ്ഞ വക്രം"
बंद प्रांत,അടച്ച പ്രവിശ്യ
बंद आकार,അടഞ്ഞ രൂപം
बंद अंतराल,അടച്ച ഇടവേള
"बंद प्रदेश, बंद प्रदेश","അടഞ്ഞ പ്രദേശം, അടഞ്ഞ പ്രദേശം"
बंद संच,അടച്ച സെറ്റ്
"बंद पान, बंद पान","അടച്ച പേജ്, അടച്ച പേജ്"
नीलमन,ശത്രുത
pronator,സഫിക്സ്-ഓപ്പറേറ്റർ
बहिर्वक्र बिंदू,കോൺവെക്സ് പോയിന്റ്
बंदिस्त-स्वीकृत,ബന്ദി-അംഗീകരിച്ചു
बंदिस्त संच,ക്യാപ്റ്റീവ് സെറ്റ്
क्लस्टर पॉइंट,ക്ലസ്റ്റർ പോയിന്റ്
क्लस्टर सॅम्पलिंग,ക്ലസ്റ്റർ സാമ്പിൾ
क्लस्टर एकूण,ക്ലസ്റ്റർ അഗ്രഗേറ്റ്
समाक्षीय वर्तुळ,ഏകപക്ഷീയ വൃത്തം
समाक्षीय पॅराबोला,ഏകപക്ഷീയ പരവലയം
समाक्षीय विमान,ഏകപക്ഷീയ തലം
समाक्षीय त्रिकोण,ഏകപക്ഷീയ ത്രികോണം
कोब-डग्लस फंक्शन,കോബ്-ഡഗ്ലസ് പ്രവർത്തനം
"एन्कोडिंग, कोडिंग, नोटेशन","എൻകോഡിംഗ്, കോഡിംഗ്, നൊട്ടേഷൻ"
साहित्य नोटेशन,മെറ്റീരിയൽ നൊട്ടേഷൻ
सह-प्रांत,സഹ-പ്രവിശ്യ
गुणांक मॅट्रिक्स,കോഫിഫിഷ്യന്റ് മാട്രിക്സ്
सहसंबंध गुणांक,പരസ്പരബന്ധം ഗുണകം
निर्धार गुणांक,നിർണയ ഗുണകം
लवचिकता गुणांक,ഇലാസ്തികത ഗുണകം
प्रसार गुणांक,ഡിഫ്യൂഷൻ കോഫിഫിഷ്യന്റ്
घर्षण गुणांक,ഘർഷണ ഗുണകം
अनुदैर्ध्य विस्ताराचे गुणांक,രേഖാംശ വികാസത്തിന്റെ ഗുണകം
प्रतिगमन गुणांक,റിഗ്രഷൻ കോഫിഫിഷ്യന്റ്
पृष्ठभाग तणावाचे गुणांक,ഉപരിതല പിരിമുറുക്കത്തിന്റെ ഗുണകം
भिन्नता गुणांक,വ്യത്യാസത്തിന്റെ ഗുണകം
"सह-घटक, सह-घटक, सह-घटक","സഹഘടകം, സഹഘടകം, സഹഘടകം"
नाणेफेक,നാണയം ടോസ്
नमुना संकलन,സാമ്പിൾ ശേഖരണം
समरेख,കോളിനിയർ
संरेखन,വിന്യാസം
"स्तंभ, स्तंभ","കോളം, കോളം"
स्तंभलेखन,സ്തംഭനാവസ്ഥ
स्तंभ,സ്തംഭം
स्तंभीय मॅट्रिक्स,നിര മാട്രിക്സ്
स्तंभ मॅट्रिक्स,കോളം മാട്രിക്സ്
स्तंभ क्रम,നിര ക്രമം
स्तंभ श्रेणीबद्ध मॅट्रिक्स,സ്തംഭ ശ്രേണിയിലുള്ള മാട്രിക്സ്
स्तंभ वेक्टर,നിര വെക്റ്റർ
स्तंभानुसार,കോളം തിരിച്ച്
संयुक्त समीकरण,സംയുക്ത സമവാക്യം
"सामान्य कोन, सामान्य कोन","പൊതുകോണ്, പൊതുകോണ്"
सामान्य अक्ष,പൊതു അക്ഷം
"कॉमन बेस, कॉमन बेस","പൊതുവായ അടിസ്ഥാനം, പൊതു അടിത്തറ"
सार्वत्रिक,സാർവത്രികമായ
सामान्य फरक,പൊതുവായ വ്യത്യാസം
"कॉमन फॅक्टर, कॉमन फॅक्टर, कॉमन फॅक्टर","പൊതു ഘടകം, പൊതു ഘടകം, പൊതു ഘടകം"
"साधे लॉगरिथम, साधे लॉगरिदम","ലളിതമായ ലോഗരിതം, ലളിതമായ ലോഗരിതം"
"सामान्य एकाधिक, सामान्य","പൊതുവായ ഒന്നിലധികം, പൊതുവായ"
सामान्य प्रमाण,പൊതു അനുപാതം
छेदनबिंदू खंड,ഇന്റർസെക്ഷൻ ക്ലോസ്
सामान्य हात,സാധാരണ ഭുജം
"सामान्य स्पर्शिका, सामान्य स्पर्शिका","പൊതു സ്പർശം, പൊതു സ്പർശം"
सामान्य स्थिती,പൊതു സ്ഥാനം
बदली नियम,കമ്മ്യൂട്ടേറ്റീവ് റൂൾ
बदली मालमत्ता,കമ്മ്യൂട്ടേറ്റീവ് പ്രോപ്പർട്ടി
बदली नियम,കമ്മ്യൂട്ടേറ്റീവ് റൂൾ
बेरीजचा कम्युटेटिव्ह कायदा,തുകയുടെ കമ്മ്യൂട്ടേറ്റീവ് നിയമം
गुणाकाराचा कम्युटेटिव्ह नियम,ഗുണനത്തിന്റെ കമ്മ്യൂട്ടേറ്റീവ് നിയമം
बदली ऑपरेशन,കമ്മ്യൂട്ടേറ്റീവ് ഓപ്പറേഷൻ
बदली गट,കമ്മ്യൂട്ടേറ്റീവ് ഗ്രൂപ്പ്
मॅट्रिक्सचे कम्युटेटिव्ह,മെട്രിക്സുകളുടെ കമ്മ്യൂട്ടേറ്റീവ്
कॉम्पॅक्ट सेट,കോംപാക്റ്റ് സെറ്റ്
