Bengali,Punjabi
"1. ব্যাচ প্রসেসিং, 2. গ্রুপ প্রক্রিয়াকরণ","1. ਬੈਚ ਪ੍ਰੋਸੈਸਿੰਗ, 2. ਗਰੁੱਪ ਪ੍ਰੋਸੈਸਿੰਗ"
"1. ব্যাচ সিস্টেম, 2. ক্যাটাপল্ট সিস্টেম","1. ਬੈਚ ਸਿਸਟਮ, 2. catapult ਸਿਸਟਮ"
বউড,ਬੌਡ
বড হার,ਬੌਡ ਦਰ
মরীচি মরীচি,ਬੀਮ ਬੀਮ
"1. নির্দেশিকা, 2. ব্যাচ চিহ্ন","1. ਦਿਸ਼ਾ-ਨਿਰਦੇਸ਼, 2. ਬੈਚ ਮਾਰਕ"
দ্বিমুখী যোগাযোগ,ਦੋ-ਦਿਸ਼ਾ ਸੰਚਾਰ
সরাসরি লিঙ্ক,ਸਿੱਧਾ ਲਿੰਕ
বাইনারি কোড,ਬਾਈਨਰੀ ਕੋਡ
বাইনারি সংখ্যা,ਬਾਈਨਰੀ ਅੰਕ
বাইনারি ইনভেস্টমেন্ট আউটপুট সিস্টেম (BIOS),ਬਾਈਨਰੀ ਨਿਵੇਸ਼ ਆਉਟਪੁੱਟ ਸਿਸਟਮ (BIOS)
বাইনারি সংখ্যা,ਬਾਈਨਰੀ ਨੰਬਰ
বাইনারি অপারেটর,ਬਾਈਨਰੀ ਆਪਰੇਟਰ
বাইনারি সম্পর্ক,ਬਾਈਨਰੀ ਸਬੰਧ
বাইনারি অনুসন্ধান,ਬਾਈਨਰੀ ਖੋਜ
বাইনারি এক্সপ্লোরেশন ট্রি (বিএসটি),ਬਾਈਨਰੀ ਐਕਸਪਲੋਰੇਸ਼ਨ ਟ੍ਰੀ (BST)
"1. বাইনারি ট্রান্সফার ট্রি, 2. বাইনারি স্থানান্তর","1. ਬਾਈਨਰੀ ਟ੍ਰਾਂਸਫਰ ਟ੍ਰੀ, 2. ਬਾਈਨਰੀ ਟ੍ਰਾਂਸਫਰ"
বাইনারি গাছ,ਬਾਈਨਰੀ ਰੁੱਖ
"1. বাইপোলার মেমরি, 2. বাইপোলার মেমরি","1. ਬਾਈਪੋਲਰ ਮੈਮੋਰੀ, 2. ਬਾਈਪੋਲਰ ਮੈਮੋਰੀ"
"1. জন্ম ও মৃত্যু মডেল, 2. জন্ম মৃত্যু মডেল","1. ਜਨਮ ਅਤੇ ਮੌਤ ਦਾ ਮਾਡਲ, 2. ਜਨਮ ਮੌਤ ਮਾਡਲ"
জন্ম মৃত্যু প্রক্রিয়া,ਜਨਮ ਮੌਤ ਦੀ ਪ੍ਰਕਿਰਿਆ
"1. ডুয়েক, 2। বিট","1. ਡੁਏਕ, 2. ਬਿੱਟ"
বিট দোষ,ਬਿੱਟ ਨੁਕਸ
বিট মানচিত্র,ਬਿੱਟ ਨਕਸ਼ਾ
"1. বিট, 2। মানচিত্র, 3. পিক্সেল (BMP)","1. ਬਿੱਟ, 2. ਨਕਸ਼ਾ, 3. ਪਿਕਸਲ (BMP)"
"1. বিট ম্যাট্রিক্স, 2. বিট টেবিল","1. ਬਿੱਟ ਮੈਟ੍ਰਿਕਸ, 2. ਬਿੱਟ ਟੇਬਲ"
বিট প্যাটার্ন,ਬਿੱਟ ਪੈਟਰਨ
বিট অবস্থান,ਬਿੱਟ ਸਥਿਤੀ
"1. বিট রেট, 2. বিট হার","1. ਬਿੱਟ ਰੇਟ, 2. ਬਿੱਟ ਰੇਟ"
চোখ বেঁধে পরীক্ষা,ਅੰਨ੍ਹੇਵਾਹ ਟੈਸਟ
শিমার,ਚਮਕਣਾ
ব্লক,ਬਲਾਕ
"1. ব্লক ক্যাশে, 2. ব্লক ক্যাশে / খণ্ড মেমরি","1. ਬਲਾਕ ਕੈਸ਼, 2. ਬਲਾਕ ਕੈਸ਼/ਚੰਕ ਮੈਮੋਰੀ"
ব্লক প্রোব,ਬਲਾਕ ਪੜਤਾਲ
ভলিউম কপি,ਵਾਲੀਅਮ ਕਾਪੀ
ব্লক ডায়াগ্রাম,ਬਲਾਕ ਚਿੱਤਰ
"1. ব্লক করা নেটওয়ার্ক, 2. ব্লক করা নেটওয়ার্ক","1. ਬਲੌਕ ਕੀਤਾ ਨੈੱਟਵਰਕ, 2. ਬਲੌਕ ਕੀਤਾ ਨੈੱਟਵਰਕ"
বোর্ড,ਫੱਟੀ
পৃষ্ঠা মেমরি,ਪੰਨਾ ਮੈਮੋਰੀ
বুলিয়ান বীজগণিত,ਬੂਲੀਅਨ ਅਲਜਬਰਾ
বুলিয়ান সম্পর্ক,ਬੂਲੀਅਨ ਸਬੰਧ
বুট পার্টিশন,ਬੂਟ ਭਾਗ
বুট strapping,ਬੂਟ ਸਟ੍ਰੈਪਿੰਗ
1. বুটস্ট্র্যাপ লোডার,1. ਬੂਟਸਟਰੈਪ ਲੋਡਰ
"1.ব্রিজ, 2.ব্রিজ","1.ਬ੍ਰਿਜ, 2.ਬ੍ਰਿਜ"
ব্রডব্যান্ড নেটওয়ার্ক,ਬਰਾਡਬੈਂਡ ਨੈੱਟਵਰਕ
সম্প্রচার,ਪ੍ਰਸਾਰਣ
রেডিও সম্প্রচার,ਪ੍ਰਸਾਰਣ ਰੇਡੀਓ
(নেট) ভিন্নতা,(ਨੈੱਟ) ਪਰਿਵਰਤਨ
(net) vicar,(ਜਾਲ) ਵਿਕਾਰ
বি-ট্রু,ਬੀ-ਟ੍ਰੂ
"1.বুদবুদ মেমরি, 2.বাবল মেমরি","1.ਬਬਲ ਮੈਮੋਰੀ, 2.ਬਬਲ ਮੈਮੋਰੀ"
বুদবুদ সাজানোর,ਬੁਲਬੁਲਾ ਲੜੀਬੱਧ
"1.বালতি, 2.বালতি","1. ਬਾਲਟੀ, 2. ਬਾਲਟੀ"
"1. ভ্রাতৃত্ব ব্যবস্থা, 2. বড় সিস্টেম","1.ਭਾਈਚਾਰਾ ਸਿਸਟਮ, 2.ਵੱਡਾ ਸਿਸਟਮ"
বাজেট কার্যকর নিয়ন্ত্রণ,ਬਜਟ ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਨਿਯੰਤਰਣ
বাফার,ਬਫਰ
ঘাটতি,ਕਮੀ
যথেষ্ট,ਕਾਫ਼ੀ
"1. অষ্ট ব্যাঙ্ক, 2. বিট (আট বিট)","1. ਅਸ਼ਟ ਵਿਅੰਕ, 2. ਬਿੱਟ (ਅੱਠ ਬਿੱਟ)"
বাইট কোড,ਬਾਈਟ ਕੋਡ
সি (কম্পিউটার ভাষা),ਸੀ (ਕੰਪਿਊਟਰ ਭਾਸ਼ਾ)
"1.C প্লাস প্লাস, 2.C++ (কম্পিউটার ভাষা)","1.C ਪਲੱਸ ਪਲੱਸ, 2.C++ (ਕੰਪਿਊਟਰ ਭਾਸ਼ਾ)"
"1.নগদ, 2. দ্রুত, 3. দ্রুত","1. ਨਕਦੀ, 2. ਤੇਜ਼"
"1.ক্যাশ বাফার, 2.মেমরি বাফার","1.ਕੈਸ਼ ਬਫਰ, 2.ਮੈਮੋਰੀ ਬਫਰ"
"1.ক্যাশ মেমরি, 2.ক্যাশ মেমরি, 3.ফাস্ট মেমরি","1.ਕੈਸ਼ ਮੈਮੋਰੀ, 2.ਕੈਸ਼ ਮੈਮੋਰੀ, 3.ਫਾਸਟ ਮੈਮੋਰੀ"
গণনা,ਗਣਨਾ
"1.ক্যালকুলেটর, 2.ক্যালকুলেটর","1. ਕੈਲਕੁਲੇਟਰ, 2. ਕੈਲਕੁਲੇਟਰ"
"1.ক্যালকুলেটর চিপ,2. ক্যালকুলেটর চিপ","1. ਕੈਲਕੁਲੇਟਰ ਚਿੱਪ, 2. ਕੈਲਕੁਲੇਟਰ ਚਿੱਪ"
আহ্বান করুন,ਬੁਲਾਓ
নাম কল,ਨਾਮ ਕਾਲ
রেফারেন্স কল,ਹਵਾਲਾ ਕਾਲ
সম্মান কল,ਸਨਮਾਨ ਕਾਲ
পরিবর্তনশীল কল,ਵੇਰੀਏਬਲ ਕਾਲ
আমন্ত্রণ গেট,ਸੱਦਾ ਗੇਟ
"1. বাতিল, 2. বাতিল","1. ਰੱਦ ਕਰੋ, 2. ਰੱਦ ਕਰੋ"
প্রত্যাহার বোতাম,ਰੱਦ ਕਰਨ ਦਾ ਬਟਨ
"1. নির্ধারিত, 2. ক্যানোনিকাল","1. ਨਿਰਧਾਰਤ, 2. ਕੈਨੋਨੀਕਲ"
ক্যানোনিকাল ফর্ম,ਕੈਨੋਨੀਕਲ ਰੂਪ
ক্ষমতা,ਯੋਗਤਾ
ক্ষমতা তালিকা,ਸਮਰੱਥਾ ਸੂਚੀ
"1. সক্ষমতা, 2. ধারণ","1. ਸਮਰੱਥਾ, 2. ਹੋਲਡ"
ক্যাপ লক কী,ਕੈਪਸ ਲਾਕ ਕੁੰਜੀ
"1.কার্ড, 2. শীট","1.ਕਾਰਡ, 2. ਸ਼ੀਟ"
কার্ড পাঠক,ਕਾਰਡ ਰੀਡਰ
বিশিষ্টতা,ਪ੍ਰਮੁੱਖਤਾ
বাহক,ਕੈਰੀਅਰ
ক্যারিয়ার ব্যান্ড,ਕੈਰੀਅਰ ਬੈਂਡ
ক্যারিয়ার লোড,ਕੈਰੀਅਰ ਲੋਡ
ক্যারিয়ার সংকেত,ਕੈਰੀਅਰ ਸਿਗਨਲ
ক্যারিয়ার তরঙ্গ,ਕੈਰੀਅਰ ਲਹਿਰ
অর্জন,ਪ੍ਰਾਪਤ ਕੀਤਾ
স্কোর অর্জিত,ਸਕੋਰ ਪ੍ਰਾਪਤ ਕੀਤਾ
পতাকা অর্জন,ਝੰਡਾ ਪ੍ਰਾਪਤ ਕੀਤਾ
"1.কারটিজ ডিস্ক, 2.কারটিজ ডিস্ক","1.ਕਾਰਟ੍ਰੀਜ ਡਿਸਕ, 2.ਕਾਰਟ੍ਰੀਜ ਡਿਸਕ"
"1. ক্যাসকেড, 2. ক্যাসকেড","1. ਕੈਸਕੇਡ, 2. ਕੈਸਕੇਡ"
মামলা,ਕੇਸ
ক্যাথোড-রে-টিউব (সিআরটি),ਕੈਥੋਡ-ਰੇ-ਟਿਊਬ (ਸੀਆਰਟੀ)
ক্যাথোড রে টিউব (CRT) ক্যাথোড রে টিউব,ਕੈਥੋਡ ਰੇ ਟਿਊਬ (CRT) ਕੈਥੋਡ ਰੇ ਟਿਊਬ
সিডি রম ডিস্ক ড্রাইভ,ਸੀਡੀ ਰੋਮ ਡਿਸਕ ਡਰਾਈਵ
সেল,ਸੈੱਲ
সেল অ্যানিমেশন,ਸੈੱਲ ਐਨੀਮੇਸ਼ਨ
মোবাইল ফোন,ਸੈਲੂਲਰ ਫ਼ੋਨ
"1. কেন্দ্রীয় স্মৃতি, 2. কেন্দ্রীয় স্মৃতি","1. ਕੇਂਦਰੀ ਮੈਮੋਰੀ, 2. ਕੇਂਦਰੀ ਮੈਮੋਰੀ"
কেন্দ্রীয় প্রক্রিয়াকরণ ইউনিট (CPU),ਕੇਂਦਰੀ ਪ੍ਰੋਸੈਸਿੰਗ ਯੂਨਿਟ (CPU)
কেন্দ্রীভূত ব্যবস্থা,ਕੇਂਦਰੀ ਸਿਸਟਮ
প্রমাণীকৃত টেপ,ਪ੍ਰਮਾਣਿਤ ਟੇਪ
চেইন,ਚੇਨ
"1.সিরিজ ডেটা, 2.সিরিজ কন্টেন্ট","1. ਸੀਰੀਜ਼ ਡਾਟਾ, 2. ਸੀਰੀਜ਼ ਸਮੱਗਰੀ"
চেইন লিঙ্ক,ਚੇਨ ਲਿੰਕ
চেইনিং,ਚੇਨਿੰਗ
"1.চ্যানেল, 2.চ্যানেল","1.ਚੈਨਲ, 2.ਚੈਨਲ"
"1.চ্যানেল ব্যস্ত টোন, 2.চ্যানেল ব্যস্ত টোন","1.ਚੈਨਲ ਬਿਜ਼ੀ ਟੋਨ, 2.ਚੈਨਲ ਬਿਜ਼ੀ ਟੋਨ"
"1.চ্যানেল ক্ষমতা, 2.চ্যানেল ক্ষমতা","1.ਚੈਨਲ ਸਮਰੱਥਾ, 2.ਚੈਨਲ ਸਮਰੱਥਾ"
"1.চ্যানেল কন্ট্রোলার, 2.চ্যানেল কন্ট্রোলার","1.ਚੈਨਲ ਕੰਟਰੋਲਰ, 2.ਚੈਨਲ ਕੰਟਰੋਲਰ"
"1. চ্যানেল ত্রুটি, 2. চ্যানেল ত্রুটি৷","1.ਚੈਨਲ ਗਲਤੀ, 2.ਚੈਨਲ ਗਲਤੀ"
"1.চ্যানেল প্রোগ্রাম, 2.চ্যানেল প্রোগ্রাম","1.ਚੈਨਲ ਪ੍ਰੋਗਰਾਮ, 2.ਚੈਨਲ ਪ੍ਰੋਗਰਾਮ"
"1.চ্যানেল নির্ভরযোগ্যতা, 2.চ্যানেল নির্ভরযোগ্যতা","1.ਚੈਨਲ ਭਰੋਸੇਯੋਗਤਾ, 2.ਚੈਨਲ ਭਰੋਸੇਯੋਗਤਾ"
"1.চ্যানেল সেট, 2.চ্যানেল সেট","1.ਚੈਨਲ ਸੈੱਟ, 2.ਚੈਨਲ ਸੈੱਟ"
প্রতীক,ਪ੍ਰਤੀਕ
"1. অক্ষর কোড, 2. অক্ষর কোড","1. ਅੱਖਰ ਕੋਡ, 2. ਅੱਖਰ ਕੋਡ"
অক্ষর কী,ਅੱਖਰ ਕੁੰਜੀ
চরিত্র পাঠক,ਅੱਖਰ ਪਾਠਕ
"1. প্রতীকের আকার, 2. প্রতীকের আকার","1. ਚਿੰਨ੍ਹ ਦਾ ਆਕਾਰ, 2. ਚਿੰਨ੍ਹ ਦਾ ਆਕਾਰ"
সচিত্র,ਚਿੱਤਰਕਾਰੀ
"1.চ্যাসিস, 2.চ্যাসিস","1.ਚੈਸਿਸ, 2.ਚੈਸਿਸ"
বিট চেক,ਚੈੱਕ ਬਿੱਟ
চেক পয়েন্ট,ਚੈੱਕ ਪੁਆਇੰਟ
মোট চেক,ਕੁੱਲ ਚੈੱਕ ਕਰੋ
চেক শব্দ,ਚੈੱਕ ਸ਼ਬਦ
চিপ,ਚਿੱਪ
চিপ সেট,ਚਿੱਪ ਸੈੱਟ
"1. চয়ন করুন, 2. চয়ন করুন৷","1. ਚੁਣੋ, 2. ਚੁਣੋ"
বর্ণানুক্রমিকভাবে,ਵਰਣਮਾਲਾ ਅਨੁਸਾਰ
"1.সফর, 2. শূন্য, 3. নাবিক","1.ਸਫਰ, 2. ਜ਼ੀਰੋ, 3. ਸਮੁੰਦਰੀ ਜਹਾਜ਼"
সার্কিট,ਸਰਕਟ
চেনাশোনা তালিকা,ਚੱਕਰ ਸੂਚੀ
সেরেস,ਸੇਰੇਸ
উল্লেখ,ਜ਼ਿਕਰ
"1.শ্রেণী, 2.শ্রেণী","1.ਸ਼੍ਰੇਣੀ, 2.ਸ਼੍ਰੇਣੀ"
ক্লাস পরিবর্তনশীল,ਕਲਾਸ ਵੇਰੀਏਬਲ
শ্রেণীবিভাগ,ਵਰਗੀਕਰਨ
স্ক্যাভেঞ্জিং,ਸਫ਼ਾਈ
পরিষ্কার এলাকা,ਸਾਫ਼ ਕੀਤਾ ਖੇਤਰ
"1. সিস্টেম পরিষ্কার করুন, 2. চ্যানেল পরিষ্কার করুন","1. ਸਿਸਟਮ ਸਾਫ਼ ਕਰੋ, 2. ਚੈਨਲ ਸਾਫ਼ ਕਰੋ"
চাপুন,ਪ੍ਰੈਸ
"1. গ্রাহক, 2. ক্লায়েন্ট","1. ਗਾਹਕ, 2. ਗਾਹਕ"
"1.ক্লায়েন্ট সার্ভার, 2.ক্লায়েন্ট সার্ভার","1. ਕਲਾਇੰਟ ਸਰਵਰ, 2. ਕਲਾਇੰਟ ਸਰਵਰ"
গ্রাহক স্টাব,ਗਾਹਕ ਸਟੱਬ
কর্তন,ਕਟਾਈ
শিয়ারিং আর্ট লাইব্রেরি,ਸ਼ੀਅਰਿੰਗ ਆਰਟ ਲਾਇਬ੍ਰੇਰੀ
ক্লিপ বোর্ড,ਕਲਿੱਪ ਬੋਰਡ
ক্লিপার,ਕਲਿੱਪਰ
ক্লিপার চিপ,ਕਲਿਪਰ ਚਿੱਪ
উপদল,ਧੜੇ
"1.ঘড়ি, 2. ক্যালাড","1. ਵਾਚ, 2. ਕੈਲਾਡ"
ঘড়ি চক্র,ਘੜੀ ਚੱਕਰ
ঘড়ি ফ্রিকোয়েন্সি,ਘੜੀ ਦੀ ਬਾਰੰਬਾਰਤਾ
কালাদ হার্ডওয়্যার,ਕਲਾਡ ਹਾਰਡਵੇਅਰ
কালাদ স্প্যান্ড,ਕਲਾਡ ਸਪੈਂਡ
ঘরির গতি,ਘੜੀ ਦੀ ਗਤੀ
সময় সিঙ্ক্রোনাইজেশন,ਸਮਾਂ ਸਮਕਾਲੀਕਰਨ
ঘড়ির টিক টিক,ਘੜੀ ਦੀ ਟਿੱਕ
ক্লোন,ਕਲੋਨ
বন্ধ,ਬੰਦ
ক্লোজড সার্কিট টিভি (সিসিটিভি),ਬੰਦ ਸਰਕਟ ਟੀ.ਵੀ (ਸੀ.ਸੀ.ਟੀ.ਵੀ.)
বর্ণনা,ਵਰਣਨ
"1.ক্লাউড কম্পিউটিং, 2.ক্লাউড কম্পিউটিং","1. ਕਲਾਉਡ ਕੰਪਿਊਟਿੰਗ, 2. ਕਲਾਉਡ ਕੰਪਿਊਟਿੰਗ"
গুচ্ছ,ਝੁੰਡ
"1.কভারড কার্ড, 2. প্রলিপ্ত শীট","1. ਕਵਰਡ ਕਾਰਡ, 2. ਕੋਟੇਡ ਸ਼ੀਟ"
লেপা কাগজ,ਕੋਟੇਡ ਕਾਗਜ਼
সমাক্ষীয়,coaxial
সমাক্ষ তারের,coaxial ਕੇਬਲ
কোডাসিল,ਕੋਡਾਸਿਲ
"1.কোড, 2.কোড","1. ਕੋਡ, 2. ਕੋਡ"
"1. কোড জেনারেটর, 2. উৎপাদকের কোড","1. ਕੋਡ ਜਨਰੇਟਰ, 2. ਕੋਡ ਜਨਰੇਟਰ"
কোড পৃষ্ঠা,ਕੋਡ ਪੰਨਾ
"1.কোড শব্দ, 2.কোড শব্দ","1. ਕੋਡ ਸ਼ਬਦ, 2. ਕੋਡ ਸ਼ਬਦ"
"1.কোডার, 2.কোডার","1.ਕੋਡਰ, 2.ਕੋਡਰ"
"1. এনকোডিং পরীক্ষা, 2. কোডিং পরীক্ষা","1. ਏਨਕੋਡਿੰਗ ਟੈਸਟ, 2. ਕੋਡਿੰਗ ਟੈਸਟ"
এনকোডিং ফর্ম,ਏਨਕੋਡਿੰਗ ਫਾਰਮ
"1. এনকোডিং শীট, 2. কোডিং শীট","1. ਏਨਕੋਡਿੰਗ ਸ਼ੀਟ, 2. ਕੋਡਿੰਗ ਸ਼ੀਟ"
গুণাঙ্ক,ਗੁਣਾਂਕ
সংহতি,ਤਾਲਮੇਲ
"1.কোল্ড বুট, 2.কোল্ড স্টার্ট","1.ਕੋਲਡ ਬੂਟ, 2.ਕੋਲਡ ਸਟਾਰਟ"
ঠান্ডা শুরু,ਠੰਡੀ ਸ਼ੁਰੂਆਤ
সাহায্য,ਮਦਦ ਕਰੋ
পতন,ਢਹਿ
"1.সংগঠন, 2.সংযুক্তি","1.ਇਨਕਾਰਪੋਰੇਸ਼ਨ, 2.ਕੰਕਟੇਨੇਟ"
"1. ইন্ডেক্সড টেপ, 2. কলেট টেপ","1. ਇੰਡੈਕਸਡ ਟੇਪ, 2. callet ਟੇਪ"
সংঘর্ষ,ਟੱਕਰ
কোলন,ਕੋਲਨ
"1.অক্ষর, 2.রঙ","1.ਅੱਖਰ, 2.ਰੰਗ"
রঙ স্যাচুরেশন,ਰੰਗ ਸੰਤ੍ਰਿਪਤਾ
রঙের টেবিল,ਰੰਗ ਸਾਰਣੀ
স্তম্ভ,ਥੰਮ੍ਹ
সংমিশ্রণ,ਸੁਮੇਲ
যৌগিক বাক্স,ਮਿਸ਼ਰਿਤ ਬਾਕਸ
"1.command, 2.command","1.command, 2.command"
আদেশ বোতাম,ਕਮਾਂਡ ਬਟਨ
কমান্ড তালিকা,ਹੁਕਮ ਸੂਚੀ
মন্তব্য করুন,ਟਿੱਪਣੀ
"1. অঙ্গীকার, 2. অঙ্গীকার","1. ਵਚਨਬੱਧਤਾ, 2. ਵਚਨਬੱਧਤਾ"
জিনিস,ਗੱਲ
কমন বিজনেস ওরিয়েন্টেড ল্যাঙ্গুয়েজ (COBOL),ਕਾਮਨ ਬਿਜ਼ਨਸ ਓਰੀਐਂਟਿਡ ਲੈਂਗੂਏਜ (COBOL)
সাধারণ ত্রুটি,ਆਮ ਗਲਤੀ
সাধারণ ভাষা,ਆਮ ਭਾਸ਼ਾ
"1.সাধারণ নাম, 2. স্বাভাবিক রুটিন","1. ਆਮ ਨਾਮ, 2. ਆਮ ਰੁਟੀਨ"
যোগাযোগ,ਸੰਚਾਰ
যোগাযোগ লাইন,ਸੰਚਾਰ ਲਾਈਨ
যোগাযোগ মোড,ਸੰਚਾਰ ਮੋਡ
"1. যোগাযোগ নেটওয়ার্ক, 2. যোগাযোগ নেটওয়ার্ক","1. ਸੰਚਾਰ ਨੈੱਟਵਰਕ, 2. ਸੰਚਾਰ ਨੈੱਟਵਰਕ"
যোগাযোগ পরামিতি,ਸੰਚਾਰ ਪੈਰਾਮੀਟਰ
যোগাযোগ ব্যবস্থা,ਸੰਚਾਰ ਸਿਸਟਮ
কম্প্যাকশন,ਸੰਕੁਚਿਤ
কম্প্রেসার,ਕੰਪ੍ਰੈਸਰ
কম্প্রেশন ট্রান্সমিশন,ਸੰਕੁਚਨ ਸੰਚਾਰ
কোম্পানি নেটওয়ার্ক,ਕੰਪਨੀ ਨੈੱਟਵਰਕ
তুলনা পরীক্ষা,ਤੁਲਨਾ ਟੈਸਟ
"1. সামঞ্জস্য, 2. সামঞ্জস্য","1. ਇਕਸਾਰਤਾ, 2. ਅਨੁਕੂਲਤਾ"
উপযুক্ত,ਅਨੁਕੂਲ
সংকলন,ਸੰਕਲਨ
সংকলন এবং নির্বাহ,ਸੰਕਲਨ ਅਤੇ ਐਗਜ਼ੀਕਿਊਸ਼ਨ
"1.কম্পাইলার, 2.প্রোগ্রাম ট্রান্সফার","1.ਕੰਪਾਈਲਰ, 2.ਪ੍ਰੋਗਰਾਮ ਟ੍ਰਾਂਸਫਰਰ"
কম্পাইলার ভাষা,ਕੰਪਾਈਲਰ ਭਾਸ਼ਾ
সাপ্লিমেন্ট,ਪੂਰਕ
দশের পরিপূরক,ਦਸ ਦਾ ਪੂਰਕ
সাপ্লিমেন্ট,ਪੂਰਕ
"1. সম্পূর্ণরূপে অর্জিত, 2. সম্পূর্ণরূপে অর্জিত","1. ਪੂਰੀ ਤਰ੍ਹਾਂ ਗ੍ਰਹਿਣ ਕੀਤਾ, 2. ਪੂਰੀ ਤਰ੍ਹਾਂ ਹਾਸਲ ਕੀਤਾ"
যৌগিক,ਮਿਸ਼ਰਿਤ
জটিল সংখ্যা,ਕੰਪਲੈਕਸ ਨੰਬਰ
গঠনকারী,ਸੰਵਿਧਾਨਕ
com,com
যৌথ,ਸੰਯੁਕਤ
সংমিশ্রণ,ਸੁਮੇਲ
"1. গণনাযোগ্য, 2. গণনাযোগ্য","1.ਕੰਪਿਊਟੇਬਲ, 2.ਕੰਪਿਊਟੇਬਲ"
