Bengali,Tamil
ভাঙ্গন ভোল্টেজ,முறிவு மின்னழுத்தம்
সেতু উপাদান,பாலம் உறுப்பு
সেতু সংশোধনকারী,பாலம் திருத்தி
ব্রিজযুক্ত ‘টি’ অ্যাটেনুয়েটর,பிரிட்ஜ் ‘டி’ அட்டென்யூட்டர்
ব্রিজযুক্ত কাঠামো,பிரிட்ஜ் அமைப்பு
ব্রিজিং,பாலம்
ব্রিজিং এম্প্লিফায়ার,பாலம் பெருக்கி
ব্রিজিং ক্ষতি,பாலம் இழப்பு
উজ্জ্বলতা,பிரகாசம்
উজ্জ্বলতা নিয়ন্ত্রণ,பிரகாசம் கட்டுப்பாடு
ভঙ্গুর,உடையக்கூடிய
ভঙ্গুর পদার্থ,உடையக்கூடிய பொருள்
ব্রডব্যান্ড,பிராட்பேண்ட்
ব্রডব্যান্ড পরিবর্ধক,பிராட்பேண்ட் பெருக்கி
ব্রডব্যান্ড আইএসডিএন,பிராட்பேண்ட் ஐ.எஸ்.டி.என்
ব্রডব্যান্ড সিস্টেম,பிராட்பேண்ட் அமைப்பு
সম্প্রচার এবং যোগাযোগ প্রযুক্তি,ஒளிபரப்பு மற்றும் தொடர்பு தொழில்நுட்பம்
সম্প্রচার কভারেজ,ஒளிபரப்பு பாதுகாப்பு
সম্প্রচার গ্রহনকারী যন্ত্র,ஒளிபரப்பு ரிசீவர்
সম্প্রচার পরিষেবা পরিকল্পনা,ஒளிபரப்பு சேவை திட்டமிடல்
সম্প্রচার ট্রান্সমিটার,ஒளிபரப்பு டிரான்ஸ்மிட்டர்
সম্প্রচারক,ஒளிபரப்பாளர்
সম্প্রচার,ஒளிபரப்பு
সম্প্রচার কেন্দ্র,ஒளிபரப்பு நிலையம்
ভাঙ্গা,உடைந்த
ব্রাউজার,உலாவி
ব্রাউজিং,உலாவுதல்
বুদ্বুদ,குமிழி
বাফার,இடையக
বাফার পরিবর্ধক,இடையக பெருக்கி
বাফার টিউব,இடையக குழாய்
বাগ,பிழை
অন্তর্নির্মিত অ্যান্টেনা,உள்ளமைக்கப்பட்ட ஆண்டெனா
বার্নার,பர்னர்
জ্বলন্ত,எரியும்
বিস্ফোরণ ত্রুটি,வெடிப்பு பிழை
ফেটে সন্নিবেশ ডাল,வெடிப்பு செருகும் துடிப்பு
বিস্ফোরণ পর্ব,வெடிப்பு கட்டம்
বাস,பேருந்து
ব্যবসায়িক বুদ্ধি,வணிக நுண்ணறிவு
বুজার,பஸர்
পাস দ্বারা,வழங்கியவர்
পাস করে,கடந்து செல்வதன் மூலம்
বাইপাস কনডেন্সার,பைபாஸ் மின்தேக்கி
গ,C
সি+প্রোগ্রামিং ভাষা,சி+நிரலாக்க மொழி
মন্ত্রিসভা,மந்திரி சபை
কেবল,கேபிள்
তারের যৌগ,கேபிள் கலவை
তারের সমতা,கேபிள் சமன்பாடு
তারের ক্ষতি,கேபிள் இழப்பு
ক্যাশে,கேச்
ক্যাচিং,கேச்சிங்
ক্যাডমিয়াম সেল,காட்மியம் செல்
গননা যন্ত্র,கணக்கிடும் இயந்திரம்
গণনা,கணக்கீடு
ক্যালকুলেটর,கால்குலேட்டர்
ক্যালিব্রেট,அளவீடு செய்யுங்கள்
ক্যালিপার্স,காலிபர்ஸ்
ক্যালোরিমিটার,கலோரிமீட்டர்
ক্যামকর্ডার,கேம்கார்டர்
ক্যামেরা,புகைப்பட கருவி
ক্যামেরা প্রান্তিককরণ,கேமரா சீரமைப்பு
ক্যামেরা অ্যাপারচার,கேமரா துளை
ক্যামেরা কভারেজ,கேமரா கவரேஜ்
ক্যামেরা লাইন আপ,கேமரா வரிசை
ক্যামেরা টিউব,கேமரா குழாய்
ক্যানোপি,விதானம்
ক্ষমতা,திறன்
ক্যাপাসিট্যান্স,கொள்ளளவு
ক্যাপাসিটিভ লোড,கொள்ளளவு சுமை
ক্যাপাসিটিভ প্রতিক্রিয়া,கொள்ளளவு எதிர்வினை
