Hindi,English
"चार्ट,संचित्र",Chart
"भाड़े पर लेना,चार्टर",Charter
"चैसिस नंबर, चैसिस संख्या",Chasis number
"छल,छल करना",Cheating
"पड़ताल,जांच , रोक ,मिलान करना",Check
जांच सूची,Check list
"जांच चौकी,जांच नाका",Check post
"रसायनज्ञ ,कैमिस्ट,दवा-विक्रता, औषध व्यवसायी",Chemist
चैक,Cheque
चैक पत्रक,Cheque let
"  प्रमुख , मुख्य",Chief
संतान शिक्षा भत्ता,Children education allowance
बाल शोषण,Child exploitation
बाल श्रम;बाल मज़दूर,Child labour
बाल कल्याण,Child welfare
"जीर्ण,पुराना;चिरकालिक",Chronic
कालक्रम,Chronological order(=chronological sequence)
"परिमंडल,सर्कल,हलक़ा",Circle
सर्किट हाउस,Circuit house
परिपत्र,Circular (=circular letter)
परिचालन,Circulation
परिस्थिति,Circumstance
पारिस्थितिक साक्ष्य,Circumstantial evidence
"उद्‌धरण, कथन ,प्रशस्ति",Citation
नागरिकता,Citizenship
नगर प्रतिकर भत्‍ता,City compensatory allowance
नागरिक सुविधाएं,Civic amenities
" सिविल ,नागरिक ,दीवानी , असैनिक",Civil
"सिविल संहिता, नागरिक संहिता",Civil code
नागरिक सुरक्षा,Civil defence
सिविल सूची,Civil list
"अदालती विवाह,सिविल विवाह",Civil marriage
सिविल प्रक्रिया संहिता,Civil procedure code
सिविल सेवा,Civil service
"सिविल वाद, दीवानी मुकदमा",Civil suit
नागरिक पूर्ति,Civil supplies
गृह युद्‌ध,Civil war
"दावा,दावा करना",Claim
दावेदार,Claimant
दावा फ़ार्म,Claim form
धन-वापसी का दावा,Claim for refund
स्पष्‍टीकरण,Clarification
"वर्ग,दर्जा,कक्षा,श्रेणी",Class
वर्गीकृत विज्ञापन,Classified advertisement
"वर्गीकृत प्रलेख, गुप्‍त दस्तावेज",Classified documents
"वर्गीकृत सूचना, गुप्‍त सूचना",Classified information
वर्गीकरण करना,Classify
" वर्गवार,श्रेणीवार",Classwise
खंड,Clause
" निर्बाधता , निकासी , अनापत्‍ति ,  समाशोधन",Clearance
स्पष्‍ट रिक्‍ति,Clear vacancy
" लिपिकीय , लेखन संबंधी",Clerical
लिपिक संवर्ग,Clerical cadre
"लेखन त्रुटि, लिखाई की भूल",Clerical error
लिपिक वर्ग,Clerical staff
लिपिकीय कार्य,Clerical work
"ग्राहक, सेवार्थी",Client
"क्लोक रूम,अमानती सामानघर",Cloak room
वर्ष की समाप्‍ति,Close of the year
अंत शेष,Closing balance
अंतिम तिथि,Closing date
"समापन,समाप्‍ति",Closure
"सूत्र,संकेत",Clue
सह,Co (as in 'co-chairman')
सह-अभियुक्‍त,Co-accused
अनुशिक्षण,Coaching
गठबंधन सरकार,Coalition government
" संहिता , कूट, कोड",Code
कूट संख्या,Code number
आचार संहिता,Code of conduct
कूट शब्द,Code word
कूट लेखन,Coding
"ज़ोर-जबरदस्ती,प्रपीड़न",Coercion
सह-अस्तित्व,Co-existence
संज्ञेय,Cognizable
संज्ञेय अपराध,Cognizable offence
" संज्ञान ,ध्यान",Cognizance
संयोग,Coincidence
सहयोग,Collaboration
संपार्श्‍विक प्रतिभूति,Collateral security
सहकर्मी;सहयोगी,Colleague
" सामूहिक , समूह",Collective
सामूहिक उत्‍तरदायित्व,Collective responsibility
"कलक्टरी,समाहर्तालय, समाहरणालय",Collectorate
दुरभिसंधि,Collusion
"बस्ती,कॉलोनी ,उपनिवेश",Colony
वर्णांधता,Colour blindness
"स्तंभ,ख़ाना",Column
"चप्पा-चप्पा खोज, सघन खोज अभियान",Combing operation
" कमान,समादेश",Command
"स्मृति ,स्मरणोत्सव",Commemoration
"प्रशंसनीय,सराहनीय",Commendable
अनुरूप,Commensurate
"व्याख्या , टीका ,आंखों देखा हाल",Commentary
टिप्पणी,Comments
वाणिज्य,Commerce
