Odiya,Assamese
ଜଳମଗ୍ନ ସମ୍ପର୍କ |,ডুব যোৱা সংস্পৰ্শ
ବ୍ଲାଷ୍ଟ ଏମ୍ପ୍ଲିଫାୟର୍ |,ব্লাষ্ট এম্প্লিফায়াৰ
ବିସ୍ଫୋରଣ କଭର |,ব্লাষ্ট কভাৰ
ବିସ୍ଫୋରଣ,ব্লাষ্ট ফায়াৰিং
ବିସ୍ଫୋରଣ ଦ୍ୱାର ଆମ୍ପ୍ଲିଫାୟର୍ |,বিস্ফোৰণ দুৱাৰ এম্প্লিফায়াৰ
ବିସ୍ଫୋରଣ ମୋଡ୍ |,বাৰ্ষ্ট মোড
ବିସ୍ଫୋରଣ ବିଚ୍ଛିନ୍ନକର୍ତ୍ତା |,বিস্ফোৰণ বিভাজক
ବିସ୍ଫୋରଣ ସଙ୍କେତ,বিস্ফোৰণ সংকেত
ବିସ୍ଫୋରଣ ତ୍ରୁଟି ସଂଶୋଧନକାରୀ କୋଡ୍ |,বাৰ্ষ্ট ভুল সংশোধক ক&#39;ড
ଯଥେଷ୍ଟ,বাছ
ବସ୍ ବାର୍,বাছ বাৰ
ବସ୍ ସଂଗଠନ,বাছ সংস্থা
ବସ୍ ମାନକ,বাছৰ মানদণ্ড
କେବଳ କ୍ଷଣସ୍ଥାୟୀ |,মাত্ৰ ক্ষণিক
ବଟର ମୂଲ୍ୟର ଫିଲ୍ଟର୍ |,ফিল্টাৰৰ মূল্যৰ মাখন
bnc ତାର,bnc তাঁৰ
BNC ଯୋଗକର୍ତ୍ତା |,বিএনচি জইণ্টাৰ
ବାଟରେ,বাই-ৱে
ବାଇପାସ୍ କ୍ୟାପେସିଟର୍ |,বাইপাছ কেপাচিটৰ
ବାଇଟ୍ |,বাইট
ଭି ବ୍ୟାଣ୍ଡ |,ভি বেণ্ড
ସି ବ୍ୟାଣ୍ଡ ଆଣ୍ଟେନା |,C বেণ্ড এন্টেনা
ତାର,তাঁৰ
ତାର ମାର୍ଗ,তাঁৰৰ ৰুটিং
ଟେଲିଗ୍ରାଫ୍ ଟେଲିଭିଜନ |,টেলিগ্ৰাফ টেলিভিছন
କ୍ୟାଶେ ମେମୋରୀ,কেশ্ব মেমৰি
ସିସିମ୍ ଫ୍ରିକ୍ୱେନ୍ସି ଷ୍ଟାଣ୍ଡାର୍ଡ |,ছিছিম ফ্ৰিকুৱেন্সি ষ্টেণ্ডাৰ্ড
କାଲକୁଲେଟର,কেলকুলেটৰ
କାଲିବ୍ରେସନ୍ |,মানাংকন
କଲ୍ ଠିକଣା,কল ঠিকনা
କଲ୍ପିଟ୍ ଓସିଲେଟର |,কলপিট দোলক
କ୍ୟାମ ସୀମା,কেম কৰ্ডাৰ
କ୍ୟାମେରା,কেমেৰা
କ୍ୟାମେରା ହୋସ୍,কেমেৰাৰ নলী
କ୍ୟାଣ୍ଡେଲା |,কেণ্ডেলা
ମହମବତୀ ଶକ୍ତି |,মমবাতিৰ শক্তি
କ୍ୟାଣ୍ଟିଲାଇଭର ଷ୍ଟ୍ରେନ୍ ଗେଜ୍ |,কেন্টিলিভাৰ ষ্ট্ৰেইন গেজ
ଧରିବା,ধৰি ৰখা
କ୍ଷମତା ରକ୍ତଚାପ ଟ୍ରାନ୍ସଡ୍ୟୁସର |,ৰক্তচাপ ট্ৰেন্সডুচাৰ
ବିତରକ,ধাৰণকাৰী বিতৰক
ଚୁକ୍ତିନାମା,চুক্তি ধাৰণ কৰা
କ୍ୟାପିଟାନ୍ସ ଗେଜ୍ |,ধাৰণক্ষমতা গেজ
ସଂଗ୍ରହକାରୀ,ধৰি ৰখা সংগ্ৰাহক
କ୍ଷମତା ପ୍ରତିକ୍ରିୟା,ধাৰণক্ষমতা বিক্ৰিয়াশীলতা
"କ୍ଷମତା ସମ୍ପନ୍ନ ଶକ୍ତି ରୂପାନ୍ତରକାରୀ, ଟ୍ରାନ୍ସଡ୍ୟୁସର |","কেপাচিটিভ এনাৰ্জি কনভাৰ্টাৰ, ট্ৰেন্সডুচাৰ"
କ୍ୟାପେସିଟର,কেপাচিটৰ
କ୍ୟାପେସିଟର୍ ବ୍ୟାଙ୍କ |,কেপাচিটৰ বেংক
କ୍ୟାପେସିଟର୍ ଫିଲ୍ଟର୍ |,কেপাচিটৰ ফিল্টাৰ
କ୍ୟାପେସିଟର୍ ଇନପୁଟ୍ ଫିଲ୍ଟର୍ |,কেপাচিটৰ ইনপুট ফিল্টাৰ
ୱିଚ୍ ମୋଟର |,উইঞ্চ মটৰ
ପଲି ସର୍ଭୋ ଶରୀର |,পুলি চাৰ্ভো বডি
ଚାର୍କି,চৰখী
ଧରିବା,বন্দী কৰা
ଧାରା ଧରିବା |,capture clause
ପ୍ରଭାବ ପ୍ରଭାବ,কেপচাৰ ইফেক্ট
ବାହକ ଶବ୍ଦ ଅନୁପାତ |,বাহক শব্দ অনুপাত
କାର୍ ରେଡିଓ |,গাড়ী ৰেডিঅ&#39;
କାର୍ବନ ପ୍ରତିରୋଧକ |,কাৰ্বন ৰেজিষ্টৰ
କାର୍ଡ ରିଡର୍ |,কাৰ্ড ৰিডাৰ
କାର୍ଡିଓଏଡ୍ ଚିତ୍ର,কাৰ্ডিঅ&#39;ইড ডায়েগ্ৰাম
ଗାଡି,গাড়ী
ରଥ ଫେରସ୍ତ,carriage return
ବାହକ,বাহক
ବାହକ ଯୋଗାଯୋଗ |,বাহক যোগাযোগ
ବାହକ ଏକାଗ୍ରତା |,বাহক ঘনত্ব
ବାହକ ଫ୍ରିକ୍ୱେନ୍ସି |,বাহক কম্পাঙ্ক
ବାହକ ପ୍ରଜନନ |,বাহক প্ৰজনন
ବାହକ ସ୍ତର,বাহক স্তৰ
ବାହକ ଜୀବନ,বাহক জীৱন
ବାହକ ଗତିଶୀଳତା |,বাহক গতিশীলতা
ବାହକ ଗୁଣନ,বাহক গুণন
ବାହକ ଶବ୍ଦ ସ୍ତର |,বাহক শব্দৰ মাত্ৰা
ବାହକ ପରିସର |,বাহক পৰিসৰ
ବାହକ ପୁନରୁଦ୍ଧାର ସର୍କିଟ |,বাহক পুনৰুদ্ধাৰ বৰ্তনী
ବାହକ ପୁନ ins ସନ୍ନିବେଶ |,বাহক পুনৰ সন্নিৱিষ্ট কৰা
କଣ୍ଡକ୍ଟିଭ୍ ବିଛାଇବା |,পৰিবাহী বিকিৰণ
ବାହକ ଦମନ,বাহক দমন
ବାହକ କେଜ୍ |,বাহক পিঞ্জৰা
ବାହକ ବେଗ,বাহক বেগ
ହାତ ବିଟ୍ |,হেণ্ড বিট
ପତାକା ଧରିଛି |,ধাৰণ কৰা পতাকা
"ଅଧିକାରର ରେଜିଷ୍ଟର, ଅଧିକାରର ରେଜିଷ୍ଟର |","দখলৰ পঞ্জীয়ন, দখলৰ পঞ্জী"
ପୋର୍ଟେବଲ୍ ଜେନେରେଟର,পৰ্টেবল জেনেৰেটৰ
କାର୍ସନ୍ ନିୟମ |,carson&#39;s আইন
କାର୍ଟ୍ରିଜ୍ ଫ୍ୟୁଜ୍ |,কাৰ্টিজ ফিউজ
କାର୍ଟ୍ରିଜ୍ ଟେପ୍ |,কাৰ্টিজ টেপ
କ୍ୟାରି ଫୋଷ୍ଟର ବ୍ରିଜ୍ |,কেৰী ফষ্টাৰ ব্ৰীজ
ଷ୍ଟେପ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |,ষ্টেপ এম্প্লিফায়াৰ
ଗ୍ରେଡେସନ୍,গ্ৰেডেচন
କ୍ୟାସକେଡ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |,কেছকেড এম্প্লিফায়াৰ
"କାସ୍କୋଡ୍ ଆମ୍ପ୍ଲିଫାୟର୍, ଷ୍ଟେପ୍ ଆମ୍ପ୍ଲିଫାୟର୍ |","কেস্কোড এম্প্লিফায়াৰ, ষ্টেপ এম্প্লিফায়াৰ"
କ୍ୟାସେଟ୍,কেছেট
ପ୍ରେରଣା,প্ৰৰোচনা
ବନ୍ଦୀ କୋଟର |,বন্দী কোটাৰ
କ୍ୟାଥୋଡ୍ |,কেথ&#39;ড
କ୍ୟାଥୋଡ୍ ଟ୍ରେଲିଂ |,কেথ&#39;ড ট্ৰেইলিং
କ୍ୟାଥୋଡ୍ ଟ୍ରେଲିଂ ଏମ୍ପ୍ଲିଫାୟର୍ |,কেথ&#39;ড ট্ৰেইলিং এম্প্লিফায়াৰ
କ୍ୟାଥୋଡ୍ ଆଲୋକ,কেথ&#39;ড লুমিনেন্স
କ୍ୟାଥୋଡ୍ ସାମଗ୍ରୀ |,কেথ&#39;ড পদাৰ্থ
କ୍ୟାଥୋଡ୍ ରେସ୍ ଓସିଲୋସ୍କୋପ୍ |,কেথ’ড ৰশ্মিৰ অচিলোস্কোপ
କ୍ୟାଥୋଡ୍ ରେଶ୍ ଟ୍ୟୁବ୍ |,কেথ&#39;ড ৰশ্মিৰ নলী
କ୍ୟାଥୋଡ୍ କଣିକା ଜମା |,কেথ&#39;ড কণা নিক্ষেপ
କ୍ୟାଥୋଡ୍ ଆଲୋକ,কেথ&#39;ড লুমিনেন্স
coir ଫିଲ୍ଟର୍ |,কুয়াৰ ফিল্টাৰ
କାଭର୍ ଫିଲ୍ଟର୍ |,kaver ফিল্টাৰ
କୋଟୋର |,কোটৰ
ଆଣ୍ଟ୍ରାଲ୍ ବିକିରଣ |,এণ্ট্ৰেল ৰেডিয়চন
କୋଟର ରିଜୋନେଟର |,কটাৰ অনুনাদক
ଫ୍ୟାଟ୍ ଚାର୍ଜ ଯୁଗ୍ମ ଉପକରଣ (ସିସିଡି),ফেট চাৰ্জ কাপল্ড ডিভাইচ (CCD)
ସିଡି ରୋମ୍,cd ৰম
ସିଡି ରୋମ୍ ଡ୍ରାଇଭ୍ |,cd ৰম ড্ৰাইভ
କକ୍ଷ (ବ୍ୟାଟେରୀ),কোষ (বেটাৰী)
କେନ୍ଦ୍ରୀୟ ଉତ୍ସ ଉପାଦାନ |,কেন্দ্ৰীয় সম্পদ উপাদান
କେନ୍ଦ୍ରୀୟ ଉତ୍ସ ଏକକ |,কেন্দ্ৰীয় সম্পদ একক
କେନ୍ଦ୍ରୀୟ ସଞ୍ଚାଳକ |,কেন্দ্ৰীয় প্ৰচেছৰ
ଅର୍ଥ,গড় স্কেল
ମଧ୍ୟମ ଫ୍ରିକ୍ୱେନ୍ସି |,মধ্যম কম্পাঙ্ক
ମଧ୍ୟମ ନିଷ୍କାସନ ଟ୍ରାନ୍ସଫର୍ମର |,মাজৰ এক্সজেষ্ট ট্ৰেন্সফৰ্মাৰ
"ସିରାମିକ୍, ମାଟି","চিৰামিক, মাটি"
ସେରାମିକ୍ ଫିଲର୍ |,চিৰামিক ভৰোৱা
ସେରାମିକ୍ ଫିଲ୍ଟର୍ |,চিৰামিক ফিল্টাৰ
ସିରାମିକ୍ ସାମଗ୍ରୀ |,চিৰামিক সামগ্ৰী
ସେରାମିକ୍ ରେଜୋନେଟର |,চিৰামিক অনুনাদক
ସିରାମିକ୍ ସାଉଣ୍ଡ୍ ରିସିଭର୍ |,চিৰামিক শব্দ গ্ৰাহক
ସେରେନକୋଭ୍ କାଲକୁଲେଟର |,cerenkov কেলকুলেটৰ
ସରମାତ୍ |,সৰমত
କଲକୋଜେନାଇଡ୍ |,চলকোজেনাইড
କାଲକୋପାଇରାଇଟ୍ |,কেলকোপাইৰাইট
"ଚ୍ୟାନେଲ୍, ଚ୍ୟାନେଲ୍ |","চেনেল, চেনেল"
ଚ୍ୟାନେଲ ବ୍ୟାଣ୍ଡ ବିସ୍ତାର |,চেনেল বেণ্ড সম্প্ৰসাৰণ
ଚ୍ୟାନେଲ୍ କୋଡର୍ |,চেনেল ক&#39;ডাৰ
ଚ୍ୟାନେଲ ଆବୃତ୍ତି,চেনেল কম্পাঙ্ক
ଚ୍ୟାନେଲ ବର୍ଣ୍ଣ,চেনেলৰ চৰিত্ৰ
ଚ୍ୟାନେଲ ପୃଥକତା |,চেনেল পৃথকীকৰণ
ଚ୍ୟାନେଲ ସିଦ୍ଧାନ୍ତ |,চেনেল তত্ত্ব
ବର୍ଣ୍ଣ ଜେନେରେଟର,আখৰ উৎপাদক
ବର୍ଣ୍ଣ ଚିହ୍ନ,চৰিত্ৰ চিনাক্তকৰণ
ଚରିତ୍ରଗତ ପ୍ରତିବନ୍ଧକ |,বৈশিষ্ট্যপূৰ্ণ ইম্পিডেন্স
ଚାର୍ଜ ବାହକ,চাৰ্জ কেৰিয়াৰ
ଚାର୍ଜ ନିୟନ୍ତ୍ରଣ ପାରାମିଟର |,চাৰ্জ নিয়ন্ত্ৰণ প্ৰাচল
ସଂଯୁକ୍ତ ଉପକରଣ ଚାର୍ଜ କରନ୍ତୁ |,চাৰ্জ সংযুক্ত ডিভাইচ
ରାଣ୍ଡମ ଆକସେସ୍ ମେମୋରୀ ଚାର୍ଜ କରନ୍ତୁ |,চাৰ্জ কাপল্ড ৰেণ্ডম এক্সেছ মেমৰি
ଚାର୍ଜ ଘନତା |,আধান ঘনত্ব
ଚାର୍ଜ ଇଞ୍ଜେକ୍ସନ୍ ଉପକରଣ |,চাৰ্জ ইনজেকচন ডিভাইচ
ଚାର୍ଜ କ୍ଷତି,চাৰ্জ লছ
ଚାର୍ଜ ପମ୍ପିଂ |,চাৰ্জ পাম্পিং
ଚାର୍ଜ ସେନ୍ସିଂ ଏମ୍ପ୍ଲିଫାୟର୍ |,চাৰ্জ চেন্সিং এম্প্লিফায়াৰ
ଚାର୍ଜ ଷ୍ଟୋରେଜ୍ |,চাৰ্জ সংৰক্ষণ
ଚାର୍ଜ ହୋଇଥିବା କଣିକା |,আধানযুক্ত কণা
ଉତ୍ସାହୀ,ভাবুকতা
ଫ୍ରେମ୍,ফ্ৰেম
robyshev ଫିଲ୍ଟର୍ |,ৰবিশ্বেভ ফিল্টাৰ
ସମୁଦାୟ ଯାଞ୍ଚ କରନ୍ତୁ |,মুঠ পৰীক্ষা কৰক
ବାରମ୍ବାର ଯାଞ୍ଚ କରନ୍ତୁ |,কম্পাঙ্ক পৰীক্ষা কৰক
ରାସାୟନିକ ବନ୍ଧ |,ৰাসায়নিক বন্ধন
ରାସାୟନିକ ବାଷ୍ପ ଜମା,ৰাসায়নিক বাষ্প নিক্ষেপ
ଶିଶୁ ଲକ୍ ସୁବିଧା |,শিশুৰ তলাৰ সুবিধা
ଶିଶୁ ନିୟମ,শিশুৰ আইন
ଚିପ୍,চিপ
ଚିପ୍ ଆକ୍ଟିଭେସନ୍ |,চিপ সক্ৰিয়কৰণ
ଚକ୍କର,choke
ମଧ୍ୟବର୍ତ୍ତୀ,intermittent
ମଧ୍ୟବର୍ତ୍ତୀ ଏମ୍ପ୍ଲିଫାୟର୍ |,মাজে মাজে এম্প্লিফায়াৰ
ମଧ୍ୟବର୍ତ୍ତୀ ଏମ୍ପ୍ଲିଫାୟର୍ |,মাজে মাজে এম্প্লিফায়াৰ
ମଧ୍ୟବର୍ତ୍ତୀ ମୋଡ୍ |,মাজে মাজে মোড
କ୍ରୋମା ଏମ୍ପ୍ଲିଫାୟର୍ |,ক্ৰ&#39;মা এম্প্লিফায়াৰ
ବର୍ଣ୍ଣକରଣ ଚିତ୍ର,বৈশিষ্ট্য নিৰ্ণয়ৰ ডায়েগ্ৰাম
pigmentation,ৰং কৰা
ବୃତ୍ତ ଚିତ୍ର,বৃত্তৰ ডায়েগ্ৰাম
ସର୍କିଟ,বৰ্তনী
ସର୍କିଟ ବିଶ୍ଳେଷଣ |,বৰ্তনী বিশ্লেষণ
ସର୍କିଟ ବ୍ରେକର୍ |,বৰ্তনী ভাঙক
ସର୍କିଟ ଚିତ୍ର,বৰ্তনীৰ ডায়েগ্ৰাম
ସର୍କିଟ୍ ନୋଟେସନ୍ |,বৰ্তনী সংকেত
ସର୍କିଟ୍ ସୁଇଚ୍,চাৰ্কিট চুইচিং
ବୃତ୍ତାକାର ତରଙ୍ଗ ପଥ |,বৃত্তাকাৰ তৰংগ পথ
ବୁଲୁଥିବା ସ୍ମୃତି,প্ৰচলিত স্মৃতিশক্তি
ବନ୍ଧନ ସର୍କିଟ |,বণ্ডিং বৰ্তনী
କରତାଳି ଓସିଲେଟର |,clap দোলক
ଶ୍ରେଣୀ ଏ ଏମ୍ପ୍ଲିଫାୟର୍ |,ক্লাছ A এম্প্লিফায়াৰ
କ୍ଲାସ୍ A] B] C] D ଅପରେସନ୍ସ |,ক শ্ৰেণী] খ] গ] ঘ কাৰ্য্যসমূহ
କ୍ଲାସ୍ ବି ଏମ୍ପ୍ଲିଫାୟର୍ |,ক্লাছ বি এম্প্লিফায়াৰ
କ୍ଲାସ୍ ସି ଏମ୍ପ୍ଲିଫାୟର୍ |,ক্লাছ C এম্প্লিফায়াৰ
କ୍ଲାସ୍ ଡି ଏମ୍ପ୍ଲିଫାୟର୍ |,ক্লাছ D এম্প্লিফায়াৰ
S ଶ୍ରେଣୀ ଶରୀର |,S শ্ৰেণীৰ শৰীৰ
"ବହିଷ୍କାର, ପରିଷ୍କାର","বহিষ্কাৰ, পৰিষ্কাৰ"
କାଟିବା,শ্বিয়াৰিং
କାଟିବା ସର୍କିଟ |,শ্বিয়াৰিং বৰ্তনী
କାଲାଡ |,calad
ଘଣ୍ଟା ଆବୃତ୍ତି,ঘড়ীৰ কম্পাঙ্ক
ଘଣ୍ଟା ପଲ୍ସ ଜେନେରେଟର |,ঘড়ী পালছ জেনেৰেটৰ
କାଦଲ ଆରଏସ୍ ଫ୍ଲିପ୍ ଫ୍ଲପ୍ |,কাদাল আৰ এছ ফ্লিপ ফ্লপ
ବନ୍ଦ ସର୍କିଟ ଟେଲିଭିଜନ |,বন্ধ বৰ্তনী টেলিভিছন
ବନ୍ଦ ଲୁପ୍ ଅପରେସନ୍ |,বন্ধ লুপ কাৰ্য্য
ବନ୍ଦ ଲୁପ୍ ଲାଭ |,বন্ধ লুপ লাভ
ସପ୍ଲିମେଣ୍ଟାରୀ ମେଟାଲିକ୍ ସେମିକଣ୍ଡକ୍ଟର |,পৰিপূৰক ধাতুৰ অৰ্ধপৰিবাহী
CMOS ଉପକରଣ |,CMOS ডিভাইচ
CMRR (ସାଧାରଣ ମୋଡ୍ ନିରପେକ୍ଷତା ଅନୁପାତ),চি এম আৰ আৰ (সাধাৰণ মোড নিষ্ক্ৰিয়কৰণ অনুপাত)
CO2laser,CO2laser
ସମବାୟ କେବୁଲ୍ |,সমাক্ষীয় কেবল
ସମବାୟ କୋଟର୍ |,সমাক্ষীয় কোটাৰ
ସମବାୟ ସଂଯୋଜକ |,সমাক্ষীয় সংযোগকাৰী
"ସମବାୟ ସଂଯୋଜକ, ସମବାୟ ସଂଯୋଜକ |","সমাক্ষীয় সংযোগকাৰী, সমাক্ষীয় সংযোগকাৰী"
ସମବାୟ ରେଖା |,সমাক্ষীয় ৰেখা
ସମବାୟ ରେଖା |,সমাক্ষীয় ৰেখা
ସମବାୟ ତରଙ୍ଗ ପଥ,সমাক্ষীয় তৰংগ পথ
କୋଡ୍ ପରିବର୍ତ୍ତନ,ক&#39;ড সলনি কৰা
କୋଡ୍ ଚେଞ୍ଜର,ক&#39;ড চেঞ্জাৰ
"କୋଡେକ୍, କୋଡର୍-ଡିକୋଡର୍ |","ক&#39;ডেক, ক&#39;ডাৰ-ডিকোডাৰ"
ଷ୍ଟେରିଓ କୋଡିଂ,ষ্টেৰিঅ&#39; ক&#39;ডিং
ଯୁଗ୍ମ ଗୁଣବତ୍ତା,কাপলিং সহগ
ପ୍ରତିବନ୍ଧକ ଶକ୍ତି,নিয়ন্ত্ৰণকাৰী বল
ସମନ୍ୱିତ ଆଲୋକ |,সুসংহত পোহৰ
ରାଶିଫଳ,ৰাশিফল
କୋଇଲ୍ ୱିଣ୍ଡିଙ୍ଗ୍ ମେସିନ୍ |,কইল ৱাইণ্ডিং মেচিন
ସମକକ୍ଷ ସର୍କିଟ |,কাকতলীয়া বৰ্তনী
ଗରମ କ୍ୟାଥୋଡ୍ ଟ୍ୟୁବ୍ |,গৰম কেথ&#39;ড টিউব
ଥଣ୍ଡା ୱେଲଡିଂ ପଏଣ୍ଟ |,ঠাণ্ডা ৱেল্ডিং পইণ্ট
"ସଂଗ୍ରହକାରୀ, ସଂଗ୍ରହକାରୀ |","সংগ্ৰাহক, সংগ্ৰাহক"
ସ୍ରୋତ ସଂଗ୍ରହ,সংগ্ৰহ কৰা ধাৰা
ସଂଗ୍ରହକାରୀ କ୍ଷୟ |,সংগ্ৰাহক ক্ষয়
ସଂଗ୍ରହକାରୀ ଦକ୍ଷତା |,সংগ্ৰাহকৰ দক্ষতা
