English,Odiya
Aroid,ଆରୋଏଡ୍
Aroma,ସୁଗନ୍ଧ
Arrester,ଆରେଷ୍ଟ୍ରର୍
Artemisia,ଆର୍ଟେମିସିଆ
Arterial systolic,ଧମନୀ ସିଷ୍ଟମିକ୍ |
Arteriosclerotic,ଧମନୀତା |
Arthropod,ଆର୍ଥ୍ରୋପୋଡ୍ |
Arthritis,ଆର୍ଥ୍ରାଇଟିସ୍
Arthropoda,ଆର୍ଥ୍ରୋପୋଡା |
Articular cartilage,ଆର୍ଟିକୁଲାର୍ କାର୍ଟିଲେଜ୍ |
Articulate,ସ୍ପଷ୍ଟ କରନ୍ତୁ
Articulated,ସ୍ପଷ୍ଟ
Artificial pacemaker,କୃତ୍ରିମ ପେସମେର |
Artificial selection,କୃତ୍ରିମ ଚୟନ
Artocarpus heterophyllus,ଆର୍ଟୋକାର୍ପସ୍ ହେଟେରୋଫିଲେଲସ୍ |
Asbestos fibre,ଆଜବେଷ୍ଟୋସ୍ ଫାଇବର |
Asbestosis,ଆଜବେଷ୍ଟଷ୍ଟାସ୍ |
Ascaris,ଆସାରସିସ୍ |
Ascending chromatography,ଚୋରମାଟୋଗ୍ରାଫି ଆରୋହଣ |
Ascidia,Ascidia
Ascidian,Ascidanian
Ascocarp,ଆସ୍କାର୍ପ
Ascomycetes,ଆସୋନୋମିସେସ୍ |
Ascorbic acid,ଆସ୍କୋରବିକ୍ ଏସିଡ୍ |
Ascospore,ଆସ୍କୋସ୍ପୋର |
Ascus,ଆସୋକସ
Aseptate,ଅଭିଶାପ
Asexual reproduction,ସମଲିଙ୍ଗୀ ପ୍ରଜନନ
Asexual spore,ଆଶାକର୍ମୀ ସ୍ପୋର |
Asparagine synthetase,ଅସର୍ୱାଗାଇନ୍ ସିନ୍ଥେଟେଜ୍ |
Asparagus,ଅସରପା
Aspartic acid,ଆସପାର୍ଟିକ୍ ଏସିଡ୍ |
Aspergillus niger,ଆସପର୍ମିଲୁସ୍ ନାଇଜର |
Aspergillus,ଆସପାର୍ଗିଲସ୍
Asphodelus tenuifolius,ଆସଫୋଡେଲସ୍ ଟେନୁଫୋଲୋସ୍ |
Aspirin,ଆସ୍ପିରିନ୍ |
Assay,ଆମ୍ପେ
Assemblage,ସମାବେଶ
Assimilation efficiency,ଆସିମିଗ୍ନାଟିସିଆନିକ ଦକ୍ଷତା |
Assimilatory root,ଅନୁକରଣ ମୂଳ
Assisted reproductive technique,ଅନୁମୋଦିତ ପ୍ରଜନନ କ techni ଶଳ |
Association area,ସଙ୍ଗଠନ କ୍ଷେତ୍ର |
Associative symbiosis,ଆସୋସିଟିଭ୍ ସେମ୍ବୋଜାଇସ୍ |
Assortment and recombination,Assortment ଏବଂ redommbination |
Assortment of factor,ଫ୍ୟାକ୍ଟର୍ ଅଫ୍ ଫ୍ୟାକ୍ଟର୍ |
Astacus,ଆଷ୍ଟାକସ୍
Asteraceae,ଆଷ୍ଟାରାସିଆ |
Asterales,ଆଶ୍ରୟ
Asteroid,ଆଷ୍ଟ୍ରୋଏଡ
Asthma,ଶ୍ୱାସରୋଗ
Astragalus gummifer,ASTRTRALYUS GumMifer |
Astral spindle pole,ଜ୍ୟୋତିଷ ସ୍ପିଣ୍ଡଲ୍ ପୋଲ |
Astronomer,ଜ୍ୟୋତିର୍ବିଜ୍ଞାନ |
Asymmetric karyotype,ଅସୀମେଟ୍ରିକ୍ କୁରୋଟାଇପ୍ |
Asymmetrical,ଅସମାନଗତ
Atheromatous,ଆଥେରୋମାଷ୍ଟସ୍ |
Atherosclerosis,ଆଥେରୋସୋକ୍ଲୋରସିସ୍ |
Atherosclerotic plaque,ଆଥେରୋସ୍ ଏକ୍ସପ୍ଲୋରିକ୍ ​​ପ୍ଲେକ୍ |
Atlas,Atlas
Atlas vertebra,ଆଟଲାସ୍ ଭର୍ଟବ୍ରା |
Atmosphere,ବାୟୁମଣ୍ଡଳ
Atmospheric,ବାୟୁମଣ୍ଡଳ
Atmospheric inputs,ବାୟୁମଣ୍ଡଳୀୟ ଇନପୁଟ୍ |
Atomic force microscope,ପରମାଣୁ ଶକ୍ତି ମାଇକ୍ରୋସ୍କୋପ୍ |
Atom,ପରମାଣୁ
ATP ase,Atp asee
Atrial contraction,ଆଟ୍ରିଆଲ୍ ସଂକୋଚନ |
Atrial fibrillation,ଆଟ୍ରିଆଲ୍ ଫାଇବ୍ରିଲ୍ |
Atrial natriuretic factor (ANF),ଆର୍ମିଆଲ୍ ନାବିକ କାରକ (ANF)
Atrial node,ଆର୍ମିଆଲ୍ ନୋଡ୍ |
Atrial systole,ଆଟ୍ରିଆଲ୍ ସିଷ୍ଟସଲ୍ |
Atrioventricular node,Atrivicericular node |
Atrioventricular valve,Atrivicerically ଭଲଭ୍ |
Atrium (peatria),Atrium (Petatri)
Atrium (peatria),Atrium (Petatri)
Atropa belladonna,Atropa ବେଲୋଡୋନ୍ନା |
Atrophy,ଆଟ୍ରୋଫି |
Atropine alkaloid,ଆଟ୍ରୋପାଇନ୍ ଆଲକାଲାଇଡ୍ |
Attachment plate,ସଂଲଗ୍ନ ପ୍ଲେଟଗୁଡିକ
Auditory cortex,ଅଡିଟ୍ କର୍ଟେକ୍ସ |
Aulosira,ଅଲୋସଲା |
Auricle (auricula),ଅରିକିଲ୍ (ଅରିକ୍ୟୁଲା)
Auricle (auricula),ଅରିକିଲ୍ (ଅରିକ୍ୟୁଲା)
Auricle (auricula),ଅରିକିଲ୍ (ଅରିକ୍ୟୁଲା)
Auricle (auricula),ଅରିକିଲ୍ (ଅରିକ୍ୟୁଲା)
Australopithecines,ଅଷ୍ଟ୍ରିଆଲୋଟୋଇଥିନ୍ |
Autecology,ଅଗଣନା
Automated DNA sequencer,ସ୍ୱୟଂଚାଳିତ DNA କ୍ରମିକ |
Autopolyploid,ଅଟୋପୋଲାପ୍ଲୋଡ୍ |
Autoanalyser,ଅଟୋନାଲାଇସର |
Autogamy,ଅଟୋଗାମି |
Autogamy,ଅଟୋଗାମି |
Autograft,ଅଟୋଗ୍ରାଫ୍ଟ
Autoimmune disease,ଅଟୋମେମୁନ୍ ରୋଗ |
Automobile exhaust,ଅଟୋମୋବାଇଲ୍ ନିଷ୍କାସନ |
Autonomic (involuntary) nervous system,ଅଟୋନୋମିକ୍ (ଅନିଚ୍ଛାକୃତ) ସ୍ନାୟୁ ପ୍ରଣାଳୀ |
Autophagic lysosome,ଅଟୋଫହାଗିକ୍ ଲାଇସୋସ୍ |
Autoploid,ଅଟୋପ୍ଲଏଡ୍
Autopodium,ଅଟୋପୋଡିୟମ୍
Autopolyploid,ଅଟୋପୋଲାପ୍ଲୋଡ୍ |
Autosomal chromorome,ଅଟୋସୋମାଲ କ୍ରୋମୋରୋମ |
Autosomal gene,ଅଟୋସୋମାଲ ଜିନ୍ |
Autosome,ଅଟୋସୋମ୍
Autotetraploid,ଅଟୋଟ୍ରାପର୍ଡର |
Autotomy,ଅଟୋଟୋମି |
Autotriploid variety,ଅଟୋଟ୍ରିପ୍ଲାଇଡ୍ ବିବିଧତା |
Autotroph,ଅଟୋୋଟ୍ରୋଫ୍
Autumn wood,ଶରତ କାଠ |
Auxanograph,ଆର୍କନୋଗ୍ରାଫ୍ |
Auxanometer,ଆପନୋମିଟର |
Auxetic growth,Auxetic ଅଭିବୃଦ୍ଧି |
Auxin,Auxin
Auxotroph,Auxotroph
A V bundle,ଏକ ଭି ବଣ୍ଡଲ୍ |
Aves,Aves
Avicennia,ଆଚେନ୍ନିଆ
Awn,Awn
Axial skeleton,ଅକ୍ଷୀୟ କଙ୍କାଳ |
Axile,ଆକ୍ସିଲ୍ |
Axillary bud,ଆକ୍ସିଲାରୀ ଗୁଣ୍ଡ |
Axillary,ଆକ୍ସଲରୀ
Axis vertebra,ଆକ୍ସିସ୍ ଭର୍ଟିବ୍ରା |
Axon,ଆକ୍ସନ୍ |
Axonal membrane,ଆକ୍ମେନାଲ୍ ମେମ୍ବ୍ରେନ୍ |
Axonally,ଆକ୍ଡୋନାଲ୍ |
Axoneme,ଆକ୍ସୋନମେ |
Azospirillum,Azospirillum |
Azotobacter,AzotoToTapacter
Azygous vein,ଆୟଜାଗୋସ୍ ଶିରା |
Bacillus anthracis,ବାଣ୍ଡିଲସ୍ ଆନ୍ଥେରାକିସ୍ |
Bacillus thuringiensis (Bt),ବାଖିଲସ୍ ଥରି ବୁଲେନ୍ସିଏନସିସ୍ (BT)
Bacillus,ବାଣ୍ଡିଲସ୍ |
Bacteria,ଜୀବାଣୁ
Bacterial,ଜୀବାଣୁ
Bacterial artificial chromosome (BAC),ବ୍ୟାମିଆ କୃତ୍ରିମ କ୍ରୋମୋଜୋମ୍ (bac)
Bacterial pathogen,ଜୀବାଣୁ ପାଥୋଜେନ |
Bacterial plasma membrane,ବ୍ୟାକ୍ଟେରିଆ ପ୍ଲାଜ୍ମା ମେମ୍ବ୍ରେନ୍ |
Bacterial strain,ଜୀବାଣୁ ଷ୍ଟ୍ରେନ୍ |
Bacteriological,ଜୀବାଣୁ
Bacteriological nomenclature,ଜୀବାଣୁ ନାମକ ନିୟୋଜିତ |
Bacteriophage,ଜୀବାଣୁ
Bacterium,ଜୀବାଣୁ
Baculovirus,Bacuoulvirus
Bagging,ବ୍ୟାଗଗୁଡିକ
Balaenoptera,ବାଲେଡୋପେରା |
Balanced polymorphism,ବାଲାନ୍ସ ପଲେମୋରଫିଜିମ୍ |
Balancing selection,ସନ୍ତୁଳନ ଚୟନ
Balanoglossus,ବାଲନୋଗ୍ଲୋସସ୍ |
Balanus,ବାଲାମୁସସ୍
Balausta,ବାଲାଷ୍ଟା |
Ball and socket joint,ବଲ୍ ଏବଂ ସକେଟ୍ ଗଣ୍ଠି |
Balloon catherization,ବେଲୁନ୍ କ୍ୟାଥେରାଇଜେସନ୍ |
Bam H I,BAM H I
Bamboo-shoot,ବାଉଁଶ-ଗୁଳି |
Banded anteater,ବ୍ୟାଣ୍ଡେଡ୍ ଆଣ୍ଟେଟର୍ |
Banding technique,ବ୍ୟାଣ୍ଡିଂ କ techni ଶଳ |
Barbiturate,ବାରମ୍ବାର
Bare rock,ଖାଲି ପଥର
Barrier,ପ୍ରତିବନ୍ଧକ |
Bark,ଭୁକିବା |
Barnacle,ବାର୍ନାକଲ୍ |
Basal body,ବେସାଲ୍ ଶରୀର |
Basal cover,ବେସାଲ୍ କଭର |
Basal ganglion,ବେସାଲ୍ ଗ୍ୟାଙ୍ଗଲିଅନ୍ |
Basal pad,ବେସାଲ୍ ପ୍ୟାଡ୍ |
Base,ଆଧାର
Base pair,ବେସ୍ ଯୋଡି |
Basement membrane,ବେସମେଣ୍ଟ ମେମ୍ବ୍ରେନ୍ |
Basidiocarp,ବାସିନ୍ଦା |
Basidiomycetes,ବେସିଡିଓମାଇସ୍ |
Basidiospore,ବେଶ୍ୟାସୀପଥର
Basidium,ବାସସ୍ଥାନ
Basifixed,ଭିନ୍ନ୍ନିକ୍ସଡ୍ |
Basilar membrane,ଭିନ୍ସର ମେମ୍ବ୍ରେନ୍ |
Basipetal internode order,ମୂଖ୍ୟ ଇଣ୍ଟରନେଟ୍ କ୍ରମ |
Basophil,ବାସନ
Basophilic,ବେସୋଫିଲିକ୍ |
Batesian mimicry,ବେଟିଆନ୍ ଅନୁକରଣ |
Bath sponge,ସ୍ନାନ ସ୍ପଞ୍ଜ |
Bath sponge,ସ୍ନାନ ସ୍ପଞ୍ଜ |
Bauhinia,ବାହୁଏସିଆ
Beat,Beat
Beehive,ମହୁମାଛି
Beewax,Beewax
Begonia,ଭିକାଜଲିଆ
Behavioural adaptation,ଆଚରଣଗତ ଆଡାପ୍ଟେସନ୍ |
Bel,ବେଲ
Belladonna,ବେଲାଣ୍ଡୋନା
Benign tumour,ବେନ୍ାଇନ୍ ଟ୍ୟୁମର |
Benthic,ବେଣ୍ଟିକ୍
Benzene hexachloride (BHC),ବେନଜେନ୍ ହେକ୍ସଚଲରାଇଡ୍ (BHC)
Benzene,ବେନଜେନ
Berenil,ସ୍ଥାପନ
Berry,ବିରି
Beta diversity,ବିଟା ବିବିଧତା |
Betula,ବିଲେଣ୍ଡ
B-globin,ବି-ଗ୍ଲୋବିନ୍ |
Bhang,ଭଙ୍ଗ
Bhetki,ଭେଟ୍କି |
B-horizon,ବି-ରାଶି |
Bicarbonate,ଦ୍ୱନ୍ଦ୍ୱ
Bicarpellary,ଦ୍ୱନ୍ଦ୍ୱ
Bicarpellatae,ବାରପେଲାଟା |
Biceps,Biceps
Biconcave,ଦ୍ୱିପାକ୍ଷୀ |
Biconvex,Biconvex
Biconvex-spherical lens,ବାଇଣ୍ଟେବକ୍ସ-ଗୋଲାକାର ଲେନ୍ସ |
Bicuspid valve,ବିପରସ୍କିଡ୍ ଭଲଭ୍ |
Bidder's canal,ବିଡରଙ୍କ କେନାଲ୍ |
Bidder's organ,ବିଡରଙ୍କ ଅଙ୍ଗ
Biennial,ବିଏନୋନିଆଲ୍
Big Bang theory,ବିଗ୍ ବିଙ୍ଗ୍ ସିଦ୍ଧାନ୍ତ |
Bilabiate,ବିଲବିଏଟ୍ |
Bilateral symmetry,ଦ୍ୱିପାକ୍ଷିକ ସମୃଦ୍ଧତା |
Bilateria,ବିଲାଟେରିଆ
Bilayer,ବିଲିୟର୍
Bile,ବାଇଲ
Bile pigment,ବାଇଲ ପିଗମେଣ୍ଟ
Bile salt,ଜିଲ୍ ଲୁଣ
Binary fission,ବାଇନାରୀ ଫିସନ୍ |
Binding fluorochrome,ଫ୍ଲୋରୋଚ୍ରୋମକୁ ବାନ୍ଧିବା |
Binding of substrate,ସବଷ୍ଟ୍ରେଟ୍ ର ବାନ୍ଧିବା |
Binocular,ଦ୍ୱିପାକ୍ଷିକ |
Binocular head,ଦ୍ୱିପାକ୍ଷିକ ମୁଣ୍ଡ |
Binocular vision,ଦ୍ୱିପାକ୍ଷିକ ଦୃଷ୍ଟିକୋଣ |
Binomial,Binomial
Binomial nomenclature,ଭିନୋମିଅଲ୍ ନାମକରଣ |
Binomial system,ବ୍ୟାସୋମିଆଲ୍ ସିଷ୍ଟମ୍ |
Binuleate,Binuleate
Bioactive microbial product,ବାୟୋକାଟିଭ୍ ମାଇକ୍ରୋବିଆଲ୍ ଉତ୍ପାଦ |
Biochemical pathway,ଜ oc ତିକ ପଥ
Biochemical reaction,ବାୟୋକେମିକାଲ୍ ପ୍ରତିକ୍ରିୟା |
Biomedical engineering,ବାୟୋମେଡିଆିକାଲ୍ ଇଞ୍ଜିନିୟରିଂ |
Biosynthetic phase,ବାୟୋସିନ୍ ପର୍ଯ୍ୟାୟ |
Bioweapon agent,ବାୟୋୱାପନ୍ ଏଜେଣ୍ଟ |
Bioassay,ବାୟୋଜେ
Biochemical,ବାୟୋକେମିକାଲ୍ |
Biochemical autoanalyser,ବାୟୋକେମିକାଲ୍ ଅଟୋାନାଲାଇସର୍ |
Biochemical characterization,ବାୟୋକେମିକାଲ୍ ଚରିତ୍ର |
Biochemical oxygen demand (BOD),ବାୟୋକେମିକାଲ୍ ଅମ୍ଳଜାନ ଚାହିଦା (BOD)
Biochemical pathway,ଜ oc ତିକ ପଥ
Biochemical taxonomy,ବାୟୋକେମିକାଲ୍ ଟ୍ୟାକ୍ସୋନୋମି |
Biochemical technique,ବାୟୋକେମିକାଲ୍ କ techni ଶଳ |
Biochemistry,ବାୟୋକେମିଷ୍ଟ୍ରି |
Biocide,ବାୟୋକାଇଡ୍ |
Biocide residue,ବାୟୋକାଇଡ୍ ଅବଶିଷ୍ଟ |
Biodegradable insecticide,ବାୟୋ ଆଣ୍ଡିଡଗ୍ରାଡେବଲ୍ କୀଟନାଶକ |
Biodegradable organic waste,ବାୟୋଡିଗ୍ରାଡେବଲ୍ ଜ organic ବିକ ବର୍ଜ୍ୟବସ୍ତୁ |
Biodegradable pesticide,ବାୟୋ ଆଣ୍ଡିଡଗ୍ରାଡିକ୍ କୀଟନାଶକ |
Biodiversity,ଜ od ବ ପରିବହନ
Bioethics,ବାୟୋଥିକ୍ସ |
Biofertilizer,ବାୟୋଫର୍ଟିଲାଇଜର |
Biofortification,ବାୟୋହଫିଗ୍ |
Biogenesis,ବାୟୋରେଜନିସ୍ |
Biogenetic law,ବାୟୋରେସେଟିକ୍ ନିୟମ |
Biogeochemical cycle,ବାୟୋଲେଓଲେଜେମିକାଲ୍ ଚକ୍ର |
Biogeographical region,ବାୟୋରେଗ୍ରାଫିକ୍ ଅଞ୍ଚଳ |
Biogeography,ବାୟୋରେଗୋଗ୍ରାଫି |
Bioinformatics,ବାୟୋଏଣ୍ଟଫାଟିକ୍ସ |
Biolistic gun (gene gun),ବାୟୋଲିଷ୍ଟିକ୍ ବନ୍ଧୁକ (ଜିନ୍ ବନ୍ଧୁକ)
Biolistics,ବାୟୋଲିଷ୍ଟିକ୍ସ |
Biological and physical barrier,ଜ bi ବିକ ଏବଂ ଶାରୀରିକ ପ୍ରତିବନ୍ଧକ |
Biological being,ଜ bi ବିକ ହେବାର |
Biological chemistry,ଜ ological ବିକ ରସାୟନ ବିଜ୍ଞାନ |
Biological classification,ଜ bi ବିକ ଶ୍ରେଣୀକରଣ |
Biological community,ଜ ological ବିକ ସମ୍ପ୍ରଦାୟ |
Biological control,ଜ Bi ବିକ ନିୟନ୍ତ୍ରଣ |
Biological diversity,ଜ bi ବିକ ବିବି ବିବିଧତା |
Biological evolution,ଜ Bi ବିକ ବିବିଧତା |
Biological farming,ଜ bi ବିକ ଚାଷ |
Biological legacy,ଜ bi ବିକ ଯଥାର୍ଥ |
Biological magnification,ଜ bi ବିକ ମ୍ୟାଗ୍ନିଫିକେସନ୍ |
Biological nitrogen fixation,ଜ ological ବ୍ତିକ ନାଇଟ୍ରୋଜେନ୍ ଫିକ୍ସନ୍ |
Biological pigment,ଜ bi ବିକ ପିଗମେଣ୍ଟ |
Biological species concept,ଜ ological ବିକ ସୃଷ୍ଟି |
Biological system,ଜ bi ବିକ ବ୍ୟବସ୍ଥା |
Biological war (bio-war),ଜ bi ବିକ ଯୁଦ୍ଧ (ବାୟୋ-ଯୁଦ୍ଧ)
Biological weapon (bio-weapon),ଜ bi ବିକ ଅସ୍ତ୍ର (ବାୟୋ-ଅସ୍ତ୍ର)
Biologicals,ଜ ological ଖିକତା |
Biologist,ଜୀବବିଜ୍ଞାନୀ |
Biology,ଜୀବବିଜ୍ଞାନ |
Bioluminescence,ବାୟୋଲୁମିନ୍ସେନ୍ସ |
Biomass,ବାୟୋମାସ୍ |
Biomass fuel,ବାୟୋମାସ୍ ଇନ୍ଧନ |
Biome,ବାୟୋମୋ |
Biomedical engineering,ବାୟୋମେଡିଆିକାଲ୍ ଇଞ୍ଜିନିୟରିଂ |
Biomedical technology,ବାୟୋମେଡିଆଲ୍ ଟେକ୍ନୋଲୋଜି |
Biomolecule,ବାୟୋମୋଲେକ୍ |
Biopatent,ବାୟୋପୋଟେଣ୍ଟ୍ |
Biopharmaceutical,ବାୟଫୋଫର୍ମ୍ୟୁଟ୍ୟୁଟିକାଲ୍ |
Biophysical,ବାୟୋଫାଇଜିକାଲ୍ |
Biophysics,ବାୟୋଫାଇନ୍ସିକ୍ସ |
Biopiracy,Bipifracy
Biopotential amplifier,ବାୟୋପୋଟେରାଲ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
Bioreactor,ବାୟୋରାକ୍ଟର
Bioremediation,ବାୟୋଡମେଡେସନ୍
Biosolid,ବାୟୋସାଇଡ୍ |
Biosphere resources,ବାୟୋସଫିସର ଉତ୍ସ |
Biosphere,ବାୟୋସଫିର୍
Biosynthetic pathway,ବାୟୋସିନ୍ ପଥ
Biosynthetic phase,ବାୟୋସିନ୍ ପର୍ଯ୍ୟାୟ |
Biosystematics,ବାୟୋସମେଣ୍ଟାଟିକ୍ସ |
Biotechnology,ବାୟୋଟେକ୍ନୋଲୋଜି |
Bioterrorism,ବାୟୋରେଟ୍ରୋରିଜିମ୍ |
Biotic,ବାୟୋଟିକ୍ |
Biotic community,ବାୟୋଟିକ୍ ସମ୍ପ୍ରଦାୟ |
Biotic factor,ବାୟୋଟିକ୍ ଫ୍ୟାକ୍ଟର୍ |
Biowar,ବାୟୱାର
Bioweapon agent,ବାୟୋୱାପନ୍ ଏଜେଣ୍ଟ |
Biparous,ବିପୁଳ
Biphosphoglycerate,Bhphoshoglycele ରେଟ୍ |
Bipinnate,ବିପୁଣ୍ଟେଟ୍ |
Bipolar nerve cell,ଦ୍ୱିପାକ୍ଷିକ ସ୍ନାୟୁ ସେଲ୍ |
Bipolar neuron,ଦ୍ୱିପାକ୍ଷିକ ନ୍ୟୁରନ୍ |
Bird,ପକ୍ଷୀ
Bird flu virus,ପକ୍ଷୀ ଫ୍ଲୁ ଜୀବାଣୁ |
Bisexual,ବିସେକ୍ସୁଆଲ୍
Bisexual flower,ବିସେକ୍ସୁଆଲ୍ ଫୁଲ |
Biting and chewing type,କାମୁଡ଼ିବା ଏବଂ ଚୁଇଙ୍ଗ ପ୍ରକାର |
Bivalent,ବିବାଦ
Bizarre behavior,Bizarre ଆଚରଣ |
Black berry,କଳା ବିରି
Black foot disease,କଳା ପାଦ ରୋଗ
Black rot of crucifer,କ୍ରୁସଫରର କଳା ପୋକ |
Bladder wort,ବ୍ଲେଡର୍ ୱର୍ଟ |
Bladder,ବ୍ଲେଡର
Bladderwort,ବ୍ଲେଡର୍ୱର୍ଟ |
Bladderworm,ବ୍ଲାଡର୍ କୀଟ |
Blastocole,ବ୍ଲେଷ୍ଟୋକଲ୍ |
Blastocyst,ବ୍ଲେଷ୍ଟୋସିଷ୍ଟ |
Blastomere,ବ୍ଲେଷ୍ଟୋମେରେ |
Blastula,ବ୍ଲାଷ୍ଟୁଲା
Blended,ରକ୍ତସ୍ରାବ
Blind sac,ଅନ୍ଧ ଥଳ
Blind spot,ଅନ୍ଧ ସ୍ଥାନ
Blood clotting factor,ରକ୍ତ ଜମାଟ କାରକ |
Blood corpuscle,ରକ୍ତ କରପ୍ୟୁସଲ୍ |
Blood flow,ରକ୍ତ ପ୍ରବାହ
Blood group,ରକ୍ତ ଗୋଷ୍ଠୀ
Blood serum,ରକ୍ତ ଶର୍ମକ
Blood vessel,ରକ୍ତବସ୍ଥ
Bloodstream,ରକ୍ତ ପ୍ରବାହ
Blotting,ସ୍ୱଳ୍ପ ବ୍ଲୋପିଂ
Blue baby syndrome,ନୀଳ ଶିଶୁ ସିଣ୍ଡ୍ରୋମ |
Blue berry,ନୀଳ ବିରି
Blue green algae,ନୀଳ ସବୁଜ ଆଲଗା |
Blue revolution,ବ୍ଲୁ ବିପ୍ଳବ
Blue whale,ନୀଳ ବାଘ
Blue end ligation,ନୀଳ ଶେଷ ଲିଗେସନ୍ |
Blurring of vision,ଦର୍ଶନର ଅସ୍ପଷ୍ଟ |
Bobcat,ବବକାଟ |
Body,ଶରୀର
Body (somatic) cell,ଶରୀର (ସୋମାଟିକ୍) ସେଲ୍ |
Body fluid,ଶରୀରର ତରଳ ପଦାର୍ଥ |
Boerhaavia,Beerhaavia
Bog,ବଗ୍
Boll worm,ବୋଲ୍ ପୋକ
Bolus,ବ୍ଲାସ୍ |
Bomb caloriometer,ବୋମା କ୍ୟାରିଓନୋମିଟର |
Bombay duck,ବମ୍ବେ ଡକ୍ |
Bombyx,Bombyx
Bone marrow,ଅସ୍ଥି ମଜ୍ଜ
Bonellia,ବୋନେଲିଆ |
Bony labyrinth,ବାଇନ୍ ଲାବିରିନ୍ଥ |
Bony structure,ବଣିକଣ ଗଠନ |
Book gill,ବୁକ୍ ଗିଲ୍ |
Bordered pit,ବୁଣାଯାଇଥିବା ଗର୍ତ୍ତ
Botanical,ଉଦ୍ଭିଦ ବିଜ୍ଞାନ
Botanical garden,ବଟାନିକାଲ୍ ଗାର୍ଡେନ୍ |
Botanical nomenclature,ଉଦ୍ଭିଦୀୟ ନାମକ |
Botanist,ଉଦ୍ଭିଦଦାତା
Botany,ଉଦ୍ଭିଦ
Bottleneck effect,ବୋତଲଗୁଡିକ ପ୍ରଭାବ |
Bottom dweller,ତଳ ବାସିନ୍ଦା |
Bottom dwelling,ତଳ ବାସସ୍ଥାନ
Bougainvillea,ବଗିନିଭିଆ |
Bowman capsule,ବୋମାନ କ୍ୟାପସୁଲ୍ |
Bowman's gland,ବୋମାନର ଗ୍ରନ୍ଥି |
Bracket fungi,ବ୍ରାକେଟ୍ ଫଙ୍ଗି |
Bract,ବ୍ରାଣ୍ଡ
Bracteate,ବ୍ରାକ୍ଟେଟ୍ |
Bracteolate,ବ୍ରାକ୍ଟିଲେଟ୍ |
Bracteole,ବ୍ରାକ୍ଟୋଲ
Brain,ମସ୍ତିଷ୍କ
Brain box,ମସ୍ତିଷ୍କ ବାକ୍ସ
Brain dead,ମସ୍ତିଷ୍କ ମୃତ
Brain ganglion,ମସ୍ତିଷ୍କ ଗ୍ୟାଙ୍ଗଲିଅନ୍ |
Brain stem,ମସ୍ତିଷ୍କ ଷ୍ଟେମ୍ |
Branching,ଶାଖା
Branchiostoma,ଶାଖାସୀମା
Brazzein,ବ୍ରାଜ୍କେ
Bread mould,ରୁଟି ଛାଞ୍ଚ |
Breast milk,ସ୍ତନ୍ୟପାନ |
Breeder,ପ୍ରଜନକ
Breeding biology,ଜୀବବିଜ୍ଞାନ ପ୍ରଜନନ |
Brewer's yeast,ବ୍ଲେର୍ ଖମୀର |
Bridge,ସେତୁ
Bright field microscope,ଉଜ୍ଜ୍ୱଳ କ୍ଷେତ୍ର ମାଇକ୍ରୋସ୍କୋପ୍ |
Brittle star,ଭଗ୍ନ ଷ୍ଟାର
Broad bean,ବ୍ରଡ୍ ବିନ୍ |
Broccoli,ବ୍ରୋକୋଲି
Bronchiole,ବ୍ରୋଙ୍କିଅଲ
Bronchitis,ବ୍ରୋଙ୍କାଇଟିସ୍
Bronchodilator drug,ବ୍ରୋସମ୍ବଲାଟୋର drug ଷଧ |
Brood,Etod
Brood,Etod
Brood parasitism,ବ୍ରୁଡ୍ ପାରିତିମତା |
Brood pouch,ବ୍ରୋଡ୍ ଥଳି
Broth,ବ୍ରଥ
Brown bear,ବାଦାମୀ ଭାଲୁ
Brown rust,ବ୍ରାଉନ୍ କଳଙ୍କିତ |
Browser,ବ୍ରାଉଜର୍
Brush-border ciliated epithelium,ବ୍ରଶ୍-ସୀମା ସିଲିଟ୍ ଏପିଥେଲିୟମ୍ |
Brussels sprout,ବ୍ରୁସେଲ୍ସ ସ୍ପ୍ରୁଟ୍ |
Bryophyllum,ବ୍ରାଇୋଫିଲମ୍
Bryophyta,ବ୍ରାଇଓଫାଇଟା |
Bryophyte,ବ୍ରାଇଓଫାଇଟ୍ |
Bryopsida,Brypsida
Bubo,ବୁବୋ |
Buccal cavity,ବୁକାଲ ଗୁହାଳ
Bucco-pharyngeal cavity,ବୁକ୍କୋ-ଫିରାଙ୍ଗିଆଲ୍ ଗୁହାଳ |
Budding,ବଡିଙ୍ଗ
Buffer bicarbonate,ବଫର୍ ବାଇକାର୍ବୋନେଟ୍ |
