Hindi,Odiya
"बेलजार,घंटाकार ढकना",ଘଣ୍ଟି ପାତ୍ର
धौंकनी,ଘଣ୍ଟି
घंटाकार,ଘଣ୍ଟି ଘଣ୍ଟା |
"वेदिका,बेंच","ବେଦିକା, ବେଞ୍ଚ"
"मोड,	बंक (सं.),मोड़ना (क्रि.)","ମୋଡ୍, ବାଙ୍କ (ଏଡି।), ବଙ୍କା (v।)"
बंकन,ବ୍ୟାଙ୍କାନ୍
"मुड़आ,बंकित","ବଙ୍କା, ବଙ୍କା"
बर्नूली-समीकरण,ବର୍ନୁଲି-ସମୀକରଣ |
बेसल-फलन,ବେସାଲ୍-ଫଙ୍କସନ୍
श्रेष्ठतम आसंजन,ସର୍ବୋତ୍ତମ ଆଡିଶିନ୍ |
बीटा (भ्),ବିଟା (ଖ)
बीटाट्रॉन,ବେଟାଟ୍ରନ୍ |
बेथे निदर्श,ବେଥ୍ ମଡେଲ୍ |
बिवाट्रॉन,ବିଭାଟ୍ରନ୍ |
B-H वक्र,BH ବକ୍ର
द्विकोणीय,ଦ୍ୱିପାକ୍ଷିକ |
"अभिनति,बायस","ପକ୍ଷପାତ, ପକ୍ଷପାତ |"
द्वि-अक्षीय,ଦ୍ୱି-ଅକ୍ଷୀୟ |
बाइक्रोमेट सेल,ବାଇକ୍ରୋମାଟ୍ ସେଲ୍ |
अभयावतल,ଅଭିଭାଟାଲ୍ |
द्विशंकु ऐन्टेना,ଡବଲ୍ ଆଣ୍ଟେନା |
उभयोत्तल,biconvex
"द्वि-क्रिस्टल,द्विक क्रिस्टल","ଦ୍ୱି-ସ୍ଫଟିକ୍, ଡୁଆଲ୍-ସ୍ଫଟିକ୍ |"
द्विदिशी माइक्रोफोन,ଦ୍ୱି-ଦିଗୀୟ ମାଇକ୍ରୋଫୋନ୍ |
द्वि-उपादानीय निदर्श,ଦ୍ୱିପାକ୍ଷିକ ମଡେଲ୍ |
द्विसूत्री,ଦ୍ୱିଗୁଣ
द्विपार्श्विक,ଦ୍ୱିପାକ୍ଷିକ
द्विरैखिक,ବିଲିନାର୍
द्वि-अणुक,ଦ୍ୱିମାଂଶ
"द्वि-चर,द्वि-आधारी,द्वयी","ଦ୍ୱି-ପରିବର୍ତ୍ତନଶୀଳ, ଦ୍ୱି-ଆଧାର, ଦ୍ୱ ual ତ |"
"द्वि-आधारी कोड,द्वि-आधारी कूट","ବାଇନାରୀ କୋଡ୍, ବାଇନାରୀ କୋଡ୍ |"
युग्मतारा,ଖେଳ ତାରକା
द्वि-आधारी पद्धति,ବାଇନାରୀ ପଦ୍ଧତି |
"द्विकर्णी ,द्विपथी",ଦ୍ୱିପାକ୍ଷିକ
बंधन,ବନ୍ଧନ
"द्विनेत्री,बाइनाक्युलर","ଦ୍ୱିପାକ୍ଷିକ, ଦ୍ୱିପାକ୍ଷିକ |"
द्विनोड,ବାଇନାରୀ
द्विपद बंटन,ଦ୍ୱିପାକ୍ଷିକ ବଣ୍ଟନ |
"द्विकेन्द्रीय,द्विकेन्द्रकी ,द्विन्यूक्लीय","ବାଇସେଣ୍ଟ୍ରାଲ୍, ଡିସେଣ୍ଟ୍ରିକ୍, ବିନ୍ୟୁକ୍ଲିଟେଡ୍ |"
जैव-गतिकी,ଜ od ବ ଡାଇନାମିକ୍ସ |
जैव इलेक्ट्रानिकी,ବାୟୋ ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |
जीव-भौतिकीविज्ञ,ବାୟୋଫିଜିକ୍ |
जीव-भौतिकी,ବାୟୋଫିଜିକ୍ |
जैविक उपग्रह,ଜ bi ବିକ ଉପଗ୍ରହ |
"चलचित्रदर्शी,बायोस्कोप","ସିନେମାଟୋଗ୍ରାଫର, ବାୟୋସ୍କୋପ୍ |"
बायो-सावर्ट नियम,ବାୟୋ-ସାବାର୍ଟ ନିୟମ |
द्विप्रावस्थिक धारा,ଦ୍ୱିପାକ୍ଷିକ କରେଣ୍ଟ |
द्विध्रुवीय,ଡିପୋଲ୍
"द्विकप्रिज्म,बाइप्रिज्म",ଦ୍ୱିପାକ୍ଷିକ
"द्विस्फटिक,बाइक्वार्ट्ज","biquartz, biquartz"
द्विस्थितिक अभिलक्षण,ଦ୍ୱିପାକ୍ଷିକ ଚରିତ୍ର |
द्विस्थितिक बहुकंपित्र,ଦୁଇ ପର୍ଯ୍ୟାୟ ମଲ୍ଟିଭାଇବ୍ରେଟର |
"द्वयंक* (द्विआधारी अंक) ,बरमी ,अणी,टूक","Dwayank * (ବାଇନାରୀ ସଂଖ୍ୟା), ବର୍ମା, ଅନି, ଟୁକ୍ |"
"काला,कृष्ण","କଳା, କୃଷ୍ଣ"
कृष्णिका,କଳା ଶରୀର
अदृश्य प्रकाश,ଅଦୃଶ୍ୟ ଆଲୋକ |
"तिमिरायन,रेडियो तिमिरायन",ତିମିରାୟାନ୍ ରେଡିଓ ତିମିରାୟାନ୍ |
लोपन स्पंद,ଇଜେକସନ ପଲ୍ସ |
अंतक बायस,ଶେଷ ପକ୍ଷପାତ |
कृष्ण विकिरण,କଳା ବିକିରଣ |
"असंपूर्त,रिक्त","ଅସମ୍ପୂର୍ଣ୍ଣ, ଖାଲି"
समाच्छादन,ଆବରଣ |
लोपन,ବାତିଲ
"स्फोटन ,वात्या,झोंका","ବିସ୍ଫୋରଣ, ବିସ୍ଫୋରଣ, ଗୁଷ୍ଟ"
"साविका,ब्लीडर ,सावी","ସାଭିକା, ବ୍ଲେଡର୍, ସାଭି |"
"प्रच्छन्न ,अंध","ଛଦ୍ମବେଶୀ, ଅନ୍ଧ"
ब्लॉख प्रमेय,ବ୍ଲୋଚ୍ ର ଥିଓରେମ୍ |
"अवरोध,अवरोधन,अवरोधी","ବ୍ଲକ, ବ୍ଲକ, ବ୍ଲକ"
"आघात,ब्लो ,धमन","blow ଟକା, blow ଟକା"
ब्लू प्रिंट,ନୀଳ ପ୍ରିଣ୍ଟ୍ |
अस्पष्टता-वृत्त,ଅସ୍ପଷ୍ଟତା ବୃତ୍ତ |
अस्पष्ट,ଅସ୍ପଷ୍ଟ
"गोलक,गोला,लटकन","ବଲ୍, ଗୋଲାକାର, ପେଣ୍ଡାଲ୍ |"
"पिंड, वस्तु","ଶରୀର, ବସ୍ତୁ"
कायिक धारिता,ଶାରୀରିକ କ୍ଷମତା |
अंत:केन्द्रित,କେନ୍ଦ୍ରିତ |
"पिंड-विकर्ण,अन्त:-विकर्ण","ଶରୀର-ତ୍ରିକୋଣୀୟ, ଶେଷ-ତ୍ରିକୋଣୀୟ |"
"बोगी,अज्ञात संसूचन (रडार)","ବଗି, ଅଜ୍ଞାତ ଚିହ୍ନଟ (ରାଡାର)"
बोर प्रभाव,ପ୍ରଭାବ
बोर मैग्नेटॉन,ଚୁମ୍ବକୀୟ
"क्वथित्र,बॉयलर","ବଏଲର, ବଏଲର"
"क्वथन,उबालना","ଫୁଟିବା, ଫୁଟିବା |"
बोल्ट्समान समीकरण,ବୋଲ୍ଟସମ୍ୟାନ୍ ସମୀକରଣ |
बमबार इलेक्ट्रॉन,ବିସ୍ଫୋରଣକାରୀ ଇଲେକ୍ଟ୍ରନ୍ |
"अभिघातक ऊर्जा,बमकारी ऊर्जा","ଆଘାତଜନିତ ଶକ୍ତି, ବୋମା ବିସ୍ଫୋରଣ ଶକ୍ତି |"
बंधक,ବନ୍ଧକ
"आबंधक,आबंधी,आबन्धन","ବନ୍ଧିତ, ବନ୍ଧିତ, ବନ୍ଧିତ |"
अभिवर्धक,ଉନ୍ନତିକାରୀ
बोरॉन,ବୋରନ୍
बोस-कण,ବୋଷ-କଣିକା |
बोसॉन,ବୋସନ
"झंप,उच्छलन","ଥଟ୍ଟା, ଡେଇଁବା |"
परिबद्ध,ବନ୍ଧା
"परिसीमा,सीमा (सं.),सीमांत (वि.)","ସୀମା, ସୀମା (ଏଡି।), ମାର୍ଜିନାଲ (v।)"
बद्ध,ବନ୍ଧା
"धनु,गज़",ଧନୁ ରାଶି
नौकाग्र तरंग,ଜାହାଜ ତରଙ୍ଗ
बॉयल ताप,ବଏଲର ଗରମ
बॉयल-नियम,ବୋଇଲର ନିୟମ |
बॉयल ताप,ବଏଲର ଗରମ
ब्रेकेट-श्रेणी,ବ୍ରାକେଟ୍-ଶ୍ରେଣୀ
बॅग नियम,ବ୍ୟାଗ୍ ନିୟମ |
गुंफित तार,ଅନ୍ତର୍ନିହିତ ତାର
ब्रेक कक्षा,ବ୍ରେକ୍ କ୍ଲାସ୍
ब्रामा संपीडक,ବ୍ରାମା ସଙ୍କୋଚକ |
शाखन,ଶାଖା
"ब्रेवे लैटिस,ब्रेवे जालक","ସାହସୀ ଲାଟାଇସ୍, ସାହସୀ ଲାଟାଇସ୍ |"
"पीतल से झालना,पीतल का टाँका लगाना",ପିତ୍ତଳ ବ୍ରଜ
विच्छेद,ବିଚ୍ଛିନ୍ନତା |
विच्छेद संपर्कक,ବ୍ରେକ ସଂଯୋଜକ
"भंजन डायोड,जेनर डायोड","ଭଙ୍ଗା ଡାୟୋଡ୍, ଜେନେର୍ ଡାୟୋଡ୍ |"
विभंजन,ଭଙ୍ଗା
"प्रजनक रिऐक्टर,ब्रीडर परमाणु भट्टी,प्रजनक भट्टी","ପ୍ରଜନକ ରିଆକ୍ଟର, ପ୍ରଜନକ ଆଣବିକ ଚୁଲା, ପ୍ରଜନକ ଚୁଲା |"
प्रजनन,ପ୍ରଜନନ
"अवमंदक विकिरण,ब्रैस्ट्रालुंग","ରିଟାର୍ଡାଣ୍ଟ ବିକିରଣ, ବ୍ରାଷ୍ଟ୍ରାଲଙ୍ଗ |"
ब्रूस्टर-कोण,ବ୍ରୁଷ୍ଟର୍-ଆଙ୍ଗଲ୍ |
ब्रूस्टर फ्रिज़,ବ୍ରୁଷ୍ଟର୍ ଫ୍ରିଜ୍ |
सेतु,ସେତୁ
सेतु-बंधन,ବ୍ରିଜ୍ ବନ୍ଧ
"दीप्त,द्युतिमान,चमकीला","ଉଜ୍ଜ୍ୱଳ, ଉଜ୍ଜ୍ୱଳ, ଚମତ୍କାର |"
प्रदीपक,ଆଲୋକିତକାରୀ
प्रभास,ଜ୍ୟୋତି
"द्युति,प्रभा","ଦିୟୁଟି, ପ୍ରଭାସ |"
ब्रिलुवां क्षेत्र,ବ୍ରିଲୁୱାନ୍ ଅଞ୍ଚଳ |
ब्रिटिश मानक कैंडल,ବ୍ରିଟିଶ ଷ୍ଟାଣ୍ଡାର୍ଡ କ୍ୟାଣ୍ଡେଲ |
भंगुर,ଭଗ୍ନ
भंगुरता,ଚତୁରତା
प्रसारण,ପ୍ରସାରଣ
विस्तृत,ବିସ୍ତୃତ |
पार्वाभिमुखी,ପ୍ରତ୍ୟାବର୍ତ୍ତନ
ब्रोग्ली सूत्र,ବ୍ରୋଗଲି ସୂତ୍ର |
खंडित,ଖଣ୍ଡବିଖଣ୍ଡିତ |
ब्राउनी गति,ବ୍ରାଉନି ଗତି |
"कूची,बुरुश,कूर्च,  ,गुल्म","କୁଚି, ବୁରୁଶ, କୁର୍ଚ, ଗୁଲମ୍ |"
"बुबुद् ,बुलबुला (सं.)	,बुदबुदाना (क्रि.)","ବବୁଲ୍, ବବୁଲ୍ (ଏଡି।), ଗର୍ଜନ (v।)"
बुदबुदाहट,ଫଳପ୍ରଦତା
प्रतिकारी,ପ୍ରତିବାଦ
आकुंचन,ସଂକୋଚନ
"उभय प्रतिरोधी,बफ़र","ଆମ୍ଫୋଟେରିକ୍, ବଫର୍ଡ୍ |"
भवन-ध्वानिकी,ଆକାଶବାଣୀ
वर्धन,ବର୍ଦ୍ଧନ |
बल्ब,ବଲ୍ବ
उभरना,ଏମର୍ଜେ |
"आयतन,स्थूलता ,समष्टि 	,पुंज,	प्रकाय","ଭଲ୍ୟୁମ୍, ବଲ୍କ, ମାସ, ମାସ, ଭଲ୍ୟୁମ୍"
आयतन प्रत्यास्थता गुणांक,ଭଲ୍ୟୁମ୍ ଇଲାସ୍ଟିସିଟି କୋଏଫିସିଏଣ୍ଟ୍ |
समष्टि गुणधर्म,ଜନସଂଖ୍ୟା ସମ୍ପତ୍ତି
अधिकांशीय ताप,ସର୍ବାଧିକ ତାପମାତ୍ରା
"ककुद,उभार",bulge
"गुच्छ,पुंज (सं.)	,गुच्छित होना (क्रि.)","ଗୁଣ୍ଡ, ଗୁଣ୍ଡ (n।), କ୍ଲଷ୍ଟର ହେବାକୁ (ver।)"
गुच्छक,ଗୁଣ୍ଡ |
बुन्सेन सेल,ବନସେନ୍ ସେଲ୍ |
उत्प्लव,ବୋଇତ
"उत्प्लावकता,उत्प्लावन",ବ oy ଧତା
बर्गर परिपथ,ବରଗଡ ସର୍କିଟ |
चोर घंटी,ଚୋର ଘଣ୍ଟି
"बर्नर,ज्वालक","ବର୍ଣ୍ଣର୍, ଇଗ୍ନିଟର"
पूर्णज्वलन,ପୂର୍ଣ୍ଣ ଇଗ୍ନିସନ୍ |
"प्रस्फोट,स्फोट 	,विदर","ବିସ୍ଫୋରଣ, ବିସ୍ଫୋରଣ, ଫିସର୍ |"
व्यस्त लाइन,ରେଖା ବ୍ୟସ୍ତ
व्यस्तता टोन,ବ୍ୟସ୍ତ ସ୍ୱର
गुंजक,ବଜର୍
उपपथ,ବାଇପାସ୍
उपपथन,ସର୍କିଟ
"समुद्री तार,केबल","ସମୁଦ୍ର ତାର, କେବୁଲ୍ |"
कैडमियम,କ୍ୟାଡମିୟମ୍
सीज़इयम-सेल,ସେସିୟମ୍-ସେଲ୍ |
पंजर द्विध्रुव,ପଞ୍ଜର୍ ଡିପୋଲ୍ |
पंजर प्रभाव,ପଞ୍ଜର୍ ପ୍ରଭାବ |
परिकलन करना,ଗଣନା କରିବାକୁ
परिकलक,କାଲକୁଲେଟର
कैलेन्डर,କ୍ୟାଲେଣ୍ଡର
"अंशशोधन,अंशांकन,अनुसंशोधन","କାଲିବ୍ରେସନ୍, କାଲିବ୍ରେସନ୍, ସଂଶୋଧନ |"
"अंशोधन गुणक,अंशांकन गुणक","କାଲିବ୍ରେସନ୍ ମଲ୍ଟିପ୍ଲାଏର୍, କାଲିବ୍ରେସନ୍ ମଲ୍ଟିପ୍ଲାଏର୍ |"
कैलिपर्स,କାଲିପର୍
"कॉल गणित्र,वार्ता गणित्र","କଲ୍ କାଲକୁଲେଟର, ଟକ୍ କାଲକୁଲେଟର |"
"ऊष्मी (वि.),कैलोरिक (सं.)","ଉତ୍ତାପ (v।), କ୍ୟାଲୋରୀ (ଏଡି।)"
"कैलोरीमीटर,ऊष्मामापी","କ୍ୟାଲୋରିମିଟର, କ୍ୟାଲୋରିମିଟର |"
"कलोरीमिति,ऊष्मामिति","କ୍ୟାଲୋରିମେଟ୍ରି, କ୍ୟାଲୋରିମେଟ୍ରି |"
कैमरा,କ୍ୟାମେରା
"कुल्या किरण,कैनल किरण","କୁଲିଆ କିରଣ, କେନାଲ କିରଣ |"
कैंडेला,କ୍ୟାଣ୍ଡେଲା |
"मोमबत्ती,कैंडल","ମହମବତୀ, ମହମବତୀ |"
"विहित,कैनानिकल",କାନୋନିକାଲ୍ |
"कैन्टीलीवर,प्रास",କ୍ୟାଣ୍ଟିଲାଇଭର |
"टोपी,आच्छद (सं.),अन्त्यकर्तन (क्रि.)","କ୍ୟାପ୍, ଲୁଗା (ଏଡି।), ଇଣ୍ଟରଲେସିଂ (v।)"
धारिता,ଧରିବା
संधारित्र,କ୍ୟାପେସିଟର
"केशिकात्व,केशिकत्व","କ୍ୟାପିଲିରିଟି, କ୍ୟାପିଲିରିଟି |"
"केशिका,कैपिलरी","କ୍ୟାପିଲାରୀ, କ୍ୟାପିଲାରୀ |"
केशिका-बल,କ୍ୟାପିଲାରୀ ଫୋର୍ସ |
"संपुटिका,संपुट,कैप्स्यूल","କ୍ୟାପସୁଲ, କ୍ୟାପସୁଲ, କ୍ୟାପସୁଲ |"
प्रग्रहण,ଧରିବା
कार्बन 14 कालनिर्धारण,କାର୍ବନ 14 ଯୋଜନା
"प्रधान दिग्बिन्दु,कार्डिनल संख्या,गणन-संख्या","ପ୍ରାଇମ୍ ପଏଣ୍ଟ, କାର୍ଡିନାଲ୍ ନମ୍ବର, ଗଣନା ସଂଖ୍ୟା |"
कार्नो-प्रमेय,କାର୍ନୋ ଥିଓରେମ୍ |
वाहक,ବାହକ
कार्तीय अक्ष,କାର୍ଟେସିଆନ୍ ଅକ୍ଷ |
कार्टिज,କାର୍ଟ୍ରିଜ୍
"सोपानी (वि.), सोपानीपात (सं.)","ସୋପାନି (ଭି।), ସୋପାନିପାଟ (ଏଡି।)"
उत्प्रेरित,ଅନୁପ୍ରାଣିତ
"प्रलय,विपद","ବିପର୍ଯ୍ୟୟ, ବିପର୍ଯ୍ୟୟ |"
