Assamese,Punjabi
"1. মূল নিয়ন্ত্ৰণ , 2. ভিত্তি নিয়ন্ত্ৰণ","1. ਬੁਨਿਆਦੀ ਨਿਯੰਤਰਣ, 2. ਅਧਾਰ ਕੰਟਰੋਲ"
"১/ মূল বিনিয়োগ, ২. ভিত্তি বিনিয়োগ","1. ਮੂਲ ਨਿਵੇਸ਼, 2. ਅਧਾਰ ਨਿਵੇਸ਼"
মূল নিৰ্দেশনা,ਬੁਨਿਆਦੀ ਹਦਾਇਤ
ভিত্তি বিষয়,ਅਧਾਰ ਮੁੱਦਾ
মূল পৰ্যায়,ਬੁਨਿਆਦੀ ਪੜਾਅ
"১.বেচ, ২. গোট, ৩. বিপৰ্যয়","1. ਬੈਚ, 2. ਸਮੂਹ, 3. ਤਬਾਹੀ"
"1. বেচ ফাইল, 2. বেচ ফাইল","1. ਬੈਚ ਫਾਈਲ, 2. ਬੈਚ ਫਾਈਲ"
বেচৰ অৱস্থা,ਬੈਚ ਸਥਿਤੀ
"১.বেচ প্ৰচেছিং, ২. গ্ৰুপ প্ৰচেছিং","1. ਬੈਚ ਪ੍ਰੋਸੈਸਿੰਗ, 2. ਗਰੁੱਪ ਪ੍ਰੋਸੈਸਿੰਗ"
"1. বেচ ব্যৱস্থা, 2. কেটাপল্ট ব্যৱস্থা","1. ਬੈਚ ਸਿਸਟਮ, 2. catapult ਸਿਸਟਮ"
baud,ਬੌਡ
বড হাৰ,ਬੌਡ ਦਰ
ৰশ্মি ৰশ্মি,ਬੀਮ ਬੀਮ
"1. নিৰ্দেশনা , 2. বেচ মাৰ্ক","1. ਦਿਸ਼ਾ-ਨਿਰਦੇਸ਼, 2. ਬੈਚ ਮਾਰਕ"
দ্বিমুখী যোগাযোগ,ਦੋ-ਦਿਸ਼ਾ ਸੰਚਾਰ
প্ৰত্যক্ষ সংযোগ,ਸਿੱਧਾ ਲਿੰਕ
বাইনাৰী ক&#39;ড,ਬਾਈਨਰੀ ਕੋਡ
বাইনাৰী অংক,ਬਾਈਨਰੀ ਅੰਕ
বাইনাৰী বিনিয়োগ আউটপুট ব্যৱস্থা (BIOS),ਬਾਈਨਰੀ ਨਿਵੇਸ਼ ਆਉਟਪੁੱਟ ਸਿਸਟਮ (BIOS)
বাইনাৰী সংখ্যা,ਬਾਈਨਰੀ ਨੰਬਰ
বাইনাৰী অপাৰেটৰ,ਬਾਈਨਰੀ ਆਪਰੇਟਰ
বাইনাৰী সম্পৰ্ক,ਬਾਈਨਰੀ ਸਬੰਧ
বাইনাৰী সন্ধান,ਬਾਈਨਰੀ ਖੋਜ
বাইনাৰী অন্বেষণ বৃক্ষ (BST),ਬਾਈਨਰੀ ਐਕਸਪਲੋਰੇਸ਼ਨ ਟ੍ਰੀ (BST)
"1. বাইনাৰী স্থানান্তৰ গছ, 2. বাইনাৰী স্থানান্তৰ","1. ਬਾਈਨਰੀ ਟ੍ਰਾਂਸਫਰ ਟ੍ਰੀ, 2. ਬਾਈਨਰੀ ਟ੍ਰਾਂਸਫਰ"
বাইনাৰী গছ,ਬਾਈਨਰੀ ਰੁੱਖ
"১.দ্বিমেৰু স্মৃতিশক্তি, ২. বাইপোলাৰ মেম’ৰী","1. ਬਾਈਪੋਲਰ ਮੈਮੋਰੀ, 2. ਬਾਈਪੋਲਰ ਮੈਮੋਰੀ"
"১/ জন্ম আৰু মৃত্যুৰ আৰ্হি, ২. জন্ম মৃত্যুৰ আৰ্হি","1. ਜਨਮ ਅਤੇ ਮੌਤ ਦਾ ਮਾਡਲ, 2. ਜਨਮ ਮੌਤ ਮਾਡਲ"
জন্ম মৃত্যু প্ৰক্ৰিয়া,ਜਨਮ ਮੌਤ ਦੀ ਪ੍ਰਕਿਰਿਆ
"১.ডুয়েক, ২. বিট","1. ਡੁਏਕ, 2. ਬਿੱਟ"
বিট দোষ,ਬਿੱਟ ਨੁਕਸ
বিট মেপ,ਬਿੱਟ ਨਕਸ਼ਾ
"1. বিট , 2. মানচিত্ৰ, ৩. পিক্সেল (BMP)","1. ਬਿੱਟ, 2. ਨਕਸ਼ਾ, 3. ਪਿਕਸਲ (BMP)"
"1. বিট মেট্ৰিক্স, 2. বিট টেবুল","1. ਬਿੱਟ ਮੈਟ੍ਰਿਕਸ, 2. ਬਿੱਟ ਟੇਬਲ"
বিট পেটাৰ্ণ,ਬਿੱਟ ਪੈਟਰਨ
বিটৰ অৱস্থান,ਬਿੱਟ ਸਥਿਤੀ
"1. বিট হাৰ, 2. বিট হাৰ","1. ਬਿੱਟ ਰੇਟ, 2. ਬਿੱਟ ਰੇਟ"
চকুত পটি পৰীক্ষা কৰা,ਅੰਨ੍ਹੇਵਾਹ ਟੈਸਟ
shimmer,ਚਮਕਣਾ
অৱৰুদ্ধ কৰা,ਬਲਾਕ
"1. ব্লক কেচ, 2. ব্লক কেচ / চুংক মেমৰি","1. ਬਲਾਕ ਕੈਸ਼, 2. ਬਲਾਕ ਕੈਸ਼/ਚੰਕ ਮੈਮੋਰੀ"
ব্লক প্ৰ&#39;ব,ਬਲਾਕ ਪੜਤਾਲ
ভলিউম কপি,ਵਾਲੀਅਮ ਕਾਪੀ
ব্লক ডায়াগ্ৰাম,ਬਲਾਕ ਚਿੱਤਰ
"1. ব্লক কৰা নেটৱৰ্ক, 2. ব্লক কৰা নেটৱাৰ্ক","1. ਬਲੌਕ ਕੀਤਾ ਨੈੱਟਵਰਕ, 2. ਬਲੌਕ ਕੀਤਾ ਨੈੱਟਵਰਕ"
ব’ৰ্ড,ਫੱਟੀ
পৃষ্ঠাৰ স্মৃতিশক্তি,ਪੰਨਾ ਮੈਮੋਰੀ
বুলিয়ান বীজগণিত,ਬੂਲੀਅਨ ਅਲਜਬਰਾ
বুলিয়ান সম্পৰ্ক,ਬੂਲੀਅਨ ਸਬੰਧ
বুট বিভাজন,ਬੂਟ ਭਾਗ
বুট ষ্ট্ৰেপিং,ਬੂਟ ਸਟ੍ਰੈਪਿੰਗ
1.বুটষ্ট্ৰেপ লোডাৰ,1. ਬੂਟਸਟਰੈਪ ਲੋਡਰ
"১.দলং, ২.দলং","1.ਬ੍ਰਿਜ, 2.ਬ੍ਰਿਜ"
ব্ৰডবেণ্ড নেটৱৰ্ক,ਬਰਾਡਬੈਂਡ ਨੈੱਟਵਰਕ
সম্প্ৰচাৰ,ਪ੍ਰਸਾਰਣ
সম্প্ৰচাৰ ৰেডিঅ&#39;,ਪ੍ਰਸਾਰਣ ਰੇਡੀਓ
(নেট) ভ্যাৰিয়েন্স,(ਨੈੱਟ) ਪਰਿਵਰਤਨ
(নেট) ভিকাৰ,(ਜਾਲ) ਵਿਕਾਰ
বি-ট্ৰু,ਬੀ-ਟ੍ਰੂ
"1.বাবল মেমৰি, 2.বাবল মেমৰি","1.ਬਬਲ ਮੈਮੋਰੀ, 2.ਬਬਲ ਮੈਮੋਰੀ"
বুদবুদ সজাই পৰাই তোলা,ਬੁਲਬੁਲਾ ਲੜੀਬੱਧ
"১.বাল্টি, ২.বাল্টি","1. ਬਾਲਟੀ, 2. ਬਾਲਟੀ"
"১.ভ্ৰাতৃত্ববোধ ব্যৱস্থা, ২.বৃহৎ ব্যৱস্থা","1.ਭਾਈਚਾਰਾ ਸਿਸਟਮ, 2.ਵੱਡਾ ਸਿਸਟਮ"
বাজেট ফলপ্ৰসূ নিয়ন্ত্ৰণ,ਬਜਟ ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਨਿਯੰਤਰਣ
বাফাৰ,ਬਫਰ
অভাৱ,ਕਮੀ
বাছ,ਕਾਫ਼ੀ
"১.অষ্ট ব্যাংক, ২. বিট (আঠটা বিট)","1. ਅਸ਼ਟ ਵਿਅੰਕ, 2. ਬਿੱਟ (ਅੱਠ ਬਿੱਟ)"
বাইট ক&#39;ড,ਬਾਈਟ ਕੋਡ
C (কম্পিউটাৰ ভাষা),ਸੀ (ਕੰਪਿਊਟਰ ਭਾਸ਼ਾ)
"1.C Plus Plus, 2.C++ (কম্পিউটাৰ ভাষা)","1.C ਪਲੱਸ ਪਲੱਸ, 2.C++ (ਕੰਪਿਊਟਰ ਭਾਸ਼ਾ)"
"১.নগদ ধন, ২. বেগাই","1. ਨਕਦੀ, 2. ਤੇਜ਼"
"1.কেচ বাফাৰ, 2.মেমৰি বাফাৰ","1.ਕੈਸ਼ ਬਫਰ, 2.ਮੈਮੋਰੀ ਬਫਰ"
"1.কেচ মেমৰি, 2.কেচ মেমৰি, 3.দ্ৰুত মেমৰি","1.ਕੈਸ਼ ਮੈਮੋਰੀ, 2.ਕੈਸ਼ ਮੈਮੋਰੀ, 3.ਫਾਸਟ ਮੈਮੋਰੀ"
গণনা কৰা,ਗਣਨਾ
"১.কেলকুলেটৰ, ২.কেলকুলেটৰ","1. ਕੈਲਕੁਲੇਟਰ, 2. ਕੈਲਕੁਲੇਟਰ"
"1.কেলকুলেটৰ চিপ,2. কেলকুলেটৰ চিপ","1. ਕੈਲਕੁਲੇਟਰ ਚਿੱਪ, 2. ਕੈਲਕੁਲੇਟਰ ਚਿੱਪ"
আমন্ত্ৰণ কৰক,ਬੁਲਾਓ
নাম কল,ਨਾਮ ਕਾਲ
ৰেফাৰেন্স কল,ਹਵਾਲਾ ਕਾਲ
সন্মানীয় আহ্বান,ਸਨਮਾਨ ਕਾਲ
ভেৰিয়েবল কল,ਵੇਰੀਏਬਲ ਕਾਲ
আমন্ত্ৰণ গেট,ਸੱਦਾ ਗੇਟ
"1. বাতিল কৰক, 2. বাতিল কৰক","1. ਰੱਦ ਕਰੋ, 2. ਰੱਦ ਕਰੋ"
বাতিল বুটাম,ਰੱਦ ਕਰਨ ਦਾ ਬਟਨ
"১.নিৰ্দিষ্ট কৰা, ২. কেননিক","1. ਨਿਰਧਾਰਤ, 2. ਕੈਨੋਨੀਕਲ"
কেননিক ৰূপ,ਕੈਨੋਨੀਕਲ ਰੂਪ
সক্ষমতা,ਯੋਗਤਾ
ক্ষমতা তালিকা,ਸਮਰੱਥਾ ਸੂਚੀ
"১.সামৰ্থ্য, ২. ধৰি ৰখা","1. ਸਮਰੱਥਾ, 2. ਹੋਲਡ"
caps লক চাবি,ਕੈਪਸ ਲਾਕ ਕੁੰਜੀ
"১.কাৰ্ড, ২. চাদৰ","1.ਕਾਰਡ, 2. ਸ਼ੀਟ"
কাৰ্ড ৰিডাৰ,ਕਾਰਡ ਰੀਡਰ
প্ৰাধান্য,ਪ੍ਰਮੁੱਖਤਾ
বাহক,ਕੈਰੀਅਰ
বাহক বেণ্ড,ਕੈਰੀਅਰ ਬੈਂਡ
বাহক বোজা,ਕੈਰੀਅਰ ਲੋਡ
বাহক সংকেত,ਕੈਰੀਅਰ ਸਿਗਨਲ
বাহক তৰংগ,ਕੈਰੀਅਰ ਲਹਿਰ
লাভ কৰা হৈছে,ਪ੍ਰਾਪਤ ਕੀਤਾ
স্ক’ৰ লাভ কৰা হৈছে,ਸਕੋਰ ਪ੍ਰਾਪਤ ਕੀਤਾ
অৰ্জন কৰা পতাকা,ਝੰਡਾ ਪ੍ਰਾਪਤ ਕੀਤਾ
"1.কাৰটিজ ডিস্ক, 2.কাৰটিজ ডিস্ক","1.ਕਾਰਟ੍ਰੀਜ ਡਿਸਕ, 2.ਕਾਰਟ੍ਰੀਜ ਡਿਸਕ"
"1. কেছকেড, 2. কেছকেড","1. ਕੈਸਕੇਡ, 2. ਕੈਸਕੇਡ"
ঘটনা,ਕੇਸ
কেথ&#39;ড-ৰে-টিউব (CRT),ਕੈਥੋਡ-ਰੇ-ਟਿਊਬ (ਸੀਆਰਟੀ)
কেথ’ড ৰে টিউব (CRT) কেথ’ড ৰে টিউব,ਕੈਥੋਡ ਰੇ ਟਿਊਬ (CRT) ਕੈਥੋਡ ਰੇ ਟਿਊਬ
cd rom ডিস্ক ড্ৰাইভ,ਸੀਡੀ ਰੋਮ ਡਿਸਕ ਡਰਾਈਵ
কোষ,ਸੈੱਲ
কোষ এনিমেচন,ਸੈੱਲ ਐਨੀਮੇਸ਼ਨ
চেলুলাৰ ফোন,ਸੈਲੂਲਰ ਫ਼ੋਨ
"১.কেন্দ্ৰীয় স্মৃতি, ২. কেন্দ্ৰীয় স্মৃতিশক্তি","1. ਕੇਂਦਰੀ ਮੈਮੋਰੀ, 2. ਕੇਂਦਰੀ ਮੈਮੋਰੀ"
কেন্দ্ৰীয় প্ৰক্ৰিয়াকৰণ একক (CPU),ਕੇਂਦਰੀ ਪ੍ਰੋਸੈਸਿੰਗ ਯੂਨਿਟ (CPU)
কেন্দ্ৰীভূত ব্যৱস্থা,ਕੇਂਦਰੀ ਸਿਸਟਮ
প্ৰমাণীকৃত টেপ,ਪ੍ਰਮਾਣਿਤ ਟੇਪ
শিকলি,ਚੇਨ
"1.series ডাটা, 2.series বিষয়বস্তু","1. ਸੀਰੀਜ਼ ਡਾਟਾ, 2. ਸੀਰੀਜ਼ ਸਮੱਗਰੀ"
শৃংখল সংযোগ,ਚੇਨ ਲਿੰਕ
চেইনিং,ਚੇਨਿੰਗ
"১.চেনেল, ২.চেনেল","1.ਚੈਨਲ, 2.ਚੈਨਲ"
"1.চেনেল ব্যস্ত টোন, 2.চেনেল ব্যস্ত টোন","1.ਚੈਨਲ ਬਿਜ਼ੀ ਟੋਨ, 2.ਚੈਨਲ ਬਿਜ਼ੀ ਟੋਨ"
"1.চেনেল ক্ষমতা, 2.চেনেল ক্ষমতা","1.ਚੈਨਲ ਸਮਰੱਥਾ, 2.ਚੈਨਲ ਸਮਰੱਥਾ"
"1.চেনেল নিয়ন্ত্ৰক, 2.চেনেল নিয়ন্ত্ৰক","1.ਚੈਨਲ ਕੰਟਰੋਲਰ, 2.ਚੈਨਲ ਕੰਟਰੋਲਰ"
"1. চেনেল ত্ৰুটি, 2.চেনেল ত্ৰুটি","1.ਚੈਨਲ ਗਲਤੀ, 2.ਚੈਨਲ ਗਲਤੀ"
"১.চেনেল প্ৰগ্ৰেম, ২.চেনেল প্ৰগ্ৰেম","1.ਚੈਨਲ ਪ੍ਰੋਗਰਾਮ, 2.ਚੈਨਲ ਪ੍ਰੋਗਰਾਮ"
"1.চেনেল নিৰ্ভৰযোগ্যতা, 2.চেনেল নিৰ্ভৰযোগ্যতা","1.ਚੈਨਲ ਭਰੋਸੇਯੋਗਤਾ, 2.ਚੈਨਲ ਭਰੋਸੇਯੋਗਤਾ"
"1.চেনেল ছেট, 2.চেনেল ছেট","1.ਚੈਨਲ ਸੈੱਟ, 2.ਚੈਨਲ ਸੈੱਟ"
প্ৰতীক,ਪ੍ਰਤੀਕ
"১.আখৰৰ ক&#39;ড, ২. আখৰৰ ক&#39;ড","1. ਅੱਖਰ ਕੋਡ, 2. ਅੱਖਰ ਕੋਡ"
আখৰৰ চাবি,ਅੱਖਰ ਕੁੰਜੀ
চৰিত্ৰ পাঠক,ਅੱਖਰ ਪਾਠਕ
"১.প্ৰতীকৰ আকাৰ, ২.প্ৰতীকৰ আকাৰ","1. ਚਿੰਨ੍ਹ ਦਾ ਆਕਾਰ, 2. ਚਿੰਨ੍ਹ ਦਾ ਆਕਾਰ"
চিত্ৰকল্প,ਚਿੱਤਰਕਾਰੀ
"১.চেছিছ, ২.চেছিছ","1.ਚੈਸਿਸ, 2.ਚੈਸਿਸ"
বিট পৰীক্ষা কৰক,ਚੈੱਕ ਬਿੱਟ
চেক পইণ্ট,ਚੈੱਕ ਪੁਆਇੰਟ
মুঠ পৰীক্ষা কৰক,ਕੁੱਲ ਚੈੱਕ ਕਰੋ
শব্দ পৰীক্ষা কৰক,ਚੈੱਕ ਸ਼ਬਦ
চিপ,ਚਿੱਪ
চিপ চেট,ਚਿੱਪ ਸੈੱਟ
"1.বাছি লোৱা, 2.বাছি লোৱা","1. ਚੁਣੋ, 2. ਚੁਣੋ"
বৰ্ণানুক্ৰমে,ਵਰਣਮਾਲਾ ਅਨੁਸਾਰ
"১.ছাফাৰ, ২. শূন্য, ৩. নাৱিক","1.ਸਫਰ, 2. ਜ਼ੀਰੋ, 3. ਸਮੁੰਦਰੀ ਜਹਾਜ਼"
বৰ্তনী,ਸਰਕਟ
বৃত্ত তালিকা,ਚੱਕਰ ਸੂਚੀ
চেৰেছ,ਸੇਰੇਸ
উল্লেখ,ਜ਼ਿਕਰ
"1.শ্ৰেণী, 2.শ্ৰেণী","1.ਸ਼੍ਰੇਣੀ, 2.ਸ਼੍ਰੇਣੀ"
ক্লাছ ভেৰিয়েবল,ਕਲਾਸ ਵੇਰੀਏਬਲ
শ্ৰেণীবিভাজন,ਵਰਗੀਕਰਨ
স্ক্যাভেঞ্জিং,ਸਫ਼ਾਈ
ক্লিয়াৰ কৰা অঞ্চল,ਸਾਫ਼ ਕੀਤਾ ਖੇਤਰ
"1. চিস্টেম পৰিষ্কাৰ কৰক, 2. চেনেল পৰিষ্কাৰ কৰক","1. ਸਿਸਟਮ ਸਾਫ਼ ਕਰੋ, 2. ਚੈਨਲ ਸਾਫ਼ ਕਰੋ"
টিপক,ਪ੍ਰੈਸ
"১.গ্ৰাহক, ২. গ্ৰাহক","1. ਗਾਹਕ, 2. ਗਾਹਕ"
"1.ক্লায়েন্ট চাৰ্ভাৰ, 2.ক্লায়েন্ট চাৰ্ভাৰ","1. ਕਲਾਇੰਟ ਸਰਵਰ, 2. ਕਲਾਇੰਟ ਸਰਵਰ"
গ্ৰাহকৰ ষ্টাব,ਗਾਹਕ ਸਟੱਬ
শ্বিয়াৰিং আৰ্ট,ਕਟਾਈ
শ্বিয়াৰিং আৰ্ট লাইব্ৰেৰী,ਸ਼ੀਅਰਿੰਗ ਆਰਟ ਲਾਇਬ੍ਰੇਰੀ
ক্লিপ বৰ্ড,ਕਲਿੱਪ ਬੋਰਡ
ক্লিপাৰ,ਕਲਿੱਪਰ
ক্লিপাৰ চিপ,ਕਲਿਪਰ ਚਿੱਪ
ফৈদ,ਧੜੇ
"1.ৱাচ, ২. calad","1. ਵਾਚ, 2. ਕੈਲਾਡ"
ঘড়ীৰ চক্ৰ,ਘੜੀ ਚੱਕਰ
ঘড়ীৰ কম্পাঙ্ক,ਘੜੀ ਦੀ ਬਾਰੰਬਾਰਤਾ
কালাদ হাৰ্ডৱেৰ,ਕਲਾਡ ਹਾਰਡਵੇਅਰ
কালাদ স্পেণ্ড,ਕਲਾਡ ਸਪੈਂਡ
ঘড়ীৰ গতি,ਘੜੀ ਦੀ ਗਤੀ
সময় সমন্বয়,ਸਮਾਂ ਸਮਕਾਲੀਕਰਨ
ঘড়ীৰ টিক,ਘੜੀ ਦੀ ਟਿੱਕ
ক্ল&#39;ন,ਕਲੋਨ
বন্ধ কৰা,ਬੰਦ
বন্ধ চাৰ্কিট টিভি (চিচিটিভি),ਬੰਦ ਸਰਕਟ ਟੀ.ਵੀ (ਸੀ.ਸੀ.ਟੀ.ਵੀ.)
বিৱৰণ,ਵਰਣਨ
"১.ক্লাউড কম্পিউটিং, ২.ক্লাউড কম্পিউটিং","1. ਕਲਾਉਡ ਕੰਪਿਊਟਿੰਗ, 2. ਕਲਾਉਡ ਕੰਪਿਊਟਿੰਗ"
মুঠি,ਝੁੰਡ
"১.আবৃত কাৰ্ড, ২. আৱৰণযুক্ত শ্বীট","1. ਕਵਰਡ ਕਾਰਡ, 2. ਕੋਟੇਡ ਸ਼ੀਟ"
আৱৰণযুক্ত কাগজ,ਕੋਟੇਡ ਕਾਗਜ਼
সমাক্ষীয়,coaxial
সমাক্ষীয় কেবল,coaxial ਕੇਬਲ
কোডাচিল,ਕੋਡਾਸਿਲ
"১.কোড, ২.কোড","1. ਕੋਡ, 2. ਕੋਡ"
"1. ক&#39;ড জেনেৰেটৰ, 2. ক&#39;ড জেনেৰেটৰ","1. ਕੋਡ ਜਨਰੇਟਰ, 2. ਕੋਡ ਜਨਰੇਟਰ"
ক&#39;ড পৃষ্ঠা,ਕੋਡ ਪੰਨਾ
"১.কোড শব্দ, ২.কোড শব্দ","1. ਕੋਡ ਸ਼ਬਦ, 2. ਕੋਡ ਸ਼ਬਦ"
"১.কোডাৰ, ২.কোডাৰ","1.ਕੋਡਰ, 2.ਕੋਡਰ"
"1. এনকোডিং পৰীক্ষা, 2. ক&#39;ডিং পৰীক্ষা","1. ਏਨਕੋਡਿੰਗ ਟੈਸਟ, 2. ਕੋਡਿੰਗ ਟੈਸਟ"
এনকোডিং ফৰ্ম,ਏਨਕੋਡਿੰਗ ਫਾਰਮ
"1. এনকোডিং শ্বীট, 2. ক&#39;ডিং শ্বীট","1. ਏਨਕੋਡਿੰਗ ਸ਼ੀਟ, 2. ਕੋਡਿੰਗ ਸ਼ੀਟ"
সহগ,ਗੁਣਾਂਕ
সংহতি,ਤਾਲਮੇਲ
"1.কল্ড বুট, 2.কল্ড ষ্টাৰ্ট","1.ਕੋਲਡ ਬੂਟ, 2.ਕੋਲਡ ਸਟਾਰਟ"
ঠাণ্ডা আৰম্ভণি,ਠੰਡੀ ਸ਼ੁਰੂਆਤ
সহযোগ,ਮਦਦ ਕਰੋ
পতন হোৱা,ਢਹਿ
"১.সংলগ্নকৰণ, ২.সংযুক্ত কৰা","1.ਇਨਕਾਰਪੋਰੇਸ਼ਨ, 2.ਕੰਕਟੇਨੇਟ"
"1.সূচীভুক্ত টেপ,2. callet টেপ","1. ਇੰਡੈਕਸਡ ਟੇਪ, 2. callet ਟੇਪ"
সংঘৰ্ষ,ਟੱਕਰ
বৃহদান্ত্ৰ,ਕੋਲਨ
"১.আখৰ, ২.ৰং","1.ਅੱਖਰ, 2.ਰੰਗ"
ৰঙৰ পৰিপূৰকতা,ਰੰਗ ਸੰਤ੍ਰਿਪਤਾ
ৰঙৰ টেবুল,ਰੰਗ ਸਾਰਣੀ
স্তম্ভ,ਥੰਮ੍ਹ
সংমিশ্ৰণ,ਸੁਮੇਲ
কম্পোজিট বাকচ,ਮਿਸ਼ਰਿਤ ਬਾਕਸ
"১.আদেশ, ২.আদেশ","1.command, 2.command"
কমাণ্ড বুটাম,ਕਮਾਂਡ ਬਟਨ
কমাণ্ড তালিকা,ਹੁਕਮ ਸੂਚੀ
টোকা,ਟਿੱਪਣੀ
"১/ প্ৰতিশ্ৰুতি, ২/ প্ৰতিশ্ৰুতি","1. ਵਚਨਬੱਧਤਾ, 2. ਵਚਨਬੱਧਤਾ"
বস্তু,ਗੱਲ
সাধাৰণ ব্যৱসায়মুখী ভাষা (COBOL),ਕਾਮਨ ਬਿਜ਼ਨਸ ਓਰੀਐਂਟਿਡ ਲੈਂਗੂਏਜ (COBOL)
সাধাৰণ ভুল,ਆਮ ਗਲਤੀ
সাধাৰণ ভাষা,ਆਮ ਭਾਸ਼ਾ
"১.সাধাৰণ নাম, ২. স্বাভাৱিক ৰুটিন","1. ਆਮ ਨਾਮ, 2. ਆਮ ਰੁਟੀਨ"
যোগাযোগ,ਸੰਚਾਰ
যোগাযোগ লাইন,ਸੰਚਾਰ ਲਾਈਨ
যোগাযোগ ধৰণ,ਸੰਚਾਰ ਮੋਡ
"1. যোগাযোগ নেটৱৰ্ক, 2. যোগাযোগ নেটৱৰ্ক","1. ਸੰਚਾਰ ਨੈੱਟਵਰਕ, 2. ਸੰਚਾਰ ਨੈੱਟਵਰਕ"
যোগাযোগ প্ৰাচল,ਸੰਚਾਰ ਪੈਰਾਮੀਟਰ
যোগাযোগ ব্যৱস্থা,ਸੰਚਾਰ ਸਿਸਟਮ
সংকোচন,ਸੰਕੁਚਿਤ
কম্প্ৰেছাৰ,ਕੰਪ੍ਰੈਸਰ
কম্প্ৰেছন ট্ৰেন্সমিছন,ਸੰਕੁਚਨ ਸੰਚਾਰ
কোম্পানী নেটৱৰ্ক,ਕੰਪਨੀ ਨੈੱਟਵਰਕ
তুলনামূলক পৰীক্ষা,ਤੁਲਨਾ ਟੈਸਟ
"১.সামঞ্জস্যতা, ২.সামঞ্জস্যতা","1. ਇਕਸਾਰਤਾ, 2. ਅਨੁਕੂਲਤਾ"
উপযুক্ত,ਅਨੁਕੂਲ
সংকলন,ਸੰਕਲਨ
সংকলন আৰু নিষ্পাদন,ਸੰਕਲਨ ਅਤੇ ਐਗਜ਼ੀਕਿਊਸ਼ਨ
"1.কম্পাইলাৰ, 2.প্ৰগ্ৰেম ট্ৰেন্সফাৰ","1.ਕੰਪਾਈਲਰ, 2.ਪ੍ਰੋਗਰਾਮ ਟ੍ਰਾਂਸਫਰਰ"
কম্পাইলাৰ ভাষা,ਕੰਪਾਈਲਰ ਭਾਸ਼ਾ
পৰিপূৰক,ਪੂਰਕ
দহৰ পৰিপূৰক,ਦਸ ਦਾ ਪੂਰਕ
পৰিপূৰক,ਪੂਰਕ
"১/ সম্পূৰ্ণৰূপে অৰ্জন কৰা, ২. সম্পূৰ্ণৰূপে অৰ্জন কৰা","1. ਪੂਰੀ ਤਰ੍ਹਾਂ ਗ੍ਰਹਿਣ ਕੀਤਾ, 2. ਪੂਰੀ ਤਰ੍ਹਾਂ ਹਾਸਲ ਕੀਤਾ"
কম্পোজিট,ਮਿਸ਼ਰਿਤ
জটিল সংখ্যা,ਕੰਪਲੈਕਸ ਨੰਬਰ
সমষ্টিবাসী,ਸੰਵਿਧਾਨਕ
com,com
গাঁঠি,ਸੰਯੁਕਤ
সংমিশ্ৰণ,ਸੁਮੇਲ
"১.গণনাযোগ্য, ২.গণনাযোগ্য","1.ਕੰਪਿਊਟੇਬਲ, 2.ਕੰਪਿਊਟੇਬਲ"
কম্পিউটাৰ,ਕੰਪਿਊਟਰ
কম্পিউটাৰ কেন্দ্ৰ,ਕੰਪਿਊਟਰ ਸੈਂਟਰ
কম্পিউটাৰ বিশেষজ্ঞ,ਕੰਪਿਊਟਰ ਮਾਹਰ
কম্পিউটাৰ গ্ৰাফিক্স,ਕੰਪਿਊਟਰ ਗਰਾਫਿਕਸ
কম্পিউটাৰৰ নিৰ্দেশনা,ਕੰਪਿਊਟਰ ਦੀ ਹਦਾਇਤ
"১.কম্পিউটাৰ ভাষা, ২.কম্পিউটাৰ ভাষা","1.ਕੰਪਿਊਟਰ ਭਾਸ਼ਾ, 2.ਕੰਪਿਊਟਰ ਭਾਸ਼ਾ"
"1. কম্পিউটাৰ নেটৱৰ্ক, 2. কম্পিউটাৰ নেটৱৰ্ক","1. ਕੰਪਿਊਟਰ ਨੈੱਟਵਰਕ, 2. ਕੰਪਿਊਟਰ ਨੈੱਟਵਰਕ"
কম্পিউটাৰ বিজ্ঞান,ਕੰਪਿਊਟਰ ਵਿਗਿਆਨ
