English,Tamil
Base address,அடிப்படை முகவரி
Base addressing,அடிப்படை முகவரி
Base address register,அடிப்படை முகவரி பதிவு
Base band,தள இசைக்குழு
Base band channel,அடிப்படை இசைக்குழு சேனல்
Based storage allocation,அடிப்படையிலான சேமிப்பக ஒதுக்கீடு
Based variable,அடிப்படையிலான மாறி
Base element,அடிப்படை உறுப்பு
Base item,தள உருப்படி
Base language,அடிப்படை மொழி
Base notation,அடிப்படை குறியீடு
Base number,அடிப்படை எண்
Base register,தள பதிவு
Base volume,அடிப்படை தொகுதி
BASIC,அடிப்படை
Basic access method,அடிப்படை அணுகல் முறை
Basic binary loader,அடிப்படை பைனரி ஏற்றி
Basic code,அடிப்படை குறியீடு
Basic coding,அடிப்படை குறியீட்டு முறை
Basic direct access method,அடிப்படை நேரடி அணுகல் முறை
Basic exchange  Format,அடிப்படை பரிமாற்றம்  வடிவம்
Basic external  Function,அடிப்படை வெளிப்புறம்  செயல்பாடு
Basic input/output,அடிப்படை உள்ளீடு/வெளியீடு
Basic instruction,அடிப்படை அறிவுறுத்தல்
Basic linkage,அடிப்படை இணைப்பு
Basic looping,அடிப்படை லூப்பிங்
Basic matrix,அடிப்படை அணி
Basic matrix instruction,அடிப்படை மேட்ரிக்ஸ் அறிவுறுத்தல்
Basic real constant,அடிப்படை உண்மையான மாறிலி
Basic sequential access method,அடிப்படை தொடர்ச்சியான அணுகல் முறை
Basic service,அடிப்படை சேவை
Basic subscript,அடிப்படை சந்தா
Basic system instruction,அடிப்படை கணினி அறிவுறுத்தல்
Basic telecommunications access method,அடிப்படை தொலைத்தொடர்பு அணுகல் முறை
Basic weight,அடிப்படை எடை
Batch,தொகுதி
Batch control record,தொகுதி கட்டுப்பாட்டு பதிவு
Batched communication,தொகுக்கப்பட்ட தொடர்பு
Batched job,தொகுக்கப்பட்ட வேலை
Batch header document,தொகுதி தலைப்பு ஆவணம்
Batching,தொகுதி
Batch operating system,தொகுதி இயக்க முறைமை
Batch partition,தொகுதி பகிர்வு
Batch position,தொகுதி நிலை
Batch processing,தொகுதி செயலாக்கம்
Batch region,தொகுதி பகுதி
Batch session,தொகுதி அமர்வு
Batch terminal,தொகுதி முனையம்
Batch ticket,தொகுதி டிக்கெட்
Batch total,தொகுதி மொத்தம்
Batch transaction file,தொகுதி பரிவர்த்தனை கோப்பு
Batten system (= cordonnier system = peek-a-- boo system),பேட்டன் சிஸ்டம் (= கோர்டோனியர் சிஸ்டம் = பீக்-ஏ-- பூ அமைப்பு)
Baud,பாட்
Baudot code,பாடோட் குறியீடு
Baud code,பாட் குறியீடு
