Telugu,Bengali
అసమకాలిక డేటా ట్రాన్స్మిషన్,অ্যাসিঙ্ক্রোনাস ডেটা ট্রান্সমিশন
అసమకాలిక పరికరాలు,অ্যাসিঙ্ক্রোনাস ডিভাইস
అసమకాలిక ఆపరేషన్,অ্যাসিঙ্ক্রোনাস অপারেশন
అసమకాలిక సిగ్నలింగ్,অ্যাসিঙ্ক্রোনাস সিগন্যালিং
అసమకకరణం,অ্যাসিঙ্ক্রোনাস সময় বিভাগ মাল্টিপ্লেক্সিং
అసమకాలిక ప్రసారం,অ্যাসিঙ্ক্রোনাস ট্রান্সমিশন
అసమకాలిక పని,অ্যাসিঙ্ক্রোনাস ওয়ার্কিং
అటాచ్డ్ ప్రాసెసింగ్,সংযুক্ত প্রক্রিয়াজাতকরণ
అటాచ్డ్ ప్రాసెసర్,সংযুক্ত প্রসেসর
అటాచ్డ్ సపోర్ట్ ప్రాసెసర్,সংযুক্ত সমর্থন প্রসেসর
హాజరైన ఆపరేషన్,অপারেশন উপস্থিত
ట్రైల్ ప్రింటర్‌కు హాజరయ్యారు,ট্রেল প্রিন্টারে অংশ নিয়েছেন
శ్రద్ధ అంతరాయం,মনোযোগ বাধা
శ్రద్ధ కీ,মনোযোগ কী
అటెన్యుయేషన్,মনোযোগ
అటెన్యుయేషన్ స్థిరాంకం,অবিচ্ছিন্ন ধ্রুবক
అటెన్యుయేషన్ వక్రీకరణ,মনোযোগ বিকৃতি
అటెన్యుయేషన్ ఈక్వలైజర్,মনোযোগ সমতুল্য
అటెన్యూయేటర్,অ্যাটেনুয়েটর
గుణం,বৈশিষ্ট্য
వినగల అలారం,শ্রাবণ অ্যালার্ম
ఆడియో క్యాసెట్,অডিও ক্যাসেট
ఆడియో విచారణ,অডিও তদন্ত
ఆడియో లైన్,অডিও লাইন
ఆడియో ప్రతిస్పందన,অডিও প্রতিক্রিয়া
ఆడియో ప్రతిస్పందన సందేశం,অডিও প্রতিক্রিয়া বার্তা
ఆడియో ప్రతిస్పందన యూనిట్,অডিও প্রতিক্রিয়া ইউনিট
ఆడియోటేప్ స్టోరేజ్ యూనిట్,অডিওটেপ স্টোরেজ ইউনিট
ఆడియో టెలికమ్యూనికేషన్ లైన్,অডিও টেলিযোগাযোগ লাইন
ఆడియో టెర్మినల్,অডিও টার্মিনাল
ఆడిట్ కమాండ్ లాంగ్వేజ్,অডিট কমান্ড ভাষা
ఆడిట్ ప్రోగ్రామింగ్,অডিট প্রোগ্রামিং
తనిఖీ శోధన,নিরীক্ষা পথ
ఆగెండ్,অগেন্ড
ఆజ్మెంట్,অগমেন্ট
ఆగ్మెంటర్,অগমেন্টার
రచయిత,লেখক
రచయిత,অনুমোদন
రచయిత వ్యవస్థ,অনুমোদন ব্যবস্থা
అధికారం,কর্তৃপক্ষ
అధికారిక కోడ్,অনুমোদন কোড
అధీకృత లైబ్రరీ,অনুমোদিত গ্রন্থাগার
అధీకృత కార్యక్రమం,অনুমোদিত প্রোগ্রাম
అధీకృత ప్రోగ్రామ్ సౌకర్యం,অনুমোদিত প্রোগ্রাম সুবিধা
ఆటో వియుక్త,অটো অ্যাবস্ট্রাক্ট
ఆటో సమాధానం,স্বয়ংক্রিয় উত্তর
ఆటో బూటింగ్,অটো বুটিং
ఆటో బైపాస్,অটো বাইপাস
ఆటో కాల్ (= ఆటోమేటిక్ కాలింగ్),অটো কল (= স্বয়ংক্রিয় কলিং)
ఆటో కోడర్,অটো কোডার
ఆటో డయల్,স্বয়ংক্রিয় কল
ఆటోఫ్లో,অটোফ্লো
ఆటో సూచిక,অটো সূচক
ఆటో ఇండెక్స్డ్ చిరునామా,অটো ইনডেক্সড অ্যাড্রেসিং
ఆటోమాటా,অটোমেটা
ఆటోమాటా సిద్ధాంతం,অটোমেটা তত্ত্ব
ఆటోమాటా రకం,অটোমেটা টাইপ
స్వయంచాలక గ్రంథ పట్టిక,স্বয়ংক্রিয় গ্রন্থপঞ্জি
స్వయంచాలక డేటా మాధ్యమం,স্বয়ংক্রিয় ডেটা মিডিয়াম
ఆటోమేటెడ్ డిక్షనరీ,স্বয়ংক্রিয় অভিধান
ఆటోమేటెడ్ గ్లోసరీ,স্বয়ংক্রিয় শব্দকোষ
ఆటోమేటెడ్ లాజిక్ రేఖాచిత్రం,স্বয়ংক্রিয় লজিক ডায়াগ্রাম
స్వయంచాలక నిర్వహణ,স্বয়ংক্রিয় ব্যবস্থাপনা
ఆటోమేటెడ్ ప్రొడక్షన్ మేనేజ్‌మెంట్,স্বয়ংক্রিয় উত্পাদন ব্যবস্থাপনা
ఆటోమేటెడ్ స్టాక్ కంట్రోల్,স্বয়ংক্রিয় স্টক নিয়ন্ত্রণ
