English,Gujarati
Basic access method,મૂળભૂત પ્રવેશ પદ્ધતિ
Basic binary loader,મૂળભૂત દ્વિસંગી લોડર
Basic code,મૂળભૂત સંચાર
Basic coding,મૂળ સંહિતા
Basic direct access method,મૂળભૂત સીધી પ્રવેશ પદ્ધતિ
Basic exchange  Format,મૂળભૂત વિનિમય  અનુરોધ
Basic external  Function,મૂળભૂત  કાર્ય
Basic input/output,મૂળભૂત ઇનપુટ/આઉટપુટ
Basic instruction,મૂળભૂત સૂચના
Basic linkage,મૂળ જોડાણ
Basic looping,મૂળ લૂપિંગ
Basic matrix,મૂળભૂત મેટ્રિક્સ
Basic matrix instruction,મૂળ મેટ્રિક્સ સૂચના
Basic real constant,મૂળભૂત વાસ્તવિક સ્થિર
Basic sequential access method,મૂળભૂત ક્રમિક પ્રવેશ પદ્ધતિ
Basic service,મૂળભૂત નોકરી
Basic subscript,મૂળ પાટિયું
Basic system instruction,મૂળભૂત પદ્ધતિ
Basic telecommunications access method,મૂળભૂત ટેલિકમ્યુનિકેશંસ પ્રવેશ પદ્ધતિ
Basic weight,મૂળ વજન
Batch,ચોપડી
Batch control record,બેચ નિયંત્રણ રેકોર્ડ
Batched communication,બચી ગયેલી સંચાર
Batched job,બચી ગયેલી નોકરી
Batch header document,બેચ હેડર દસ્તાવેજ
Batching,ચોપડી
Batch operating system,બેચ ઓપરેટિંગ સિસ્ટમ
Batch partition,બેચ પાર્ટીશન
Batch position,બેચની સ્થિતિ
Batch processing,બેચ પ્રક્રિયા
Batch region,બેચ ક્ષેત્ર
Batch session,બેચ સત્ર
Batch terminal,જથ્થાબંધ
Batch ticket,બેચ ટિકિટ
Batch total,બેચ કુલ
Batch transaction file,બેચ લેવડદેવડ ફાઇલ
Batten system (= cordonnier system = peek-a-- boo system),બેટન સિસ્ટમ (= કોર્ડોનીઅર સિસ્ટમ = પીક-એ-- બૂ સિસ્ટમ)
Baud,બડબડાટ
Baudot code,બૌડોટ કોડ
Baud code,બૌદ સંકેત
Baud rate,બૌડ દર
Bead,મણકા
Beam deflection,બીમનું નિવારણ
Beam store,બીમ સ્ટોર
Beamwidth (= aperture angle),બીમવિડ્થ (= છિદ્ર કોણ)
Beat,ધબક
Begin,શરૂઆત
Begin block,પ્રારંભ અવરોધ
Beginning of a file label,ફાઇલ લેબલની શરૂઆત
Beginning of information marker,માહિતી માર્કર
Beginning of tape mark,ટેપ ચિહ્નની શરૂઆત
Beginning of volume label,વોલ્યુમ લેબલની શરૂઆત
Bell character,ઘંટડીનું પાત્ર
Bellfast,ઘેરું
Bench mark,બેંચ -ચિહ્ન
Benchmark routine,બેંચમાર્ક
Benchmark test,બેંચમાર્ક કસોટી
Bias,પક્ષપાત
Bias distortion,પૂર્વગ્રહ
Bias testing,પૂર્વગ્રહ પરીક્ષણ
Bibliography,ગ્રંથસૂચિ
Biconditional operation (=equivalence   Operation),દ્વિભાષી કામગીરી (= સમકક્ષતા  કામગીરી)
Biconnected graph,દ્વિકોષ ગ્રાફ
Bid,બોલી
Bidirectional bus,દ્વિપક્ષીય બસ
Bidirectional flow,દ્વિપક્ષીય પ્રવાહ
Bidirectional printing,દ્વિપક્ષીય મુદ્રણ
Bifurcation,દ્વિભાજન
Binary,દ્વિસંગી
Binary approximation,દ્વિસંગી અંદાજ
Binary arithmetic operation,દ્વિસંગી અંકગણિત કામગીરી
Binary card,દ્વિસંગી કાર્ડ
Binary cell,દ્વિસંગી કોષ
Binary chain,દ્વિસંગી સાંકળ
Binary choice,દ્વિસંગી પસંદગી
Binary choice model,દ્વિસંગી પસંદગીનું મોડેલ
Binary chop (= dichotmizing search),બાઈનરી ચોપ (= ડિકોટમાઇઝિંગ શોધ)
Binary code,દ્વિસંગી સંહિતા
Binary coded character,દ્વિસંગી કોડેડ પાત્ર
Binary coded decimal,દ્વિસંગી કોડેડ દશાંશ
Binary coded decimal code,દ્વિસંગી કોડેડ દશાંશ કોડ
Binary coded decimal interchange code,દ્વિસંગી કોડેડ દશાંશ વિનિમય કોડ
Binary coded decimal representation,દ્વિસંગી કોડેડ દશાંશ રજૂઆત
Binary coded decimal system,દ્વિસંગી કોડેડ દશાંશ પદ્ધતિ
Binary-coded decimal-to decimal converter,દ્વિસંગી-દશાંશ-દશાંશ કન્વર્ટર
Binary coded digit,દ્વિસંગી કોડેડ અંક
Binary coded notation,દ્વિસંગી કોડેડ સંકેત
Binarycoding,દ્વિસંગી
Binary control octal,દ્વિસંગી નિયંત્રણ અષ્ટ
Binary conversion,દ્વિસંગી રૂપાંતર
Binary counter,દ્વિસંગી કાઉન્ટર
Binary digit,દ્વિસંગી અંક
Binary digit character,દ્વિસંગી
Binary element,દ્વિસંગી તત્વ
Binary element string,દ્વિસંગી તત્વ -તાર
Binary half adder,દ્વિસંગી અડધી ઉપાડનાર
Binary incremental representation,દ્વિસંગી વૃદ્ધિ પ્રતિનિધિત્વ
Binary loader,દ્વિસંગી લોડર
Binary logic network,દ્વિસંગી તર્ક નેટવર્ક
Binary notation,દ્વિસંગી સંકેત
Binary number,દ્વિસંગી સંખ્યા
Binary number system,દ્વિસંગી સંખ્યા
Binary numeral,દ્વિસંગી
Binary numeral system,દ્વિસંગી પદ્ધતિ
Binary operation code,દ્વિસંગી કામગીરી કોડ
Binary operator,દ્વિસંગી સંચાલક
Binary pair,દ્વિસંગી જોડી
Binary picture data,દ્વિસંગી ચિત્ર -માહિતી
Binary point,દ્વિપક્ષીય બિંદુ
Binary program,દ્વિસંગી કાર્યક્રમ
Binary relation,દ્વિસંગી સંબંધ
Binary search,દ્વિસંગી શોધ
Binary search algorithm,દ્વિસંગી શોધ અલ્ગોરિધમનો
Binary serial signalling rate,દ્વિસંગી સીરીય સંકેત દર
Binary symmetric channel,દ્વિસંગી સપ્રમાણતા
Binary synchronous communication,દ્વિસંગી સંચાર
Binary synchronous transmission,દ્વિસંગી સંક્રમણ
Binary tree,દ્વિસંગી વૃક્ષ
Bind,બાંધવું
Binder group,બાઈન્ડર જૂથ
Binder-hole card,બાઈન્ડર-હોલ કાર્ડ
Binding,બાંધણી
Binding time,બંધનકર્તા સમય
Biomedical computing,બાયોમેડિકલ કમ્પ્યુટિંગ
Biomedical program,જૈવ -કાર્યક્રમ
Bionics,સનન
Bipartite graph,દ્વિપક્ષી ગ્રાફ
Bipartite tree,દ્વિપ્રાપ્તિ વૃક્ષ
Bipolar,દ્વિપક્ષીય
Bipolar memory,દ્વિધ્રુવી મેમરી
Bipolar transmission(= polar transmission),દ્વિધ્રુવી ટ્રાન્સમિશન (= ધ્રુવીય ટ્રાન્સમિશન)
Biquinary code,દ્વિપક્ષીય સંહિતા
Birth-death process,જન્મ મૃત્યુ પ્રક્રિયા
Bisection algorithm,દ્વિભાજન
Bistable,સાંકડી
Bistable circuit,બિસ્ટેબલ સર્કિટ
Bistable device,બિસ્ટેબલ
Bistable multivibrator,દ્વિપક્ષી -મલ્ટિવિપ્રિએટર
Bistable trigger circuit (= bistable circuit),બિસ્ટેબલ ટ્રિગર સર્કિટ (= બિસ્ટેબલ સર્કિટ)
Bisynchronous,બેભાન
Bit,ગાળો
Bit bumming,બીકણ
Bit density,ઘનતા
Bit instruction,ઉપદ્રવ
Bit location,ગટ
Bit parallel,સમાંતર
Bit pattern,ડામરનો દાખલો
Bit position,પથારીની સ્થિતિ
Bit rate,પટાનો દર
Bit serial,પટાનો સિધ્ધાંત
Bit slice,સ્લાઈસ
Bit slice microprocessor,બિટ સ્લાઇસ માઇક્રોપ્રોસેસર
Bit slicing processor,બિટ સ્લોસીંગ પ્રોસેસર
