English,Gujarati
conjugate complex numbers,સંયોજન જટિલ સંખ્યાઓ
conjugate directions,સંયુક્ત દિશા
conjugate functions,સંયુક્ત કાર્ય
conjugate of matrix,મેટ્રિક્સનું જોડાણ
conjugate permutation,સંયુક્ત ક્રમચય
conjugate transpose,સંયોજક ચલ
conjuction,"યોગ, સંયોજન"
consecutive,સળંગ
consecutive numbers,સળંગ સંખ્યાઓ
conservation of energy,ઊર્જા સંરક્ષણ
conservation of mass,સામૂહિક સંરક્ષણ
conservative,આશ્રયદાતા
consistency,"સુસંગતતા, સુસંગતતા, સુસંગતતા, સુસંગતતા"
consistency condition,સુસંગતતા પ્રતિબંધો
consistent estimate,"સુસંગત અંદાજ, વિપરીત અંદાજ"
consistent estimator,"સુસંગત અંદાજકાર, બિન-વિરોધાભાસી અંદાજકાર"
consistent statistic,"બિન-વિરોધાભાસી નમૂના, સુસંગત નમૂના"
consistent system,"સુસંગત એન્ટિટીઝ, બિન-વિરોધાભાસી એન્ટિટીઝ"
consol,કન્સોલ
constant,"સ્થિર, સ્થિર, સ્થિર, સ્થાવર, અપરિવર્તનશીલ, સમાન"
constant acceleration,સમાન પ્રવેગક
constant function,સતત કાર્ય
constant of gravity,ગુરુત્વાકર્ષણ બિંદુ
constant of integration,એકીકરણ સતત
constant of proportionality,પ્રમાણસરતા સ્થિર
constant parameter,સતત પરિમાણ
constant polynomial,સતત બહુપદી
constant proportion,નિશ્ચિત પ્રમાણ
constant speed,સમાન ચાલ
constant term,સતત મુદત
constant velocity,સમાન વેગ
constitutive equation,સર્જકનું સમીકરણ
constraint,અવરોધ
construct,"બનાવવા માટે, બનાવવા માટે"
construction,રચના
consumer preference,ગ્રાહક પસંદગીઓ
consumption function,વપરાશ કાર્ય
contact angle,સ્પર્શકોણ
contact point,સંપર્ક બિંદુ
contained in,સમાયેલ
contingency table,જોડાણ ટેબલ
continuum mechanics,સાતત્ય મિકેનિક્સ
continued fraction,અલગ નાણા
continued product,નાણાકીય ઉત્પાદન
continuity,"સાતત્ય, સાતત્ય"
continuity of function,કાર્યોનું સાતત્ય
continuity test,સાતત્ય પરીક્ષણ
continuous,"સતત, અખંડ, અખંડ, સતત, સતત"
continuous derivative,સતત વ્યુત્પન્ન
continuous distribution,સતત વિતરણ
continuous from above,સતત ઉપર
continuous function,સતત કાર્ય
continuously differentiable,સતત વિભેદક
continuous map,સતત નકશો
continuous mapping,સતત મેપિંગ
continuous probability density function,સતત સંભાવના ઘનતા કાર્ય
continuous probability distribution,સતત સંભાવના વિતરણ
continuous random variable,સતત રેન્ડમ ચલ
continuous sample space,સતત નમૂના જગ્યા
continuous variable,સતત ચલ
continuous wave,સતત તરંગ
continuum,"સાતત્ય, સાતત્ય"
continuum hypothesis (= continuum axiom),અખંડ સ્વયંસિદ્ધ
continuum of real numbers (= set of real numbers),વાસ્તવિક સંખ્યા સમૂહ
continuum theory,સાતત્ય સિદ્ધાંત
contour integration,સમોચ્ચ એકીકરણ
contraction mapping,સંકોચન મેપિંગ
contradiction,વિરોધ કરો
contravariant,પ્રતિબિંબ
control,નિયંત્રણ
control chart,નિયંત્રણ ચાર્ટ
control chart for averages,સરેરાશ નિયંત્રણ ચાર્ટ
control chart for defects,ખામીઓનું નિયંત્રણ
control chart for ranges,જગ્યાનું નિયંત્રણ
control chart for variables,ચલોનું નિયંત્રણ
converge,"એકરૂપ થવું, એકરૂપ થવું"
convergence in mean,અર્થ સંકલન
convergence in mean square,ચોરસ અર્થ કન્વર્જન્સ
convergence in probability,સંભાવનામાં સંકલન
convergence limit,કન્વર્જન્સ મર્યાદા
convergence radius,કન્વર્જન્સ ત્રિજ્યા
convergence region,કન્વર્જન્સ પ્રદેશ
convergent,"કન્વર્જ (વર.), કન્વર્જ (n.)"
convergent sequence,કન્વર્જન્ટ ક્રમ
convergent series,કન્વર્જન્ટ શ્રેણી
converse,"વિરુદ્ધ, વિરુદ્ધ"
conversely,"તેનાથી વિપરીત, વૈત્યસને"
conversion fraction,રૂપાંતર અપૂર્ણાંક
conversion table,રૂપાંતર કોષ્ટક
convex,દૂર સામનો કરવો
convex body,શરીરનો સામનો કરવો
convex combination,વિરોધી સંયોજન
convex cover (=convex hull),સામનો આવરણ
convex function,વિચલિત કાર્ય
convex linear combinations,રેખીય સંચયનો સામનો કરવો
convex linear programming,રેખીય પ્રોગ્રામિંગનો સામનો કરવો
convex metric space,અંતરની વસ્તીનો સામનો કરી રહ્યા છે
convex polyhedron,પોલિહેડ્રોનનો સામનો કરવો
convex programming,પ્રોગ્રામિંગનો સામનો કરવો
convex region,સામનો પ્રદેશ
convex set,ફેસિંગ સેટ
convolution,સંવહન
convolution integral,સંકલન અભિન્ન
convolution theorem (= faltung theorem),કમ્પ્રેશન પ્રમેય
coordinate,"સંકલન, સંકલન, સહસંકલન"
coordinate axis,ડિરેક્ટર અક્ષ
coordinate geometry,સંકલન ભૂમિતિ
coordinate plane,સંકલન વિમાન
coordinates,સંકલન
coordinate system,"સંકલન સિસ્ટમ, સૂચના સિસ્ટમ"
Copernican system,કોપરનિકસ-બોડી
Coplanar,પ્લેનર
coplanar forces,કોપ્લાનર ફોર્સ
coplanarity,સપાટતા
coprime numbers,અવિભાજ્ય સંખ્યા
correction factor,"સુધારણા ગુણક, સુધારણા ગુણક"
correct solution,સાચો ઉકેલ
correlation,સહ-સંબંધ
correlation coefficient,સહસંબંધ ગુણાંક
correlation diagram,સહસંબંધ રેખાકૃતિ
correlation function,સહસંબંધ કાર્ય
correlation matrix,"સહસંબંધ મેટ્રિક્સ, સહસંબંધ મેટ્રિક્સ"
correlation ratio,સહસંબંધ ગુણોત્તર
correlogram,સહસંબંધ રેખાકૃતિ
correlogram analysis,સહસંબંધ-ચિત્ર વિશ્લેષણ
correspond,"પત્રવ્યવહાર કરવો, પત્રવ્યવહાર કરવો"
correspondence principle,સંગઠનના નિયમો
corresponding angle,અનુરૂપ કોણ
corresponding side,સુસંગત બાજુ
coset,સેટ
cosine,"cosine, cotizya"
cosine law,કોસાઇન્સ નિયમ
cost analysis,ખર્ચ વિશ્લેષણ
cost maximization,ખર્ચ મહત્તમ
countability axiom,ગણતરીક્ષમતા સ્વયંસિદ્ધ
countable,ગણતરીપાત્ર
countable additivity,ગણતરીપાત્ર ઉમેરણ
countable base,ગણતરીપાત્ર આધાર
countable basis,ગણતરીપાત્ર આધાર
countable set,ગણવાયોગ્ય સમૂહ
countably infinite,ગણતરીપૂર્વક અનંત
counter,"કેલ્ક્યુલેટર, પેનલ, કાઉન્ટર"
counter clockwise,કાઉન્ટરક્લોકવાઇઝ બગાડ
counter example,પ્રતિઉદાહરણ
covariance,સહપ્રવૃત્તિ
covariance law,સહપ્રવર્તન નિયમ
covariance matrix,સહપ્રવર્તન મેટ્રિક્સ
