Bengali,Malayalam
কৃত্রিম পরিবর্তনশীল,കൃത്രിമ വേരിയബിൾ
আর্টস অ্যাপ্লিকেশন ডেটা ব্যাংক,ആർട്സ് ആപ്ലിക്കേഷൻ ഡാറ്റ ബാങ്ക്
আর্টস অ্যাপ্লিকেশন সংগীত,ആർട്സ് ആപ്ലിക്കേഷൻ സംഗീതം
আর্টস অ্যাপ্লিকেশন প্যাটার্ন জেনারেশন,ആർട്സ് ആപ്ലിക്കേഷൻ പാറ്റേൺ തലമുറ
আরোহী,ആസര്ണം
আরোহী বাছাই,ആരോഹണം അടുക്കുക
Ascil,Alcyly
ASCII নিয়ন্ত্রণ চরিত্র,ASCII നിയന്ത്രണ പ്രതീകം
ASCII কী বোর্ড,ASCII കീ ബോർഡ്
দিক,വശം
দিক এবং,വശം
একত্রিত করা,സംയോജിപ്പിക്കുക
একত্রিত উত্স,ഒരുമിച്ചുകൂട്ടിയ ഉത്ഭവം
সময়কাল একত্রিত করুন,ദൈർഘ്യം കൂടിച്ചേർന്നു
এসেম্বলার,അസംബ്ലി
এসেম্বলার ডাইরেক্টিভ,അസംബ്ലിലർ നിർദ്ദേശം
এসেম্বলার সুবিধা,അസംബ്ലർ സൗകര്യം
এসেম্বলার ভাষা,അസംബ്ലിലർ ഭാഷ
একত্রিত,കൂട്ടിച്ചേർക്കുന്നു
সমাবেশ পর্ব,ഒത്തുചേരൽ ഘട്ടം
সময় একত্রিত,സമയം ഒത്തുചേരുന്നു
সমাবেশ,നിയമനിര്മ്മാണസഭ
এসেম্বলি,നിയമസഭാ ഭാഷ
অ্যাসেম্বলি ল্যাঙ্গুয়েজ প্রোগ্রামিং,നിയമസഭാ ഭാഷ പ്രോഗ്രാമിംഗ്
সমাবেশ ভাষা সফ্টওয়্যার নমনীয়তা,അസംബ്ലി ഭാഷാ സോഫ്റ്റ്വെയർ വഴക്കം
সমাবেশ তালিকা,നിയമസഭാ പട്ടിക
সমাবেশ পর্ব,നിയമസഭാ ഘട്ടം
সমাবেশ রুটিন,നിയമസഭ
সমাবেশ সময়,നിയമസഭാലം
সমাবেশ ইউনিট,നിയമസഭാസം
অ্যাসাইনমেন্ট ইনডেক্সিং,അസൈൻമെന്റ് ഇൻഡെക്സിംഗ്
অ্যাসাইনমেন্ট অপারেশন,അസൈൻമെന്റ് പ്രവർത്തനം
নিয়োগ বিবৃতি,അസൈൻമെന്റ് സ്റ്റേറ്റ്മെന്റ്
সহযোগী ঠিকানা,അസോസിയേറ്റീവ് വിലാസം
সহযোগী অ্যারে রেজিস্টার,അസോസിയേറ്റീവ് അറേ രജിസ്റ്റർ
সহযোগী কী,അസോസിയേറ്റീവ് കീ
সহযোগী ভাষা,അസോസിയേറ്റീവ് ഭാഷ
সহযোগী স্মৃতি,അസോസിയേറ്റീവ് മെമ്മറി
সহযোগী স্টোরেজ,അസോസിയേറ്റീവ് സംഭരണം
দশমিক বিন্দু ধরে নেওয়া,ദശാംശസ്ഥാനം അനുമാനിച്ചു
অসমমিত ডিভাইস,അസമമായ ഉപകരണം
অসমমিত আই/ও,അസമമായ ഐ / ഒ
অ্যাসিঙ্ক্রোনাস,അസിൻക്രണസ്
অ্যাসিঙ্ক্রোনাস কম্পিউটার,അസിൻക്രണസ് കമ്പ്യൂട്ടർ
অ্যাসিঙ্ক্রোনাস ডেটা ট্রান্সফার,അസിൻക്രണസ് ഡാറ്റ കൈമാറ്റം
অ্যাসিঙ্ক্রোনাস ডেটা ট্রান্সমিশন,അസിൻക്രണസ് ഡാറ്റ ട്രാൻസ്മിഷൻ
অ্যাসিঙ্ক্রোনাস ডিভাইস,അസിൻക്രണസ് ഉപകരണങ്ങൾ
অ্যাসিঙ্ক্রোনাস অপারেশন,അസിൻക്രണസ് പ്രവർത്തനം
অ্যাসিঙ্ক্রোনাস সিগন্যালিং,അസിൻക്രണസ് സിഗ്ലിംഗ്
অ্যাসিঙ্ক্রোনাস সময় বিভাগ মাল্টিপ্লেক্সিং,അസിൻക്രണസ് ടൈം ഡിവിഷൻ മൾട്ടിക്സ്റ്റിംഗ്
অ্যাসিঙ্ক্রোনাস ট্রান্সমিশন,അസിൻക്രണസ് ട്രാൻസ്മിഷൻ
অ্যাসিঙ্ক্রোনাস ওয়ার্কিং,അസിൻക്രണസ് ജോലി
সংযুক্ত প্রক্রিয়াজাতকরণ,അറ്റാച്ചുചെയ്ത പ്രോസസ്സിംഗ്
সংযুক্ত প্রসেসর,അറ്റാച്ചുചെയ്ത പ്രോസസർ
সংযুক্ত সমর্থন প্রসেসর,അറ്റാച്ചുചെയ്ത പിന്തുണ പ്രോസസർ
অপারেশন উপস্থিত,പങ്കെടുത്ത പ്രവർത്തനം
ট্রেল প্রিন্টারে অংশ নিয়েছেন,ട്രയൽ പ്രിന്ററിൽ പങ്കെടുത്തത്
মনোযোগ বাধা,ശ്രദ്ധ തടസ്സം
মনোযোগ কী,ശ്രദ്ധ കീ
মনোযোগ,അറ്റൻവറൻസ്
অবিচ্ছিন্ন ধ্রুবক,അറ്റൻവറേഷൻ സ്ഥിരാങ്കം
মনোযোগ বিকৃতি,Attenuution വികസനം
মনোযোগ সমতুল্য,അറ്റൻവേഷൻ ഇക്വൈസർ
অ্যাটেনুয়েটর,അറ്റൻവേറ്റർ
বৈশিষ্ট্য,ആട്രിബ്യൂട്ട്
শ্রাবণ অ্যালার্ম,കേൾക്കാവുന്ന അലാറം
অডিও ক্যাসেট,ഓഡിയോ കാസറ്റ്
অডিও তদন্ত,ഓഡിയോ അന്വേഷണം
অডিও লাইন,ഓഡിയോ ലൈൻ
অডিও প্রতিক্রিয়া,ഓഡിയോ പ്രതികരണം
অডিও প্রতিক্রিয়া বার্তা,ഓഡിയോ പ്രതികരണ സന്ദേശം
অডিও প্রতিক্রিয়া ইউনিট,ഓഡിയോ പ്രതികരണ യൂണിറ്റ്
অডিওটেপ স্টোরেজ ইউনিট,ഓഡിയോപെപ്പ് സ്റ്റോറേജ് യൂണിറ്റ്
অডিও টেলিযোগাযোগ লাইন,ഓഡിയോ ടെലികമ്മ്യൂണിക്കേഷൻ ലൈൻ
অডিও টার্মিনাল,ഓഡിയോ ടെർമിനൽ
অডিট কমান্ড ভাষা,ഓഡിറ്റ് കമാൻഡ് ഭാഷ
অডিট প্রোগ্রামিং,ഓഡിറ്റ് പ്രോഗ്രാമിംഗ്
নিরীক্ষা পথ,ഓഡിറ്റ് ട്രയൽ
অগেন্ড,ഗഹെൻഡ്
অগমেন্ট,വര്ദ്ധിപ്പിക്കുക
অগমেন্টার,വര്ഗം
লেখক,ഗന്ഥകാരി
অনুমোদন,അധികാരമുള്ള
অনুমোদন ব্যবস্থা,രചയിതാവിന്റെ സംവിധാനം
কর্তৃপক্ষ,അധികാരം
অনুমোদন কোড,അംഗീകാര കോഡ്
অনুমোদিত গ্রন্থাগার,അംഗീകൃത ലൈബ്രറി
অনুমোদিত প্রোগ্রাম,അംഗീകൃത പ്രോഗ്രാം
অনুমোদিত প্রোগ্রাম সুবিধা,അംഗീകൃത പ്രോഗ്രാം സൗകര്യം
অটো অ্যাবস্ট্রাক্ট,യാന്ത്രിക സംഗ്രഹം
স্বয়ংক্রিয় উত্তর,തനിയെ ഉത്തരം
অটো বুটিং,യാന്ത്രിക ബൂട്ടിംഗ്
অটো বাইপাস,യാന്ത്രിക ബൈപാസ്
অটো কল (= স্বয়ংক্রিয় কলিং),യാന്ത്രിക കോൾ (= യാന്ത്രിക കോളിംഗ്)
অটো কোডার,യാന്ത്രിക കോഡർ
স্বয়ংক্রিয় কল,യാന്ത്രിക ഡയൽ
অটোফ্লো,ഓട്ടോഫ്ലോ
অটো সূচক,യാന്ത്രിക സൂചിക
অটো ইনডেক্সড অ্যাড্রেসিং,യാന്ത്രിക സൂചിക വിലാസം
অটোমেটা,ഓട്ടോമാറ്റ
অটোমেটা তত্ত্ব,ഓട്ടോമാറ്റ സിദ്ധാന്തം
