Assamese,Gujarati
সক্ৰিয় ৰেখা সক্ৰিয় ৰেখা,સક્રિય રેખા સક્રિય રેખા
সক্ৰিয় লুপ,સક્રિય લૂપ
সক্ৰিয় ক&#39;ড*,સક્રિય કોડ*
সক্ৰিয় উপাদান,સક્રિય ઘટકો
সক্ৰিয় অণু,સક્રિય પરમાણુ
সক্ৰিয় জাল,સક્રિય મેશ
সক্ৰিয় পুনৰ শোষণ,સક્રિય પુનઃશોષણ
সক্ৰিয় অঞ্চল,સક્રિય વિસ્તાર
সক্ৰিয় নিয়ন্ত্ৰণ,સક્રિય નિયમન
সক্ৰিয় উপগ্ৰহ,સક્રિય ઉપગ્રહ
সক্ৰিয় বিভাজনশীল সৌৰ শিখা,સક્રિય વિખંડન સૌર જ્યોત
সক্ৰিয় অণুপুষ্টিকৰ উপাদান,સક્રિય સૂક્ષ્મ પોષકતત્ત્વો
সক্ৰিয় অনুসৰণ ব্যৱস্থা,સક્રિય ટ્રેકિંગ સિસ્ટમ
সক্ৰিয় ট্ৰেন্সডুচাৰ,સક્રિય ટ્રાન્સડ્યુસર
সক্ৰিয় গ্ৰহণ,સક્રિય સેવન
কাৰ্য্যকলাপ সহগ*,પ્રવૃત્તિ ગુણાંક*
কাৰ্য্যকলাপ সূচকাংক,પ્રવૃત્તિ સૂચકાંક
কাৰ্য্যকলাপৰ অনুপাত,પ્રવૃત્તિ ગુણોત્તર
কাৰ্য্যকলাপ ভেক্টৰ,પ્રવૃત્તિ વેક્ટર
প্ৰকৃত মনিটৰ,વાસ્તવિક મોનિટર
প্ৰকৃত মানসিক চাপ,વાસ્તવિક તણાવ
ট্ৰিগাৰ কৰা,ટ્રિગર કરવા માટે
উৎপত্তিকাৰী,પ્રવર્તક
উৎপত্তিকাৰী,પ્રવર્તક
acuityometer,એક્યુટીમીટર
শ্ৰৱণ ক্ষমতা,સુનાવણીની તીવ્રતા
ফটো তীক্ষ্ণতা মূল্য,ફોટો ઉગ્રતા મૂલ્ય
তীব্ৰ কোণ,તીવ્ર કોણ
ফুচফুচাই কোৱা,બબડાટ
তীব্ৰ ত্ৰিভুজ,તીવ્ર ત્રિકોણ
অচক্ৰীয়,એસાયક્લિક
অনুকূলন প্ৰয়োগ,ઓપ્ટિમાઇઝેશન એપ્લિકેશન
অনুকূলিত অৱস্থা,ઑપ્ટિમાઇઝ રાજ્ય
অভিযোজিত নিয়ন্ত্ৰণ ব্যৱস্থা,અનુકૂલનશીલ નિયંત્રણ સિસ્ટમ
এডাপ্টোমিটাৰ,એડેપ્ટોમીટર
এডকক এন্টেনা,એડકોક એન્ટેના
সামৰণিত,સારાંશ માટે
সংকলনৰ সময়,સંકલન સમય
সংকলন-বিয়োগ সময়,સંકલન-બાદબાકી સમય
adder,ઉમેરનાર
"যোগফল, যোগ, যোগফল (ed.), যোগ (v.)","સરવાળો, સરવાળો, સરવાળો (સં.), ઉમેરણ (વિ.)"
যোগ ধ্ৰুৱক,વધારાનો સતત
ত্বৰণ-যোগফল নিয়ম,પ્રવેગક-સરવાળા નિયમ
দূৰত্ব-যোগফল নিয়ম,અંતર-સરવાળા નિયમ
বেগ-যোগফল নিয়ম,વેગ-સરવાળા નિયમ
ভেক্টৰৰ যোগফল,વેક્ટરનો સરવાળો
সংগ্ৰহ বিক্ৰিয়া,સંગ્રહ પ્રતિક્રિયા
অতিৰিক্ত মজিয়া,વધારાનો માળ
"সংযোগী সুৰ, অতিৰিক্ত সুৰ (স্বৰ)","સંયોજક સ્વર, વધારાનો સ્વર (સ્વર)"
"যোগকৰণ, যোগকৰণ","ઉમેરણ, ઉમેરણ"
যোগকৰণ ব্যৱস্থা,એડિટિવ સિસ્ટમ
সংমিশ্ৰিত আখৰ,સંયુક્ત અક્ષરો
সৰ্বমুঠ আখৰ প্ৰক্ৰিয়া,એકંદર અક્ષર પ્રક્રિયા
যোগকৰণৰ পৰিপূৰক ৰং,ઉમેરણ પૂરક રંગ
যোগকৰণ ধ্ৰুৱক,ઉમેરણ સતત
যোগকৰণ ট্ৰেকচন,એડિટિવ ટ્રેક્શન
যোগকৰণ প্ৰভাৱ,ઉમેરણ અસર
যোগকৰণ কাৰক,ઉમેરણ પરિબળ
যোগকৰণ কাৰ্য্য,ઉમેરણ કાર્ય
যোগকৰণৰ মিশ্ৰণ,ઉમેરણ મિશ્રણ
যোগকৰণৰ মূল,ઉમેરણ મૂળ
যোগকৰণ প্ৰক্ৰিয়া,ઉમેરણ પ્રક્રિયા
যোগযোগ্যতা,ઉમેરણ
যোগকৰণ কোৱাণ্টাম সংখ্যা,એડિટિવ ક્વોન્ટમ નંબર
সংগ্ৰহ বিক্ৰিয়া,સંગ્રહ પ્રતિક્રિયા
যোগযোগ্যতা,ઉમેરણ
aditron,એડિટ્રોન
ঠিকনা*,જાણો*
ঠিকনা গণনা,સરનામાની ગણતરી
ঠিকনা,સરનામું
ঠিকনা এনক্ৰিপচন,સરનામું એન્ક્રિપ્શન
ঠিকনা প্ৰকাশ,સરનામા અભિવ્યક્તિ
ঠিকনাযোগ্যতা,સંબોધનક્ષમતા
ঠিকনা বাৰ,એડ્રેસ બાર
ঠিকনা পোহৰ,સરનામું પ્રકાશ
ঠিকনা সলনি কৰা,સરનામામાં ફેરફાર
পতনশ,પતનશ
ঠিকনা পঞ্জীয়ন,સરનામું રજીસ્ટર
ঠিকনা নিৰ্বাচন চুইচ,સરનામું પસંદગી સ્વીચ
ঠিকনা সজাই পৰাই তোলা টেবুল,સરનામું વર્ગીકરણ ટેબલ
সম্বোধন কৰা,સંબોધન
এড্রেছ&#39;গ্ৰাফ,એડ્રેસોગ્રાફ
ঠিকনা ব্যৱস্থাপ্ৰণালী,એડ્રેસ સિસ્ટમ
আঠাযুক্ততা,સંલગ્નતા
আঠাযুক্ত চাপ,સંલગ્નતા તણાવ
আঠাযুক্ত শক্তি,એડહેસિવ ઊર્જા
আঠাযুক্ত ব্লক কৰা,એડહેસિવ બ્લોકીંગ
আদিয়াবাট,adiabat
adiabatic,એડિબેટિક
এডিয়াবেটিক ত্বৰণ,એડિબેટિક પ્રવેગક
এডিয়াবেটিক আনুমানিককৰণ,એડિબેટિક અંદાજ
এডিয়াবেটিক আয়তন সহগ,એડિબેટિક વોલ્યુમ ગુણાંક
এডিয়াবেটিক থাৰ্মোমিটাৰ,એડિબેટિક થર્મોમીટર
এডিয়াবেটিক পৰিৱৰ্তন,એડિબેટિક ફેરફાર
"এডিয়াবেটিক চাৰ্ট, এডিয়াবেটিক চাৰ্ট","adiabatic ચાર્ટ, adiabatic ચાર્ટ"
এডিয়াবেটিক সংকোচন ক্ষমতা,એડિબેટિક સંકોચનક્ષમતા
এডিয়াবেটিক কম্প্ৰেছন,એડિબેટિક કમ્પ્રેશન
এডিয়াবেটিক গৰ্ভনিৰোধক,એડિબેટિક ગર્ભનિરોધક
এডিয়াবেটিক শীতল সীমা,એડિબેટિક ઠંડક મર્યાદા
এডিয়াবেটিক বক্ৰ,એડિબેટિક વળાંક
এডিয়াবেটিক বিকৃতি,એડિબેટિક વિકૃતિ
এডিয়াবেটিক বিচুম্বকীয়কৰণ,એડિબેટિક ડિમેગ્નેટાઇઝેશન
এডিয়াবেটিক ৰিজ&#39;লিউচন,એડિબેટિક રિઝોલ્યુશન
এডিয়াবেটিক বিচ্যুতি,એડિબેટિક ડિસ્પ્લેસમેન્ટ
এডিয়াবেটিক ইফেক্ট,એડિબેટિક અસર
এডিয়াবেটিক ইলাষ্টিকতা,એડિબેટિક સ્થિતિસ્થાપકતા
এডিয়াবেটিক এলিপছয়ড,એડિબેટિક લંબગોળ
adiabatic পূৰ্ণ-তাপ ক্ষতি,એડિબેટિક સંપૂર્ણ ગરમીનું નુકશાન
এডিয়াবেটিক সমীকৰণ,એડિબેટિક સમીકરણ
এডিয়াবেটিক অৱস্থা সমীকৰণ,એડિબેટિક રાજ્ય સમીકરણ
এডিয়াবেটিক ভাৰসাম্য উষ্ণতা,એડિબેટિક સંતુલન તાપમાન
এডিয়াবেটিক ভাৰসাম্য,એડિબેટિક સંતુલન
adiabatic বিস্তাৰ,એડિબેટિક ફેલાવો
এডিয়াবেটিক শিখাৰ উষ্ণতা,એડિબેટિક જ્યોત તાપમાન
এডিয়াবেটিক প্ৰবাহ,એડિબેટિક પ્રવાહ
adiabatic উচ্চাৰণ,એડિબેટિક ઉચ્ચારણ
এডিয়াবেটিক গেছ সমীকৰণ,એડિબેટિક ગેસ સમીકરણ
এডিয়াবেটিক গ্ৰেডিয়েন্ট,એડિબેટિક ગ્રેડિયન્ટ
এডিয়াবেটিক তাপ ক্ষতি,એડિબેટિક ગરમીનું નુકશાન
এডিয়াবেটিক আয়নীয়কৰণ বিভৱ,એડિબેટિક આયનીકરણ સંભવિત
এডিয়াবেটিক মূল্য হ্ৰাসৰ হাৰ,એડિબેટિક અવમૂલ્યન દર
এডিয়াবেটিক গতিবেগ আধান,એડિબેટિક મોમેન્ટમ ચાર્જ
এডিয়াবেটিক প্ৰক্ৰিয়া,એડિબેટિક પ્રક્રિયા
এডিয়াবেটিক বিক্ৰিয়া,એડિબેટિક પ્રતિક્રિયા
adiabatic খোজ,એડિબેટિક ચાલ
এডিয়াবেটিক বিকৃতি শক্তি,એડિબેટિક વિકૃતિ ઊર્જા
এডিয়াবেটিক বডি,એડિબેટિક શરીર
এডিয়াবেটিক তাপ গ্ৰেডিয়েণ্ট,એડિબેટિક ગરમી ઢાળ
&#39;এডিয়াবেটিক এবেটমেন্ট&#39;,એડિબેટિક ઘટાડો
এডিয়াবেটিক ৰূপান্তৰ,એડિબેટિક રૂપાંતરણ
"সালোক সংশ্লেষণ, বিকিৰণ বিৰোধী","પ્રકાશસંશ્લેષણ, વિરોધી રેડિયેશન"
তাপৰ অপৰ্যাপ্ততা,ગરમીની અપૂર્ણતા
তাপ নিৰোধক,હીટ ઇન્સ્યુલેટીંગ
