Assamese,English
"শ্বেভিংছ, চিপছ, চিপছ",chip
ন&#39;-ক্লাছ পৰীক্ষা,chi-square test
"choking (দোষ), choke",choke
মাজে মাজে এম্প্লিফায়াৰ,chopper amplifier
গ্ৰুপ মিউজিক,choral music
ৰঙীন,chromatic
ৰং কৰা,chromaticity
ৰং কৰা,chromaticness
ৰং কৰা,chromastism
ক্ৰমেট&#39;গ্ৰাম,chromatograph
"ৰংমাপক, ক্ৰম&#39;মিটাৰ",chromometer
ক্ৰম’ফ’ৰ,chromophore
"ক্ৰম’স্ফিয়াৰ, ক্ৰম’স্ফিয়াৰ",chromosphere
"ক্ৰ’ন’গ্ৰাফ, ক্ৰ’ন’গ্ৰাফ, ক্ৰ’ন’গ্ৰাফ",chronograph
ক্ৰ&#39;নোমিটাৰ,chronometer
"চলচ্চিত্ৰ, চলচ্চিত্ৰ",cinema
চিনেমাট&#39;গ্ৰাফী,cinematography
"শূন্য, চাইফাৰ",cipher (zero)
পুনৰাবৃত্তি,circle in (=iris in)
বৰ্তনী,circuit
বৰ্তনী,circuitry
"বৃত্তাকাৰ, বৃত্তাকাৰ",circular
প্ৰচলিত,circulating
"circulation, প্ৰচলন",circulation
চাৰ্কুলেটৰ,circulator
পৰিধিৰ,circumferential
নিউক্লিয়াৰ ইলেক্ট্ৰন,circumuclear electron
পৰিভু উপগ্ৰহ,circumterrestrial satellite
অসামৰিক কম্পাঙ্ক বেণ্ড,citizen's band
"পোছাক, দখল",cladding
বান্ধোন,clamping
ক্লেপেইৰন সমীকৰণ,Clapeyron equation
"ক্লাছিক, ক্লাছিক, ক্লাছিক",classical
"ব্যৱধান, আঁতৰোৱা (adj.)",clearance
ক্লিভেজ,cleavage
জলবায়ু,climate
মাউন্ট,climb
"পাইৰ&#39;মিটাৰ, চিকিৎসা থাৰ্মোমিটাৰ",clinical thermometer
ঘড়ীৰ ভল্টেজ,clock voltage
ঘড়ীৰ কাঁটাৰ দিশত,clockwise
বন্ধ বৰ্তনী,closed circuit
বন্ধ-চাৰ্কিট টেলিভিছন,closed circuit television (=piped television)
"টানকৈ পেক কৰা, টানকৈ পেক কৰা",close packed
ভালদৰে পেকেজ কৰা গঠন,close packed structure
নিকটতম এপ্ৰ&#39;চ,closest approach
শেহতীয়াকৈ পেক কৰা হৈছে,closest packed
বন্ধ দৃশ্য,close-up (=close-up view)
"ডাৱৰ, ডাৱৰ, অস্পষ্টতা, দাগ",cloud
মুঠি,cluster
"মোটা, মোটা, খাৰুৱা, অমান্য, অপৰিশোধিত",coarse
মেক্ৰ&#39; স্ফটিক,coarsely crystalline
"উপকূল, লক্ষ্য ঘৰ (Radar)",coast
"আৱৰণ, কোট, কোট, আৱৰণ",coat
"আৱৰণ, আৱৰণ, আৱৰণ",coating
coax,coaxial
"ক&#39;ড, চিহ্ন, ক&#39;ড, ক&#39;ড, ক&#39;ড",code
ক&#39;ড কৰা হৈছে,coded
ক&#39;ডিং পালছ,coding pulse
সহগ,coefficient
সংযম,coercive
ছাচপেন্স,coercivity
"affiliation, সংযুক্ততা",coherence
"সংযুক্ত, সংযুক্ত",coherent
সংহতি,cohesion
sansanji,cohesional
ৰাশিফল,coil
কুণ্ডলীযুক্ত,coiled
"কইলিং, কইল বিল্ডিং, কইলিং",coiling
চেপেটা,coincidence
ঠাণ্ডা,cold
কম উষ্ণতাৰ নিৰ্গমন,cold emission
উপতাপীয় নিউট্ৰন,cold neutron
ডেচিমেচন,collapsible state
"জামিন, শাখা, শাখা",collateral
"সমন্বয়ক, সমন্বয়ক, সমন্বয়ক",collator
সংগ্ৰহ,collection
"সামূহিক, জনসংখ্যা",collective
"সংগ্ৰাহক, সংগ্ৰাহক, সংগ্ৰাহক",collector
সংঘৰ্ষ কণা,colliding particles
সমান্তৰাল,collimate
"সমান্তৰাল, একদিশীয়",collimated
সমান্তৰাল চতুৰ্ভুজ,collimator
প্ৰান্তিককৰণ,collinear
প্ৰান্তিককৰণ,collinearity
"সংঘৰ্ষ, সংঘৰ্ষ, সংঘৰ্ষ",collision
কলয়ড,colloidal
"ৰংমাপক, ৰংমাপক",colorimeter
ৰঙৰ অন্ধতা,colour blindness
চৰিত্ৰ,colour
"স্তম্ভ, স্তম্ভ",column
"কমা, টাফ্ট, ঠেং, ঠেং",coma
"সংমিশ্ৰণ, সংমিশ্ৰণ, সঞ্চয়",combination
সংমিশ্ৰিত স্বৰবৰ্ণ,combinational tone
সংমিশ্ৰিত স্বৰবৰ্ণ,combination tone
দায়িত্ব,combustibility
দহন,combustion
বাণিজ্যিক ফেৰাইট,commercial ferrite
"সাধাৰণ, সাধাৰণ, সাধাৰণ, সাধাৰণ, সাধাৰণ",common
যোগাযোগ,communication
"ডাইভাৰচন, ডেটাম পৰিৱৰ্তন, পাৰ্মিউটেচন",commutation
"কমিউটেটৰ, কমিউটেটৰ, কমিউটেটৰ",commutator
"তুলনাকাৰী, তুলনাকাৰী",comparator
তুলনা কৰা,comparison
"কম্পাছ, কম্পাছ, কম্পাছ",compass
"সামঞ্জস্যতা, সামঞ্জস্যতা, সামঞ্জস্যতা, সামঞ্জস্যতা",compatibility
"ক্ষতিপূৰণ দিয়া, প্ৰতিশোধ লোৱা",compensate
"ক্ষতিপূৰণ, ক্ষতিপূৰণ, ক্ষতিপূৰণ",compensation
প্ৰতিকাৰৰ ব্যৱস্থা,compensator
"সংকলন, ব্যাখ্যা",compilation
"সংকলন, ব্যাখ্যা",compile
পৰিপূৰকতা,complementarity
পৰিপূৰক,comlementary
সম্পূৰ্ণ কৰা,complete
সম্পূৰ্ণ কোষ,completed shell
সম্পূৰ্ণ মডুলেচন,complete modulation
"জটিল, জটিল, পেকেজ",complex
জটিল পৰমাণু,complex atom
জটিল ফলন,complex function
ফৰ্মেট,complexion
জটিল ব্যৱস্থা,complex mechanism
খতিয়ান লোৱা,compliance
"উপাদান, সংশ্লিষ্ট উপাদান",component
"সংমিশ্ৰিত, সংমিশ্ৰিত",composite
"মিশ্ৰিত, মিশ্ৰিত, সংযুক্ত, বিত্ত, যৌগ",compound
asral পেণ্ডুলাম,compound pendulum
"সংকোচন (সম্পা.), সংকোচন (v.)",compress
সংকোচিত কৰা হৈছে,compressed
সংকোচন ক্ষমতা,compressibility
সংকোচনযোগ্য,compressible
সংকোচন,compression
"কম্প্ৰেছাৰ, কম্প্ৰেছাৰ",compressor
"কম্পটন ইলেক্ট্ৰন, প্ৰতিভাৰসাম্যপূৰ্ণ ইলেক্ট্ৰন",Compton electron
গণনা,computation
গণনামূলক,computational
"কম্পিউটাৰ, কম্পিউটাৰ, কম্পিউটাৰ",computer
অৱতল,concave
দ্বি উত্তল,concavo-concave
"ঘনীভূত কৰা, ঘন কৰা, ঘনীভূত কৰা (adj.), ঘনীভূত কৰা (v.)",concentrate
"ঘনীভূত, ঘনীভূত, ঘনীভূত",concentrated
"ঘনত্ব, ঘনত্ব, ঘনত্ব, ঘনত্ব",concentration
"এককেন্দ্ৰিক, সমকেন্দ্ৰিক",concentric
ধাৰণা,conception
ধাৰণাগত,conceptual
"ঘনিষ্ঠতা, যোগাযোগ",concordance
সমন্বিত,concordant
"সমকালীন, পিছপৰা",concurrent
"ঘনীভূতকৰণ, ঘনীভূতকৰণ",condensation
"ঘনীভূত কৰা, তৰলীকৃত কৰা, তৰলীকৃত কৰা",condense
"ঘনীভূত, তৰলীকৃত, সংকুচিত",condensed
"কণ্ডেন্সাৰ, কেপাচিটৰ, সংগ্ৰাহক",condenser
"অৱস্থা, অৱস্থা, অৱস্থা, অৱস্থা",condition
পৰিবাহীতা,conductance
ড্ৰাইভাৰ,conducting
ড্ৰাইভিং,conduction
পৰিবাহীতা,conductivity
ফিডেলিটি,confidence
"বিন্যাস, বিন্যাস",configuration
বিন্যাস,configurational
কনফ&#39;কেল,confocal
"সমন্বয়, দ্বিমেৰুত্ব, সমতা",congruence
"congruent, একেধৰণৰ",congruent
কনিক,conical
"to conjugate (v.), সংযোগ কৰা (ver.)",conjugate
পাৰ্শ্বীয় সংযুক্ত,connected in parallel
শৃংখল সম্পৰ্কীয়,connected in series
সংযোগকাৰী লাইন,connecting line
সংযোগ,connection
"পৃষ্ঠপোষক, সংযোগকাৰী",connector
একেৰাহে,consecutive
পৃষ্ঠপোষক,conservation
পৃষ্ঠপোষক,conservative
"স্থায়িত্ব, স্থায়িত্ব, বেধ, বেধ",consistency
"সামঞ্জস্যপূৰ্ণ, বিপৰীত",consistent
কথোপকথনমূলক,consonance
কথোপকথনমূলক,consonant (note)
স্থিৰতা,constancy
"স্থিৰ, স্থিৰ, স্থাৱৰ, অপৰিৱৰ্তিত, একেধৰণৰ",constant
কনষ্টেন্টান,constantan
অবিৰত প্ৰবাহ,constant drift
সহচলক সংখ্যা,constant of aberration
বৰ্তনীটোৰ বৈশিষ্ট্য,constants of circuit
নক্ষত্ৰমণ্ডল,constellation
"ৰচনা, ৰচনা, গঠন",constitution
বাধ্যতামূলক গতি,constrained motion
বাধা,constraint
সংকীৰ্ণ হোৱা,constriction
বহনক্ষম হস্তক্ষেপ,constructive interference
ব্যৱহৃত শক্তি,consumed energy
"স্পৰ্শ, স্পৰ্শ, স্পৰ্শ",contact
"যোগাযোগ, যোগাযোগ",contractor
দূষণ কৰা,contamination
"বিষয়বস্তু, অংশ, আধা",content
"continuum, ধাৰাবাহিকতা",continuity
অৱস্থাৰ ধাৰাবাহিকতা,continuity of state
"অবিৰত, অবিচ্ছেদ্য, অবিচ্ছেদ্য, অবিৰত, অবিৰত",continuous
ধাৰাবাহিকতা,continuum
"সংকোচন কৰা, সংকোচন কৰা (ver.)",contract
সংকোচন,contracted
সংকোচন,contraction
প্ৰতি-কক্ষপথৰ দিশ,contraorbital direction
আপেক্ষিক শৰীৰ,contrarelated body
"কনট্ৰাষ্ট, কনট্ৰাষ্ট",contrast
নিয়ন্ত্ৰণ,control
সংবহন,convection
কনভেয়িং পোষ্ট,convection term
ভেছকুলাৰ,convective
নিয়মীয়া পাৰমাণৱিক ওজন,conventional atomic weight
"to converge, অভিসৰণ কৰা",converge
"অভিসৰণ, অভিসৰণ",convergence
কনভাৰ্জিং লেন্স,convergent lens
"বিপৰীত, বিপৰীত",converse
VICA বিপৰীতে,conversely
ৰূপান্তৰ,conversion
ৰূপান্তৰিত,converted
ৰূপান্তৰক,converter
কনভাৰ্টিবল লেন্স,convertible lens
উত্তল,convex
উত্তলতা,convexity
উত্তল,convexo-concave
দ্বি উত্তল,convexo-convex
শীতল পদাৰ্থ,coolant
"শিতলকাৰী, চিলাৰ",cooler
কুলিজ টিউব,Coolidge tube
শীতল কৰা,cooling
শীতল পদাৰ্থ,cooling agent
সমবায়ৰ পৰিঘটনা,cooperative phenomenon
"স্থানাংক, স্থানাংক",coordinate
পৰিচালক অক্ষ,coordinate axis
সমতল,coplanar
সমতলতা,coplanarity
"কপি, কপি, কপি",copy
মুখ্য,core
কোৰ ইলেক্ট্ৰন,core electron
ক’ৰিঅ’লিছ ত্বৰণ,Coriolis acceleration
ক&#39;ৰিঅ&#39;লিছ বল,Coriolis force
"কিৰিট, কৰোনা",cornona
কৰ&#39;না অষ্ট্ৰেলিয়া,Corona Australis
corona borealis,Corona Borealis
সৌৰ জ্বলন,coronal prominence
