Malayalam,Odiya
ഫ്രീക്വൻസി ബ്രോഡ്കാസ്റ്റ് റിസീവർ,ଫ୍ରିକ୍ୱେନ୍ସି ପ୍ରସାରଣ ରସିଭର୍ |
പ്രക്ഷേപണം ട്രാൻസ്മിറ്റർ,ପ୍ରସାରଣ ଟ୍ରାନ୍ସମିଟର |
ബൂസ്റ്റർ ആന്റിന,ବୁଷ୍ଟର୍ ଆଣ୍ଟେନା |
ബസ് ആന്റിന,ବସ୍ ଆଣ୍ଟେନା |
ബ്രഷ് നിമജ്ജനം,ବ୍ରଶ୍ ବୁଡ ପକାଇବା |
ബബ്ലിംഗും ഗേറ്റും,ବବୁଲିଙ୍ଗ୍ ଏବଂ ଗେଟ୍ |
ബുദ്ബുദു അല്ലെങ്കിൽ ഗേറ്റ്,ବୁଡବୁଡୁ କିମ୍ବା ଗେଟ୍ |
ബബ്ലി മെമ്മറി,ବବୁଲି ମେମୋରୀ |
വോൾട്ടേജ് നഷ്ടപരിഹാരം,ଭୋଲଟେଜ୍ କ୍ଷତିପୂରଣ
ബഫർ,ବଫର୍
ബഫർ ആംപ്ലിഫയർ,ବଫର୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
ബഫർ സർക്യൂട്ട്,ବଫର୍ ସର୍କିଟ୍ |
ബഫർ ഓപ്പറേറ്റർ,ବଫର୍ ଅପରେଟର୍ |
ബഫർ രജിസ്റ്റർ,ବଫର୍ ରେଜିଷ୍ଟର |
ബൾബ്,ବଲ୍ବ
ജനസംഖ്യാ പ്രഭാവം,ଜନସଂଖ୍ୟା ପ୍ରଭାବ
മാക്രോ അർദ്ധചാലക ഉപകരണം,ମାକ୍ରୋ ସେମିକଣ୍ଡକ୍ଟର ଉପକରଣ |
കുല,ଗୁଣ୍ଡ |
മുങ്ങിയ കൈമാറ്റം,ଜଳମଗ୍ନ ବିନିମୟ |
മുങ്ങിയ പാളി,ଜଳମଗ୍ନ ସ୍ତର |
മുങ്ങിയ കോൺടാക്റ്റ്,ଜଳମଗ୍ନ ସମ୍ପର୍କ |
സ്ഫോടന ആംപ്ലിഫയർ,ବ୍ଲାଷ୍ଟ ଏମ୍ପ୍ଲିଫାୟର୍ |
സ്ഫോടന കവർ,ବିସ୍ଫୋରଣ କଭର |
സ്ഫോടനം വെടിവയ്പ്പ്,ବିସ୍ଫୋରଣ
സ്ഫോടനം ഡോർ ആംപ്ലിഫയർ,ବିସ୍ଫୋରଣ ଦ୍ୱାର ଆମ୍ପ୍ଲିଫାୟର୍ |
ബർസ്റ്റ് മോഡ്,ବିସ୍ଫୋରଣ ମୋଡ୍ |
സ്ഫോടനം സെപ്പറേറ്റർ,ବିସ୍ଫୋରଣ ବିଚ୍ଛିନ୍ନକର୍ତ୍ତା |
സ്ഫോടന സിഗ്നൽ,ବିସ୍ଫୋରଣ ସଙ୍କେତ
ബർസ്റ്റ് പിശക് തിരുത്തൽ കോഡ്,ବିସ୍ଫୋରଣ ତ୍ରୁଟି ସଂଶୋଧନକାରୀ କୋଡ୍ |
മതി,ଯଥେଷ୍ଟ
ബസ് ബാർ,ବସ୍ ବାର୍
ബസ് സംഘടന,ବସ୍ ସଂଗଠନ
ബസ് സ്റ്റാൻഡേർഡ്,ବସ୍ ମାନକ
വെറും നൈമിഷികം,କେବଳ କ୍ଷଣସ୍ଥାୟୀ |
വെണ്ണ മൂല്യമുള്ള ഫിൽട്ടർ,ବଟର ମୂଲ୍ୟର ଫିଲ୍ଟର୍ |
bnc വയർ,bnc ତାର
BNC ജോയിന്റർ,BNC ଯୋଗକର୍ତ୍ତା |
വഴിയിൽ,ବାଟରେ
ബൈപാസ് കപ്പാസിറ്റർ,ବାଇପାସ୍ କ୍ୟାପେସିଟର୍ |
ബൈറ്റ്,ବାଇଟ୍ |
വി ബാൻഡ്,ଭି ବ୍ୟାଣ୍ଡ |
സി ബാൻഡ് ആന്റിന,ସି ବ୍ୟାଣ୍ଡ ଆଣ୍ଟେନା |
വയർ,ତାର
വയർ റൂട്ടിംഗ്,ତାର ମାର୍ଗ
ടെലിഗ്രാഫ് ടെലിവിഷൻ,ଟେଲିଗ୍ରାଫ୍ ଟେଲିଭିଜନ |
കാഷെ മെമ്മറി,କ୍ୟାଶେ ମେମୋରୀ
സിസിം ഫ്രീക്വൻസി സ്റ്റാൻഡേർഡ്,ସିସିମ୍ ଫ୍ରିକ୍ୱେନ୍ସି ଷ୍ଟାଣ୍ଡାର୍ଡ |
കാൽക്കുലേറ്റർ,କାଲକୁଲେଟର
കാലിബ്രേഷൻ,କାଲିବ୍ରେସନ୍ |
കോൾ വിലാസം,କଲ୍ ଠିକଣା
കോൾപിറ്റ് ഓസിലേറ്റർ,କଲ୍ପିଟ୍ ଓସିଲେଟର |
ക്യാം കോർഡറുകൾ,କ୍ୟାମ ସୀମା
ക്യാമറ,କ୍ୟାମେରା
ക്യാമറ ഹോസ്,କ୍ୟାମେରା ହୋସ୍
കാൻഡല,କ୍ୟାଣ୍ଡେଲା |
മെഴുകുതിരി ശക്തി,ମହମବତୀ ଶକ୍ତି |
കാന്റിലിവർ സ്ട്രെയിൻ ഗേജ്,କ୍ୟାଣ୍ଟିଲାଇଭର ଷ୍ଟ୍ରେନ୍ ଗେଜ୍ |
പിടിക്കുന്നു,ଧରିବା
കപ്പാസിറ്റൻസ് രക്തസമ്മർദ്ദം ട്രാൻസ്ഡ്യൂസർ,କ୍ଷମତା ରକ୍ତଚାପ ଟ୍ରାନ୍ସଡ୍ୟୁସର |
ഹോൾഡിംഗ് ഡിസ്ട്രിബ്യൂട്ടർ,ବିତରକ
ഉടമ്പടി നിലനിർത്തൽ,ଚୁକ୍ତିନାମା
കപ്പാസിറ്റൻസ് ഗേജ്,କ୍ୟାପିଟାନ୍ସ ଗେଜ୍ |
പിടിക്കുന്ന കളക്ടർ,ସଂଗ୍ରହକାରୀ
കപ്പാസിറ്റൻസ് പ്രതിപ്രവർത്തനം,କ୍ଷମତା ପ୍ରତିକ୍ରିୟା
"കപ്പാസിറ്റീവ് എനർജി കൺവെർട്ടർ, ട്രാൻസ്ഡ്യൂസർ","କ୍ଷମତା ସମ୍ପନ୍ନ ଶକ୍ତି ରୂପାନ୍ତରକାରୀ, ଟ୍ରାନ୍ସଡ୍ୟୁସର |"
കപ്പാസിറ്റർ,କ୍ୟାପେସିଟର
കപ്പാസിറ്റർ ബാങ്ക്,କ୍ୟାପେସିଟର୍ ବ୍ୟାଙ୍କ |
കപ്പാസിറ്റർ ഫിൽട്ടർ,କ୍ୟାପେସିଟର୍ ଫିଲ୍ଟର୍ |
കപ്പാസിറ്റർ ഇൻപുട്ട് ഫിൽട്ടർ,କ୍ୟାପେସିଟର୍ ଇନପୁଟ୍ ଫିଲ୍ଟର୍ |
വിഞ്ച് മോട്ടോർ,ୱିଚ୍ ମୋଟର |
പുള്ളി സെർവോ ബോഡി,ପଲି ସର୍ଭୋ ଶରୀର |
ചാർക്കി,ଚାର୍କି
പിടിക്കുക,ଧରିବା
ക്യാപ്‌ചർ വിഭാഗം,ଧାରା ଧରିବା |
ക്യാപ്‌ചർ പ്രഭാവം,ପ୍ରଭାବ ପ୍ରଭାବ
കാരിയർ ശബ്ദ അനുപാതം,ବାହକ ଶବ୍ଦ ଅନୁପାତ |
കാർ റേഡിയോ,କାର୍ ରେଡିଓ |
കാർബൺ റെസിസ്റ്റർ,କାର୍ବନ ପ୍ରତିରୋଧକ |
കാർഡ് റീഡർ,କାର୍ଡ ରିଡର୍ |
കാർഡിയോയിഡ് ഡയഗ്രം,କାର୍ଡିଓଏଡ୍ ଚିତ୍ର
വണ്ടി,ଗାଡି
വണ്ടി മടക്കം,ରଥ ଫେରସ୍ତ
വാഹകൻ,ବାହକ
കാരിയർ ആശയവിനിമയം,ବାହକ ଯୋଗାଯୋଗ |
കാരിയർ ഏകാഗ്രത,ବାହକ ଏକାଗ୍ରତା |
കാരിയർ ആവൃത്തി,ବାହକ ଫ୍ରିକ୍ୱେନ୍ସି |
കാരിയർ പുനരുൽപാദനം,ବାହକ ପ୍ରଜନନ |
കാരിയർ ലെവൽ,ବାହକ ସ୍ତର
കാരിയർ ജീവിതം,ବାହକ ଜୀବନ
കാരിയർ മൊബിലിറ്റി,ବାହକ ଗତିଶୀଳତା |
കാരിയർ ഗുണനം,ବାହକ ଗୁଣନ
കാരിയർ ശബ്ദ നില,ବାହକ ଶବ୍ଦ ସ୍ତର |
കാരിയർ ശ്രേണി,ବାହକ ପରିସର |
കാരിയർ വീണ്ടെടുക്കൽ സർക്യൂട്ട്,ବାହକ ପୁନରୁଦ୍ଧାର ସର୍କିଟ |
കാരിയർ വീണ്ടും ചേർക്കൽ,ବାହକ ପୁନ ins ସନ୍ନିବେଶ |
ചാലക വിസരണം,କଣ୍ଡକ୍ଟିଭ୍ ବିଛାଇବା |
കാരിയർ അടിച്ചമർത്തൽ,ବାହକ ଦମନ
കാരിയർ കൂട്ടിൽ,ବାହକ କେଜ୍ |
കാരിയർ വേഗത,ବାହକ ବେଗ
കൈ കട്ട്,ହାତ ବିଟ୍ |
പതാക നടത്തി,ପତାକା ଧରିଛି |
"കൈവശരേഖ, കൈവശാവകാശ രജിസ്റ്റർ","ଅଧିକାରର ରେଜିଷ୍ଟର, ଅଧିକାରର ରେଜିଷ୍ଟର |"
പോർട്ടബിൾ ജനറേറ്റർ,ପୋର୍ଟେବଲ୍ ଜେନେରେଟର
കാർസൺ നിയമം,କାର୍ସନ୍ ନିୟମ |
കാട്രിഡ്ജ് ഫ്യൂസ്,କାର୍ଟ୍ରିଜ୍ ଫ୍ୟୁଜ୍ |
കാട്രിഡ്ജ് ടേപ്പ്,କାର୍ଟ୍ରିଜ୍ ଟେପ୍ |
കാരി ഫോസ്റ്റർ പാലം,କ୍ୟାରି ଫୋଷ୍ଟର ବ୍ରିଜ୍ |
സ്റ്റെപ്പ് ആംപ്ലിഫയർ,ଷ୍ଟେପ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
ഗ്രേഡേഷൻ,ଗ୍ରେଡେସନ୍
കാസ്കേഡ് ആംപ്ലിഫയർ,କ୍ୟାସକେଡ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
"കാസ്‌കോഡ് ആംപ്ലിഫയർ, സ്റ്റെപ്പ് ആംപ്ലിഫയർ","କାସ୍କୋଡ୍ ଆମ୍ପ୍ଲିଫାୟର୍, ଷ୍ଟେପ୍ ଆମ୍ପ୍ଲିଫାୟର୍ |"
കാസറ്റ്,କ୍ୟାସେଟ୍
പ്രേരണ,ପ୍ରେରଣା
ക്യാപ്റ്റീവ് കോട്ടർ,ବନ୍ଦୀ କୋଟର |
കാഥോഡ്,କ୍ୟାଥୋଡ୍ |
കാഥോഡ് ട്രെയിലിംഗ്,କ୍ୟାଥୋଡ୍ ଟ୍ରେଲିଂ |
കാഥോഡ് ട്രെയിലിംഗ് ആംപ്ലിഫയർ,କ୍ୟାଥୋଡ୍ ଟ୍ରେଲିଂ ଏମ୍ପ୍ଲିଫାୟର୍ |
കാഥോഡ് ലുമിനൻസ്,କ୍ୟାଥୋଡ୍ ଆଲୋକ
കാഥോഡ് മെറ്റീരിയൽ,କ୍ୟାଥୋଡ୍ ସାମଗ୍ରୀ |
കാഥോഡ് റേ ഓസിലോസ്കോപ്പ്,କ୍ୟାଥୋଡ୍ ରେସ୍ ଓସିଲୋସ୍କୋପ୍ |
കാഥോഡ് റേ ട്യൂബ്,କ୍ୟାଥୋଡ୍ ରେଶ୍ ଟ୍ୟୁବ୍ |
കാഥോഡ് കണിക നിക്ഷേപം,କ୍ୟାଥୋଡ୍ କଣିକା ଜମା |
കാഥോഡ് ലുമിനൻസ്,କ୍ୟାଥୋଡ୍ ଆଲୋକ
കയർ ഫിൽട്ടർ,coir ଫିଲ୍ଟର୍ |
കവർ ഫിൽട്ടർ,କାଭର୍ ଫିଲ୍ଟର୍ |
കോടോർ,କୋଟୋର |
ആന്ട്രൽ റേഡിയേഷൻ,ଆଣ୍ଟ୍ରାଲ୍ ବିକିରଣ |
cotter resonator,କୋଟର ରିଜୋନେଟର |
ഫാറ്റ് ചാർജ് കപ്പിൾഡ് ഉപകരണം (CCD),ଫ୍ୟାଟ୍ ଚାର୍ଜ ଯୁଗ୍ମ ଉପକରଣ (ସିସିଡି)
സിഡി റോം,ସିଡି ରୋମ୍
സിഡി റോം ഡ്രൈവ്,ସିଡି ରୋମ୍ ଡ୍ରାଇଭ୍ |
സെൽ (ബാറ്ററി),କକ୍ଷ (ବ୍ୟାଟେରୀ)
കേന്ദ്ര വിഭവ ഘടകം,କେନ୍ଦ୍ରୀୟ ଉତ୍ସ ଉପାଦାନ |
കേന്ദ്ര റിസോഴ്സ് യൂണിറ്റ്,କେନ୍ଦ୍ରୀୟ ଉତ୍ସ ଏକକ |
സെൻട്രൽ പ്രൊസസർ,କେନ୍ଦ୍ରୀୟ ସଞ୍ଚାଳକ |
ശരാശരി സ്കെയിൽ,ଅର୍ଥ
മിഡ് ഫ്രീക്വൻസി,ମଧ୍ୟମ ଫ୍ରିକ୍ୱେନ୍ସି |
മധ്യ എക്സ്ഹോസ്റ്റ് ട്രാൻസ്ഫോർമർ,ମଧ୍ୟମ ନିଷ୍କାସନ ଟ୍ରାନ୍ସଫର୍ମର |
"സെറാമിക്, കളിമണ്ണ്","ସିରାମିକ୍, ମାଟି"
സെറാമിക് ഫില്ലർ,ସେରାମିକ୍ ଫିଲର୍ |
സെറാമിക് ഫിൽറ്റർ,ସେରାମିକ୍ ଫିଲ୍ଟର୍ |
സെറാമിക് മെറ്റീരിയൽ,ସିରାମିକ୍ ସାମଗ୍ରୀ |
സെറാമിക് റെസൊണേറ്റർ,ସେରାମିକ୍ ରେଜୋନେଟର |
സെറാമിക് ശബ്ദ റിസീവർ,ସିରାମିକ୍ ସାଉଣ୍ଡ୍ ରିସିଭର୍ |
cerenkov കാൽക്കുലേറ്റർ,ସେରେନକୋଭ୍ କାଲକୁଲେଟର |
സർമാറ്റ്,ସରମାତ୍ |
ചാൽകോജെനൈഡ്,କଲକୋଜେନାଇଡ୍ |
കാൽകോപൈറൈറ്റ്,କାଲକୋପାଇରାଇଟ୍ |
"ചാനൽ, ചാനൽ","ଚ୍ୟାନେଲ୍, ଚ୍ୟାନେଲ୍ |"
ചാനൽ ബാൻഡ് വിപുലീകരണം,ଚ୍ୟାନେଲ ବ୍ୟାଣ୍ଡ ବିସ୍ତାର |
ചാനൽ കോഡർ,ଚ୍ୟାନେଲ୍ କୋଡର୍ |
ചാനൽ ആവൃത്തി,ଚ୍ୟାନେଲ ଆବୃତ୍ତି
ചാനൽ സ്വഭാവം,ଚ୍ୟାନେଲ ବର୍ଣ୍ଣ
ചാനൽ വേർതിരിക്കൽ,ଚ୍ୟାନେଲ ପୃଥକତା |
ചാനൽ സിദ്ധാന്തം,ଚ୍ୟାନେଲ ସିଦ୍ଧାନ୍ତ |
പ്രതീക ജനറേറ്റർ,ବର୍ଣ୍ଣ ଜେନେରେଟର
സ്വഭാവം തിരിച്ചറിയൽ,ବର୍ଣ୍ଣ ଚିହ୍ନ
സ്വഭാവ പ്രതിരോധം,ଚରିତ୍ରଗତ ପ୍ରତିବନ୍ଧକ |
ചാർജ് കാരിയർ,ଚାର୍ଜ ବାହକ
ചാർജ് നിയന്ത്രണ പാരാമീറ്റർ,ଚାର୍ଜ ନିୟନ୍ତ୍ରଣ ପାରାମିଟର |
ചാർജ്ജ് കപ്പിൾഡ് ഉപകരണം,ସଂଯୁକ୍ତ ଉପକରଣ ଚାର୍ଜ କରନ୍ତୁ |
ചാർജ് കപ്പിൾഡ് റാൻഡം ആക്സസ് മെമ്മറി,ରାଣ୍ଡମ ଆକସେସ୍ ମେମୋରୀ ଚାର୍ଜ କରନ୍ତୁ |
ചാർജ് സാന്ദ്രത,ଚାର୍ଜ ଘନତା |
ചാർജ് ഇൻജക്ഷൻ ഉപകരണം,ଚାର୍ଜ ଇଞ୍ଜେକ୍ସନ୍ ଉପକରଣ |
ചാർജ് നഷ്ടം,ଚାର୍ଜ କ୍ଷତି
ചാർജ് പമ്പിംഗ്,ଚାର୍ଜ ପମ୍ପିଂ |
ചാർജ് സെൻസിംഗ് ആംപ്ലിഫയർ,ଚାର୍ଜ ସେନ୍ସିଂ ଏମ୍ପ୍ଲିଫାୟର୍ |
ചാർജ് സംഭരണം,ଚାର୍ଜ ଷ୍ଟୋରେଜ୍ |
ചാർജ്ജ് കണങ്ങൾ,ଚାର୍ଜ ହୋଇଥିବା କଣିକା |
വികാരാധീനമായ,ଉତ୍ସାହୀ
ഫ്രെയിം,ଫ୍ରେମ୍
robyshev ഫിൽട്ടർ,robyshev ଫିଲ୍ଟର୍ |
മൊത്തം പരിശോധിക്കുക,ସମୁଦାୟ ଯାଞ୍ଚ କରନ୍ତୁ |
ആവൃത്തി പരിശോധിക്കുക,ବାରମ୍ବାର ଯାଞ୍ଚ କରନ୍ତୁ |
കെമിക്കൽ ബോണ്ട്,ରାସାୟନିକ ବନ୍ଧ |
രാസ നീരാവി നിക്ഷേപം,ରାସାୟନିକ ବାଷ୍ପ ଜମା
ചൈൽഡ് ലോക്ക് സൗകര്യം,ଶିଶୁ ଲକ୍ ସୁବିଧା |
ബാലനിയമം,ଶିଶୁ ନିୟମ
ചിപ്പ്,ଚିପ୍
ചിപ്പ് സജീവമാക്കൽ,ଚିପ୍ ଆକ୍ଟିଭେସନ୍ |
വീര്പ്പുമുട്ടുക,ଚକ୍କର
ഇടയ്ക്കിടെ,ମଧ୍ୟବର୍ତ୍ତୀ
ഇടയ്ക്കിടെയുള്ള ആംപ്ലിഫയർ,ମଧ୍ୟବର୍ତ୍ତୀ ଏମ୍ପ୍ଲିଫାୟର୍ |
ഇടയ്ക്കിടെയുള്ള ആംപ്ലിഫയർ,ମଧ୍ୟବର୍ତ୍ତୀ ଏମ୍ପ୍ଲିଫାୟର୍ |
ഇടവിട്ടുള്ള മോഡ്,ମଧ୍ୟବର୍ତ୍ତୀ ମୋଡ୍ |
ക്രോമ ആംപ്ലിഫയർ,କ୍ରୋମା ଏମ୍ପ୍ଲିଫାୟର୍ |
സ്വഭാവ രേഖാചിത്രം,ବର୍ଣ୍ଣକରଣ ଚିତ୍ର
പിഗ്മെന്റേഷൻ,pigmentation
സർക്കിൾ ഡയഗ്രം,ବୃତ୍ତ ଚିତ୍ର
സർക്യൂട്ട്,ସର୍କିଟ
സർക്യൂട്ട് വിശകലനം,ସର୍କିଟ ବିଶ୍ଳେଷଣ |
സർക്യൂട്ട് ബ്രേക്കർ,ସର୍କିଟ ବ୍ରେକର୍ |
സർക്യൂട്ട് ഡയഗ്രം,ସର୍କିଟ ଚିତ୍ର
സർക്യൂട്ട് നൊട്ടേഷൻ,ସର୍କିଟ୍ ନୋଟେସନ୍ |
സർക്യൂട്ട് സ്വിച്ചിംഗ്,ସର୍କିଟ୍ ସୁଇଚ୍
വൃത്താകൃതിയിലുള്ള തരംഗ പാത,ବୃତ୍ତାକାର ତରଙ୍ଗ ପଥ |
രക്തചംക്രമണം മെമ്മറി,ବୁଲୁଥିବା ସ୍ମୃତି
ബോണ്ടിംഗ് സർക്യൂട്ട്,ବନ୍ଧନ ସର୍କିଟ |
ക്ലാപ്പ് ഓസിലേറ്റർ,କରତାଳି ଓସିଲେଟର |
ക്ലാസ് എ ആംപ്ലിഫയർ,ଶ୍ରେଣୀ ଏ ଏମ୍ପ୍ଲିଫାୟର୍ |
ക്ലാസ് എ] ബി] സി] ഡി പ്രവർത്തനങ്ങൾ,କ୍ଲାସ୍ A] B] C] D ଅପରେସନ୍ସ |
ക്ലാസ് ബി ആംപ്ലിഫയർ,କ୍ଲାସ୍ ବି ଏମ୍ପ୍ଲିଫାୟର୍ |
ക്ലാസ് സി ആംപ്ലിഫയർ,କ୍ଲାସ୍ ସି ଏମ୍ପ୍ଲିଫାୟର୍ |
ക്ലാസ് ഡി ആംപ്ലിഫയർ,କ୍ଲାସ୍ ଡି ଏମ୍ପ୍ଲିଫାୟର୍ |
എസ് ക്ലാസ് ബോഡി,S ଶ୍ରେଣୀ ଶରୀର |
"പുറത്താക്കൽ, ശുദ്ധി","ବହିଷ୍କାର, ପରିଷ୍କାର"
കത്രിക,କାଟିବା
ഷീറിംഗ് സർക്യൂട്ട്,କାଟିବା ସର୍କିଟ |
കാലാഡ്,କାଲାଡ |
ക്ലോക്ക് ആവൃത്തി,ଘଣ୍ଟା ଆବୃତ୍ତି
ക്ലോക്ക് പൾസ് ജനറേറ്റർ,ଘଣ୍ଟା ପଲ୍ସ ଜେନେରେଟର |
കടൽ ആർഎസ് ഫ്ലിപ്പ് ഫ്ലോപ്പ്,କାଦଲ ଆରଏସ୍ ଫ୍ଲିପ୍ ଫ୍ଲପ୍ |
അടച്ച സർക്യൂട്ട് ടെലിവിഷൻ,ବନ୍ଦ ସର୍କିଟ ଟେଲିଭିଜନ |
അടച്ച ലൂപ്പ് പ്രവർത്തനം,ବନ୍ଦ ଲୁପ୍ ଅପରେସନ୍ |
അടച്ച ലൂപ്പ് നേട്ടം,ବନ୍ଦ ଲୁପ୍ ଲାଭ |
