Malayalam,Hindi
അസോസിയേറ്റീവ് സംഭരണം,साहचर्य भंडारण
ദശാംശസ്ഥാനം അനുമാനിച്ചു,कल्पित दशमलव बिन्दु
അസമമായ ഉപകരണം,असममित युक्ति
അസമമായ ഐ / ഒ,असममित नि/नि.
അസിൻക്രണസ്,अतुल्यकालिक; अतुल्यकाली
അസിൻക്രണസ് കമ്പ്യൂട്ടർ,अतुल्यकालिक अभिकलित्र
അസിൻക്രണസ് ഡാറ്റ കൈമാറ്റം,अतुल्यकालिक आँकड़ा अंतरण
അസിൻക്രണസ് ഡാറ്റ ട്രാൻസ്മിഷൻ,अतुल्यकालिक आँकड़ा प्रेषण
അസിൻക്രണസ് ഉപകരണങ്ങൾ,अतुल्यकालिक युक्ति
അസിൻക്രണസ് പ്രവർത്തനം,"अतुल्यकाली प्रचालन, अतुल्यकाली संक्रिया"
അസിൻക്രണസ് സിഗ്ലിംഗ്,अतुल्यकालिक संकेतन
അസിൻക്രണസ് ടൈം ഡിവിഷൻ മൾട്ടിക്സ്റ്റിംഗ്,अतुल्यकालिक समय विभाजन बहुसंकेतन
അസിൻക്രണസ് ട്രാൻസ്മിഷൻ,अतुल्यकालिक संचरण
അസിൻക്രണസ് ജോലി,अतुल्यकालिक निष्पादन
അറ്റാച്ചുചെയ്ത പ്രോസസ്സിംഗ്,संलग्न संसाधन
അറ്റാച്ചുചെയ്ത പ്രോസസർ,संलग्न संसाधित्र
അറ്റാച്ചുചെയ്ത പിന്തുണ പ്രോസസർ,संलग्न आलंब संसाधित्र
പങ്കെടുത്ത പ്രവർത്തനം,उपस्थितसापेक्ष प्रचालन
ട്രയൽ പ്രിന്ററിൽ പങ്കെടുത്തത്,उपस्थिति लीक मुद्रित्र
ശ്രദ്ധ തടസ്സം,ध्यान अंतरायन
ശ്രദ്ധ കീ,ध्यान कुंजी
അറ്റൻവറൻസ്,क्षीणन
അറ്റൻവറേഷൻ സ്ഥിരാങ്കം,क्षीणनांक
Attenuution വികസനം,क्षीणन विरूपण
അറ്റൻവേഷൻ ഇക്വൈസർ,क्षीणन तुल्यकारक
അറ്റൻവേറ്റർ,क्षीणकारी
ആട്രിബ്യൂട്ട്,गुण
കേൾക്കാവുന്ന അലാറം,श्रव्य सचेतक
ഓഡിയോ കാസറ്റ്,श्रव्य कैसट
ഓഡിയോ അന്വേഷണം,श्रव्य जाँच
ഓഡിയോ ലൈൻ,श्रव्य लाइन
ഓഡിയോ പ്രതികരണം,श्रव्य अनुक्रिया
ഓഡിയോ പ്രതികരണ സന്ദേശം,श्रव्य अनुक्रिया संदेश
ഓഡിയോ പ്രതികരണ യൂണിറ്റ്,श्रव्य अनुक्रिया एकक
ഓഡിയോപെപ്പ് സ്റ്റോറേജ് യൂണിറ്റ്,श्रव्य टेप भंडारण एकक
ഓഡിയോ ടെലികമ്മ്യൂണിക്കേഷൻ ലൈൻ,श्रव्य दूरसंचार लाइन
ഓഡിയോ ടെർമിനൽ,श्रव्य अंतक
ഓഡിറ്റ് കമാൻഡ് ഭാഷ,लेखापरीक्षा समादेश भाषा
ഓഡിറ്റ് പ്രോഗ്രാമിംഗ്,लेखापरीक्षा क्रमादेशन
ഓഡിറ്റ് ട്രയൽ,लेखा सत्यापन
ഗഹെൻഡ്,योजक
വര്ദ്ധിപ്പിക്കുക,संवर्थ
വര്ഗം,संवर्धक
ഗന്ഥകാരി,संलेखक
അധികാരമുള്ള,संलेखन
രചയിതാവിന്റെ സംവിധാനം,संलेखन प्रणाली
അധികാരം,प्राधिकार
അംഗീകാര കോഡ്,प्राधिकरण कूट
അംഗീകൃത ലൈബ്രറി,प्राधिकृत क्रमादेश संग्रह
അംഗീകൃത പ്രോഗ്രാം,प्राधिकृत क्रमादेश
അംഗീകൃത പ്രോഗ്രാം സൗകര്യം,प्राधिकृत क्रमादेश सुविधा
യാന്ത്രിക സംഗ്രഹം,स्व-साराहरण
തനിയെ ഉത്തരം,स्वतः उत्तरित्र
യാന്ത്രിക ബൂട്ടിംഗ്,स्वतः उत्थानी
യാന്ത്രിക ബൈപാസ്,स्व उपमार्ग
യാന്ത്രിക കോൾ (= യാന്ത്രിക കോളിംഗ്),स्वतः आह्वान
യാന്ത്രിക കോഡർ,स्वकूटलेखक
യാന്ത്രിക ഡയൽ,स्वतः डायलन
ഓട്ടോഫ്ലോ,स्वतः प्रवाह
യാന്ത്രിക സൂചിക,स्वतः सूचक
യാന്ത്രിക സൂചിക വിലാസം,स्वतः सूचकित पताभिगमन
ഓട്ടോമാറ്റ,स्वचल प्ररूप
ഓട്ടോമാറ്റ സിദ്ധാന്തം,स्वचल प्ररूप सिद्धांत
ഓട്ടോപ്പണ്,स्वचल प्ररूप प्रकार
യാന്ത്രിക ഗ്രന്ഥസൂചിക,कंप्यूटरित ग्रंथ सूची
യാന്ത്രിക ഡാറ്റ മാധ്യമം,कंप्यूटरित आँकड़ा माध्यम
യാന്ത്രിക നിഘണ്ടു,कंप्यूटरित कोश
യാന്ത്രിക ഗ്ലോസറി,कंप्यूटरित शब्द-संग्रह
യാന്ത്രിക ലോജിക് ഡയഗ്രം,स्वचालित तर्क आरेख
യാന്ത്രിക മാനേജുമെന്റ്,स्वचालित प्रबंध
യാന്ത്രിക പ്രൊഡക്ഷൻ മാനേജുമെന്റ്,स्वचालित उत्पादन प्रबंध
യാന്ത്രിക സ്റ്റോക്ക് നിയന്ത്രണം,स्वचालित स्टॉक नियंत्रण
യാന്ത്രിക സംഗ്രഹം,स्वतः सार
യാന്ത്രിക സംഗ്രഹം,स्वतः साराहरण
യാന്ത്രികമായി പ്രോഗ്രാം ചെയ്ത ഉപകരണങ്ങൾ,स्वतः क्रमादेशित साधन
യാന്ത്രിക ഉത്തരം,स्वतः उत्तर देना
യാന്ത്രിക കോൾ വിതരണക്കാരൻ,स्वतः आह्वान वितरक
യാന്ത്രിക കോളിംഗ്,स्वतः आह्वान
യാന്ത്രിക പരിശോധന,स्वतः जाँच
യാന്ത്രിക കോഡിംഗ്,स्वतः कूटलेखन
യാന്ത്രിക കമ്പ്യൂട്ടിംഗ്,स्वतः अभिकलन
