Gujarati,Tamil
કેદ -અભ્યાસ,வழக்கு ஆய்வு
રોકડ,பணம்
રોકડ સિલક,பண இருப்பு
રોકડ રકમ,பண புத்தகம்
રોકડ કાર્ડ,பண அட்டை
રોકડ પ્રમાણપત્ર,பண சான்றிதழ்
રોકડ કાઉન્ટર,பண கவுண்டர்
રોકડ પાક,பணப்பயிர்
રોકડ રકમ,பணம் தள்ளுபடி
રોકડ રકમ,கீழே பணம்
હાથ,கையில் பணம்
રોકડ -યાદી,கேஷ் மெமோ
રોકડ ચુકવણી,ரொக்க கட்டணம்
સંજ્ castા,சாதி
જ્ castાતિ પ્રમાણપત્ર,சாதி சான்றிதழ்
મુકાબલો મત,வாக்கெடுப்பு
પરચુરણ,சாதாரண
પરચુરણ મજૂરી,சாதாரண உழைப்பு
પરચુરણ રજા,சாதாரண விடுப்பு
ઘૃણા,விபத்து
નિર્દોષ ખાલી જગ્યા,சாதாரண காலியிடம்
સૂચિ,அட்டவணை
સ્પષ્ટ,வகைப்படுத்தப்பட்ட
શ્રેણી,வகை
આપેલી સેવા,உணவக சேவை
સાવચેતી,எச்சரிக்கை
સાવચેતી રકમ,எச்சரிக்கை பணம்
યુદ્ધવિરામ,தீயை நிறுத்துங்கள்
"છત (""ભાવ"" મુજબ)","உச்சவரம்பு (""விலை"" படி)"
ઉજવણી,கொண்டாட்டம்
કોટ,கைப்பேசி
સેન્સર,தணிக்கை
ઠપકો,தணிக்கை
ઠપકો,தணிக்கை இயக்கம்
વસ્તી -ગણતરી,மக்கள் தொகை கணக்கெடுப்பு
કેન્દ્રીય ઉપદેશ,மத்திய செஸ்
કેન્દ્રીય નાગરિક સેવા નિયમો,மத்திய சிவில் சேவை விதிகள்
કેન્દ્રીય આબકારી,மத்திய கலால்
કેન્દ્ર સરકાર,மத்திய அரசு
કેન્દ્રીકરણ,மையப்படுத்தல்
કેન્દ્રીયકૃત સેવા,மையப்படுத்தப்பட்ட சேவை
કેન્દ્રથી ભંડોળ પૂરું પાડવામાં આવતી યોજના,மையமாக நிதியளிக்கப்பட்ட திட்டம்
કેન્દ્ર પ્રાયોજિત યોજના,மையமாக நிதியுதவி திட்டம்
કેન્દ્રીય કચેરી,மத்திய அலுவலகம்
કેન્દ્રીય આવક,மத்திய வருவாய்
કેન્દ્રીય વેચાણવેરો,மத்திய விற்பனை வரி
કેન્દ્ર,மையம்
સદી,நூற்றாண்டு
ધારણ,தானியங்கள்
ધારી,தானியவாதி
સમારંભ પરેડ,சடங்கு அணிவகுப்பு
વિધિ,விழா
પ્રમાણપત્ર,சான்றிதழ்
તંદુરસ્તીનું પ્રમાણપત્ર,உடற்பயிற்சி சான்றிதழ்
પોસ્ટ -પ્રમાણપત્ર,இடுகையிடும் சான்றிதழ்
સેવા પ્રમાણપત્ર,சேவை சான்றிதழ்
પ્રમાણપત્ર,சான்றிதழ்
પ્રમાણિત નકલ,சான்று பெற்ற நகல்
પ્રમાણિત કરવું,சான்றளிக்கவும்
સેસ,செஸ்
બંધ,இடைநிறுத்தம்
સાંકળ,சங்கிலி
અધ્યક્ષ/અધ્યક્ષ,தலைவர்/தலைவர்
ચલણ,சல்லன்
પડકાર,சவால்
ચેમ્બર,அறை
વાણિજ્ય,சேம்பர் ஆஃப் காமர்ஸ்
પરિવર્તન,மாற்றம்
અંધાધૂંધી,குழப்பம்
અધ્યાય,அத்தியாயம்
ચારિત્ર્યની હત્યા,எழுத்து படுகொலை
ચારિત્ર્યનું પ્રમાણપત્ર,எழுத்து சான்றிதழ்
ખર્ચ,கட்டணம்
મિલકત ઉપર ખર્ચ,சொத்து மீது கட்டணம்
ચાર્જ -પત્ર,குற்றவியல் தாள்
સખાવતી,தொண்டு
ધર્માદા,தொண்டு
ચાર્ટ,விளக்கப்படம்
ચાર્ટર,சார்ட்டர்
સંખ્યા,சேஸிஸ் எண்
છેતરપિંડી,மோசடி
તપાસ,காசோலை
તપાસની યાદી,சரிபார்ப்பு பட்டியல்
તપાસ,சோதனை இடுகை
રસાયણશાસ્ત્રી,வேதியியலாளர்
તપાસ,காசோலை
તપાસ દો,சரிபார்க்கவும்
મુખ્ય,தலைவர்
બાળકો શિક્ષણ ભથ્થું,குழந்தைகள் கல்வி கொடுப்பனவு
બાળ શોષણ,குழந்தை சுரண்டல்
બાળ મજુર,குழந்தை தொழிலாளி
બાળ -કલ્યાણ,குழந்தை நலன்
કાયમી,நாள்பட்ட
કાલક્રમિક હુકમ (= કાલક્રમિક ક્રમ),காலவரிசைப்படி (= காலவரிசை வரிசை)
