Odiya,Malayalam
ମାନଦଣ୍ଡ,മാനദണ്ഡം
ଗୁରୁତର,വിമര്ശിക്കുന്ന
କ୍ରପ୍ ବୀମା |,വിള ഇൻഷുറൻസ്
ଫସଲ loan ଣ,വിള വായ്പ
ଫସଲ,വിള
କ୍ରପ୍ ଏରିଆ |,വിളവെടുപ്പ് പ്രദേശം
କ୍ରସ୍-ଅସଙ୍ଗତ |,ക്രോസ്-പൊരുത്തപ്പെടുന്നില്ല
ମୁକୁଟ (ଉଦ୍ଭିଦ),കിരീടം (പ്ലാന്റ്)
ଖଣ୍ଡ,അപ്പക്കഷണം
ଭୂତଳ,അപ്പത്തിന്റെമൊരിഞ്ഞപുറം
କ୍ରିପ୍ଟୋଗାମ୍ |,ക്രിപ്റ്റോഗം
CULE (ଫଳ),കല്ല് (പഴങ്ങൾ)
କୁଲମ୍,കുള
ଚାଷ ଜ,കൃഷിചെയ്യുക
ଚାଷ,കൃഷി
ପତ୍ରିକା,കൃഷിക്കാരൻ
ସଂସ୍କୃତି,സംസ്കാരം
କ୍ୟୁସିଂ,രോഗശമനം
କୁଞ୍ଚଳ,കേവിംഗ്
ମୁଦ୍ରା |,പവാഹം
କୁମଲେ,ഉപയാകൃതിയായ
କାଟିବା,മുറിക്കൽ
Cyst,തൊലി
ସାଇଟୋଚ୍ରୋମ୍ |,സൈറ്റോക്രോം
ସାଇଟୋଗାମି |,Cytogy
ସାଇଟୋଜେନେସୀ |,Cretogenesis
ସାଇଟୋଜେନେଟିକ୍ସ,സൈറ്റോജെനിറ്റിക്സ്
ସାଇଟୋୋକାଇନ୍ସିସ୍,സൈറ്റോകിനിസ്
ସାଇଟୋଲୋଜି,സൈറ്റിയോളജി
CYTOYLISISISTS,സൈനോളിസിസ്
ସାଇଟୋମେରେ,സൈറ്റോമിയർ
ସାଇଟୋପ୍ଲାଜମ୍,സൈറ്റോപ്ലാസം
ବନ୍ଧାକୋବି,കാബേജ്
କାକଟସ୍ |,കള്ളിച്ചെടി
କ୍ୟାଲେଣ୍ଡୋୁଲା |,കലണ്ടുല
କାନାରି ଘାସ (ଫାର୍ଲିସ୍),കാനറി പുല്ല് (ഫലാരിസ്)
କାନନା |,കാന
କ୍ୟାପିଟିସ୍,കപ്പരിസ്
Capsicum,കാപ്സിക്കം
କାରାମୋବୋଲା |,കാരാംബോള
କାରାସା |,കാരാപ്പ
କାର୍ଡାମୋମ |,ഏലാമി
କାର୍ନେସନ୍ |,മാംസവര്ണ്ണം
ଗାଜର,കാരറ്റ്
କାଜୁ ବାଦାମ |,കശുവണ്ടി
କ୍ୟାସିୟା,കാസിയ
କାଷ୍ଟର |,നായക
ଫୁଲକୋବି |,കോളിഫ്ലവർ
ସେଲରି,മുള്ളങ്കി
ଚମ୍ପାକ୍,ഖപായം
ଚେନୋପୋଡିୟମ୍,ചെനോപോഡിയം
ଚେରି ଟମାଟୋ |,ചെറി തക്കാളി
ଚେରି,ചെറി
"ଛେନା, ଗ୍ରାମ |","ചിക്കൻ, ഗ്രാം"
ଚିଲିସ,മുള്ളികൾ
ଚୀନ୍ ଟର୍ପେଣ୍ଟାଇନ୍ ଗଛ |,ചൈന ടർപ്പന്റൈൻ ട്രീ
ଚୋ-ଚାଉ,ച ow-ച ow
ChrysSanthemumum,ക്രിസന്തമം
"ଚୁଫା, ପୃଥିବୀ ବାଦାମ |","ചുഫ, എർത്ത് ബദാം"
ସୋହୋରୀ,സിക്കോറി
ଚିନାବାଦାମ |,കറുവ
ଆରଟନ୍ |,സിട്രൺ
ସାଇଟ୍ରନେଲିଲା ଘାସ |,സിട്രോൻസെല്ല പുല്ല്
ଜସ୍ମିନ୍ ଚ cl େ |,ജസ്മിൻ കയറുന്നു
ଲବଙ୍ଗ,ചൂള
କ୍ଲଷ୍ଟର ବିନ୍ |,ക്ലസ്റ്റർ ബീൻ
କୋକୋ,കൊക്കോ
ନଡ଼ିଆ |,നാളികേരം
କଫି,കോഫി
କୋଲସ,കൊളാസ്
କୋଲୋସିସିଆ,കൊളോസാസിയ
"ଉପନିବେଶ, ତିକ୍ତ ଆପଲ୍ |","കൊളോസിന്ത്, കയ്പേറിയ ആപ്പിൾ"
ସାଧାରଣ ପର୍ସଲେନ |,സാധാരണ പർപ്പഴം
ଧନିଆ,മല്ലി
କପା,പരുത്തി
ଗା cow ାସ,കൗപിയ
କ୍ୟୁବ୍,ക്യൂബ്
କାକୁଡି,വെള്ളരിക്ക
କ୍ୟୁକୁଭର୍ଟସ୍ |,കുക്കർബിറ്റുകൾ
ଜିର୍ତିକ |,കുമിൻ
ତରକାରୀ ପତ୍ର |,കറി ഇല
କଷ୍ଟାର୍ଡ ​​ଆପଲ୍ |,കസ്റ്റാർഡ് ആപ്പിൾ
କ୍ୟାପସୁଲ୍ ବୋରର୍ |,കാപ്സ്യൂൾ ബോറർ
କ୍ୟାଟପିଲର୍,കാറ്റർപില്ലർ
ସାଇଟ୍ରସ୍ ସିଲେଲା |,സിട്രസ് സൈല
କ୍ରିକେଟ୍,കിക്കറ്റ്
କାଉ,കാക്ക
କଟା ପୋକ,പുഴുവിനെ മുറിക്കുക
ଦୁଗ୍ଧ,പാല്ശേഖരണകേന്ദം
ଦୁର୍ଗର,ക്ഷീണം
ବନ୍ଧ,അണക്കെട്ട്
ଦିନ-ନିରପେକ୍ଷ |,ഡേ-ന്യൂട്രൽ
ଫୁଲର ଦିନ ପରେ |,പൂവിടുമ്പോൾ ദിവസങ്ങൾ
ପୂର୍ଣ୍ଣ ଫୁଲ ପରେ ଦିନ |,നിറച്ച ദിവസങ്ങൾ
Deblossome,വഴുതിവീഴുന്നു
ହ୍ରାସ,നിര്ണ്ണായകീകരണം
କ୍ଷୟ,പാനമായ
କ୍ଷୟ,അഴുകല്
ନିର୍ଣ୍ଣୟ,ഇലപന്തം
ଦଶମିକ,ദശാംശ
ଅଭାବ |,അപരാപ്തത
ଡିଫ୍ଲୋକେସନ୍ (ମାଟି),ഡെഫ്ലോക്യൂളിറ്റ് (മണ്ണ്)
ପରିଶୋଧନ,വസതിരൂപം
ଗଭୀରତା,വികോപനം
ଜଙ୍ଗଲ |,വനനശീകരണം
ଅବଶ୍ୟ ନିରନ୍ତର,അപചയം
ଭିକେସନ୍,അധalal അപലതം
ଡିଗ୍ରୀ ଦିନ,ഡിഗ്രി ദിവസങ്ങൾ
ଡିଗ୍ରୀ,ഡിഗ്രി
ଡିଫିସେନ୍ସ |,വിജ്ഞാനം
ଦେହୁଙ୍ଗିଂ,മാലിംഗം
ଦେହକ୍କକ୍ କରିବା,വീതിക്കുറയ്ക്കല്
ଡିହାଇଡିଂ,നിർജ്ജലീകരണം
ଘୋଡେନକର୍,ഡെഹൈവേറ്റർ
ଚାହିଦା,അവകാശം
ନିନ୍ଦା,ഡിനാറ്ററേഷനുകൾ
ନିନ୍ଦା,നിന്ദ്യമായ
ଜମା,നിക്ഷേപം
ଚିହ୍ନ,നിക്ഷേപം
ଅବନତି କରାଲିନାଇଜେସନ୍ |,മൂല്യത്തകർച്ചയുള്ള ഡെസാലിനിവൽ
ମାନସ,അതിശയകരമായ
ଡିଜାଇନ୍,ചിതണം
ଡେସିକର୍ତ୍ତା,ഡെസേറ്റർ
ଆକ୍ରମଣ,നാശം
ନିଷ୍କ୍ରିୟ |,സമയപത്രി
Desynapp ଗୁଡିକ,ദേശാനാപിസ്
ଡିଟସେଲ |,പോക്കറല്
ଡିଟସେସିଂ |,വഴിപാട്
ନିର୍ଣ୍ଣୟ,നിശ്ചയദാർ
ମୂଲ୍ୟ ହ୍ରାସ,വിലകുറയ്ക്കല്
ବିଘ୍ନନା,ആവിഷ്കരണം
ବ୍ୟତିକ୍ରମ,വതിചലനം
Digd,നിയമാവലി
ନିରାକରଣ,രോഗനിര്ണയനം
ଡିକୋଗାମି |,ഡിച്ചോമാമി
ଡିକଟୋଟୋମି |,ദ്വൈകമി
ଡିକୋଟିଡିନ୍ (ବିହନ),ഡികോട്ടിഡൺ (വിത്ത്)
ବ୍ୟାକ୍ ବ୍ୟାକ୍ (ରୋଗ),മരിക്കുക (രോഗം)
ପରିଭାଷାନ,അഭിവൃദ്ധി
ହଜମ୍ବତି |,ദഹിപ്പിക്കലിറ്റി
ଡିହାଇବଏଡ୍,Dihybrid
ଡିକି (DYKE),ബൈക്ക് (ഡൈക്ക്)
ମିଶ୍ରିତ,നേര്മ്മയാക്കുക
ଡାଇଓକାରୀ,ഡൈയോസിയസ്
ଡିପ୍ଲାଇଡ୍,ഡിപ്പോയിഡ്
ଡିପ୍ଲାଇଡ୍,ഡിപ്പോയിഡ്
ଡିପ୍ଲୋନେମା,ഡിപ്ലോൺമ
ଅଦୃଶ୍ୟତା,കൈശീര്ത്തി
ଡିସ୍କ,വിശദീകരിക്കുന്നു
ରିହାତି,കിഴിവ്
ଅସଂଗୁକ୍ଷା,അണുനാശിനി
ବିଚ୍ଛେଦ,പതിക്കല്
ବିସ୍ତାର,കീര്ത്തി
ବିବିଧତା,വൈവിധ്യവീകരണം
ବିବିଧ ଚାଷ,വൈവിധ്യമാർന്ന കൃഷി
DNA ସିଡ଼ି |,ഡിഎൻഎ ഗോവണി
DNA RESPTOTER |,ഡിഎൻഎ റിസപ്റ്റർ
ଡୋଗେଜ,ആവഞ്ചന
ପ୍ରାଧାନ୍ୟ,പബലമായ
Gormancy,പ്രവർത്തനരഹിതമായ
ମାତ୍ରା,ഡോസ്
ଡବଲ୍ ସିଗମାଇଡ୍ ବକ୍ର |,ഇരട്ട സിഗ്മോയ്ഡ് കർവ്
ଡ୍ରାଫ୍ଟ (ଡ୍ରାଫ୍ଟ),ഡ്രാഫ്റ്റ് (ഡ്രാഫ്റ്റ്)
ନାଳି,വറ്റിക്കുക
ଜଳ ନିଷ୍କାସନ,ഡ്രെയിനേജ്
ଡ୍ର,വര്ണിക്കുക
ଶୁଖିବା,നനഞ്ഞ
ପୋଷାକ (ବିହନ),ഡ്രസ്സിംഗ് (വിത്ത്)
ଡ୍ରିଲ୍ (n।),ഡ്രിൽ (n.)
ଡ୍ରିଲିଂ (ଏଜେ। Engg),ഡ്രില്ലിംഗ് (എഞ്ചിന്)
ଡ୍ରିଲିଂ (ଆଗ୍ରୋନ୍ରୋଣ),ഡ്രില്ലിംഗ് (അഗ്രോണമി)
ଜଳସେଚନ,ഡ്രിപ്പ് ഇറിഗേഷൻ
ଡ୍ରାଏଲାଣ୍ଡ ଫାର୍ମିଂ |,ഡ്രൈവർഡ് കൃഷി
ଧୂଳି,പൊടി
ଡଷ୍ଟର୍,ദുണ്രന്മാര്
ଧୂଳି,പൊടിക്കുന്നു
ବଧୂ |,കുള്ളൻ
ବଧୂ ପିରାମିଡ୍ |,കുള്ളൻ പിരമിഡ്
ବଧୂ |,കുള്ളൻ
Daissy,ഡെയ്സി
ତାରିଖ,തീയതി
ଦିନ ଜସ୍ମିନ୍ |,ഡേ ജാസ്മിൻ
ଡିଲ୍,ചതകുല
ଦିନନାଥ ଘାସ |,ദിനനാത്ത് പുല്ല്
ଚାଳକ,ഡോഡീഡർ
"ଡୋବ ଘାସ, ବରମୁଣ୍ଡା ଘାସ |","ഡൂബ് പുല്ല്, ബെർമുഡ പുല്ല്"
ଡଣ୍ଠି,തുല്കൂപ്പ്
ଶୁଖିଲା ଅଦା,ഉണങ്ങിയ ഇഞ്ചി
ଡିଫୋଲିଂ ପୋକ,വണ്ട് മലിനീകരണം
ଡ୍ରୋନ୍,നീരഞ്ഞെടുക്കുക
ବତକ,ഡക്ക്
ପରିବେଶ,പരിസ്ഥിതിവിജ്ഞാനം
ଇକୋନୋମଟ୍ରିକ୍ସ |,സാമ്പത്തികസ്ഥരുടെ
ଅର୍ଥନ aff ତିକ ଦକ୍ଷତା |,സാമ്പത്തിക കാര്യക്ഷമത
ଇକୋଟେପ୍ |,ഇക്കോടൈപ്പ്
Ectorrophic,എക്ടോട്രോഫിക്
ଏଡଫାଲିକ୍ |,ഷാഫിക്
ଏଡିବାଫୋଲୋଜି,എഡാഫോളജി
Eding,പതിക്കല്
ସମ୍ପୁର୍ଣ୍ଣ ଅଂଶ,ഭക്ഷ്യയോഗ്യമായ ഭാഗം
ଚାହିଦା ଚାହିଦା |,ആവശ്യകതയുടെ ഇലാസ്തികത
ଉତ୍ପାଦନର ଇଲଷ୍ଟିକ୍ |,ഉൽപാദനത്തിന്റെ ഇലാസ്തികത
ଇଲେକ୍ଟ୍ରୋଲାଇସିସ୍,വൈദ്യുതവിശ്ലനങ്ങൾ
ଇଲେକ୍ଟ୍ରୋଫୋରସସ୍,ഇലക്ട്രോഫോറെസിസ്
ବିଲିୟନଟେସନ୍,പൊലീസേഷൻ
ଇମାସକୋଲେଟର |,എക്യാസ്കറ്റർ
ଜବରଦଖଲ,കായാൻസിംഗ്
ଭ୍ରୁଣ,ഭൂണം
ଭ୍ରୁଣବିଶ୍ୱାସ,സ്മൈഫോളജി
ଉଦତର |,ആവിർഭാവം
ଏମୁଲେସିଫାୟର୍ |,എമൽസിഫയർ
ଇବଗେନୋଜ,എൻവയോജനസ്
ଏଣ୍ଡୋରିଟୋସିସ୍ |,എൻഡോമിറ്റോസിസ്
ଏଣ୍ଡୋ ପଯାତ୍ରାଟ୍ |,എൻഡോപരസൈറ്റ്
ଏଣ୍ଡୋରମ୍,എൻഡോസ്പെർം
ଉଦ୍ୟମ୍,എന്റർപ്രൈസ്
ପ୍ରବେଶ,എന്രുമോളജി
ପରିବେଶ,പരിസ്ഥിതി
ଏନଜାଇମ୍,എൻസൈം
ଏପିକୋଟିସ୍ ଗ୍ରାଫ୍ଟିଙ୍ଗ୍ |,എപ്പികോട്ടിൽ ഒട്ടിക്കൽ
EpipheeTee,എപ്പിഫൈറ്റ്
ଇକ୍ୱିଟି |,ഇക്വിറ്റി
ବିଲାତି,ഉന്മൂലനം
ଅତ୍ୟାବଶ୍ୟକ ପୁଷ୍ଟିକର |,അവശ്യ പോഷകങ്ങൾ
ଆକଳନ,കണക്കാക്കല്
ଇଥିଓପିଏମ |,എറ്റിയോലേഷൻ
ଇଉଜେନିକ୍,അപഹീന
ମୂଲ୍ୟାଙ୍କନ,മൂല്യനിർണ്ണയം
Evaporimer,ആവാൻവിറ്ററി
ବାଷ୍ପ-ଟ୍ରାନ୍ସପେରେସନ୍ |,ഇവാപോ-ട്രാൻസ്പിറേഷൻ
ଚିର ସବୁଜ ବିପ୍ଳବ |,നിത്യഹരിത വിപ്ലവം
ଚିର ସବୁଜ |,നിത്യഹരിത
ବିବର୍ତ୍ତନ,പരിണാമം
ଏକ୍ସ,എക്സൂസ്
ନିଷ୍କାସନ (ପ୍ରଜନନ),ക്ഷീണം (ഫെർട്ടിലിറ്റി)
ଶୋଷଣ,ചൂഷണം
ଅନୁସନ୍ଧାନ,സൂക്ഷ്മപരിശോധന
ବହିଷ୍କାର,എക്സ്ട്രാഷൻ
ଆଖି (ସାଲେଡେନ୍ / ଆଳୁ),കണ്ണ് (സുഗെയ്ൻ / ഉരുളക്കിഴങ്ങ്)
ଖାଇବା ପାଇନ୍,ഭക്ഷ്യ ഏൻ
"ହାତୀ ପାଦ, ୟାମ","ആന അടി, യാം"
ଇଉକ୍ଲିପଟସ୍,യൂക്കാലിപ്റ്റസ്
ପୃଥିବୀ କୀଟ,മണ്ണിര
Entomologist-,ഇനോമനോളജിസ്റ്റ്
ପରିବେଶଗତବାଦୀ,പരിസ്ഥിതി പ്രവർത്തകൻ
କାରକ,ഘടകം
କାରକ ଉତ୍ପାଦନ,ഘടക ഉൽപാദനക്ഷമത
ଭାସ୍ଟାଉଣ୍ଡ,തൊഴില്പരമായ
ଫ୍ୟାକ୍ଟୋରିଆଲ୍ ବ୍ଲକ୍ ଡିଜାଇନ୍ |,ഫാക്റിയൽ ബ്ലോക്ക് ഡിസൈൻ
ଅଧ୍ୟାପକ,ഭസ്ഥാനി
ପତଳା |,വീഴുക
ପରିବାର,കുടുംബം
ଫାର୍ମ ମୂଲ୍ୟାଙ୍କନ |,കാർഷിക വിലയിരുത്തൽ
ଫାର୍ମ ବଜେଟ୍,കാർഷിക ബജറ്റിംഗ്
ଚାଷ ବ୍ୟବସାୟ,കാർഷിക ബിസിനസ്സ്
ଫାର୍ମ ଯୋଜନା,കാർഷിക ആസൂത്രണം
କୃଷକ,കൃഷിക്കാരന്
ଚାଷ,കൃഷി
ବନ୍ଧକ,ആസാധനം
ଫେବୃଆଣ୍ଡେସନ୍,ക്ഷീണം
ମୁଖ,അഴുകൽ
ପ୍ରଜନନ,ഫലഭൂയിഷ്ഠത
ସାର,വളം
ଫର୍ଟିଲାଇଜର ବ୍ୟବହାର ଦକ୍ଷତା ବ୍ୟବହାର କରନ୍ତୁ |,രാസവളം കാര്യക്ഷമത ഉപയോഗിക്കുക
ଫାଇବ୍ରସ୍,നാരുകളുള്ള
କ୍ଷେତ୍ର,വയല്
କ୍ଷେତ୍ର ଦକ୍ଷତା,ഫീൽഡ് ശേഷി
କ୍ଷେତ୍ର ପ୍ରଦର୍ଶନ,ഫീൽഡ് പ്രകടനം
ଫିକ୍ସସନ୍,പരിഹാരം
ବନ୍ୟା ପରିସ୍ଥିତି,വെള്ളപ്പൊക്കത്തിൽ
ପ୍ରବାହ ଚିତ୍ର |,ഫ്ലോ ഡയഗ്രം
ଖାଦ୍ୟ ମୂଲ୍ୟ,ഭക്ഷണ മൂല്യം
ଚାରା (ଖାଇବାକୁ),തീറ്റപ്പുല്ല് (കാലിത്തീറ്റ)
ପୂର୍ବାନୁମାନ,പ്രവചിക്കുക
ଜଙ୍ଗଲ,കാട്
ରକ୍ତ ବନ୍ଧୁମାନେ,വിരാമം
ବରଣ୍ଡ,വഴുതിവീഴുന്ന
ବରଫ ପ୍ରତିରୋଧକ |,ഫ്രോസ്റ്റുകൾ പ്രതിരോധം
ବରଫ,ശൈതം
ଫ୍ରିଜ୍ (ଫଳ ଏବଂ ପନିପରିବା),ഫ്രീസുചെയ്ത (പഴവും പച്ചക്കറിയും)
ଫଳ,ഉന്മേഷം
ଫଳ ଡ୍ରପ୍,പഴൻ ഇടിവ്
ଫଳ-ସେଟ୍ (ଫଳ ସେଟିଂ),ഫ്രൂട്ട് സെറ്റ് (ഫ്രൂട്ട് ക്രമീകരണം)
ଫ୍ୟାଜିଜ୍,ഉപക്കുറി
ଫଙ୍ଗିସାଇଡ୍ |,കുമിൾനാശിനി
ଫଙ୍ଗିଷ୍ଟାଟିକ୍ |,തന്ത്രശാലിയായ
କବକ,കുമിള്സസം
ଫ୍ରୁ,ചാടോ
ଫ୍ୟୁଜନ୍ |,സംയോജന
ଫୁଜ୍,ഫസ്
ଅସ୍ପଷ୍ଟ,അവ്യക്തമായ
"ଫେନେଲ, ଆଣ୍ଠୁଏ |","പെരുംജീരകം, ആശംസകൾ"
FenugRek,ഉലുവ
ଡିମ୍ବିରି,അത്തിപ്പഴം
ଆଙ୍ଗୁଠି ମିଲେଟ୍ |,ഫിംഗർ മില്ലറ്റ്
ଅଗ୍ନି-ଅଗ୍ନି ବୁଦା,തീ ഫാർമിക് ബുഷ്
ଜଙ୍ଗଲର ନିଆଁ,വനത്തിന്റെ തീജ്വാല
ଫରାସୀ ବିନ୍,ഫ്രഞ്ച് ബീൻ
ପୋକ,ചെള്ള്
ଠେକୁଆ,കുറുക്കന്
ଫଳ ଉଡ଼ିଠି,ഫലം ഈച്ച
ଗଲ୍ (ହୋର୍ଟ),പിത്തനം (ഹോർട്ട്)
ଖେଳ,ഗെയിമമായ
ଉଦ୍ୟାନ,തോട്ടം
ଗେଜ୍ (ପାଣି),ഗേജ് (വെള്ളം)
ଜିନ୍ ବ୍ୟାଙ୍କ |,ജീൻ ബാങ്ക്
ଜିନ୍ ଟ୍ୟାଗ୍ କରିବା |,ജീൻ ടാഗിംഗ്
ବଂଶଧରୋଗ ବିଜ୍ଞାନ,ജീരോളജി
ଜେନେଟିକ୍ ମାନଚିତ୍ର |,ജനിതക മാപ്പ്
Gegnetics,ജനിതഭാസങ്ങൾ
ଜିଦ୍,ജീനിഹമായ
ଜେନୋମିକ୍ ଲାଇବ୍ରେରୀ |,ജെനോമിക് ലൈബ്രറി
ଜେନୋମିଟର,ജനീകാസ്
ଜେନେଟାଇପ୍,ജനിതനായ
ଜେନେଟାଇପ୍,ജനിതനായ
ଜେନସ୍,ജീസ്
ଜେନସ୍,ജീസ്
